rollout/ep_rew_mean,time/episodes,time/total_timesteps,time/fps,rollout/ep_len_mean,time/time_elapsed,train/critic_loss,train/actor_loss,train/ent_coef,train/ent_coef_loss,train/learning_rate,train/n_updates,eval/mean_reward,eval/mean_ep_length
-7.01947575,4,26,741,6.5,0,,,,,,,,
-5.967810249999999,8,46,745,5.75,0,,,,,,,,
-5.760367833333333,12,65,748,5.416666666666667,0,,,,,,,,
-5.9503275,16,91,736,5.6875,0,,,,,,,,
-6.45066805,20,117,311,5.85,0,15.506023406982422,-11.794343948364258,0.9954668283462524,-0.08904221653938293,0.0003,16,,
-6.768749375,24,144,191,6.0,0,15.105953216552734,-12.574891090393066,0.9872502684593201,-0.25570148229599,0.0003,43,,
-6.5468687857142855,28,162,161,5.785714285714286,1,15.415923118591309,-12.496319770812988,0.981813907623291,-0.36682000756263733,0.0003,61,,
-6.3695207499999995,32,179,142,5.59375,1,14.867931365966797,-12.836686134338379,0.9767235517501831,-0.470206081867218,0.0003,78,,
-6.405810027777778,36,202,128,5.611111111111111,1,14.829771041870117,-12.745630264282227,0.9699023365974426,-0.6109864711761475,0.0003,101,,
-6.595651175,40,227,118,5.675,1,11.776302337646484,-13.23609733581543,0.9625641107559204,-0.7602711915969849,0.0003,126,,
-6.5031425227272734,44,245,113,5.568181818181818,2,10.111777305603027,-13.562187194824219,0.9573271870613098,-0.8719037771224976,0.0003,144,,
-6.510640166666666,48,265,110,5.520833333333333,2,6.354034423828125,-14.040651321411133,0.9515582323074341,-0.9863110780715942,0.0003,164,,
-6.355561384615384,52,284,107,5.461538461538462,2,4.765061378479004,-14.383150100708008,0.9461255669593811,-1.1028776168823242,0.0003,183,,
-6.277513303571429,56,313,102,5.589285714285714,3,2.5667431354522705,-14.715166091918945,0.937915027141571,-1.2715914249420166,0.0003,212,,
-6.173384466666666,60,337,99,5.616666666666666,3,2.8769657611846924,-15.324699401855469,0.9311848282814026,-1.418257713317871,0.0003,236,,
-6.083537703125,64,364,95,5.6875,3,2.8268494606018066,-15.299854278564453,0.923668384552002,-1.5746996402740479,0.0003,263,,
-5.956277382352941,68,386,93,5.676470588235294,4,2.3700613975524902,-15.914491653442383,0.9175844192504883,-1.6966826915740967,0.0003,285,,
-5.926929958333333,72,404,92,5.611111111111111,4,2.441574811935425,-16.320852279663086,0.9126453995704651,-1.8164167404174805,0.0003,303,,
-5.902469631578947,76,431,90,5.671052631578948,4,3.8658885955810547,-16.28915023803711,0.9052824378013611,-1.968899130821228,0.0003,330,,
-5.907899512499999,80,457,88,5.7125,5,2.1448233127593994,-16.265396118164062,0.8982506990432739,-2.125370740890503,0.0003,356,,
