train/ent_coef_loss,time/episodes,time/total_timesteps,train/actor_loss,train/critic_loss,train/n_updates,train/learning_rate,rollout/ep_rew_mean,rollout/ep_len_mean,time/time_elapsed,time/fps,train/ent_coef,eval/mean_reward,eval/mean_ep_length
-0.524370551109314,4,232,-10.906487464904785,2.2602412700653076,131,0.0003,-30.41708975,58.0,1,146,0.9617015719413757,,
-1.1744283437728882,8,395,-13.54088020324707,2.1498327255249023,294,0.0003,-18.639280624999998,49.375,3,116,0.9158792495727539,,
-5.627302169799805,12,1582,-26.427207946777344,1.7031245231628418,1481,0.0003,-50.832119416666664,131.83333333333334,17,91,0.6439514756202698,,
-9.158792495727539,16,2661,-34.063480377197266,2.161693572998047,2560,0.0003,-79.2900863125,166.3125,29,89,0.4708186984062195,,
-9.389680862426758,20,2768,-34.80217742919922,2.3378548622131348,2667,0.0003,-68.3838663,138.4,30,89,0.45657578110694885,,
-9.921045303344727,24,2994,-35.137939453125,3.275907278060913,2893,0.0003,-63.960623625000004,124.75,33,89,0.42790547013282776,,
-12.802638053894043,28,4224,-36.578678131103516,4.676912307739258,4123,0.0003,-89.07382860714286,150.85714285714286,47,89,0.3023996949195862,,
-13.393455505371094,32,4505,-36.84465408325195,4.669366836547852,4404,0.0003,-86.43523053125,140.78125,50,89,0.2795000970363617,,
-14.363471031188965,,5000,-35.70163345336914,5.820919036865234,4899,0.0003,,,,,0.24355874955654144,-19.767878786148504,387.2
-14.906490325927734,36,5693,-35.0284423828125,5.287856101989746,5592,0.0003,-101.77345972222221,158.13888888888889,68,83,0.20124775171279907,,
-16.87372589111328,40,7739,-29.145355224609375,3.1244277954101562,7638,0.0003,-128.06221810000002,193.475,90,85,0.11431878805160522,,
-18.00311279296875,44,8921,-25.959514617919922,3.0413384437561035,8820,0.0003,-132.3842230909091,202.75,103,86,0.08277083933353424,,
-17.548830032348633,,10000,-22.950340270996094,2.545699119567871,9899,0.0003,,,,,0.061927128583192825,-179.81665343105087,535.5
-18.099472045898438,48,10141,-22.34967041015625,2.427875518798828,10040,0.0003,-134.04535870833334,211.27083333333334,124,81,0.059669774025678635,,
-16.36451530456543,52,10560,-21.42019271850586,2.7276620864868164,10459,0.0003,-129.26618844230768,203.07692307692307,128,81,0.05341604724526405,,
-16.93541717529297,56,11002,-19.50321388244629,2.7018423080444336,10901,0.0003,-124.5757743392857,196.46428571428572,133,82,0.047603484243154526,,
-16.467506408691406,60,12122,-16.69632911682129,2.0354506969451904,12021,0.0003,-125.89057078333332,202.03333333333333,145,83,0.03582654148340225,,
-9.510927200317383,64,14521,-11.568202018737793,2.1116409301757812,14420,0.0003,-131.67179545312501,226.890625,171,84,0.02050633728504181,,
-5.674006938934326,,15000,-9.820966720581055,1.6310827732086182,14899,0.0003,,,,,0.01861221343278885,-56.994537528985894,338.5
-3.531425952911377,68,15672,-9.27691650390625,1.7097070217132568,15571,0.0003,-128.53017198529412,230.47058823529412,189,82,0.01644030585885048,,
-2.3071131706237793,72,16985,-7.8763747215271,1.7332478761672974,16884,0.0003,-125.2094119861111,235.90277777777777,203,83,0.013578097335994244,,
-1.8918523788452148,76,18184,-6.577095031738281,1.5520458221435547,18083,0.0003,-120.36010811842107,239.26315789473685,216,84,0.012475359253585339,,
2.301267623901367,80,19401,-6.3666582107543945,1.419790267944336,19300,0.0003,-115.02469305,242.5125,230,84,0.011984429322183132,,
1.1237719058990479,,20000,-5.86052131652832,1.5042520761489868,19899,0.0003,,,,,0.011993643827736378,15.095962253244215,479.7
-1.0052270889282227,84,21324,-5.054281234741211,1.505319595336914,21223,0.0003,-112.20557490476189,253.85714285714286,257,82,0.012014416046440601,,
1.214003086090088,88,23245,-4.508962631225586,2.2206997871398926,23144,0.0003,-104.04222504545454,264.14772727272725,278,83,0.011890263296663761,,
0.6382014155387878,,25000,-3.7222418785095215,1.3432338237762451,24899,0.0003,,,,,0.011922454461455345,80.39376015558665,485.2
-0.9716466069221497,92,25591,-3.477870464324951,1.7451786994934082,25490,0.0003,-96.51169363043476,278.1630434782609,310,82,0.012213260866701603,,
0.11416372656822205,96,26288,-4.078579902648926,1.6872072219848633,26187,0.0003,-91.44170446875,273.8333333333333,317,82,0.011862045153975487,,
-0.617629885673523,100,27071,-4.517077445983887,1.4816179275512695,26970,0.0003,-86.39016627,270.71,326,83,0.0121935298666358,,
-1.4426889419555664,104,28792,-4.054098129272461,1.873578429222107,28691,0.0003,-81.56059392000002,285.6,344,83,0.012270075269043446,,
-0.16052943468093872,,30000,-3.8714189529418945,1.4920713901519775,29899,0.0003,,,,,0.012356662191450596,131.56270445695282,516.2
-2.1283926963806152,108,30413,-4.311574459075928,1.5481771230697632,30312,0.0003,-77.98982831,300.18,368,82,0.012402919121086597,,
-1.0045130252838135,112,31859,-5.252005100250244,1.5422216653823853,31758,0.0003,-70.36421265000001,302.77,383,82,0.012313026934862137,,
1.6601524353027344,116,33031,-5.328245639801025,1.5543248653411865,32930,0.0003,-60.00199608999999,303.7,396,83,0.012447747401893139,,
0.23099739849567413,120,34873,-6.4824018478393555,1.5658998489379883,34772,0.0003,-52.16125072999999,321.05,416,83,0.01285168994218111,,
-0.8001570701599121,,35000,-6.0999345779418945,1.8693163394927979,34899,0.0003,,,,,0.012971232645213604,160.1237178079711,468.6
-2.3022983074188232,124,35540,-6.240904808044434,1.4795587062835693,35439,0.0003,-48.61604631,325.46,429,82,0.012657089158892632,,
0.589486300945282,128,37191,-7.138422966003418,1.7818502187728882,37090,0.0003,-35.59035139,329.67,447,83,0.012606799602508545,,
-0.5546258687973022,132,39514,-8.035348892211914,1.5887140035629272,39413,0.0003,-26.157101110000003,350.09,474,83,0.012989498674869537,,
0.2531760632991791,,40000,-8.714008331298828,2.120371103286743,39899,0.0003,,,,,0.013153021223843098,128.00046704288107,375.8
-0.913273274898529,136,40079,-8.821525573730469,1.863470435142517,39978,0.0003,-14.483119400000005,343.86,485,82,0.013027790002524853,,
0.6909909844398499,140,42275,-8.973163604736328,1.8458430767059326,42174,0.0003,7.471319249999999,345.36,508,83,0.013126173987984657,,
0.5832170844078064,144,43618,-9.41196346282959,1.982509732246399,43517,0.0003,18.322670229999993,346.97,523,83,0.013191964477300644,,
0.3480755686759949,148,44805,-10.686361312866211,1.987680435180664,44704,0.0003,29.252127119999997,346.64,536,83,0.013369499705731869,,
-0.5998439788818359,,45000,-10.183963775634766,2.3569772243499756,44899,0.0003,,,,,0.01331604365259409,115.37680115054317,404.3
-0.21174901723861694,152,47818,-11.918807983398438,2.262986660003662,47717,0.0003,43.80740924,372.58,577,82,0.013369296677410603,,
0.5275749564170837,,50000,-13.42825984954834,2.1712896823883057,49899,0.0003,,,,,0.013541365042328835,125.03395391629893,372.0
0.8835986256599426,156,50320,-13.828934669494629,1.5695250034332275,50219,0.0003,55.916952169999995,393.18,612,82,0.013358558528125286,,
0.3566802144050598,160,51397,-13.745121002197266,2.3060200214385986,51296,0.0003,64.79551981,392.75,624,82,0.0134647311642766,,
-0.6704413294792175,164,53025,-14.905683517456055,2.1021132469177246,52924,0.0003,79.42866166,385.04,643,82,0.013589153997600079,,
1.0131295919418335,168,54546,-15.653904914855957,2.4611799716949463,54445,0.0003,90.51721561999999,388.74,660,82,0.01368289440870285,,
-0.0354732871055603,,55000,-15.829893112182617,2.0060057640075684,54899,0.0003,,,,,0.013454070314764977,234.3482714163256,521.7
-1.3829035758972168,172,56318,-17.44638442993164,2.474846839904785,56217,0.0003,101.10895034,393.33,688,81,0.013558661565184593,,
1.3473029136657715,176,59422,-18.19573211669922,1.8675894737243652,59321,0.0003,116.07821653,412.38,724,81,0.013699477538466454,,
-0.5090236067771912,,60000,-17.71417236328125,2.5010244846343994,59899,0.0003,,,,,0.013485420495271683,342.84872417807344,693.4
0.34942105412483215,180,62833,-20.347087860107422,1.8626694679260254,62732,0.0003,130.96753043,434.32,774,81,0.013549135066568851,,
1.0119620561599731,184,64267,-19.518646240234375,2.1690642833709717,64166,0.0003,141.25169267,429.43,790,81,0.01362831611186266,,
0.5729654431343079,,65000,-18.937541961669922,1.9830371141433716,64899,0.0003,,,,,0.013613968156278133,426.82642303511966,794.3
1.347884178161621,188,68267,-22.866579055786133,2.0918784141540527,68166,0.0003,154.60308833,450.22,846,80,0.013686477206647396,,
-1.2235907316207886,,70000,-22.573997497558594,2.9046053886413574,69899,0.0003,,,,,0.013808753341436386,366.6899571972291,739.2
1.6350842714309692,192,72267,-23.86913299560547,2.4094951152801514,72166,0.0003,172.94552376,466.76,903,80,0.01372989360243082,,
-0.08341190218925476,196,73696,-23.58411979675293,1.831061601638794,73595,0.0003,179.00684084999997,474.08,919,80,0.013688409700989723,,
-0.7826682925224304,,75000,-24.611656188964844,2.1010050773620605,74899,0.0003,,,,,0.01354092638939619,434.9091165119261,774.7
2.041623115539551,200,76897,-26.38050651550293,2.222548723220825,76796,0.0003,195.30437492999997,498.26,967,79,0.013630050234496593,,
-0.1750200390815735,204,79215,-26.92000961303711,2.514967918395996,79114,0.0003,205.95030347,504.23,994,79,0.013598209246993065,,
0.3466314375400543,,80000,-27.63801383972168,2.4205269813537598,79899,0.0003,,,,,0.013331329450011253,353.4754321089655,627.0
-1.8618144989013672,208,81676,-28.24146270751953,2.446967363357544,81575,0.0003,218.49843262,512.63,1033,79,0.013313574716448784,,
-1.7714922428131104,212,83900,-28.2200927734375,2.048666000366211,83799,0.0003,225.47467095000005,520.41,1059,79,0.013171154074370861,,
-0.02476373314857483,,85000,-28.230262756347656,1.8718199729919434,84899,0.0003,,,,,0.013251625932753086,433.01363913379316,746.0
-0.37845632433891296,216,86730,-30.132671356201172,3.113582134246826,86629,0.0003,238.82672282,536.99,1104,78,0.012981894426047802,,
0.5174050331115723,220,89928,-30.70952606201172,2.5252790451049805,89827,0.0003,250.91560517000005,550.55,1143,78,0.013032965362071991,,
-0.7286533117294312,,90000,-31.279529571533203,2.3598217964172363,89899,0.0003,,,,,0.01312254462391138,326.78321789149777,417.7
0.5246841311454773,224,93085,-31.604312896728516,1.9513919353485107,92984,0.0003,269.53997081000006,575.45,1185,78,0.013052798807621002,,
-0.2166101336479187,,95000,-32.87143325805664,2.152466297149658,94899,0.0003,,,,,0.012603241950273514,283.2316274523153,436.1
-0.7158269286155701,228,95582,-33.11900329589844,2.3105902671813965,95481,0.0003,283.22031065,583.91,1220,78,0.012633392587304115,,
-1.7108945846557617,232,97421,-34.37474060058594,3.1471571922302246,97320,0.0003,289.46672858,579.07,1241,78,0.012884904630482197,,
-1.058995008468628,,100000,-34.50538635253906,2.206968307495117,99899,0.0003,,,,,0.012917952612042427,442.95490143338975,592.7
