rollout/ep_len_mean,time/total_timesteps,rollout/ep_rew_mean,time/fps,time/time_elapsed,time/episodes,train/actor_loss,train/n_updates,train/learning_rate,train/critic_loss,eval/mean_ep_length,eval/mean_reward
147.38,111872,417.60557260999997,87,1272,1008,-132.6991211355549,111642,0.001,43.82839004307577,,
147.22,112465,418.16041234000005,88,1277,1012,-133.16295369466147,112234,0.001,35.51358157036289,,
,112500,,,,,-133.1410412723071,112380,0.001,43.895564536525775,145.55,422.77131592035295
147.12,113049,418.1191104199999,87,1287,1016,-133.45224073198108,112821,0.001,30.166543932424652,,
148.01,113636,422.41876285000006,87,1292,1020,-134.14889907836914,113400,0.001,54.91085096427373,,
148.85,114243,426.51042986,88,1298,1024,-134.51859753752407,114018,0.001,31.038114662828118,,
150.22,114825,432.9526590599999,88,1303,1028,-135.1171620686849,114591,0.001,36.860312455230286,,
,115000,,,,,-134.82423559824625,114884,0.001,33.14791337980164,140.5,417.9574420273304
149.46,115394,430.92444341999993,87,1312,1032,-134.39784461864528,115167,0.001,26.467003273449357,,
149.52,115994,432.21841225000003,88,1317,1036,-135.15619299146863,115747,0.001,34.46482074922986,,
148.98,116576,430.46400431,88,1323,1040,-135.78547963460286,116349,0.001,43.80850835800171,,
148.95,117221,430.76298525,88,1328,1044,-136.68155820870106,116984,0.001,36.23965491924757,,
,117500,,,,,-137.20777871575154,117278,0.001,39.02925533979711,152.75,432.86012497246264
151.15,118006,437.11351508000007,88,1340,1048,-137.1293021424176,117775,0.001,28.382654986969413,,
151.42,118619,438.44496651000003,88,1346,1052,-138.0208462971013,118386,0.001,39.12067667740147,,
151.7,119232,439.36632464,88,1351,1056,-138.36394882202148,118996,0.001,38.883925470145975,,
151.5,119899,438.6593193399999,88,1357,1060,-138.69624874569953,119662,0.001,36.42025436234364,,
,120000,,,,,-139.0656011481034,119814,0.001,30.11167322648199,154.75,401.126186516881
152.17,120614,440.54169505,88,1368,1064,-139.69631325661598,120307,0.001,32.410671484309994,,
152.85,121276,442.49363622000004,88,1375,1068,-140.26875345865886,121040,0.001,49.532158113966055,,
152.98,121891,442.53604823,88,1380,1072,-140.33270206451417,121659,0.001,48.997453505948464,,
,122500,,,,,-141.3450133160847,122264,0.001,37.71953021316993,220.6,668.0379242658615
152.7,122501,441.96610596,87,1393,1076,,,,,,
154.35,123248,447.17212785,88,1398,1080,-141.74893510845345,122862,0.001,46.972452432336944,,
155.54,123947,451.40655616,88,1405,1084,-143.07158695255313,123675,0.001,31.484248258607803,,
158.19,124802,461.62645240000006,88,1412,1088,-143.80572577885218,124508,0.001,45.75359030154788,,
,125000,,,,,-143.6416188753568,124717,0.001,49.80320291656056,221.8,728.3468182057143
161.07,125661,471.87278237,87,1428,1092,-144.26480901808966,125364,0.001,45.745981100627354,,
162.39,126384,477.6228155499999,88,1434,1096,-145.41674769201944,126122,0.001,37.24129699127019,,
164.39,127142,485.2162173700001,88,1440,1100,-146.24744902265832,126861,0.001,43.49713737406629,,
,127500,,,,,-146.67211497913706,127232,0.001,47.46529826572963,202.65,651.8324096888304
166.43,127926,492.7316532799999,87,1453,1104,-146.77706833641128,127638,0.001,39.50594356166783,,
168.29,128701,499.97471769,88,1460,1108,-147.60562728078742,128412,0.001,46.17051457349586,,
170.14,129479,507.71842365,88,1467,1112,-149.60633579889932,129201,0.001,55.59161940713724,,
,130000,,,,,-150.58053588867188,129863,0.001,52.17274537256786,100.8,241.67658823132516
169.99,130048,506.5635215599999,88,1476,1116,,,,,,
172.54,130890,516.73468221,88,1483,1120,-152.0462660483264,130582,0.001,41.436478514190114,,
175.31,131774,528.28205308,88,1491,1124,-152.68769597072227,131473,0.001,45.176244168165255,,
,132500,,,,,-153.62399444580078,132187,0.001,54.56252097745314,170.65,468.9449791491032
176.83,132508,532.9586175600001,88,1503,1128,,,,,,
178.94,133288,541.12703521,88,1510,1132,-154.61667668708017,133004,0.001,53.953081757809635,,
181.01,134095,548.72812055,88,1517,1136,-155.01800680160522,133811,0.001,61.602868085106216,,
183.8,134956,559.77207824,88,1524,1140,-156.53546259953424,134645,0.001,48.16125746092728,,
,135000,,,,,-156.20989301563364,134871,0.001,72.62190336463726,225.0,713.6516306787729
186.46,135867,569.24028994,88,1539,1144,-157.5938972407936,135558,0.001,52.9921630319096,,
187.54,136760,574.59925462,88,1548,1148,-158.99268440578294,136452,0.001,52.019623588479085,,
,137500,,,,,-160.58823686764563,137196,0.001,55.4264507057497,225.0,713.7605826437473
191.18,137737,587.06202932,88,1564,1152,-160.4353666563292,137419,0.001,56.74275579153155,,
194.85,138717,600.19209094,88,1572,1156,-162.7519452816972,138300,0.001,46.296730314621904,,
,140000,,,,,-166.99892728756635,139780,0.001,57.20216176448724,363.55,503.38957352638243
201.95,140094,606.74856147,87,1597,1160,,,,,,
,142500,,,,,-170.08878326416016,142009,0.001,57.051439946174625,801.9,1252.9356125712395
234.8,144094,631.41986356,87,1654,1164,-171.67960525512694,143009,0.001,65.23953236865998,,
,145000,,,,,-171.84810137748718,144696,0.001,48.604919118205395,881.05,1074.3654879976064
245.05,145781,635.64333382,85,1698,1168,,,,,,
251.99,147090,656.9922072900001,85,1716,1172,-174.51968651313285,146674,0.001,53.90238184743113,,
,147500,,,,,-174.11935091018677,147260,0.001,58.04537661683326,327.1,905.265616723895
253.83,147884,659.4943875100001,85,1735,1176,-175.34429504394532,147651,0.001,56.319595101674395,,
254.33,148681,658.4214839499998,85,1742,1180,-174.91804549273323,148452,0.001,56.62493005681921,,
256.31,149578,662.5149324600002,85,1749,1184,-173.63530125337488,149089,0.001,70.44335382698226,,
,150000,,,,,-175.0288861218621,149764,0.001,58.446322532597506,310.55,1026.1259935945272
258.36,150638,669.88484853,85,1770,1188,-174.2707965735233,150324,0.001,65.13851564941984,,
260.3,151691,675.0458541200001,85,1780,1192,-175.57205498968804,151357,0.001,61.768614948418914,,
,152500,,,,,-175.51566520690918,152357,0.001,60.454892678260805,564.6,1739.2187523663044
275.33,153917,715.7768655299999,84,1813,1196,-176.5102562784147,152832,0.001,62.972229752791556,,
,155000,,,,,-177.7170653130598,154728,0.001,58.10205684149989,230.15,742.2587353378534
278.97,155039,727.61846756,84,1837,1200,,,,,,
282.32,156158,737.79162999,84,1847,1204,-178.49657007165857,155786,0.001,69.40381013058327,,
284.58,157159,743.6346107,84,1857,1208,-179.4174268450056,156808,0.001,53.54947688238961,,
,157500,,,,,-178.57668770309044,157301,0.001,56.03482494270224,252.4,776.3992752075195
286.78,158157,748.9966154899998,84,1873,1212,-180.98226211320107,157813,0.001,53.69938870256275,,
291.95,159243,765.8831089700001,84,1884,1216,-179.99926121303014,158910,0.001,68.69434592383249,,
,160000,,,,,-180.73261965238132,159657,0.001,59.72663434101985,280.05,886.4052374631167
293.67,160257,769.62986045,84,1902,1220,-180.47374471028647,159939,0.001,67.68955115054516,,
295.15,161289,772.6016006400002,84,1911,1224,-181.74554657517817,160905,0.001,75.96620184915108,,
297.27,162235,780.5083816600002,84,1920,1228,-181.49318688195032,161896,0.001,51.51888931067281,,
,162500,,,,,-181.75639030877062,162150,0.001,46.65747154040599,249.5,768.6559951454401
300.54,163342,789.8877149900001,84,1938,1232,-181.74141582459893,162971,0.001,69.13351970046531,,
,165000,,,,,-183.1927477353579,164826,0.001,65.71865187716406,231.05,726.6884513020516
310.51,165146,819.4884006699999,84,1962,1236,,,,,,
315.59,166515,835.5531150500001,84,1973,1240,-184.1658093134562,165979,0.001,68.77773279957957,,
315.71,167438,835.24334573,84,1983,1244,-185.59779655642626,167132,0.001,51.2978246299588,,
,167500,,,,,-184.94737188165837,167353,0.001,79.32132515972016,252.85,734.4841973215341
316.21,168381,835.8623123599999,84,1999,1248,-185.56257655039556,168040,0.001,69.68652207510812,,
318.23,169560,843.9392662599998,84,2008,1252,-186.04859178331162,169066,0.001,45.096468163245675,,
,170000,,,,,-186.85714367852694,169751,0.001,54.21441345283951,215.5,684.8593050032854
317.87,170504,842.3195911199999,84,2024,1256,-186.2704484087866,170285,0.001,66.98814685089783,,
315.83,171677,855.98640866,84,2033,1260,-187.28179001425676,171390,0.001,53.86741009115536,,
,172500,,,,,-186.15644426699038,172238,0.001,62.318883683946396,220.35,709.9411149680615
284.48,172542,838.97713939,84,2047,1264,,,,,,
279.62,173743,855.300779,84,2057,1268,-186.7965962557613,173423,0.001,63.02288380626854,,
,175000,,,,,-186.1921356201172,174772,0.001,56.61490488733564,336.05,1105.5926801413298
280.45,175135,859.3526835499999,84,2080,1272,,,,,,
291.35,177019,893.6253185400002,84,2095,1276,-188.05429114364995,176510,0.001,50.02225366936547,,
,177500,,,,,-187.65561085826945,176934,0.001,66.06764596588206,580.45,1664.1423962384463
300.56,178737,922.2772081499998,83,2129,1280,-187.9052552399812,178369,0.001,57.84150489171346,,
,180000,,,,,-188.3829121672349,179758,0.001,52.755271427873254,981.95,2711.406242656708
318.02,181380,973.2713699599999,83,2179,1284,-188.34276080322266,180758,0.001,61.52098213005066,,
,182500,,,,,-188.68489342692934,181853,0.001,58.97889375173917,780.5,1998.4818138450385
330.8,183718,1004.7306101799998,82,2222,1288,-189.47399755407264,183123,0.001,76.05711779771028,,
,185000,,,,,-189.01683773668896,184131,0.001,43.997486733049755,781.8,2380.415388453007
353.02,186993,1074.15485263,82,2273,1292,-189.6961049371636,185908,0.001,50.680545312250594,,
,187500,,,,,-189.7195354524206,187275,0.001,72.5165484841578,420.2,1322.619221612811
349.31,188848,1065.82726905,81,2308,1296,-189.91328440485773,188014,0.001,66.78825153209068,,
,190000,,,,,-190.14783633594783,189741,0.001,58.72796712962674,322.7,1037.976707482338
350.82,190121,1065.91992922,81,2332,1300,,,,,,
351.65,191323,1070.4199643800002,81,2343,1304,-190.15773702550817,190852,0.001,63.54251474779706,,
,192500,,,,,-190.50825806889668,192185,0.001,52.51014843636859,274.25,885.37362421453
355.86,192745,1083.3052342,81,2365,1308,-190.13693006499474,192423,0.001,46.6432856511669,,
,195000,,,,,-190.5392382507324,194893,0.001,52.65464815044403,409.7,1342.804086828232
371.18,195275,1111.44965186,81,2399,1312,,,,,,
376.08,196851,1130.3017126,81,2413,1316,-190.80146994850853,196333,0.001,47.60153477767418,,
,197500,,,,,-190.45354129649974,197198,0.001,51.594097819593216,416.45,1239.9419422656297
381.58,198415,1147.8612349900002,81,2441,1320,-190.6595510594985,198100,0.001,64.5652713635044,,
382.04,199493,1149.47056152,81,2450,1324,-191.53668227151175,199185,0.001,46.35866257423578,,
,200000,,,,,-189.76440629630252,199913,0.001,50.82618607817025,231.3,740.8990021556616
383.08,200543,1152.0657503599998,81,2468,1328,-191.4172483812861,200150,0.001,46.868910628532056,,
384.96,201838,1157.7689979400002,81,2480,1332,-192.72400693082616,201393,0.001,47.947833105620106,,
,202500,,,,,-194.04190140876216,202337,0.001,47.438224944515504,354.7,1142.541977697611
385.87,203733,1161.8768688,81,2505,1336,-192.97708912384815,202648,0.001,45.00317596239292,,
,205000,,,,,-194.42407368251256,204817,0.001,58.414542705672126,775.5,2415.118172806501
393.87,205902,1185.3345591,80,2552,1340,,,,,,
,207500,,,,,-196.07413142869453,207055,0.001,53.38960186773989,858.75,2609.642968699336
411.45,208583,1241.11308507,79,2609,1344,-195.39592752075194,208055,0.001,52.739789786338804,,
415.58,209939,1253.9432887099997,80,2624,1348,-197.79448856451572,209621,0.001,57.27001482184762,,
,210000,,,,,-197.48837228106638,209854,0.001,53.60721716655682,635.7,1874.2924645394087
421.94,211754,1269.41210004,79,2661,1352,-198.1666000366211,211371,0.001,70.53435348442622,,
,212500,,,,,-199.2371315589318,211928,0.001,51.694111540510846,791.75,2521.6135215312243
434.64,213968,1310.1003647799998,79,2708,1356,-198.74747564697265,213588,0.001,57.383021605014804,,
,215000,,,,,-199.1746293029785,214883,0.001,57.77446313381195,832.9,2548.7739619106055
454.26,217103,1368.07950362,78,2766,1360,-199.71641873168946,216777,0.001,59.7451591463089,,
,217500,,,,,-200.34866615103073,217256,0.001,48.869504960645145,968.6,3048.6520433008673
464.01,218943,1399.9022821600001,77,2816,1364,-200.57525409468067,218554,0.001,53.47569254100723,,
,220000,,,,,-201.05475913872152,219803,0.001,55.548237546284994,990.75,3047.6759617209436
483.02,222045,1454.4988717799995,77,2878,1368,-201.55310235595704,221803,0.001,56.1643688621521,,
,222500,,,,,-202.34121891902043,222220,0.001,53.20574908990126,611.85,1899.9187091827393
490.05,224140,1476.6813866099997,76,2911,1372,-200.745709383035,223143,0.001,57.38262331033055,,
,225000,,,,,-201.99126099703605,224055,0.001,58.40954815818552,658.5,2130.820073223114
499.66,226985,1511.3298651399996,76,2961,1376,-201.33055731590758,226134,0.001,67.02850433106119,,
,227500,,,,,-201.71735041446536,226900,0.001,53.40091760227014,929.7,2526.248021906614
508.13,229550,1529.8588339100002,76,3018,1380,-201.95092114257812,229162,0.001,48.19451451253891,,
,230000,,,,,-202.305428314209,229585,0.001,36.82367335955302,403.95,1217.678545099497
506.22,232002,1525.22339314,76,3049,1384,-203.09087103271483,230917,0.001,53.98989771747589,,
,232500,,,,,-202.77663327026366,231917,0.001,54.713956549167634,770.35,2408.886187493801
503.43,234061,1523.9748718300002,75,3100,1388,-203.06712167215028,233667,0.001,60.1344905667657,,
,235000,,,,,-203.30776681145318,234532,0.001,54.774458638198084,400.9,1304.023249951005
492.94,236287,1490.04342923,75,3128,1392,-203.6942812123693,235464,0.001,56.131076705186885,,
,237500,,,,,-203.30138464355468,237202,0.001,47.85827790546417,845.55,2581.5624451190233
508.22,239670,1539.2331734099998,75,3185,1396,-203.77047210214025,238585,0.001,43.30541001785517,,
,240000,,,,,-203.9639471130371,239585,0.001,50.72979060935974,429.5,1422.4645162731408
516.77,241798,1569.8228387299996,74,3225,1400,-205.2973856728458,241333,0.001,52.954342870234036,,
,242500,,,,,-203.9512361225329,241713,0.001,55.8118286659843,742.9,2322.2224379062654
522.64,243587,1589.07620275,74,3267,1404,-204.2830844823865,243207,0.001,46.618643829538506,,
,245000,,,,,-204.417725027424,244283,0.001,45.19879923540259,1000.0,3001.0826731741427
530.62,245807,1615.14436584,74,3318,1408,-205.48457595825195,245283,0.001,53.005436526298524,,
,247500,,,,,-206.70313340199144,247290,0.001,44.3276250808958,473.9,1469.1287790864706
525.05,247780,1620.6678136700002,73,3352,1412,,,,,,
,250000,,,,,-206.80117834472657,249695,0.001,48.5004096660614,290.75,945.5427884101867
535.76,250427,1652.67504463,73,3385,1416,-206.8987849229047,249988,0.001,47.53129733219082,,
,252500,,,,,-207.67645108032227,252104,0.001,52.46885626888275,597.85,1978.002664527297
543.89,252804,1680.5615188499996,73,3425,1420,,,,,,
,255000,,,,,-208.78765236134092,253953,0.001,48.80034133811402,971.85,2997.4623026371
558.64,255357,1728.2890822799995,73,3482,1424,-209.03238470458984,254953,0.001,46.69969128322602,,
567.8,257323,1759.3204647399998,73,3501,1428,-209.61629080200194,256982,0.001,43.35362378025055,,
,257500,,,,,-209.45074343681335,257238,0.001,44.131072741001844,591.45,1880.7837100058794
,260000,,,,,-210.92493157958984,259801,0.001,49.43294058609009,672.95,2130.882982507348
586.75,260513,1819.4083122,72,3570,1432,,,,,,
,262500,,,,,-211.92896960449218,261787,0.001,48.992155520915986,969.3,3031.386926329136
594.78,263211,1843.3956414299996,72,3629,1436,-212.2270921020508,262787,0.001,47.37127962684632,,
,265000,,,,,-213.7981176889071,264499,0.001,53.68528708695726,795.45,2486.7739888966084
606.82,266584,1882.3045908799998,72,3680,1440,-212.86818048095702,265499,0.001,42.239590480804445,,
,267500,,,,,-213.39108529663085,266499,0.001,54.68274671936035,804.6,2457.25798522234
600.22,268605,1860.9631284200004,72,3728,1444,-214.74984972990012,268201,0.001,44.6486878680882,,
,270000,,,,,-215.7513715731387,269823,0.001,44.50321155019326,298.75,1000.5695444554091
612.52,271191,1898.8371423199999,72,3756,1448,-214.87944267165494,270106,0.001,42.29882063040043,,
,272500,,,,,-215.4441681213379,272106,0.001,45.265731875896456,1000.0,3133.095044901967
,275000,,,,,-216.80679693603517,274106,0.001,49.940842055320736,949.25,2902.8675691992044
634.37,275191,1968.23357795,71,3855,1452,,,,,,
,277500,,,,,-217.53397369384766,277106,0.001,45.1002220249176,961.9,2958.597142714262
652.23,279191,2023.1249823800003,71,3922,1456,-217.66687435913087,278106,0.001,46.91014955282211,,
,280000,,,,,-218.10230096435546,279106,0.001,46.91764879751206,1000.0,3217.9853807330132
646.46,281749,2006.43718053,70,3983,1460,-218.59394130577036,281401,0.001,45.55605656575349,,
,282500,,,,,-219.01847319169477,281664,0.001,55.016276928861785,936.15,2839.37853654325
,285000,,,,,-219.0913265686035,284664,0.001,45.50910693645477,1000.0,3079.5333045214416
668.06,285749,2069.7986587699997,70,4075,1464,,,,,,
,287500,,,,,-220.198916015625,287076,0.001,40.476875622749326,707.55,2345.9348630815743
669.84,289029,2081.85750831,70,4127,1468,-221.35620834420902,287944,0.001,51.74515638263544,,
,290000,,,,,-221.34137063598632,288944,0.001,45.885675428390506,700.45,2114.898878413439
681.86,292326,2116.8550557,69,4178,1472,-221.65541815185546,291241,0.001,42.43204580831528,,
,292500,,,,,-222.4831650390625,292241,0.001,46.83483109283447,893.15,2748.9625237435102
,295000,,,,,-223.34229763793945,294241,0.001,44.863918859481814,950.75,2966.650232043862
689.65,295950,2141.43434631,69,4273,1476,-223.67022024536132,295241,0.001,42.73530353116989,,
,297500,,,,,-223.87819691377527,296715,0.001,47.744343247133145,975.3,2873.705229404569
695.83,299133,2169.37670365,68,4336,1480,-224.06335861206054,298715,0.001,48.43704907989502,,
,300000,,,,,-224.30434641581095,299048,0.001,41.838411561719646,735.2,2309.6096817970274
,302500,,,,,-224.90064236450195,302048,0.001,38.82677633333206,1000.0,3101.83202111125
711.31,303133,2218.31235176,68,4422,1484,,,,,,
,305000,,,,,-225.7534330444336,304048,0.001,56.434536487102505,1000.0,2994.1624729186296
730.72,307133,2272.9027013699997,68,4491,1488,-226.84505841064453,306048,0.001,47.780041514396665,,
,307500,,,,,-227.81088313349971,307264,0.001,40.82208503175665,1000.0,3122.155258598924
,310000,,,,,-227.53246310424805,309264,0.001,42.91351345729828,1000.0,3032.1521024256945
740.62,310349,2301.6288896899996,67,4586,1492,,,,,,
,312500,,,,,-228.5734612426758,312264,0.001,47.45029642868042,677.0,2128.075822007656
746.79,314349,2316.6094227400004,67,4646,1496,-229.37585885620118,313264,0.001,46.18665782976151,,
,315000,,,,,-229.88819732666016,314264,0.001,42.29615355825424,1000.0,3013.595081961155
,317500,,,,,-229.45567041015624,317264,0.001,44.73090441036224,1000.0,2942.686113807559
765.51,318349,2369.74529817,67,4748,1500,,,,,,
,320000,,,,,-230.39026395504752,319902,0.001,37.604632510660586,681.2,2122.6824849545956
784.0,321987,2423.38318237,67,4804,1504,-230.83256790161133,320902,0.001,40.877204639434815,,
,322500,,,,,-231.24061962890624,321902,0.001,40.99303498697281,1000.0,2989.1204946935177
,325000,,,,,-231.5642631225586,324902,0.001,42.430499783039096,1000.0,3045.1060840934515
801.8,325987,2476.5741025400002,66,4903,1508,,,,,,
,327500,,,,,-231.93565129460515,327273,0.001,52.71012431399199,621.8,1913.6569588631392
809.03,328683,2496.05332905,66,4948,1512,-230.79462540515362,327598,0.001,38.5796403503418,,
,330000,,,,,-232.38142443847656,329598,0.001,48.45596184539795,1000.0,2985.7942203223706
817.14,332141,2519.9566695199997,66,5015,1516,-232.9758849182129,331598,0.001,41.99198531246185,,
,332500,,,,,-231.99036029437642,332278,0.001,27.249236579413886,1000.0,3140.225763222575
,335000,,,,,-233.20003634643555,334278,0.001,37.0363208990097,1000.0,3128.539278122783
825.59,335363,2543.6347061700003,65,5096,1520,,,,,,
,337500,,,,,-233.81863385009765,336758,0.001,41.85565299749374,969.1,2990.872760626674
834.86,338843,2570.37369407,65,5153,1524,-234.69048358154296,337758,0.001,38.6192894859314,,
,340000,,,,,-234.65249835205077,339758,0.001,44.64724967288971,1000.0,3067.103863698244
,342500,,,,,-235.6443612060547,341758,0.001,37.27647607421875,978.7,3106.5889903604984
855.2,342843,2630.2219674599996,65,5243,1528,,,,,,
,345000,,,,,-235.9379066772461,344466,0.001,38.87832591485977,1000.0,3152.235544887185
850.85,345598,2616.8278622400003,65,5303,1532,-235.61660635375978,345466,0.001,42.656850566864016,,
,347500,,,,,-236.1044928894043,346513,0.001,46.141530015945435,1000.0,3115.127708530426
863.87,349598,2660.2161054999997,65,5360,1536,-236.3221614074707,348513,0.001,40.3586551656723,,
,350000,,,,,-236.98724450683594,349513,0.001,46.159078184604645,1000.0,3190.0723659276964
,352500,,,,,-236.92665130615234,351513,0.001,38.232666223049165,1000.0,3141.158032500744
870.14,353598,2679.27131342,64,5454,1540,-237.16702200317383,352513,0.001,36.964973216056826,,
,355000,,,,,-238.13064486694336,354513,0.001,42.04458449792862,1000.0,3132.8679613858462
,357500,,,,,-238.92232803344726,356513,0.001,42.32249410438538,1000.0,3046.107532888651
889.93,357598,2742.2870436,64,5548,1544,,,,,,
,360000,,,,,-239.52896710205079,359830,0.001,41.253228709220885,965.0,2923.671378734708
897.24,360915,2766.9623069,64,5604,1548,,,,,,
,362500,,,,,-240.36719259643556,361830,0.001,40.147971302032474,630.25,2121.2260440915825
894.52,364643,2763.2455492999998,64,5658,1552,-240.4520012512207,363558,0.001,44.801207992553714,,
,365000,,,,,-240.3301688232422,364558,0.001,37.32698536634445,1000.0,3168.53102876544
,367500,,,,,-241.33700491333008,366558,0.001,44.77044396686554,988.65,3003.525782969594
894.52,368643,2762.7575492799992,64,5754,1556,-241.73221865844727,367558,0.001,37.74266056871414,,
,370000,,,,,-241.25028432713876,368962,0.001,31.69598681619852,967.4,3028.7558989197014
902.98,372047,2792.3085617499996,63,5817,1560,-241.77934197998047,370962,0.001,39.92944652318955,,
,372500,,,,,-241.90518655395508,371962,0.001,32.95188702058792,1000.0,3156.739394685626
,375000,,,,,-242.02400039672852,373962,0.001,45.33972519397736,890.2,2896.1827305316924
902.98,376047,2796.52922301,63,5915,1564,-242.3788718261719,374962,0.001,37.561997738361356,,
,377500,,,,,-242.36851715087892,376962,0.001,36.14554431629181,1000.0,3103.1731844246387
,380000,,,,,-242.94763940429686,378962,0.001,39.32528725290298,1000.0,3200.2101617753506
910.18,380047,2816.11794733,63,6015,1568,,,,,,
,382500,,,,,-243.64516123858365,382322,0.001,36.4340519925439,1000.0,3058.8694866359233
910.81,383407,2822.57921676,63,6074,1572,,,,,,
,385000,,,,,-243.4679310913086,384487,0.001,38.5520371427536,966.75,3035.763930556178
896.22,385572,2772.634944880001,63,6119,1576,,,,,,
,387500,,,,,-243.83042416381835,386487,0.001,35.781824537277224,1000.0,3229.3578206151724
904.39,389572,2802.1951658499997,63,6182,1580,-245.010839263916,388487,0.001,40.607480401039126,,
,390000,,,,,-244.80092715454103,389487,0.001,36.39079717159271,1000.0,3084.422703626752
,392500,,,,,-245.1224145721971,391828,0.001,45.286977453315714,971.65,3107.6658002108334
897.8,392913,2787.00921644,62,6257,1584,,,,,,
,395000,,,,,-245.53483874511718,394828,0.001,40.747470700263975,942.85,2897.1930056840183
897.8,396913,2790.5344330000003,62,6310,1588,-246.14049468994142,395828,0.001,36.07930760622025,,
,397500,,,,,-246.8189337463379,396828,0.001,40.56547517061234,1000.0,3191.4785601913927
,400000,,,,,-247.13179959106446,399828,0.001,35.433738569736484,1000.0,3140.8394889175893
905.64,400913,2822.04439556,62,6393,1592,,,,,,
,402500,,,,,-247.85345678710937,401828,0.001,40.80844971466065,1000.0,3183.2948662877084
898.77,404226,2809.330111460001,62,6447,1596,-247.47232608032226,403828,0.001,40.658890726089474,,
,405000,,,,,-248.14794677343124,404141,0.001,35.00975690786831,1000.0,3207.920103314519
,407500,,,,,-247.75043228149414,407141,0.001,44.93767528486252,1000.0,3216.1971689343454
898.77,408226,2817.0928737199997,62,6525,1600,,,,,,
,410000,,,,,-249.30185214233398,409141,0.001,34.948455820560454,1000.0,3270.87946382761
902.39,412226,2833.3479907899996,62,6591,1604,-249.86429159545898,411141,0.001,34.329497193336486,,
,412500,,,,,-250.31364965820313,412141,0.001,35.00398171854019,1000.0,3250.6456598103046
,415000,,,,,-249.57252230834962,414141,0.001,38.884067544460294,1000.0,3116.6526785969736
902.39,416226,2839.001747070001,62,6691,1608,-250.14996240234376,415141,0.001,40.55090089654922,,
,417500,,,,,-250.99236791992186,417141,0.001,35.980229419231414,1000.0,3130.072970324755
908.32,419515,2860.33090614,62,6758,1612,-251.1025198059082,419141,0.001,36.34126844596863,,
,420000,,,,,-252.22508808004446,419430,0.001,34.06613242007457,835.8,2785.5806508272885
,422500,,,,,-251.44429501342773,422353,0.001,40.5995687994957,1000.0,3191.9028271734715
912.97,423438,2881.1272192200004,61,6847,1616,,,,,,
,425000,,,,,-252.09586767578125,424353,0.001,36.1196056599617,1000.0,3180.277807918191
912.91,426654,2881.0362559,61,6914,1620,-252.42606936645507,426353,0.001,50.75291074609756,,
,427500,,,,,-252.865298377143,426569,0.001,36.15993383857939,1000.0,3218.8840301126243
910.51,429894,2876.9307424500003,61,6969,1624,-252.6841967163086,428809,0.001,36.246934055805205,,
,430000,,,,,-252.63437438964843,429809,0.001,36.96602773237228,292.3,994.3054882973432
889.52,431795,2816.5606487700006,61,6995,1628,-253.0916045600846,430710,0.001,30.378224159206763,,
,432500,,,,,-253.41898736572264,431710,0.001,33.25761076545715,1000.0,3136.9540310800076
,435000,,,,,-253.78484774780273,434710,0.001,38.54524831438064,1000.0,3064.2248190402984
901.97,435795,2852.9272257499997,61,7093,1632,,,,,,
,437500,,,,,-253.76635177612306,436710,0.001,42.73775422143936,1000.0,3339.2417858332396
894.94,439092,2835.141432839999,61,7154,1636,-254.63440941475534,438007,0.001,36.42024865455499,,
,440000,,,,,-254.36248858642577,439007,0.001,30.563273531913758,356.4,1187.855281701684
,442500,,,,,-254.98537344360352,442007,0.001,37.525024431705475,807.9,2638.7675562769173
894.94,443092,2839.7014412499993,61,7225,1640,,,,,,
,445000,,,,,-255.25180879480698,444346,0.001,40.2910359320739,1000.0,3269.9561695545913
888.33,446431,2825.2038672399995,61,7268,1644,-255.56020770263672,445346,0.001,39.12227137327194,,
,447500,,,,,-255.6663438951647,446642,0.001,41.35496958526405,1000.0,3095.4806400328875
888.12,449727,2823.7043825500004,61,7320,1648,-256.751727142334,448642,0.001,41.07825272846222,,
,450000,,,,,-256.94494525146484,449642,0.001,40.84977714014053,1000.0,3121.281688225269
,452500,,,,,-256.5994513244629,451642,0.001,36.90279518795013,1000.0,3183.269861996174
884.78,453121,2812.09202085,61,7399,1652,-256.5150391845703,452642,0.001,33.682725393295286,,
,455000,,,,,-256.88180200195313,454036,0.001,35.740043142318726,1000.0,3154.2362752705812
884.78,457121,2813.5411605199993,61,7461,1656,-256.6581348876953,456036,0.001,37.42844931411743,,
,457500,,,,,-256.9751492614746,457036,0.001,32.74211284589767,1000.0,3197.801538556814
,460000,,,,,-257.1305262756348,459036,0.001,40.66663512325287,1000.0,3160.8337036281823
890.74,461121,2831.82165562,61,7554,1660,-257.54628201293946,460036,0.001,31.839743545532226,,
,462500,,,,,-257.50645559692384,462036,0.001,34.87816036367416,1000.0,3201.0074056237936
,465000,,,,,-257.90695599365233,464036,0.001,39.79446083116532,798.95,2603.461811080575
890.74,465121,2832.0016486900004,60,7639,1664,,,,,,
,467500,,,,,-257.68371823120117,466630,0.001,35.63417957019806,1000.0,3165.1628917336466
886.68,468715,2821.3013969200006,60,7696,1668,-258.28316055297853,467630,0.001,34.41101494026184,,
,470000,,,,,-258.1737226867676,469630,0.001,32.37685031747818,1000.0,3275.951470813155
,472500,,,,,-258.8305617980957,471630,0.001,34.87947733974457,1000.0,3195.9071704506873
