time/total_timesteps,time/iterations,time/time_elapsed,rollout/ep_rew_mean,time/fps,rollout/ep_len_mean,train/n_updates,train/explained_variance,train/clip_fraction,train/policy_gradient_loss,train/clip_range,train/value_loss,train/entropy_loss,train/learning_rate,train/approx_kl,train/std,train/loss,eval/mean_ep_length,eval/mean_reward
2048,1,3,-50.54882847222222,588,47.388888888888886,,,,,,,,,,,,,
4096,2,8,-96.22084448837211,496,89.95348837209302,10,-0.024541258811950684,0.15126953125,-0.03085188987897709,0.2,129.39144302606582,-11.29135396182537,0.0003,0.013727713,0.9870096445083618,18.994770050048828,,
5000,,,,,,20,-0.16989600658416748,0.0841796875,-0.021453459354233928,0.2,112.67038396596908,-11.199119567871094,0.0003,0.0112261325,0.9738220572471619,22.756969451904297,1000.0,986.9967758774758
6144,3,25,-105.68617416393442,242,99.44262295081967,,,,,,,,,,,,,
8192,4,30,-109.41343898701298,272,103.24675324675324,30,-0.000695347785949707,0.123046875,-0.02917952675197739,0.2,100.03398633003235,-11.093875113129616,0.0003,0.012596188,0.9630700349807739,27.905529022216797,,
10000,,,,,,40,-0.0015274286270141602,0.147119140625,-0.03142118570976891,0.2,101.83024873733521,-10.993274968862533,0.0003,0.018137693,0.9497742652893066,40.97639846801758,1000.0,938.1150814890862
10240,5,46,-101.42517557000001,222,96.85,,,,,,,,,,,,,
12288,6,50,-112.25992713,243,108.19,50,0.0015657544136047363,0.209326171875,-0.04866276963439305,0.2,126.37630789279937,-10.876148003339768,0.0003,0.013911618,0.9392254948616028,48.826988220214844,,
14336,7,55,-129.15585353999998,258,126.9,60,0.05509072542190552,0.10078125,-0.028885512764099987,0.2,94.48674179315567,-10.809409588575363,0.0003,0.011484237,0.9289681315422058,27.574092864990234,,
15000,,,,,,70,0.10181081295013428,0.114892578125,-0.02602619664685335,0.2,97.12147990465164,-10.722504118084908,0.0003,0.013515037,0.9206132888793945,43.28412628173828,1000.0,929.0607434153557
16384,8,72,-90.25245207999998,225,92.55,,,,,,,,,,,,,
18432,9,77,-92.8115792,237,96.35,80,0.13640058040618896,0.094677734375,-0.026796109942370094,0.2,163.05073521137237,-10.674621564149856,0.0003,0.0103697665,0.9177130460739136,79.76807403564453,,
20000,,,,,,90,0.19936418533325195,0.079248046875,-0.02793584982864559,0.2,121.43113353252411,-10.652144041657447,0.0003,0.0095644435,0.9142649173736572,71.38421630859375,1000.0,932.5181991398334
20480,10,94,-103.96870666,217,108.8,,,,,,,,,,,,,
22528,11,98,-121.18045574,227,127.73,100,0.23011380434036255,0.099365234375,-0.029070481826784088,0.2,106.91604399681091,-10.603128162026405,0.0003,0.010772162,0.9073853492736816,25.99063491821289,,
24576,12,103,-99.59014922,236,106.48,110,0.20101124048233032,0.183203125,-0.0345939968014136,0.2,38.75595444142819,-10.50509415268898,0.0003,0.01857439,0.8927136659622192,25.480850219726562,,
25000,,,,,,120,0.24480104446411133,0.081689453125,-0.02610914454853628,0.2,167.48701705932618,-10.43355015218258,0.0003,0.008987208,0.8902794122695923,77.65103912353516,1000.0,904.9379971921444
26624,13,121,-101.14856233,219,108.17,,,,,,,,,,,,,
28672,14,125,-118.23518016999998,228,127.29,130,0.27958112955093384,0.102001953125,-0.0298783861217089,0.2,120.01779866218567,-10.395786142349243,0.0003,0.010756329,0.8847012519836426,46.708648681640625,,
30000,,,,,,140,0.40353697538375854,0.14755859375,-0.03220719686942175,0.2,50.430530020594595,-10.312749972939491,0.0003,0.013264384,0.8737697601318359,16.564964294433594,1000.0,881.0712218046189
30720,15,142,-127.09559974,215,137.74,,,,,,,,,,,,,
32768,16,147,-134.78606066999998,221,148.07,150,0.5658083856105804,0.11376953125,-0.030066829267889263,0.2,68.78019015192986,-10.230982926487922,0.0003,0.011190426,0.865962028503418,16.76447105407715,,
34816,17,152,-120.06937773,228,133.94,160,0.6623202264308929,0.102880859375,-0.03304105527931824,0.2,80.67019997835159,-10.160829973220824,0.0003,0.010638312,0.8584463596343994,30.193422317504883,,
35000,,,,,,170,0.7211472690105438,0.098486328125,-0.029592740241787395,0.2,90.88541005849838,-10.099690806865691,0.0003,0.010266283,0.8525808453559875,33.164119720458984,908.1,784.1110353522002
36864,18,171,-109.29125898000001,214,123.14,,,,,,,,,,,,,
38912,19,176,-98.42085772,220,113.65,180,0.7077001631259918,0.11962890625,-0.03188410057337023,0.2,96.20259689092636,-10.040764683485031,0.0003,0.0118002705,0.8457832932472229,26.785572052001953,,
40000,,,,,,190,0.7011284828186035,0.116748046875,-0.03314083996083354,0.2,115.59972211122513,-9.999001613259315,0.0003,0.010988535,0.8432533740997314,56.399024963378906,1000.0,870.6800874114036
40960,20,193,-71.68398799,211,84.23,,,,,,,,,,,,,
43008,21,198,-79.23266266,217,93.46,200,0.7535640299320221,0.096044921875,-0.03076683756953571,0.2,98.52476439476013,-9.971316996216775,0.0003,0.010064987,0.8399162292480469,50.83547592163086,,
45000,,,,,,210,0.8392246067523956,0.225634765625,-0.03883764204801991,0.2,29.659900683164597,-9.896792528033256,0.0003,0.018980347,0.8298617601394653,24.082609176635742,916.5,807.7914399970323
45056,22,212,-87.48124117000002,211,104.87,,,,,,,,,,,,,
47104,23,217,-84.77687793,216,103.36,220,0.7152032852172852,0.142138671875,-0.0333921581535833,0.2,114.39053174257279,-9.822597175836563,0.0003,0.012073367,0.8228083848953247,62.717098236083984,,
49152,24,221,-85.99482191000003,221,105.34,230,0.7536461800336838,0.140234375,-0.036964053541305476,0.2,94.90392695665359,-9.770636233687402,0.0003,0.012482211,0.8193318247795105,29.435672760009766,,
50000,,,,,,240,0.6869235038757324,0.1171875,-0.033691501812427305,0.2,116.48800750970841,-9.71788929104805,0.0003,0.010607798,0.812307596206665,48.33346939086914,755.2,645.7134282939136
51200,25,233,-85.91041365999997,218,105.96,,,,,,,,,,,,,
53248,26,238,-69.55809116,223,87.84,250,0.7836114168167114,0.1458984375,-0.03959162125829607,0.2,72.72145575881004,-9.664191016554833,0.0003,0.013108634,0.8087682127952576,29.142528533935547,,
