time/fps,time/time_elapsed,train/actor_loss,time/episodes,time/total_timesteps,rollout/ep_len_mean,train/n_updates,train/critic_loss,train/learning_rate,rollout/ep_rew_mean,eval/mean_ep_length,eval/mean_reward
,,7.459805011749268,,9500,,9350,0.04497173108160496,0.001,,50.0,-9.483696400000003
130,73,7.535351028442383,192,9600,50.0,9450,0.04358280435204506,0.001,-10.49268207,,
130,74,7.669477272033691,196,9800,50.0,9650,0.061662813276052476,0.001,-10.518236410000002,,
,,7.7173669815063475,,10000,,9850,0.04580658484250307,0.001,,50.0,-9.5661547
130,76,,200,10000,50.0,,,,-10.55501029,,
130,78,7.783749332427979,204,10200,50.0,10050,0.058506455756723884,0.001,-10.58788532,,
131,79,7.892519359588623,208,10400,50.0,10250,0.0822572985291481,0.001,-10.545777289999998,,
,,7.984063014984131,,10500,,10350,0.04426564589142799,0.001,,50.0,-9.2997597
130,81,7.958809757232666,212,10600,50.0,10450,0.04698767807334661,0.001,-10.49999365,,
130,82,8.014117298126221,216,10800,50.0,10650,0.04521037567406893,0.001,-10.57377753,,
,,8.098731575012208,,11000,,10850,0.05145320907235146,0.001,,50.0,-9.289634950000002
129,84,,220,11000,50.0,,,,-10.51964844,,
130,86,8.201199321746826,224,11200,50.0,11050,0.04939509555697441,0.001,-10.573812620000002,,
130,87,8.244035358428954,228,11400,50.0,11250,0.03828206930309534,0.001,-10.43388449,,
,,8.332432403564454,,11500,,11350,0.04734525717794895,0.001,,50.0,-9.045284249999998
129,89,8.308025016784669,232,11600,50.0,11450,0.038857571668922904,0.001,-10.35061658,,
130,90,8.424054794311523,236,11800,50.0,11650,0.0491535609588027,0.001,-10.35119308,,
,,8.522175941467285,,12000,,11850,0.15818264596164228,0.001,,50.0,-10.52586905
129,92,,240,12000,50.0,,,,-10.40099029,,
129,93,8.544015464782715,244,12200,50.0,12050,0.04671782370656729,0.001,-10.30505393,,
130,95,8.65661750793457,248,12400,50.0,12250,0.055205420553684235,0.001,-10.32808581,,
,,8.683747863769531,,12500,,12350,0.04388322450220585,0.001,,50.0,-9.78836445
129,97,8.737116966247559,252,12600,50.0,12450,0.04141508035361767,0.001,-10.24736205,,
130,98,8.813060111999512,256,12800,50.0,12650,0.039386060424149036,0.001,-10.342574910000002,,
,,8.886956558227538,,13000,,12850,0.04134611394256353,0.001,,50.0,-8.367289000000001
129,100,,260,13000,50.0,,,,-10.36520699,,
129,101,9.003144340515137,264,13200,50.0,13050,0.05880857653915882,0.001,-10.2383604,,
129,103,9.051708183288575,268,13400,50.0,13250,0.040025443732738496,0.001,-10.08438431,,
,,9.154424514770508,,13500,,13350,0.06921779967844487,0.001,,50.0,-8.322707750000001
129,105,9.155903816223145,272,13600,50.0,13450,0.05585058905184269,0.001,-9.965408759999999,,
129,106,9.222786026000977,276,13800,50.0,13650,0.04689534094184637,0.001,-9.760397789999999,,
,,9.280404319763184,,14000,,13850,0.06324122041463852,0.001,,50.0,-7.982895549999999
128,108,,280,14000,50.0,,,,-9.56310453,,
129,109,9.337695579528809,284,14200,50.0,14050,0.09377713657915593,0.001,-9.444968949999998,,
129,111,9.451038093566895,288,14400,50.0,14250,0.05320248179137707,0.001,-9.470050789999998,,
,,9.512632026672364,,14500,,14350,0.039460421577095985,0.001,,50.0,-8.65396715
128,113,9.528189582824707,292,14600,50.0,14450,0.04417515598237515,0.001,-9.43614516,,
129,114,9.58471176147461,296,14800,50.0,14650,0.04877567861229181,0.001,-9.33933495,,
,,9.65056396484375,,15000,,14850,0.04234108250588178,0.001,,50.0,-7.72923325
128,116,,300,15000,50.0,,,,-9.27543096,,
129,117,9.741795272827149,304,15200,50.0,15050,0.04357464775443077,0.001,-9.1507687,,
129,118,9.836762161254883,308,15400,50.0,15250,0.04391165666282177,0.001,-9.041348319999999,,
,,9.87561553955078,,15500,,15350,0.042433389350771906,0.001,,50.0,-7.252256150000001
129,120,9.941556777954101,312,15600,50.0,15450,0.07607709661126137,0.001,-8.853942680000001,,
129,122,10.00212661743164,316,15800,50.0,15650,0.03987651154398918,0.001,-8.6246472,,
,,10.037014427185058,,16000,,15850,0.049262033104896547,0.001,,50.0,-7.709398149999998
128,124,,320,16000,50.0,,,,-8.4757539,,
129,125,10.168712196350098,324,16200,50.0,16050,0.04516287736594677,0.001,-8.32779124,,
129,126,10.203152542114259,328,16400,50.0,16250,0.04434598337858915,0.001,-8.29358598,,
,,10.23162109375,,16500,,16350,0.054867749959230425,0.001,,50.0,-7.651023050000001
129,128,10.27652847290039,332,16600,50.0,16450,0.046929343566298486,0.001,-8.15532951,,
129,129,10.295879020690919,336,16800,50.0,16650,0.04546652738004923,0.001,-8.04351292,,
,,10.373466491699219,,17000,,16850,0.04757541403174401,0.001,,50.0,-7.520052649999999
128,131,,340,17000,50.0,,,,-7.920216260000001,,
129,133,10.460880126953125,344,17200,50.0,17050,0.042206322327256206,0.001,-7.85353676,,
129,134,10.478573036193847,348,17400,50.0,17250,0.04491896588355303,0.001,-7.725190009999999,,
,,10.58206184387207,,17500,,17350,0.06795765906572342,0.001,,50.0,-7.58035225
128,136,10.572018737792968,352,17600,50.0,17450,0.04640897948294878,0.001,-7.65797225,,
128,138,10.683863792419434,356,17800,50.0,17650,0.05288689449429512,0.001,-7.5378156600000015,,
,,10.774315490722657,,18000,,17850,0.10745890319347381,0.001,,50.0,-7.0516913500000005
128,140,,360,18000,50.0,,,,-7.530613290000002,,
128,141,10.789808197021484,364,18200,50.0,18050,0.09028064340353012,0.001,-7.397014109999999,,
128,142,10.835239753723144,368,18400,50.0,18250,0.044025831744074824,0.001,-7.37915721,,
,,10.866440887451171,,18500,,18350,0.04008253708481788,0.001,,50.0,-7.242377900000001
128,144,10.9123384475708,372,18600,50.0,18450,0.03968162011355161,0.001,-7.42627432,,
128,145,10.956507530212402,376,18800,50.0,18650,0.04427685122936964,0.001,-7.37477815,,
,,11.01891357421875,,19000,,18850,0.05293208569288254,0.001,,50.0,-7.936601950000001
128,147,,380,19000,50.0,,,,-7.37497932,,
128,149,11.102274169921875,384,19200,50.0,19050,0.04474681854248047,0.001,-7.3088789599999995,,
129,150,11.198875122070312,388,19400,50.0,19250,0.046378702223300934,0.001,-7.1813341899999985,,
,,11.198354873657227,,19500,,19350,0.061647568196058274,0.001,,50.0,-7.27132055
128,152,11.22777416229248,392,19600,50.0,19450,0.0893100680410862,0.001,-7.05240462,,
129,153,11.318809204101562,396,19800,50.0,19650,0.04777638368308544,0.001,-6.867927180000001,,
,,11.34032444000244,,20000,,19850,0.04017285842448473,0.001,,50.0,-6.7797429
128,155,,400,20000,50.0,,,,-6.94248872,,
129,156,11.417771759033203,404,20200,50.0,20050,0.04967767983675003,0.001,-6.858301890000002,,
129,157,11.519892654418946,408,20400,50.0,20250,0.04387836050242186,0.001,-6.872120470000001,,
,,11.550546798706055,,20500,,20350,0.05441423952579498,0.001,,50.0,-7.06108045
129,159,11.59857765197754,412,20600,50.0,20450,0.041960500031709674,0.001,-6.866013980000002,,
129,160,11.603993721008301,416,20800,50.0,20650,0.044551629088819024,0.001,-6.9739579800000016,,
,,11.706815910339355,,21000,,20850,0.05566814236342907,0.001,,50.0,-8.035937449999999
129,162,,420,21000,50.0,,,,-7.087241689999998,,
129,163,11.754040603637696,424,21200,50.0,21050,0.059215158373117444,0.001,-7.123804579999999,,
129,165,11.826173362731934,428,21400,50.0,21250,0.04796881232410669,0.001,-7.154055500000001,,
,,11.823542366027832,,21500,,21350,0.047071320340037345,0.001,,50.0,-8.031337899999999
129,167,11.929404067993165,432,21600,50.0,21450,0.05650748334825039,0.001,-7.1437433,,
129,168,11.946853790283203,436,21800,50.0,21650,0.05102206259965897,0.001,-7.06255514,,
,,12.047820167541504,,22000,,21850,0.04756311729550362,0.001,,50.0,-7.68275835
129,170,,440,22000,50.0,,,,-7.08483919,,
129,171,12.050376815795898,444,22200,50.0,22050,0.06246100202202797,0.001,-7.1883427499999994,,
129,172,12.129975471496582,448,22400,50.0,22250,0.05223497856408357,0.001,-7.0958938,,
,,12.173723487854003,,22500,,22350,0.05176839806139469,0.001,,50.0,-7.710079949999999
129,174,12.133561744689942,452,22600,50.0,22450,0.047443478852510455,0.001,-7.17907904,,
129,175,12.237400665283204,456,22800,50.0,22650,0.04745998937636614,0.001,-7.151240059999999,,
,,12.345318412780761,,23000,,22850,0.05551019370555878,0.001,,50.0,-7.262545900000001
129,177,,460,23000,50.0,,,,-7.09079255,,
129,178,12.32270164489746,464,23200,50.0,23050,0.04905383333563804,0.001,-7.148253460000001,,
130,179,12.429465866088867,468,23400,50.0,23250,0.0623308676481247,0.001,-7.179450009999998,,
,,12.538093223571778,,23500,,23350,0.050400325655937196,0.001,,50.0,-7.37266575
129,181,12.516202964782714,472,23600,50.0,23450,0.05210725989192724,0.001,-7.07813629,,
130,182,12.549801216125488,476,23800,50.0,23650,0.05279443599283695,0.001,-7.15348166,,
,,12.57808650970459,,24000,,23850,0.045839101262390616,0.001,,50.0,-6.559709849999999
129,184,,480,24000,50.0,,,,-7.2047639199999995,,
130,186,12.660976715087891,484,24200,50.0,24050,0.04635401889681816,0.001,-7.282164669999999,,
130,187,12.777248992919922,488,24400,50.0,24250,0.053574801236391065,0.001,-7.2582343200000015,,
,,12.768783836364745,,24500,,24350,0.052341692447662354,0.001,,50.0,-6.7358131
129,189,12.767470321655274,492,24600,50.0,24450,0.05139058358967304,0.001,-7.27444548,,
130,190,12.858206787109374,496,24800,50.0,24650,0.05022436369210482,0.001,-7.4029446299999995,,
,,12.928954391479492,,25000,,24850,0.06445137947797776,0.001,,50.0,-6.882463200000001
129,192,,500,25000,50.0,,,,-7.30880214,,
130,193,12.975785865783692,504,25200,50.0,25050,0.06700299635529518,0.001,-7.388735040000001,,
130,194,13.039062957763672,508,25400,50.0,25250,0.055205298475921157,0.001,-7.328656100000001,,
,,13.056284217834472,,25500,,25350,0.05265545405447483,0.001,,50.0,-6.4492116
130,196,13.11154914855957,512,25600,50.0,25450,0.05058229379355907,0.001,-7.347413559999999,,
130,198,13.156592597961426,516,25800,50.0,25650,0.2982438404858112,0.001,-7.330438159999999,,
,,13.191063117980956,,26000,,25850,0.04945282105356455,0.001,,50.0,-6.331204050000001
130,199,,520,26000,50.0,,,,-7.224537139999998,,
130,201,13.228705291748048,524,26200,50.0,26050,0.0732109085470438,0.001,-7.150174499999999,,
130,202,13.326714553833007,528,26400,50.0,26250,0.047532775849103925,0.001,-7.111052549999999,,
,,13.322148399353027,,26500,,26350,0.056214872002601626,0.001,,50.0,-6.32437105
130,204,13.38245361328125,532,26600,50.0,26450,0.0480185529589653,0.001,-7.167400379999999,,
130,205,13.47470085144043,536,26800,50.0,26650,0.048599020093679425,0.001,-7.195088040000001,,
,,13.449306831359863,,27000,,26850,0.043968669176101684,0.001,,50.0,-6.54617565
129,207,,540,27000,50.0,,,,-7.115441460000002,,
130,208,13.570176849365234,544,27200,50.0,27050,0.05261471129953861,0.001,-7.00623679,,
130,210,13.586692390441895,548,27400,50.0,27250,0.051386235281825066,0.001,-7.028276910000001,,
,,13.590376510620118,,27500,,27350,0.04498076595366001,0.001,,50.0,-6.0019506499999995
130,212,13.616606712341309,552,27600,50.0,27450,0.0513037320971489,0.001,-6.924210759999999,,
130,213,13.701161079406738,556,27800,50.0,27650,0.05516658522188664,0.001,-6.866147430000001,,
,,13.752770233154298,,28000,,27850,0.05215020388364792,0.001,,50.0,-6.3108427
130,215,,560,28000,50.0,,,,-6.77421839,,
130,216,13.759491500854493,564,28200,50.0,28050,0.04946270994842052,0.001,-6.71237505,,
130,217,13.804235343933106,568,28400,50.0,28250,0.05581377290189266,0.001,-6.69098629,,
,,13.839879837036133,,28500,,28350,0.0575359333306551,0.001,,50.0,-6.069205500000001
130,219,13.870137672424317,572,28600,50.0,28450,0.06271657548844814,0.001,-6.718056229999999,,
130,220,13.943729057312012,576,28800,50.0,28650,0.04575213491916656,0.001,-6.66896648,,
,,13.912327804565429,,29000,,28850,0.06014719530940056,0.001,,50.0,-5.9588369
130,223,,580,29000,50.0,,,,-6.60461474,,
130,224,14.036830520629882,584,29200,50.0,29050,0.05294091209769249,0.001,-6.517706239999999,,
130,225,14.023490753173828,588,29400,50.0,29250,0.048589748963713646,0.001,-6.424276969999999,,
,,14.098220329284668,,29500,,29350,0.053190618306398395,0.001,,50.0,-5.70030485
130,227,14.013994636535644,592,29600,50.0,29450,0.05625787481665611,0.001,-6.38926271,,
130,228,14.134868240356445,596,29800,50.0,29650,0.07424267388880253,0.001,-6.3582218,,
,,14.156285400390624,,30000,,29850,0.04774112816900015,0.001,,50.0,-6.1053280999999995
129,231,,600,30000,50.0,,,,-6.30216993,,
129,232,14.218664588928222,604,30200,50.0,30050,0.061665162593126294,0.001,-6.251392830000001,,
130,233,14.243012504577637,608,30400,50.0,30250,0.052955058105289936,0.001,-6.2058177,,
,,14.308221969604492,,30500,,30350,0.04734518960118294,0.001,,50.0,-5.77398825
129,236,14.317054100036621,612,30600,50.0,30450,0.05009089581668377,0.001,-6.1426178500000015,,
129,237,14.369046783447265,616,30800,50.0,30650,0.04669470176100731,0.001,-6.08806797,,
,,14.367791481018067,,31000,,30850,0.06492464765906333,0.001,,50.0,-5.7117064
129,239,,620,31000,50.0,,,,-6.056752299999999,,
129,240,14.406071853637695,624,31200,50.0,31050,0.06765574783086777,0.001,-6.070579600000001,,
129,241,14.479669952392578,628,31400,50.0,31250,0.05675700232386589,0.001,-6.0904212399999995,,
,,14.490562782287597,,31500,,31350,0.05447622485458851,0.001,,50.0,-5.70422455
129,243,14.541490783691406,632,31600,50.0,31450,0.06512266293168067,0.001,-5.998238459999998,,
129,244,14.526022033691406,636,31800,50.0,31650,0.05291975684463978,0.001,-6.014689790000001,,
,,14.567586402893067,,32000,,31850,0.04867426671087742,0.001,,50.0,-6.05615625
129,246,,640,32000,50.0,,,,-6.08700773,,
129,247,14.60720703125,644,32200,50.0,32050,0.05346124641597271,0.001,-6.003784230000001,,
130,249,14.741405334472656,648,32400,50.0,32250,0.050730237141251563,0.001,-6.137444059999999,,
,,14.70654842376709,,32500,,32350,0.06868803843855859,0.001,,50.0,-5.928018499999999
129,251,14.727006378173828,652,32600,50.0,32450,0.04773378938436508,0.001,-6.07233177,,
130,252,14.79622859954834,656,32800,50.0,32650,0.05455030031502247,0.001,-6.059415499999999,,
,,14.791394233703613,,33000,,32850,0.08661887563765049,0.001,,50.0,-5.7357214999999995
129,254,,660,33000,50.0,,,,-6.09106593,,
129,255,14.796086959838867,664,33200,50.0,33050,0.06297154143452645,0.001,-6.060892940000001,,
130,256,14.897726135253906,668,33400,50.0,33250,0.05175745718181133,0.001,-5.975320640000001,,
,,14.926102561950684,,33500,,33350,0.05674683779478073,0.001,,50.0,-5.724514050000001
129,259,14.96819766998291,672,33600,50.0,33450,0.053900336734950545,0.001,-5.941171660000001,,
129,260,14.956959190368652,676,33800,50.0,33650,0.06520456299185753,0.001,-5.94641234,,
,,15.02378746032715,,34000,,33850,0.04889278396964073,0.001,,50.0,-6.219277150000001
129,263,,680,34000,50.0,,,,-5.9197393,,
129,264,15.0370512008667,684,34200,50.0,34050,0.050432187914848325,0.001,-5.95417263,,
129,265,15.093155860900879,688,34400,50.0,34250,0.05097971700131893,0.001,-5.982392980000001,,
,,15.134372482299804,,34500,,34350,0.05359351247549057,0.001,,50.0,-5.70235615
129,267,15.155819854736329,692,34600,50.0,34450,0.05322791159152985,0.001,-5.981554909999999,,
129,268,15.180155754089355,696,34800,50.0,34650,0.05212344460189342,0.001,-5.949707770000001,,
,,15.192806701660157,,35000,,34850,0.05521256186068058,0.001,,50.0,-5.773336549999999
129,270,,700,35000,50.0,,,,-5.95483445,,
129,271,15.193870658874511,704,35200,50.0,35050,0.058402321115136144,0.001,-5.93884229,,
129,273,15.268676795959472,708,35400,50.0,35250,0.057307887077331546,0.001,-5.923764449999998,,
,,15.314417343139649,,35500,,35350,0.06320042297244072,0.001,,50.0,-5.784939250000001
129,275,15.334447288513184,712,35600,50.0,35450,0.06709637433290482,0.001,-5.9322717,,
129,276,15.323704109191894,716,35800,50.0,35650,0.04690621979534626,0.001,-5.89747436,,
,,15.395144309997558,,36000,,35850,0.0521680648624897,0.001,,50.0,-5.4050506
129,278,,720,36000,50.0,,,,-5.89540517,,
129,279,15.414330863952637,724,36200,50.0,36050,0.05135942235589028,0.001,-5.932887310000001,,
129,280,15.47486213684082,728,36400,50.0,36250,0.05314119301736355,0.001,-6.025971460000001,,
,,15.500233345031738,,36500,,36350,0.05398569315671921,0.001,,50.0,-5.5363436
129,282,15.55442081451416,732,36600,50.0,36450,0.04926357701420784,0.001,-6.097264710000001,,
129,283,15.531739082336426,736,36800,50.0,36650,0.052248082384467126,0.001,-5.973727989999999,,
,,15.59211597442627,,37000,,36850,0.07747951775789261,0.001,,50.0,-5.528468299999999
129,285,,740,37000,50.0,,,,-5.8588656100000005,,
129,286,15.628638648986817,744,37200,50.0,37050,0.053696099370718,0.001,-5.902817360000001,,
129,287,15.610790367126464,748,37400,50.0,37250,0.048690495193004606,0.001,-5.68506162,,
,,15.67129020690918,,37500,,37350,0.05732676759362221,0.001,,50.0,-5.412057900000001
129,290,15.713904304504394,752,37600,50.0,37450,0.05406682565808296,0.001,-5.703950180000001,,
129,291,15.70636962890625,756,37800,50.0,37650,0.05553958095610142,0.001,-5.73272249,,
,,15.748240432739259,,38000,,37850,0.06864692881703377,0.001,,50.0,-5.291552
129,293,,760,38000,50.0,,,,-5.765809490000001,,
129,294,15.807081985473634,764,38200,50.0,38050,0.051188528314232824,0.001,-5.82450505,,
129,295,15.85009937286377,768,38400,50.0,38250,0.05076094016432762,0.001,-5.866872600000001,,
,,15.851341934204102,,38500,,38350,0.047796281687915325,0.001,,50.0,-5.677900650000001
129,297,15.843597908020019,772,38600,50.0,38450,0.05281675912439823,0.001,-5.86237639,,
129,298,15.8957177734375,776,38800,50.0,38650,0.05714742377400398,0.001,-5.808891769999998,,
,,15.932988929748536,,39000,,38850,0.05421735212206841,0.001,,50.0,-5.326043599999999
129,300,,780,39000,50.0,,,,-5.742982750000001,,
129,301,15.934528884887696,784,39200,50.0,39050,0.048141376674175264,0.001,-5.615187519999999,,
130,302,16.019146690368654,788,39400,50.0,39250,0.07927413560450076,0.001,-5.621207909999999,,
,,16.007449378967284,,39500,,39350,0.05179954666644335,0.001,,50.0,-5.13180105
129,304,16.07897529602051,792,39600,50.0,39450,0.05876476630568504,0.001,-5.555628830000002,,
129,306,16.07332130432129,796,39800,50.0,39650,0.05646367765963078,0.001,-5.535252419999999,,
,,16.06815631866455,,40000,,39850,0.048632853180170056,0.001,,50.0,-5.317360799999999
129,308,,800,40000,50.0,,,,-5.47677732,,
129,309,16.106001472473146,804,40200,50.0,40050,0.059242400377988814,0.001,-5.47096889,,
130,310,16.19910888671875,808,40400,50.0,40250,0.04972612127661705,0.001,-5.430200650000001,,
,,16.17811851501465,,40500,,40350,0.05239052049815655,0.001,,50.0,-5.18586475
129,312,16.136005096435547,812,40600,50.0,40450,0.0547016554325819,0.001,-5.37664368,,
129,313,16.22324695587158,816,40800,50.0,40650,0.059082303568720816,0.001,-5.379811040000001,,
,,16.250218505859376,,41000,,40850,0.06433200038969517,0.001,,50.0,-6.1616931500000005
129,315,,820,41000,50.0,,,,-5.3762476800000005,,
129,317,16.247225799560546,824,41200,50.0,41050,0.07516488432884216,0.001,-5.340378080000001,,
130,318,16.305184326171876,828,41400,50.0,41250,0.05693926341831684,0.001,-5.35788715,,
,,16.309560203552245,,41500,,41350,0.05543412521481514,0.001,,50.0,-6.472643799999998
129,320,16.3529630279541,832,41600,50.0,41450,0.05637593083083629,0.001,-5.326380230000001,,
130,321,16.34739486694336,836,41800,50.0,41650,0.052478840798139574,0.001,-5.54015273,,
,,16.389918746948243,,42000,,41850,0.05664399459958076,0.001,,50.0,-7.0805892
129,323,,840,42000,50.0,,,,-5.568126520000002,,
130,324,16.424819564819337,844,42200,50.0,42050,0.05850713782012463,0.001,-5.672805090000001,,
130,325,16.413931732177733,848,42400,50.0,42250,0.0707872438430786,0.001,-5.718513640000001,,
,,16.428402252197266,,42500,,42350,0.06310082241892814,0.001,,50.0,-8.365675349999998
130,327,16.423501358032226,852,42600,50.0,42450,0.06108815468847752,0.001,-5.99323767,,
130,328,16.447297668457033,856,42800,50.0,42650,0.056793302968144416,0.001,-5.900852759999999,,
,,16.517069625854493,,43000,,42850,0.05704916711896658,0.001,,50.0,-7.628499950000001
130,330,,860,43000,50.0,,,,-5.896779840000001,,
130,331,16.475948791503907,864,43200,50.0,43050,0.07057976119220256,0.001,-6.051698450000001,,
130,332,16.52526466369629,868,43400,50.0,43250,0.06956657983362674,0.001,-6.2729611599999995,,
,,16.4942333984375,,43500,,43350,0.07400106728076934,0.001,,50.0,-7.908031949999999
130,334,16.576328353881834,872,43600,50.0,43450,0.05948499836027622,0.001,-6.356839100000001,,
130,336,16.59548324584961,876,43800,50.0,43650,0.07950175695121288,0.001,-6.499812309999999,,
,,16.598728713989257,,44000,,43850,0.0625399611890316,0.001,,50.0,-7.57801845
129,338,,880,44000,50.0,,,,-6.584088519999999,,
130,339,16.57270751953125,884,44200,50.0,44050,0.09013123482465744,0.001,-6.656479919999999,,
130,341,16.62796127319336,888,44400,50.0,44250,0.05827988632023334,0.001,-6.6560379099999984,,
,,16.672991943359374,,44500,,44350,0.06762525118887425,0.001,,50.0,-7.332279899999999
129,343,16.69120475769043,892,44600,50.0,44450,0.05723826378583908,0.001,-6.788878049999998,,
130,344,16.729524002075195,896,44800,50.0,44650,0.05916690357029438,0.001,-6.85906816,,
,,16.71451904296875,,45000,,44850,0.056634295582771305,0.001,,50.0,-7.010211750000001
129,346,,900,45000,50.0,,,,-6.995915829999999,,
129,347,16.674743881225584,904,45200,50.0,45050,0.08624979995191097,0.001,-6.925431730000001,,
