time/total_timesteps,train/actor_loss,train/learning_rate,train/ent_coef_loss,train/critic_loss,time/fps,time/episodes,train/ent_coef,rollout/ep_rew_mean,train/n_updates,rollout/ep_len_mean,time/time_elapsed,eval/mean_reward,eval/mean_ep_length
71282,-25.424869537353516,0.0003,0.6102890372276306,2.434591770172119,57,204,0.011604799889028072,187.72107825999998,71181,442.29,1249,,
72575,-27.582889556884766,0.0003,1.7497081756591797,3.42754864692688,57,208,0.01172188576310873,194.00685610000005,72474,425.93,1269,,
74917,-28.458969116210938,0.0003,1.199800729751587,2.5167863368988037,57,212,0.011768285185098648,207.76975206999998,74816,418.95,1305,,
75000,-27.829002380371094,0.0003,-1.0796416997909546,2.6629819869995117,,,0.011861252598464489,,74899,,,311.0248168264817,452.3
76407,-29.570777893066406,0.0003,1.3058128356933594,2.8029675483703613,57,216,0.011651759035885334,214.44480529999998,76306,423.07,1339,,
78879,-28.530193328857422,0.0003,-0.7977810502052307,2.0854852199554443,57,220,0.011650269851088524,222.81935903000002,78778,427.81,1377,,
80000,-30.4466552734375,0.0003,-1.1865553855895996,2.2412891387939453,,,0.011624804697930813,,79899,,,562.9125125927443,865.1
82879,-31.695341110229492,0.0003,-2.277862548828125,8.745853424072266,56,224,0.011612716130912304,243.96937242,82778,463.66,1458,,
85000,-33.946624755859375,0.0003,0.3026520609855652,2.887545108795166,,,0.011783131398260593,,84899,,,471.9992962894263,594.7
85093,-33.812225341796875,0.0003,0.7126833200454712,2.9093546867370605,56,228,0.011785627342760563,247.43157077,84992,448.29,1506,,
87014,-32.88480758666992,0.0003,0.8007968068122864,3.230828285217285,56,232,0.011709355749189854,261.30920507999997,86913,450.58,1535,,
90000,-37.323570251464844,0.0003,0.6618365049362183,3.3936870098114014,,,0.011820971965789795,,89899,,,474.25200881901617,519.1
90145,-35.47126388549805,0.0003,-1.3537380695343018,2.3920962810516357,56,236,0.011764222756028175,277.78246686,90044,473.3,1594,,
93581,-39.206146240234375,0.0003,1.4873642921447754,5.773199081420898,56,240,0.01218381803482771,296.96038395000005,93480,485.11,1648,,
95000,-38.21031188964844,0.0003,-0.8736628293991089,2.7960004806518555,,,0.012047109194099903,,94899,,,1079.5018230757153,986.8
97210,-40.66535949707031,0.0003,1.7310762405395508,5.8498430252075195,56,244,0.012109784409403801,323.3758744699999,97109,508.93,1722,,
99968,-40.36188507080078,0.0003,-0.8412415981292725,2.988065481185913,56,248,0.011929596774280071,337.66423356,99867,515.51,1763,,
100000,-38.832096099853516,0.0003,0.4417782723903656,3.4289464950561523,,,0.011939396150410175,,99899,,,512.5899986833974,667.2
103968,-44.520904541015625,0.0003,-0.22323888540267944,3.1028904914855957,56,252,0.01246076449751854,357.72105432999996,103867,533.45,1840,,
104979,-43.525978088378906,0.0003,0.09234583377838135,3.760481357574463,56,256,0.012471773661673069,363.25053815000007,104878,527.32,1855,,
105000,-45.474063873291016,0.0003,0.44484907388687134,2.3875675201416016,,,0.012491181492805481,,104899,,,458.7824272183258,602.3
107428,-44.81439208984375,0.0003,-1.5758826732635498,2.8367934226989746,56,260,0.012422356754541397,374.34047812999995,107327,534.75,1907,,
110000,-47.69465255737305,0.0003,1.4108326435089111,4.0111308097839355,,,0.012319838628172874,,109899,,,565.9633216782677,609.5
110546,-48.25310516357422,0.0003,0.9547470211982727,10.16485595703125,56,264,0.012365952134132385,389.52222085,110445,553.98,1963,,
113024,-50.39019012451172,0.0003,0.2607153058052063,5.2965240478515625,56,268,0.012432839721441269,397.39498593999997,112923,557.31,2001,,
115000,-51.460472106933594,0.0003,2.2096610069274902,6.360672950744629,,,0.012636072933673859,,114899,,,876.7147133871506,823.2
115749,-51.12944412231445,0.0003,-0.26019617915153503,4.074451446533203,56,272,0.012528542429208755,412.19115568000007,115648,570.88,2062,,
117927,-49.39161682128906,0.0003,-0.736506462097168,2.430738687515259,56,276,0.012568817473948002,420.59138242,117826,587.67,2097,,
120000,-52.28105163574219,0.0003,0.42659223079681396,4.354020118713379,,,0.012774036265909672,,119899,,,667.6282296400634,573.8
120994,-50.41981506347656,0.0003,-0.07949195802211761,2.564366340637207,56,280,0.012685535475611687,437.96275633,120893,610.44,2158,,
123747,-57.64726638793945,0.0003,-0.2081027626991272,3.309213638305664,56,284,0.01241779699921608,461.62733864,123646,625.06,2202,,
125000,-52.704917907714844,0.0003,0.18127930164337158,2.773859739303589,,,0.012865699827671051,,124899,,,734.7294584307353,635.6
126949,-56.04747772216797,0.0003,1.3696118593215942,3.496804714202881,56,288,0.012682191096246243,478.09821179000005,126848,647.55,2263,,
129191,-58.16598129272461,0.0003,1.9138859510421753,3.1886329650878906,56,292,0.012709555216133595,490.8153906000001,129090,656.0,2299,,
130000,-56.09349060058594,0.0003,0.03166234493255615,2.71567964553833,,,0.012569776736199856,,129899,,,606.657296643121,523.2
131947,-56.87367248535156,0.0003,-0.5904809832572937,3.2622525691986084,56,296,0.012880334630608559,504.2351596,131846,663.96,2352,,
134103,-61.42808532714844,0.0003,1.2183685302734375,4.443443775177002,56,300,0.012991604395210743,507.08340805999995,134002,655.78,2385,,
135000,-55.85630798339844,0.0003,-0.23046541213989258,3.451505661010742,,,0.013129829429090023,,134899,,,727.7336395038292,580.0
137440,-60.12431335449219,0.0003,1.5521435737609863,4.063737869262695,56,304,0.013118107803165913,531.70299785,137339,661.58,2451,,
140000,-61.24809646606445,0.0003,-0.491962194442749,4.644595146179199,,,0.012857561931014061,,139899,,,713.9393371313054,676.2
140507,-57.50982666015625,0.0003,-0.5558009147644043,4.334162712097168,55,308,0.012733387760818005,557.02885259,140406,679.32,2513,,
144002,-65.58804321289062,0.0003,0.446275919675827,3.989243984222412,56,312,0.013070536777377129,576.62669028,143901,690.85,2564,,
145000,-65.01667022705078,0.0003,1.6476017236709595,3.7117972373962402,,,0.01294375117868185,,144899,,,845.801290290174,851.9
147226,-65.43197631835938,0.0003,1.1166486740112305,3.3010661602020264,55,316,0.012979121878743172,597.5326398000001,147125,708.19,2638,,
149419,-66.5233154296875,0.0003,2.80413556098938,4.73262882232666,55,320,0.012910919263958931,600.70572442,149318,705.4,2672,,
150000,-62.90641784667969,0.0003,0.40218260884284973,3.424271821975708,,,0.013057542033493519,,149899,,,804.0118519132957,753.8
153419,-64.15901184082031,0.0003,-0.2594870328903198,2.3259806632995605,55,324,0.013033921830356121,618.5732203599999,153318,705.4,2753,,
155000,-63.053733825683594,0.0003,2.4273931980133057,3.6365740299224854,,,0.012877772562205791,,154899,,,742.4100043194369,677.6
156613,-67.72106170654297,0.0003,-0.6534433364868164,4.452982425689697,55,328,0.012890761718153954,643.02135556,156512,715.2,2816,,
159656,-69.33366394042969,0.0003,0.4681470990180969,4.34514045715332,55,332,0.013216179795563221,648.18215492,159555,726.42,2862,,
160000,-67.99388885498047,0.0003,0.24280256032943726,4.663384437561035,,,0.013262004591524601,,159899,,,591.1556279507698,469.4
160783,-65.47673797607422,0.0003,-0.6170638799667358,3.2547106742858887,55,336,0.013314386829733849,645.1792840600001,160682,706.38,2890,,
163183,-67.58200073242188,0.0003,-0.1145784854888916,3.9733176231384277,55,340,0.013493402861058712,654.27648529,163082,696.02,2927,,
165000,-69.44140625,0.0003,0.6854762434959412,3.6699371337890625,,,0.013031933456659317,,164899,,,675.2570572128519,685.8
165387,-69.8874740600586,0.0003,0.2899981737136841,2.9898481369018555,55,344,0.01310583483427763,662.1774440000002,165286,681.77,2976,,
166590,-70.74323272705078,0.0003,-0.5542134046554565,4.003546714782715,55,348,0.013345550745725632,661.88445269,166489,666.22,2996,,
170000,-69.98180389404297,0.0003,0.6593900918960571,4.340434551239014,,,0.013414929620921612,,169899,,,1044.2192107797223,859.6
170590,-71.49293518066406,0.0003,0.05833953619003296,5.901370048522949,55,352,0.013162928633391857,678.2363417699999,170489,666.22,3076,,
172614,-72.72340393066406,0.0003,-0.06550422310829163,4.115718841552734,55,356,0.013327446766197681,681.2634287699999,172513,676.35,3108,,
175000,-73.477783203125,0.0003,0.013422012329101562,5.716719627380371,,,0.013755331747233868,,174899,,,908.5098042273661,746.9
175233,-77.63435363769531,0.0003,0.8570008277893066,5.041407585144043,55,360,0.0135186230763793,702.19396671,175132,678.05,3162,,
179233,-71.48585510253906,0.0003,-0.8322765827178955,4.444235801696777,55,364,0.013809201307594776,732.4752204800002,179132,686.87,3222,,
180000,-73.10808563232422,0.0003,-0.038336604833602905,5.205961227416992,,,0.01364176720380783,,179899,,,743.0291305283317,738.1
181909,-73.48817443847656,0.0003,-0.9792598485946655,3.9496920108795166,55,368,0.013616461306810379,746.89985545,181808,688.85,3273,,
184508,-76.90583801269531,0.0003,0.004577368497848511,5.07473611831665,55,372,0.013504475355148315,762.46643701,184407,687.59,3310,,
185000,-75.9822998046875,0.0003,-0.04570147395133972,14.584434509277344,,,0.01385735347867012,,184899,,,809.5644790054997,752.1
187429,-77.27376556396484,0.0003,-0.32888710498809814,4.349230766296387,55,376,0.013668105006217957,781.71194907,187328,695.02,3364,,
190000,-75.38056945800781,0.0003,-1.125601887702942,2.895890474319458,,,0.013828073628246784,,189899,,,566.772912085383,468.0
190604,-76.76931762695312,0.0003,0.8482466340065002,3.506868600845337,55,380,0.013740175403654575,793.5047274099999,190503,696.1,3417,,
193628,-79.55192565917969,0.0003,-0.9271939992904663,4.560723304748535,55,384,0.013695597648620605,790.60134806,193527,698.81,3460,,
195000,-77.31709289550781,0.0003,-0.27384400367736816,3.675260543823242,,,0.013675321824848652,,194899,,,924.557183267214,665.5
196165,-80.684814453125,0.0003,-0.11415430903434753,4.022731304168701,55,388,0.01401610765606165,802.537173,196064,692.16,3517,,
197840,-81.12736511230469,0.0003,-0.6042590141296387,4.903173446655273,55,392,0.013964693993330002,810.51679481,197739,686.49,3541,,
200000,-80.31285095214844,0.0003,0.05684657394886017,4.686999320983887,,,0.014227409847080708,,199899,,,1037.7845405554167,667.1
201638,-82.98857879638672,0.0003,-0.11869746446609497,6.209155082702637,55,396,0.01418749988079071,852.71822577,201537,696.91,3613,,
203607,-84.21025848388672,0.0003,0.7521669864654541,5.0006513595581055,55,400,0.014128368347883224,860.21701376,203506,695.04,3644,,
205000,-85.20953369140625,0.0003,0.45680028200149536,5.231497764587402,,,0.014325165189802647,,204899,,,961.5052838832198,531.1
207256,-81.04696655273438,0.0003,-0.20902276039123535,5.320307731628418,55,404,0.01441541500389576,887.2710634800001,207155,698.16,3713,,
209070,-81.73452758789062,0.0003,-0.747542679309845,4.911630153656006,55,408,0.014462378807365894,877.33515862,208969,685.63,3741,,
210000,-81.82513427734375,0.0003,0.11901828646659851,6.862165451049805,,,0.014508988708257675,,209899,,,1076.0026311964102,689.9
211612,-86.72335052490234,0.0003,0.49360278248786926,4.29915714263916,55,412,0.014429266564548016,864.1802991099999,211511,676.1,3794,,
215000,-85.60891723632812,0.0003,-0.24314600229263306,4.227236747741699,,,0.014568435959517956,,214899,,,897.7205977969803,544.6
215612,-88.06985473632812,0.0003,-0.222492516040802,6.391730308532715,55,416,0.01460766140371561,873.6155650899999,215511,683.86,3867,,
218758,-86.69486236572266,0.0003,0.9235303401947021,7.851436614990234,55,420,0.014726942405104637,884.2711010099998,218657,693.39,3916,,
220000,-85.00416564941406,0.0003,-1.4985551834106445,5.918862342834473,,,0.014853774569928646,,219899,,,900.5945738957962,796.6
221960,-86.7996826171875,0.0003,-1.0329997539520264,5.0597944259643555,55,424,0.015117594972252846,897.49657269,221859,685.41,3985,,
224393,-87.1565170288086,0.0003,-1.0665528774261475,5.106607437133789,55,428,0.014678889885544777,911.0121186600002,224292,677.8,4021,,
225000,-90.24266815185547,0.0003,1.8508880138397217,7.386934757232666,,,0.014906216412782669,,224899,,,1376.5396589623997,832.6
226953,-83.41116333007812,0.0003,-1.232724666595459,4.141363620758057,55,432,0.015250178053975105,929.59240818,226852,672.97,4079,,
229518,-93.02564239501953,0.0003,-0.1232539713382721,5.730705738067627,55,436,0.015313836745917797,948.19771762,229417,687.35,4118,,
230000,-90.43269348144531,0.0003,0.9469775557518005,8.139309883117676,,,0.015179377049207687,,229899,,,1251.1894342596759,706.3
232641,-90.68818664550781,0.0003,0.32889556884765625,6.486288547515869,55,440,0.015117162838578224,962.65710283,232540,694.58,4183,,
235000,-93.65728759765625,0.0003,0.8432099223136902,5.169966697692871,,,0.01540009118616581,,234899,,,1295.8434793867702,788.6
235295,-88.45650482177734,0.0003,-0.5100635886192322,6.892570495605469,55,444,0.015086106024682522,952.1258124,235194,699.08,4240,,
237775,-91.1131591796875,0.0003,-0.2107824981212616,4.934709548950195,55,448,0.015349461697041988,965.1217160499999,237674,711.85,4278,,
239279,-92.29502868652344,0.0003,1.3399484157562256,7.3285746574401855,55,452,0.015506081283092499,953.73704296,239178,686.89,4300,,
240000,-91.38623046875,0.0003,-1.1387810707092285,6.690260887145996,,,0.015274384059011936,,239899,,,1251.1733445773366,734.1
242412,-100.24736785888672,0.0003,0.3371334671974182,8.328375816345215,55,456,0.014908775687217712,981.882513,242311,697.98,4363,,
244768,-90.62509155273438,0.0003,-2.1756577491760254,4.682879447937012,55,460,0.015425573103129864,977.09059745,244667,695.35,4396,,
245000,-100.78401184082031,0.0003,1.4480106830596924,5.344084739685059,,,0.015441196039319038,,244899,,,1827.0952125195065,845.8
248495,-103.16893005371094,0.0003,2.415102481842041,6.477708339691162,55,464,0.01568685844540596,986.13213272,248394,692.62,4467,,
250000,-100.04423522949219,0.0003,0.772040843963623,6.4395551681518555,,,0.015778515487909317,,249899,,,721.6184627169744,565.3
251800,-96.55133819580078,0.0003,1.2774311304092407,12.57309341430664,55,468,0.015497581101953983,997.8847999999999,251699,698.91,4524,,
254124,-100.97248840332031,0.0003,-0.381093293428421,8.103093147277832,55,472,0.015487710945308208,995.3719872500001,254023,696.16,4561,,
255000,-96.91041564941406,0.0003,-1.0337607860565186,5.8020453453063965,,,0.015293106436729431,,254899,,,1014.4491649834468,683.7
258124,-92.41258239746094,0.0003,-1.8661173582077026,5.858226299285889,55,476,0.015840481966733932,1032.2509605,258023,706.95,4639,,
260000,-98.3558120727539,0.0003,2.498286724090576,8.864076614379883,,,0.01568230427801609,,259899,,,1123.0165065178066,588.6
261525,-99.25814056396484,0.0003,-0.4066818058490753,6.006958961486816,55,480,0.015739524737000465,1047.0793556200001,261424,709.21,4700,,
264634,-98.15168762207031,0.0003,-0.7806614637374878,5.3521223068237305,55,484,0.016196949407458305,1073.8425499000002,264533,710.06,4745,,
265000,-100.5604476928711,0.0003,-1.3705313205718994,6.265998840332031,,,0.015790333971381187,,264899,,,1088.0955062910332,631.7
267647,-106.42872619628906,0.0003,-0.13978400826454163,6.17125129699707,55,488,0.01545349694788456,1096.13623927,267546,714.82,4800,,
270000,-107.20504760742188,0.0003,0.7933821678161621,6.56974983215332,,,0.016091683879494667,,269899,,,1622.6862518261885,857.2
270892,-101.66673278808594,0.0003,-0.1267462521791458,9.386597633361816,55,492,0.01596975326538086,1123.7551836,270791,730.52,4866,,
273194,-108.44921875,0.0003,1.0763781070709229,9.280492782592773,55,496,0.016239142045378685,1097.30714798,273093,715.56,4899,,
275000,-105.886474609375,0.0003,0.18437398970127106,9.442581176757812,,,0.015901759266853333,,274899,,,1196.7019635510048,571.0
277133,-102.77275085449219,0.0003,-0.914177417755127,10.181290626525879,55,500,0.016257643699645996,1144.51823883,277032,735.26,4968,,
280000,-104.33409881591797,0.0003,-0.8671994209289551,6.339463233947754,,,0.01668662577867508,,279899,,,1315.5930051502771,722.2
280348,-98.81871032714844,0.0003,-1.1281917095184326,6.265013694763184,55,504,0.01656833104789257,1137.02311876,280247,730.92,5029,,
282812,-102.46278381347656,0.0003,-0.14614930748939514,9.593043327331543,55,508,0.016457317396998405,1170.32062851,282711,737.42,5065,,
285000,-107.1534194946289,0.0003,0.45101600885391235,9.596392631530762,,,0.01653621532022953,,284899,,,1608.6788590938552,634.3
285046,-104.59132385253906,0.0003,-0.5536246299743652,6.396980285644531,55,512,0.01655249111354351,1185.3327397,284945,734.34,5113,,
288167,-112.19081115722656,0.0003,-0.6188395023345947,9.778011322021484,55,516,0.017099149525165558,1202.49555223,288066,725.55,5158,,
290000,-114.21073913574219,0.0003,-1.1117827892303467,6.759302616119385,,,0.016931647434830666,,289899,,,1752.242968362174,652.9
290783,-113.15322875976562,0.0003,2.2939701080322266,12.593021392822266,55,520,0.017129605636000633,1244.82085158,290682,720.25,5209,,
294226,-107.870849609375,0.0003,-1.3414748907089233,14.319307327270508,55,524,0.01696724072098732,1279.7900372000001,294125,722.66,5259,,
295000,-113.28540802001953,0.0003,-0.11655938625335693,10.979402542114258,,,0.017153611406683922,,294899,,,1774.1296212890186,767.2
298226,-110.62637329101562,0.0003,-0.9129252433776855,26.0621280670166,55,528,0.017657192423939705,1279.03901503,298125,738.33,5332,,
300000,-106.69820404052734,0.0003,-1.3310019969940186,5.905930519104004,,,0.01716437004506588,,299899,,,1345.6330586819445,691.6
300389,-117.82283020019531,0.0003,1.1842304468154907,8.976119041442871,55,532,0.01703469641506672,1281.65865533,300288,734.36,5378,,
304389,-112.62371826171875,0.0003,-0.7648003101348877,11.046615600585938,55,536,0.01703774183988571,1335.9927596900004,304288,748.71,5435,,
305000,-111.9916000366211,0.0003,0.05460648238658905,6.567702293395996,,,0.017398711293935776,,304899,,,1234.8921593533364,638.2
306773,-112.09661102294922,0.0003,-0.45355331897735596,16.990692138671875,55,540,0.017353223636746407,1324.30639944,306672,741.32,5479,,
310000,-118.79998016357422,0.0003,0.6628357768058777,7.475771427154541,,,0.017600318416953087,,309899,,,1669.2909711192885,620.3
310334,-117.36883544921875,0.0003,-0.10665619373321533,31.960018157958984,56,544,0.017759382724761963,1386.8533603700002,310233,750.39,5541,,
314334,-111.5574722290039,0.0003,-1.3412586450576782,7.5691070556640625,56,548,0.01798310875892639,1441.34968702,314233,765.59,5600,,
315000,-118.93182373046875,0.0003,0.15811288356781006,10.302734375,,,0.01818857342004776,,314899,,,867.4088681776193,497.8
316983,-128.13558959960938,0.0003,1.6576344966888428,10.271085739135742,56,552,0.018095411360263824,1459.4506456700003,316882,777.04,5653,,
320000,-116.2367935180664,0.0003,-0.48542386293411255,9.029448509216309,,,0.017900632694363594,,319899,,,998.354970700806,544.2
320983,-118.27333068847656,0.0003,0.20439240336418152,12.550020217895508,56,556,0.01833374798297882,1468.8042170399997,320882,785.71,5730,,
322447,-117.62480163574219,0.0003,1.4315240383148193,11.73128890991211,56,560,0.018050581216812134,1450.4860625899998,322346,776.79,5752,,
324723,-125.40204620361328,0.0003,0.247516930103302,7.258281230926514,56,564,0.017910588532686234,1454.0456997499996,324622,762.28,5784,,
325000,-122.16413116455078,0.0003,0.928727388381958,14.577093124389648,,,0.01794029213488102,,324899,,,1606.179645144334,644.8
328440,-111.80072784423828,0.0003,-1.2228964567184448,17.11469078063965,56,568,0.01808268018066883,1494.8179671399996,328339,766.4,5848,,
