rollout/ep_len_mean,time/episodes,time/time_elapsed,train/critic_loss,train/learning_rate,train/n_updates,rollout/ep_rew_mean,train/actor_loss,time/fps,time/total_timesteps,eval/mean_ep_length,eval/mean_reward
905.41,348,2893,10.373355112552643,0.001,318402,2224.4339355800003,-142.9178903198242,110,319454,,
,,,12.053316604614258,0.001,319402,,-143.28494033813476,,320000,902.6,2037.0856426076964
890.41,352,2924,12.018639426708221,0.001,321262,2200.1920432399997,-143.44905142211914,110,321954,,
,,,12.69987256193161,0.001,324902,,-145.2743226928711,,325000,1000.0,2816.3648164873475
890.41,356,2963,,,,2220.11530006,,109,325954,,
894.6,360,2991,12.664164541721345,0.001,328902,2222.8245023,-146.90847326660156,110,329694,,
,,,11.599422047589277,0.001,329642,,-147.26882052034946,,330000,784.1,2126.327556280047
899.28,364,3025,13.18207645065214,0.001,332457,2249.50686201,-148.02272633545522,110,332786,,
,,,15.706740855693818,0.001,334734,,-149.41506524658203,,335000,956.6,1979.5043453485705
904.67,368,3060,14.202176636219024,0.001,335734,2277.02820793,-149.57082391357423,110,336786,,
,,,13.253620583534241,0.001,339734,,-149.85016232299805,,340000,1000.0,2905.0485959977727
904.67,372,3101,,,,2291.6244883,,109,340786,,
904.67,376,3128,13.635869582653045,0.001,343734,2311.83863861,-151.7352292175293,110,344786,,
,,,12.58339277601242,0.001,344734,,-151.97021112060546,,345000,906.2,2081.8666355515597
903.44,380,3166,12.659970768451691,0.001,347204,2313.0322905,-152.9048313293457,109,347841,,
,,,18.146647134304047,0.001,349789,,-155.17240225219726,,350000,863.8,397.9200470990618
907.32,384,3199,17.055279371738433,0.001,350789,2291.9692045799998,-155.54272207641603,109,351227,,
,,,16.12358883666992,0.001,354175,,-154.77847329711915,,355000,1000.0,2401.1680040440056
915.99,388,3237,,,,2227.6348054999994,,109,355227,,
915.99,392,3264,14.87683242559433,0.001,358175,2240.3196855499996,-155.0867463684082,110,359227,,
,,,13.529070355415344,0.001,359175,,-155.3366535949707,,360000,920.5,2259.8632001233636
915.99,396,3306,15.545438394069672,0.001,362175,2251.25397505,-155.45957077026367,109,363227,,
,,,14.619359624095079,0.001,363995,,-155.78581215463035,,365000,850.2,2547.5381994261406
908.58,400,3340,15.659413585186005,0.001,365995,2244.53371899,-156.7438695678711,109,366486,,
894.01,404,3355,18.74019708222543,0.001,367919,2214.85754904,-157.7270974592729,109,368971,,
,,,14.39271023464203,0.001,369919,,-158.39113412475587,,370000,1000.0,2677.8260627644136
889.84,408,3395,17.30166694068909,0.001,371919,2159.8600800500003,-158.4414150085449,109,372554,,
,,,20.70635219812393,0.001,374502,,-160.36079940795898,,375000,1000.0,2883.172937051114
898.98,412,3430,17.728561165163022,0.001,375148,2208.29097229,-159.40713760801145,109,376200,,
,,,16.410684647083283,0.001,379148,,-158.9337021789551,,380000,1000.0,2574.778470997489
898.98,416,3472,,,,2188.32411742,,109,380200,,
898.98,420,3500,15.175739270687103,0.001,383148,2203.94212892,-161.43532623291014,109,384200,,
,,,15.654066778424548,0.001,384906,,-162.09565682524428,,385000,856.5,1616.0402173590846
899.3,424,3535,18.520761654376983,0.001,386906,2195.73534599,-162.11734802246093,109,387958,,
,,,17.629646312572337,0.001,389581,,-162.1680325018546,,390000,842.7,2064.333898526663
894.38,428,3572,17.54798692185767,0.001,390414,2161.76268706,-162.6058919344017,109,391466,,
,,,16.828625830173493,0.001,394208,,-163.77829364013672,,395000,769.5,2096.5562239902183
892.32,432,3606,,,,2160.3089632,,109,395260,,
893.37,436,3626,16.24936725132501,0.001,397074,2172.44382358,-163.78795514787947,109,398126,,
,,,18.605799558639525,0.001,399074,,-164.59391622924804,,400000,1000.0,2817.242426555115
898.88,440,3666,18.65956477165222,0.001,401074,2191.5772230099997,-164.72417642211914,109,402126,,
,,,19.192825732707977,0.001,404074,,-167.26124813842773,,405000,912.1,2799.278417166183
906.72,444,3703,18.192330399513246,0.001,405074,2178.2076628199998,-166.22684518432618,109,406126,,
892.49,448,3725,19.903794112028898,0.001,408226,2146.6426394399996,-168.0394970929181,109,408703,,
,,,18.777869977474214,0.001,409787,,-167.9151492614746,,410000,816.7,2377.096611921722
898.85,452,3754,20.729658727645873,0.001,410787,2178.76270025,-168.6529719543457,109,411839,,
,,,19.74223873090744,0.001,414787,,-168.77609634399414,,415000,793.9,2448.8126767786916
898.85,456,3789,,,,2190.9484497099997,,109,415839,,
892.64,460,3812,18.18955603647232,0.001,418222,2205.673453499999,-170.72886260986328,109,418958,,
,,,20.33987812566757,0.001,419906,,-171.94248834228515,,420000,601.3,1814.5013712236425
896.39,464,3844,21.103083571734214,0.001,421373,2199.57070987,-171.94029510890977,109,422425,,
,,,21.369060356140135,0.001,424373,,-171.52154531860353,,425000,1000.0,2958.1386767073186
896.39,468,3882,21.546516278266907,0.001,425373,2209.0778541100003,-171.9337134399414,109,426425,,
889.41,472,3905,19.61855573301778,0.001,428675,2199.95965862,-172.01539365138524,110,429727,,
,,,24.458669573783876,0.001,429675,,-172.41754809570313,,430000,1000.0,3192.43614007039
880.0,476,3937,21.517440100847665,0.001,431734,2154.07892185,-172.4499486287435,109,432786,,
,,,20.239717290401458,0.001,434734,,-173.3895772705078,,435000,1000.0,2757.7680267983114
889.45,480,3977,23.228407423973085,0.001,435734,2193.4925797700002,-172.9129915161133,109,436786,,
,,,21.796903864383697,0.001,439734,,-174.036800201416,,440000,1000.0,2767.5186645700596
895.59,484,4017,,,,2262.9399977999997,,109,440786,,
889.38,488,4040,21.122991745471953,0.001,443113,2353.4559885999997,-174.5971288757324,109,444165,,
,,,22.026238642692565,0.001,444113,,-174.91824374389648,,445000,1000.0,2554.651522174693
889.38,492,4078,23.34835706281662,0.001,447113,2365.32626094,-176.47602139282228,109,448165,,
,,,23.83562157446878,0.001,449911,,-176.80906635179258,,450000,1000.0,3188.8755129776428
887.36,496,4118,22.365951654434205,0.001,450911,2370.2901318699996,-177.36123388671874,109,451963,,
,,,21.868428774356843,0.001,454911,,-178.34184298706055,,455000,1000.0,3188.6374454574193
894.77,500,4158,,,,2404.14516697,,109,455963,,
906.84,504,4183,23.632013195511924,0.001,458603,2448.6978893899995,-179.85902444475647,109,459655,,
,,,22.09675737142563,0.001,459603,,-180.0180686340332,,460000,1000.0,3342.1204629423564
911.01,508,4224,22.571807111740114,0.001,462603,2480.3024896699994,-180.80317044067382,109,463655,,
,,,23.055310208320616,0.001,464603,,-181.323998046875,,465000,944.9,2899.888570896629
908.7,512,4260,21.389637108308722,0.001,466018,2480.87425218,-181.96565650059625,109,467070,,
,,,25.54567712688446,0.001,469018,,-182.6698583984375,,470000,915.8,2866.7276181469206
904.72,516,4299,22.541454566001892,0.001,470018,2461.42625731,-182.77416104125976,109,470672,,
904.72,520,4323,22.257490353584288,0.001,473620,2476.68890309,-183.37210549926758,109,474672,,
,,,25.674417672157286,0.001,474620,,-183.35587023925783,,475000,1000.0,2789.7914624341706
907.14,524,4364,27.80805288887024,0.001,477620,2516.4785266300005,-184.33672735595704,109,478672,,
,,,26.53427936935425,0.001,479620,,-184.37777853393555,,480000,1000.0,3039.792043113336
911.14,528,4403,25.91127933594624,0.001,481528,2579.97163063,-184.68287772964277,109,482580,,
,,,23.58177747821808,0.001,484469,,-185.00449545288086,,485000,989.4,3028.9243066672234
912.61,532,4445,26.469217830181123,0.001,485469,2605.49365304,-185.18097775268555,109,486521,,
,,,21.59426987171173,0.001,489469,,-186.6031689453125,,490000,880.3,2151.8687616190173
923.95,536,4483,,,,2651.64838078,,109,490521,,
922.63,540,4510,25.04898370265961,0.001,493469,2601.6131986,-186.37949084472658,109,494389,,
,,,24.519956032801332,0.001,494337,,-187.57668174356908,,495000,1000.0,3187.7519964039325
912.92,544,4544,19.736866424823628,0.001,496366,2628.39357381,-185.17137552897137,109,497418,,
,,,23.771558080673216,0.001,499366,,-188.69138836669921,,500000,1000.0,3429.4204787023364
920.13,548,4583,23.424675159454345,0.001,500366,2626.4619062200004,-189.08487030029298,109,500716,,
920.84,552,4601,24.420544806480407,0.001,502871,2635.15161783,-189.57665014648438,109,503923,,
,,,23.823784800052643,0.001,504871,,-189.87927499389647,,505000,901.8,2854.7962406446227
920.84,556,4640,22.6868104763031,0.001,506871,2638.42576234,-190.03974411010742,109,507923,,
,,,24.075078625679016,0.001,509871,,-190.43125692749024,,510000,1000.0,2944.18704521819
929.65,560,4681,25.03604409503937,0.001,510871,2672.2239457299997,-190.69487246704102,109,511923,,
,,,26.567440393447875,0.001,514871,,-191.56459707641602,,515000,949.3,1816.5001782525796
934.98,564,4719,,,,2725.309630030001,,109,515923,,
934.98,568,4746,23.76951143550873,0.001,518871,2736.0332858700003,-191.98134405517578,109,519923,,
,,,23.451249748706818,0.001,519871,,-192.61186953735353,,520000,1000.0,3250.3114715199918
941.96,572,4787,22.66918233680725,0.001,522871,2725.6732646299997,-193.37045153808594,109,523923,,
,,,23.360303043842315,0.001,524871,,-193.8216488647461,,525000,910.8,3089.908849773742
946.67,576,4822,24.63244951527293,0.001,526401,2773.2417307100004,-193.39642360035967,109,527453,,
,,,26.474118475914,0.001,529401,,-193.8418962097168,,530000,1000.0,3389.570107547514
946.67,580,4863,24.28302047920227,0.001,530401,2788.566090110001,-193.86263333129884,109,531453,,
940.99,584,4886,24.55317277240753,0.001,533833,2777.8486111900006,-194.2804084777832,109,534885,,
,,,24.602600148200988,0.001,534833,,-194.6546276550293,,535000,835.8,2758.122189410677
945.5,588,4920,29.078858087149012,0.001,537663,2798.83273108,-195.40003062788261,109,538715,,
,,,27.449675766944885,0.001,539663,,-196.6832582092285,,540000,845.1,2799.741215860192
945.5,592,4957,30.247501379013062,0.001,541663,2811.2745545300004,-196.58289239501954,109,542715,,
,,,30.642990399837494,0.001,544663,,-196.65303240966796,,545000,1000.0,3363.6630949852524
947.52,596,4998,28.984409485816954,0.001,545663,2830.8546141499996,-197.03571139526366,109,546715,,
938.58,600,5020,27.380809902191164,0.001,548769,2807.2368112100003,-197.6424617919922,109,549821,,
,,,25.702457385540008,0.001,549769,,-197.13661013793944,,550000,543.2,383.32404861496764
926.97,604,5043,23.145989296729105,0.001,551300,2776.4003516699995,-197.38411016631545,109,552352,,
,,,26.285296986579894,0.001,554591,,-197.3941408996582,,555000,868.4,2822.032440666901
919.88,608,5078,,,,2804.06150876,,109,555643,,
925.73,612,5105,24.98105759525299,0.001,558591,2830.470052560001,-198.36398443603517,109,559643,,
,,,26.333797687530517,0.001,559591,,-198.84464059448243,,560000,862.7,2966.9811500887854
929.71,616,5142,25.737356191635133,0.001,562591,2897.3837333600004,-199.28381494140626,109,563643,,
,,,28.0014188041687,0.001,564591,,-199.83746844482422,,565000,1000.0,3298.5070931442897
928.87,620,5182,24.24280250488931,0.001,566507,2896.51878141,-200.5113269522721,109,567559,,
,,,27.630142389297486,0.001,569507,,-200.6072907104492,,570000,1000.0,3240.046222904698
928.87,624,5222,25.880054117202757,0.001,570507,2915.03196417,-201.0192381286621,109,571559,,
921.11,628,5247,25.79148818206787,0.001,574384,2895.7354399000005,-202.1316882019043,109,574691,,
,,,26.444359397888185,0.001,574639,,-202.75792952409878,,575000,890.4,3062.8994603244587
918.11,632,5279,23.741171489715576,0.001,577327,2887.600859150001,-203.05646685791015,109,578332,,
,,,29.123384413653856,0.001,579864,,-203.88169897419132,,580000,1000.0,3386.7081012185663
913.95,636,5315,24.9799007062912,0.001,580864,2883.2715581800007,-204.25451876831056,109,581916,,
,,,24.361513171344995,0.001,584376,,-204.51636236906052,,585000,1000.0,3434.016652659234
908.56,640,5349,,,,2927.1080461100005,,109,585245,,
917.34,644,5374,26.289305123329164,0.001,588100,2964.2023997799993,-205.32563830566406,109,589152,,
,,,37.880091837007704,0.001,589173,,-205.94160249498157,,590000,1000.0,3473.1334634035825
907.89,648,5406,29.31175614833832,0.001,591173,2968.7708389199997,-205.66710473632813,109,591505,,
898.48,652,5418,26.29854749781745,0.001,592719,2937.30289023,-204.52744565691268,109,593771,,
,,,27.911753834724426,0.001,594719,,-206.5924526977539,,595000,729.5,2452.3995513941163
897.38,656,5453,28.732472706794738,0.001,596719,2941.47093708,-207.03865844726562,109,597661,,
,,,32.31678630065918,0.001,599609,,-207.45928594970704,,600000,937.6,3152.3707444218917
897.38,660,5491,29.38719424343109,0.001,600609,2948.33851255,-207.47645120239258,109,601661,,
,,,30.733307518959045,0.001,604609,,-208.47444284057616,,605000,888.8,3022.9732169691474
897.38,664,5527,,,,2959.1249609100005,,109,605661,,
897.38,668,5555,27.657097485542298,0.001,608609,2967.6337376100005,-208.75945071411132,109,609661,,
,,,25.444578817367553,0.001,609609,,-208.92249627685547,,610000,876.2,2979.5315942105835
897.38,672,5593,23.27951685523987,0.001,612609,3016.5058505199995,-209.83173251342774,109,613661,,
,,,25.292375739097594,0.001,614609,,-209.82143698120117,,615000,950.1,3334.6377745253967
902.08,676,5632,28.41885644340515,0.001,616609,3037.93235478,-210.81499432373047,109,617661,,
,,,26.996748612399845,0.001,619538,,-211.6776975478804,,620000,1000.0,3419.7111678922665
901.37,680,5671,29.470630811691283,0.001,620538,3037.0771526000008,-211.9373931274414,109,621590,,
897.94,684,5691,34.7164062204361,0.001,623627,3035.7884354899998,-212.06898941040038,109,624679,,
,,,27.9061192111969,0.001,624627,,-211.9457637939453,,625000,909.9,2751.928669400455
899.64,688,5730,23.897429617881777,0.001,627627,3051.1312527299992,-212.4699226989746,109,628679,,
,,,28.650530536651612,0.001,629627,,-213.3137590942383,,630000,918.3,3168.1434511050347
899.64,692,5768,29.118843132019045,0.001,631627,3056.57940367,-212.4445643310547,109,632679,,
,,,30.690971584320067,0.001,634827,,-214.0745604248047,,635000,1000.0,3434.698893266171
891.64,696,5802,,,,3033.824495420001,,109,635879,,
897.99,700,5827,31.151420272796262,0.001,638568,3066.3544488500006,-213.9594099759413,109,639620,,
,,,29.144476110458374,0.001,639568,,-213.33885006713868,,640000,877.4,3063.277818869939
912.68,704,5864,30.43893218898773,0.001,642568,3123.0736725300007,-214.53736791992188,109,643620,,
,,,27.09575849533081,0.001,644615,,-215.21336367797852,,645000,1000.0,3562.5704536650796
910.24,708,5897,30.313430357933044,0.001,645615,3123.9992945000004,-214.84190438842774,109,646667,,
