time/total_timesteps,time/fps,train/actor_loss,time/time_elapsed,train/critic_loss,rollout/ep_len_mean,time/episodes,train/learning_rate,rollout/ep_rew_mean,train/n_updates,eval/mean_reward,eval/mean_ep_length
3081,167,-4.274355694472789,18,0.0746015489436686,770.25,4,0.001,-801.27157275,2081,,
5000,,-7.15342796421051,,0.09099692265503108,,,0.001,,4081,-1138.4330716848374,1000.0
7081,109,-10.09456873512268,64,0.2945832225829363,885.125,8,0.001,-650.218245625,6081,,
10000,,-14.463569942474365,,0.1679556910470128,,,0.001,,9081,741.9279319949449,1000.0
11081,101,-16.04654723739624,109,0.1566289232969284,923.4166666666666,12,0.001,-203.36871000000005,10081,,
15000,,-20.486236766815185,,0.14348859513550996,,,0.001,,14081,863.0617722019554,1000.0
15081,98,,152,,942.5625,16,,36.92996518750002,,,
19081,105,-25.121476455688477,181,0.11927391033992171,954.05,20,0.001,192.98383935,18081,,
20000,,-26.25432862854004,,0.12450371919944882,,,0.001,,19081,903.8720447938191,1000.0
23081,102,-29.56986038208008,225,0.12340189173445106,961.7083333333334,24,0.001,301.9643654166667,22081,,
25000,,-31.659730556488036,,0.11493264969065785,,,0.001,,24081,927.3780362129212,1000.0
27081,100,-33.66379559326172,270,0.12142795982211828,967.1785714285714,28,0.001,383.1972434285714,26081,,
30000,,-36.435632751464844,,0.10921531012654305,,,0.001,,29081,916.5931243993342,1000.0
31081,98,-37.28312355041504,315,0.10236936541646718,971.28125,32,0.001,445.745712625,30081,,
35000,,-40.55499256896972,,0.11139875044673682,,,0.001,,34081,940.1991279277951,1000.0
35081,96,,361,,974.4722222222222,36,,495.12685330555564,,,
39081,99,-43.63712319946289,392,0.10463959553092718,977.025,40,0.001,535.3689766499999,38081,,
40000,,-44.34306978607178,,0.11707953353598714,,,0.001,,39081,937.4733778893948,1000.0
43081,98,-46.363092208862305,439,0.1112521079108119,979.1136363636364,44,0.001,568.5484547499999,42081,,
45000,,-47.18828635406494,,0.1699611904732883,,,0.001,,44081,960.1252103582025,1000.0
47081,97,-48.44918753051758,485,0.11916829295456409,980.8541666666666,48,0.001,594.5423631458333,46081,,
50000,,-50.171709533691406,,0.12752755009010433,,,0.001,,49081,944.4997593631967,1000.0
51081,96,-50.727520721435546,531,0.13059382604062558,982.3269230769231,52,0.001,618.2958272884615,50081,,
55000,,-52.77328918457031,,0.11713578728958965,,,0.001,,54081,950.980419781059,1000.0
55081,95,,577,,983.5892857142857,56,,638.3905473035715,,,
59081,96,-54.7621220703125,609,0.125147014323622,984.6833333333333,60,0.001,656.1863463166668,58081,,
60000,,-55.21983327484131,,0.12400957636907697,,,0.001,,59081,927.1092765107751,1000.0
63081,96,-56.544053833007816,656,0.10677810280397534,985.640625,64,0.001,671.1973475625,62081,,
65000,,-57.3510392074585,,0.11518988753855229,,,0.001,,64081,956.7215410828591,1000.0
67081,95,-58.21330289459228,703,0.10132415464892984,986.4852941176471,68,0.001,684.6652880294117,66081,,
70000,,-59.334433311462405,,0.11224432490766048,,,0.001,,69081,957.2882452815771,1000.0
71081,94,-59.672329612731936,750,0.11824099756032229,987.2361111111111,72,0.001,697.1704230138888,70081,,
75000,,-61.131558792114255,,0.10359723483398557,,,0.001,,74081,964.8326297231018,1000.0
