rollout/ep_len_mean,time/episodes,time/time_elapsed,rollout/ep_rew_mean,time/total_timesteps,time/fps,train/actor_loss,train/learning_rate,train/critic_loss,train/n_updates,eval/mean_ep_length,eval/mean_reward
5.54,360,12,5.54,1379,111,-2.4977057434263683,0.001,0.08545471927107767,1247,,
6.51,364,13,6.51,1488,108,-2.7251442819833755,0.001,0.09889809637060089,1364,,
7.71,368,14,7.71,1620,110,-2.9141986072063446,0.001,0.10733027349818837,1485,,
9.3,372,16,9.3,1791,110,-3.2764418806348528,0.001,0.15544991505642733,1647,,
11.16,376,18,11.16,1989,109,-4.075937718153,0.001,0.12307844478256848,1837,,
,,,,2000,,-4.338811494685985,0.001,0.18504675187998348,1891,32.4,32.4
12.72,380,20,12.72,2157,107,-4.63089690889631,0.001,0.17589478842204526,2004,,
14.77,384,21,14.77,2374,108,-4.9085661315917966,0.001,0.19563797019422055,2219,,
17.25,388,24,17.25,2634,108,-5.489686369895935,0.001,0.18091670261092588,2470,,
19.66,392,26,19.66,2887,108,-5.956264972686768,0.001,0.21018850370975478,2732,,
,,,,3000,,-6.274540732888615,0.001,0.213558169776824,2856,61.0,61.0
22.08,396,29,22.08,3141,106,-6.574763955296697,0.001,0.26828642768432964,2993,,
24.27,400,31,24.27,3372,107,-6.991135915120442,0.001,0.18921410051159193,3213,,
26.76,404,33,26.76,3633,108,-7.296244462331136,0.001,0.27979061611448275,3463,,
28.55,408,44,28.55,3824,85,-7.8416746810630515,0.001,0.2793023288939838,3673,,
,,,,4000,,-8.297449718822133,0.001,0.34102845716882835,3867,47.8,47.8
30.33,412,51,30.33,4014,77,,,,,,
31.88,416,53,31.88,4181,78,-8.740560293197632,0.001,0.3091946415057996,4043,,
33.32,420,54,33.32,4337,79,-8.862584264654862,0.001,0.32471036204160786,4199,,
34.82,424,56,34.82,4499,80,-9.177788598196846,0.001,0.4391283050534271,4360,,
36.4,428,57,36.4,4669,80,-9.547225039938223,0.001,0.29639742960748466,4531,,
37.91,432,59,37.91,4832,81,-9.81553282737732,0.001,0.280486020736578,4693,,
39.44,436,60,39.44,4997,82,-10.090425400506883,0.001,0.3432798555919102,4858,,
,,,,5000,,-10.20916485786438,0.001,0.45609419556652625,4899,38.8,38.8
40.95,440,62,40.95,5160,82,-10.163484982081822,0.001,0.247970684272487,5020,,
42.42,444,63,42.42,5322,83,-10.576082849502564,0.001,0.2734057892113924,5184,,
43.8,448,65,43.8,5486,83,-10.801151990890503,0.001,0.2913273245096207,5348,,
44.78,452,67,44.78,5652,83,-10.963635587692261,0.001,0.40578988902270796,5510,,
45.58,456,79,45.58,5813,73,-11.207991327558245,0.001,0.2504649016828764,5676,,
46.04,460,92,46.04,5983,65,-11.437748215415262,0.001,0.2917921150272543,5844,,
,,,,6000,,-11.3640718460083,0.001,0.3476742483312037,5885,43.1,43.1
46.72,464,116,46.72,6160,52,-11.790908432006836,0.001,0.22099917698651553,6014,,
47.03,468,131,47.03,6323,48,-11.91591112954276,0.001,0.4162970731078192,6185,,
47.05,472,152,47.05,6496,42,-12.023745107650758,0.001,0.3315361214801669,6350,,
46.66,476,169,46.66,6655,39,-12.128217887878417,0.001,0.482203609477251,6516,,
46.58,480,183,46.58,6815,37,-12.42888395409835,0.001,0.3666252486216716,6679,,
45.98,484,200,45.98,6972,34,-12.656821652462607,0.001,0.38502274243495405,6833,,
,,,,7000,,-12.71513421194894,0.001,0.38116677378009006,6874,39.7,39.7
44.96,488,219,44.96,7130,32,-12.78123164176941,0.001,0.48873431522112626,6992,,
44.04,492,244,44.04,7291,29,-13.029641151428223,0.001,0.39652076829224825,7152,,
43.17,496,267,43.17,7458,27,-13.187771103598855,0.001,0.3657238750972531,7319,,
42.83,500,288,42.83,7655,26,-13.395838896433512,0.001,0.6177693932938079,7497,,
42.08,504,308,42.08,7841,25,-13.439576263427734,0.001,0.35512783274054527,7696,,
,,,,8000,,-13.633166352907816,0.001,0.5066327920981816,7881,49.7,49.7
42.02,508,329,42.02,8026,24,,,,,,
42.04,512,345,42.04,8218,23,-13.96410846710205,0.001,0.3526601084369294,8074,,
42.54,516,365,42.54,8435,23,-14.260491172472635,0.001,0.4287487424444407,8277,,
43.06,520,386,43.06,8643,22,-14.299443473815918,0.001,0.3092873491346836,8485,,
43.58,524,414,43.58,8857,21,-14.810285815486202,0.001,0.22812918492338874,8707,,
,,,,9000,,-14.759439395024227,0.001,0.4117898703910984,8861,49.0,49.0
44.0,528,434,44.0,9069,20,-14.990526161193849,0.001,0.30043704937003096,8910,,
44.3,532,452,44.3,9262,20,-15.222657998402914,0.001,0.43900694713617366,9115,,
44.82,536,472,44.82,9479,20,-15.354494299207415,0.001,0.3731433918167438,9322,,
45.29,540,487,45.29,9689,19,-15.636930761666134,0.001,0.4216857995641859,9542,,
45.61,544,512,45.61,9883,19,-15.87917651300845,0.001,0.23195373331723007,9734,,
,,,,10000,,-15.834046646400735,0.001,0.409107081170352,9890,50.7,50.7
45.97,548,535,45.97,10083,18,-15.949695428212484,0.001,0.32740029389970005,9938,,
46.34,552,553,46.34,10286,18,-16.212838102270055,0.001,0.48359038301233975,10138,,
46.76,556,570,46.76,10489,18,-16.582671546936034,0.001,0.3836137130856514,10343,,
47.08,560,582,47.08,10691,18,-16.598336184466326,0.001,0.37549916546453127,10543,,
47.31,564,608,47.31,10891,17,-16.91007819542518,0.001,0.3694908565604219,10742,,
,,,,11000,,-16.90397966825045,0.001,0.4338862163802752,10845,60.7,60.7
47.88,568,635,47.88,11111,17,-17.00198745727539,0.001,0.4544103521853685,10965,,
48.21,572,652,48.21,11317,17,-17.061681861877442,0.001,0.4009992499269691,11163,,
48.66,576,678,48.66,11521,16,-17.09509794528668,0.001,0.6511664115465604,11372,,
49.07,580,704,49.07,11722,16,-17.43947380065918,0.001,0.321262139023519,11579,,
49.47,584,728,49.47,11919,16,-17.71681499481201,0.001,0.3958125905692577,11773,,
,,,,12000,,-17.579784202575684,0.001,0.2674320738534538,11870,51.7,51.7
49.94,588,751,49.94,12124,16,-17.64840465121799,0.001,0.3048124180899726,11974,,
50.35,592,775,50.35,12326,15,-17.88538642551588,0.001,0.32757828408416284,12179,,
50.77,596,796,50.77,12535,15,-17.828553085327147,0.001,0.31824999138712884,12383,,
50.86,600,816,50.86,12741,15,-17.98040195611807,0.001,0.21940581043655016,12591,,
51.15,604,838,51.15,12956,15,-18.207518305097306,0.001,0.4257716599917203,12809,,
,,,,13000,,-18.411044158935546,0.001,0.30335093129958424,12858,54.2,54.2
51.42,608,856,51.42,13168,15,-18.557412872314455,0.001,0.3127002134626987,13015,,
51.62,612,879,51.62,13380,15,-18.481757525739997,0.001,0.306181226178246,13231,,
51.75,616,902,51.75,13610,15,-18.547265329668598,0.001,0.3226907356612144,13458,,
51.86,620,922,51.86,13829,14,-19.316355778620792,0.001,0.326168139751714,13677,,
,,,,14000,,-19.089611649513245,0.001,0.29925066273426637,13853,57.3,57.3
52.11,624,945,52.11,14068,14,-18.807984987894695,0.001,0.21993572719521443,13912,,
52.57,628,967,52.57,14326,14,-19.405688193536573,0.001,0.3408275209367275,14161,,
54.09,632,1006,54.09,14671,14,-19.390017233954534,0.001,0.28609357921631784,14491,,
,,,,15000,,-19.912709896381084,0.001,0.20048989453217358,14840,84.1,84.1
55.57,636,1052,55.57,15036,14,,,,,,
56.35,640,1083,56.35,15324,14,-20.305189338890283,0.001,0.1476722816898398,15142,,
57.44,644,1114,57.44,15627,14,-20.31891467836168,0.001,0.37652427242654896,15449,,
58.78,648,1154,58.78,15961,13,-20.88074951171875,0.001,0.4143433398380876,15772,,
,,,,16000,,-20.97132665846083,0.001,0.22797809140040323,15863,88.7,88.7
60.34,652,1170,60.34,16320,13,-21.027207800682554,0.001,0.30300650174947497,16126,,
63.35,656,1175,63.35,16824,14,-21.353943481445313,0.001,0.2588848036107601,16584,,
,,,,17000,,-21.72713623046875,0.001,0.17408349780099733,16866,232.1,232.1
68.34,660,1183,68.34,17525,14,-22.252299907595614,0.001,0.39403628278523684,17233,,
,,,,18000,,-22.802943774632045,0.001,0.35153817415370475,17744,318.4,318.4
73.02,664,1189,73.02,18193,15,,,,,,
,,,,19000,,-23.507232704678096,0.001,0.21214853889132673,18391,1000.0,1000.0
,,,,20000,,-24.34800178527832,0.001,0.31664404402673246,19391,1000.0,1000.0
,,,,21000,,-25.715546520233154,0.001,0.32934852688387034,20391,1000.0,1000.0
103.78,668,1226,103.78,21489,17,,,,,,
,,,,22000,,-27.14178910064697,0.001,0.2611238571256399,21391,1000.0,1000.0
,,,,23000,,-28.40943565750122,0.001,0.34581087255105375,22391,1000.0,1000.0
,,,,24000,,-29.670716381073,0.001,0.3198960835672915,23391,1000.0,1000.0
,,,,25000,,-31.07335447692871,0.001,0.29768722999095915,24391,1000.0,1000.0
141.72,672,1289,141.72,25489,19,,,,,,
,,,,26000,,-32.21106722259521,0.001,0.3793664958775044,25391,1000.0,1000.0
,,,,27000,,-33.38070840454102,0.001,0.40380107082799077,26391,1000.0,1000.0
,,,,28000,,-34.495812881469725,0.001,0.31438286350667477,27391,1000.0,1000.0
,,,,29000,,-35.6248575668335,0.001,0.40794527957960963,28391,1000.0,1000.0
179.68,676,1346,179.68,29489,21,,,,,,
,,,,30000,,-36.923077587127686,0.001,0.3449332705065608,29391,1000.0,1000.0
,,,,31000,,-37.956315231323245,0.001,0.35140094662457705,30391,1000.0,1000.0
,,,,32000,,-38.922925201416014,0.001,0.37858274517580864,31391,1000.0,1000.0
,,,,33000,,-40.01343392944336,0.001,0.4505879534259439,32391,1000.0,1000.0
217.67,680,1404,217.67,33489,23,,,,,,
,,,,34000,,-41.2524938659668,0.001,0.44169006679952144,33391,1000.0,1000.0
,,,,35000,,-42.46518119812012,0.001,0.6093188311085105,34391,1000.0,1000.0
,,,,36000,,-43.509029205322264,0.001,0.8783224637135864,35391,1000.0,1000.0
,,,,37000,,-44.46692353820801,0.001,0.8001525580659509,36391,1000.0,1000.0
255.7,684,1457,255.7,37489,25,,,,,,
,,,,38000,,-45.72320758056641,0.001,0.7420738093033433,37391,1000.0,1000.0
,,,,39000,,-46.90838250732422,0.001,0.6681339313983917,38391,1000.0,1000.0
,,,,40000,,-47.95129914855957,0.001,0.6921448714658618,39391,1000.0,1000.0
,,,,41000,,-49.13039728546143,0.001,0.7364369973242283,40391,1000.0,1000.0
293.65,688,1511,293.65,41489,27,,,,,,
,,,,42000,,-50.19545908355713,0.001,0.517154641777277,41391,1000.0,1000.0
,,,,43000,,-51.057140335083005,0.001,0.5144515734016896,42391,1000.0,1000.0
,,,,44000,,-52.118338188171386,0.001,0.5300500458329916,43391,1000.0,1000.0
,,,,45000,,-53.063791687011715,0.001,0.48681127531826496,44391,1000.0,1000.0
331.63,692,1561,331.63,45489,29,,,,,,
,,,,46000,,-53.908185012817384,0.001,0.5228735059387982,45391,1000.0,1000.0
,,,,47000,,-54.45026844024658,0.001,0.6303904325664044,46391,1000.0,1000.0
,,,,48000,,-55.40866287231445,0.001,0.5550631533488631,47391,1000.0,1000.0
,,,,49000,,-56.02261458587647,0.001,0.60283459020406,48391,1000.0,1000.0
369.54,696,1614,369.54,49489,30,,,,,,
,,,,50000,,-56.812793273925784,0.001,0.6022819287031889,49391,1000.0,1000.0
,,,,51000,,-57.69878742980957,0.001,0.5708071654997766,50391,1000.0,1000.0
,,,,52000,,-58.45983692932129,0.001,0.6534240886084736,51391,1000.0,1000.0
,,,,53000,,-59.250620445251464,0.001,0.6827740715742111,52391,1000.0,1000.0
407.48,700,1667,407.48,53489,32,,,,,,
,,,,54000,,-60.05577075958252,0.001,0.6254831354767084,53391,1000.0,1000.0
,,,,55000,,-60.81707321929932,0.001,0.6783257530406117,54391,1000.0,1000.0
,,,,56000,,-61.444618515014646,0.001,0.8355918444693089,55391,1000.0,1000.0
,,,,57000,,-61.874780807495114,0.001,1.174216686539352,56391,1000.0,1000.0
445.33,704,1721,445.33,57489,33,,,,,,
,,,,58000,,-62.64453209686279,0.001,1.0480311066806316,57391,1000.0,1000.0
,,,,59000,,-63.29570171356201,0.001,0.8958554915860295,58391,1000.0,1000.0
,,,,60000,,-64.19815156555175,0.001,0.7689230959266424,59391,1000.0,1000.0
,,,,61000,,-64.90812545013428,0.001,0.8287897332757711,60391,1000.0,1000.0
483.21,708,1773,483.21,61489,34,,,,,,
,,,,62000,,-65.53617850494385,0.001,0.87914428332448,61391,1000.0,1000.0
,,,,63000,,-66.3842218170166,0.001,0.8828686243742705,62391,1000.0,1000.0
,,,,64000,,-66.83378423309327,0.001,0.945252995826304,63391,1000.0,1000.0
,,,,65000,,-67.75878554534913,0.001,0.7569881892204284,64391,1000.0,1000.0
521.09,712,1827,521.09,65489,35,,,,,,
,,,,66000,,-68.2893048171997,0.001,0.8678986541926861,65391,1000.0,1000.0
,,,,67000,,-68.49198028564453,0.001,1.6188282457143068,66391,1000.0,1000.0
,,,,68000,,-68.7374536819458,0.001,1.8834380103349686,67391,1000.0,1000.0
,,,,69000,,-69.41714753723144,0.001,2.0384939366430044,68391,1000.0,1000.0
558.79,716,1882,558.79,69489,36,,,,,,
,,,,70000,,-69.86483805847168,0.001,2.0611114345639945,69391,1000.0,1000.0
,,,,71000,,-70.2758370513916,0.001,2.0149254743605853,70391,1000.0,1000.0
,,,,72000,,-70.54242254638672,0.001,2.6155613292455673,71391,1000.0,1000.0
,,,,73000,,-70.77400631713867,0.001,2.158995888531208,72391,1000.0,1000.0
596.6,720,1938,596.6,73489,37,,,,,,
,,,,74000,,-70.76352888488769,0.001,3.0384511663913725,73391,1000.0,1000.0
,,,,75000,,-71.04044732666016,0.001,3.5938285311460496,74391,1000.0,1000.0
,,,,76000,,-71.12295190429687,0.001,3.704782345175743,75391,1000.0,1000.0
,,,,77000,,-71.54301235961914,0.001,4.1907601014673705,76391,1000.0,1000.0
634.21,724,1996,634.21,77489,38,,,,,,
,,,,78000,,-71.40526954650879,0.001,4.902716999411583,77391,1000.0,1000.0
,,,,79000,,-71.92247538757324,0.001,3.94962219619751,78391,1000.0,1000.0
,,,,80000,,-72.38827618408203,0.001,2.865652183711529,79391,1000.0,1000.0
,,,,81000,,-72.87993167114257,0.001,2.428822028681636,80391,1000.0,1000.0
671.63,728,2062,671.63,81489,39,,,,,,
,,,,82000,,-73.12656939697266,0.001,2.989316207498312,81391,1000.0,1000.0
,,,,83000,,-73.40434559631348,0.001,3.1749372931420803,82391,1000.0,1000.0
,,,,84000,,-73.58934411621094,0.001,3.2573340611755848,83391,1000.0,1000.0
,,,,85000,,-74.37359777832032,0.001,3.649648295015097,84391,1000.0,1000.0
708.18,732,2119,708.18,85489,40,,,,,,
,,,,86000,,-74.51216456604004,0.001,4.526192804425955,85391,1000.0,1000.0
,,,,87000,,-75.12675192260743,0.001,3.7432104067802427,86391,1000.0,1000.0
,,,,88000,,-75.11096197509765,0.001,3.9054254141449927,87391,1000.0,1000.0
,,,,89000,,-74.72306613159179,0.001,5.0047448137402535,88391,1000.0,1000.0
744.53,736,2182,744.53,89489,40,,,,,,
,,,,90000,,-75.1473397064209,0.001,4.234090051889419,89391,1000.0,1000.0
,,,,91000,,-75.82572241210937,0.001,3.6524796328246594,90391,1000.0,1000.0
,,,,92000,,-76.31235234069824,0.001,2.3182794708907606,91391,1000.0,1000.0
,,,,93000,,-76.74084539794922,0.001,2.883441877961159,92391,1000.0,1000.0
781.65,740,2246,781.65,93489,41,,,,,,
,,,,94000,,-77.08297395324708,0.001,2.4356436813473703,93391,1000.0,1000.0
,,,,95000,,-77.15385600280761,0.001,2.6921173277497292,94391,1000.0,1000.0
,,,,96000,,-77.09457690429687,0.001,3.4504808183908464,95391,1000.0,1000.0
,,,,97000,,-77.1612106628418,0.001,4.65797526460886,96391,1000.0,1000.0
818.62,744,2307,818.62,97489,42,,,,,,
,,,,98000,,-77.42697996520997,0.001,2.3931177793890237,97391,1000.0,1000.0
,,,,99000,,-78.2599165802002,0.001,0.7389672331511974,98391,1000.0,1000.0
,,,,100000,,-78.73098683166504,0.001,0.4517300466746092,99391,1000.0,1000.0
,,,,101000,,-79.25515713500977,0.001,0.407491721842438,100391,1000.0,1000.0
855.28,748,2369,855.28,101489,42,,,,,,
,,,,102000,,-79.53291329956055,0.001,0.3633291019052267,101391,1000.0,1000.0
,,,,103000,,-79.80017524719239,0.001,0.4472502651885152,102391,1000.0,1000.0
,,,,104000,,-80.15242839050293,0.001,0.6730918402895332,103391,1000.0,1000.0
,,,,105000,,-80.27007646179199,0.001,0.5628279289677739,104391,1000.0,1000.0
891.69,752,2432,891.69,105489,43,,,,,,
,,,,106000,,-80.59568508911133,0.001,0.4759947774037719,105391,1000.0,1000.0
,,,,107000,,-81.12022618103028,0.001,0.42203415279090406,106391,1000.0,1000.0
,,,,108000,,-81.35692248535156,0.001,0.5440679832994938,107391,1000.0,1000.0
,,,,109000,,-81.50420771789551,0.001,0.7342291526123881,108391,1000.0,1000.0
926.65,756,2493,926.65,109489,43,,,,,,
,,,,110000,,-81.81778694152833,0.001,0.7657826544865965,109391,1000.0,1000.0
,,,,111000,,-82.08178289794922,0.001,1.0019827031716704,110391,1000.0,1000.0
,,,,112000,,-82.16023271179199,0.001,1.471417068399489,111391,1000.0,1000.0
,,,,113000,,-81.8728487701416,0.001,3.150162371069193,112391,1000.0,1000.0
959.64,760,2555,959.64,113489,44,,,,,,
,,,,114000,,-81.96649206542969,0.001,2.878065839767456,113391,1000.0,1000.0
,,,,115000,,-81.73989422607421,0.001,3.2541279876977205,114391,1000.0,1000.0
,,,,116000,,-81.94666105651855,0.001,3.1220671744942665,115391,1000.0,1000.0
,,,,117000,,-82.34282518005371,0.001,1.5714733858853578,116391,1000.0,1000.0
992.96,764,2621,992.96,117489,44,,,,,,
,,,,118000,,-81.71495097351074,0.001,2.0207456758767366,117391,1000.0,1000.0
,,,,119000,,-81.80655479431152,0.001,2.011914601355791,118391,1000.0,1000.0
,,,,120000,,-82.23635966491699,0.001,1.2548329532891511,119391,1000.0,1000.0
,,,,121000,,-82.28913262939453,0.001,0.8825568269044161,120391,1000.0,1000.0
1000.0,768,2687,1000.0,121489,45,,,,,,
,,,,122000,,-82.7126879272461,0.001,0.6428560755029321,121391,1000.0,1000.0
,,,,123000,,-82.84002125549317,0.001,0.6998090240210295,122391,1000.0,1000.0
,,,,124000,,-82.9448522644043,0.001,0.7690025511682034,123391,1000.0,1000.0
,,,,125000,,-83.37293502807617,0.001,0.743040413375944,124391,1000.0,1000.0
1000.0,772,2754,1000.0,125489,45,,,,,,
,,,,126000,,-83.74297712707519,0.001,0.4747145697772503,125391,1000.0,1000.0
,,,,127000,,-83.8559037475586,0.001,0.4614538701176643,126391,1000.0,1000.0
,,,,128000,,-84.35099192810058,0.001,0.42588535020872953,127391,1000.0,1000.0
,,,,129000,,-84.63240570068359,0.001,0.5050217465795577,128391,1000.0,1000.0
1000.0,776,2818,1000.0,129489,45,,,,,,
,,,,130000,,-85.27861067199707,0.001,0.5388983112238348,129391,1000.0,1000.0
,,,,131000,,-85.20091719055176,0.001,0.8432538492530585,130391,1000.0,1000.0
,,,,132000,,-85.32617027282714,0.001,1.1015932709872722,131391,1000.0,1000.0
,,,,133000,,-85.37726884460449,0.001,1.125226506538689,132391,1000.0,1000.0
1000.0,780,2883,1000.0,133489,46,,,,,,
,,,,134000,,-85.71288754272462,0.001,0.6517005671039223,133391,1000.0,1000.0
,,,,135000,,-85.53636529541015,0.001,1.1858379685357212,134391,1000.0,1000.0
,,,,136000,,-85.32661045837402,0.001,2.352895483031869,135391,1000.0,1000.0
,,,,137000,,-84.66801319885253,0.001,4.514271982699633,136391,1000.0,1000.0
1000.0,784,2951,1000.0,137489,46,,,,,,
,,,,138000,,-84.67918440246582,0.001,3.357579725459218,137391,1000.0,1000.0
