train/critic_loss,rollout/ep_len_mean,train/ent_coef,train/actor_loss,rollout/ep_rew_mean,time/total_timesteps,train/ent_coef_loss,time/fps,time/episodes,time/time_elapsed,train/learning_rate,train/n_updates,eval/mean_ep_length,eval/mean_reward
1.3700273036956787,99.0,0.9155504703521729,-13.975593566894531,-29.002191250000003,396,-1.1843767166137695,72,4,5,0.0003,295,,
1.195561408996582,83.625,0.8436015248298645,-17.34259605407715,-35.540190875,669,-2.2879185676574707,66,8,10,0.0003,568,,
1.3220313787460327,76.58333333333333,0.7829886078834534,-20.140247344970703,-36.90633566666667,919,-3.234750270843506,65,12,14,0.0003,818,,
3.243774652481079,70.125,0.737347424030304,-23.14214324951172,-32.603745875,1122,-3.9944019317626953,63,16,17,0.0003,1021,,
3.110321044921875,62.5,0.7100986838340759,-24.108501434326172,-28.9789697,1250,-4.435311317443848,63,20,19,0.0003,1149,,
4.6024885177612305,60.166666666666664,0.6706932187080383,-25.414318084716797,-29.38929895833333,1444,-5.133111953735352,60,24,23,0.0003,1343,,
3.819566011428833,92.53571428571429,0.483569860458374,-31.04229736328125,-48.10039267857143,2591,-8.333297729492188,58,28,44,0.0003,2490,,
3.7188382148742676,85.71875,0.46342992782592773,-32.45115661621094,-44.26205221875,2743,-8.989618301391602,58,32,47,0.0003,2642,,
3.9491777420043945,83.80555555555556,0.4288313090801239,-33.26167678833008,-45.42359119444444,3017,-9.663660049438477,57,36,52,0.0003,2916,,
3.761619806289673,110.8,0.2888889014720917,-33.8713493347168,-60.04246740000001,4432,-12.688569068908691,55,40,79,0.0003,4331,,
5.212108135223389,,0.246813103556633,-34.3659553527832,,5000,-13.581661224365234,,,,0.0003,4899,223.5,-34.031790215551155
3.850937843322754,127.72727272727273,0.20817174017429352,-32.11553955078125,-73.78341611363636,5620,-13.855244636535645,50,44,112,0.0003,5519,,
5.15107536315918,124.20833333333333,0.18954424560070038,-30.696334838867188,-71.97669883333333,5962,-14.574954986572266,50,48,118,0.0003,5861,,
6.311169624328613,118.90384615384616,0.17831014096736908,-31.32632827758789,-71.41349503846153,6183,-15.082677841186523,50,52,121,0.0003,6082,,
3.546297073364258,148.33928571428572,0.1001618430018425,-24.723007202148438,-89.77631992857143,8307,-16.40007781982422,50,56,164,0.0003,8206,,
3.5890021324157715,163.53333333333333,0.06764797866344452,-19.142536163330078,-100.77891068333334,9812,-15.380012512207031,50,60,194,0.0003,9711,,
4.1881561279296875,,0.0644514411687851,-20.59659194946289,,10000,-14.458763122558594,,,,0.0003,9899,373.8,-95.38318450495208
4.229518890380859,158.3125,0.0623357817530632,-19.8946533203125,-95.56774745312501,10132,-14.263789176940918,48,64,209,0.0003,10031,,
4.838572978973389,154.7941176470588,0.05640013515949249,-18.98027992248535,-93.19242019117647,10526,-13.315593719482422,48,68,216,0.0003,10425,,
3.9700050354003906,164.27777777777777,0.04083424061536789,-14.489361763000488,-96.73743784722222,11828,-11.459157943725586,48,72,242,0.0003,11727,,
3.072453498840332,171.96052631578948,0.030765805393457413,-14.37142562866211,-98.38415194736842,13069,-6.8554229736328125,48,76,267,0.0003,12968,,
3.080883264541626,,0.021276578307151794,-10.619803428649902,,15000,-5.383740425109863,,,,0.0003,14899,207.0,-53.87649105676828
2.591484546661377,201.375,0.018495576456189156,-8.39816951751709,-105.74569953750002,16110,-1.3205652236938477,48,80,334,0.0003,16009,,
2.6892919540405273,206.02380952380952,0.016661254689097404,-8.87717342376709,-103.59241155952384,17306,-2.191640853881836,48,84,355,0.0003,17205,,
3.128333568572998,210.22727272727272,0.015787359327077866,-6.356342792510986,-101.10110556818182,18500,-0.4131110608577728,48,88,379,0.0003,18399,,
3.497300624847412,206.20652173913044,0.015875408425927162,-7.845009803771973,-97.13571795652175,18971,1.3686351776123047,48,92,389,0.0003,18870,,
2.4387612342834473,,0.01533492561429739,-5.665087699890137,,20000,0.5892312526702881,,,,0.0003,19899,315.8,29.088160476149643
2.2593650817871094,213.79166666666666,0.015171902254223824,-5.909482002258301,-94.88397296875002,20524,1.462725281715393,48,96,427,0.0003,20423,,
3.2361204624176025,215.17,0.015298984944820404,-5.375485420227051,-92.44195300000001,21517,-1.048251986503601,48,100,447,0.0003,21416,,
2.5837159156799316,215.96,0.014910560101270676,-5.170639514923096,-91.82885374000001,21992,0.7175635695457458,48,104,456,0.0003,21891,,
2.5694148540496826,237.59,0.01458513829857111,-6.2784857749938965,-90.03366565,24428,0.09581804275512695,48,108,507,0.0003,24327,,
2.5763063430786133,,0.014751625247299671,-6.0402069091796875,,25000,0.34185606241226196,,,,0.0003,24899,555.8,85.9336069191806
2.154029130935669,260.21,0.014376555569469929,-4.56244421005249,-87.54888974999999,26940,0.017500579357147217,47,112,569,0.0003,26839,,
2.165309429168701,279.28,0.014324324205517769,-4.595902442932129,-86.33502204,29050,0.899380087852478,47,116,608,0.0003,28949,,
2.7094674110412598,282.69,0.014009212143719196,-3.958956003189087,-83.89686404,29519,-0.7384626865386963,47,120,620,0.0003,29418,,
2.285794258117676,,0.013975251466035843,-5.079617500305176,,30000,-0.7389923930168152,,,,0.0003,29899,401.8,63.95094011908513
2.0127816200256348,286.8,0.013800743035972118,-5.169720649719238,-80.06454960999997,30124,-1.3067729473114014,46,124,644,0.0003,30023,,
2.4106826782226562,279.2,0.013778346590697765,-4.323941707611084,-72.34181443,30511,0.2662420868873596,46,128,651,0.0003,30410,,
2.281341552734375,291.55,0.01363452896475792,-6.167120933532715,-65.93871511999998,31898,-0.49649369716644287,47,132,674,0.0003,31797,,
1.8771995306015015,303.38,0.013639874756336212,-5.803638935089111,-60.70799583,33355,-0.20146086812019348,47,136,701,0.0003,33254,,
