rollout/ep_rew_mean,time/episodes,time/total_timesteps,time/fps,time/time_elapsed,rollout/ep_len_mean,train/ent_coef_loss,train/actor_loss,train/learning_rate,train/ent_coef,train/n_updates,train/critic_loss,eval/mean_reward,eval/mean_ep_length
-4.83064847,180,1044,110,9,5.9,-5.509711265563965,-17.513042449951172,0.0003,0.754842221736908,943,3.250279664993286,,
-4.73095076,184,1068,110,9,5.94,-5.663328170776367,-17.880584716796875,0.0003,0.7494825124740601,967,4.003211975097656,,
-4.60151549,188,1091,109,9,5.83,-5.726693153381348,-17.543601989746094,0.0003,0.7443874478340149,990,2.8774757385253906,,
-4.5146888800000005,192,1115,109,10,5.8,-5.8982439041137695,-16.62766456604004,0.0003,0.739117443561554,1014,2.3146657943725586,,
-4.50429589,196,1134,109,10,5.76,-6.000022888183594,-16.83354377746582,0.0003,0.7349780201911926,1033,3.3832552433013916,,
-4.34497503,200,1155,108,10,5.67,-6.091721057891846,-16.57501792907715,0.0003,0.730424702167511,1054,3.6009860038757324,,
-4.28495866,204,1178,107,10,5.61,-6.2056779861450195,-16.80486297607422,0.0003,0.7254710793495178,1077,4.167806625366211,,
-4.37249662,208,1203,107,11,5.68,-6.333953857421875,-16.9287052154541,0.0003,0.7201324701309204,1102,3.059206962585449,,
-4.37106586,212,1228,107,11,5.75,-6.532041072845459,-15.453943252563477,0.0003,0.714817225933075,1127,3.0440869331359863,,
-4.433625370000001,216,1259,106,11,5.83,-6.679090976715088,-16.1905460357666,0.0003,0.7082666158676147,1158,4.899535179138184,,
-4.39915414,220,1281,106,12,5.85,-6.831131935119629,-15.923478126525879,0.0003,0.7036706209182739,1180,3.884908676147461,,
-4.33266832,224,1302,106,12,5.81,-6.941109657287598,-15.723827362060547,0.0003,0.6993128061294556,1201,4.150503158569336,,
-4.35294717,228,1325,106,12,5.85,-7.022016525268555,-16.348310470581055,0.0003,0.6945619583129883,1224,4.055578708648682,,
-4.3393213799999995,232,1344,105,12,5.8,-7.226469993591309,-16.460872650146484,0.0003,0.6906665563583374,1243,4.650887489318848,,
-4.32771699,236,1369,105,12,5.85,-7.311898231506348,-16.341346740722656,0.0003,0.6855721473693848,1268,3.348822593688965,,
-4.334743849999999,240,1388,105,13,5.87,-7.426178455352783,-14.835830688476562,0.0003,0.6817182302474976,1287,3.675915241241455,,
-4.36643724,244,1413,104,13,5.85,-7.613000869750977,-16.029733657836914,0.0003,0.6766887903213501,1312,5.611064910888672,,
-4.23857083,248,1433,104,13,5.79,-7.696735382080078,-16.652111053466797,0.0003,0.6726889610290527,1332,4.676226615905762,,
-4.2256142699999995,252,1463,104,14,5.82,-7.757574558258057,-15.318032264709473,0.0003,0.6667323708534241,1362,4.841284275054932,,
-4.24742756,256,1491,104,14,5.89,-8.019571304321289,-15.056950569152832,0.0003,0.6612325310707092,1390,5.378334045410156,,
-4.28547507,260,1520,104,14,5.92,-8.189805030822754,-16.05063247680664,0.0003,0.6555851101875305,1419,7.0463948249816895,,
-4.30389682,264,1553,103,14,6.03,-8.322351455688477,-15.501924514770508,0.0003,0.6492174863815308,1452,6.020051956176758,,
-4.25453648,268,1574,103,15,5.98,-8.444547653198242,-15.096160888671875,0.0003,0.6452098488807678,1473,5.465683460235596,,
-4.19842487,272,1592,103,15,5.93,-8.495048522949219,-15.0888671875,0.0003,0.6417955160140991,1491,5.186409950256348,,
-4.45099042,276,1637,103,15,6.17,-8.828935623168945,-15.096177101135254,0.0003,0.6333415508270264,1536,5.763833045959473,,
-4.4412144399999995,280,1657,102,16,6.13,-8.811012268066406,-15.154596328735352,0.0003,0.6296135783195496,1556,5.087181091308594,,
-4.51539151,284,1686,102,16,6.18,-8.958017349243164,-14.925748825073242,0.0003,0.6242597699165344,1585,6.1699018478393555,,
-4.45073709,288,1712,102,16,6.21,-9.196317672729492,-15.616135597229004,0.0003,0.6194962859153748,1611,5.87007474899292,,
-4.543889630000001,292,1736,102,17,6.21,-9.344985008239746,-14.772449493408203,0.0003,0.6151271462440491,1635,4.956247329711914,,
-4.50672739,296,1757,101,17,6.23,-9.42452621459961,-15.028705596923828,0.0003,0.6113347411155701,1656,6.63288688659668,,
-4.58724767,300,1780,101,17,6.25,-9.455938339233398,-14.597724914550781,0.0003,0.607222318649292,1679,5.921708106994629,,
-4.612095940000001,304,1802,102,17,6.24,-9.563482284545898,-14.564624786376953,0.0003,0.6033101081848145,1701,6.292056560516357,,
-4.65618299,308,1830,102,17,6.27,-9.845333099365234,-13.220205307006836,0.0003,0.5983631610870361,1729,5.600118637084961,,
-4.62522877,312,1851,102,18,6.23,-9.822383880615234,-14.308252334594727,0.0003,0.5946734547615051,1750,6.639416694641113,,
-4.56087266,316,1879,102,18,6.2,-9.91399097442627,-13.93704605102539,0.0003,0.5898112058639526,1778,5.830735206604004,,
-4.60089985,320,1901,102,18,6.2,-10.188769340515137,-13.321706771850586,0.0003,0.5860059857368469,1800,5.770691871643066,,
-4.6264686600000005,324,1919,102,18,6.17,-10.23933219909668,-12.899511337280273,0.0003,0.5829047560691833,1818,5.129525184631348,,
-4.56905572,328,1942,102,18,6.17,-10.381900787353516,-14.167901039123535,0.0003,0.5789801478385925,1841,6.706361770629883,,
-4.60975438,332,1966,102,19,6.22,-10.58686637878418,-13.437971115112305,0.0003,0.5749170184135437,1865,6.714939117431641,,
-4.692797349999999,336,1992,102,19,6.23,-10.672157287597656,-13.295469284057617,0.0003,0.5705485939979553,1891,4.66636323928833,,
-4.649101760000001,340,2017,102,19,6.29,-10.892091751098633,-11.910816192626953,0.0003,0.5663725733757019,1916,4.391569137573242,,
-4.61845715,344,2043,102,19,6.3,-10.864670753479004,-13.037467956542969,0.0003,0.5620760917663574,1942,5.7027788162231445,,
-4.727575870000001,348,2075,102,20,6.42,-10.901632308959961,-12.523839950561523,0.0003,0.5568392872810364,1974,6.458019256591797,,
-4.5812158300000005,352,2096,102,20,6.33,-10.983818054199219,-13.195928573608398,0.0003,0.5534462928771973,1995,4.721282482147217,,
-4.5402834,356,2118,102,20,6.27,-11.193161964416504,-13.407205581665039,0.0003,0.5499159097671509,2017,6.229890823364258,,
-4.50479153,360,2144,102,20,6.24,-11.446342468261719,-11.952824592590332,0.0003,0.54576575756073,2043,3.829742670059204,,
-4.53865046,364,2167,102,21,6.14,-11.3999662399292,-12.182194709777832,0.0003,0.5421124696731567,2066,7.046241283416748,,
-4.56033106,368,2192,102,21,6.18,-11.724787712097168,-11.720027923583984,0.0003,0.5381725430488586,2091,4.051196098327637,,
-4.55582161,372,2219,102,21,6.27,-11.801858901977539,-12.414885520935059,0.0003,0.5339381098747253,2118,5.115574836730957,,
-4.23254698,376,2243,102,21,6.06,-11.97073745727539,-11.912827491760254,0.0003,0.5301705598831177,2142,4.9470367431640625,,
-4.220086179999999,380,2266,101,22,6.09,-12.21402645111084,-11.783178329467773,0.0003,0.5265707969665527,2165,4.704610347747803,,
-4.198598329999999,384,2296,101,22,6.1,-12.379838943481445,-11.710348129272461,0.0003,0.5219204425811768,2195,4.393943786621094,,
-4.1676480399999996,388,2316,101,22,6.04,-12.28068733215332,-12.430639266967773,0.0003,0.5188528299331665,2215,4.519734859466553,,
-4.06178184,392,2336,101,23,6.0,-12.558544158935547,-10.433708190917969,0.0003,0.5158109664916992,2235,3.334653615951538,,
-4.07635399,396,2356,101,23,5.99,-12.677267074584961,-11.477084159851074,0.0003,0.5127807855606079,2255,4.039216041564941,,
-4.07286957,400,2380,101,23,6.0,-12.750506401062012,-11.349519729614258,0.0003,0.5091610550880432,2279,4.23098087310791,,
-4.022915639999999,404,2405,101,23,6.03,-12.771568298339844,-11.287576675415039,0.0003,0.5054136514663696,2304,4.3514404296875,,
-3.92723157,408,2425,101,23,5.95,-12.985633850097656,-11.446613311767578,0.0003,0.5024543404579163,2324,4.222024917602539,,
-4.00721159,412,2450,101,24,5.99,-12.923471450805664,-10.989978790283203,0.0003,0.4987953305244446,2349,4.513437271118164,,
-3.98488822,416,2475,101,24,5.96,-13.024815559387207,-11.402477264404297,0.0003,0.4951675832271576,2374,5.4565958976745605,,
-3.8766933800000003,420,2503,100,24,6.02,-13.052679061889648,-11.39651870727539,0.0003,0.49117007851600647,2402,5.485926151275635,,
-3.8461188400000004,424,2521,100,25,6.02,-13.232156753540039,-11.507051467895508,0.0003,0.48861509561538696,2420,4.379956245422363,,
-3.76246871,428,2540,100,25,5.98,-12.878620147705078,-11.114431381225586,0.0003,0.48595720529556274,2439,3.280726909637451,,
-3.7666371300000003,432,2564,100,25,5.98,-12.64813232421875,-11.091898918151855,0.0003,0.48269742727279663,2463,3.8151795864105225,,
-3.8249908999999995,436,2600,100,25,6.08,-12.627582550048828,-11.332551956176758,0.0003,0.4778982400894165,2499,5.1253485679626465,,
-3.8538526900000005,440,2617,100,26,6.0,-13.528938293457031,-9.540143966674805,0.0003,0.4756454825401306,2516,3.825542449951172,,
-3.9000271800000004,444,2648,100,26,6.05,-12.894055366516113,-11.475786209106445,0.0003,0.4715343117713928,2547,4.306968688964844,,
-3.8223337300000004,448,2675,99,26,6.0,-13.460168838500977,-10.178966522216797,0.0003,0.46797704696655273,2574,3.549450397491455,,
-3.8521975200000003,452,2699,99,27,6.03,-13.445764541625977,-10.350927352905273,0.0003,0.46480879187583923,2598,4.8192548751831055,,
-3.9390830299999995,456,2726,99,27,6.08,-13.881258010864258,-9.60820198059082,0.0003,0.461245596408844,2625,3.6459293365478516,,
-3.87835906,460,2745,99,27,6.01,-14.258614540100098,-9.61886215209961,0.0003,0.45874252915382385,2644,3.1094753742218018,,
-3.7869377599999994,464,2769,99,27,6.02,-13.964765548706055,-10.15811538696289,0.0003,0.4555840492248535,2668,2.958557605743408,,
-3.748028079999999,468,2791,99,28,5.99,-13.993911743164062,-10.246435165405273,0.0003,0.45271459221839905,2690,3.405651569366455,,
-3.775337599999999,472,2808,99,28,5.89,-14.503423690795898,-10.063448905944824,0.0003,0.4504862129688263,2707,3.445997714996338,,
-3.7582146499999998,476,2836,99,28,5.93,-14.469930648803711,-9.137372970581055,0.0003,0.4468332529067993,2735,2.906128406524658,,
-3.7801496,480,2857,99,28,5.91,-14.949674606323242,-8.662368774414062,0.0003,0.44410988688468933,2756,3.5838370323181152,,
-3.7201812000000007,484,2885,98,29,5.89,-15.042062759399414,-8.903873443603516,0.0003,0.4404764473438263,2784,2.4657325744628906,,
-3.72637205,488,2907,99,29,5.91,-15.346991539001465,-8.88818645477295,0.0003,0.437628835439682,2806,2.3190784454345703,,
-3.7122557500000006,492,2934,99,29,5.98,-15.241004943847656,-9.146812438964844,0.0003,0.43415141105651855,2833,2.5474395751953125,,
-3.6778039399999995,496,2959,98,29,6.03,-15.43355941772461,-9.170008659362793,0.0003,0.4309671223163605,2858,2.551654577255249,,
-3.65365924,500,2982,98,30,6.02,-15.537055969238281,-8.482346534729004,0.0003,0.42805230617523193,2881,2.1178293228149414,,
-3.6289898099999998,504,3002,98,30,5.97,-15.197083473205566,-8.851814270019531,0.0003,0.4255419671535492,2901,2.254086971282959,,
-3.62446503,508,3028,98,30,6.03,-15.723397254943848,-7.642058372497559,0.0003,0.422336220741272,2927,1.7909741401672363,,
-3.603036510000001,512,3054,98,30,6.04,-15.78839111328125,-8.415656089782715,0.0003,0.4191651940345764,2953,2.0346317291259766,,
-3.62652665,516,3074,98,31,5.99,-15.919225692749023,-8.55366039276123,0.0003,0.416741281747818,2973,1.7960412502288818,,
-3.6836471899999994,520,3101,98,31,5.98,-15.958952903747559,-7.8270063400268555,0.0003,0.41348811984062195,3000,1.6796306371688843,,
-3.6906924799999996,524,3129,98,31,6.08,-16.27689552307129,-7.429564476013184,0.0003,0.4101215600967407,3028,2.276273250579834,,
-3.8809958800000004,528,3163,98,32,6.23,-16.359312057495117,-7.9743170738220215,0.0003,0.40603411197662354,3062,2.5925724506378174,,
-3.79733739,532,3183,98,32,6.19,-16.591327667236328,-8.438667297363281,0.0003,0.40364986658096313,3082,1.9307096004486084,,
-3.66654911,536,3207,98,32,6.07,-16.91645622253418,-7.554586410522461,0.0003,0.40079718828201294,3106,1.8255231380462646,,
-3.5952596199999998,540,3229,98,32,6.12,-16.700550079345703,-7.357593059539795,0.0003,0.39820316433906555,3128,1.8467843532562256,,
-3.6130258399999997,544,3266,98,33,6.18,-16.815025329589844,-8.170047760009766,0.0003,0.39390140771865845,3165,2.318511962890625,,
-3.63353979,548,3288,98,33,6.13,-17.188121795654297,-6.847550392150879,0.0003,0.3913561701774597,3187,1.1448818445205688,,
-3.65108248,552,3313,98,33,6.14,-17.50146484375,-6.992663383483887,0.0003,0.3884766399860382,3212,1.3894073963165283,,
-3.57346854,556,3336,98,33,6.1,-17.340473175048828,-7.762332916259766,0.0003,0.38583844900131226,3235,2.0849924087524414,,
-3.5503945100000003,560,3355,98,34,6.1,-17.40314292907715,-7.297656536102295,0.0003,0.38368454575538635,3254,1.2969741821289062,,
-3.642060399999999,564,3380,98,34,6.11,-17.436477661132812,-7.365354537963867,0.0003,0.38087698817253113,3279,1.5513925552368164,,
-3.65482067,568,3404,98,34,6.13,-17.452444076538086,-7.593610763549805,0.0003,0.3782130479812622,3303,1.6322307586669922,,
-3.6516694899999997,572,3424,98,34,6.16,-17.588027954101562,-7.630978107452393,0.0003,0.37600967288017273,3323,1.8198285102844238,,
-3.7390616999999997,576,3446,98,35,6.1,-17.927753448486328,-7.4984822273254395,0.0003,0.37358808517456055,3345,1.4482676982879639,,
-3.853113569999999,580,3485,98,35,6.28,-17.721603393554688,-6.631244659423828,0.0003,0.3693189322948456,3384,1.3170686960220337,,
-3.8304441000000002,584,3516,98,35,6.31,-17.988792419433594,-7.396623611450195,0.0003,0.3660099506378174,3415,1.592831015586853,,
-3.8358709600000003,588,3533,98,35,6.26,-18.14029884338379,-7.05928897857666,0.0003,0.364204466342926,3432,1.3647270202636719,,
-3.8566685899999995,592,3551,98,36,6.17,-18.278575897216797,-7.0857439041137695,0.0003,0.3622971475124359,3450,1.3347505331039429,,
-3.8817723900000005,596,3572,98,36,6.13,-18.348726272583008,-6.909073829650879,0.0003,0.3600694239139557,3471,1.3127837181091309,,
-3.8923932100000003,600,3593,98,36,6.11,-18.68185043334961,-6.662590503692627,0.0003,0.3578490912914276,3492,1.3018836975097656,,
-3.9092882199999996,604,3610,98,36,6.08,-18.97254180908203,-6.516487121582031,0.0003,0.3560512959957123,3509,0.9581692218780518,,
-3.8896707800000003,608,3630,98,36,6.02,-19.09864044189453,-7.070600509643555,0.0003,0.35393232107162476,3529,1.3918715715408325,,
-3.8272364900000007,612,3648,98,37,5.94,-18.546119689941406,-6.680599212646484,0.0003,0.352052241563797,3547,1.1394662857055664,,
-3.7943291500000003,616,3675,98,37,6.01,-18.607421875,-6.2430338859558105,0.0003,0.3493003845214844,3574,1.272681474685669,,
-3.8235826900000003,620,3699,98,37,5.98,-18.65226173400879,-6.634764671325684,0.0003,0.34689009189605713,3598,0.9786181449890137,,
-3.80380971,624,3724,98,37,5.95,-18.760162353515625,-6.343010425567627,0.0003,0.3444017469882965,3623,1.0144027471542358,,
-3.7104791900000005,628,3761,98,38,5.98,-19.433624267578125,-5.845756530761719,0.0003,0.34070488810539246,3660,0.8422943949699402,,
-3.67242535,632,3786,98,38,6.03,-19.30961799621582,-6.133882522583008,0.0003,0.3382076919078827,3685,0.8604623675346375,,
-3.697708140000001,636,3813,98,38,6.06,-20.116756439208984,-5.778321266174316,0.0003,0.33551353216171265,3712,0.9527422785758972,,
-3.68755103,640,3832,98,38,6.03,-20.063270568847656,-6.377012729644775,0.0003,0.3336040675640106,3731,0.9617701768875122,,
-3.585604100000001,644,3858,98,39,5.92,-20.446819305419922,-5.79881477355957,0.0003,0.33101239800453186,3757,1.0498731136322021,,
-3.55085543,648,3881,98,39,5.93,-20.46247100830078,-6.099321365356445,0.0003,0.3287316560745239,3780,0.9826257824897766,,
-3.5430793800000004,652,3911,98,39,5.98,-20.715682983398438,-5.868812561035156,0.0003,0.3257610499858856,3810,1.0093598365783691,,
-3.5186773600000003,656,3936,98,39,6.0,-20.999061584472656,-5.604188919067383,0.0003,0.323308527469635,3835,0.838360071182251,,
-3.51263892,660,3963,98,40,6.08,-20.95343780517578,-6.065404891967773,0.0003,0.32066917419433594,3862,0.9465415477752686,,
-3.43725748,664,3997,98,40,6.17,-21.10647201538086,-5.989645004272461,0.0003,0.31738659739494324,3896,1.126646876335144,,
-3.3838514899999996,668,4026,98,40,6.22,-21.439285278320312,-5.285198211669922,0.0003,0.3146064281463623,3925,0.7642396688461304,,
-3.3715156100000003,672,4063,98,41,6.39,-21.583972930908203,-5.186918258666992,0.0003,0.31110191345214844,3962,0.9655118584632874,,
-3.3855011100000008,676,4092,98,41,6.46,-21.78879165649414,-5.271477699279785,0.0003,0.3083885908126831,3991,0.7760446071624756,,
-3.2854676599999992,680,4124,98,41,6.39,-22.052257537841797,-5.088755130767822,0.0003,0.3054298162460327,4023,0.7247669100761414,,
-3.2926769300000003,684,4154,98,42,6.38,-22.103939056396484,-5.113250732421875,0.0003,0.30267858505249023,4053,0.7095466256141663,,
-3.22293297,688,4174,98,42,6.41,-21.934144973754883,-5.0874433517456055,0.0003,0.3008653223514557,4073,0.8482219576835632,,
-3.21789599,692,4207,98,42,6.56,-21.978775024414062,-4.960602283477783,0.0003,0.29789838194847107,4106,0.7765650749206543,,
-3.31807541,696,4242,98,43,6.7,-22.120330810546875,-5.1551690101623535,0.0003,0.2947879731655121,4141,0.5638440847396851,,
-3.3256417899999997,700,4269,98,43,6.76,-22.780227661132812,-4.713613986968994,0.0003,0.29242339730262756,4168,0.5248075127601624,,
-3.34262915,704,4298,98,43,6.88,-22.600753784179688,-5.005017280578613,0.0003,0.28989338874816895,4197,0.8718550801277161,,
-3.34803914,708,4323,98,43,6.93,-22.903718948364258,-4.974785804748535,0.0003,0.28773918747901917,4222,0.7990331649780273,,
-3.3156675799999995,712,4346,98,44,6.98,-22.742568969726562,-4.604181289672852,0.0003,0.28577345609664917,4245,0.5729097723960876,,
-3.33507352,716,4371,98,44,6.96,-22.67221450805664,-4.889629364013672,0.0003,0.2836647629737854,4270,0.6936469078063965,,
-3.244260760000001,720,4397,98,44,6.98,-22.988603591918945,-4.720928192138672,0.0003,0.2814953625202179,4296,0.7289178371429443,,
-3.24015018,724,4419,98,44,6.95,-22.934537887573242,-4.34966516494751,0.0003,0.2796725332736969,4318,0.6344433426856995,,
-3.3386843600000002,728,4457,98,45,6.96,-23.040996551513672,-4.47917366027832,0.0003,0.27657827734947205,4356,0.6416803598403931,,
-3.3292294900000003,732,4475,98,45,6.89,-23.223445892333984,-4.55578088760376,0.0003,0.2751327157020569,4374,0.7514894008636475,,
-3.3629306699999995,736,4504,98,45,6.91,-23.264781951904297,-4.894481658935547,0.0003,0.27281370759010315,4403,0.7598701119422913,,
-3.42627641,740,4534,98,46,7.02,-23.47341537475586,-4.242045879364014,0.0003,0.2704342305660248,4433,0.600925087928772,,
-3.4218572,744,4556,98,46,6.98,-23.673969268798828,-4.295578956604004,0.0003,0.2687050700187683,4455,0.5718640089035034,,
-3.4330270299999994,748,4588,98,46,7.07,-23.854368209838867,-4.338476657867432,0.0003,0.2661874294281006,4487,0.6180000901222229,,
-3.40918939,752,4621,98,46,7.1,-24.21329116821289,-4.376376628875732,0.0003,0.26360592246055603,4520,0.523941159248352,,
-3.4715497899999996,756,4655,98,47,7.19,-24.613609313964844,-4.688060760498047,0.0003,0.26096412539482117,4554,0.7990710735321045,,
-3.4728693400000004,760,4678,98,47,7.15,-24.450565338134766,-3.9760794639587402,0.0003,0.2591838538646698,4577,0.6892219185829163,,
-3.47649198,764,4698,98,47,7.01,-24.613079071044922,-4.170708179473877,0.0003,0.2576378881931305,4597,0.6263965964317322,,
-3.47209258,768,4717,98,47,6.91,-25.05320167541504,-3.797823429107666,0.0003,0.25617706775665283,4616,0.5700274705886841,,
-3.4523406500000005,772,4748,98,48,6.85,-24.91497802734375,-4.139244079589844,0.0003,0.25380444526672363,4647,0.6086210608482361,,
-3.3147576000000005,776,4768,98,48,6.76,-25.073698043823242,-3.7556238174438477,0.0003,0.25228455662727356,4667,0.4962528944015503,,
-3.21597013,780,4788,98,48,6.64,-25.44695281982422,-4.2262372970581055,0.0003,0.2507794499397278,4687,0.6293587684631348,,
-3.2000142199999986,784,4814,98,48,6.6,-25.46517562866211,-3.692631721496582,0.0003,0.24883829057216644,4713,0.5201305747032166,,
-3.2001677199999996,788,4842,98,49,6.68,-25.118396759033203,-4.024135589599609,0.0003,0.2467603087425232,4741,0.5222952365875244,,
-3.1879514299999996,792,4864,98,49,6.57,-25.564552307128906,-3.7135472297668457,0.0003,0.24514661729335785,4763,0.6722158193588257,,
-3.0354588899999997,796,4882,98,49,6.4,-25.730140686035156,-3.7072482109069824,0.0003,0.24383288621902466,4781,0.5174801349639893,,
-3.04966184,800,4917,98,49,6.48,-25.301746368408203,-3.69008207321167,0.0003,0.2412935346364975,4816,0.6324378252029419,,
-2.99737422,804,4943,98,50,6.45,-25.84430694580078,-3.6381800174713135,0.0003,0.2394307553768158,4842,0.6184327602386475,,
-3.01392133,808,4972,98,50,6.49,-25.99961280822754,-3.4154531955718994,0.0003,0.2373702973127365,4871,0.5633496642112732,,
-3.0443761499999993,812,4995,98,50,6.49,-25.809856414794922,-3.945194721221924,0.0003,0.23574863374233246,4894,0.423167884349823,,
,,5000,,,,-25.717281341552734,-3.586483955383301,0.0003,0.23539872467517853,4899,0.46165838837623596,1.3159594577271492,8.55
-2.9647512999999996,816,5024,97,51,6.53,-26.70766830444336,-3.2142090797424316,0.0003,0.23372642695903778,4923,0.42207035422325134,,
-2.9706535599999997,820,5046,97,51,6.49,-26.292892456054688,-3.31339168548584,0.0003,0.23219814896583557,4945,0.6083254814147949,,
-2.8979552200000005,824,5068,97,51,6.49,-26.54615020751953,-3.5531835556030273,0.0003,0.23068377375602722,4967,0.48159050941467285,,
