time/total_timesteps,train/actor_loss,train/learning_rate,train/ent_coef_loss,train/critic_loss,time/fps,time/episodes,train/ent_coef,rollout/ep_rew_mean,train/n_updates,rollout/ep_len_mean,time/time_elapsed,eval/mean_reward,eval/mean_ep_length
88047,-37.831329345703125,0.0003,0.8526731729507446,2.285505533218384,81,220,0.012280160561203957,319.18582912,87946,601.46,1085,,
90000,-38.15325164794922,0.0003,0.21889618039131165,1.9757754802703857,,,0.01223736722022295,,89899,,,469.04457329824766,589.9
90644,-40.33755111694336,0.0003,-0.10243743658065796,2.199305295944214,80,224,0.012118276208639145,338.11496891,90543,619.32,1121,,
93251,-41.093116760253906,0.0003,-0.8738695383071899,2.2747058868408203,81,228,0.012435898184776306,357.2930282700001,93150,642.18,1151,,
94723,-40.100669860839844,0.0003,-1.1945210695266724,2.0627880096435547,81,232,0.012427682988345623,366.59748897,94622,648.3,1167,,
95000,-40.70622253417969,0.0003,-0.7785834670066833,2.383436679840088,,,0.012163721024990082,,94899,,,667.4750257946376,676.9
95857,-42.38999557495117,0.0003,-0.7230335474014282,2.517353057861328,80,236,0.0122670978307724,371.17687692000004,95756,619.64,1189,,
98180,-42.643089294433594,0.0003,0.921677827835083,2.2763912677764893,80,240,0.012034633196890354,383.61866393,98079,620.81,1214,,
100000,-41.51891326904297,0.0003,-1.2016397714614868,2.6292009353637695,,,0.012360315769910812,,99899,,,474.6268855824252,560.8
100642,-42.954795837402344,0.0003,-1.6141152381896973,2.2295241355895996,80,244,0.012293243780732155,396.11919154,100541,613.82,1250,,
103040,-46.66124725341797,0.0003,0.08532559871673584,1.9944498538970947,80,248,0.012293923646211624,411.22234551000014,102939,608.37,1276,,
105000,-47.21588897705078,0.0003,-1.1120409965515137,2.499553918838501,,,0.012579813599586487,,104899,,,811.1755695579865,901.9
105338,-45.2720947265625,0.0003,0.6697525978088379,2.316391944885254,80,252,0.012401653453707695,417.77378501000004,105237,599.3,1313,,
106825,-47.38302993774414,0.0003,-0.10591170191764832,2.706327199935913,80,256,0.012493778951466084,420.82562675,106724,587.57,1329,,
109373,-49.742431640625,0.0003,-0.4020155668258667,2.6998164653778076,80,260,0.01281895861029625,433.50090102999997,109272,581.42,1356,,
110000,-49.00486755371094,0.0003,0.8543446063995361,2.9880709648132324,,,0.012780597433447838,,109899,,,592.6413322827779,603.4
112403,-49.309879302978516,0.0003,-0.5439991354942322,3.049586296081543,80,264,0.01288603525608778,447.25233107,112302,590.44,1395,,
115000,-50.93608474731445,0.0003,-0.9763741493225098,2.119283437728882,,,0.013022963888943195,,114899,,,570.7435872234812,612.9
115115,-51.99349594116211,0.0003,0.04267716407775879,3.4315454959869385,80,268,0.012952962890267372,457.60427692999997,115014,594.22,1434,,
119115,-52.84705352783203,0.0003,1.2053009271621704,2.9746294021606445,80,272,0.013153943233191967,481.1906404299999,119014,605.5,1475,,
120000,-54.095069885253906,0.0003,0.7054911851882935,2.4097001552581787,,,0.013323258608579636,,119899,,,762.1226187454479,931.1
122191,-54.65741729736328,0.0003,1.4788475036621094,3.1761903762817383,80,276,0.01290326938033104,495.9866221100001,122090,620.73,1522,,
124920,-54.36540985107422,0.0003,-0.3238121271133423,2.67671537399292,80,280,0.013227440416812897,501.84763691000006,124819,618.5,1552,,
125000,-54.53898620605469,0.0003,-2.0987162590026855,2.431638240814209,,,0.013157563284039497,,124899,,,678.8040088817827,743.7
126200,-56.51670455932617,0.0003,0.8758591413497925,2.7069664001464844,80,284,0.013138823211193085,502.97596940999995,126099,616.54,1577,,
128371,-58.32715606689453,0.0003,0.1740037500858307,2.6647262573242188,80,288,0.013468905352056026,504.78922317,128270,612.27,1601,,
130000,-57.386024475097656,0.0003,-0.16340723633766174,2.886826515197754,,,0.013006449677050114,,129899,,,626.4342861475045,750.8
130531,-59.366241455078125,0.0003,0.8480349779129028,2.9054453372955322,79,292,0.013298404403030872,520.9399218100001,130430,628.89,1635,,
132700,-57.234352111816406,0.0003,-1.0891878604888916,2.4079699516296387,80,296,0.013078141957521439,526.6049972500001,132599,626.87,1658,,
135000,-58.47760772705078,0.0003,0.0924472063779831,2.669602870941162,,,0.013311955146491528,,134899,,,604.5240122171584,634.9
135028,-58.575897216796875,0.0003,1.0456962585449219,2.3255207538604736,79,300,0.013351884670555592,524.05717608,134927,610.15,1692,,
139028,-59.367427825927734,0.0003,-1.3177452087402344,5.801693916320801,80,304,0.013304099440574646,537.1357568799999,138927,619.05,1737,,
140000,-60.7117805480957,0.0003,0.5556257963180542,2.267033576965332,,,0.013308369554579258,,139899,,,691.0069858260744,639.4
142354,-61.017181396484375,0.0003,0.9802556037902832,2.6342244148254395,79,308,0.013336644507944584,544.0724465,142253,619.74,1782,,
144821,-62.553871154785156,0.0003,0.4640118181705475,4.82783317565918,79,312,0.013239353895187378,548.09730819,144720,618.31,1810,,
145000,-61.94078826904297,0.0003,0.7442671060562134,2.3245553970336914,,,0.013287469744682312,,144899,,,612.1202169053468,552.7
147186,-62.245025634765625,0.0003,-0.6883049607276917,3.060335636138916,79,316,0.013535122387111187,555.4229660000001,147085,619.24,1844,,
149812,-62.47720718383789,0.0003,0.08983832597732544,2.963104486465454,80,320,0.013237332925200462,572.3761376599999,149711,617.65,1872,,
150000,-63.61514663696289,0.0003,-0.42552751302719116,2.7785253524780273,,,0.013534652069211006,,149899,,,477.025130753938,368.0
152299,-63.02836608886719,0.0003,-0.8238281011581421,2.7783048152923584,79,324,0.013414373621344566,574.66238686,152198,616.55,1905,,
154244,-64.32089233398438,0.0003,-0.3114410638809204,3.157014846801758,80,328,0.01344532985240221,579.7641088099999,154143,609.93,1927,,
155000,-63.44268035888672,0.0003,-0.09935620427131653,2.5666396617889404,,,0.01363899651914835,,154899,,,909.8113909503852,727.6
156951,-66.11776733398438,0.0003,0.40405377745628357,4.04572868347168,79,332,0.013897634111344814,596.8283155200002,156850,622.28,1967,,
160000,-67.35990142822266,0.0003,-0.8649063110351562,2.149798631668091,,,0.013542837463319302,,159899,,,708.9676303206477,584.7
160006,-65.55266571044922,0.0003,-1.0458168983459473,2.1577625274658203,79,336,0.01352423895150423,618.3610996900001,159905,641.49,2007,,
161603,-68.037841796875,0.0003,-0.6467326879501343,9.906980514526367,79,340,0.013514762744307518,620.9662424100001,161502,634.23,2024,,
164056,-68.78937530517578,0.0003,-0.726055383682251,2.8759851455688477,79,344,0.013675987720489502,629.0161703099999,163955,634.14,2051,,
165000,-70.80109405517578,0.0003,1.3688483238220215,2.92270565032959,,,0.013600096106529236,,164899,,,963.197366560495,841.5
167187,-69.03070068359375,0.0003,0.23715171217918396,3.532705783843994,79,348,0.013494806364178658,635.1237883900001,167086,641.47,2096,,
170000,-68.3804931640625,0.0003,-1.6693669557571411,2.4392178058624268,,,0.013673333451151848,,169899,,,918.6687051525339,748.4
170360,-72.37847900390625,0.0003,-0.43044695258140564,2.7955703735351562,79,352,0.013519287109375,650.85944981,170259,650.22,2142,,
173228,-72.43238830566406,0.0003,-1.108642339706421,3.6105175018310547,79,356,0.013410414569079876,670.85416844,173127,664.03,2173,,
175000,-70.47909545898438,0.0003,0.5791738033294678,3.565032958984375,,,0.013791486620903015,,174899,,,1159.8598079373128,903.3
176431,-74.67080688476562,0.0003,0.4069654047489166,3.6510891914367676,79,360,0.013658756390213966,679.96057474,176330,670.58,2221,,
179537,-74.07263946533203,0.0003,-1.2035694122314453,3.04701566696167,79,364,0.013667773455381393,694.4155172000001,179436,671.34,2255,,
180000,-77.41664123535156,0.0003,-0.05593162775039673,4.089184761047363,,,0.013752262108027935,,179899,,,805.6492819266277,619.4
182397,-75.71863555908203,0.0003,-0.13618719577789307,3.7928786277770996,79,368,0.01371336542069912,723.8968485400001,182296,672.82,2296,,
183924,-75.3828125,0.0003,-0.43501582741737366,4.14886474609375,79,372,0.013583142310380936,705.12854791,183823,648.09,2313,,
185000,-76.40068817138672,0.0003,-0.46818000078201294,4.554105758666992,,,0.013729984872043133,,184899,,,779.6312791047706,673.0
186616,-76.10015869140625,0.0003,0.2585407495498657,3.194457530975342,79,376,0.013639959506690502,717.6698898899999,186515,644.25,2352,,
188766,-79.6966552734375,0.0003,0.9028579592704773,4.540302753448486,79,380,0.013678987510502338,722.3661933100001,188665,638.46,2376,,
190000,-76.38306427001953,0.0003,0.5177811980247498,3.913231372833252,,,0.013885650783777237,,189899,,,754.8898505166173,435.5
191748,-80.13695526123047,0.0003,0.034304410219192505,2.899599552154541,79,384,0.013933165930211544,753.51165836,191647,655.48,2415,,
194836,-75.93547058105469,0.0003,-0.08024071902036667,4.86052131652832,79,388,0.013766210526227951,770.6020478399998,194735,664.65,2449,,
195000,-80.42890930175781,0.0003,2.257396697998047,5.768302917480469,,,0.013867929577827454,,194899,,,1614.039446450118,818.4
198836,-79.68412780761719,0.0003,0.23723161220550537,4.5646233558654785,79,392,0.013926012441515923,801.94379995,198735,683.05,2504,,
200000,-81.46321105957031,0.0003,0.1478431671857834,4.723017692565918,,,0.01425497978925705,,199899,,,614.208349714009,490.1
201853,-80.4222640991211,0.0003,-2.2400009632110596,3.847561836242676,79,396,0.014307252131402493,827.5791631,201752,691.53,2544,,
204937,-82.4423828125,0.0003,-0.40304842591285706,5.021805763244629,79,400,0.014450887218117714,849.3623628,204836,699.09,2577,,
205000,-85.43238830566406,0.0003,1.2504441738128662,5.468263626098633,,,0.014371907338500023,,204899,,,953.4380602641962,628.9
207432,-82.65853881835938,0.0003,-0.07310467958450317,7.4604105949401855,79,404,0.014469518326222897,845.4746251000001,207331,684.04,2614,,
210000,-85.96476745605469,0.0003,-0.29392772912979126,8.65616512298584,,,0.014134264551103115,,209899,,,1070.7660629604622,500.0
210716,-85.207763671875,0.0003,-0.7886381149291992,6.320460319519043,79,408,0.014423941262066364,859.0242958900001,210615,683.62,2655,,
212538,-81.52392578125,0.0003,-1.5523110628128052,3.373176336288452,79,412,0.014630155637860298,874.8142046,212437,677.17,2676,,
215000,-87.57630157470703,0.0003,0.7547516822814941,6.546638011932373,,,0.014769756235182285,,214899,,,790.4965922715783,497.1
215297,-88.5360107421875,0.0003,0.9419047236442566,9.510797500610352,79,416,0.01476842537522316,884.57075194,215196,681.11,2713,,
218041,-90.24069213867188,0.0003,2.069863796234131,5.636450290679932,79,420,0.014617715030908585,904.8120008000002,217940,682.29,2742,,
220000,-88.80195617675781,0.0003,-0.3257477581501007,35.243316650390625,,,0.01478580106049776,,219899,,,840.6819790958427,468.4
220335,-87.47273254394531,0.0003,-0.8340116739273071,6.859038829803467,79,424,0.014853520318865776,909.6346602200001,220234,680.36,2773,,
223513,-89.00225067138672,0.0003,-0.3202361762523651,5.969243049621582,79,428,0.014855312183499336,940.1396774899999,223412,692.69,2808,,
225000,-92.37837219238281,0.0003,0.09898614883422852,8.387456893920898,,,0.01455858163535595,,224899,,,1292.0497585262171,685.3
226704,-88.18002319335938,0.0003,0.02198024094104767,6.724676132202148,79,432,0.014754974283277988,954.3065505199999,226603,697.53,2853,,
230000,-94.52299499511719,0.0003,2.0281190872192383,5.970627784729004,,,0.014754333533346653,,229899,,,1143.463577123976,741.9
230127,-91.62355041503906,0.0003,-0.09927386045455933,5.9328155517578125,79,436,0.015239136293530464,993.62439103,230026,701.21,2899,,
232154,-91.38742065429688,0.0003,-0.4536762535572052,5.0010504722595215,79,440,0.01510109007358551,1011.9279247799999,232053,705.51,2922,,
235000,-97.53939819335938,0.0003,0.5097328424453735,6.769182205200195,,,0.015274004079401493,,234899,,,924.1422512654797,580.1
235718,-93.50643920898438,0.0003,0.05773884057998657,4.646578788757324,79,444,0.015351262874901295,1045.7976769999998,235617,716.62,2970,,
238505,-95.98661804199219,0.0003,-0.6627753973007202,5.539924621582031,79,448,0.0155662065371871,1071.2564663399999,238404,713.18,3001,,
240000,-96.81478881835938,0.0003,1.1109079122543335,26.7325439453125,,,0.0158318430185318,,239899,,,910.4093818456865,544.0
242208,-100.49140930175781,0.0003,0.5777547359466553,5.981997489929199,79,452,0.0157516710460186,1121.59773071,242107,718.48,3048,,
243966,-102.05998229980469,0.0003,1.4168909788131714,13.432174682617188,79,456,0.015499141067266464,1112.33489192,243865,707.38,3067,,
245000,-98.10954284667969,0.0003,-0.3697914183139801,10.468216896057129,,,0.01582207717001438,,244899,,,870.031679492793,611.5
247966,-97.85369873046875,0.0003,-1.7841212749481201,7.614103317260742,79,460,0.015984488651156425,1171.90028814,247865,715.35,3119,,
250000,-99.08039855957031,0.0003,-1.5297821760177612,4.484244346618652,,,0.01629478856921196,,249899,,,1664.2480708076196,849.6
250244,-104.20339965820312,0.0003,0.5479932427406311,7.917844295501709,79,464,0.01622842811048031,1174.08771889,250143,707.07,3155,,
252854,-104.86231994628906,0.0003,-1.1736359596252441,5.184038162231445,79,468,0.016244525089859962,1171.54550204,252753,704.57,3183,,
255000,-103.68583679199219,0.0003,0.8550817370414734,8.984911918640137,,,0.01634894870221615,,254899,,,2233.5361419918713,917.2
256118,-102.52964782714844,0.0003,-0.18480175733566284,7.613674640655518,79,472,0.016270866617560387,1203.5400982299998,256017,721.94,3231,,
259226,-104.81159210205078,0.0003,0.08307963609695435,7.390458106994629,79,476,0.016404595226049423,1231.7836140799998,259125,726.1,3265,,
260000,-103.46018981933594,0.0003,-0.7695252299308777,6.166938781738281,,,0.01651349849998951,,259899,,,2295.9386634414377,907.6
261799,-107.40320587158203,0.0003,0.5885705947875977,8.11666488647461,79,480,0.01666317693889141,1260.4754945500001,261698,730.33,3305,,
264575,-104.32740783691406,0.0003,-2.2722654342651367,6.158498287200928,79,484,0.016567928716540337,1289.41537512,264474,728.27,3335,,
265000,-107.88226318359375,0.0003,0.7398161292076111,8.29586124420166,,,0.016473395749926567,,264899,,,1483.2487138006254,734.1
268112,-116.00111389160156,0.0003,-0.7058969140052795,6.781068325042725,79,488,0.01712612621486187,1331.3011047399998,268011,732.76,3381,,
270000,-112.23008728027344,0.0003,-0.2937297821044922,5.587703227996826,,,0.017031552270054817,,269899,,,1561.729402705992,711.7
271061,-102.84228515625,0.0003,-0.39568015933036804,6.109919548034668,79,492,0.016736460849642754,1354.6869107400003,270960,722.25,3424,,
273493,-113.67755126953125,0.0003,1.7381336688995361,7.731252193450928,79,496,0.01701604761183262,1358.41358409,273392,716.4,3452,,
275000,-107.3631591796875,0.0003,-1.2346291542053223,7.355040550231934,,,0.017019780352711678,,274899,,,2288.551678150613,933.3
276613,-113.61602783203125,0.0003,-0.28774070739746094,8.884309768676758,79,500,0.017187705263495445,1391.71869213,276512,716.76,3499,,
278412,-113.67303466796875,0.0003,-0.2844327688217163,6.313352108001709,79,504,0.01737958937883377,1409.7012140799998,278311,709.8,3520,,
280000,-118.2289047241211,0.0003,1.0794034004211426,10.275362014770508,,,0.01735765114426613,,279899,,,2591.7731722544004,996.8
282412,-117.03741455078125,0.0003,-0.21247828006744385,8.683281898498535,78,508,0.01743466965854168,1436.0004749100003,282311,716.96,3579,,
285000,-121.23904418945312,0.0003,-0.6701866984367371,13.752639770507812,,,0.017127759754657745,,284899,,,2115.931469608564,773.2
286412,-118.61770629882812,0.0003,0.42398080229759216,6.079372406005859,78,512,0.017433274537324905,1465.24152008,286311,738.74,3633,,
290000,-117.48027038574219,0.0003,-0.6014218926429749,10.6012544631958,,,0.017828481271862984,,289899,,,2337.9922338533097,942.5
290204,-123.58362579345703,0.0003,1.988751769065857,10.938703536987305,78,516,0.01754152588546276,1531.4009249,290103,749.07,3686,,
293454,-126.54507446289062,0.0003,-0.29148149490356445,9.251031875610352,78,520,0.0178370364010334,1556.41939792,293353,754.13,3720,,
295000,-124.50004577636719,0.0003,0.680804967880249,8.198570251464844,,,0.01795845478773117,,294899,,,2525.4047532614786,946.9
297454,-121.49828338623047,0.0003,-0.9205600619316101,8.73123836517334,78,524,0.01798313297331333,1639.14577763,297353,771.19,3776,,
299891,-126.27579498291016,0.0003,0.7708500027656555,9.625467300415039,78,528,0.017815446481108665,1647.3033888,299790,763.78,3804,,
300000,-123.78713989257812,0.0003,0.7799414396286011,6.974196434020996,,,0.01797804981470108,,299899,,,1397.1802281345765,638.0
302146,-128.87599182128906,0.0003,0.5393116474151611,10.164865493774414,78,532,0.01832626573741436,1653.89367689,302045,754.42,3838,,
304451,-131.83370971679688,0.0003,-0.8440404534339905,7.298550605773926,78,536,0.01864205300807953,1637.3888680400007,304350,743.24,3864,,
305000,-124.08475494384766,0.0003,-1.0259017944335938,10.975844383239746,,,0.0184109415858984,,304899,,,1457.227883442177,696.0
307174,-124.91255950927734,0.0003,1.2896236181259155,8.525005340576172,78,540,0.018466755747795105,1652.0175621199999,307073,750.2,3903,,
310000,-126.1688232421875,0.0003,-2.1049468517303467,9.896512031555176,,,0.018725888803601265,,309899,,,1683.991803267406,831.0
310533,-131.6215362548828,0.0003,-1.1376601457595825,10.111516952514648,78,544,0.018790822476148605,1670.26226929,310432,748.15,3953,,
313901,-134.78329467773438,0.0003,-0.6017982959747314,9.79012680053711,78,548,0.01874719187617302,1693.4014227500002,313800,753.96,3990,,
315000,-128.10726928710938,0.0003,-1.4554367065429688,9.377046585083008,,,0.018821418285369873,,314899,,,2093.0879037113395,832.1
317556,-131.9138946533203,0.0003,0.4155249297618866,10.875421524047852,78,552,0.018655499443411827,1713.4017781,317455,753.48,4040,,
319275,-131.1433563232422,0.0003,0.663343071937561,16.176536560058594,78,556,0.01895907148718834,1736.7206941899997,319174,753.09,4059,,
320000,-137.73997497558594,0.0003,0.27133241295814514,23.10089874267578,,,0.0191585011780262,,319899,,,2839.486541084945,974.5
321886,-136.52474975585938,0.0003,0.695581316947937,11.050087928771973,78,560,0.0192909874022007,1718.5987022,321785,739.2,4102,,
324582,-131.79905700683594,0.0003,-1.0862630605697632,8.266790390014648,78,564,0.019137181341648102,1740.9606263299997,324481,743.38,4131,,
325000,-124.63706970214844,0.0003,-2.2992148399353027,9.38542366027832,,,0.019172310829162598,,324899,,,2087.557069201395,752.0
328120,-142.25111389160156,0.0003,1.2991671562194824,10.707160949707031,78,568,0.01947781816124916,1799.78147403,328019,752.66,4181,,
