time/total_timesteps,time/iterations,rollout/ep_rew_mean,rollout/ep_len_mean,time/time_elapsed,time/fps,train/clip_range,train/entropy_loss,train/std,train/approx_kl,train/n_updates,train/explained_variance,train/clip_fraction,train/value_loss,train/loss,train/policy_gradient_loss,train/learning_rate,eval/mean_reward,eval/mean_ep_length
49152,24,207.76860795999997,44.19,131,373,0.2,-23.823299223184584,0.9825566411018372,0.017137969,230,0.3927347660064697,0.173876953125,1100.2509677886962,695.7213745117188,-0.05884704433847219,0.0003,,
50000,,,,,,0.2,-23.802346259355545,0.9805715084075928,0.02119393,240,0.4505297541618347,0.1982421875,1211.8554002761841,528.5308837890625,-0.06101920713263098,0.0003,364.69922653436663,68.65
51200,25,218.66191824,46.06,138,370,,,,,,,,,,,,,
53248,26,225.61576538,47.5,142,373,0.2,-23.764393156766893,0.9784946441650391,0.017807039,250,0.385562539100647,0.16845703125,1317.7109014511109,614.532958984375,-0.056499407585943115,0.0003,,
55000,,,,,,0.2,-23.730837351083757,0.9765196442604065,0.018913167,260,0.4494776129722595,0.165185546875,1184.9253253936768,558.4401245117188,-0.05367562010069378,0.0003,468.8256401762366,91.8
55296,27,225.54797898999996,48.09,149,368,,,,,,,,,,,,,
57344,28,226.63780263000004,48.08,154,371,0.2,-23.71243792772293,0.9764482975006104,0.018638171,270,0.4168095588684082,0.158837890625,1169.3333724975587,443.11328125,-0.054666574846487494,0.0003,,
59392,29,228.94420960000002,48.01,159,372,0.2,-23.70659145116806,0.9761170744895935,0.022517554,280,0.48994743824005127,0.21455078125,1144.4420879364013,459.3139953613281,-0.06197261194465682,0.0003,,
60000,,,,,,0.2,-23.68594275712967,0.9740844964981079,0.019411279,290,0.5204334259033203,0.167138671875,1073.9590610504151,531.2189331054688,-0.05517060650454368,0.0003,421.52859168052674,78.45
61440,30,245.27953226999998,51.15,166,369,,,,,,,,,,,,,
63488,31,251.25740089,52.78,170,371,0.2,-23.671457767486572,0.9740825891494751,0.020308653,300,0.518718034029007,0.16982421875,1212.966693687439,386.2309265136719,-0.054713951470330355,0.0003,,
65000,,,,,,0.2,-23.664969748258592,0.9733608365058899,0.020931091,310,0.4747440218925476,0.163916015625,1057.5678216934205,460.4450378417969,-0.051476163812913,0.0003,458.6817919254303,87.35
65536,32,255.62114853,53.61,178,367,,,,,,,,,,,,,
67584,33,266.99469676,55.99,182,369,0.2,-23.655253380537033,0.973220944404602,0.018022824,320,0.5279361009597778,0.164599609375,1159.1842531204225,458.7884521484375,-0.054597066817223094,0.0003,,
69632,34,250.88747140999996,52.91,187,370,0.2,-23.639715552330017,0.9723496437072754,0.015654832,330,0.49981218576431274,0.145458984375,1290.3773958206177,687.8511352539062,-0.05161131013592239,0.0003,,
70000,,,,,,0.2,-23.625956386327744,0.9709755182266235,0.016901676,340,0.4499317407608032,0.149658203125,1039.592731666565,449.7345275878906,-0.0498780730064027,0.0003,387.5715588420629,71.3
71680,35,254.21451273000002,53.42,194,368,,,,,,,,,,,,,
73728,36,258.60198660000003,54.0,199,369,0.2,-23.600354182720185,0.969524621963501,0.018146427,350,0.6360461115837097,0.162744140625,948.6839410781861,432.3079528808594,-0.04881254562933464,0.0003,,
75000,,,,,,0.2,-23.580726128816604,0.9686012268066406,0.016180765,360,0.5740172564983368,0.130712890625,1072.7977212905885,484.665771484375,-0.048017753747990354,0.0003,357.96068855822085,68.0
75776,37,276.71055355,57.4,205,367,,,,,,,,,,,,,
77824,38,269.88936996,56.59,210,369,0.2,-23.569921797513963,0.9683476686477661,0.018378131,370,0.6049607992172241,0.156005859375,1049.4082349777223,528.398193359375,-0.05229126109916251,0.0003,,
79872,39,272.31570704999996,56.98,215,370,0.2,-23.559446918964387,0.96771240234375,0.021439794,380,0.6041190028190613,0.181982421875,926.227872467041,420.20782470703125,-0.05524575931485742,0.0003,,
80000,,,,,,0.2,-23.54501754641533,0.9667543768882751,0.017934937,390,0.6390081942081451,0.148486328125,947.2646528244019,377.2330322265625,-0.04993637833395041,0.0003,383.0517094552517,70.7
81920,40,281.25543287,58.88,222,368,,,,,,,,,,,,,
83968,41,289.74022733000004,60.09,226,370,0.2,-23.531620419025423,0.9663212895393372,0.017700654,400,0.643402636051178,0.139404296875,928.2788022994995,370.0810852050781,-0.04791262233338785,0.0003,,
85000,,,,,,0.2,-23.524026185274124,0.9654204249382019,0.016101683,410,0.6520181894302368,0.137255859375,929.7877426147461,431.3130798339844,-0.047333238981082104,0.0003,402.61899731755256,73.7
86016,42,295.1482224,61.62,233,368,,,,,,,,,,,,,
88064,43,290.62581830000005,60.29,238,369,0.2,-23.50789588689804,0.9648610353469849,0.0185225,420,0.6499242782592773,0.149853515625,932.4787309646606,363.1514587402344,-0.0506188367435243,0.0003,,
90000,,,,,,0.2,-23.494671750068665,0.9635177850723267,0.017346289,430,0.654329240322113,0.142333984375,872.2866130828858,347.8931884765625,-0.04620687151327729,0.0003,387.11660132408144,71.5
90112,44,282.89375320999994,58.95,245,367,,,,,,,,,,,,,
92160,45,281.09281321,58.73,250,368,0.2,-23.477055734395982,0.9631686806678772,0.01694068,440,0.6287892460823059,0.13212890625,921.6197485923767,417.99322509765625,-0.044816083609475754,0.0003,,
94208,46,290.0759115900001,60.81,254,369,0.2,-23.46760271191597,0.9623828530311584,0.016327806,450,0.6791592240333557,0.135888671875,727.090110874176,262.4668273925781,-0.0458162199909566,0.0003,,
95000,,,,,,0.2,-23.469099938869476,0.9632477760314941,0.015401512,460,0.7103464603424072,0.124658203125,716.7250814437866,239.437255859375,-0.045497575594345106,0.0003,430.591370511055,79.8
96256,47,294.79652446000006,61.57,261,367,,,,,,,,,,,,,
98304,48,301.47724248,63.09,266,368,0.2,-23.469687139987947,0.962579607963562,0.016706612,470,0.6883316040039062,0.139697265625,756.0788668632507,264.97412109375,-0.04601940980355721,0.0003,,
100000,,,,,,0.2,-23.447207963466646,0.9608421325683594,0.016618263,480,0.7207629382610321,0.145263671875,712.9059587478638,314.0621032714844,-0.04801737882371526,0.0003,411.6666931629181,76.05
100352,49,294.5772814,61.31,273,367,,,,,,,,,,,,,
102400,50,297.93054042000006,61.93,278,368,0.2,-23.431526958942413,0.9610032439231873,0.01617329,490,0.6690484881401062,0.13759765625,829.0510377883911,367.0985107421875,-0.04816476869746111,0.0003,,
104448,51,299.78990946999994,61.9,283,369,0.2,-23.424080741405486,0.9596937894821167,0.015888589,500,0.7178232967853546,0.11396484375,809.9375023841858,251.2958221435547,-0.04147570159693714,0.0003,,
105000,,,,,,0.2,-23.408910310268404,0.9595263004302979,0.015837943,510,0.7094316482543945,0.1189453125,766.2726552009583,276.5182800292969,-0.04312037224008236,0.0003,388.2029346168041,71.75
106496,52,300.92715326,62.7,289,367,,,,,,,,,,,,,
108544,53,298.33561458,61.82,294,368,0.2,-23.400672721862794,0.9587236046791077,0.015546475,520,0.7248584032058716,0.119775390625,730.9131550788879,309.21661376953125,-0.04286055544798728,0.0003,,
110000,,,,,,0.2,-23.385134774446488,0.9576990604400635,0.01670115,530,0.744381844997406,0.1302734375,631.1549516677857,198.06283569335938,-0.04547550204733852,0.0003,368.00032903552056,67.45
110592,54,287.81186959999997,60.14,301,366,,,,,,,,,,,,,
112640,55,289.30342199,60.36,306,367,0.2,-23.37328949570656,0.957171618938446,0.018197667,540,0.74470055103302,0.139794921875,632.544081401825,254.83616638183594,-0.04813891458325088,0.0003,,
114688,56,303.39943546,63.31,310,368,0.2,-23.364847820997237,0.9568654298782349,0.01605654,550,0.7471117973327637,0.13486328125,567.1300474643707,196.09324645996094,-0.04486841785837896,0.0003,,
115000,,,,,,0.2,-23.3514901638031,0.95604008436203,0.016124597,560,0.7641995549201965,0.139794921875,539.0091326713562,197.0468292236328,-0.04708061311102938,0.0003,387.3660607755184,71.05
116736,57,307.15635399000007,63.65,317,367,,,,,,,,,,,,,
118784,58,308.23927926,63.72,322,368,0.2,-23.34017949104309,0.9553045630455017,0.015882934,570,0.7522903084754944,0.1240234375,618.4558207511902,222.0895233154297,-0.044777641666587445,0.0003,,
120000,,,,,,0.2,-23.32029303908348,0.9537625312805176,0.012384374,580,0.7655992209911346,0.102197265625,631.4111426353454,256.2049255371094,-0.04035706447029952,0.0003,374.7547912180424,68.85
120832,59,299.04814421,61.85,328,367,,,,,,,,,,,,,
122880,60,312.52237475000004,64.45,333,368,0.2,-23.3046676158905,0.9534465670585632,0.01498787,590,0.7826865017414093,0.12060546875,585.4274740219116,195.12770080566406,-0.044605902751209216,0.0003,,
124928,61,329.13819514000005,67.98,338,368,0.2,-23.304170608520508,0.9537966251373291,0.013662377,600,0.7726458013057709,0.10859375,569.7574862480163,133.83132934570312,-0.0407205899246037,0.0003,,
125000,,,,,,0.2,-23.306864315271376,0.9538986086845398,0.013825471,610,0.7636825889348984,0.10966796875,601.0557335853576,173.42103576660156,-0.03929271090892143,0.0003,381.1363788485527,70.25
126976,62,336.6621961400001,69.08,345,367,,,,,,,,,,,,,
129024,63,320.29722462999996,65.59,350,367,0.2,-23.3000594496727,0.9531687498092651,0.01500256,620,0.8076433688402176,0.112060546875,546.9928740501404,183.834228515625,-0.03912258165946696,0.0003,,
130000,,,,,,0.2,-23.285315829515458,0.9521225094795227,0.014904187,630,0.804935485124588,0.12236328125,477.18416113853453,147.541748046875,-0.04220901910739485,0.0003,370.57381011247634,68.15
131072,64,324.14750502999993,66.16,357,366,,,,,,,,,,,,,
133120,65,314.20257804,65.04,362,367,0.2,-23.261631226539613,0.9507100582122803,0.013469197,640,0.8190047740936279,0.113330078125,473.8600513458252,158.5626220703125,-0.04232219546975102,0.0003,,
135000,,,,,,0.2,-23.237114214897154,0.9494771361351013,0.013935006,650,0.7836018055677414,0.11591796875,534.1291572570801,287.62628173828125,-0.04288519810361322,0.0003,387.1929243505001,73.15
135168,66,325.53997133,67.32,368,366,,,,,,,,,,,,,
137216,67,331.43312764,68.72,373,367,0.2,-23.216971468925475,0.948376476764679,0.016548827,660,0.8009219318628311,0.1203125,508.519953250885,165.0227508544922,-0.04188226585101802,0.0003,,
139264,68,336.15413989999996,69.37,378,367,0.2,-23.199158692359923,0.9475378394126892,0.013330636,670,0.8038694560527802,0.1033203125,583.7344306468964,235.9736785888672,-0.04018196337856352,0.0003,,
140000,,,,,,0.2,-23.195339238643648,0.947833240032196,0.01331627,680,0.8087006509304047,0.098388671875,515.0361553192139,167.78492736816406,-0.038251687365118414,0.0003,394.7430455625057,74.9
141312,69,338.45855868000007,69.98,385,366,,,,,,,,,,,,,
143360,70,347.5735799800001,71.67,391,366,0.2,-23.18763712644577,0.9468973875045776,0.014847577,690,0.8077950328588486,0.1076171875,494.7619169712067,179.24627685546875,-0.03940500041353516,0.0003,,
145000,,,,,,0.2,-23.169626516103744,0.9457097053527832,0.015881304,700,0.8307908624410629,0.110107421875,463.98455901145934,159.7156982421875,-0.03979966770857572,0.0003,369.38185700178144,69.65
145408,71,350.25074363,71.54,398,364,,,,,,,,,,,,,
147456,72,338.92877784999996,69.4,403,365,0.2,-23.15019446015358,0.9447069764137268,0.016399529,710,0.845985546708107,0.12353515625,451.2093228816986,156.14071655273438,-0.04242339057964273,0.0003,,
149504,73,327.25840929,67.36,407,366,0.2,-23.141655522584916,0.9448491334915161,0.013941325,720,0.769243597984314,0.09736328125,643.1210300445557,175.84730529785156,-0.03682096011616522,0.0003,,
150000,,,,,,0.2,-23.136034643650056,0.9441084265708923,0.012154326,730,0.846476823091507,0.1,436.8410999774933,123.12834167480469,-0.03905139681010041,0.0003,363.1579640030861,73.4
151552,74,329.63263583,68.42,414,365,,,,,,,,,,,,,
153600,75,317.64256438999996,65.93,419,365,0.2,-23.12478750348091,0.9435948729515076,0.014314084,740,0.8150643706321716,0.112255859375,473.09547715187074,157.21461486816406,-0.04021432039735373,0.0003,,
155000,,,,,,0.2,-23.116416561603547,0.9434230923652649,0.015413726,750,0.818757027387619,0.127099609375,470.17773246765137,149.2147979736328,-0.043415633257245644,0.0003,352.81605635881425,67.35
155648,76,322.03725194,66.76,426,365,,,,,,,,,,,,,
157696,77,326.35798038,67.24,431,365,0.2,-23.10177448987961,0.9420238733291626,0.014922386,760,0.8254341185092926,0.121337890625,459.55375533103944,189.44444274902344,-0.04251297784212511,0.0003,,
159744,78,328.35247369999996,68.08,435,366,0.2,-23.079673492908476,0.9406862258911133,0.014211932,770,0.8394384682178497,0.111279296875,429.7728272914886,99.64845275878906,-0.03966477957146708,0.0003,,
160000,,,,,,0.2,-23.053931522369385,0.9394049644470215,0.013998399,780,0.8268941938877106,0.107861328125,492.0261637687683,160.35838317871094,-0.0390199906018097,0.0003,344.07882034182546,63.85
161792,79,326.32965556,67.67,442,365,,,,,,,,,,,,,
163840,80,313.62749642,65.0,446,366,0.2,-23.030476415157317,0.9380062222480774,0.016212849,790,0.8650693148374557,0.128271484375,372.0738787651062,117.67184448242188,-0.04239662126346957,0.0003,,
165000,,,,,,0.2,-23.01068863272667,0.9373545050621033,0.0138320625,800,0.8383284211158752,0.116015625,422.87423090934755,88.0083236694336,-0.04204610376909841,0.0003,340.40766096413137,63.3
165888,81,322.60793074,66.33,453,365,,,,,,,,,,,,,
167936,82,322.47677123000005,66.47,458,366,0.2,-22.99638296365738,0.9363515973091125,0.017832424,810,0.8749412596225739,0.1533203125,303.9546223640442,125.58736419677734,-0.043828145624138413,0.0003,,
169984,83,335.38772376000003,69.55,463,366,0.2,-22.974913793802262,0.9351166486740112,0.017394794,820,0.8682851940393448,0.127099609375,378.91079607009885,129.7328643798828,-0.04250639435485937,0.0003,,
170000,,,,,,0.2,-22.96725399494171,0.9352148175239563,0.0143055115,830,0.8785556703805923,0.117529296875,341.91386370658876,105.46480560302734,-0.04083235872385558,0.0003,345.1379913508892,63.55
172032,84,338.1925262100001,69.73,469,366,,,,,,,,,,,,,
174080,85,326.30591469,66.83,474,366,0.2,-22.962166500091552,0.934489369392395,0.01671287,840,0.8862397521734238,0.124658203125,311.93644404411316,97.12481689453125,-0.04275793241686188,0.0003,,
175000,,,,,,0.2,-22.949974989891054,0.9338982701301575,0.016099,850,0.8540911823511124,0.120458984375,368.93864550590513,197.67616271972656,-0.04092306529346388,0.0003,351.4199590161443,64.9
176128,86,325.82981737,66.32,480,366,,,,,,,,,,,,,
178176,87,329.25263755,67.14,485,366,0.2,-22.930078315734864,0.9326878190040588,0.017623786,860,0.8888720721006393,0.151611328125,309.41705737113955,119.17420196533203,-0.047315874599735255,0.0003,,
180000,,,,,,0.2,-22.908345645666124,0.9314756989479065,0.017286919,870,0.8838105350732803,0.129638671875,355.44422154426576,125.00144958496094,-0.04126094400999136,0.0003,327.90559337958695,60.75
180224,88,337.56251958,69.53,491,366,,,,,,,,,,,,,
182272,89,339.88271806999995,69.8,496,367,0.2,-22.88708879351616,0.930553674697876,0.016542025,880,0.8935657516121864,0.13115234375,307.67600786685944,73.71527099609375,-0.04235712639347185,0.0003,,
184320,90,349.05292958000007,71.78,500,368,0.2,-22.87536115050316,0.930070161819458,0.017179161,890,0.8598844856023788,0.129736328125,411.0953229427338,196.4598846435547,-0.04172094968671445,0.0003,,
185000,,,,,,0.2,-22.864258229732513,0.9294126033782959,0.015431167,900,0.8573420643806458,0.13212890625,395.52731857299807,144.37950134277344,-0.04128526079002768,0.0003,317.78757966160777,58.95
186368,91,339.40080703,69.74,506,367,,,,,,,,,,,,,
188416,92,339.43608892,70.21,511,368,0.2,-22.862130510807038,0.9298379421234131,0.015824124,910,0.8592004776000977,0.12880859375,403.800484418869,153.82565307617188,-0.040543326339684424,0.0003,,
190000,,,,,,0.2,-22.868281692266464,0.9301260709762573,0.01648635,920,0.8443553745746613,0.114697265625,417.6209839344025,173.05262756347656,-0.0376899467286421,0.0003,325.75143600702285,60.6
190464,93,346.37477792000004,71.85,518,367,,,,,,,,,,,,,
192512,94,342.31062772000007,70.53,523,367,0.2,-22.876698780059815,0.9307854175567627,0.017759528,930,0.8444740772247314,0.138037109375,354.6224914073944,129.5565948486328,-0.042431511983159,0.0003,,
194560,95,346.13921542,70.82,528,368,0.2,-22.87488317489624,0.9299035668373108,0.02030294,940,0.8432378172874451,0.152587890625,416.96248135566714,122.77106475830078,-0.04339728440245381,0.0003,,
195000,,,,,,0.2,-22.864548975229262,0.9298978447914124,0.016903214,950,0.833418533205986,0.135400390625,444.6802279472351,173.0518341064453,-0.043179637391585854,0.0003,332.890440350771,62.15
196608,96,342.89927699,70.19,534,367,,,,,,,,,,,,,
198656,97,341.58945057999995,70.28,539,368,0.2,-22.865322667360306,0.929900586605072,0.017602585,960,0.8748747855424881,0.1404296875,344.52924065589906,97.98229217529297,-0.04374228444648907,0.0003,,
200000,,,,,,0.2,-22.84787913560867,0.9280287623405457,0.0191653,970,0.8926646038889885,0.14287109375,319.30138890743257,101.86853790283203,-0.04281882694922388,0.0003,326.9836443543434,60.9
200704,98,347.74244115999994,71.25,545,368,,,,,,,,,,,,,
202752,99,348.52729209999995,71.28,549,368,0.2,-22.83548401594162,0.9284098148345947,0.016609933,980,0.8816081583499908,0.129736328125,354.0091640472412,105.82250213623047,-0.0430740708427038,0.0003,,
204800,100,344.25329568,70.11,554,369,0.2,-22.82657111287117,0.9271877408027649,0.01502193,990,0.8824851214885712,0.12177734375,387.6901727676392,121.30203247070312,-0.04136607711261604,0.0003,,
205000,,,,,,0.2,-22.81113580465317,0.9267955422401428,0.016534965,1000,0.8844549134373665,0.126806640625,318.58059220314027,77.45734405517578,-0.042818732754676604,0.0003,331.1281099796295,61.8
206848,101,355.32694942,72.76,560,369,,,,,,,,,,,,,
208896,102,354.8124245699999,73.0,564,369,0.2,-22.803271263837814,0.9263036251068115,0.015926916,1010,0.8303031325340271,0.12109375,440.0504066467285,188.90426635742188,-0.04002144694677554,0.0003,,
210000,,,,,,0.2,-22.786005651950838,0.9250385165214539,0.01560038,1020,0.8861152678728104,0.11025390625,323.56390137672423,120.3760986328125,-0.03942397846840322,0.0003,326.3603059887886,60.4
210944,103,357.63664551,73.66,571,369,,,,,,,,,,,,,
212992,104,341.54549297,70.68,576,369,0.2,-22.7716736972332,0.9247723817825317,0.016565397,1030,0.8874171376228333,0.13017578125,374.5126709461212,173.30172729492188,-0.04138409846054856,0.0003,,
215000,,,,,,0.2,-22.773278576135635,0.9251482486724854,0.015267429,1040,0.8911086916923523,0.1173828125,304.75557839870453,136.75086975097656,-0.04103176546341274,0.0003,331.37017572075126,61.75
215040,105,341.35484240000005,70.16,582,369,,,,,,,,,,,,,
217088,106,345.93901055000003,71.15,587,369,0.2,-22.762447792291642,0.9236324429512024,0.015789166,1050,0.8855497315526009,0.12626953125,332.9652807712555,91.59635925292969,-0.03845197136688512,0.0003,,
219136,107,352.44099025,72.49,591,370,0.2,-22.741658866405487,0.9230446815490723,0.018088307,1060,0.9029083698987961,0.14013671875,313.20286974906924,103.79923248291016,-0.042543659123475665,0.0003,,
220000,,,,,,0.2,-22.734224992990494,0.9227171540260315,0.017402263,1070,0.8812888339161873,0.131103515625,404.11916863918304,157.20352172851562,-0.04201649915194139,0.0003,346.4529415488243,64.2
221184,108,357.9339411,74.06,598,369,,,,,,,,,,,,,
223232,109,363.18707408999995,74.51,602,370,0.2,-22.733749437332154,0.9229289293289185,0.019717492,1080,0.8664605915546417,0.13173828125,384.2855732917786,109.80094146728516,-0.04024114544445183,0.0003,,
225000,,,,,,0.2,-22.7334823012352,0.9226623177528381,0.018585373,1090,0.8943222761154175,0.14189453125,303.98758113384247,90.18253326416016,-0.046082912653218955,0.0003,326.9270935058594,61.45
225280,110,358.53255712,73.23,609,369,,,,,,,,,,,,,
227328,111,370.1554429899999,75.18,614,370,0.2,-22.73732470870018,0.9234297275543213,0.015829418,1100,0.8977028504014015,0.10869140625,334.3848798274994,133.0026092529297,-0.03773421955120284,0.0003,,
229376,112,367.8209593700001,74.53,618,370,0.2,-22.733287119865416,0.9223871827125549,0.01840965,1110,0.8857169523835182,0.133544921875,358.1177463531494,103.19775390625,-0.04048927457479294,0.0003,,
230000,,,,,,0.2,-22.72494786977768,0.9226587414741516,0.016776439,1120,0.9028650000691414,0.127880859375,313.93826241493224,93.58708953857422,-0.040214930989895946,0.0003,325.06400693655013,61.05
231424,113,356.98071714,72.48,624,370,,,,,,,,,,,,,
233472,114,356.92238109,72.29,629,370,0.2,-22.728944146633147,0.9228011965751648,0.016837863,1130,0.8899560049176216,0.126123046875,388.0434891223907,155.19110107421875,-0.04043515711091459,0.0003,,
235000,,,,,,0.2,-22.72003185749054,0.9216086864471436,0.017425187,1140,0.9056021198630333,0.13193359375,308.02108974456786,131.6564178466797,-0.04208125224395189,0.0003,339.89762108027935,64.35
235520,115,349.0100558699999,70.91,635,370,,,,,,,,,,,,,
237568,116,350.72556771999996,71.68,640,371,0.2,-22.704056107997893,0.921338677406311,0.01670558,1150,0.8889648392796516,0.14521484375,290.4888564586639,91.27490997314453,-0.04297808070841711,0.0003,,
239616,117,355.3618790400001,72.7,645,371,0.2,-22.69612573981285,0.920779824256897,0.016572256,1160,0.8803021907806396,0.135400390625,375.39658818244936,152.9496307373047,-0.04153226297639776,0.0003,,
240000,,,,,,0.2,-22.67793936729431,0.919348418712616,0.01621031,1170,0.8969796150922775,0.129248046875,321.45367608070376,104.03529357910156,-0.041617277576006015,0.0003,342.76228971928356,65.3
241664,118,363.94419743,74.46,651,370,,,,,,,,,,,,,
243712,119,373.45070183999997,75.99,656,371,0.2,-22.644396817684175,0.9174085259437561,0.016554665,1180,0.8841151595115662,0.136376953125,320.51927933692934,162.89939880371094,-0.04422716179979034,0.0003,,
245000,,,,,,0.2,-22.624285942316057,0.9171043038368225,0.021711621,1190,0.8815130814909935,0.14951171875,375.1533082485199,144.1418914794922,-0.04309760366741102,0.0003,333.000957018137,63.05
245760,120,369.52467056999996,74.95,663,370,,,,,,,,,,,,,
247808,121,369.22825852999995,74.61,668,370,0.2,-22.616565930843354,0.9166347980499268,0.0152031705,1200,0.8767523765563965,0.12607421875,430.4417879104614,173.91009521484375,-0.042515466336044486,0.0003,,
249856,122,358.34039478000005,73.0,672,371,0.2,-22.59730545282364,0.9150363206863403,0.020007689,1210,0.8933477476239204,0.147412109375,350.30970158576963,97.54991149902344,-0.041354879047139546,0.0003,,
250000,,,,,,0.2,-22.584416806697845,0.915208637714386,0.018007893,1220,0.8921994119882584,0.13955078125,312.4621780395508,120.75856018066406,-0.04516657843487337,0.0003,329.64837006926535,61.95
251904,123,351.25604392,71.58,679,370,,,,,,,,,,,,,
