rollout/ep_len_mean,train/n_updates,time/time_elapsed,time/fps,time/episodes,train/ent_coef,train/learning_rate,rollout/ep_rew_mean,train/critic_loss,time/total_timesteps,train/ent_coef_loss,train/actor_loss,eval/mean_reward,eval/mean_ep_length
124.75,398,4,121,4,0.887541651725769,0.0003,-73.097621,1.228633165359497,499,-1.593794584274292,-14.690123558044434,,
330.125,2540,25,105,8,0.47049567103385925,0.0003,-152.038124375,1.6793396472930908,2641,-9.520977020263672,-33.891380310058594,,
401.8333333333333,4721,45,104,12,0.24970746040344238,0.0003,-209.69808208333333,2.187028646469116,4822,-15.819762229919434,-37.216094970703125,,
,4899,,,,0.23719774186611176,0.0003,,2.724670171737671,5000,-16.79925537109375,-37.13125228881836,197.83291765729663,675.0
329.5,5171,57,91,16,0.21944813430309296,0.0003,-167.47098625,5.062334060668945,5272,-17.141916275024414,-36.530555725097656,,
285.05,5600,61,92,20,0.19430740177631378,0.0003,-153.37735375,3.0708513259887695,5701,-18.048818588256836,-35.009315490722656,,
255.58333333333334,6033,66,92,24,0.17205214500427246,0.0003,-138.69756449999997,5.394134044647217,6134,-18.72324562072754,-35.85817337036133,,
228.57142857142858,6299,69,92,28,0.15982307493686676,0.0003,-125.20239864285713,3.6987109184265137,6400,-18.55421257019043,-35.75550079345703,,
245.0,7739,83,93,32,0.10740473121404648,0.0003,-129.76046137499998,2.6314218044281006,7840,-20.335060119628906,-31.144500732421875,,
226.25,8044,86,94,36,0.09882926195859909,0.0003,-121.87629824999999,3.8063607215881348,8145,-19.322357177734375,-30.62925148010254,,
231.525,9160,96,95,40,0.07298984378576279,0.0003,-122.04257669999997,3.0550169944763184,9261,-20.75057029724121,-27.12908172607422,,
,9899,,,,0.0599401481449604,0.0003,,2.844292402267456,10000,-20.583980560302734,-25.53910255432129,-14.669185542408377,281.6
263.90909090909093,11511,122,94,44,0.03944018855690956,0.0003,-132.46819620454542,2.3360977172851562,11612,-18.10083770751953,-21.295391082763672,,
285.3541666666667,13596,144,94,48,0.023545507341623306,0.0003,-124.77516174999998,2.1808371543884277,13697,-14.040142059326172,-17.376001358032227,,
280.84615384615387,14503,154,94,52,0.019101835787296295,0.0003,-114.64127271153845,2.5133814811706543,14604,-12.358016967773438,-16.484298706054688,,
,14899,,,,0.017547063529491425,0.0003,,2.0903007984161377,15000,-9.765159606933594,-15.568990707397461,137.27742183182417,858.2
282.55357142857144,15722,176,89,56,0.01488453894853592,0.0003,-103.642555,2.071237087249756,15823,-6.682677268981934,-14.661726951599121,,
276.05,16462,183,90,60,0.013052232563495636,0.0003,-94.1981493,2.1522886753082275,16563,-4.7856550216674805,-14.069366455078125,,
279.015625,17756,195,91,64,0.011103431694209576,0.0003,-83.234415515625,2.013117790222168,17857,-1.724320888519287,-13.292539596557617,,
,19899,,,,0.010711523704230785,0.0003,,1.6427596807479858,20000,0.1350078582763672,-13.714685440063477,365.4628081203555,867.1
309.5147058823529,20946,236,88,68,0.011160323396325111,0.0003,-59.245087220588225,1.4841842651367188,21047,-0.17290982604026794,-13.74185562133789,,
334.30555555555554,23969,267,89,72,0.013111516833305359,0.0003,-35.835602583333326,1.492905616760254,24070,0.10930576920509338,-15.145574569702148,,
,24899,,,,0.013292057439684868,0.0003,,1.3019218444824219,25000,-2.589719295501709,-17.126117706298828,729.5643201255938,924.2
353.86842105263156,26793,305,88,76,0.014796069823205471,0.0003,-17.9418004868421,1.6693623065948486,26894,0.6970919370651245,-17.758291244506836,,
371.3125,29604,335,88,80,0.015231152065098286,0.0003,-1.2252227499999975,1.5078376531600952,29705,-1.2595758438110352,-20.266971588134766,,
,29899,,,,0.014984900131821632,0.0003,,1.2889782190322876,30000,0.3468996286392212,-20.794063568115234,717.9511057114462,1000.0
389.9166666666667,32652,377,86,84,0.015690507367253304,0.0003,20.36023486904762,1.7606931924819946,32753,-0.010339193046092987,-22.889183044433594,,
,34899,,,,0.01690523326396942,0.0003,,1.6225916147232056,35000,0.231668621301651,-24.642160415649414,592.1999807810237,902.3
406.52272727272725,35673,418,85,88,0.01673600636422634,0.0003,34.74059663636364,1.4908037185668945,35774,-1.8549392223358154,-24.968721389770508,,
421.85869565217394,38710,449,86,92,0.017859667539596558,0.0003,49.27896160869565,1.6291334629058838,38811,-0.3680697977542877,-27.52227210998535,,
,39899,,,,0.01837947778403759,0.0003,,1.5836457014083862,40000,0.692376971244812,-28.67973518371582,379.7762200567871,663.2
445.9479166666667,42710,495,86,96,0.017969710752367973,0.0003,67.94521988541668,1.2134461402893066,42811,2.5654942989349365,-30.66879653930664,,
445.46,44445,511,87,100,0.018160086125135422,0.0003,76.91265647,1.4431922435760498,44546,0.035917073488235474,-31.697261810302734,,
,44899,,,,0.01830248162150383,0.0003,,1.323711633682251,45000,-0.9490137100219727,-32.090240478515625,726.4029178172466,1000.0
480.47,48445,560,86,104,0.0189980436116457,0.0003,105.27866922000001,1.319709062576294,48546,0.4109566807746887,-33.74674987792969,,
,49899,,,,0.01892898790538311,0.0003,,1.4936498403549194,50000,-0.6766422986984253,-35.05754089355469,651.2813444466271,1000.0
491.38,51678,600,86,108,0.019477177411317825,0.0003,134.71139553,2.0320658683776855,51779,0.12437966465950012,-36.60157775878906,,
,54899,,,,0.019625967368483543,0.0003,,1.2817469835281372,55000,0.15541884303092957,-36.87221908569336,623.786097940545,901.7
509.57,55678,647,86,112,0.019350949674844742,0.0003,170.28273807000002,1.2445106506347656,55779,-0.7444528937339783,-37.61695861816406,,
528.52,58023,668,86,116,0.019175289198756218,0.0003,182.30742426,1.3293700218200684,58124,-0.2598591148853302,-39.25617218017578,,
