time/episodes,rollout/ep_rew_mean,time/total_timesteps,rollout/ep_len_mean,time/time_elapsed,time/fps,train/critic_loss,train/n_updates,train/actor_loss,train/learning_rate,eval/mean_ep_length,eval/mean_reward
672,65.55602189999999,9620,14.21,49,194,0.8280873170920781,9520,-33.43076705932617,0.001,,
676,65.55318301,9677,14.21,49,194,0.5473104268312454,9577,-33.3454578944615,0.001,,
680,65.61231704000001,9734,14.22,49,194,0.8549585853304181,9633,-33.37197821480887,0.001,,
684,65.66003473,9791,14.23,50,194,0.7067985822047506,9691,-32.53530311584473,0.001,,
688,65.65931112000001,9849,14.23,50,194,0.6090495565107891,9749,-32.11048126220703,0.001,,
692,65.74743121,9907,14.25,50,194,0.7436661273241043,9807,-34.332501547677175,0.001,,
696,65.83686053,9965,14.27,51,194,0.780761057138443,9865,-32.142616271972656,0.001,,
,,10000,,,,0.8606080593807357,9907,-33.00092560904367,0.001,14.05,64.85035027265549
700,65.83713313,10022,14.27,51,193,0.8783876369396846,9922,-32.53215670585632,0.001,,
704,65.84657127,10078,14.27,51,193,0.7736354853425708,9978,-32.27245903015137,0.001,,
708,65.84418051,10135,14.27,52,193,1.2691846251487733,10035,-32.586089270455496,0.001,,
712,65.80135471,10191,14.26,52,193,1.1239309310913086,10091,-32.74748774937221,0.001,,
716,65.70849029000001,10248,14.24,52,193,0.8185472743851798,10147,-33.48418998718262,0.001,,
720,65.71272282,10305,14.24,53,193,0.6243486415062632,10205,-33.77856663295201,0.001,,
724,65.80990390999999,10363,14.26,53,193,1.164704404771328,10262,-32.883157185145784,0.001,,
728,65.82023206,10420,14.26,53,193,0.6957069446643194,10320,-33.707584381103516,0.001,,
732,65.86729438,10477,14.27,54,193,1.1296754495373793,10377,-31.91642270769392,0.001,,
736,65.95771414,10535,14.29,54,193,1.5322795152664184,10434,-32.4528284072876,0.001,,
740,65.94947118,10591,14.29,54,193,0.6444249706608909,10491,-32.50328990391323,0.001,,
744,65.90424144,10648,14.28,54,193,1.0194518246820994,10547,-33.07852636064802,0.001,,
748,65.91113651,10705,14.28,55,193,1.4302528436694826,10604,-32.178768975394114,0.001,,
752,65.86345112000002,10761,14.27,55,193,0.8183327418352876,10661,-33.63481330871582,0.001,,
756,65.7605321,10817,14.25,55,193,0.6546647718974522,10717,-33.47876140049526,0.001,,
760,65.71189953999999,10873,14.24,56,193,0.747833292399134,10773,-33.22240856715611,0.001,,
764,65.62323108,10930,14.22,56,193,3.6316591884408678,10829,-32.99323190961565,0.001,,
768,65.68139229999998,10987,14.23,56,193,1.2162962215287345,10887,-33.32564217703683,0.001,,
772,65.77303398999999,11045,14.25,56,193,0.7484315832455953,10945,-32.0844658442906,0.001,,
776,65.72500614,11101,14.24,57,193,0.8105669575078147,11001,-32.692016874040874,0.001,,
780,65.67831565,11157,14.23,57,193,0.7208284639886448,11057,-32.57684407915388,0.001,,
784,65.67551257,11214,14.23,57,193,0.8081676512956619,11113,-34.020839418683735,0.001,,
788,65.63059502,11271,14.22,58,194,1.0493968661342348,11171,-31.873183931623185,0.001,,
792,65.58462208,11328,14.21,58,194,0.6775295085140637,11227,-33.203056880405974,0.001,,
796,65.49981439999999,11384,14.19,58,194,0.8022339812346867,11284,-33.110568455287385,0.001,,
800,65.55985144,11442,14.2,58,194,0.6478263879460948,11341,-33.706744057791575,0.001,,
804,65.6520643,11500,14.22,59,194,1.0889418593474798,11399,-32.87815775190081,0.001,,
808,65.69946206,11558,14.23,59,194,1.3984934325729097,11457,-33.5834527696882,0.001,,
812,65.74466818,11615,14.24,59,194,0.6892825684377125,11515,-31.956865310668945,0.001,,
816,65.7412316,11672,14.24,60,194,2.969021567276546,11571,-32.739006587437224,0.001,,
820,65.78323219999999,11730,14.25,60,194,1.8754017459494727,11629,-31.49726322719029,0.001,,
824,65.79053183,11788,14.25,60,194,1.1457984725634256,11688,-33.22591257095337,0.001,,
828,65.83359884999999,11846,14.26,61,194,0.5552575790456363,11745,-31.49320684160505,0.001,,
832,65.78041237000001,11902,14.25,61,194,1.9019574629408973,11802,-32.82916940961565,0.001,,
836,65.78437645,11960,14.25,61,194,1.047694627727781,11860,-32.72727148873465,0.001,,
840,65.97189157999999,12020,14.29,61,194,0.7982563386360805,11919,-32.68513216291155,0.001,,
844,66.0639573,12079,14.31,62,194,0.6826097418864568,11978,-33.68581509590149,0.001,,
848,66.05659058,12136,14.31,62,194,0.7998737618327141,12036,-32.624437059674946,0.001,,
852,66.06324347,12192,14.31,62,194,0.5230772175959179,12092,-31.96276010785784,0.001,,
856,66.11029191,12249,14.32,63,194,0.8513395679848534,12149,-33.28799057006836,0.001,,
860,66.11115739,12305,14.32,63,194,0.678324468433857,12205,-32.46192305428641,0.001,,
864,66.10848577,12362,14.32,63,194,0.4829975536891392,12261,-33.61715725490025,0.001,,
868,66.10061102,12419,14.32,63,194,0.6418144722779592,12319,-33.59135518755232,0.001,,
872,66.0117776,12475,14.3,64,194,0.5555653039898191,12375,-32.70158495221819,0.001,,
876,66.06283452000001,12532,14.31,64,194,0.840919383934566,12432,-32.651218959263396,0.001,,
880,66.20105363,12591,14.34,64,194,0.8768422802289327,12491,-32.192121505737305,0.001,,
884,66.24784820999999,12649,14.35,65,194,0.5914017170667648,12549,-32.28179413931711,0.001,,
888,66.21032828999999,12705,14.34,65,194,1.0044935260500227,12605,-32.33331135341099,0.001,,
892,66.16996752,12761,14.33,65,194,0.7660685735089439,12661,-32.9686769757952,0.001,,
896,66.21556355999999,12818,14.34,65,194,0.9207499378493854,12718,-32.81399399893625,0.001,,
900,66.1591743,12875,14.33,66,194,1.1828118073088782,12775,-33.088783264160156,0.001,,
904,66.0696929,12931,14.31,66,194,0.8997000668730054,12831,-32.34649085998535,0.001,,
908,66.02525458999999,12988,14.3,66,194,0.8666729629039764,12888,-33.13616589137486,0.001,,
912,66.06437426000001,13046,14.31,67,194,1.0808473016534532,12945,-33.71033723013742,0.001,,
916,66.01771432000001,13102,14.3,67,194,1.04299061106784,13002,-33.35583332606724,0.001,,
920,65.97777016,13159,14.29,67,194,0.7685773412386576,13059,-33.84086963108608,0.001,,
924,65.97007864,13217,14.29,67,194,0.6427129645432744,13116,-32.80967630658831,0.001,,
928,65.92243348,13274,14.28,68,194,0.999445874776159,13173,-32.83782196044922,0.001,,
932,65.97335249,13331,14.29,68,194,0.8474110375557627,13230,-32.20129612513951,0.001,,
936,65.9699348,13389,14.29,68,194,0.6725487006562096,13288,-33.77816227504185,0.001,,
940,65.83904329,13446,14.26,69,194,0.48391052782535554,13346,-33.16860270500183,0.001,,
944,65.74180609000001,13503,14.24,69,194,0.7645717688969204,13402,-33.34141213553293,0.001,,
948,65.7904452,13561,14.25,69,194,0.8659703209996223,13460,-34.29990332467215,0.001,,
952,65.83346296000002,13618,14.26,70,194,0.8738185425599416,13518,-32.85902523994446,0.001,,
956,65.79070141,13674,14.25,70,194,0.9213958978652954,13574,-32.4082818712507,0.001,,
960,65.84497792,13731,14.26,70,194,0.8110253193548748,13631,-32.62009402683803,0.001,,
964,65.84323250999999,13788,14.26,70,194,0.8478324072701591,13687,-33.321885790143696,0.001,,
968,65.93090222,13847,14.28,71,194,0.8339288135369619,13747,-32.94680758884975,0.001,,
972,65.96796450999999,13904,14.29,71,194,1.1706351446253913,13804,-33.14642007010324,0.001,,
976,65.97369490999999,13961,14.29,71,194,0.7327207401394844,13860,-34.22780799865723,0.001,,
980,65.82544102,14017,14.26,72,194,0.9113489133971078,13917,-32.71029363359724,0.001,,
984,65.77012300999999,14074,14.25,72,194,0.8424025114093509,13974,-32.960897718157085,0.001,,
988,65.79848052999999,14131,14.26,72,194,0.8246561693293708,14031,-31.593577248709543,0.001,,
992,65.83648049000001,14188,14.27,72,194,0.6806021630764008,14088,-33.22996384756906,0.001,,
996,65.83490731,14245,14.27,73,194,1.4184825548103877,14145,-32.38861192975725,0.001,,
1000,65.82494634999999,14302,14.27,73,194,0.8830428953681674,14202,-33.379582268851145,0.001,,
1004,65.85927605,14359,14.28,73,194,0.9239909606320518,14258,-33.90617861066546,0.001,,
1008,65.81204514999999,14415,14.27,74,194,0.6668072449309486,14315,-33.42034803118025,0.001,,
1012,65.7769954,14472,14.26,74,194,0.5163408507903416,14372,-33.77432584762573,0.001,,
1016,65.82826533000001,14529,14.27,74,194,1.1016597827275594,14429,-32.93217658996582,0.001,,
1020,65.82841510000002,14586,14.27,75,194,1.1914850388254439,14486,-31.952733993530273,0.001,,
1024,65.74181415999999,14642,14.25,75,194,1.057652541569301,14542,-33.61509895324707,0.001,,
1028,65.70114396999999,14698,14.24,75,194,1.034642548433372,14598,-32.022418703351704,0.001,,
1032,65.65442167,14754,14.23,75,194,0.6331509309155601,14654,-33.02040236336844,0.001,,
1036,65.60451900999999,14811,14.22,76,194,0.6868315647045772,14711,-32.63494764055525,0.001,,
1040,65.55759084,14867,14.21,76,194,0.7057387658527919,14767,-31.92560522896903,0.001,,
1044,65.57096728000002,14924,14.21,76,194,0.9588485349501882,14824,-32.114408765520366,0.001,,
1048,65.5184203,14981,14.2,77,194,0.6376006762186687,14881,-32.860054288591655,0.001,,
,,15000,,,,0.8637379791055407,14909,-33.63759694780622,0.001,14.05,64.85035027265549
1052,65.46706336,15037,14.19,77,193,0.794867468731744,14937,-32.35320118495396,0.001,,
1056,65.51511298999999,15094,14.2,77,193,1.242130411522729,14994,-32.72771317618234,0.001,,
1060,65.50068223,15151,14.2,78,193,0.7116248806317648,15051,-34.09295082092285,0.001,,
1064,65.49816025,15208,14.2,78,193,0.8901588608821233,15108,-32.858649253845215,0.001,,
1068,65.35253152,15264,14.17,78,193,0.5019425834928241,15164,-32.940699986049104,0.001,,
1072,65.45384699,15323,14.19,79,193,0.6306498210344996,15222,-32.59008462088449,0.001,,
1076,65.39982151,15379,14.18,79,193,1.581665317927088,15279,-33.01884078979492,0.001,,
1080,65.50163866,15437,14.2,79,193,0.9493791302045186,15337,-32.90620068141392,0.001,,
1084,65.46301033,15493,14.19,80,193,0.8582856016499656,15393,-33.277850832257954,0.001,,
1088,65.47673113,15550,14.19,80,193,0.8829924102340426,15450,-32.41818972996303,0.001,,
1092,65.46710655,15607,14.19,80,193,1.0272195977824075,15507,-32.38965334211077,0.001,,
1096,65.46262948,15664,14.19,80,193,0.6534050766910825,15564,-33.31974492754255,0.001,,
1100,65.41689237,15720,14.18,81,193,1.0820363291672297,15620,-32.46377863202776,0.001,,
1104,65.42136808000001,15777,14.18,81,193,1.9909059320177351,15676,-32.51279040745327,0.001,,
1108,65.46052668000002,15834,14.19,81,193,0.7285299877325694,15734,-32.571314096450806,0.001,,
1112,65.40314405,15890,14.18,82,193,1.0895081162452698,15790,-33.99730954851423,0.001,,
1116,65.34995386,15946,14.17,82,193,0.8004422102655683,15846,-32.06449890136719,0.001,,
1120,65.3440677,16003,14.17,82,193,0.7927610001393727,15903,-33.97603743416922,0.001,,
1124,65.38526872000001,16060,14.18,82,193,0.941708376010259,15960,-33.830647468566895,0.001,,
1128,65.3731999,16116,14.18,83,193,0.8536965016807828,16016,-33.027687072753906,0.001,,
1132,65.3713884,16172,14.18,83,193,0.7469385053430285,16072,-32.948443276541575,0.001,,
1136,65.37826113999999,16229,14.18,83,194,0.6610944867134094,16128,-33.51744951520647,0.001,,
1140,65.37829347,16285,14.18,83,194,1.3816070258617401,16185,-33.409979411533904,0.001,,
1144,65.3662311,16342,14.18,84,194,0.7960528773920876,16241,-33.44652720860073,0.001,,
1148,65.33163096,16398,14.17,84,194,1.1590576491185598,16298,-33.99746894836426,0.001,,
1152,65.38713043,16455,14.18,84,194,0.9748236898865018,16354,-31.15334619794573,0.001,,
1156,65.34045637,16511,14.17,85,194,1.616232221680028,16411,-32.046492440359934,0.001,,
1160,65.33607362999999,16568,14.17,85,194,0.8074132651090622,16468,-33.55807277134487,0.001,,
1164,65.33587347,16625,14.17,85,194,0.9969720372131893,16525,-32.64533369881766,0.001,,
1168,65.39461528999999,16682,14.18,85,194,1.339046150445938,16582,-31.637453896658762,0.001,,
