rollout/ep_len_mean,train/critic_loss,time/episodes,train/learning_rate,rollout/ep_rew_mean,time/time_elapsed,time/total_timesteps,time/fps,train/actor_loss,train/n_updates,eval/mean_reward,eval/mean_ep_length
,1.1947778723835945,,0.001,,,30000,,-10.581262826919556,29979,342.3861802883621,805.8
523.3125,1.2628671189546585,64,0.001,-127.23697706249999,276,33492,121,-12.14619553565979,32492,,
507.72058823529414,1.2128926519751548,68,0.001,-110.218058,287,34525,119,-13.770181783676147,34513,,
,1.192603920896848,,0.001,,,35000,,-13.727681954701742,34525,319.9095440669986,709.6
507.77777777777777,1.178296332836151,72,0.001,-83.65576229166668,313,36560,116,-15.480718030929566,36549,,
508.17105263157896,1.4484566152095795,76,0.001,-72.6024777763158,323,38621,119,-16.390611171722412,37621,,
,1.3345490815639496,,0.001,,,40000,,-17.184983821868897,39621,487.6003522671061,802.2
532.7625,1.5048669673800468,80,0.001,-37.988553249999995,366,42621,116,-18.278362771987915,41621,,
,1.4959840834140778,,0.001,,,45000,,-20.52692527770996,44631,401.96256810289924,802.1
543.2261904761905,,84,,-13.292641821428564,406,45631,112,,,,
563.9886363636364,1.667391338467598,88,0.001,16.762207579545453,440,49631,112,-22.07464991760254,48631,,
,1.6740482266545296,,0.001,,,50000,,-22.507872745513914,49631,363.3799961419951,808.8
572.1739130434783,1.921347737312317,92,0.001,36.11108217391304,480,52640,109,-23.942931747436525,51640,,
,2.2380313642024996,,0.001,,,55000,,-24.48120540237427,54640,714.873189849162,1000.0
590.0,2.144037531197071,96,0.001,58.679188135416666,530,56640,106,-24.813474071502686,55640,,
,2.371392480313778,,0.001,,,60000,,-26.173499603271484,59640,673.8846103964257,903.9
606.4,,100,,86.00021774999999,578,60640,104,,,,
606.4,2.426037264287472,104,0.001,193.83203871,611,64640,105,-27.730937503814697,63640,,
,2.5508131128549576,,0.001,,,65000,,-28.363949794769287,64640,602.9695957774762,941.7
635.18,2.6460999056100847,108,0.001,243.79559301999996,659,68640,104,-29.48190029144287,67640,,
,2.6737394104003904,,0.001,,,70000,,-30.014395240783692,69640,648.1005029073916,802.3
663.28,2.8719437103271486,112,0.001,298.75380626,701,72640,103,-30.90645125579834,71640,,
682.87,3.179832807902632,116,0.001,315.23525861999997,715,74707,104,-32.359021868024556,73707,,
,3.437776270508766,,0.001,,,75000,,-32.19669336700439,74707,222.0241694195429,708.1
707.93,4.11977605175972,120,0.001,350.73978397999997,746,77732,104,-33.45664374923706,76732,,
728.22,5.502564396262169,124,0.001,366.8036422600001,768,79884,103,-35.285918922424315,79741,,
,5.876253213915792,,0.001,,,80000,,-35.36333076159159,79884,625.6435893325485,909.9
767.39,6.979267705678939,128,0.001,398.74453754,807,83884,103,-37.57760525131226,82884,,
,8.528028616428376,,0.001,,,85000,,-38.87800549697876,84884,-175.6924349979905,569.1
791.52,10.188012094736099,132,0.001,399.5273670100001,841,87027,103,-40.00652642059326,86027,,
,15.295253733793894,,0.001,,,90000,,-45.53132565816244,89051,-1200.7111747136048,677.6
801.3,,136,,396.75857121000007,874,90051,102,,,,
764.82,16.816269874572754,140,0.001,388.85392389000003,883,90403,102,-46.49310779571533,90394,,
727.88,12.530205774307252,144,0.001,374.51176695999993,884,90709,102,-44.332740783691406,90495,,
728.62,22.304154104656643,148,0.001,365.4096949499999,900,92814,103,-46.866172048780655,92781,,
729.65,22.100397258128936,152,0.001,366.222207,910,94944,104,-46.11605079357441,93944,,
,17.765856656161223,,0.001,,,95000,,-48.317642558704726,94988,-104.059233266089,1000.0
720.09,22.259548413276672,156,0.001,338.6548505499999,950,97988,103,-50.844428886413574,96988,,
,31.256890301839245,,0.001,,,100000,,-57.625382173978366,99848,-718.5772836604913,717.3
703.8,,160,,300.30269050999993,981,100359,102,,,,
690.27,38.7132769651413,164,0.001,262.20521493999996,1000,102519,102,-64.26993946838378,102388,,
,35.66549607753754,,0.001,,,105000,,-64.0709150390625,104519,-587.2868807086518,680.8
719.94,37.64111796569824,168,0.001,253.37493866999998,1036,106519,102,-63.476956451416015,105519,,
,41.085479755401614,,0.001,,,110000,,-60.496429344177244,109519,-476.3821553903748,255.0
735.84,,172,,192.27341683999998,1070,110144,102,,,,
735.79,39.04011599222819,176,0.001,150.24361125999997,1084,112200,103,-55.77822008999911,111200,,
696.87,37.25624864751642,180,0.001,123.38099930999999,1092,112308,102,-58.580109405517575,112261,,
677.97,29.39988881065732,184,0.001,106.53370334999998,1101,113428,103,-51.32086410522461,113353,,
,33.13720477104187,,0.001,,,115000,,-54.34482726287842,114462,387.5945045783774,762.4
668.31,38.73628728818893,188,0.001,67.02013426999997,1132,116462,102,-54.782789031982425,115462,,
668.35,26.173321036338805,192,0.001,63.39954138999999,1155,119475,103,-51.42604266357422,118475,,
,24.003452466487886,,0.001,,,120000,,-50.834326194763186,119475,410.8246013771048,1000.0
658.74,19.065085248470307,196,0.001,51.297392439999996,1203,122514,101,-47.66398497009278,122475,,
,16.82854195380211,,0.001,,,125000,,-45.84288534927368,124514,587.8685408594007,939.3
658.74,14.93390465593338,200,0.001,37.69590383,1246,126514,101,-45.31614479064942,125514,,
,12.143280888795852,,0.001,,,130000,,-43.48164803314209,129514,560.7341153214693,806.3
658.74,,204,,28.460251559999996,1293,130514,100,,,,
649.72,10.10319621348381,208,0.001,18.594346929999993,1319,133612,101,-41.8639280090332,132612,,
,9.254336557865143,,0.001,,,135000,,-40.85870429611206,134612,759.0862828857731,1000.0
649.72,8.36405538868904,212,0.001,19.193814279999998,1369,137612,100,-40.66473901367188,136612,,
,6.661383708119392,,0.001,,,140000,,-39.72619101715088,139612,646.450648116786,1000.0
669.05,6.525104555606842,216,0.001,36.93299197,1413,141612,100,-39.732794639587404,140612,,
,4.896207847952843,,0.001,,,145000,,-38.873529346466064,144612,764.4078780047596,1000.0
678.8,,220,,37.81568911000001,1459,145612,99,,,,
697.28,4.131895299196243,224,0.001,55.931239400000024,1495,149612,100,-38.57857899475098,148612,,
,3.794749630331993,,0.001,,,150000,,-38.665905143737795,149612,685.434241351235,937.4
697.28,3.571485428214073,228,0.001,54.85623884,1544,153612,99,-38.688111763000485,152612,,
,3.267628726840019,,0.001,,,155000,,-38.71407767486572,154612,670.9960717050592,1000.0
705.85,3.0631556532382964,232,0.001,100.88422995,1593,157612,98,-38.95459143066406,156612,,
,2.6807731051445005,,0.001,,,160000,,-39.0315530090332,159612,877.8679574373178,1000.0
715.61,2.649925415158272,236,0.001,152.27617371,1640,161612,98,-39.08473749542237,160612,,
,2.45972222340107,,0.001,,,165000,,-39.921334396362305,164612,697.4220902879257,1000.0
752.09,,240,,190.69144423,1690,165612,97,,,,
789.03,2.249129268169403,244,0.001,231.83512369,1723,169612,98,-40.764781707763674,168612,,
,2.2280345681905747,,0.001,,,170000,,-41.02825559997559,169612,982.2595144964871,1000.0
807.98,2.1732238487005233,248,0.001,269.53356112999995,1773,173612,97,-41.71486148071289,172612,,
,2.092552555799484,,0.001,,,175000,,-42.204435340881346,174612,900.5810688176716,1000.0
826.68,2.0096142983436582,252,0.001,301.61182661,1818,177612,97,-42.696972618103025,176612,,
,1.968402808368206,,0.001,,,180000,,-43.41111127471924,179612,988.0599314844178,1000.0
836.24,2.058156263589859,256,0.001,348.92761632,1863,181612,97,-43.700231399536136,180612,,
,1.947440668642521,,0.001,,,185000,,-44.85486965179443,184612,827.867515048664,903.4
852.53,,260,,402.03553080999995,1905,185612,97,,,,
870.93,2.0830654210448265,264,0.001,466.83141954999996,1934,189612,98,-45.970350547790524,188612,,
,2.002341391980648,,0.001,,,190000,,-46.21494314575195,189612,802.1692217118573,821.7
870.93,1.9025744080543519,268,0.001,509.83080007000007,1974,193612,98,-47.031497398376466,192612,,
,2.015377346920756,,0.001,,,195000,,-47.65190250261695,194541,716.8969418004621,710.5
863.97,1.9729821815490722,272,0.001,575.38061179,2005,196541,98,-47.81111993408203,195541,,
873.81,1.9937711722254754,276,0.001,630.40957552,2027,199581,98,-48.08136625671387,198581,,
,2.0188258316516876,,0.001,,,200000,,-48.146785278320316,199581,916.8744834626996,871.0
901.85,2.132877968609333,280,0.001,664.6735349200001,2064,202493,98,-48.57323013305664,202418,,
,2.144792759537697,,0.001,,,205000,,-48.93296395111084,204741,1083.52976668795,1000.0
923.13,,284,,698.5722130000001,2097,205741,98,,,,
914.2,2.575298649924142,288,0.001,734.6856760000001,2112,207882,98,-49.61759831954022,206882,,
,2.1718299414515494,,0.001,,,210000,,-49.79915588378906,209882,912.2501311023319,963.8
924.07,2.392489869594574,292,0.001,765.0122596799999,2154,211882,98,-50.1153275604248,210882,,
,2.1475274484157563,,0.001,,,215000,,-50.31936624145508,214882,1236.0434886284406,1000.0
933.68,,296,,789.99320019,2197,215882,98,,,,
933.68,2.2321043952703477,300,0.001,820.7201208099999,2226,219882,98,-50.97533323669433,218882,,
,2.315704992413521,,0.001,,,220000,,-51.301195503234865,219882,1254.7884394330438,1000.0
933.68,2.405292720198631,304,0.001,849.4877597900002,2269,223882,98,-51.62210031890869,222882,,
,2.3498232181072236,,0.001,,,225000,,-51.82916423034668,224882,1284.51214790754,1000.0
942.7,2.468257279038429,308,0.001,879.2511222500001,2312,227882,98,-52.157697616577146,226882,,
,2.5728049211502073,,0.001,,,230000,,-52.94365399932861,229882,1240.7916480690242,1000.0
942.7,2.507237939417362,312,0.001,896.4290281699999,2354,231882,98,-53.05742986297607,230882,,
,2.523848684668541,,0.001,,,235000,,-53.847725257873535,234882,1073.1023723367603,1000.0
942.7,,316,,912.67168906,2397,235882,98,,,,
942.7,2.4867512524724007,320,0.001,937.74918997,2426,239882,98,-54.525853652954105,238882,,
,2.5529218313694,,0.001,,,240000,,-54.62974181365967,239882,1317.5369567541406,1000.0
942.7,2.4829304238557817,324,0.001,958.1061500400003,2468,243882,98,-55.12565939331055,242882,,
,2.439426669597626,,0.001,,,245000,,-55.610801551818845,244882,1161.6462032895536,1000.0
942.7,2.5617006096839905,328,0.001,982.1039946400001,2511,247882,98,-55.958512664794924,246882,,
,2.628087823808193,,0.001,,,250000,,-56.53549793243408,249882,1289.9321999532635,1000.0
942.7,2.6713878628611565,332,0.001,1003.6645586799999,2554,251882,98,-56.65154389953613,250882,,
,2.590004407286644,,0.001,,,255000,,-57.666886711120604,254882,1474.679884204315,1000.0
942.7,,336,,1022.54379559,2598,255882,98,,,,
942.7,2.609259727060795,340,0.001,1045.2347311400001,2627,259882,98,-58.72608499908447,258882,,
,2.6256731017827986,,0.001,,,260000,,-58.7754033126831,259882,1379.6995969071984,1000.0
942.7,2.6775522202253343,344,0.001,1067.05314081,2676,263882,98,-59.64011713409424,262882,,
,2.67143651330471,,0.001,,,265000,,-59.88756835174561,264882,1521.1499381778763,1000.0
940.28,2.715652161717415,348,0.001,1086.02037744,2726,267640,98,-60.33957389068603,266640,,
,2.7942259706258774,,0.001,,,270000,,-60.79733570098877,269705,1132.4070376702584,824.0
930.93,,352,,1082.24108409,2765,270705,97,,,,
925.66,3.1965095528364182,356,0.001,1067.66093244,2793,274178,98,-61.23648949432373,273705,,
,3.2122605366132224,,0.001,,,275000,,-61.28224862979937,274178,1402.5522727582022,919.5
915.83,3.2409294058084486,360,0.001,1074.10355826,2827,277195,98,-61.906119178771974,276195,,
,3.283524414300919,,0.001,,,280000,,-62.98289415740967,279195,1726.143667096272,1000.0
915.83,3.061113628387451,364,0.001,1099.3876123599998,2872,281195,97,-62.857292289733884,280195,,
,3.2678210755586625,,0.001,,,285000,,-63.93121029663086,284195,1464.1570049629547,905.1
915.83,,368,,1123.2933326500001,2917,285195,97,,,,
926.54,3.2559702966213226,372,0.001,1170.5140711699999,2947,289195,98,-65.38252450561524,288195,,
,3.1445107954740523,,0.001,,,290000,,-65.87330017089843,289195,1536.7538135359996,1000.0
936.14,3.3338910826444628,376,0.001,1218.7229766799999,2994,293195,97,-66.27485101318359,292195,,
,3.600319379448891,,0.001,,,295000,,-67.1319524230957,294195,1567.594862947543,1000.0
947.02,3.457268290758133,380,0.001,1254.13888348,3042,297195,97,-67.5906946182251,296195,,
,3.567539143323898,,0.001,,,300000,,-68.72752648162842,299195,1620.5007200194523,1000.0
954.54,3.4611460926532747,384,0.001,1283.25205554,3090,301195,97,-68.88907684326172,300195,,
,3.461910505890846,,0.001,,,305000,,-70.5165373916626,304195,1659.9369187109173,1000.0
973.13,,388,,1324.3375175299998,3135,305195,97,,,,
973.13,3.413612899422646,392,0.001,1346.02188461,3165,309195,97,-71.86841722869873,308195,,
,3.4490700105428695,,0.001,,,310000,,-72.26120852661133,309195,1570.4466545375064,1000.0
973.13,3.2450563360452653,396,0.001,1377.79386223,3213,313195,97,-73.16676244354248,312195,,
,3.372016452550888,,0.001,,,315000,,-73.89425125122071,314195,1761.7816217981745,1000.0
973.13,3.6161249369382857,400,0.001,1402.0800707399999,3259,317195,97,-74.14927911376954,316195,,
,3.4575480496883393,,0.001,,,320000,,-75.26761903381347,319195,1437.3305823116796,929.1
973.13,3.481248958945274,404,0.001,1423.5427884200003,3306,321195,97,-75.43783219909668,320195,,
,3.5988093708753586,,0.001,,,325000,,-77.41107884979247,324195,1888.9653004551305,1000.0
973.13,,408,,1432.8517200000001,3354,325195,96,,,,
973.13,3.8009225491285323,412,0.001,1459.3891000100002,3386,329195,97,-78.8071792602539,328195,,
,3.8352495245933533,,0.001,,,330000,,-79.11554838562012,329195,1799.0286374676973,1000.0
973.13,4.019524795055389,416,0.001,1483.74319517,3438,333195,96,-80.17789599609375,332195,,
,3.8065320839881895,,0.001,,,335000,,-81.3085007019043,334195,1839.7148983212653,1000.0
973.13,3.869196318864822,420,0.001,1508.1458711599998,3486,337195,96,-81.92160652160645,336195,,
,3.84610504925251,,0.001,,,340000,,-82.49804483032227,339195,1780.3415196822957,1000.0
973.13,3.8712007027864455,424,0.001,1531.2016023799997,3534,341195,96,-83.31123358154296,340195,,
,3.9151858949661253,,0.001,,,345000,,-84.30980712890624,344195,2062.8881306752564,1000.0
973.13,,428,,1555.48986592,3580,345195,96,,,,
969.79,3.8842400629520415,432,0.001,1574.0461388600004,3608,348861,96,-85.78664967346191,348195,,
,3.929144112825394,,0.001,,,350000,,-86.31752299499512,349861,1580.2090254630305,956.5
969.79,4.05398683989048,436,0.001,1584.8466768100002,3650,352861,96,-86.69566181945801,351861,,
,4.465545333266258,,0.001,,,355000,,-87.6747410888672,354861,2101.6421160131695,1000.0
969.79,4.189455688476563,440,0.001,1611.72905648,3697,356861,96,-87.87649339294434,355861,,
,4.716223212599754,,0.001,,,360000,,-89.21639205932617,359210,1996.4546279350295,1000.0
963.28,,444,,1623.11126096,3739,360210,96,,,,
961.89,4.663219878196716,448,0.001,1637.9287048899998,3768,363829,96,-90.95294119262695,362829,,
,4.866394675731659,,0.001,,,365000,,-91.68382518005372,364829,1957.7301390700043,1000.0
971.24,4.965135798096656,452,0.001,1679.8259396900003,3814,367829,96,-92.46088772583008,366829,,
,5.071773420721859,,0.001,,,370000,,-94.16418750023207,369355,1558.806935688964,789.5
971.77,5.1046249148845675,456,0.001,1724.6163220700003,3851,371355,96,-95.04180055236816,370355,,
,5.773953957557678,,0.001,,,375000,,-96.0812113494873,374355,2028.243125556782,1000.0
981.6,,460,,1762.77174459,3898,375355,96,,,,
981.6,5.568672805309296,464,0.001,1753.96829044,3931,379355,96,-97.71255827331542,378355,,
,5.6148533253669735,,0.001,,,380000,,-97.5519568939209,379355,2203.690460900497,1000.0
981.6,6.2238247041702275,468,0.001,1771.8027718699998,3979,383355,96,-98.75839424133301,382355,,
,5.947198939446959,,0.001,,,385000,,-98.6565660466802,384741,2062.990009647433,963.1
975.46,6.14691430234909,472,0.001,1757.3533131299998,4022,386741,96,-99.8458765411377,385741,,
966.15,6.368813014030456,476,0.001,1755.8929016499999,4048,389810,96,-101.2312608795166,388810,,
,6.8264146473407745,,0.001,,,390000,,-101.47700607299805,389810,2166.5215793679467,974.1
951.18,6.576351828141646,480,0.001,1742.3261004400001,4088,392313,95,-102.42080187275462,391679,,
,9.688454817250832,,0.001,,,395000,,-103.99098127715442,394410,2002.2161584014539,934.2
942.15,,484,,1729.5360308499994,4125,395410,95,,,,
942.15,7.612816898822785,488,0.001,1753.0408602799996,4155,399410,96,-104.18003814697266,398410,,
,7.201199144124985,,0.001,,,400000,,-104.59525584411621,399410,2310.638802414015,1000.0
942.15,7.60116448187828,492,0.001,1775.2742028499997,4199,403410,96,-105.38571406555175,402410,,
,7.446633370876312,,0.001,,,405000,,-106.14510162353515,404410,2121.575979932118,1000.0
942.15,7.340672045946121,496,0.001,1794.5938267999998,4247,407410,95,-106.71356675720214,406410,,
,8.129009593248368,,0.001,,,410000,,-108.13217109680176,409453,2009.5735379948514,1000.0
932.58,,500,,1788.50177504,4285,410453,95,,,,
924.13,7.785535014629364,504,0.001,1786.7949230999998,4310,413608,95,-108.78504371643066,412608,,
,7.201978562985148,,0.001,,,415000,,-109.60449254172188,414168,2166.9388009056447,1000.0
919.73,7.613572998046875,508,0.001,1806.1165581899998,4352,417168,95,-109.71584283447265,416168,,
,7.514786670684814,,0.001,,,420000,,-111.31862811279296,419168,2237.3978127538226,1000.0
916.0,7.575630716085434,512,0.001,1816.09015474,4403,420795,95,-111.6455016784668,420168,,
912.72,8.559708539928709,516,0.001,1829.1582269,4431,424467,95,-112.62801653998238,423467,,
,8.170471994638444,,0.001,,,425000,,-113.06911680603028,424467,2206.6664168192074,1000.0
909.16,8.3289536921978,520,0.001,1838.6809268999998,4473,428111,95,-113.96079531860352,427111,,
,8.572670390605927,,0.001,,,430000,,-114.37713462829589,429111,2284.4738923126833,1000.0
909.16,8.00342302775383,524,0.001,1855.8866879299999,4525,432111,95,-114.7501859741211,431111,,
,7.462454422712326,,0.001,,,435000,,-115.27940377807617,434111,2328.6263191170992,1000.0
909.16,7.431650280714035,528,0.001,1874.9708442800006,4574,436111,95,-115.75841551208497,435111,,
905.31,7.557795377812776,532,0.001,1866.6164872299996,4601,439392,95,-116.87456296014447,438392,,
,8.795354412555694,,0.001,,,440000,,-117.1104913482666,439392,2266.1959928344936,1000.0
905.31,8.316201565265656,536,0.001,1895.3958121200003,4647,443392,95,-117.79703356933594,442392,,
,8.319572916269303,,0.001,,,445000,,-118.18520622253418,444392,2039.6342908050865,889.9
905.31,8.795072041988373,540,0.001,1890.8499339700002,4693,447392,95,-118.88736001586913,446392,,
,8.357030701334194,,0.001,,,450000,,-120.14663925817457,449864,2481.1289371161256,1000.0
906.54,,544,,1901.7764120200002,4736,450864,95,,,,
910.35,8.942579823732377,548,0.001,1922.5251851500004,4769,454864,95,-121.28371022033691,453864,,
,9.706775029420852,,0.001,,,455000,,-121.27483966064453,454864,1518.7532014793949,879.3
910.35,9.078491968154907,552,0.001,1934.77386989,4814,458864,95,-122.18130126953125,457864,,
,8.31953170360663,,0.001,,,460000,,-124.48489888509114,459942,1251.5156891042134,720.8
905.87,8.91833260679245,556,0.001,1931.75845248,4851,461942,95,-123.77798423767089,460942,,
,8.931540602684022,,0.001,,,465000,,-123.98134300231933,464558,2251.9556640130468,916.6
902.03,,560,,1934.4996545200001,4893,465558,95,,,,
902.03,9.429064177036285,564,0.001,1974.2474214500003,4923,469558,95,-125.23365071105957,468558,,
,9.563281544923782,,0.001,,,470000,,-125.37956614685059,469558,2392.5800697090103,960.1
895.86,8.778038835763931,568,0.001,1973.9885395200001,4969,472941,95,-125.89270616149902,472558,,
,9.931480004549027,,0.001,,,475000,,-126.66378996276856,474941,2545.6748041421174,982.5
902.0,10.422995836257934,572,0.001,2010.3192587400001,5008,476941,95,-127.33301338195801,475941,,
,9.417324299812316,,0.001,,,480000,,-128.25905654907226,479941,2146.5917809951525,1000.0
911.31,,576,,2045.7966356099998,5054,480941,95,,,,
910.29,9.004612823585411,580,0.001,2049.93876466,5075,483342,95,-129.4611147830361,482583,,
,9.418100739780225,,0.001,,,485000,,-129.39239828210128,484646,1858.2010185239371,761.2
910.98,10.103843700408936,584,0.001,2074.9224416800002,5109,486508,95,-130.3466131591797,485646,,
,10.88042904138565,,0.001,,,490000,,-130.4057847137451,489508,2380.5915331721308,975.7
910.98,,588,,2084.5367447199997,5152,490508,95,,,,
906.08,10.542977496623992,592,0.001,2081.65840844,5181,494018,95,-131.30693493652345,493508,,
,10.498822755451444,,0.001,,,495000,,-131.86231563937278,494965,1970.28940832261,771.7
895.55,10.412020995378494,596,0.001,2067.6496184900006,5211,496965,95,-131.97446772766114,495965,,
,10.55489855337143,,0.001,,,500000,,-133.77609906005858,499965,2298.231050817296,983.9
905.12,,600,,2100.73888122,5255,500965,95,,,,
904.4,9.787390619754792,604,0.001,2102.9008395600003,5276,504048,95,-134.55385804748536,503048,,
,9.669458841323852,,0.001,,,505000,,-134.0741466064453,504048,1897.7256345305127,807.5
901.27,9.594646678447724,608,0.001,2106.04541544,5316,507295,95,-135.223677734375,507048,,
,10.98464799618721,,0.001,,,510000,,-135.36416323852538,509295,2403.451757850032,1000.0
905.0,10.587685950756073,612,0.001,2121.0603988400003,5357,511295,95,-135.46138041687013,510295,,
899.46,10.176278053703955,616,0.001,2114.7006023599997,5382,514413,95,-135.4586136381505,513413,,
,11.003709124088287,,0.001,,,515000,,-136.98569876098634,514413,1989.8296584983823,860.9
903.02,10.42644834780693,620,0.001,2108.25036665,5425,518413,95,-137.21299462890624,517413,,
,10.472367800235748,,0.001,,,520000,,-137.52477265930176,519413,2103.7604476724982,818.2
903.02,10.299931687355041,624,0.001,2101.93024144,5470,522413,95,-137.94847688293456,521413,,
,10.671047881955193,,0.001,,,525000,,-138.12793622698103,524749,2531.6472521809396,1000.0
896.38,,628,,2087.69085319,5516,525749,95,,,,
896.43,11.436085476875306,632,0.001,2104.59601908,5546,529035,95,-139.95181858825683,528749,,
,12.428814216093583,,0.001,,,530000,,-140.4924184625799,529035,2527.821463555517,1000.0
896.43,10.798207888364791,636,0.001,2113.6639470600003,5589,533035,95,-141.02694108581542,532035,,
,11.59894018316269,,0.001,,,535000,,-140.9981750946045,534035,2489.3557662700305,1000.0
896.43,12.989812407970428,640,0.001,2133.9258054200004,5637,537035,95,-141.27460110473632,536035,,
,11.448778064250947,,0.001,,,540000,,-142.74226943969725,539035,2583.540396484267,1000.0
901.71,10.779422409534455,644,0.001,2153.42920098,5688,541035,95,-143.0507950439453,540035,,
,11.055857372760773,,0.001,,,545000,,-144.2419624786377,544035,2380.70813526921,902.5
901.71,,648,,2158.5358877,5735,545035,95,,,,
901.71,10.905914633989335,652,0.001,2169.12961136,5767,549035,95,-145.12808589172363,548035,,
,10.521125709056854,,0.001,,,550000,,-145.61748693847656,549035,2666.5721268840134,1000.0
910.93,11.1672346971035,656,0.001,2205.1045080799995,5817,553035,95,-146.79756591796874,552035,,
,11.16731429052353,,0.001,,,555000,,-146.4014197998047,554035,2300.051867658645,918.2
914.77,10.977959014177323,660,0.001,2218.0761484399995,5863,557035,94,-147.09618463134765,556035,,
,10.925799542903901,,0.001,,,560000,,-147.60583142089843,559035,2602.686848596181,1000.0
914.77,10.986665677309036,664,0.001,2225.4642232099995,5909,561035,94,-148.3070459289551,560035,,
,10.7398267455101,,0.001,,,565000,,-149.44265057373048,564035,2697.7422152996064,1000.0
920.94,,668,,2249.4365941700003,5953,565035,94,,,,
909.19,11.996129567181622,672,0.001,2233.9363356400004,5983,567860,94,-151.67980862228123,567710,,
,12.511191820144653,,0.001,,,570000,,-152.10550646972655,569860,2619.9249254330994,1000.0
909.19,12.39142749929428,676,0.001,2238.059191189999,6027,571860,94,-151.4902462463379,570860,,
,11.679969466209412,,0.001,,,575000,,-153.6403221435547,574860,2819.6390490273016,1000.0
925.18,,680,,2284.6822544799998,6072,575860,94,,,,
933.52,11.530436405658723,684,0.001,2313.45121257,6100,579860,95,-153.84086901855468,578860,,
,11.223511211395264,,0.001,,,580000,,-154.16243673706055,579860,2497.4197660065024,933.8
933.52,11.110383420944213,688,0.001,2299.4059189699997,6143,583860,95,-154.18932705688476,582860,,
,11.603537571430206,,0.001,,,585000,,-155.4162847595215,584860,2748.593368650932,1000.0
938.42,11.269576328754425,692,0.001,2318.2652134500004,6192,587860,94,-155.7839482421875,586860,,
,12.058909841060638,,0.001,,,590000,,-157.035421295166,589860,2258.3600475073326,871.7
948.74,11.867881940504626,696,0.001,2348.1780765800004,6238,591839,94,-156.95342053372437,590839,,
,12.315404664039612,,0.001,,,595000,,-158.81839248657226,594839,2635.7898309815673,999.9
948.74,,700,,2358.09770367,6286,595839,94,,,,
957.91,12.14010311126709,704,0.001,2394.514255,6317,599839,94,-158.82328750610353,598839,,
,12.489974235057831,,0.001,,,600000,,-158.8843267211914,599839,2176.761992805824,836.8
965.44,10.97039316701889,708,0.001,2421.8867338,6362,603839,94,-159.59978985595703,602839,,
,11.41168984556198,,0.001,,,605000,,-160.0923317260742,604839,2274.149585176818,865.2
964.07,10.889517206668854,712,0.001,2431.69692656,6407,607702,94,-160.70752978515625,606839,,
,11.473395989894867,,0.001,,,610000,,-160.9769137573242,609702,2616.7325468536465,1000.0
969.34,11.74983016317205,716,0.001,2447.7078358500003,6451,611347,94,-161.54901786472487,610347,,
,11.555131436347962,,0.001,,,615000,,-161.22490701293944,614347,2596.7661672136283,960.7
969.34,,720,,2480.6527255499996,6497,615347,94,,,,
969.34,11.34718850183487,724,0.001,2501.96516728,6529,619347,94,-162.5266841430664,618347,,
,11.643567274570465,,0.001,,,620000,,-161.75311547851564,619347,2594.000006580632,1000.0
975.98,11.305541121006012,728,0.001,2525.95465423,6576,623347,94,-162.96654858398438,622347,,
,11.63495152950287,,0.001,,,625000,,-162.78131365966797,624347,2456.6026838904363,916.6
