train/n_updates,time/total_timesteps,time/episodes,train/learning_rate,time/fps,time/time_elapsed,train/critic_loss,rollout/ep_len_mean,rollout/ep_rew_mean,train/actor_loss,eval/mean_ep_length,eval/mean_reward
176106,177161,180,0.001,150,1178,0.03019593408331275,1000.0,72.52101021,12.036468296051025,,
179106,180000,,0.001,,,0.03129523505829274,,,12.011368364334107,1000.0,975.8734346687794
180106,181161,184,0.001,150,1207,0.030231537222862245,1000.0,73.09526961,11.999580503463745,,
184106,185000,,0.001,,,0.0296360215973109,,,11.946852952957153,1000.0,980.7928100168705
,185161,188,,149,1236,,1000.0,73.29847426,,,
188106,189161,192,0.001,150,1256,0.03019946532510221,1000.0,73.60690308,11.876974424362183,,
189106,190000,,0.001,,,0.030811798822134733,,,11.872493253707885,1000.0,982.0196233510972
192106,193161,196,0.001,150,1285,0.029200432438403368,1000.0,73.53537562000001,11.833028301239013,,
194106,195000,,0.001,,,0.02991714403219521,,,11.79949730682373,1000.0,977.0071901977062
196106,197161,200,0.001,150,1313,0.029533948559314013,1000.0,73.52900261000002,11.791934240341186,,
199106,200000,,0.001,,,0.029217609748244285,,,11.768962182998656,1000.0,970.4457909047603
200106,201161,204,0.001,149,1342,0.030007464649155737,1000.0,73.5335641,11.759564504623413,,
204106,205000,,0.001,,,0.03007231694459915,,,11.731521446228028,1000.0,983.1474491000175
,205161,208,,149,1371,,1000.0,73.8995027,,,
208106,209161,212,0.001,150,1391,0.029382109019905327,1000.0,74.15864034,11.69811316871643,,
209106,210000,,0.001,,,0.029235521925613284,,,11.68894002532959,1000.0,975.4893294513225
212106,213161,216,0.001,150,1419,0.030717183566652238,1000.0,74.13161335,11.666751621246338,,
214106,215000,,0.001,,,0.029752792099490763,,,11.653516450881957,1000.0,988.4035223186016
216106,217161,220,0.001,149,1448,0.030507722505368293,1000.0,74.74827162,11.660204391479493,,
219106,220000,,0.001,,,0.03120963236503303,,,11.674810035705566,1000.0,984.4586897015572
220106,221161,224,0.001,149,1476,0.03347194223478436,1000.0,75.10569663,11.677215938568116,,
224106,225000,,0.001,,,0.029763365944847464,,,11.672129137039185,1000.0,983.3447863280774
,225161,228,,149,1505,,1000.0,75.43668199000001,,,
228106,229161,232,0.001,150,1525,0.02930224667303264,1000.0,75.39503155,11.668870695114135,,
229106,230000,,0.001,,,0.02987504021450877,,,11.66138471031189,1000.0,981.1358743131161
232106,233161,236,0.001,150,1553,0.030403703374788166,1000.0,75.56199351000001,11.668450378417969,,
234106,235000,,0.001,,,0.029427106003277005,,,11.671244743347168,1000.0,981.8243996560574
236106,237161,240,0.001,149,1583,0.02864133537746966,1000.0,76.56611851000001,11.668130905151367,,
239106,240000,,0.001,,,0.030095798095688225,,,11.641526973724366,1000.0,981.6721697568894
240106,241161,244,0.001,149,1612,0.02892796730529517,1000.0,77.09108638999999,11.628911363601684,,
244106,245000,,0.001,,,0.0283166167717427,,,11.641587879180909,1000.0,974.4081607341766
,245161,248,,149,1641,,1000.0,77.23281296999998,,,
248106,249161,252,0.001,149,1661,0.02839358059130609,1000.0,77.59324228,11.645404516220093,,
249106,250000,,0.001,,,0.02929763581138104,,,11.646586214065552,1000.0,975.5608101904393
252106,253161,256,0.001,149,1689,0.032001268891617654,1000.0,78.52472763,11.648926134109496,,
254106,255000,,0.001,,,0.03092738843895495,,,11.630413040161132,1000.0,972.7089279592037
256106,257161,260,0.001,149,1717,0.030204853435978292,1000.0,78.75593565999999,11.640136152267456,,
259106,260000,,0.001,,,0.030426041362807153,,,11.662994432449342,1000.0,976.7332789897919
260106,261161,264,0.001,149,1746,0.031852712905965745,1000.0,78.87960276999999,11.665153314590453,,
264106,265000,,0.001,,,0.03005854531750083,,,11.68973494720459,1000.0,986.7424103498458
,265161,268,,149,1774,,1000.0,79.08356488999999,,,
268106,269161,272,0.001,149,1794,0.031246476164087652,1000.0,79.38357647999999,11.69488684272766,,
269106,270000,,0.001,,,0.031309831313788894,,,11.697837215423585,1000.0,972.8765904009342
272106,273161,276,0.001,149,1822,0.03197149261459708,1000.0,79.2644369,11.71614306640625,,
274106,275000,,0.001,,,0.03627604681253433,,,11.740280481338502,1000.0,946.086928242445
276106,277161,280,0.001,149,1852,0.034887328121811154,1000.0,78.82535288,11.75478087234497,,
279106,280000,,0.001,,,0.03504345481283963,,,11.780477598190307,1000.0,968.3646159112453
280106,281161,284,0.001,149,1880,0.03574179087206721,1000.0,77.96151128999999,11.789201593399047,,
284106,285000,,0.001,,,0.037389378879219295,,,11.832286611557008,1000.0,977.455900901556
,285161,288,,149,1908,,1000.0,77.32872488999999,,,
288106,289161,292,0.001,149,1928,0.0349711256865412,1000.0,76.21875358,11.832258934020997,,
289106,290000,,0.001,,,0.03534077176265418,,,11.824881437301636,1000.0,982.152541255951
292106,293161,296,0.001,149,1957,0.03799552812054753,1000.0,76.0386686,11.800034315109253,,
294106,295000,,0.001,,,0.03525048509053886,,,11.802579643249512,1000.0,968.3262929201126
296106,297161,300,0.001,149,1985,0.038329445032402876,1000.0,75.48281946000002,11.826394412994384,,
299106,300000,,0.001,,,0.04587288848869502,,,11.899793062210083,1000.0,978.0524024546146
300106,301161,304,0.001,149,2013,0.04407671697996557,1000.0,75.0411221,11.905259391784668,,
304106,305000,,0.001,,,0.03366650639474392,,,11.92160987663269,1000.0,956.8850048542023
,305161,308,,149,2042,,1000.0,74.41775353999999,,,
308106,309161,312,0.001,149,2061,0.03281198042817414,1000.0,74.3485044,11.933332454681397,,
309106,310000,,0.001,,,0.03204132351651788,,,11.918216913223267,1000.0,972.9015489637852
312106,313161,316,0.001,149,2090,0.030876936890184878,1000.0,74.18794533,11.873689554214478,,
314106,315000,,0.001,,,0.031358121071010825,,,11.852987781524659,1000.0,972.5324911952018
316106,317161,320,0.001,149,2119,0.029671884380280972,1000.0,73.68508818000001,11.8139627494812,,
319106,320000,,0.001,,,0.029240269109606743,,,11.765041500091552,1000.0,981.4933614134789
320106,321161,324,0.001,149,2147,0.02999377285502851,1000.0,73.52236921,11.75049319267273,,
324106,325000,,0.001,,,0.029026022533886135,,,11.696486869812011,1000.0,983.1864107489586
,325161,328,,149,2176,,1000.0,73.31924165,,,
328106,329161,332,0.001,149,2196,0.029648298408836125,1000.0,73.21225297,11.668527473449707,,
329106,330000,,0.001,,,0.03006166233122349,,,11.659580533981323,1000.0,971.6280600488186
332106,333161,336,0.001,149,2225,0.034235260274261235,1000.0,72.13478979,11.672267051696778,,
334106,335000,,0.001,,,0.03538189767487347,,,11.733463335037232,1000.0,975.9597462594509
336106,337161,340,0.001,149,2254,0.03977912938222289,1000.0,72.04809986000001,11.810900941848756,,
339106,340000,,0.001,,,0.04649826384149492,,,11.980718351364136,1000.0,965.7823244869709
340106,341161,344,0.001,149,2282,0.05560288615524769,1000.0,71.68481755,12.099742828369141,,
344106,345000,,0.001,,,0.06408288999646902,,,12.567574329376221,1000.0,934.4587432980537
,345161,348,,149,2311,,1000.0,70.17900036,,,
348106,349161,352,0.001,149,2331,0.06703247147798538,1000.0,69.1079565,12.800764780044556,,
349106,350000,,0.001,,,0.061731323309242726,,,12.838764539718628,1000.0,934.4693431317806
352106,353161,356,0.001,149,2360,0.06149969352781773,1000.0,68.65451239,12.89550470161438,,
354106,355000,,0.001,,,0.05674629369750619,,,12.942235836029052,1000.0,944.5045500457287
356106,357161,360,0.001,149,2389,0.03882715459354222,1000.0,68.25299429,12.852219244003296,,
359106,360000,,0.001,,,0.04386313638277352,,,12.697827632904053,1000.0,960.8934026479722
360106,361161,364,0.001,149,2417,0.045326850837096574,1000.0,67.4444068,12.726422004699707,,
364106,365000,,0.001,,,0.03296250958181918,,,12.555193599700928,1000.0,951.0369999349117
,365161,368,,149,2445,,1000.0,66.21447280000001,,,
368106,369161,372,0.001,149,2465,0.04314558005332947,1000.0,65.18881513000001,12.498919651031494,,
369106,370000,,0.001,,,0.046654045885428784,,,12.533837232589722,1000.0,957.9656985580921
372106,373161,376,0.001,149,2494,0.05506645055860281,1000.0,64.56613966,12.556494447708129,,
374106,375000,,0.001,,,0.06632770142331719,,,12.643675834655761,1000.0,967.2543600142002
376106,377161,380,0.001,149,2522,0.07835392684489488,1000.0,64.22703085,12.896209321975707,,
379106,380000,,0.001,,,0.07095341188460588,,,13.046017587661742,1000.0,924.4224909186363
380106,381161,384,0.001,149,2551,0.07092522846162319,1000.0,64.01915656,12.999709873199462,,
384106,385000,,0.001,,,0.06890581321343779,,,13.096502759933472,1000.0,942.4820640802384
,385161,388,,149,2580,,1000.0,63.58058045000001,,,
388106,389161,392,0.001,149,2600,0.06497753287851811,1000.0,63.43635144000001,13.212224061965943,,
389106,390000,,0.001,,,0.06340591047331691,,,13.264782123565674,1000.0,956.169254821539
392106,393161,396,0.001,149,2629,0.05739495109021664,1000.0,62.269050029999995,13.33921587753296,,
394106,395000,,0.001,,,0.052440704163163904,,,13.375082908630372,1000.0,960.0404311835766
396106,397161,400,0.001,149,2658,0.04505887670814991,1000.0,62.07927662999999,13.356304246902466,,
399106,400000,,0.001,,,0.04766528950817883,,,13.298834848403931,1000.0,957.4868608951568
400106,401161,404,0.001,149,2686,0.046492623167112467,1000.0,61.84681079000002,13.278373682022094,,
404106,405000,,0.001,,,0.05451676307804883,,,13.294360858917237,1000.0,944.9392972707749
,405161,408,,149,2715,,1000.0,61.565795990000005,,,
408106,409161,412,0.001,149,2735,0.06088568563014269,1000.0,60.314542190000004,13.397875318527221,,
409106,410000,,0.001,,,0.06065113110840321,,,13.434584106445312,1000.0,945.178414708376
412106,413161,416,0.001,149,2765,0.06401752675324679,1000.0,58.86258162999999,13.47172974205017,,
414106,415000,,0.001,,,0.07063082568347454,,,13.525872833251952,1000.0,935.5939721226692
416106,417161,420,0.001,149,2793,0.07278480087965727,1000.0,57.75059878,13.608759084701537,,
419106,420000,,0.001,,,0.06651836825534702,,,13.763472835540771,1000.0,936.7034225285054
420106,421161,424,0.001,149,2821,0.06459140921756625,1000.0,55.981328620000006,13.80281346130371,,
424106,425000,,0.001,,,0.07537236893177032,,,13.963274744033814,1000.0,916.4068187177181
,425161,428,,149,2850,,1000.0,53.36582342,,,
428106,429161,432,0.001,149,2870,0.0781837209276855,1000.0,51.34527134000001,14.067762357711793,,
429106,430000,,0.001,,,0.08121369753032923,,,14.114540309906006,1000.0,936.590306276083
432106,433161,436,0.001,149,2899,0.09177887449413538,1000.0,50.46431166,14.310370204925537,,
434106,435000,,0.001,,,0.08785143498331309,,,14.216581211090087,1000.0,890.9901756942272
436106,437161,440,0.001,149,2928,0.0835187787041068,1000.0,47.624442899999984,14.165427339553833,,
439106,440000,,0.001,,,0.08104116573184729,,,14.14266197013855,1000.0,953.3383657097817
440106,441161,444,0.001,149,2956,0.07889942296221852,1000.0,45.92413836,14.145658218383788,,
444106,445000,,0.001,,,0.06882967593893409,,,14.147570701599122,1000.0,944.617390036583
,445161,448,,149,2985,,1000.0,45.92289881,,,
448106,449161,452,0.001,149,3005,0.07620895594730973,1000.0,45.085512130000005,14.244084297180176,,
449106,450000,,0.001,,,0.06827888309210539,,,14.150196517944336,1000.0,885.2526348352433
452106,453161,456,0.001,149,3034,0.055870087940245866,1000.0,42.63461966999999,13.865109661102295,,
454106,455000,,0.001,,,0.05194274220615625,,,13.740129846572875,1000.0,953.6837074398994
456106,457161,460,0.001,149,3063,0.043656606743112204,1000.0,41.802971230000004,13.629652091979981,,
459106,460000,,0.001,,,0.03971995346620679,,,13.39945111656189,1000.0,951.4333138883114
460106,461161,464,0.001,149,3092,0.04061099453829229,1000.0,41.18364341,13.348538068771362,,
464106,465000,,0.001,,,0.03797566584311426,,,13.105515998840332,1000.0,972.8962806403637
,465161,468,,149,3121,,1000.0,40.55993300000001,,,
468106,469161,472,0.001,149,3140,0.0337802052795887,1000.0,40.53076902,12.753396242141724,,
469106,470000,,0.001,,,0.034335130136460064,,,12.671181108474732,1000.0,952.4406279563904
472106,473161,476,0.001,149,3169,0.03414643701910973,1000.0,40.8170438,12.457382507324219,,
474106,475000,,0.001,,,0.03651168380305171,,,12.360375579833985,1000.0,965.9342633128166
476106,477161,480,0.001,149,3197,0.03860592803731561,1000.0,41.42372853,12.261709856033326,,
479106,480000,,0.001,,,0.04162513961084187,,,12.178186740875244,1000.0,940.4219270765782
480106,481161,484,0.001,149,3224,0.04364362987317145,1000.0,41.41753686,12.158832315444947,,
484106,485000,,0.001,,,0.04731437430717051,,,12.169776355743409,1000.0,960.515752017498
,485161,488,,149,3253,,1000.0,41.790587009999996,,,
488106,489161,492,0.001,149,3272,0.053138519071042535,1000.0,41.77336469000001,12.20506816482544,,
489106,490000,,0.001,,,0.049595834298059346,,,12.139303550720214,1000.0,961.1035379767418
492106,493161,496,0.001,149,3301,0.050461942421272395,1000.0,40.79484488999999,12.025770099639892,,
494106,495000,,0.001,,,0.05318070443533361,,,11.976472785949706,1000.0,931.6374249100685
496106,497161,500,0.001,149,3330,0.056037161661311986,1000.0,39.49657273,12.081293611526489,,
499106,500000,,0.001,,,0.05290146615356207,,,12.1210897731781,1000.0,963.7819993019104
500106,501161,504,0.001,149,3358,0.05226142410747707,1000.0,39.445629139999994,12.110198469161988,,
504106,505000,,0.001,,,0.05083168465830386,,,12.097943813323974,1000.0,964.8848787963391
,505161,508,,149,3386,,1000.0,39.30586549,,,
508106,509161,512,0.001,149,3406,0.04756319085881114,1000.0,38.9759936,12.137918600082397,,
509106,510000,,0.001,,,0.047126698184758425,,,12.140726600646973,1000.0,957.5039515733719
512106,513161,516,0.001,149,3435,0.04602390203624964,1000.0,39.872210009999996,12.155098779678344,,
514106,515000,,0.001,,,0.042453214976936576,,,12.125096471786499,1000.0,959.9098169207573
516106,517161,520,0.001,149,3464,0.04234528539702296,1000.0,40.703523829999995,12.093356927871705,,
519106,520000,,0.001,,,0.05415241007693112,,,12.11598069190979,1000.0,951.6545461535454
520106,521161,524,0.001,149,3493,0.058434067059308294,1000.0,39.87518125,12.160206539154053,,
524106,525000,,0.001,,,0.07502043648809195,,,12.408844903945923,1000.0,915.0700313627719
,525161,528,,149,3522,,1000.0,40.43179169,,,
528106,529161,532,0.001,149,3542,0.08060485095530748,1000.0,36.91981435999999,12.721625036239624,,
529106,530000,,0.001,,,0.07914057913795114,,,12.824794088363648,1000.0,928.1716743767262
532106,533161,536,0.001,149,3571,0.1040424322001636,1000.0,36.84407518,13.25509183692932,,
534106,535000,,0.001,,,0.1335307169482112,,,13.68628910446167,1000.0,895.1338163256645
536106,537161,540,0.001,149,3599,0.18887162207067013,1000.0,35.694953860000005,14.364921003341674,,
539106,540000,,0.001,,,0.21084044869989158,,,15.211724035263062,1000.0,870.0401270151139
540106,541161,544,0.001,149,3628,0.1903465845361352,1000.0,31.952329109999997,15.28578472328186,,
544106,545000,,0.001,,,0.13033960031718014,,,15.438633823394776,1000.0,949.7165855526924
,545161,548,,149,3657,,1000.0,32.16188329,,,
548106,549161,552,0.001,149,3676,0.09990116119384766,1000.0,30.709175550000005,15.34191477394104,,
549106,550000,,0.001,,,0.09517017851024866,,,15.319121438980103,1000.0,847.9162480890751
552106,553161,556,0.001,149,3705,0.07900699300318956,1000.0,30.891581430000002,15.270412082672118,,
554106,555000,,0.001,,,0.07579331589117647,,,15.173381900787353,1000.0,908.839624607563
556106,557161,560,0.001,149,3734,0.07111034958809614,1000.0,28.91097863,15.073711130142211,,
559106,560000,,0.001,,,0.06584122180566192,,,14.942264726638793,1000.0,907.5757869541645
560106,561161,564,0.001,149,3763,0.06795882542803884,1000.0,28.30142832,14.893854116439819,,
564106,565000,,0.001,,,0.07095267367735505,,,14.912024429321288,1000.0,925.9838288694621
,565161,568,,149,3792,,1000.0,27.06207379,,,
568106,569161,572,0.001,149,3812,0.09514085111394524,1000.0,25.557411300000002,14.819709409713745,,
569106,570000,,0.001,,,0.09977870452404022,,,14.852775005340575,1000.0,927.1139349877834
572106,573161,576,0.001,149,3841,0.08978041652590037,1000.0,23.82880322,14.911270891189575,,
574106,575000,,0.001,,,0.07453141982480883,,,14.801527799606323,1000.0,845.7795105874538
576106,577161,580,0.001,149,3872,0.059577787108719346,1000.0,20.232027000000002,14.608862613677978,,
579106,580000,,0.001,,,0.05429813603684306,,,14.363183517456054,1000.0,954.890446126461
580106,581161,584,0.001,148,3902,0.05351231661252678,1000.0,19.177393459999998,14.292536806106567,,
584106,585000,,0.001,,,0.05070599607564509,,,14.127491201400757,1000.0,956.8671073079109
,585161,588,,148,3931,,1000.0,17.712361870000002,,,
588106,589161,592,0.001,149,3950,0.05591448777541518,1000.0,17.82371407,13.974127824783325,,
589106,590000,,0.001,,,0.059953845679759976,,,13.946280263900757,1000.0,936.6343896508217
592106,593161,596,0.001,149,3978,0.08453968501836061,1000.0,17.796496419999997,14.076490991592408,,
594106,595000,,0.001,,,0.10568571786954999,,,14.345072927474975,1000.0,927.3706016004086
596106,597161,600,0.001,148,4029,0.12655299679934978,1000.0,16.756797149999997,14.485944326400757,,
599106,600000,,0.001,,,0.10888373694568873,,,14.544990009307861,1000.0,936.7567597329617
600106,601161,604,0.001,147,4080,0.0990848066918552,1000.0,15.290176629999998,14.5587822971344,,
604106,605000,,0.001,,,0.09062961748987436,,,14.630053686141968,1000.0,925.710666191578
,605161,608,,146,4125,,1000.0,14.190499600000003,,,
608106,609161,612,0.001,146,4157,0.12552146857231855,1000.0,12.295347920000005,14.806240518569947,,
609106,610000,,0.001,,,0.1454203404709697,,,14.902740100860596,1000.0,888.138229611516
612106,613161,616,0.001,145,4208,0.25689293541014196,1000.0,8.92196647,15.492864492416382,,
614106,615000,,0.001,,,0.1918833018168807,,,16.026358850479127,1000.0,898.8147468805313
616106,617161,620,0.001,144,4261,0.15625114086270334,1000.0,5.949495559999999,16.4340779876709,,
619106,620000,,0.001,,,0.19223079043626784,,,17.381772315979003,1000.0,734.0162099780107
620106,621161,624,0.001,144,4309,0.21092474438250064,1000.0,2.503431739999999,17.727798347473144,,
624106,625000,,0.001,,,0.2780584419518709,,,18.971014656066895,1000.0,877.3379050523042
,625161,628,,143,4358,,1000.0,0.5143828899999988,,,
628106,629161,632,0.001,143,4387,0.29854973864555356,1000.0,-0.8263259800000007,19.657797504425048,,
629106,630000,,0.001,,,0.29287348330020907,,,19.78016648864746,1000.0,780.5017045345157
632106,633161,636,0.001,142,4434,0.29516730839014055,1000.0,-6.60402263,19.824743259429933,,
634106,635000,,0.001,,,0.29285224914550784,,,20.322815921783448,1000.0,440.1335867017413
636106,637161,640,0.001,142,4478,0.4029174544066191,1000.0,-13.638955540000001,20.76649660873413,,
639106,640000,,0.001,,,0.2690620012283325,,,19.698721252441405,1000.0,576.3915790691972
640106,641161,644,0.001,141,4521,0.303434442833066,1000.0,-12.61212464,19.691638832092284,,
644106,645000,,0.001,,,0.40657096084952354,,,21.161797878265382,1000.0,598.1809815455229
,645161,648,,141,4565,,1000.0,-21.85099537,,,
648106,649161,652,0.001,141,4596,0.24569490295648574,1000.0,-27.48938313,21.33448789215088,,
649106,650000,,0.001,,,0.24448629906773567,,,21.29084153366089,959.7,591.2008875156637
652106,653161,656,0.001,140,4640,0.286442266240716,1000.0,-37.11342341,21.779468166351318,,
654106,655000,,0.001,,,0.3371407383680344,,,22.17037564086914,1000.0,13.224469552688243
656106,657161,660,0.001,140,4686,0.30822045768797396,1000.0,-46.05079164000001,22.07850768661499,,
659144,660000,,0.001,,,0.36808221869170665,,,22.676120014190673,419.1,119.99964367170469
,660199,664,,139,4716,,990.38,-76.94957604999999,,,
660246,660318,668,0.001,139,4722,0.3924500346183777,951.57,-77.95684078000001,23.616169611612957,,
660400,660515,672,0.001,139,4723,0.5285344568776412,913.54,-79.60242086000001,23.58213292227851,,
660537,660691,676,0.001,139,4725,0.47822728753089905,875.3,-81.40599064000001,23.68540120124817,,
661707,661831,680,0.001,139,4734,0.4707147793637382,846.7,-86.73404972,24.54598257276747,,
663953,665000,,0.001,,,0.4992327092289925,,,25.720566669464112,798.3,581.2637078138068
,665008,684,,139,4764,,838.47,-116.23594978999998,,,
667953,669008,688,0.001,139,4791,0.5256495558917522,838.47,-127.17284883,27.457513507843018,,
668953,670000,,0.001,,,0.5571299687325955,,,27.795057582855225,929.8,378.5823674979794
671953,673008,692,0.001,139,4833,0.7571186642944813,838.47,-150.95143308,29.119126667022705,,
673953,675000,,0.001,,,1.099050061225891,,,30.195264095306396,835.6,342.3918551523122
675789,676365,696,0.001,138,4875,1.072904328410135,832.04,-173.60248707,31.179536258204703,,
