time/fps,time/time_elapsed,time/total_timesteps,train/critic_loss,time/episodes,train/n_updates,train/learning_rate,train/actor_loss,rollout/ep_len_mean,rollout/ep_rew_mean,eval/mean_reward,eval/mean_ep_length
,,85000,0.05642280712723732,,84850,0.001,19.876285858154297,,,-5.2752424,50.0
150,564,85000,,1700,,,,50.0,-5.07230334,,
150,565,85200,0.051008290201425555,1704,85050,0.001,19.88387992858887,50.0,-5.1262568,,
150,566,85400,0.03799746200442314,1708,85250,0.001,19.887316284179686,50.0,-5.10496832,,
,,85500,0.0401556383818388,,85350,0.001,19.844947052001952,,,-5.164159799999999,50.0
150,568,85600,0.04015295941382647,1712,85450,0.001,19.917363739013673,50.0,-5.17248001,,
150,569,85800,0.050757483690977094,1716,85650,0.001,19.863843231201173,50.0,-5.175258230000001,,
,,86000,0.13162602081894875,,85850,0.001,19.873733825683594,,,-6.373689799999999,50.0
150,570,86000,,1720,,,,50.0,-5.15342319,,
150,571,86200,0.04164471287280321,1724,86050,0.001,19.889601287841796,50.0,-5.185568180000001,,
150,572,86400,0.04466012634336949,1728,86250,0.001,19.843594436645507,50.0,-5.151201060000001,,
,,86500,0.03984203115105629,,86350,0.001,19.857626495361327,,,-5.14390555,50.0
150,574,86600,0.04244903519749641,1732,86450,0.001,19.867710342407225,50.0,-5.119054629999999,,
150,575,86800,0.055244130492210386,1736,86650,0.001,19.949573135375978,50.0,-5.15533796,,
,,87000,0.045708731636404994,,86850,0.001,19.964668731689454,,,-5.41792835,50.0
150,577,87000,,1740,,,,50.0,-5.08507137,,
150,578,87200,0.047345014736056325,1744,87050,0.001,19.867222747802735,50.0,-5.00315135,,
150,579,87400,0.04456540934741497,1748,87250,0.001,19.90934638977051,50.0,-4.99176973,,
,,87500,0.05296221919357777,,87350,0.001,19.889877319335938,,,-5.2070767,50.0
150,580,87600,0.040730650313198564,1752,87450,0.001,19.887495040893555,50.0,-5.052383079999999,,
150,581,87800,0.04510506562888622,1756,87650,0.001,19.933725814819336,50.0,-5.124972399999999,,
,,88000,0.054333787932991984,,87850,0.001,19.905327911376954,,,-5.100867549999999,50.0
150,583,88000,,1760,,,,50.0,-5.16696807,,
150,584,88200,0.058386108204722405,1764,88050,0.001,19.965081100463866,50.0,-5.17830167,,
150,585,88400,0.04252189319580793,1768,88250,0.001,19.943343734741212,50.0,-5.24948012,,
,,88500,0.03919994551688433,,88350,0.001,19.940279693603514,,,-4.9815987999999995,50.0
150,587,88600,0.04531065117567778,1772,88450,0.001,19.917135467529295,50.0,-5.214332690000001,,
150,588,88800,0.045500692091882226,1776,88650,0.001,19.93754493713379,50.0,-5.258519240000001,,
,,89000,0.03801618415862322,,88850,0.001,19.908812255859374,,,-4.9526863500000005,50.0
150,590,89000,,1780,,,,50.0,-5.246608860000001,,
150,591,89200,0.04837588988244534,1784,89050,0.001,19.92953369140625,50.0,-5.145400850000001,,
150,592,89400,0.04324345894157886,1788,89250,0.001,19.90695068359375,50.0,-5.112711860000001,,
,,89500,0.05023776032030582,,89350,0.001,19.876499481201172,,,-5.035166749999999,50.0
150,594,89600,0.047932613417506216,1792,89450,0.001,19.913413848876953,50.0,-5.107894280000001,,
150,595,89800,0.04224190004169941,1796,89650,0.001,19.930518341064452,50.0,-5.0841348,,
,,90000,0.09946478262543679,,89850,0.001,19.930767211914063,,,-5.254300250000001,50.0
150,597,90000,,1800,,,,50.0,-5.159246959999999,,
150,598,90200,0.039896058775484564,1804,90050,0.001,19.86564514160156,50.0,-5.100619449999999,,
150,599,90400,0.03812344234436751,1808,90250,0.001,19.88308784484863,50.0,-5.084806090000001,,
,,90500,0.039382102452218536,,90350,0.001,19.934099349975586,,,-5.026407299999999,50.0
150,601,90600,0.038941161222755906,1812,90450,0.001,19.905698471069336,50.0,-5.028077199999999,,
150,602,90800,0.04307271048426628,1816,90650,0.001,19.90204864501953,50.0,-5.05437112,,
,,91000,0.038423790633678435,,90850,0.001,19.892828521728514,,,-5.0524717500000005,50.0
150,604,91000,,1820,,,,50.0,-5.02648372,,
150,605,91200,0.03753107387572527,1824,91050,0.001,19.894585418701173,50.0,-5.0256963500000005,,
150,606,91400,0.043063683286309246,1828,91250,0.001,19.870420150756836,50.0,-5.06634849,,
,,91500,0.038869450874626635,,91350,0.001,19.905363159179686,,,-5.1746115,50.0
150,608,91600,0.05587183728814125,1832,91450,0.001,20.010728454589845,50.0,-5.06412282,,
