eval/mean_reward,time/total_timesteps,eval/mean_ep_length,time/time_elapsed,time/iterations,rollout/ep_rew_mean,time/fps,rollout/ep_len_mean,train/policy_gradient_loss,train/explained_variance,train/value_loss,train/entropy_loss,train/std,train/clip_range,train/clip_fraction,train/n_updates,train/loss,train/learning_rate,train/approx_kl
,20480,,39,10,-58.166645280000004,522,50.0,,,,,,,,,,,
-52.46317021101713,21000,50.0,,,,,,-0.019905579212354495,0.9032305255532265,21.13450694680214,-2.3584108211100103,0.7800803184509277,0.2,0.111669921875,100,10.796110153198242,0.0003,0.0084098615
-52.46317021101713,22000,50.0,,,,,,,,,,,,,,,,
,22528,,43,11,-59.84066519,522,50.0,,,,,,,,,,,
-55.51401346027851,23000,50.0,,,,,,-0.016045523749198765,0.9240543767809868,14.798582327365875,-2.31474918872118,0.7608099579811096,0.2,0.103173828125,110,7.172740936279297,0.0003,0.0076105185
-55.51401346027851,24000,50.0,,,,,,,,,,,,,,,,
,24576,,47,12,-61.2314656,521,50.0,,,,,,,,,,,
-55.972415417432785,25000,50.0,,,,,,-0.011302662783418783,0.9621374197304249,8.095121225714683,-2.2677366390824316,0.742828905582428,0.2,0.0978515625,120,4.5661940574646,0.0003,0.0072352616
-55.972415417432785,26000,50.0,,,,,,,,,,,,,,,,
,26624,,51,13,-62.22900253999999,521,50.0,,,,,,,,,,,
-56.91553089320659,27000,50.0,,,,,,-0.014709747637971305,0.9670240990817547,7.713790789991617,-2.2157124489545823,0.7226991653442383,0.2,0.121923828125,130,3.107196092605591,0.0003,0.010879589
-56.91553089320659,28000,50.0,,,,,,,,,,,,,,,,
,28672,,55,14,-63.07935504000001,518,50.0,,,,,,,,,,,
-57.58082731366157,29000,50.0,,,,,,-0.009483514059684239,0.9756083190441132,4.758382952213287,-2.1624049723148344,0.7045505046844482,0.2,0.078515625,140,3.1120071411132812,0.0003,0.009462168
-57.58082731366157,30000,50.0,,,,,,,,,,,,,,,,
,30720,,59,15,-63.83991014,513,50.0,,,,,,,,,,,
-57.98644068241119,31000,50.0,,,,,,-0.005571953888284043,0.9801506735384464,3.3747734401375054,-2.11100814640522,0.6840564012527466,0.2,0.058203125,150,1.811530590057373,0.0003,0.0060668536
-57.98644068241119,32000,50.0,,,,,,,,,,,,,,,,
,32768,,64,16,-64.18679597,510,50.0,,,,,,,,,,,
-57.68329159021378,33000,50.0,,,,,,-0.012998883321415633,0.9837308134883642,3.203669757023454,-2.043299428373575,0.6625888347625732,0.2,0.0978515625,160,1.4285684823989868,0.0003,0.010989567
-57.68329159021378,34000,50.0,,,,,,,,,,,,,,,,
,34816,,68,17,-63.95394818,510,50.0,,,,,,,,,,,
-57.413834255933764,35000,50.0,,,,,,-0.011630794405937195,0.9856085265055299,2.705680125206709,-1.9616976276040077,0.6371975541114807,0.2,0.08115234375,170,1.0936366319656372,0.0003,0.00602612
-57.413834255933764,36000,50.0,,,,,,,,,,,,,,,,
,36864,,72,18,-63.92341531,510,50.0,,,,,,,,,,,
-57.22555659413338,37000,50.0,,,,,,-0.010926293546799571,0.9864796185865998,2.460895637050271,-1.8972940262407065,0.6161030530929565,0.2,0.0927734375,180,0.740044355392456,0.0003,0.010124279
-57.22555659413338,38000,50.0,,,,,,,,,,,,,,,,
,38912,,76,19,-62.83795539,511,50.0,,,,,,,,,,,
-56.80686827301979,39000,50.0,,,,,,-0.011399937653914094,0.9875210467725992,2.3903580140322447,-1.8217528231441975,0.5939897298812866,0.2,0.1375,190,0.9151067733764648,0.0003,0.014031779
-56.80686827301979,40000,50.0,,,,,,,,,,,,,,,,
,40960,,80,20,-62.05526182000001,511,50.0,,,,,,,,,,,
-56.924883651733396,41000,50.0,,,,,,-0.010745644933194853,0.9887817548587918,2.2957072991877796,-1.7430508032441139,0.5721791982650757,0.2,0.064990234375,200,1.1319063901901245,0.0003,0.0058046426
-56.924883651733396,42000,50.0,,,,,,,,,,,,,,,,
-56.924883651733396,43000,50.0,,,,,,,,,,,,,,,,
,43008,,84,21,-61.94481111,508,50.0,,,,,,,,,,,
-57.226815176010135,44000,50.0,,,,,,-0.011104431767307688,0.9907245887443423,1.7593971064314247,-1.6608445078134537,0.5485702753067017,0.2,0.093994140625,210,0.941342294216156,0.0003,0.014118063
-57.226815176010135,45000,50.0,,,,,,,,,,,,,,,,
,45056,,88,22,-62.14314047,507,50.0,,,,,,,,,,,
-57.33527238965034,46000,50.0,,,,,,-0.0019249176315497608,0.9918086901307106,1.3626292804256082,-1.586054353788495,0.5297526121139526,0.2,0.16611328125,220,0.5881218910217285,0.0003,0.020044021
-57.33527238965034,47000,50.0,,,,,,,,,,,,,,,,
,47104,,92,23,-61.8400802,506,50.0,,,,,,,,,,,
-55.9924791008234,48000,50.0,,,,,,-0.008006182790268213,0.9920083396136761,1.3823720473796128,-1.4994284376502036,0.5052469968795776,0.2,0.10703125,230,0.560390293598175,0.0003,0.007896474
-55.9924791008234,49000,50.0,,,,,,,,,,,,,,,,
,49152,,97,24,-61.60316303,505,50.0,,,,,,,,,,,
-54.296464937925336,50000,50.0,,,,,,-0.0069392277742736045,0.9923804332502186,1.3373820850625635,-1.4101652659475803,0.48754817247390747,0.2,0.141357421875,240,0.8332381248474121,0.0003,0.010442841
-54.296464937925336,51000,50.0,,,,,,,,,,,,,,,,
,51200,,101,25,-59.853018799999994,506,50.0,,,,,,,,,,,
-54.164061546325684,52000,50.0,,,,,,-0.010086358374974225,0.9924099021591246,1.081351025402546,-1.332479767128825,0.47176527976989746,0.2,0.117529296875,250,0.4783961772918701,0.0003,0.005979669
-54.164061546325684,53000,50.0,,,,,,,,,,,,,,,,
,53248,,105,26,-58.385213,505,50.0,,,,,,,,,,,
-55.78815238475799,54000,50.0,,,,,,-0.010987780307186768,0.9924905393272638,1.1249035097658635,-1.2672693148255347,0.45787855982780457,0.2,0.0876953125,260,0.5469164252281189,0.0003,0.011438755
-55.78815238475799,55000,50.0,,,,,,,,,,,,,,,,
,55296,,109,27,-57.64890096000001,503,50.0,,,,,,,,,,,
-53.60658792555332,56000,50.0,,,,,,-0.008958504206384532,0.9926325031556189,1.1964289681054652,-1.2042573627084494,0.44567644596099854,0.2,0.07080078125,270,0.5420091152191162,0.0003,0.008724204
-53.60658792555332,57000,50.0,,,,,,,,,,,,,,,,
,57344,,113,28,-57.856753469999994,503,50.0,,,,,,,,,,,
-54.2636410176754,58000,50.0,,,,,,-0.004620316388900392,0.9947152505628765,0.7627612072974443,-1.1347263976931572,0.4284910261631012,0.2,0.176904296875,280,0.35450831055641174,0.0003,0.0165528
-54.2636410176754,59000,50.0,,,,,,,,,,,,,,,,
,59392,,118,29,-57.164136230000004,502,50.0,,,,,,,,,,,
-54.965293964743616,60000,50.0,,,,,,-0.007317709046765231,0.9939270648173988,0.8193851748481393,-1.0564980655908585,0.4149493873119354,0.2,0.167626953125,290,0.5315278768539429,0.0003,0.011529259
-54.965293964743616,61000,50.0,,,,,,,,,,,,,,,,
,61440,,122,30,-56.99798372000002,501,50.0,,,,,,,,,,,
-53.6588017642498,62000,50.0,,,,,,-0.003779850705177523,0.9952969262376428,0.7161841819994151,-0.9917958991602063,0.40688443183898926,0.2,0.135791015625,300,0.43734678626060486,0.0003,0.009359148
-53.6588017642498,63000,50.0,,,,,,,,,,,,,,,,
,63488,,126,31,-56.614180020000006,502,50.0,,,,,,,,,,,
-52.01023458242416,64000,50.0,,,,,,-0.007440744413179346,0.9946729075163603,0.7308709203265608,-0.9424241378903389,0.39680224657058716,0.2,0.10166015625,310,0.42909619212150574,0.0003,0.009132886
-52.01023458242416,65000,50.0,,,,,,,,,,,,,,,,
,65536,,130,32,-55.83674679,501,50.0,,,,,,,,,,,
-50.868587139248845,66000,50.0,,,,,,-0.007565139784128405,0.9953814032487571,0.5572667425498367,-0.8851361660286784,0.3851167559623718,0.2,0.112939453125,320,0.3077789843082428,0.0003,0.0107938945
-50.868587139248845,67000,50.0,,,,,,,,,,,,,,,,
,67584,,134,33,-54.479083929999994,501,50.0,,,,,,,,,,,
-50.283642226457594,68000,50.0,,,,,,-0.007668792645563372,0.9960394408553839,0.47836260953918097,-0.8268735233694315,0.37680432200431824,0.2,0.209619140625,330,0.18921788036823273,0.0003,0.017789599
-50.283642226457594,69000,50.0,,,,,,,,,,,,,,,,
,69632,,139,34,-53.79654054,500,50.0,,,,,,,,,,,
-49.333616849780086,70000,50.0,,,,,,-0.001115170554840006,0.9948185356333852,0.6346194281242787,-0.7792037770152092,0.37146255373954773,0.2,0.1896484375,340,0.2899024784564972,0.0003,0.009843639
-49.333616849780086,71000,50.0,,,,,,,,,,,,,,,,
,71680,,143,35,-52.991385439999995,500,50.0,,,,,,,,,,,
-47.27251615673303,72000,50.0,,,,,,-0.004803202042239718,0.9955237251706421,0.5091875245794654,-0.7315702939406037,0.3603694438934326,0.2,0.13330078125,350,0.16786636412143707,0.0003,0.0062922332
-47.27251615673303,73000,50.0,,,,,,,,,,,,,,,,
,73728,,146,36,-51.62772976,501,50.0,,,,,,,,,,,
-44.31086544692516,74000,50.0,,,,,,-0.005317939131055027,0.9714868385344744,0.8451608431525528,-0.677348167821765,0.3529359698295593,0.2,0.13505859375,360,0.3655014634132385,0.0003,0.009856576
-44.31086544692516,75000,50.0,,,,,,,,,,,,,,,,
,75776,,150,37,-49.87800247000001,502,50.0,,,,,,,,,,,
-42.24997700899839,76000,50.0,,,,,,-0.004845401327474974,0.985687586478889,0.6674994173459708,-0.6387092024087906,0.3468185067176819,0.2,0.16630859375,370,0.2360721379518509,0.0003,0.014179413
-42.24997700899839,77000,50.0,,,,,,,,,,,,,,,,
,77824,,155,38,-48.49895636999999,501,50.0,,,,,,,,,,,
-42.00919379889965,78000,50.0,,,,,,0.0013675650785444303,0.9715061727911234,0.7012172956950963,-0.5972690537571907,0.3391561508178711,0.2,0.173095703125,380,0.16429248452186584,0.0003,0.018210504
-42.00919379889965,79000,50.0,,,,,,,,,,,,,,,,
,79872,,159,39,-47.469693480000004,502,50.0,,,,,,,,,,,
-39.583989433944225,80000,50.0,,,,,,-0.011202082234376576,0.9828314762562513,1.0781627832911909,-0.545520338602364,0.3317626118659973,0.2,0.149853515625,390,0.3552471995353699,0.0003,0.012576757
-39.583989433944225,81000,50.0,,,,,,,,,,,,,,,,
,81920,,163,40,-45.543354099999995,501,50.0,,,,,,,,,,,
-39.23846066892147,82000,50.0,,,,,,-0.004108036035904661,0.9864878682419658,0.8058293460402638,-0.4936901515349746,0.32272303104400635,0.2,0.1275390625,400,0.2420562505722046,0.0003,0.010138249
-39.23846066892147,83000,50.0,,,,,,,,,,,,,,,,
,83968,,167,41,-44.560864589999994,500,50.0,,,,,,,,,,,
-36.9530649676919,84000,50.0,,,,,,-0.0008467672800179571,0.9804144240915775,1.330447139777243,-0.43495974242687224,0.312417209148407,0.2,0.137451171875,410,0.6184104084968567,0.0003,0.008765173
-36.9530649676919,85000,50.0,,,,,,,,,,,,,,,,
-36.9530649676919,86000,50.0,,,,,,,,,,,,,,,,
,86016,,171,42,-43.6453832,500,50.0,,,,,,,,,,,
-35.904589945077895,87000,50.0,,,,,,-0.005851914999948349,0.9901735251769423,0.5848636548034847,-0.38462212271988394,0.3056678771972656,0.2,0.137548828125,420,0.24160072207450867,0.0003,0.015440266
-35.904589945077895,88000,50.0,,,,,,,,,,,,,,,,
,88064,,175,43,-42.657721810000005,501,50.0,,,,,,,,,,,
-35.66475362330675,89000,50.0,,,,,,-0.0018000403040787205,0.9884667806327343,0.512010320276022,-0.3281986774876714,0.29564231634140015,0.2,0.21142578125,430,0.20415467023849487,0.0003,0.0099206455
-35.66475362330675,90000,50.0,,,,,,,,,,,,,,,,
,90112,,179,44,-41.83553374,502,50.0,,,,,,,,,,,
-38.212459748983385,91000,50.0,,,,,,-0.004087068093940616,0.987678961828351,0.422669461928308,-0.2570528153330088,0.28392648696899414,0.2,0.182275390625,440,0.1743222326040268,0.0003,0.016153987
-38.212459748983385,92000,50.0,,,,,,,,,,,,,,,,
,92160,,183,45,-42.21888286,501,50.0,,,,,,,,,,,
-35.41115578263998,93000,50.0,,,,,,-0.013017133210087194,0.992870316375047,0.40677499105222525,-0.19794988371431826,0.2784115672111511,0.2,0.18125,450,0.17963315546512604,0.0003,0.0128361825
-35.41115578263998,94000,50.0,,,,,,,,,,,,,,,,
,94208,,187,46,-42.20057842999999,501,50.0,,,,,,,,,,,
-36.52073582708836,95000,50.0,,,,,,-0.004074363422114402,0.9895792379975319,0.43470099102705717,-0.13581755422055722,0.2678743600845337,0.2,0.158251953125,460,0.22693634033203125,0.0003,0.020741113
-36.52073582708836,96000,50.0,,,,,,,,,,,,,,,,
,96256,,191,47,-41.287786880000006,501,50.0,,,,,,,,,,,
-35.27811010628939,97000,50.0,,,,,,-0.008324301708489657,0.9919739374890924,0.33708621831610797,-0.05016798749566078,0.2552558183670044,0.2,0.152734375,470,0.17529267072677612,0.0003,0.012203346
-35.27811010628939,98000,50.0,,,,,,,,,,,,,,,,
,98304,,195,48,-40.33762612,502,50.0,,,,,,,,,,,
-32.251525436341765,99000,50.0,,,,,,-0.007445687043946237,0.9866739101707935,0.48414638652466235,0.017292911559343337,0.24917910993099213,0.2,0.163427734375,480,0.24449512362480164,0.0003,0.0133714
-32.251525436341765,100000,50.0,,,,,,,,,,,,,,,,
,100352,,199,49,-38.04432602,503,50.0,,,,,,,,,,,
-30.40203663110733,101000,50.0,,,,,,-0.0026057078299345448,0.980888219550252,0.4129589213058352,0.06770065501332283,0.2412157654762268,0.2,0.206787109375,490,0.16976730525493622,0.0003,0.013104958
-30.40203663110733,102000,50.0,,,,,,,,,,,,,,,,
,102400,,203,50,-36.194816769999996,503,50.0,,,,,,,,,,,
-28.052632568031548,103000,50.0,,,,,,-0.012392157431168015,0.9805005583912134,0.42410947908647356,0.14087055623531342,0.23158439993858337,0.2,0.195556640625,500,0.19213762879371643,0.0003,0.017501121
-28.052632568031548,104000,50.0,,,,,,,,,,,,,,,,
,104448,,207,51,-34.162349410000004,502,50.0,,,,,,,,,,,
-25.68258316963911,105000,50.0,,,,,,-0.006438736652489752,0.9679079614579678,0.3733339496422559,0.19927368611097335,0.2258477658033371,0.2,0.197607421875,510,0.10101395100355148,0.0003,0.013218893
-25.68258316963911,106000,50.0,,,,,,,,,,,,,,,,
,106496,,211,52,-31.29290177,502,50.0,,,,,,,,,,,
-23.010519433021546,107000,50.0,,,,,,-0.01378773015749175,0.9636493362486362,0.36708872141316534,0.2800197213888168,0.21449658274650574,0.2,0.225244140625,520,0.10581877827644348,0.0003,0.030084904
-23.010519433021546,108000,50.0,,,,,,,,,,,,,,,,
,108544,,215,53,-28.183088190000003,502,50.0,,,,,,,,,,,
-17.712635441496968,109000,50.0,,,,,,-0.017730585900426376,0.9448212347924709,0.5111409204080701,0.3587420877069235,0.20645104348659515,0.2,0.23818359375,530,0.26341861486434937,0.0003,0.019993901
-17.712635441496968,110000,50.0,,,,,,,,,,,,,,,,
,110592,,220,54,-25.663054649999996,501,50.0,,,,,,,,,,,
-11.86752085890621,111000,50.0,,,,,,-0.01758168664528057,0.9052624851465225,0.7523297739215196,0.42439624927937986,0.199726864695549,0.2,0.275830078125,540,0.2578865885734558,0.0003,0.023379289
-11.86752085890621,112000,50.0,,,,,,,,,,,,,,,,
,112640,,224,55,-22.01380238,501,50.0,,,,,,,,,,,
-12.10346753820777,113000,50.0,,,,,,-0.01832334419741528,0.933708518743515,0.4712740588467568,0.5019641507416963,0.19140833616256714,0.2,0.25595703125,550,0.19229468703269958,0.0003,0.027041622
-12.10346753820777,114000,50.0,,,,,,,,,,,,,,,,
,114688,,228,56,-17.75455813,501,50.0,,,,,,,,,,,
-11.163077977206559,115000,50.0,,,,,,-0.0107679591543274,0.8626216053962708,0.5387873833067716,0.581243797019124,0.18215547502040863,0.2,0.219482421875,560,0.11276698112487793,0.0003,0.019949542
-11.163077977206559,116000,50.0,,,,,,,,,,,,,,,,
,116736,,232,57,-15.60116886,501,50.0,,,,,,,,,,,
-10.84416690710932,117000,50.0,,,,,,-0.012101798845105805,0.9298276752233505,0.8515136091038584,0.6444567523896694,0.17793187499046326,0.2,0.1732421875,570,0.33398696780204773,0.0003,0.018143607
-10.84416690710932,118000,50.0,,,,,,,,,,,,,,,,
,118784,,236,58,-14.96881762,502,50.0,,,,,,,,,,,
-11.319393053278327,119000,50.0,,,,,,-0.006649502171785571,0.913481816649437,1.304935898259282,0.6716778092086315,0.176946222782135,0.2,0.171533203125,580,0.3375835418701172,0.0003,0.018945105
-11.319393053278327,120000,50.0,,,,,,,,,,,,,,,,
,120832,,240,59,-14.773216739999995,501,50.0,,,,,,,,,,,
-11.370355968922377,121000,50.0,,,,,,-0.009721721323148812,0.9059660881757736,1.8548676684498786,0.6798065654933453,0.17599701881408691,0.2,0.152734375,590,0.7504261136054993,0.0003,0.014340915
-11.370355968922377,122000,50.0,,,,,,,,,,,,,,,,
,122880,,244,60,-14.981239340000002,502,50.0,,,,,,,,,,,
-12.153195799794048,123000,50.0,,,,,,-0.008240891620516777,0.9172760099172592,1.151096705161035,0.7119399476796389,0.1713515818119049,0.2,0.151806640625,600,0.44323834776878357,0.0003,0.017365683
-12.153195799794048,124000,50.0,,,,,,,,,,,,,,,,
,124928,,248,61,-14.93935299,502,50.0,,,,,,,,,,,
-11.943263201601804,125000,50.0,,,,,,-0.002115366095677018,0.885644368827343,1.2568116690963507,0.7516760103404522,0.16898274421691895,0.2,0.14345703125,610,0.5303468704223633,0.0003,0.012774572
-11.943263201601804,126000,50.0,,,,,,,,,,,,,,,,
,126976,,252,62,-14.99609958,503,50.0,,,,,,,,,,,
-12.692848982289433,127000,50.0,,,,,,-0.007165064563741908,0.7681069821119308,1.7347847033292054,0.779652226343751,0.16619399189949036,0.2,0.163623046875,620,1.1286319494247437,0.0003,0.01502501
-12.692848982289433,128000,50.0,,,,,,,,,,,,,,,,
-12.692848982289433,129000,50.0,,,,,,,,,,,,,,,,
,129024,,256,63,-15.29981249,502,50.0,,,,,,,,,,,
-13.221998612210154,130000,50.0,,,,,,-0.01033567798731383,0.7051310837268829,1.602279343083501,0.8062287714332342,0.1647047996520996,0.2,0.1529296875,630,0.6460053324699402,0.0003,0.011739129
-13.221998612210154,131000,50.0,,,,,,,,,,,,,,,,
,131072,,261,64,-14.781526719999999,501,50.0,,,,,,,,,,,
-13.486903120949865,132000,50.0,,,,,,-0.008384972091880627,0.7423945367336273,0.8867820272222161,0.8337164655327797,0.1619872897863388,0.2,0.1630859375,640,0.48290273547172546,0.0003,0.02104256
-13.486903120949865,133000,50.0,,,,,,,,,,,,,,,,
,133120,,265,65,-14.681348479999999,502,50.0,,,,,,,,,,,
-11.26194021543488,134000,50.0,,,,,,-0.006071059318492189,0.7072010040283203,1.051752425171435,0.865872946754098,0.15991994738578796,0.2,0.171533203125,650,0.39625048637390137,0.0003,0.0218206
-11.26194021543488,135000,50.0,,,,,,,,,,,,,,,,
,135168,,269,66,-14.556708110000002,501,50.0,,,,,,,,,,,
-11.181958124414086,136000,50.0,,,,,,-0.00517047980974894,0.7262353003025055,1.2981699220836163,0.9014943290501833,0.15701785683631897,0.2,0.143408203125,660,0.28342267870903015,0.0003,0.013036956
-11.181958124414086,137000,50.0,,,,,,,,,,,,,,,,
,137216,,273,67,-13.58650622,501,50.0,,,,,,,,,,,
-10.683296286873519,138000,50.0,,,,,,-0.010999043021001853,0.7963816225528717,1.0800462758168579,0.9207438562065363,0.15653425455093384,0.2,0.163916015625,670,0.5206811428070068,0.0003,0.015116892
-10.683296286873519,139000,50.0,,,,,,,,,,,,,,,,
,139264,,277,68,-13.295373240000002,501,50.0,,,,,,,,,,,
-10.576269412133843,140000,50.0,,,,,,-0.011452169364201837,0.8884351849555969,0.866272266022861,0.9508175883442164,0.15260909497737885,0.2,0.18837890625,680,0.39107149839401245,0.0003,0.015301419
-10.576269412133843,141000,50.0,,,,,,,,,,,,,,,,
,141312,,281,69,-12.6223689,501,50.0,,,,,,,,,,,
-10.733414969220757,142000,50.0,,,,,,-0.006031447948771529,0.9273365810513496,0.5988715561106801,1.0017844974994659,0.14853042364120483,0.2,0.161572265625,690,0.23638364672660828,0.0003,0.016819488
-10.733414969220757,143000,50.0,,,,,,,,,,,,,,,,
,143360,,285,70,-12.108326619999998,501,50.0,,,,,,,,,,,
-10.340314330905676,144000,50.0,,,,,,-0.006711948709562421,0.9434033557772636,0.5277127714361995,1.0504276420921088,0.1445743292570114,0.2,0.15205078125,700,0.2438279390335083,0.0003,0.012234059
-10.340314330905676,145000,50.0,,,,,,,,,,,,,,,,
,145408,,289,71,-12.00216588,501,50.0,,,,,,,,,,,
-10.31599314287305,146000,50.0,,,,,,-0.005653666408034041,0.9489519186317921,0.46162113971076907,1.099163430184126,0.1408974975347519,0.2,0.161328125,710,0.14822496473789215,0.0003,0.016031748
-10.31599314287305,147000,50.0,,,,,,,,,,,,,,,,
,147456,,293,72,-11.79075194,501,50.0,,,,,,,,,,,
-10.044962934125214,148000,50.0,,,,,,-0.00608605943270959,0.9709999319165945,0.2988618185278028,1.1763593342155219,0.13410541415214539,0.2,0.1244140625,720,0.11105604469776154,0.0003,0.017022964
-10.044962934125214,149000,50.0,,,,,,,,,,,,,,,,
,149504,,298,73,-11.546798969999998,501,50.0,,,,,,,,,,,
-10.33496041111648,150000,50.0,,,,,,-0.0066620890822377985,0.9806598369032145,0.2941291662864387,1.2582456961274147,0.12946662306785583,0.2,0.150341796875,730,0.1472516655921936,0.0003,0.013508009
-10.33496041111648,151000,50.0,,,,,,,,,,,,,,,,
,151552,,302,74,-11.314257130000001,501,50.0,,,,,,,,,,,
-10.483284302428364,152000,50.0,,,,,,-0.005291951616527513,0.9888618979603052,0.20118231498636305,1.3125691872090102,0.1265057474374771,0.2,0.14892578125,740,0.09947334975004196,0.0003,0.015409114
-10.483284302428364,153000,50.0,,,,,,,,,,,,,,,,
,153600,,306,75,-11.479688559999998,501,50.0,,,,,,,,,,,
-10.06761754276231,154000,50.0,,,,,,-0.006348044669721276,0.9896385408937931,0.20925771524198353,1.3637141432613133,0.1229127049446106,0.2,0.16025390625,750,0.01601390540599823,0.0003,0.013770545
-10.06761754276231,155000,50.0,,,,,,,,,,,,,,,,
,155648,,310,76,-10.72213696,501,50.0,,,,,,,,,,,
-9.728994568809867,156000,50.0,,,,,,-0.006910426067770458,0.9916179776191711,0.19302104960661381,1.4062709119170904,0.12063860893249512,0.2,0.14638671875,760,0.08463048934936523,0.0003,0.014088318
-9.728994568809867,157000,50.0,,,,,,,,,,,,,,,,
,157696,,314,77,-10.50890053,501,50.0,,,,,,,,,,,
-9.707707479968667,158000,50.0,,,,,,-0.0008805047575151548,0.9925783211365342,0.17258531313855202,1.4503146532922984,0.11748750507831573,0.2,0.147119140625,770,0.08965438604354858,0.0003,0.017323066
-9.707707479968667,159000,50.0,,,,,,,,,,,,,,,,
,159744,,318,78,-10.542879919999997,501,50.0,,,,,,,,,,,
-9.472802977357059,160000,50.0,,,,,,-0.0025068453076528387,0.9931306890211999,0.15435537146404385,1.485309039056301,0.11579035222530365,0.2,0.1158203125,780,0.023087531328201294,0.0003,0.009846688
-9.472802977357059,161000,50.0,,,,,,,,,,,,,,,,
,161792,,322,79,-9.965404260000003,502,50.0,,,,,,,,,,,
-9.326322873216123,162000,50.0,,,,,,-0.004467966887750663,0.9932916788384318,0.12305498879868537,1.5267390452325345,0.11266201734542847,0.2,0.140869140625,790,0.041276536881923676,0.0003,0.010821718
-9.326322873216123,163000,50.0,,,,,,,,,,,,,,,,
,163840,,326,80,-9.986768549999999,502,50.0,,,,,,,,,,,
-9.362881546653806,164000,50.0,,,,,,-0.007076201120798942,0.9937009704299271,0.1660650187637657,1.568814331293106,0.11069910228252411,0.2,0.1267578125,800,0.04395778849720955,0.0003,0.012161458
-9.362881546653806,165000,50.0,,,,,,,,,,,,,,,,
,165888,,329,81,-10.29479565,502,50.0,,,,,,,,,,,
-9.256697402149438,166000,50.0,,,,,,-0.005831347539788112,0.9910282427445054,0.15303852572105825,1.5997573174536228,0.10885639488697052,0.2,0.129150390625,810,0.08103639632463455,0.0003,0.013827236
-9.256697402149438,167000,50.0,,,,,,,,,,,,,,,,
,167936,,333,82,-10.23794571,502,50.0,,,,,,,,,,,
