rollout/ep_len_mean,train/n_updates,time/time_elapsed,time/fps,time/episodes,train/ent_coef,train/learning_rate,rollout/ep_rew_mean,train/critic_loss,time/total_timesteps,train/ent_coef_loss,train/actor_loss,eval/mean_reward,eval/mean_ep_length
139.5,457,7,69,4,0.8719443082809448,0.0003,-20.1498025,0.9460220336914062,558,-1.828305959701538,-16.40630340576172,,
124.5,895,16,61,8,0.7650780081748962,0.0003,-39.501124125000004,1.1848201751708984,996,-3.519801139831543,-21.804542541503906,,
260.75,3028,52,60,12,0.4089086055755615,0.0003,-109.11554141666669,2.4681732654571533,3129,-10.959094047546387,-37.69203186035156,,
226.25,3519,60,59,16,0.35495078563690186,0.0003,-92.21896393749999,2.688631057739258,3620,-12.20504379272461,-38.47513198852539,,
,4899,,,,0.2404538244009018,0.0003,,4.3571648597717285,5000,-15.165914535522461,-38.404083251953125,-8.48207314853389,354.0
284.95,5598,103,54,20,0.19782987236976624,0.0003,-134.15059995000001,4.408901691436768,5699,-16.33844757080078,-36.15528869628906,,
252.70833333333334,5964,110,55,24,0.17883525788784027,0.0003,-120.27573520833334,3.688235282897949,6065,-16.902673721313477,-37.16459655761719,,
256.07142857142856,7069,130,54,28,0.13204006850719452,0.0003,-126.88122403571431,4.270890235900879,7170,-17.499683380126953,-33.315818786621094,,
227.5625,7181,132,54,32,0.12807175517082214,0.0003,-113.08538421875001,3.8003640174865723,7282,-18.049747467041016,-32.53705596923828,,
243.02777777777777,8648,158,55,36,0.08594781160354614,0.0003,-117.56853016666668,3.8110125064849854,8749,-18.819561004638672,-29.05076789855957,,
248.075,9822,180,55,40,0.06285566091537476,0.0003,-117.099962725,3.631047010421753,9923,-17.598690032958984,-24.35477066040039,,
,9899,,,,0.06160693243145943,0.0003,,3.2841312885284424,10000,-17.9063720703125,-25.361019134521484,35.79007147414959,647.0
282.0681818181818,12310,244,50,44,0.03360223397612572,0.0003,-123.0221065,3.380634069442749,12411,-12.759992599487305,-21.06463623046875,,
283.3541666666667,13500,265,51,48,0.02544563077390194,0.0003,-116.0964686875,3.0890698432922363,13601,-12.421171188354492,-19.147171020507812,,
278.61538461538464,14387,280,51,52,0.020968995988368988,0.0003,-107.5770854423077,2.814155101776123,14488,-8.78687572479248,-17.867263793945312,,
,14899,,,,0.01886161044239998,0.0003,,3.011843681335449,15000,-5.565037250518799,-18.092395782470703,-29.3218783727556,254.8
279.4107142857143,15546,307,50,56,0.01668255217373371,0.0003,-102.76132683928573,2.580552101135254,15647,-4.988863945007324,-17.103771209716797,,
298.8,17827,349,51,60,0.012257169932126999,0.0003,-96.30229253333333,2.329868793487549,17928,0.142174631357193,-15.276147842407227,,
309.0,19675,382,51,64,0.011425129137933254,0.0003,-83.7438179375,1.8799926042556763,19776,-1.076917052268982,-14.128643035888672,,
,19899,,,,0.011255977675318718,0.0003,,1.9490913152694702,20000,0.8129913806915283,-14.604451179504395,386.3984976886848,1000.0
342.80882352941177,23210,471,49,68,0.012999380938708782,0.0003,-54.965202764705886,1.2071850299835205,23311,2.0347354412078857,-14.6961669921875,,
,24899,,,,0.013448021374642849,0.0003,,1.4316411018371582,25000,2.1865622997283936,-15.780503273010254,665.3836710408971,1000.0
366.5138888888889,26288,553,47,72,0.014253485016524792,0.0003,-31.065165583333332,1.3932628631591797,26389,0.24315309524536133,-16.459672927856445,,
,29899,,,,0.017376746982336044,0.0003,,1.2079063653945923,30000,-1.4487924575805664,-19.685707092285156,813.2686019747052,1000.0
399.85526315789474,30288,650,46,76,0.017681416124105453,0.0003,10.245315986842106,1.0244665145874023,30389,-0.7653371691703796,-19.628812789916992,,
429.8625,34288,719,47,80,0.020742207765579224,0.0003,50.375456975000006,0.9902691841125488,34389,0.5280023813247681,-25.800098419189453,,
,34899,,,,0.020713159814476967,0.0003,,1.1444506645202637,35000,-0.40667396783828735,-26.764850616455078,441.689512603404,633.1
445.9404761904762,37358,789,47,84,0.02211197465658188,0.0003,76.45022878571429,0.9782319664955139,37459,1.5767526626586914,-30.570436477661133,,
,39899,,,,0.021645309403538704,0.0003,,1.221909523010254,40000,0.5443527698516846,-32.176902770996094,438.6036333825905,534.6
460.0568181818182,40384,855,47,88,0.021597713232040405,0.0003,85.89896204545454,1.3471603393554688,40485,-0.15870264172554016,-32.68412399291992,,
474.82608695652175,43583,910,47,92,0.02200257033109665,0.0003,107.56818994565218,1.129130482673645,43684,-0.11502811312675476,-35.505287170410156,,
,44899,,,,0.022010231390595436,0.0003,,0.8302104473114014,45000,0.003351837396621704,-36.869842529296875,765.7772666886652,905.7
496.7083333333333,47583,1002,47,96,0.022534934803843498,0.0003,131.64054583333333,1.1042184829711914,47684,-0.5416934490203857,-38.373844146728516,,
,49899,,,,0.02296886220574379,0.0003,,0.8692148327827454,50000,0.4255950450897217,-39.966182708740234,871.5685989443213,1000.0
508.44,50743,1083,46,100,0.023437416180968285,0.0003,151.23927405999996,1.112520694732666,50844,-0.21769320964813232,-40.454933166503906,,
542.86,54743,1154,47,104,0.023912720382213593,0.0003,186.20535935,1.0683727264404297,54844,0.2169518768787384,-43.65586853027344,,
,54899,,,,0.02393028698861599,0.0003,,1.1865483522415161,55000,0.2648528814315796,-44.079261779785156,552.2334507252439,721.0
559.54,56849,1210,47,108,0.02411123923957348,0.0003,205.65309678999998,1.046128511428833,56950,-0.6769412755966187,-45.94111633300781,,
559.42,58970,1247,47,112,0.02462674491107464,0.0003,231.04360979,0.8619766235351562,59071,-0.032254159450531006,-47.1367301940918,,
,59899,,,,0.02457142062485218,0.0003,,0.9215208888053894,60000,0.23721414804458618,-47.25731658935547,202.65910448674404,713.0
575.93,61112,1304,46,116,0.023817358538508415,0.0003,228.44723205999998,1.238785982131958,61213,0.4665665626525879,-46.693359375,,
577.42,63340,1343,47,120,0.022832032293081284,0.0003,254.96256485000006,1.4768009185791016,63441,-0.6621155142784119,-48.2255859375,,
,64899,,,,0.02362057939171791,0.0003,,1.2370309829711914,65000,-0.12403327226638794,-48.36994171142578,907.5858940072824,1000.0
613.76,67340,1445,46,124,0.02360123209655285,0.0003,290.92844266,0.8907020092010498,67441,0.6427574157714844,-48.11337661743164,,
,69899,,,,0.023267637938261032,0.0003,,0.9129593372344971,70000,-0.42412832379341125,-49.55449676513672,917.2659628963098,1000.0
642.71,71340,1544,46,128,0.0229403767734766,0.0003,332.04416184,1.0713797807693481,71441,-1.0647801160812378,-49.9630126953125,,
,74899,,,,0.023063207045197487,0.0003,,0.8104157447814941,75000,0.12901422381401062,-52.554962158203125,935.716806530673,1000.0
681.59,75340,1642,45,132,0.023431386798620224,0.0003,367.44945839,0.9128512144088745,75441,-0.41607141494750977,-51.3651008605957,,
