time/episodes,time/fps,train/actor_loss,rollout/ep_len_mean,train/critic_loss,time/total_timesteps,train/learning_rate,rollout/ep_rew_mean,time/time_elapsed,train/n_updates,eval/mean_ep_length,eval/mean_reward
696,74,-143.13962528991698,970.08,9.779673766136169,647983,0.001,2158.25775758,8715,646983,,
,,-143.60720559692382,,10.237891345739365,650000,0.001,,,649983,930.3,2271.5285473615863
700,74,-143.88001510620117,970.08,10.384217699050904,651983,0.001,2164.93912886,8771,650983,,
,,-144.58309321594237,,10.322011842250824,655000,0.001,,,654983,961.0,2275.9166834619828
704,74,,975.55,,655983,,2173.8666080000003,8826,,,
708,74,-144.43943715649982,966.41,9.517408420873243,659069,0.001,2169.2491984000003,8865,658069,,
,,-145.42682473754883,,10.272654961585998,660000,0.001,,,659069,901.8,2220.616915990785
712,74,-145.53763073730468,966.41,10.494243634700775,663069,0.001,2193.36264516,8922,662069,,
,,-145.66827807617187,,10.061830918312072,665000,0.001,,,664069,993.9,2475.872001263965
716,74,-146.59207556152344,972.47,10.259949792146683,667069,0.001,2215.27746955,8978,666069,,
,,-146.4540009765625,,11.831426093578338,670000,0.001,,,669069,841.9,1857.5816354073818
720,74,-146.70305880737305,972.47,10.517024131059646,671069,0.001,2221.1135807,9036,670069,,
,,-147.1479658203125,,11.535062203168868,675000,0.001,,,674069,930.8,2102.544665910676
724,74,,976.99,,675069,,2234.17416614,9094,,,
728,74,-147.04346072387696,968.14,11.255008952856064,678184,0.001,2218.2041033500004,9135,677184,,
,,-147.68034182739257,,10.307039412498474,680000,0.001,,,679184,959.3,2321.38218178805
732,74,-147.36982104492188,968.14,11.211751422405243,682184,0.001,2229.7758783699996,9191,681184,,
,,-147.93658264160158,,11.351322230100632,685000,0.001,,,684184,1000.0,2414.5324526064096
736,74,-147.91222647094727,974.01,11.983966952085495,686184,0.001,2249.3786507300006,9249,685184,,
,,-148.37277746582032,,12.672414197921753,690000,0.001,,,689184,1000.0,2541.6578061293812
740,74,,977.21,,690184,,2297.67904856,9307,,,
744,74,-148.9425711364746,975.23,11.16776669239998,693986,0.001,2297.1989155300007,9359,693184,,
,,-148.97075897216797,,11.933981791496278,695000,0.001,,,694986,1000.0,2439.9293541437946
748,74,-148.59259387207032,975.23,12.70139945578575,697986,0.001,2302.92959885,9414,696986,,
,,-148.80413961791993,,11.323779453039169,700000,0.001,,,699986,1000.0,2369.0921487880405
752,74,-149.39032775878906,975.23,10.725147299289704,701986,0.001,2303.2828443199996,9472,700986,,
,,-150.21479678344727,,10.990603897094726,705000,0.001,,,704986,989.8,2064.254620864216
756,74,,975.23,,705986,,2302.15355437,9529,,,
760,74,-151.02505178833007,971.91,12.50836774468422,709654,0.001,2285.54356757,9580,708986,,
,,-151.23425229009754,,11.411779738828807,710000,0.001,,,709654,1000.0,2290.793651594501
764,74,-152.56233819580078,971.91,11.629786097764969,713654,0.001,2283.05089225,9632,712654,,
,,-152.82491456989456,,12.705989341169005,715000,0.001,,,714613,889.1,1955.5084348266705
768,74,-153.5832036743164,971.5,11.163030844688416,717613,0.001,2286.0232867,9689,716613,,
,,-154.61665350341798,,11.191171771526337,720000,0.001,,,719613,868.0,2117.9467889439316
772,73,-154.22724243164063,962.01,12.087753627777099,720664,0.001,2268.39027663,9745,720613,,
776,74,-154.86136050415038,962.01,12.130613756179809,724664,0.001,2264.4599097500004,9784,723664,,
,,-154.68921383666992,,12.013730689287186,725000,0.001,,,724664,907.4,2152.3751124218106
780,74,-155.12774227905274,962.01,11.296644507408143,728664,0.001,2258.2591318199998,9841,727664,,
,,-154.83241345214844,,12.462377826929092,730000,0.001,,,729664,912.8,2208.98144436446
784,74,-154.22534490966797,962.01,12.614491127729416,732664,0.001,2257.1667256,9897,731664,,
,,-154.83981829833985,,12.322875510692596,735000,0.001,,,734841,991.0,2416.7261162630284
788,73,,953.78,,735841,,2241.00061779,9943,,,
792,74,-156.07989814394998,947.0,10.71157453459877,739163,0.001,2226.99948237,9986,738163,,
,,-155.88326663208008,,11.62282724905014,740000,0.001,,,739163,669.2,1635.2510560216383
796,73,-156.12020388793945,951.8,11.54085600566864,743163,0.001,2258.12336542,10043,742163,,
,,-156.44469677388426,,10.235102969299223,745000,0.001,,,744486,932.2,2370.2883658174424
800,73,-156.60965481567382,945.03,11.698298513174057,746486,0.001,2242.69826185,10091,745486,,
804,73,-156.9882485961914,937.74,9.87673549580574,749757,0.001,2239.67702664,10143,749486,,
,,-157.48263007269966,,10.04824261207862,750000,0.001,,,749757,913.0,2288.842555656377
808,73,-156.7733646850586,946.88,11.618964629888534,753757,0.001,2261.53823947,10192,752757,,
,,-156.951570892334,,10.51206534409523,755000,0.001,,,754757,992.8,2394.1392439766787
812,73,-156.8184428843417,944.62,11.763176872440702,757531,0.001,2258.2359721400003,10245,756531,,
,,-156.4102984008789,,11.40781054019928,760000,0.001,,,759605,841.5,1750.108477683179
816,73,,935.36,,760605,,2233.15780518,10288,,,
820,73,-156.557955078125,935.36,12.060994643688202,764605,0.001,2233.6748188,10340,763605,,
,,-155.96754370117188,,12.640638220071793,765000,0.001,,,764605,1000.0,2440.19213032946
824,73,-156.56244458007814,935.36,12.921415585756302,768605,0.001,2239.98789143,10398,767605,,
,,-157.24057299804687,,10.970274465560912,770000,0.001,,,769605,637.7,1570.8618721993407
828,73,-157.1127665302541,936.22,10.177912987286772,771806,0.001,2244.73432688,10443,770806,,
832,73,-158.47443765258788,924.97,11.207394493818283,774681,0.001,2216.21763774,10486,774132,,
,,-158.58396727847358,,11.855474844656355,775000,0.001,,,774681,919.4,1235.9720792351407
836,73,-159.2134970280162,920.35,9.825652974366356,778219,0.001,2175.89816493,10537,777592,,
,,-159.65561474609376,,12.003027654647827,780000,0.001,,,779219,788.1,1520.856472873548
840,73,-159.45301553344726,920.35,10.695702564954757,782219,0.001,2172.14324014,10590,781219,,
,,-159.39911664118532,,9.908266119398865,785000,0.001,,,784706,939.6,2338.40148937488
844,73,,917.2,,785706,,2162.2034840799997,10643,,,
848,73,-159.54969947543034,916.75,10.675250805610137,789661,0.001,2161.28892307,10696,788661,,
,,-159.7542110595703,,11.926260026931763,790000,0.001,,,789661,945.9,2344.952736652177
852,73,-160.03578512573242,906.76,10.791790491580963,792662,0.001,2142.1191218699996,10741,791662,,
,,-160.70101446533204,,13.208795350074768,795000,0.001,,,794662,923.7,2351.9045687426756
856,73,-160.75854431152345,906.76,11.497081065416337,796662,0.001,2148.15743445,10800,795662,,
,,-161.70637850952147,,10.797291073560714,800000,0.001,,,799662,1000.0,1736.3264107841999
860,73,,910.08,,800662,,2160.18549413,10856,,,
864,73,-162.2029899597168,910.08,11.584526879549026,804662,0.001,2111.93030322,10908,803662,,
,,-162.17907559204102,,13.656528848171234,805000,0.001,,,804662,1000.0,2590.6825112137944
868,73,-162.77167449951173,910.49,11.62757361626625,808662,0.001,2120.0991875399995,10965,807662,,
,,-163.12420614624023,,10.373799912929535,810000,0.001,,,809662,1000.0,2580.876631639991
872,73,-163.06887561035157,919.98,11.750969471931457,812662,0.001,2142.4203692200003,11023,811662,,
,,-163.41578973388673,,12.518126105546951,815000,0.001,,,814881,928.9,1861.0692533793394
876,73,,912.17,,815881,,2111.17404775,11070,,,
880,73,-163.86839978027345,911.07,11.36337291789055,819771,0.001,2117.7480085700004,11121,818771,,
,,-164.17626879882812,,11.560415698289871,820000,0.001,,,819771,1000.0,2301.4851544541307
884,73,-163.70295129255814,909.86,11.74977146209439,823650,0.001,2120.37667069,11175,822650,,
,,-163.74286630249023,,11.741849396705627,825000,0.001,,,824650,944.4,2364.1376670247873
888,73,-163.55074044799804,918.09,12.198526027202606,827650,0.001,2145.48242154,11233,826650,,
,,-163.8040935974121,,11.73993514609337,830000,0.001,,,829650,773.2,2032.0284225380049
892,73,-163.41998599243163,924.87,12.347369817972183,831650,0.001,2165.44600414,11288,830650,,
,,-162.60694903564453,,13.400351540803909,835000,0.001,,,834650,946.0,2504.2669123148544
896,73,,924.87,,835650,,2166.84045213,11346,,,
900,73,-162.13656512451172,931.64,14.116572916030885,839650,0.001,2194.11806958,11398,838650,,
,,-161.97224679565429,,15.546675916194916,840000,0.001,,,839650,1000.0,2587.141718150489
904,73,-161.75436471557617,938.93,12.118111455440522,843650,0.001,2216.5690355700003,11457,842650,,
,,-161.77939766604885,,15.80746831247362,845000,0.001,,,844945,994.7,2281.2063421878847
908,73,-161.87492376708985,931.88,13.246646966934204,846945,0.001,2202.46251236,11504,845945,,
,,-161.65290887451172,,13.271934343576431,850000,0.001,,,849945,927.4,2467.160276075825
912,73,,934.14,,850945,,2214.02542599,11561,,,
916,73,-161.51628231811523,943.4,12.807007781982422,854945,0.001,2245.1759252199995,11615,853945,,
,,-161.8275905456543,,12.653843182325364,855000,0.001,,,854945,1000.0,2587.414261341095
920,73,-162.0272272949219,943.19,12.420478921413421,858924,0.001,2250.93429527,11673,857945,,
,,-162.17038220214843,,12.998557504653931,860000,0.001,,,859924,1000.0,2647.472035727091
924,73,-162.41165908813477,935.89,12.515509711742402,862194,0.001,2235.7350203299998,11728,861924,,
,,-162.92639769107925,,11.567395227764724,865000,0.001,,,864066,1000.0,2622.7494503231255
928,73,-163.05670852661132,942.6,11.799630721092225,866066,0.001,2256.0464924400003,11774,865066,,
932,73,-163.27733056640625,947.96,12.37306153345108,869477,0.001,2273.7991691499997,11819,868477,,
,,-163.78077896118165,,12.434483433008195,870000,0.001,,,869477,907.3,2388.4885136101393
936,73,-164.01230639648438,948.55,11.50479475069046,873074,0.001,2311.6045561199994,11871,872074,,
,,-164.10776831054687,,14.47762947702408,875000,0.001,,,874074,1000.0,2443.2374001759104
940,73,-164.743201914775,943.22,11.657504925125416,876541,0.001,2303.4020879100003,11921,875541,,
,,-164.70785775756835,,13.386651849031448,880000,0.001,,,879541,779.5,2050.530725003686
944,73,,948.35,,880541,,2330.5881898499997,11976,,,
948,73,-165.24174102783203,948.8,14.473644524335862,884541,0.001,2337.29137299,12026,883541,,
,,-165.3861643371582,,13.276856309652329,885000,0.001,,,884541,864.9,2233.4803201653876
952,73,-165.32790335083007,958.79,14.041757026672363,888541,0.001,2367.2930236800003,12084,887541,,
,,-165.4555380859375,,13.333862913370133,890000,0.001,,,889541,953.0,2329.756365221343
956,73,-166.11125939941405,958.79,13.557925856113433,892541,0.001,2371.3202136499995,12141,891541,,
,,-167.27306644215304,,13.19685040174746,895000,0.001,,,894051,1000.0,2534.810669358261
960,73,-166.9331305847168,953.89,13.786178964853287,896051,0.001,2366.4178837599993,12193,895051,,
964,73,-167.15470016479492,951.65,13.443463555574418,899827,0.001,2418.94949631,12242,898827,,
,,-167.38633337402345,,12.906532306194306,900000,0.001,,,899827,1000.0,2652.703378889756
968,73,-167.75296728515625,951.65,13.313430653095246,903827,0.001,2417.77898099,12300,902827,,
,,-168.0561657714844,,13.73115025138855,905000,0.001,,,904827,863.2,2331.716121021239
972,73,-168.14268576049804,951.65,13.964004705905914,907827,0.001,2422.20031481,12356,906827,,
,,-167.84971310424805,,12.916276319026947,910000,0.001,,,909827,1000.0,2456.6024447112345
976,73,-168.5055915222168,959.46,14.79510782289505,911827,0.001,2449.1813037499996,12415,910827,,
,,-168.84630801391603,,13.697276942253113,915000,0.001,,,914827,912.1,2221.003484420106
980,73,,960.56,,915827,,2451.4825145499995,12471,,,
984,73,-168.65176498413086,961.77,14.147428327560425,919827,0.001,2452.62881804,12524,918827,,
,,-169.22588241577148,,15.8199669380188,920000,0.001,,,919827,887.9,1885.0343074776233
988,73,-169.19076817472217,950.27,14.883116509052034,922677,0.001,2415.6468673,12570,921968,,
,,-169.05399319458007,,16.173959014892578,925000,0.001,,,924677,905.6,2345.3978336200116
992,73,-169.20170950317382,950.27,14.10515383195877,926677,0.001,2417.98079472,12624,925677,,
,,-169.51304498291015,,14.582620221138,930000,0.001,,,929677,939.8,2462.628705551289
996,73,,946.14,,930264,,2415.3468230000003,12680,,,
1000,73,-170.07291104125977,937.91,14.754811671495437,933441,0.001,2387.9167178500006,12716,932441,,
,,-169.731357421875,,13.888020498752594,935000,0.001,,,934441,1000.0,2522.9416455504424
1004,73,-170.00045776367188,937.91,14.615951627016068,937441,0.001,2384.23483199,12774,936441,,
,,-169.9117262878418,,15.436859570980072,940000,0.001,,,939441,1000.0,2421.076356372837
1008,73,-170.2681551208496,944.96,13.088649085998535,941441,0.001,2402.25053604,12832,940441,,
,,-170.55407159423828,,13.718508543252945,945000,0.001,,,944441,1000.0,2432.1520103357734
1012,73,,944.96,,945441,,2351.0624604400005,12890,,,
1016,73,-171.6071207885742,943.83,14.35151156759262,949328,0.001,2344.40845664,12939,948328,,
,,-171.7367821960449,,15.127531087875367,950000,0.001,,,949328,1000.0,2466.2417807552965
1020,73,-171.7714624633789,944.04,13.81320018863678,953328,0.001,2342.3286533399996,12997,952328,,
,,-172.23063189697265,,13.36589926481247,955000,0.001,,,954328,1000.0,1316.4645581664518
1024,73,-172.10498626708986,951.34,14.787329214334488,957328,0.001,2360.6280409299998,13055,956328,,
,,-171.68745544433594,,14.139373869419098,960000,0.001,,,959328,1000.0,2539.162467251718
1028,73,-171.43904763793947,952.62,13.187888614177703,961328,0.001,2364.23634238,13113,960328,,
,,-172.40627645874022,,13.225477459907532,965000,0.001,,,964328,1000.0,2728.036348448414
1032,73,,958.51,,965328,,2378.84810763,13172,,,
1036,73,-172.84611758422852,962.54,15.402324776172637,969328,0.001,2338.80587167,13225,968328,,
,,-172.89968603515624,,14.212258264541626,970000,0.001,,,969328,1000.0,2024.4615520120656
1040,73,-172.39886294555663,967.87,13.199284984588623,973328,0.001,2297.0986475100003,13284,972328,,
,,-171.77047656831286,,11.386509997504097,975000,0.001,,,974656,871.2,2182.964540620148
1044,73,,951.15,,975656,,2248.8849452900004,13317,,,
1048,73,-172.42752185058595,951.15,12.951354870796203,979656,0.001,2250.94967076,13370,978656,,
,,-172.42953433227538,,13.50062284231186,980000,0.001,,,979656,907.7,2224.08260242875
1052,73,-172.8630853881836,951.15,13.37944875073433,983656,0.001,2249.60080688,13427,982656,,
,,-172.8357784423828,,12.372624198436737,985000,0.001,,,984656,905.9,2246.8346644399453
1056,73,-173.2113221435547,951.15,13.389227713108063,987656,0.001,2243.9094070600004,13483,986656,,
,,-173.20961108398438,,13.51989653968811,990000,0.001,,,989656,970.9,2607.1303257768973
1060,73,-173.30367208862305,956.05,12.02810585975647,991656,0.001,2259.60199257,13540,990656,,
,,-174.35662908935547,,13.14655641245842,995000,0.001,,,994656,868.9,2305.247876632586
1064,73,,958.29,,995656,,2272.76218837,13596,,,
1068,73,-174.76953890991211,958.29,11.072552203893661,999656,0.001,2274.71653406,13648,998656,,
,,-174.50349411010743,,12.119090677499772,1000000,0.001,,,999656,926.0,2585.604726025928
1072,73,-175.12134341430664,951.61,12.44407104229927,1002988,0.001,2262.6929452599998,13707,1002656,,
,,-175.2516270751953,,11.936621596574783,1005000,0.001,,,1004988,1000.0,2393.4043349196204
1076,73,-175.87673190307618,951.61,11.556553135156632,1006988,0.001,2283.16873579,13756,1005988,,
,,-176.69278857421875,,12.036576314210892,1010000,0.001,,,1009988,1000.0,2465.1318431854247
1080,73,,951.61,,1010988,,2289.99578562,13815,,,
1084,73,-177.83089044189452,951.61,11.812283522844314,1014988,0.001,2294.8983931499997,13866,1013988,,
,,-177.87353741455078,,11.040108848571778,1015000,0.001,,,1014988,1000.0,2747.8754116930068
1088,73,-178.3421625505414,955.4,15.032854197847792,1018217,0.001,2316.37499603,13914,1017217,,
,,-178.14689660644532,,12.600889563798905,1020000,0.001,,,1019217,994.0,2474.034973599203
1092,73,-178.38201625279018,948.9,11.037384599958147,1021567,0.001,2304.6287966200002,13963,1020567,,
,,-178.17001342773438,,10.802920430660247,1025000,0.001,,,1024567,949.6,2537.7331198084635
1096,73,,953.03,,1025567,,2311.2039375599998,14021,,,
1100,73,-178.07468270874023,961.26,14.686088713645935,1029567,0.001,2334.6445806200004,14073,1028567,,
,,-178.4880707397461,,12.529150869369508,1030000,0.001,,,1029567,1000.0,2716.6137117976323
1104,73,-178.08604718017577,961.26,13.228808023452759,1033567,0.001,2343.38134698,14131,1032567,,
,,-178.56700512695312,,11.915573815107345,1035000,0.001,,,1034567,1000.0,2449.10784813473
1108,73,-178.29180749511718,961.26,13.03505293393135,1037567,0.001,2348.8150718300003,14189,1036567,,
,,-177.89257998657226,,12.793983556032181,1040000,0.001,,,1039567,1000.0,2737.6763824798168
1112,73,-178.1618472595215,961.26,16.0023777050972,1041567,0.001,2403.86212492,14246,1040567,,
,,-178.28665725708007,,14.60207274532318,1045000,0.001,,,1044567,1000.0,2640.749374178145
1116,73,,962.39,,1045567,,2411.8205115700002,14304,,,
1120,73,-178.25501113891602,962.39,13.043425519227982,1049567,0.001,2418.3985894500006,14356,1048567,,
,,-179.03032940673828,,13.411968904972076,1050000,0.001,,,1049567,1000.0,2609.1737432196737
1124,73,-179.23186270141602,962.39,12.324605468273163,1053567,0.001,2423.1302201900003,14413,1052567,,
,,-179.72772592163085,,14.02003330898285,1055000,0.001,,,1054567,943.8,2500.842794052465
1128,73,-180.02695642089844,962.39,12.79503293991089,1057567,0.001,2426.1226743499997,14469,1056567,,
,,-180.57609069824218,,10.926545144081116,1060000,0.001,,,1059567,910.2,2336.666641831433
1132,73,-180.53911724853515,962.39,11.337846824884414,1061567,0.001,2428.23471529,14525,1060567,,
,,-181.65732013054614,,14.786370107041416,1065000,0.001,,,1064096,1000.0,2528.987512864545
1136,73,,957.68,,1065096,,2467.2065521199997,14578,,,
1140,73,-181.62427194213868,957.68,12.752054745435714,1069096,0.001,2529.40033244,14629,1068096,,
,,-181.60628747940063,,14.365086504129263,1070000,0.001,,,1069161,867.1,2011.1045970567968
1144,73,-181.94512564086915,961.67,13.340693504333496,1071823,0.001,2540.6784247900005,14674,1071161,,
,,-181.78287232227814,,12.573568796118101,1075000,0.001,,,1074447,935.4,2224.854266886972
1148,73,,957.91,,1075447,,2532.56607581,14724,,,
1152,73,-182.3024963684082,950.1,12.480571477413177,1078666,0.001,2509.9240482299997,14774,1078319,,
,,-182.5385439453125,,13.680298907756805,1080000,0.001,,,1079666,948.7,2261.959960832074
1156,73,-182.43856524658204,950.1,12.763471948385238,1082666,0.001,2503.74615338,14823,1081666,,
,,-182.36403594970704,,13.453008707046509,1085000,0.001,,,1084544,1000.0,2644.079433665052
1160,73,-183.09255798339845,948.88,14.909764095306397,1086544,0.001,2498.29340293,14879,1085544,,
,,-182.8985559387207,,15.148352181911468,1090000,0.001,,,1089544,1000.0,2541.699133839458
1164,73,,948.88,,1090544,,2493.52250071,14936,,,
1168,73,-183.71918475341798,948.88,16.821780622005463,1094544,0.001,2498.5009231,14989,1093544,,
,,-183.93559161376953,,13.696891472816468,1095000,0.001,,,1094544,1000.0,2653.3964188541286
1172,73,-184.5241342163086,955.56,14.303090281009673,1098544,0.001,2515.93173808,15047,1097544,,
,,-184.1532991027832,,14.545768775224685,1100000,0.001,,,1099544,885.8,2323.0237060250715
1176,72,-185.08573706054688,955.56,14.236418820381164,1102544,0.001,2512.6249124100004,15104,1101544,,
,,-185.0272002258301,,16.201565609693528,1105000,0.001,,,1104544,982.2,2574.671793208271
1180,72,-184.93328479003907,955.56,14.37086444759369,1106544,0.001,2513.6916414199995,15162,1105544,,
,,-185.40816482543946,,16.369612918615342,1110000,0.001,,,1109544,1000.0,2658.522209188831
1184,72,,955.56,,1110544,,2518.55889507,15221,,,
1188,72,-186.39373202514648,963.27,14.026143298387527,1114544,0.001,2538.79529787,15274,1113544,,
,,-186.3335322265625,,13.180198890209198,1115000,0.001,,,1114544,978.4,2753.9317404147237
1192,72,-186.77161883544923,969.77,14.060073641777038,1118544,0.001,2557.3167669199993,15331,1117544,,
,,-186.59178619384767,,14.367185062408447,1120000,0.001,,,1119544,1000.0,2659.7218175441026
1196,72,-187.07349337768554,969.77,14.175356254577636,1122544,0.001,2562.1079515,15389,1121544,,
,,-187.19119088745117,,14.70839293718338,1125000,0.001,,,1124544,973.2,2512.9877205605385
1200,72,-187.52955673217772,969.77,16.137103380918504,1126544,0.001,2564.6223118700004,15447,1125544,,
,,-187.94221768188476,,13.876310445547103,1130000,0.001,,,1129544,1000.0,2712.87563159205
1204,72,,969.77,,1130544,,2561.08630744,15506,,,
1208,72,-188.67694454956055,969.77,14.282683240413666,1134544,0.001,2564.9399431700003,15560,1133544,,
,,-189.1140271911621,,13.915310559749603,1135000,0.001,,,1134544,1000.0,2115.655120070174
1212,72,-189.4703055419922,969.77,16.04997177886963,1138544,0.001,2557.27838896,15617,1137544,,
,,-189.69837481689453,,16.279104139328002,1140000,0.001,,,1139544,918.5,2511.753962260112
1216,72,-190.08988470458985,969.77,17.45916355752945,1142544,0.001,2560.6987547100002,15673,1141544,,
,,-190.16664566040038,,15.609527186393738,1145000,0.001,,,1144544,1000.0,2689.6501461826265
1220,72,-190.1714559020996,969.77,15.095949131965638,1146544,0.001,2561.6998173300003,15732,1145544,,
,,-191.16994589233397,,13.756575689077378,1150000,0.001,,,1149544,950.0,2572.007807135652
1224,72,,969.77,,1150544,,2560.93448773,15790,,,
1228,72,-191.77879190063476,969.77,13.327696128606796,1154544,0.001,2561.4579306600003,15841,1153544,,
,,-192.117225189209,,13.978294967889786,1155000,0.001,,,1154544,1000.0,2730.233797709085
1232,72,-192.1545646972656,969.77,16.193038946151734,1158544,0.001,2535.69732444,15898,1157544,,
,,-192.2223095703125,,13.852572734117508,1160000,0.001,,,1159544,976.6,2734.19822741393
1236,72,-192.24062539672852,969.36,16.74947776865959,1162032,0.001,2526.79029384,15949,1161032,,
,,-191.79772286987304,,15.745109420776368,1165000,0.001,,,1164032,1000.0,2686.483758815192
1240,72,-191.72885327148438,969.36,13.328852055549621,1166032,0.001,2525.29402145,16008,1165032,,
,,-192.2669533996582,,13.701662924289703,1170000,0.001,,,1169032,926.6,2602.2836255505217
1244,72,,982.09,,1170032,,2563.433637,16066,,,
1248,72,-192.23693325805664,985.85,15.755663851261138,1174032,0.001,2572.3115868200002,16117,1173032,,
,,-192.47384133911132,,14.445251108646392,1175000,0.001,,,1174032,910.4,2484.5232163004575
1252,72,-192.0896646118164,993.66,13.723871661186218,1178032,0.001,2595.7576238000006,16175,1177032,,
,,-192.327423828125,,13.640868543624878,1180000,0.001,,,1179032,1000.0,2750.1900327857584
1256,72,-192.44771157836914,993.66,14.307115387916564,1182032,0.001,2615.1214154699996,16233,1181032,,
,,-192.86637771606445,,13.196729672193527,1185000,0.001,,,1184032,963.7,2437.557492244244
1260,72,-193.15143679809572,994.88,13.271351016521454,1186032,0.001,2622.6154151,16292,1185032,,
,,-193.5486253967285,,15.435418536186218,1190000,0.001,,,1189032,1000.0,2794.2260036565362
1264,72,,994.88,,1190032,,2626.7439423000005,16350,,,
1268,72,-193.63733102416992,994.88,13.902347372055054,1194032,0.001,2624.61264731,16401,1193032,,
,,-193.71628219604492,,11.875678763866425,1195000,0.001,,,1194032,1000.0,2799.2249344357288
1272,72,-194.31752816772462,994.88,13.459815992355347,1198032,0.001,2628.43225767,16460,1197032,,
,,-194.67705572509766,,13.989296652317048,1200000,0.001,,,1199032,999.6,2669.518850304
1276,72,-194.81903341674806,994.88,13.247542757034301,1202032,0.001,2630.62193081,16517,1201032,,
,,-195.14646029663086,,12.417481375694274,1205000,0.001,,,1204032,925.3,2467.1217275442555
1280,72,-195.23259689331056,994.88,14.914667455673218,1206032,0.001,2630.5983491099996,16575,1205032,,
1284,72,-195.67184076282786,985.01,13.548699353905304,1209045,0.001,2604.2291389,16614,1208045,,
,,-195.93065399169922,,15.226279608726502,1210000,0.001,,,1209045,967.4,2432.1335999894886
1288,72,-196.13689901733397,985.01,13.485329123020172,1213045,0.001,2601.9682428200003,16672,1212045,,
,,-196.4464223022461,,14.423051741838455,1215000,0.001,,,1214045,870.5,2372.8808322901837
1292,72,-196.55120925903321,985.01,13.3282348549366,1217045,0.001,2602.5853690800004,16728,1216045,,
,,-197.15142068481444,,15.118330933570862,1220000,0.001,,,1219045,1000.0,2770.401236136118
1296,72,-197.2121725463867,985.01,14.553296436548234,1221045,0.001,2604.8061683700003,16786,1220045,,
,,-197.55230151367186,,12.881270142316819,1225000,0.001,,,1224045,836.5,2285.1681742010637
1300,72,,985.01,,1225045,,2607.1147245300003,16844,,,
1304,72,-197.71330657958984,985.01,11.00632510638237,1229045,0.001,2608.77453482,16896,1228045,,
,,-197.7575092163086,,13.687237218379975,1230000,0.001,,,1229045,970.1,2610.2573858730493
1308,72,-198.51782476806642,985.01,13.454856435775756,1233045,0.001,2609.00124869,16953,1232045,,
,,-198.22797732543944,,12.007879341125488,1235000,0.001,,,1234045,1000.0,2770.062425032817
1312,72,-198.36389553122325,982.31,12.455530012797002,1236775,0.001,2612.61873506,17008,1235775,,
,,-199.2248017578125,,13.763821974277496,1240000,0.001,,,1239775,982.3,2465.7348507855086
1316,72,,982.31,,1240775,,2614.36157878,17065,,,
1320,72,-199.1099418029785,982.31,13.901146455287932,1244775,0.001,2614.5716234000006,17118,1243775,,
,,-199.2664221801758,,13.219095003128052,1245000,0.001,,,1244775,1000.0,2745.212599791214
1324,72,-199.49517175292968,982.31,14.570305634260178,1248775,0.001,2617.4987982500006,17175,1247775,,
,,-199.50844741821288,,13.371554018497466,1250000,0.001,,,1249775,879.8,2033.9038585599512
1328,72,-199.73198391723633,982.31,13.888663441181183,1252775,0.001,2620.9222186999996,17232,1251775,,
,,-200.30182342529298,,12.767908008813858,1255000,0.001,,,1254664,1000.0,2806.038776881248
1332,72,-200.28359854125978,981.2,14.067948522090912,1256664,0.001,2648.6875173900003,17289,1255664,,
,,-200.26393487548827,,13.970285830020904,1260000,0.001,,,1259664,891.3,2377.8733038689943
1336,72,,986.32,,1260664,,2673.8900611000004,17346,,,
1340,72,-200.67568070141238,973.81,14.194954742044487,1263413,0.001,2638.0885019700004,17391,1263201,,
,,-201.1242864074707,,12.166023310661316,1265000,0.001,,,1264413,840.6,2272.0116149671376
1344,72,-200.94405339273175,965.1,11.968938113598341,1266542,0.001,2614.4084017,17430,1265947,,
,,-200.87516650390626,,13.368983194589616,1270000,0.001,,,1269542,922.4,2148.1430445667356
1348,72,,965.1,,1270542,,2619.99376469,17482,,,
1352,72,-201.2066130065918,965.1,15.448302158594132,1274542,0.001,2626.53229421,17534,1273542,,
,,-201.6943729248047,,12.631720847129822,1275000,0.001,,,1274542,830.4,2103.5384135566187
1356,72,-202.02084814453124,963.94,13.097642529010773,1278426,0.001,2605.1010309499998,17589,1277426,,
,,-201.8673719177246,,14.971090852499009,1280000,0.001,,,1279426,930.2,2540.6401474070967
1360,72,-201.90483615112305,963.94,12.944806009054185,1282426,0.001,2610.1376088999996,17647,1281426,,
,,-202.0595675048828,,14.195205339193343,1285000,0.001,,,1284426,957.8,2460.583186005987
1364,72,-202.213994140625,963.94,12.915264351129531,1286426,0.001,2611.6196208300003,17706,1285426,,
1368,72,-202.53370581054688,955.68,11.907835099935532,1289600,0.001,2590.88142139,17748,1288600,,
,,-202.91955975341796,,12.980932110786439,1290000,0.001,,,1289600,938.2,2460.4440327086077
1372,72,-202.89083981323242,946.86,11.975208116054535,1292718,0.001,2568.67129795,17806,1292600,,
,,-203.16453356933593,,13.231064744949341,1295000,0.001,,,1294718,1000.0,2890.057092206366
1376,72,-203.35214599609375,946.86,13.28812188911438,1296718,0.001,2575.0396189900002,17854,1295718,,
,,-203.361083404541,,12.779484006643296,1300000,0.001,,,1299314,974.5,2144.3721687599086
1380,72,,942.82,,1300314,,2566.52886086,17908,,,
1384,72,-203.5755146484375,952.69,13.797475439548492,1304314,0.001,2600.7168741,17962,1303314,,
,,-203.7865237121582,,11.521155733823777,1305000,0.001,,,1304314,977.6,2680.9297793300125
