rollout/ep_rew_mean,time/fps,train/ent_coef_loss,train/critic_loss,train/n_updates,time/total_timesteps,train/ent_coef,time/time_elapsed,time/episodes,train/actor_loss,rollout/ep_len_mean,train/learning_rate,eval/mean_reward,eval/mean_ep_length
-32.529531750000004,135,-0.6414437294006348,2.271588087081909,160,261,0.9532362818717957,1,4,-12.0372953414917,65.25,0.0003,,
-40.514945125000004,98,-3.0417113304138184,1.1594983339309692,761,862,0.7962648868560791,8,8,-20.450786590576172,107.75,0.0003,,
-70.93140658333334,93,-7.075570106506348,2.2584986686706543,1886,1987,0.5714148879051208,21,12,-29.111164093017578,165.58333333333334,0.0003,,
-66.773160125,93,-8.415887832641602,5.460470676422119,2235,2336,0.5160434246063232,25,16,-32.19023132324219,146.0,0.0003,,
-59.862266100000014,92,-9.288938522338867,3.483564615249634,2492,2593,0.47853389382362366,27,20,-33.03015899658203,129.65,0.0003,,
-81.56988295833334,91,-12.556255340576172,7.023432731628418,3786,3887,0.33007141947746277,42,24,-35.358543395996094,161.95833333333334,0.0003,,
,,-15.001056671142578,3.763998031616211,4899,5000,0.241036057472229,,,-35.305030822753906,,0.0003,-32.05282111518609,949.8
-96.6155290357143,74,-15.577886581420898,4.244779109954834,5052,5153,0.2308773249387741,68,28,-35.47127151489258,184.03571428571428,0.0003,,
-104.66267456250002,76,-17.584383010864258,3.6983582973480225,6026,6127,0.17564985156059265,79,32,-33.45797348022461,191.46875,0.0003,,
-96.59819802777778,77,-18.03398895263672,5.7817487716674805,6227,6328,0.1660265475511551,82,36,-31.697486877441406,175.77777777777777,0.0003,,
-90.668045125,77,-17.96051788330078,4.456110954284668,6532,6633,0.15242871642112732,85,40,-31.86495590209961,165.825,0.0003,,
-86.86779993181818,78,-18.220523834228516,4.1240949630737305,6899,7000,0.1376669853925705,89,44,-29.791194915771484,159.0909090909091,0.0003,,
-81.59354908333334,78,-18.00802230834961,4.987307071685791,7079,7180,0.13103413581848145,91,48,-29.373558044433594,149.58333333333334,0.0003,,
-83.77041046153846,79,-17.419599533081055,5.35441780090332,7808,7909,0.10751817375421524,99,52,-27.528854370117188,152.09615384615384,0.0003,,
-88.4592766607143,80,-17.90354347229004,4.04428768157959,9203,9304,0.07401663064956665,115,56,-25.79241943359375,166.14285714285714,0.0003,,
,,-16.295467376708984,3.6798954010009766,9899,10000,0.06162340193986893,,,-23.32546615600586,,0.0003,2.1571289606676145,478.0
-97.84034811666668,79,-15.535157203674316,3.25993013381958,11625,11726,0.03956134617328644,147,60,-19.849058151245117,195.43333333333334,0.0003,,
-96.3411133125,80,-12.645294189453125,3.07144832611084,12828,12929,0.02933591417968273,160,64,-16.009265899658203,202.015625,0.0003,,
-90.59484970588237,80,-12.985658645629883,3.2962725162506104,13334,13435,0.02598639950156212,166,68,-15.73208999633789,197.5735294117647,0.0003,,
-85.01082830555555,80,-11.06962776184082,2.811840057373047,13836,13937,0.02311357483267784,172,72,-14.839421272277832,193.56944444444446,0.0003,,
,,-8.807939529418945,3.058563232421875,14899,15000,0.018367663025856018,,,-13.40800952911377,,0.0003,139.40493188408473,511.0
-78.50725032894736,78,-8.193866729736328,3.015554428100586,15046,15147,0.017837749794125557,193,76,-13.698648452758789,199.30263157894737,0.0003,,
-73.6688289125,79,-3.9436261653900146,2.41532564163208,16540,16641,0.013882632367312908,209,80,-12.219842910766602,208.0125,0.0003,,
,,1.0528358221054077,2.0263309478759766,19899,20000,0.013388996943831444,,,-12.080511093139648,,0.0003,479.7645479635627,917.4
-55.22782434523812,77,1.739625096321106,1.9702425003051758,20540,20641,0.014119033701717854,266,84,-11.881484985351562,245.72619047619048,0.0003,,
-27.688430897727287,79,1.1024725437164307,1.550033450126648,24540,24641,0.017226384952664375,311,88,-14.726015090942383,280.0113636363636,0.0003,,
,,-1.8760976791381836,1.4250551462173462,24899,25000,0.017551708966493607,,,-14.695761680603027,,0.0003,486.39017666946165,724.0
-2.4568757282608815,78,0.8027624487876892,1.269624948501587,27841,27942,0.019931599497795105,357,92,-18.659446716308594,303.7173913043478,0.0003,,
,,-0.8502925634384155,1.6601989269256592,29899,30000,0.020074594765901566,,,-20.504362106323242,,0.0003,266.76130071292283,574.2
6.207938947916655,77,-1.6866087913513184,1.5682796239852905,30107,30208,0.020276831462979317,388,96,-20.61862564086914,314.6666666666667,0.0003,,
19.440893339999988,78,1.6380468606948853,1.2424376010894775,32390,32491,0.02097558043897152,412,100,-23.07697868347168,324.91,0.0003,,
,,0.9470144510269165,1.5486589670181274,34899,35000,0.02298179641366005,,,-25.247533798217773,,0.0003,648.6843383963554,809.9
50.41411505999999,77,-0.9671123623847961,1.3195197582244873,36390,36491,0.0240375604480505,468,104,-25.185813903808594,362.3,0.0003,,
,,-0.8669006824493408,1.1600619554519653,39899,40000,0.02564939670264721,,,-29.931495666503906,,0.0003,476.16613289113445,644.6
81.71030291,77,0.7117763757705688,1.239396333694458,40390,40491,0.02616242691874504,521,108,-30.357479095458984,396.29,0.0003,,
90.15647487999999,78,0.9062265753746033,1.714768648147583,41580,41681,0.025962557643651962,533,112,-31.272926330566406,396.94,0.0003,,
104.26678193,78,-0.1794046312570572,1.3280701637268066,43833,43934,0.027416963130235672,558,116,-33.23064422607422,415.98,0.0003,,
,,0.34970471262931824,1.215523362159729,44899,45000,0.02742343582212925,,,-32.94831085205078,,0.0003,669.364314218401,902.3
112.20182668999998,77,-1.3681224584579468,2.080329418182373,44953,45054,0.027528634294867516,583,120,-32.356204986572266,424.61,0.0003,,
152.03474070000001,78,0.4563266336917877,1.0979658365249634,48953,49054,0.0286339670419693,627,124,-35.58217239379883,451.67,0.0003,,
,,-0.23325812816619873,1.2110273838043213,49899,50000,0.028143366798758507,,,-36.153953552246094,,0.0003,389.57167756226846,522.8
176.17732459,77,-0.32067441940307617,1.118884801864624,51094,51195,0.028869282454252243,659,128,-37.74129867553711,460.42,0.0003,,
,,-0.708173394203186,1.0513205528259277,54899,55000,0.027932465076446533,,,-38.78595733642578,,0.0003,667.0000368271488,810.5
210.90532495,77,0.30286237597465515,1.2511134147644043,55094,55195,0.027737725526094437,715,132,-39.854496002197266,490.68,0.0003,,
224.89855657,77,1.1914494037628174,1.066153645515442,57173,57274,0.028132496401667595,739,136,-40.20069885253906,509.46,0.0003,,
234.08158715000002,77,0.04729801416397095,1.3729993104934692,58413,58514,0.027620602399110794,752,140,-39.888301849365234,518.81,0.0003,,
,,-0.22153550386428833,1.49593985080719,59899,60000,0.0267108753323555,,,-39.977806091308594,,0.0003,648.9609500323044,905.1
240.71728346,76,-0.10991495847702026,1.3234262466430664,59965,60066,0.026907755061984062,782,144,-41.322486877441406,530.66,0.0003,,
265.42720305,77,-0.01993037760257721,1.0508408546447754,63124,63225,0.0281766876578331,817,148,-41.9688720703125,560.45,0.0003,,
,,-0.6276150941848755,1.192068099975586,64899,65000,0.027806030586361885,,,-42.42486572265625,,0.0003,776.6553127300925,901.3
303.31511344999996,76,-0.9293690919876099,1.4210772514343262,67124,67225,0.027730345726013184,874,152,-42.19093322753906,593.16,0.0003,,
,,-0.9019635915756226,1.1646980047225952,69899,70000,0.028071628883481026,,,-45.05406951904297,,0.0003,657.7938640709268,805.6
341.17084671,76,0.9219573736190796,1.0575785636901855,71124,71225,0.027765341103076935,931,156,-45.222198486328125,619.21,0.0003,,
371.48005911,76,-0.09880350530147552,1.2841137647628784,74168,74269,0.02713768370449543,966,160,-46.115867614746094,625.43,0.0003,,
,,-0.7388587594032288,1.4926717281341553,74899,75000,0.02773936465382576,,,-47.00255584716797,,0.0003,570.3643355126958,724.6
390.59316574,76,0.006904482841491699,1.1925212144851685,76334,76435,0.027620483189821243,1001,164,-46.85638427734375,635.06,0.0003,,
,,0.4671381115913391,1.0842173099517822,79899,80000,0.027120865881443024,,,-48.8741455078125,,0.0003,875.8158288217616,1000.0
418.49949228,75,0.592245876789093,0.9618061780929565,80334,80435,0.027450982481241226,1060,168,-49.34489059448242,670.0,0.0003,,
446.6731531499999,76,0.8319880366325378,1.092652678489685,84334,84435,0.026597004383802414,1105,172,-49.63250732421875,704.98,0.0003,,
,,-1.2216765880584717,1.0398372411727905,84899,85000,0.025918656960129738,,,-49.592201232910156,,0.0003,766.8304150663491,902.6
477.97655983,76,-0.005677700042724609,1.0653523206710815,88334,88435,0.025700224563479424,1160,176,-50.81836700439453,732.88,0.0003,,
,,-0.13645416498184204,0.8991018533706665,89899,90000,0.024996481835842133,,,-51.306583404541016,,0.0003,867.982199439872,1000.0
501.98840831,75,0.45932069420814514,1.205636978149414,91362,91463,0.025423575192689896,1208,180,-51.43949890136719,748.22,0.0003,,
513.89055694,76,-0.7287801504135132,0.9887716770172119,94423,94524,0.025461142882704735,1242,184,-52.32317352294922,738.83,0.0003,,
,,-0.1598612666130066,1.0921354293823242,94899,95000,0.02499413676559925,,,-53.021026611328125,,0.0003,524.7073349801824,607.7
515.84736861,75,0.035773493349552155,0.8842140436172485,97439,97540,0.024708140641450882,1284,188,-53.314292907714844,728.99,0.0003,,
,,0.28217390179634094,0.9459246397018433,99899,100000,0.024323178455233574,,,-54.72513961791992,,0.0003,452.20193163617625,620.0
518.97845219,75,-0.04574781656265259,0.8757497072219849,100485,100586,0.02463551238179207,1327,192,-54.85287857055664,726.44,0.0003,,
527.1436138500001,76,-0.41623032093048096,0.7378555536270142,102527,102628,0.02419339492917061,1349,196,-55.36820983886719,724.2,0.0003,,
528.6702440400001,76,-0.6612203121185303,1.00233793258667,104652,104753,0.024043463170528412,1373,200,-55.75040817260742,722.62,0.0003,,
,,-0.18121075630187988,0.8595933318138123,104899,105000,0.023821508511900902,,,-56.384361267089844,,0.0003,577.3849405956164,908.5
505.1857825300001,75,-0.7365078926086426,1.2996007204055786,106732,106833,0.022884780541062355,1407,204,-55.070335388183594,703.42,0.0003,,
499.83149196,76,-0.2848379611968994,0.8722046613693237,109780,109881,0.02357029728591442,1441,208,-55.90375518798828,693.9,0.0003,,
,,-0.8293654918670654,0.7864986658096313,109899,110000,0.02278955839574337,,,-56.7979621887207,,0.0003,899.6038625990623,1000.0
530.71620907,75,0.5506678819656372,1.059814691543579,113780,113881,0.02247430942952633,1499,212,-57.42441177368164,722.0,0.0003,,
,,0.8262447714805603,0.8072160482406616,114899,115000,0.022646300494670868,,,-57.28385925292969,,0.0003,897.8054188615176,1000.0
