train/learning_rate,train/n_updates,train/critic_loss,time/episodes,rollout/ep_len_mean,time/time_elapsed,time/total_timesteps,train/actor_loss,rollout/ep_rew_mean,time/fps,eval/mean_reward,eval/mean_ep_length
0.001,150004,0.12079829159379006,160,972.91,1602,151051,-72.39711245727538,643.78282312,94,,
0.001,154004,0.33145786725357174,164,968.89,1632,154649,-72.62873988342285,640.9849583299998,94,,
0.001,154602,0.1481532947499816,,,,155000,-72.66292957318666,,,942.2440854132176,1000.0
0.001,157602,0.2539095181636512,168,973.31,1675,158649,-72.8061171875,643.77738174,94,,
0.001,159602,0.3115420053638518,,,,160000,-72.92195263671876,,,947.9032677769661,1000.0
0.001,161602,0.3914221343100071,172,974.07,1721,162649,-73.04940255737304,644.0237595,94,,
0.001,164602,0.3475396474972367,,,,165000,-73.10338493347167,,,941.9113361775875,1000.0
0.001,165602,0.21636715355142952,176,974.07,1767,166649,-73.1910874633789,644.48084529,94,,
0.001,169602,0.1523759299106896,,,,170000,-73.4210334777832,,,944.4072525501251,1000.0
,,,180,974.07,1813,170649,,644.8918409300001,94,,
0.001,173602,0.1361202577576041,184,974.07,1842,174649,-73.58348754882813,644.74544998,94,,
0.001,174602,0.23579213904589413,,,,175000,-73.6208613433838,,,917.1965536534786,1000.0
0.001,176631,0.37125048860162496,188,964.36,1880,177678,-73.597646484375,637.14465525,94,,
0.001,179631,0.580042983006686,,,,180000,-73.61639225769044,,,874.5295339814387,1000.0
0.001,180631,0.5231813046187163,192,964.36,1924,181678,-73.58468742370606,634.26876835,94,,
0.001,184631,0.37514413860067725,,,,185000,-73.25130862426758,,,915.5905510783195,1000.0
,,,196,964.36,1965,185678,,633.2452286299999,94,,
0.001,188631,0.23332164158299565,200,964.36,1991,189678,-73.05878079223633,632.52779389,95,,
0.001,189631,0.26353223165124656,,,,190000,-73.05047930908204,,,934.1837748527527,1000.0
0.001,192631,0.31034594670310617,204,964.36,2031,193678,-73.07402572631835,632.36431198,95,,
0.001,194631,0.1651400694437325,,,,195000,-72.9482407989502,,,909.9830807387829,1000.0
0.001,196631,0.4141339191570878,208,973.1,2070,197678,-72.92398104858398,637.76452036,95,,
0.001,199631,0.36707482071220876,,,,200000,-72.83565431213378,,,906.2231528699398,1000.0
0.001,200631,0.33157302110642195,212,973.1,2109,201678,-72.76765676879883,637.31077285,95,,
0.001,204631,0.37541400840133426,,,,205000,-72.6990528717041,,,901.7070907354355,1000.0
,,,216,980.51,2148,205678,,641.54556124,95,,
0.001,208631,0.14300562110543252,220,980.51,2174,209678,-72.51074304199219,640.1660265499999,96,,
0.001,209631,0.28014797081798315,,,,210000,-72.5529140625,,,929.6884005129338,1000.0
0.001,212631,0.2546877252012491,224,980.51,2213,213678,-72.54076699829102,640.3765417499999,96,,
0.001,214631,0.24935364536941051,,,,215000,-72.5423652191162,,,934.2729587078095,1000.0
0.001,216631,0.2972153869010508,228,970.94,2249,216721,-72.54784622192383,634.2987913599999,96,,
0.001,219674,0.28760075912997124,,,,220000,-72.32753627014161,,,841.543962520361,1000.0
,,,232,970.94,2281,220721,,632.45127639,96,,
0.001,223674,0.32174939823523163,236,974.86,2304,224721,-71.83750527954102,633.3743794500001,97,,
0.001,224674,0.19325751370564104,,,,225000,-71.74744384765626,,,906.8747801065444,1000.0
0.001,227674,0.37243326324224474,240,976.7,2341,228721,-71.73311412048339,634.41813469,97,,
0.001,229674,0.2826976803801954,,,,230000,-71.7333885192871,,,881.1998503923417,1000.0
0.001,231674,0.21492503401637078,244,976.7,2378,232721,-71.65590348815918,633.4886360200001,97,,
0.001,234715,0.11989996201172472,,,,235000,-71.68192337036133,,,951.1257597386837,1000.0
,,,248,967.11,2408,235762,,627.5743538400001,97,,
0.001,238715,0.4122967083454132,252,967.11,2432,239762,-71.62866682434083,627.81792297,98,,
0.001,239715,0.23568692908063532,,,,240000,-71.64969859313965,,,953.6484989523888,1000.0
0.001,242715,0.4794852579087019,256,967.11,2469,243762,-71.46969146728516,626.53242945,98,,
0.001,244715,0.3389150376431644,,,,245000,-71.08369947814941,,,934.0841763675213,1000.0
0.001,246715,0.521959269747138,260,967.11,2507,247762,-70.9394426574707,624.16493498,98,,
0.001,249715,0.5881688620224595,,,,250000,-70.77358787536622,,,888.8046916484833,1000.0
0.001,250715,0.30779326483234765,264,971.13,2543,251762,-70.78921241760254,625.13432284,98,,
0.001,254011,0.20619961954280733,,,,255000,-70.63133485412598,,,931.0047251284122,1000.0
,,,268,964.09,2575,255058,,619.39316358,99,,
0.001,258011,0.4749009268842638,272,964.09,2600,259058,-70.4673980102539,618.4714639599999,99,,
0.001,259011,0.4630539027713239,,,,260000,-70.44012461853028,,,864.382853871584,1000.0
0.001,262011,0.7043784215152263,276,964.09,2638,263058,-70.10766500854493,615.65655856,99,,
0.001,264011,0.38457423089072107,,,,265000,-69.83392517089844,,,926.2209281682968,1000.0
0.001,266011,0.17003078649565578,280,964.09,2676,267058,-69.64475163269043,613.15483689,99,,
0.001,269011,0.3080929549485445,,,,270000,-69.38080236816407,,,917.1142011404038,1000.0
0.001,270011,0.18746933602541685,284,964.09,2712,271058,-69.41254573059082,611.9653914,99,,
0.001,274011,0.24999490639567376,,,,275000,-69.44110804748536,,,925.0872101664543,1000.0
,,,288,973.8,2748,275058,,618.67248748,100,,
0.001,278011,0.3487134491018951,292,973.8,2772,279058,-69.58200115966797,621.9738833600001,100,,
0.001,279011,0.5785194948688149,,,,280000,-69.57097605895996,,,899.094844353199,1000.0
0.001,282011,0.40474122039228677,296,973.8,2808,283058,-69.75089079284668,623.0932016500001,100,,
0.001,284684,0.3227232663482428,,,,285000,-69.87494696044922,,,930.2930534303189,1000.0
0.001,285684,0.3687872826419771,300,970.53,2840,286731,-69.98050924682617,621.47685218,100,,
0.001,289684,0.3971236898638308,,,,290000,-70.14523110961915,,,903.2098084151745,1000.0
,,,304,970.53,2873,290731,,620.6049499999999,101,,
0.001,293684,0.24886000491678714,308,970.53,2896,294731,-70.10376358032227,619.35915191,101,,
0.001,294684,0.3690341034904122,,,,295000,-70.07493936157226,,,867.304442435503,1000.0
0.001,297684,0.3258258996717632,312,970.53,2930,298731,-70.2250390625,607.60898882,101,,
0.001,299684,0.4814016053378582,,,,300000,-70.25437197875976,,,905.611965662241,1000.0
0.001,301684,0.507881371665746,316,970.53,2964,302731,-70.28182583618164,607.76241181,102,,
0.001,304684,0.4792754838205874,,,,305000,-70.35993437194824,,,901.2384459137917,1000.0
0.001,305684,0.45600898083671926,320,970.53,2998,306731,-70.37386970520019,608.71401987,102,,
0.001,309684,0.34135050162673,,,,310000,-70.52057850646973,,,913.6208838701248,1000.0
,,,324,965.81,3031,310259,,604.9060046000001,102,,
0.001,313212,0.21741337736696004,328,975.38,3052,314259,-70.71750630187988,611.5058849500001,102,,
0.001,314212,0.3668852654099464,,,,315000,-70.73872288513184,,,923.580113697052,1000.0
0.001,317212,0.3398406155705452,332,975.38,3087,318259,-70.93993875122071,613.49077042,103,,
0.001,319212,0.4280240071117878,,,,320000,-71.06897238159179,,,920.4770391702652,1000.0
0.001,321212,0.18045507971197366,336,975.38,3121,322259,-71.1905364227295,615.3044999400001,103,,
0.001,324212,0.29892784865200517,,,,325000,-71.43011486816407,,,937.2394019305706,1000.0
0.001,325212,0.3632615849412978,340,975.38,3154,326259,-71.4856349182129,609.9442684999999,103,,
0.001,329212,0.4221078090853989,,,,330000,-71.6630859375,,,933.6035608291626,1000.0
,,,344,975.38,3188,330259,,606.78490585,103,,
0.001,333212,0.5651167166307569,348,984.97,3211,334259,-71.70827391052246,612.62092668,104,,
0.001,334212,0.7015927237570285,,,,335000,-71.76234129333496,,,843.099968802929,1000.0
0.001,337212,0.21417985129728914,352,984.97,3246,338259,-71.84749009704589,612.1176863999999,104,,
0.001,339212,0.43125821920484303,,,,340000,-71.90026951599121,,,906.4931292116642,1000.0
0.001,341212,0.4149971335195005,356,984.97,3280,342259,-71.97440086364746,595.98300737,104,,
0.001,344212,0.5969146653115749,,,,345000,-71.95093328857422,,,900.0316549658776,1000.0
0.001,345212,0.47073718164116146,360,984.97,3313,346259,-71.85364010620117,574.39511126,104,,
0.001,348337,0.6292398619130254,364,976.22,3332,349384,-71.33118324279785,566.6169687,104,,
0.001,349337,0.6416409891024232,,,,350000,-71.16467512512207,,,791.542381542921,1000.0
0.001,352337,0.4694846745580435,368,983.26,3365,353384,-70.81008438110352,568.9015239999999,104,,
0.001,354337,0.6068798646442592,,,,355000,-70.54219523620606,,,835.9405236005783,1000.0
0.001,356337,0.5302314464896918,372,983.26,3399,357384,-70.49716911315917,567.22086982,105,,
0.001,359337,0.6490426126047969,,,,360000,-70.30979124450684,,,728.9664801061153,1000.0
0.001,360337,0.3795916685387492,376,980.69,3433,361127,-70.12946034240723,563.8213062,105,,
0.001,364080,0.5030894402638078,,,,365000,-69.53230882263183,,,686.6990804493428,1000.0
,,,380,980.69,3466,365127,,561.92526289,105,,
0.001,367684,0.44599179800614897,384,976.73,3487,368731,-69.02683562305775,548.19265102,105,,
0.001,369684,0.8568619171679019,,,,370000,-68.94021147155762,,,635.0566026031971,1000.0
0.001,371684,0.8830820405706763,388,976.73,3520,372731,-68.6525062713623,542.1569415,105,,
0.001,374684,0.6423938749432564,,,,375000,-68.2337354888916,,,854.9832954078913,1000.0
0.001,375684,0.5618980604559183,392,976.73,3554,376731,-68.14279479980469,529.56069734,105,,
0.001,379684,0.597143100336194,,,,380000,-67.55506797790527,,,709.4696277856826,1000.0
,,,396,976.73,3588,380731,,522.7807429200001,106,,
0.001,383684,0.9881053447201849,400,980.0,3611,384731,-66.9181568145752,516.50565307,106,,
0.001,384684,1.003320756457746,,,,385000,-66.74695684814454,,,611.0007962584496,1000.0
0.001,387684,1.072431130349636,404,980.0,3645,388731,-66.11311619567871,490.22143167,106,,
0.001,389684,1.6110097188949586,,,,390000,-65.3851231918335,,,62.79193096912714,1000.0
0.001,391684,1.2521019250303507,408,980.0,3678,392731,-65.20408222961426,477.6797596800001,106,,
0.001,394684,0.9285747369676829,,,,395000,-64.5462960357666,,,678.2701621640474,1000.0
0.001,395684,1.0018800122365354,412,980.0,3712,396731,-64.39592067718506,474.92194751000005,106,,
0.001,399684,1.1486365378126502,,,,400000,-64.03108995056152,,,809.1513858795166,1000.0
,,,416,980.0,3747,400731,,470.41675952,106,,
0.001,403684,0.8483148840740323,420,980.0,3770,404731,-64.03365871429443,467.4134890900001,107,,
0.001,404684,0.8954049077183008,,,,405000,-64.04245167541504,,,735.2275610433426,1000.0
0.001,407684,1.4408693056851625,424,984.72,3804,408731,-63.954182624816895,464.78696257999997,107,,
0.001,409684,1.4019942216128112,,,,410000,-63.731712669372556,,,816.6305768633727,1000.0
0.001,411684,1.5904420961886645,428,984.72,3838,412731,-63.98570966339111,459.15969069,107,,
0.001,413987,1.7497910231155138,,,,415000,-64.01435839419334,,,867.6532094262541,1000.0
0.001,414987,1.9071876618415118,432,977.75,3868,416034,-64.14049710845947,450.09063149,107,,
0.001,418987,2.1384672782719134,,,,420000,-64.26977451324463,,,777.9884338438511,1000.0
,,,436,977.75,3901,420034,,432.9230807199999,107,,
0.001,422987,2.0523460188806055,440,977.75,3924,424034,-63.88876848602295,419.22679859999994,108,,
0.001,423987,2.4859931102842094,,,,425000,-63.77121795654297,,,563.6392584932037,1000.0
0.001,426987,2.357462295457721,444,977.75,3957,428034,-63.21570441436768,410.53207769,108,,
0.001,428987,2.134290704920888,,,,430000,-62.749073150634764,,,536.9076611417346,904.0
0.001,430884,2.3360915430214093,448,967.56,3989,431015,-62.30233232799777,383.0473680500001,108,,
0.001,433968,2.459615249097347,,,,435000,-61.39193062591553,,,308.4360883850197,1000.0
,,,452,967.56,4019,435015,,362.9340174100001,108,,
0.001,437273,2.423360086351633,456,953.54,4037,437613,-60.589508895874026,359.12031467,108,,
0.001,439779,2.404318973631926,,,,440000,-59.60057136247743,,,-44.52030484187126,1000.0
,,,460,945.67,4062,440826,,358.64510656000004,108,,
0.001,443103,2.627522399663925,464,947.66,4082,444150,-58.38224478912353,328.24300151999995,108,,
0.001,444103,2.7377700960040094,,,,445000,-57.94091893768311,,,-773.6477579688944,1000.0
0.001,447103,3.030393899142742,468,947.66,4116,448150,-56.75717310333252,278.57479735,108,,
0.001,449103,2.6298682951033117,,,,450000,-55.50204880523682,,,41.753841091128194,1000.0
0.001,451065,3.3363660681768166,472,938.57,4149,451241,-55.18773671743032,241.85850026,108,,
0.001,453564,2.7753551898002624,476,934.84,4164,454611,-53.627387313842775,209.04736963000002,109,,
0.001,454564,2.8327313027381895,,,,455000,-53.40091570281982,,,61.88227150006132,1000.0
0.001,457564,2.7650655670166016,480,925.19,4197,457646,-51.89857583618164,156.27404065000002,109,,
0.001,458871,2.593220897704363,484,903.81,4205,459112,-51.3407533493042,138.84190639000002,109,,
0.001,459065,2.1247691521325063,,,,460000,-51.509781827631684,,,-230.2743561633397,901.6
0.001,462065,2.059066163569689,488,897.3,4233,462461,-50.43236484527588,108.06498888000002,109,,
0.001,464414,1.7170817801058293,,,,465000,-49.583072845458986,,,390.4182457774361,1000.0
0.001,465414,1.7107084908485413,492,897.3,4263,466461,-49.55741352844238,90.14742994,109,,
0.001,467549,1.334436344248908,496,871.09,4274,467840,-49.5527834211077,73.37125455999998,109,,
0.001,469793,1.514677141442895,,,,470000,-49.44221746826172,,,698.2531896214932,1000.0
0.001,470793,1.6612864976525308,500,871.09,4305,471840,-49.44358763122558,67.74415171999999,109,,
0.001,474793,1.335835167080164,,,,475000,-49.7430466003418,,,779.953594969213,1000.0
,,,504,871.09,4338,475840,,83.27801498000001,109,,
0.001,478793,1.3576361562609673,508,871.09,4361,479840,-50.36203328704834,63.63304801,110,,
0.001,479793,1.3344248319268226,,,,480000,-50.6030361328125,,,584.4209183335304,1000.0
0.001,482793,1.2246162925064563,512,871.09,4395,483840,-50.789044860839844,67.67376718,110,,
0.001,484793,1.037368604555726,,,,485000,-50.55431896209717,,,848.7173763245344,1000.0
0.001,486793,1.062129932820797,516,871.09,4430,487840,-50.455190620422364,59.30660979,110,,
0.001,489793,1.018026040762663,,,,490000,-50.515619789123534,,,607.4358917951583,1000.0
0.001,490793,1.1292973235994577,520,871.09,4464,491840,-50.490055145263675,53.62506029,110,,
0.001,494793,0.8628416219651699,,,,495000,-50.50963364410401,,,729.6424889743328,1000.0
,,,524,871.09,4497,495840,,50.841724189999994,110,,
0.001,498793,0.6951853156089782,528,871.09,4520,499840,-51.10150428771973,51.9076517,110,,
0.001,499793,0.9041027430593968,,,,500000,-51.24410003662109,,,837.6512562632561,1000.0
0.001,502793,0.7177090371251106,532,878.06,4554,503840,-51.79783709716797,58.19773776000001,110,,
0.001,504793,0.6680097918659449,,,,505000,-52.16778455352783,,,889.4188740372658,1000.0
0.001,506546,0.6607523028254509,536,875.59,4587,507593,-52.50161205291748,72.04714994000001,110,,
0.001,509546,0.7765133021175862,,,,510000,-53.19378660583496,,,915.7260078132152,1000.0
0.001,510546,0.9275403240174055,540,875.59,4621,511593,-53.363762878417965,89.05749690000002,110,,
0.001,514546,0.7320861996561289,,,,515000,-54.11286770629883,,,931.9502507686615,1000.0
,,,544,875.59,4655,515593,,99.74757633000003,110,,
0.001,518546,0.7463195571005344,548,885.78,4678,519593,-54.708543212890625,125.63918974,111,,
0.001,519546,0.8650018432885408,,,,520000,-54.857911750793455,,,927.2010764837265,1000.0
0.001,522546,0.8497669539898633,552,885.78,4712,523593,-55.10057894897461,143.14011338000003,111,,
0.001,524546,0.8327732503116131,,,,525000,-55.309668548583986,,,861.2885264754295,1000.0
0.001,526546,0.8617843393981457,556,899.8,4747,527593,-55.293469856262206,161.26845218999998,111,,
0.001,529901,0.7360751375346116,,,,530000,-55.608117787851455,,,866.5257296323776,1000.0
,,,560,901.22,4778,530948,,178.85855488999997,111,,
0.001,533901,0.9468546803966165,564,907.98,4800,534948,-55.613774047851564,211.06627697000005,111,,
0.001,534901,0.9282801755666733,,,,535000,-55.65064465332031,,,887.2087707340718,1000.0
0.001,537901,0.7248275169506669,568,907.98,4834,538948,-55.69057216644287,257.49964886,111,,
0.001,539901,0.8003337012007833,,,,540000,-55.7627331161499,,,863.1780906260013,1000.0
0.001,541901,1.0445296046361328,572,917.07,4868,542948,-55.74752759552002,292.30370902,111,,
0.001,544901,0.7626915936470031,,,,545000,-55.73108492279053,,,822.6784575283527,1000.0
0.001,545901,0.7713298365175724,576,923.37,4902,546948,-55.71828829193115,325.89496649,111,,
0.001,549901,0.7144063238576055,,,,550000,-55.71736657714844,,,784.6525704264641,1000.0
,,,580,933.02,4936,550948,,378.31738927,111,,
0.001,553901,0.5151428407281637,584,958.36,4958,554948,-55.80842726898193,404.09939058,111,,
0.001,554901,0.6756703760102392,,,,555000,-55.720414276123044,,,854.7911894738675,1000.0
0.001,557901,0.7837702401131391,588,964.87,4992,558948,-55.903344970703124,437.44126917,111,,
0.001,559901,0.574354396827519,,,,560000,-55.97820162200928,,,811.6487274825573,1000.0
0.001,561901,0.5667139458879829,592,964.87,5026,562948,-55.87137609100342,461.98771639000006,111,,
0.001,564901,0.5724526794105769,,,,565000,-56.200562049865724,,,801.8441734433175,1000.0
0.001,565901,0.7035803742781281,596,991.08,5060,566948,-56.258138275146486,480.33022673,112,,
0.001,569901,0.5742379521653056,,,,570000,-56.6014825592041,,,835.7546841800213,1000.0
,,,600,991.08,5095,570948,,489.58525762,112,,
0.001,573901,0.6751505666449666,604,991.08,5119,574948,-56.79516646575928,494.93563456,112,,
0.001,574901,0.692348228186369,,,,575000,-56.8169782409668,,,773.341022759676,1000.0
0.001,577901,0.542855766683817,608,991.08,5153,578948,-56.90585063171387,523.5812116100001,112,,
0.001,579901,0.809428083576262,,,,580000,-57.054032539367675,,,865.970093601942,1000.0
0.001,581901,0.8850641701817512,612,991.08,5187,582948,-57.21186643981934,528.98826482,112,,
0.001,584901,0.7018852943181991,,,,585000,-57.28912033843994,,,818.119857236743,1000.0
0.001,585901,0.5706103021726012,616,991.08,5221,586948,-57.378526473999024,538.6196277700001,112,,
0.001,589901,0.6672507460042835,,,,590000,-57.73942046356201,,,826.4513388335705,1000.0
,,,620,991.08,5256,590948,,544.4988322700001,112,,
0.001,593901,0.6268256115242838,624,991.08,5278,594948,-57.88224300384522,549.42243915,112,,
0.001,594901,0.5258054056465625,,,,595000,-57.844699668884275,,,875.0319908082486,1000.0
0.001,597901,0.6884401833713054,628,991.08,5312,598948,-58.0613391418457,550.57226241,112,,
0.001,599901,0.580943244382739,,,,600000,-58.30290148925781,,,876.9931235969067,1000.0
0.001,601901,0.6859991350695491,632,991.08,5346,602948,-58.547443168640136,549.70056432,112,,
0.001,604901,0.5177707157284022,,,,605000,-58.707261474609375,,,866.9630333185196,1000.0
0.001,605901,0.8400388417541981,636,993.55,5380,606948,-58.71262910461426,548.8106100599999,112,,
0.001,609901,0.6582319577708841,,,,610000,-58.96949425506592,,,889.2495405226946,1000.0
,,,640,993.55,5412,610948,,547.6862308999999,112,,
0.001,613901,0.5483296575173736,644,993.55,5434,614948,-59.26932041168213,543.30821076,113,,
0.001,614901,0.6437217907831073,,,,615000,-59.418501907348634,,,886.8527104616165,1000.0
0.001,617675,0.77750403755549,648,991.29,5467,618722,-60.00659770127723,542.4932529600001,113,,
0.001,619675,0.8848864177688957,,,,620000,-60.28323910522461,,,875.6644373893738,1000.0
0.001,621675,0.6766881555840373,652,991.29,5501,622722,-60.4606734085083,540.61213296,113,,
0.001,624675,0.931074109904468,,,,625000,-60.5386641998291,,,889.3214424744249,1000.0
0.001,625675,0.5725126782432198,656,991.29,5535,626722,-60.66638569641113,540.34124604,113,,
0.001,629675,0.590043394677341,,,,630000,-60.923593002319336,,,929.428900295496,1000.0
,,,660,997.74,5569,630722,,544.9467666700001,113,,
0.001,633675,0.5031748904883862,664,997.74,5591,634722,-61.26714321136475,549.20333001,113,,
0.001,634675,0.5964632307514548,,,,635000,-61.285017814636234,,,785.6642254769802,1000.0
0.001,637675,0.6311613213866949,668,997.74,5624,638722,-61.72094693756104,553.1537748999999,113,,
0.001,639940,1.3201286368493763,,,,640000,-62.11047374754024,,,657.1767388686537,1000.0
0.001,640940,0.7481655545756221,672,990.39,5654,641987,-62.10700141143799,549.3618667299999,113,,
0.001,644591,0.8043901149280793,,,,645000,-62.01861242441031,,,577.9609323441982,1000.0
,,,676,986.9,5686,645638,,537.1319426,113,,
0.001,648591,0.922920485496521,680,986.9,5709,649638,-62.09423793029785,538.4706396,113,,
0.001,649591,0.7741769599542022,,,,650000,-62.17794721221924,,,883.1384916901588,1000.0
0.001,652591,0.7031173970624804,684,986.9,5744,653638,-62.09055160522461,542.53390903,113,,
0.001,654591,0.7527352616116405,,,,655000,-62.071561378479004,,,796.269399368763,1000.0
0.001,656591,0.8651611544266343,688,986.9,5780,657638,-62.007615005493165,542.8599351099999,113,,
0.001,659591,0.7866682416200638,,,,660000,-61.784647201538085,,,830.8524748563766,1000.0
0.001,660591,1.3815665042325855,692,986.9,5815,661638,-61.71602098846436,543.0502333099998,113,,
0.001,664591,1.1859108226895332,,,,665000,-61.543933471679686,,,865.4584140360355,1000.0
,,,696,986.9,5850,665638,,543.2158458800001,113,,
0.001,668591,0.6274767073169351,700,986.9,5873,669638,-61.04441047668457,545.1041090499999,114,,
0.001,669591,0.650813071385026,,,,670000,-61.0421876373291,,,832.3692843198776,1000.0
