time/episodes,rollout/ep_rew_mean,time/total_timesteps,rollout/ep_len_mean,time/time_elapsed,time/fps,train/critic_loss,train/n_updates,train/actor_loss,train/learning_rate,eval/mean_ep_length,eval/mean_reward
4,106.046592,86,21.5,0,1603,,,,,,
8,88.631472125,147,18.375,0,414,3.873701104096004,47,-5.344744273594448,0.001,,
12,80.58501691666667,204,17.0,0,304,0.6870745888778141,104,-6.649645056043353,0.001,,
16,76.819395125,262,16.375,0,265,2.2036187171936037,162,-7.098339796066284,0.001,,
20,74.351963,319,15.95,1,238,1.9826027665819441,219,-7.612186568123954,0.001,,
24,72.71133133333333,376,15.666666666666666,1,228,1.4968445088182176,276,-7.9659961972917825,0.001,,
28,71.54572553571428,433,15.464285714285714,1,221,0.4950459216322218,332,-8.396292822701591,0.001,,
32,75.80646384375001,522,16.3125,2,217,6.466265563307138,405,-8.906834261757988,0.001,,
36,83.28027900000001,642,17.833333333333332,3,205,2.093395306218055,527,-10.518686612447103,0.001,,
40,86.77699865,742,18.55,3,198,2.251646789908409,635,-11.8542010307312,0.001,,
44,87.91493538636364,826,18.772727272727273,4,193,2.468187117576599,718,-12.763197326660157,0.001,,
48,89.4406929375,915,19.0625,4,189,3.3515198081731796,805,-13.66994047164917,0.001,,
52,91.6795516346154,1012,19.46153846153846,5,184,2.8893914651870727,902,-14.589572246258076,0.001,,
56,93.46757178571428,1107,19.767857142857142,6,179,2.949220910668373,996,-15.481398900349935,0.001,,
60,99.30883403333333,1262,21.033333333333335,7,179,4.820768716434638,1118,-16.315156022707622,0.001,,
64,108.973057953125,1486,23.21875,8,170,2.8386329864633493,1340,-17.802051544189453,0.001,,
68,115.6384185588235,1687,24.808823529411764,10,165,4.252616877649345,1553,-19.12268226623535,0.001,,
72,115.28340929166669,1801,25.01388888888889,11,160,5.6798942883809405,1688,-20.15589509691511,0.001,,
76,114.01680296052633,1889,24.855263157894736,11,159,3.7885207479650322,1788,-20.956432342529297,0.001,,
80,111.57860030000002,1946,24.325,12,159,3.509210007531302,1846,-21.960249492100306,0.001,,
84,109.43764729761907,2004,23.857142857142858,12,159,3.4537469148635864,1903,-21.628651210239955,0.001,,
88,107.4522764772727,2061,23.420454545454547,12,159,4.025725793838501,1961,-22.79650797162737,0.001,,
92,105.6405669891304,2118,23.02173913043478,13,159,4.375913671084812,2017,-22.807179042271205,0.001,,
96,103.96650863541667,2175,22.65625,13,158,3.0802323392459323,2075,-22.41055543082101,0.001,,
100,102.53363356000001,2234,22.34,14,158,3.0446473280588786,2133,-23.535922731672013,0.001,,
104,100.95730174999998,2292,22.06,14,158,3.1377061049143475,2192,-23.83739924430847,0.001,,
108,100.77893209,2350,22.03,14,159,2.885279127529689,2249,-24.11154910496303,0.001,,
112,100.86740055999996,2408,22.04,15,159,2.8910516841070995,2308,-24.57483618600028,0.001,,
116,100.87399289,2465,22.03,15,159,3.049442546708243,2365,-24.932536806379044,0.001,,
120,100.87769317,2521,22.02,15,159,1.965964870793479,2421,-26.035419736589706,0.001,,
124,100.91517716999999,2578,22.02,16,157,2.4752986431121826,2478,-26.281817299979075,0.001,,
128,100.95034677999998,2635,22.02,16,157,2.1146213752882823,2534,-26.870196206229075,0.001,,
132,99.35188487,2692,21.7,17,157,2.0726092032023837,2592,-27.443409783499582,0.001,,
136,96.21177242000002,2748,21.06,17,157,1.8248305107866014,2648,-26.92775617327009,0.001,,
140,94.10055172000003,2805,20.63,17,157,2.404222774505615,2705,-27.602773938860214,0.001,,
144,92.79011211,2863,20.37,18,157,2.2062546571095782,2762,-28.276749849319458,0.001,,
148,91.11313921000003,2919,20.04,18,157,2.7084001217569624,2819,-28.58864974975586,0.001,,
152,89.03362166000002,2977,19.65,18,157,2.1714947700500487,2877,-29.23702675955636,0.001,,
156,86.97622409999998,3034,19.27,19,157,2.10573673248291,2933,-28.460769653320312,0.001,,
160,82.39663248999999,3092,18.3,19,156,3.4501397450764975,2991,-29.69184112548828,0.001,,
164,74.86285268,3149,16.63,20,156,2.4567309538523356,3049,-29.829101290021622,0.001,,
168,68.59612725000001,3206,15.19,20,156,2.2028711160024006,3106,-29.067314863204956,0.001,,
172,66.80756298000001,3262,14.61,20,156,1.8908875967775072,3162,-30.084226608276367,0.001,,
176,65.72774741,3318,14.29,21,156,1.726445517369679,3218,-29.840794699532644,0.001,,
180,65.73918702,3375,14.29,21,156,2.0779358659471785,3275,-30.457823617117747,0.001,,
