time/fps,train/critic_loss,time/time_elapsed,train/n_updates,time/episodes,train/actor_loss,time/total_timesteps,rollout/ep_rew_mean,train/learning_rate,rollout/ep_len_mean,eval/mean_reward,eval/mean_ep_length
128,3.9786402925252915,5234,671854,688,-25.183399139404298,672872,-351.98053679000003,0.001,900.07,,
,5.77733629322052,,674854,,-21.40137114715576,675000,,0.001,,-501.3080086699687,807.0
128,5.412055546998977,5265,675854,692,-19.763943283081055,676872,-363.33665984,0.001,900.07,,
,2.5023631987571715,,679854,,-17.95439441871643,680000,,0.001,,-57.038307742110916,1000.0
128,,5298,,696,,680872,-378.5796385000001,,908.88,,
128,2.0007183464169502,5321,683854,700,-17.61052961540222,684872,-367.40231128,0.001,917.74,,
,1.9990201404690742,,684854,,-17.513855644226073,685000,,0.001,,643.6424300821615,1000.0
128,1.9188985355496406,5354,687854,704,-16.724916902542112,688872,-337.8567731199999,0.001,926.76,,
,1.8149508165121078,,689854,,-16.126721279144288,690000,,0.001,,720.8415167890489,1000.0
128,1.5652477232813835,5389,691854,708,-14.614579498291016,692872,-325.61756706999995,0.001,926.76,,
,1.5578776623010635,,694854,,-13.9431249294281,695000,,0.001,,128.3748783099083,1000.0
128,1.5259910185933112,5421,695854,712,-13.531826171875,696872,-323.32646863,0.001,926.76,,
,1.6603818281292915,,699854,,-11.47642696762085,700000,,0.001,,533.1455155381351,1000.0
128,,5455,,716,,700872,-284.46581783000005,,926.76,,
128,1.8174806224703788,5477,703854,720,-10.903231245994569,704872,-243.55273696999996,0.001,926.76,,
,1.902598824262619,,704854,,-11.245489146232606,705000,,0.001,,571.2160947179422,1000.0
128,2.021495668053627,5510,707854,724,-12.202552075386047,708872,-182.15324456000002,0.001,936.61,,
,2.035598385810852,,709854,,-12.501112098693847,710000,,0.001,,733.1028932403773,1000.0
128,1.8385000346899032,5542,711854,728,-12.985204515457154,712872,-125.33401106999997,0.001,946.19,,
,1.884216403543949,,714854,,-14.126477186203003,715000,,0.001,,522.2675867767073,1000.0
128,1.9144474453926086,5576,715854,732,-14.064976196289063,716872,-108.49606345999999,0.001,963.25,,
,1.8213629506230353,,719854,,-12.540663740158081,720000,,0.001,,881.3739827008918,1000.0
128,,5608,,736,,720872,-52.90060458999999,,963.25,,
128,1.6007753917574883,5630,723854,740,-12.50927674293518,724872,-19.642435779999992,0.001,963.25,,
,1.595007677257061,,724854,,-12.78510668182373,725000,,0.001,,757.6648316615261,1000.0
128,1.8585291344385881,5657,726880,744,-13.19604338132418,727898,15.486826879999994,0.001,953.51,,
,1.850697913646698,,729880,,-13.374328308105468,730000,,0.001,,532.4019514289394,991.7
128,1.901791028857231,5691,730880,748,-13.155719486236572,731898,59.150634759999996,0.001,962.46,,
,2.836632112145424,,734880,,-10.27918710231781,735000,,0.001,,732.0088842716563,1000.0
128,,5724,,752,,735898,84.17352826,,962.46,,
128,2.9490843329429626,5747,738880,756,-8.186110217094422,739898,105.76205058000001,0.001,980.75,,
,3.0517853338718415,,739880,,-8.236931545257569,740000,,0.001,,714.752405699715,1000.0
128,2.898057730793953,5780,742880,760,-9.084624053001404,743898,165.41345348,0.001,980.75,,
,2.949640070319176,,744880,,-9.483809271812438,745000,,0.001,,688.8813747184352,1000.0
128,2.7611116582751274,5813,746880,764,-9.65139281463623,747898,181.66909038000006,0.001,980.75,,
,2.749017514705658,,749880,,-8.67392758178711,750000,,0.001,,-11.913921537971328,1000.0
128,2.9620559116601943,5847,750880,768,-8.202767098903657,751898,206.77803984000002,0.001,980.75,,
,2.9174704495668413,,754880,,-7.061015010356903,755000,,0.001,,22.57015574730176,1000.0
128,,5882,,772,,755898,235.87635014000003,,980.75,,
128,3.039970949292183,5904,758880,776,-5.6137911250591275,759898,252.30612783999996,0.001,990.26,,
,3.3562504967451097,,759880,,-5.247219364106655,760000,,0.001,,183.57263614371004,1000.0
128,4.8377924097776415,5935,762880,780,-4.330147462293506,763898,254.92473671,0.001,990.26,,
,5.895457013607025,,764880,,-0.9415541250994429,765000,,0.001,,-77.35055376808741,1000.0
128,4.995726046562194,5967,766880,784,0.9360356605160051,767898,309.59855542,0.001,990.26,,
,4.451136956095696,,769880,,1.915875118361786,770000,,0.001,,-596.46457278803,1000.0
128,3.949242942929268,6000,770880,788,2.5872146300673484,771898,307.14608551,0.001,990.26,,
128,2.6027676128759616,6016,773962,792,4.280486842481102,774111,313.30723939999996,0.001,972.39,,
,3.2719142053808485,,774149,,4.284712515771389,775000,,0.001,,-8.84329811820644,290.1
128,2.8200496404767037,6033,776149,796,3.9333320727199315,777167,316.5799853099999,0.001,962.95,,
,2.8195281423330307,,779149,,3.189155976236798,780000,,0.001,,-722.9519672581955,824.9
128,2.867484220504761,6064,780149,800,3.1066664600372316,781167,299.86439764,0.001,962.95,,
128,2.7033371925354004,6081,783191,804,3.9980505988711403,784209,286.63655919000007,0.001,953.37,,
,3.011112760603428,,784191,,4.030253309212625,785000,,0.001,,-279.60152785349493,914.5
128,3.7818095895051957,6113,787191,808,5.0771945749521254,788209,271.90078984,0.001,953.37,,
,3.815535701394081,,789191,,4.999966062894091,790000,,0.001,,489.8834926165873,1000.0
128,4.354568333745003,6148,791191,812,4.056369992107153,792209,302.82824551,0.001,953.37,,
,5.293652901530266,,794191,,2.2758166967183353,795000,,0.001,,-1283.339157125997,1000.0
128,5.034267984628677,6181,795191,816,1.6391812506630086,796209,306.20466016,0.001,953.37,,
,3.492490942120552,,799191,,-1.7560559426909312,800000,,0.001,,-700.344172445382,902.6
128,,6213,,820,,800209,300.80599555000003,,953.37,,
128,3.1779805328845976,6236,803191,824,-5.881358247220517,804209,267.17945915,0.001,953.37,,
,3.2027582191228867,,804191,,-7.155777542591095,805000,,0.001,,-676.9727269348689,1000.0
128,5.27368178832531,6269,807191,828,-12.04480134677887,808209,201.07595108,0.001,953.37,,
,6.082911536455154,,809191,,-13.579367578506469,810000,,0.001,,-141.38342315273258,1000.0
128,4.997146584749222,6303,811191,832,-12.581621435165406,812209,183.70369795000002,0.001,953.37,,
,3.7079360303878786,,814191,,-13.305926786422729,815000,,0.001,,-157.2172465401658,1000.0
128,3.311927661657333,6337,815191,836,-13.002809838294983,816209,154.83225792000002,0.001,953.37,,
,2.67899207341671,,819191,,-12.810720746994019,820000,,0.001,,-189.21866908061784,804.3
128,,6367,,840,,820209,121.57010228000003,,953.37,,
128,2.569807836830616,6390,823191,844,-11.153825714111328,824209,79.20319930000001,0.001,963.11,,
,2.5830119585990907,,824191,,-10.63776069021225,825000,,0.001,,-516.802831487119,1000.0
128,2.886091222882271,6423,827191,848,-10.80238731098175,828209,39.16055135,0.001,963.11,,
,2.771903284072876,,829191,,-10.980937403678894,830000,,0.001,,365.2819313539192,1000.0
128,2.4001201360225677,6457,831191,852,-10.332313115119934,832209,2.391120610000009,0.001,963.11,,
,2.105491542518139,,834191,,-10.042057426452637,835000,,0.001,,218.4856816111831,901.1
128,2.1849643688201903,6488,835191,856,-9.907760575294494,836209,-32.70655593999999,0.001,963.11,,
,1.8564808447360992,,839191,,-8.223922270298004,840000,,0.001,,84.81733218442533,1000.0
128,,6521,,860,,840209,-38.28619767999999,,963.11,,
128,1.6015154767036437,6538,842245,864,-7.6744402379989625,843263,-78.57245669,0.001,953.65,,
,1.6293098466396332,,844245,,-7.420317554473877,845000,,0.001,,-147.7977964269463,816.4
128,1.8445950474428094,6565,845291,868,-7.115126143331113,846309,-86.78129136999996,0.001,944.11,,
,1.3920934392809867,,849291,,-6.378553081750869,850000,,0.001,,46.68125817840919,1000.0
128,,6598,,872,,850309,-80.20436873999998,,944.11,,
129,1.3728057967424392,6620,853291,876,-5.563979234218597,854309,-81.02288206999998,0.001,944.11,,
,1.3089637230038642,,854291,,-5.841459159374237,855000,,0.001,,562.2264783870429,1000.0
128,1.1756195767521858,6654,857291,880,-6.620666472434998,858309,-58.672959569999975,0.001,944.11,,
,1.1212978904843331,,859291,,-7.821622980594635,860000,,0.001,,544.5306631862186,1000.0
128,1.1469763234853745,6686,861291,884,-8.497111257553101,862309,-42.157531,0.001,944.11,,
,1.3159352026581763,,864291,,-8.765010940551758,865000,,0.001,,407.53950902587314,1000.0
128,1.3622407861948014,6719,865291,888,-8.697925196647644,866309,-5.149668060000002,0.001,944.11,,
,1.5418666782379151,,869291,,-8.416396943092346,870000,,0.001,,364.6377757330891,1000.0
128,,6752,,892,,870309,27.088984380000007,,961.98,,
129,1.5799105244874954,6775,873291,896,-8.297223419189454,874309,67.91599579000001,0.001,971.42,,
,1.5827878810167313,,874291,,-8.140097053527832,875000,,0.001,,648.9930576329585,912.5
129,1.4134205552339554,6808,877291,900,-7.496324159145355,878309,99.32615351999998,0.001,971.42,,
,1.4103152514696122,,879291,,-7.628921006202698,880000,,0.001,,706.6632704192773,1000.0
128,1.4236976439356803,6841,881291,904,-7.9074332780838015,882309,119.4396205,0.001,981.0,,
,1.6309725741147996,,884291,,-8.279097920894623,885000,,0.001,,170.2862230485538,1000.0
128,1.6526775187253953,6873,885291,908,-8.273973170280456,886309,130.22027971,0.001,981.0,,
,1.5559248759150506,,889291,,-8.081792600631713,890000,,0.001,,313.32047684704884,1000.0
128,,6908,,912,,890309,119.81670453000001,,981.0,,
129,1.5216314691901207,6930,893291,916,-8.727823684692384,894309,140.58545168000003,0.001,981.0,,
,1.4739487982392312,,894291,,-8.564757427692413,895000,,0.001,,146.41286651675765,908.5
129,1.3644004010856152,6961,897291,920,-8.801839005947112,898309,158.11536696000002,0.001,981.0,,
,1.278419758796692,,899291,,-8.891844976902009,900000,,0.001,,358.78415914551675,1000.0
129,1.3284565131664277,6994,901291,924,-9.16651500415802,902309,184.22085891999998,0.001,981.0,,
,1.490303099513054,,904291,,-8.991509273529052,905000,,0.001,,326.0789907066093,1000.0
128,1.491789936721325,7027,905291,928,-8.472766976356507,906309,236.03382006999996,0.001,981.0,,
,1.7330732706189156,,909291,,-7.80319159078598,910000,,0.001,,516.020017105661,997.8
128,,7061,,932,,910309,250.83009379000006,,981.0,,
129,1.7605211114883423,7084,913291,936,-6.598121563911438,914309,260.99113108,0.001,981.0,,
,1.9148428233265877,,914291,,-6.347713246703148,915000,,0.001,,-623.4756613177306,1000.0
129,2.203329460680485,7117,917291,940,-5.427367477118969,918309,249.06590421999996,0.001,981.0,,
,2.7493119914531707,,919291,,-4.8768654443621635,920000,,0.001,,-208.27170729958453,1000.0
128,3.3395278544425966,7152,921291,944,-4.875521029978991,922309,236.57235878000003,0.001,981.0,,
,3.25458240878582,,924291,,-3.916565299615264,925000,,0.001,,502.9302047287347,901.6
128,3.317646248817444,7183,925291,948,-4.055459648221731,926309,234.26089857000002,0.001,981.0,,
129,5.940911490282566,7197,927559,952,-4.455418686719908,928577,223.11171399999992,0.001,963.68,,
,7.999763858318329,,929559,,-5.542275238022208,930000,,0.001,,-828.1529078752734,903.4
129,7.019336128950119,7228,931559,956,-2.553435984916985,932577,195.94900063,0.001,963.68,,
,6.014601058244705,,934559,,0.2009865576804441,935000,,0.001,,-664.8252133226517,904.1
129,5.958018192052841,7259,935559,960,-0.14048977578384803,936577,95.72012419,0.001,963.68,,
,5.486045636415482,,939559,,1.3856224629282952,940000,,0.001,,-371.9329058259638,1000.0
129,,7290,,964,,940577,92.34554527,,973.14,,
129,4.8524260785579685,7306,942587,968,2.258757407780737,943605,72.59713291000001,0.001,972.96,,
,4.588779196739197,,944609,,1.1120099339685403,945000,,0.001,,-842.5128359349095,804.1
129,4.133969484329223,7331,945609,972,1.0150716402418911,946627,49.92128995,0.001,963.18,,
129,4.069106998650924,7349,948655,976,0.19902294509760712,949673,41.639055739999996,0.001,953.64,,
,3.639774975538254,,949655,,0.32089452204247937,950000,,0.001,,-403.60847451438894,1000.0
129,2.6817212547063827,7380,952655,980,0.06719715542113408,953673,8.711892459999994,0.001,953.64,,
,2.273762481272221,,954655,,-0.018561128695495428,955000,,0.001,,118.79542736522853,1000.0
129,2.292845107078552,7414,956655,984,-0.807437387349084,957673,-15.539597980000002,0.001,953.64,,
,1.909204459786415,,959655,,-2.468476604428142,960000,,0.001,,647.7017767279409,1000.0
129,1.8394280800819396,7447,960655,988,-2.9485752865076065,961673,-14.280993529999998,0.001,953.64,,
,1.248063181489706,,964655,,-4.015451787263155,965000,,0.001,,514.9337896791287,1000.0
129,,7480,,992,,965673,-15.980179459999993,,953.64,,
129,0.9813631871044636,7502,968655,996,-5.472010885238648,969673,-22.348511489999993,0.001,953.64,,
,0.8996420889794826,,969655,,-5.844623586177826,970000,,0.001,,543.9181860614568,1000.0
129,0.885369778484106,7534,972655,1000,-6.7758908183574675,973673,-29.306024369999978,0.001,953.64,,
,0.8826885572969914,,974655,,-7.775399123668671,975000,,0.001,,522.2354688614607,1000.0
129,0.9032493265271186,7566,976655,1004,-8.82576418876648,977673,-40.54641844999998,0.001,953.64,,
,0.9343808321654796,,979655,,-10.644348892211914,980000,,0.001,,697.485864584148,1000.0
129,0.8923959902524948,7599,980655,1008,-11.4072551984787,981673,-31.015800750000007,0.001,953.64,,
,1.104326600342989,,984655,,-13.782955217361451,985000,,0.001,,821.8115394085646,1000.0
129,,7631,,1012,,985673,-6.400237909999992,,953.64,,
129,1.26610731613636,7653,988655,1016,-15.168071458816529,989673,2.9287665000000027,0.001,953.64,,
,1.3064559028744698,,989655,,-15.374187635421753,990000,,0.001,,655.3811226546765,1000.0
129,1.3373041597604751,7686,992655,1020,-16.326804954528807,993673,13.588460829999999,0.001,953.64,,
,1.4203897024989127,,994655,,-16.95413738632202,995000,,0.001,,536.0171363341157,1000.0
129,1.6389258959293365,7720,996655,1024,-17.024780822753907,997673,21.918325200000012,0.001,953.64,,
,1.482330760985613,,999655,,-17.440683170318604,1000000,,0.001,,559.5360538467764,1000.0
129,1.5344335219860077,7753,1000655,1028,-17.620682819366454,1001673,23.06194045000002,0.001,953.64,,
,1.5411200256943702,,1004655,,-17.523054990768433,1005000,,0.001,,611.8529713433236,1000.0
129,,7785,,1032,,1005673,26.48791631,,953.64,,
129,1.9346464223861695,7808,1008655,1036,-17.6794976272583,1009673,37.48399104,0.001,953.64,,
,2.0377648864388465,,1009655,,-17.414152687072754,1010000,,0.001,,630.8930086656707,1000.0
129,2.685550591111183,7841,1012655,1040,-15.323812391281129,1013673,86.00442220000002,0.001,953.64,,
,2.9260838203430177,,1014655,,-13.856602175712585,1015000,,0.001,,430.1453720500693,927.1
129,3.176323392032798,7869,1015808,1044,-12.480721430345016,1016826,137.61313840000003,0.001,945.17,,
,3.358915734410286,,1019808,,-9.897996144294739,1020000,,0.001,,-190.47112412682617,818.4
129,,7898,,1048,,1020433,169.75573828,,941.24,,
129,2.3838315995931625,7919,1023415,1052,-8.67879868555069,1024433,211.88234868000004,0.001,958.56,,
,2.141516203403473,,1024415,,-8.619321569919586,1025000,,0.001,,656.0850494751706,1000.0
129,1.895662368774414,7952,1027415,1056,-8.09349394083023,1028433,274.94016249,0.001,958.56,,
,1.8824437166452408,,1029415,,-7.781170541763306,1030000,,0.001,,514.3829832615738,1000.0
129,2.0851452630758285,7986,1031415,1060,-7.563225724220276,1032433,365.46119069,0.001,958.56,,
,1.876386731684208,,1034415,,-6.95625484585762,1035000,,0.001,,449.86950131213524,1000.0
129,1.9128754616379737,8019,1035415,1064,-6.543234000205993,1036433,404.72571567,0.001,958.56,,
,2.1304112079143525,,1039415,,-4.729453600555658,1040000,,0.001,,653.033897683397,1000.0
129,,8052,,1068,,1040433,452.28918768999995,,968.28,,
129,2.5084643840789793,8074,1043415,1072,-4.815609853476286,1044433,480.38829237,0.001,978.06,,
,2.5574383336305617,,1044415,,-4.751982580446638,1045000,,0.001,,463.30571834370494,1000.0
129,2.786240271091461,8106,1047415,1076,-4.874719552710652,1048433,493.8932183499999,0.001,987.6,,
,2.9243525743484495,,1049415,,-5.519183728039264,1050000,,0.001,,469.25268529074094,1000.0
129,3.028688221335411,8139,1051415,1080,-6.341606620550156,1052433,517.09366559,0.001,987.6,,
,3.387329539656639,,1054415,,-7.115278039932251,1055000,,0.001,,428.1950957784895,1000.0
129,3.5348926347494127,8172,1055415,1084,-7.480585381269455,1056433,531.6614352,0.001,987.6,,
,4.07848542714119,,1059415,,-7.0304083130955695,1060000,,0.001,,497.89912634552456,1000.0
129,,8204,,1088,,1060433,527.42092138,,987.6,,
129,3.525069072961807,8227,1063415,1092,-6.472049522317946,1064433,535.7446097999999,0.001,987.6,,
,3.31961045396328,,1064415,,-6.462134360551834,1065000,,0.001,,812.2969458710402,1000.0
129,3.456739679098129,8259,1067415,1096,-5.690516086220741,1068433,547.52167199,0.001,987.6,,
,3.316577551007271,,1069415,,-4.567923332855106,1070000,,0.001,,450.9224630544748,1000.0
129,3.1401115915775297,8291,1071415,1100,-3.3113496087361125,1072433,549.76502261,0.001,987.6,,
,4.037249425411225,,1074415,,-3.2082737606093286,1075000,,0.001,,678.1168865663967,1000.0
129,4.36347112429142,8323,1075415,1104,-3.507307990141213,1076433,546.95762953,0.001,987.6,,
,4.866058731913567,,1079415,,-1.8690163814760745,1080000,,0.001,,253.1593117952347,1000.0
129,,8356,,1108,,1080433,518.555814,,987.6,,
129,4.918887638330459,8379,1083415,1112,-3.6265884966105224,1084433,508.52833724000004,0.001,987.6,,
,5.027811133623123,,1084415,,-3.692905389908701,1085000,,0.001,,188.40705029318343,1000.0
129,4.701493527412414,8412,1087415,1116,-1.8119007146335206,1088433,491.8928814499999,0.001,987.6,,
,4.5113115493059155,,1089415,,-0.9373982148338109,1090000,,0.001,,201.71135299752933,904.9
129,4.134565300345421,8443,1091415,1120,-0.2820636451151222,1092433,488.2807941699999,0.001,987.6,,
,4.131148593664169,,1094433,,-0.013953678832098375,1095000,,0.001,,196.54972061619702,1000.0
129,,8471,,1124,,1095451,487.01752254,,977.78,,
129,5.41798157453537,8493,1098433,1128,-2.6779432129641063,1099451,464.86501337000004,0.001,977.78,,
,5.667426753282547,,1099433,,-2.7978964995965363,1100000,,0.001,,181.48104954157026,903.8
129,6.053595963716507,8526,1102433,1132,-1.1981136907698238,1103451,450.38943487999995,0.001,977.78,,
,6.089633860826492,,1104433,,-2.4374376345749917,1105000,,0.001,,-244.72673813542352,1000.0
129,5.7841313061714175,8559,1106433,1136,-5.052888919472695,1107451,429.95002130999995,0.001,977.78,,
,6.907383542299271,,1109433,,-7.5813060050010685,1110000,,0.001,,-238.01960547389461,906.5
129,7.014428227424622,8591,1110433,1140,-7.506270688533783,1111451,377.81694692,0.001,977.78,,
,6.769047179698944,,1114433,,-5.547758917093277,1115000,,0.001,,-532.8256390857277,806.5
129,,8621,,1144,,1115451,355.25423896999996,,986.25,,
129,5.142977714538574,8638,1117439,1148,1.3369643092155457,1118457,300.50502058999996,0.001,980.24,,
,4.696300259590149,,1119439,,2.503265431925654,1120000,,0.001,,-837.1032467187382,906.5
129,3.7196536136865617,8669,1121439,1152,5.321941413640976,1122457,226.69298202000004,0.001,980.24,,
,3.4591608273384233,,1124877,,9.428071437905368,1125000,,0.001,,93.7931842093385,853.7
129,,8696,,1156,,1125895,168.50163874999998,,974.62,,
129,3.6439248443743506,8706,1126582,1160,11.136140771345659,1127600,152.94273156,0.001,951.67,,
,3.635170763850212,,1129582,,11.474484609603882,1130000,,0.001,,76.00790538297443,1000.0
129,3.2767225828170776,8739,1130582,1164,11.223328917503357,1131600,159.53370268,0.001,951.67,,
,2.966067295670509,,1134582,,9.759951767921448,1135000,,0.001,,110.29244933240116,1000.0
129,,8771,,1168,,1135600,121.88756375999999,,951.67,,
129,3.2311759793758394,8793,1138582,1172,6.456218279361725,1139600,121.14767180999999,0.001,951.67,,
,3.1675340781211854,,1139582,,5.83890499740839,1140000,,0.001,,411.30070250541905,903.2
129,3.581714109301567,8823,1142582,1176,4.304359205305576,1142913,107.22825728,0.001,944.8,,
,3.0266936385035517,,1144895,,3.374647594332695,1145000,,0.001,,240.90524269715678,1000.0
129,2.882559990763664,8851,1145895,1180,2.5629171699509024,1146913,95.27771369,0.001,944.8,,
,3.0092004465460778,,1149895,,-1.2684890192300082,1150000,,0.001,,350.61502321995795,1000.0
129,,8884,,1184,,1150913,75.91273887,,944.8,,
129,2.396294006586075,8906,1153895,1188,-1.9984453404247762,1154913,71.80556109999999,0.001,944.8,,
,2.341351740181446,,1154895,,-2.379762661634246,1155000,,0.001,,263.4537410721183,1000.0
129,2.3084947156906126,8938,1157895,1192,-3.4442537066861987,1158913,65.35948279,0.001,944.8,,
,2.273255967795849,,1159895,,-4.467044017908629,1160000,,0.001,,63.758704284514536,1000.0
129,2.535241621851921,8972,1161895,1196,-5.159462595671416,1162913,61.09650608000001,0.001,944.8,,
,2.960613120317459,,1164895,,-4.617360319823026,1165000,,0.001,,-482.23692936624866,1000.0
129,2.8606566665172575,9005,1165895,1200,-4.685641278594733,1166913,26.31472446,0.001,944.8,,
,2.776324847698212,,1169895,,-3.625639053955674,1170000,,0.001,,17.86922771600075,852.7
129,,9036,,1204,,1170913,5.64537563,,944.8,,
129,2.3818179841041567,9058,1173895,1208,-1.2658244799813256,1174913,7.0158245100000025,0.001,944.8,,
,2.198079201340675,,1174895,,-0.7461445679262979,1175000,,0.001,,-21.481066549260866,1000.0
129,2.01403196811676,9086,1176945,1212,1.0796804425120354,1177963,-17.483321439999994,0.001,935.3,,
,2.0306452877521517,,1179945,,0.7092650399632766,1180000,,0.001,,385.5969558819197,903.6
129,2.0893768982887266,9118,1180945,1216,0.9209185795232188,1181963,-35.54617691000001,0.001,935.3,,
,1.9900851275920868,,1184945,,1.4130963317062706,1185000,,0.001,,330.36056570862274,1000.0
129,,9151,,1220,,1185963,-36.975961309999995,,935.3,,
129,2.2923423075675964,9172,1188945,1224,0.5034178527222248,1189963,-41.64956923999999,0.001,945.12,,
,2.193753546655178,,1189945,,-0.11593708571325988,1190000,,0.001,,469.53177156168965,1000.0
129,2.3848616998791696,9205,1192945,1228,-0.7584007013905794,1193963,-44.94387703999999,0.001,945.12,,
,2.306133821929172,,1194176,,-1.0649319410099294,1195000,,0.001,,528.5651711732178,830.9
129,2.583979951739311,9232,1196176,1232,-1.5033523975405843,1197194,-42.668555909999995,0.001,937.43,,
,2.770541671872139,,1199176,,-1.445200134131126,1200000,,0.001,,671.0804468629882,1000.0
129,2.799961184382439,9264,1200176,1236,-1.4056295259392355,1201194,-13.740439940000003,0.001,937.43,,
,2.9142064048051832,,1204176,,-1.8778109197560697,1205000,,0.001,,200.9723493951664,1000.0
129,,9296,,1240,,1205194,33.81518434000001,,937.43,,
129,2.6127638881206514,9318,1208176,1244,-2.2152200525440278,1209194,51.73468164,0.001,937.43,,
,3.1012590426206588,,1209176,,-2.5429203995475547,1210000,,0.001,,686.4593570647528,1000.0
129,2.7723151476979258,9350,1212176,1248,-3.0108735749247715,1213194,114.98594555999998,0.001,947.37,,
,2.695399599313736,,1214176,,-2.808227629404515,1215000,,0.001,,656.7392196143512,1000.0
129,2.982119849741459,9382,1216176,1252,-3.0693918446451427,1217194,182.28086113,0.001,947.37,,
,2.936520785400548,,1219273,,-4.180178059982912,1220000,,0.001,,692.3279066269519,1000.0
129,,9409,,1256,,1220291,219.37704246000004,,943.96,,
129,3.0118991445302963,9430,1223273,1260,-5.487182291015983,1224291,239.64429471,0.001,966.91,,
,2.917345590233803,,1224273,,-5.767378040879965,1225000,,0.001,,649.6141155399382,1000.0
129,2.9195438607931137,9463,1227273,1264,-6.668141116440296,1228291,258.56072966000005,0.001,966.91,,
,2.8946345007419585,,1229273,,-7.32357702755928,1230000,,0.001,,368.2490825297558,1000.0
129,2.8758402782678605,9495,1231273,1268,-7.432135838508606,1232291,296.63558354,0.001,966.91,,
,2.9504155626296997,,1234273,,-7.593011021852493,1235000,,0.001,,370.24507452249526,1000.0
129,2.8699490430355072,9527,1235273,1272,-7.646918949842453,1236291,300.81965436999997,0.001,966.91,,
,2.6135688430070876,,1239273,,-7.396139168322087,1240000,,0.001,,503.0815326588228,1000.0
129,,9559,,1276,,1240291,314.67900498999995,,973.78,,
129,2.5869179965257643,9581,1243273,1280,-8.066395771980286,1244291,299.60424427,0.001,973.78,,
,2.5982027349472046,,1244273,,-8.313279183864594,1245000,,0.001,,658.5693487995304,1000.0
129,2.3465511065721514,9615,1247273,1284,-8.590633724212646,1248291,325.87763385,0.001,973.78,,
,2.2751590061187743,,1249273,,-9.17305616903305,1250000,,0.001,,696.529188348772,1000.0
129,2.398568638026714,9648,1251273,1288,-9.66988922405243,1252291,341.49667102000006,0.001,973.78,,
,2.1800953968167307,,1254273,,-9.927221014499665,1255000,,0.001,,662.8592197462916,1000.0
129,2.150457980453968,9679,1255273,1292,-10.092711577892304,1256291,347.60292749000007,0.001,973.78,,
,2.2871849431991578,,1259273,,-10.253076228141785,1260000,,0.001,,686.0893424124457,1000.0
129,,9710,,1296,,1260291,357.5643129,,973.78,,
129,2.3096525049209595,9732,1263273,1300,-10.238216669082641,1264291,390.76594317999997,0.001,973.78,,
,2.3537312284708025,,1264273,,-10.126852274894715,1265000,,0.001,,336.5022171555087,1000.0
129,3.3116001904010774,9765,1267273,1304,-9.567697836399079,1268291,418.21883115,0.001,973.78,,
,3.579028219103813,,1269273,,-9.376979876279831,1270000,,0.001,,-485.0709511203924,1000.0
129,3.319148694396019,9797,1271273,1308,-9.194534225463867,1272291,408.8579740200001,0.001,973.78,,
,3.067331464290619,,1274273,,-8.846690312862396,1275000,,0.001,,144.55638881730482,640.5
129,3.0897944614887236,9826,1275273,1312,-8.220042906522751,1276291,425.2428921699999,0.001,983.28,,
,2.77748786342144,,1279273,,-4.474185827508569,1280000,,0.001,,-84.51717631762149,905.6
129,,9857,,1316,,1280291,416.0394097799999,,983.28,,
129,2.908360971927643,9880,1283273,1320,-0.24306583100790158,1284291,406.09805066999996,0.001,983.28,,
,3.081355236053467,,1284273,,0.7758767107641324,1285000,,0.001,,375.25728420739034,1000.0
129,3.3569179117679595,9912,1287273,1324,3.1055582845862957,1288291,397.30251247,0.001,983.28,,
,3.4068276836872102,,1289273,,4.383301741495728,1290000,,0.001,,533.9979711051099,1000.0
129,3.4635968012809752,9946,1291273,1328,4.814592731416226,1292291,427.45316453000015,0.001,983.28,,
,3.399184314966202,,1294273,,5.053197483479977,1295000,,0.001,,589.7228981072403,1000.0
129,3.744602171063423,9979,1295273,1332,5.044313716888428,1296291,428.9182255399999,0.001,990.97,,
129,3.5159296798706055,9996,1298298,1336,5.561343706571138,1299316,402.46313599,0.001,981.22,,
,3.4969581201076507,,1299298,,6.135127949476242,1300000,,0.001,,434.3594846289372,1000.0
129,3.620439402222633,10030,1302298,1340,6.208664825916291,1303316,398.0910606,0.001,981.22,,
,3.7454055565595628,,1304298,,6.311156069040298,1305000,,0.001,,208.44256816515698,1000.0
129,3.8919790618419645,10062,1306298,1344,6.552983623027801,1307316,393.76336843000007,0.001,981.22,,
,4.289309206724167,,1309298,,7.718743860960006,1310000,,0.001,,40.91467226885434,1000.0
129,4.394521168708801,10093,1310298,1348,7.941922452926636,1311316,383.13736580999995,0.001,981.22,,
,4.608006135344505,,1314298,,9.304577587604523,1315000,,0.001,,-668.7767701980774,903.5
129,,10125,,1352,,1315316,337.08462314,,981.22,,
129,4.3677967282533645,10146,1318298,1356,9.853816603660583,1318332,275.75423447000003,0.001,980.41,,
,4.26718637907505,,1319314,,9.69080621623993,1320000,,0.001,,-604.2369757962413,1000.0
129,4.685590034008026,10171,1321314,1360,9.90252662563324,1322332,254.07916151999996,0.001,980.41,,
,4.468295763492584,,1324314,,8.936819919109345,1325000,,0.001,,459.2347548002828,1000.0
129,4.44779171359539,10204,1325314,1364,8.406716632843018,1326332,244.35154293999992,0.001,980.41,,
,4.770625268697739,,1329314,,8.718851771354675,1330000,,0.001,,328.8286449205014,904.3
