time/time_elapsed,rollout/ep_rew_mean,time/fps,time/total_timesteps,time/iterations,rollout/ep_len_mean,train/std,train/approx_kl,train/entropy_loss,train/learning_rate,train/value_loss,train/clip_range,train/clip_fraction,train/explained_variance,train/policy_gradient_loss,train/n_updates,train/loss,eval/mean_ep_length,eval/mean_reward
,,,50000,,,0.8195517063140869,0.015657494,-9.800951972603798,0.0003,54.08867413699627,0.2,0.183642578125,0.7952597737312317,-0.042643416122882624,240,22.080570220947266,877.0,661.603302861107
372,-74.97912131999999,137,51200,25,89.51,,,,,,,,,,,,,
381,-83.73864251,139,53248,26,101.85,0.8137236833572388,0.012688495,-9.720016539096832,0.0003,76.14488096237183,0.2,0.15966796875,0.8270759284496307,-0.04029363977606408,250,47.587459564208984,,
,,,55000,,,0.8072406053543091,0.013478484,-9.65905229151249,0.0003,77.308219653368,0.2,0.173095703125,0.796721801161766,-0.038400287440163085,260,29.68138885498047,735.7,545.8091063376166
403,-92.37301437999999,137,55296,27,113.24,,,,,,,,,,,,,
410,-100.12138399999998,139,57344,28,122.92,0.8026968836784363,0.011787403,-9.607138866186142,0.0003,89.80764420032502,0.2,0.127880859375,0.7941573560237885,-0.034671343989612066,270,45.85371017456055,,
420,-114.99338015000001,141,59392,29,143.3,0.79621422290802,0.01392781,-9.545400187373161,0.0003,78.81660015583039,0.2,0.174609375,0.7663089036941528,-0.03789324783138,280,33.44853210449219,,
,,,60000,,,0.7876577377319336,0.018445542,-9.467100247740746,0.0003,61.125168460607526,0.2,0.220556640625,0.8293003290891647,-0.04398856496845838,290,18.446487426757812,377.7,264.46603770436997
436,-123.35929511,140,61440,30,156.16,,,,,,,,,,,,,
445,-104.64599329,142,63488,31,137.04,0.7820611596107483,0.012879106,-9.399115338921547,0.0003,139.47168879508973,0.2,0.143408203125,0.7776944637298584,-0.03610258460539626,300,92.47075653076172,,
,,,65000,,,0.7764704823493958,0.012933608,-9.34275189936161,0.0003,123.35255838632584,0.2,0.141943359375,0.7858773618936539,-0.03816261628526263,310,51.941162109375,620.5,443.0707475118543
462,-85.95056873,141,65536,32,114.52,,,,,,,,,,,,,
470,-76.55169127999999,143,67584,33,105.7,0.7720072865486145,0.015140906,-9.294052791595458,0.0003,104.60083038806916,0.2,0.18388671875,0.8248524069786072,-0.041349538895883595,320,43.03120040893555,,
479,-60.18314619000001,145,69632,34,83.69,0.7658617496490479,0.015976619,-9.237966594099998,0.0003,101.71320021748542,0.2,0.20595703125,0.8170852065086365,-0.04463021258707158,330,75.24896240234375,,
,,,70000,,,0.7594866156578064,0.019343382,-9.166953483223915,0.0003,90.55558193922043,0.2,0.225048828125,0.8386259078979492,-0.05044456606847234,340,40.9549674987793,529.9,376.2935560318874
498,-53.310891940000005,143,71680,35,79.48,,,,,,,,,,,,,
506,-65.47374693,145,73728,36,98.85,0.7549704313278198,0.015571042,-9.118814772367477,0.0003,105.16163771152496,0.2,0.17978515625,0.4856094717979431,-0.049287540235673076,350,53.057579040527344,,
,,,75000,,,0.7503991723060608,0.025456388,-9.063390812277794,0.0003,44.328738760948184,0.2,0.26435546875,0.7340961694717407,-0.04627763814642094,360,27.89844512939453,517.4,382.88530090580315
524,-56.87075732,144,75776,37,86.83,,,,,,,,,,,,,
532,-56.28698081999999,146,77824,38,86.56,0.7469033002853394,0.013951737,-9.027567663788796,0.0003,106.47820338010789,0.2,0.161962890625,0.8049787431955338,-0.04383204726618715,370,41.97303009033203,,
540,-62.68664006,147,79872,39,95.7,0.7423580288887024,0.01660268,-8.978775331377983,0.0003,68.80612024068833,0.2,0.187109375,0.8684525638818741,-0.047842221765313296,380,22.720237731933594,,
,,,80000,,,0.7390217781066895,0.015859682,-8.935990244150162,0.0003,78.28276203870773,0.2,0.166357421875,0.8652778565883636,-0.0426777172338916,390,41.08359909057617,299.4,228.05423845917684
554,-53.54510076999999,147,81920,40,80.73,,,,,,,,,,,,,
561,-58.977007740000005,149,83968,41,88.87,0.7366470098495483,0.01406032,-8.911013692617416,0.0003,114.25148921012878,0.2,0.164794921875,0.8179005235433578,-0.03987588629534002,400,64.2850570678711,,
,,,85000,,,0.7319144010543823,0.020055182,-8.865655741095543,0.0003,47.16685493588447,0.2,0.223974609375,0.8786005228757858,-0.051932108582695945,410,17.247034072875977,321.2,241.19485141459444
575,-54.007678559999995,149,86016,42,82.17,,,,,,,,,,,,,
584,-67.73584827,150,88064,43,102.42,0.7249978184700012,0.0147980545,-8.804335743188858,0.0003,105.86867190599442,0.2,0.15478515625,0.7740787416696548,-0.04130186119436985,420,34.526939392089844,,
,,,90000,,,0.7166463136672974,0.02059355,-8.717038309574127,0.0003,55.82486695051193,0.2,0.232666015625,0.8066782504320145,-0.049233219848247245,430,19.048519134521484,108.6,94.47735718339099
594,-66.51282054,151,90112,44,102.55,,,,,,,,,,,,,
603,-58.58168976000001,152,92160,45,92.6,0.7114959359169006,0.016477475,-8.641070821881295,0.0003,105.02031834125519,0.2,0.18662109375,0.7369372546672821,-0.04605612325540278,440,35.01845932006836,,
611,-57.15366562,154,94208,46,91.45,0.7052546739578247,0.020541113,-8.576109236478805,0.0003,87.1830288529396,0.2,0.2234375,0.8287723511457443,-0.049345798886497504,450,38.255672454833984,,
,,,95000,,,0.6997113227844238,0.017448746,-8.512506201863289,0.0003,60.44009518623352,0.2,0.19501953125,0.8702297359704971,-0.04532139618531801,460,20.27361488342285,288.4,195.93270254312083
623,-42.67295766000001,154,96256,47,73.95,,,,,,,,,,,,,
631,-47.872225580000006,155,98304,48,84.23,0.6964213848114014,0.019133365,-8.46488484442234,0.0003,90.35323606729507,0.2,0.216845703125,0.7939055263996124,-0.05009249483118765,470,46.31321716308594,,
,,,100000,,,0.6928165555000305,0.019330168,-8.427532720565797,0.0003,78.74023332595826,0.2,0.225146484375,0.8215679377317429,-0.05199861889122985,480,46.27205276489258,263.1,187.96904589151964
646,-53.02709242,155,100352,49,94.49,,,,,,,,,,,,,
655,-63.2339767,156,102400,50,109.98,0.6897665858268738,0.018882044,-8.38273320198059,0.0003,91.70476692914963,0.2,0.205419921875,0.7952725440263748,-0.05051655833085533,490,27.68097686767578,,
662,-63.86484969999999,157,104448,51,110.88,0.683243453502655,0.03328395,-8.333353707194329,0.0003,23.664532688260078,0.2,0.360791015625,0.6685234308242798,-0.053638523913105016,500,6.3246612548828125,,
,,,105000,,,0.672788143157959,0.024776464,-8.22351756989956,0.0003,41.16186883747578,0.2,0.240283203125,0.8609315901994705,-0.05175184521067422,510,19.854665756225586,160.0,104.88579576796765
671,-64.44138865999999,158,106496,52,112.01,,,,,,,,,,,,,
680,-60.939920220000005,159,108544,53,109.1,0.6662734746932983,0.018492686,-8.127162969112396,0.0003,48.73435430526733,0.2,0.215673828125,0.8437494337558746,-0.051696734913275574,520,23.258739471435547,,
,,,110000,,,0.6638603210449219,0.017255168,-8.07762302160263,0.0003,70.64879595041275,0.2,0.19951171875,0.8205151557922363,-0.04946227205218747,530,30.391536712646484,250.7,172.04492741182185
693,-40.13106253,159,110592,54,75.47,,,,,,,,,,,,,
702,-38.53439608000001,160,112640,55,76.11,0.661858081817627,0.017289734,-8.051699694991111,0.0003,115.47313545942306,0.2,0.187939453125,0.2654404640197754,-0.04692904042312875,540,70.46625518798828,,
710,-47.74176539,161,114688,56,95.79,0.6530407667160034,0.025461946,-7.975732956826687,0.0003,49.153830617666245,0.2,0.2625,0.8351465314626694,-0.05317059627268463,550,28.47486114501953,,
,,,115000,,,0.6490821838378906,0.023879923,-7.909275977313518,0.0003,41.14711090624333,0.2,0.25693359375,0.8584232330322266,-0.05459468205517624,560,16.75913429260254,483.0,340.88518862356904
725,-38.54784038,160,116736,57,80.05,,,,,,,,,,,,,
735,-49.635236049999996,161,118784,58,100.04,0.6445467472076416,0.019763254,-7.856161779165268,0.0003,64.47495722770691,0.2,0.203955078125,0.8100415021181107,-0.05266097053245176,570,29.34269142150879,,
,,,120000,,,0.6406608819961548,0.023129879,-7.80825774371624,0.0003,45.02049797475338,0.2,0.252685546875,0.6350820064544678,-0.05462251036078669,580,18.76525115966797,231.2,157.92772519449645
749,-55.44940844999999,161,120832,59,117.14,,,,,,,,,,,,,
759,-58.38529392,161,122880,60,127.35,0.6329143047332764,0.028082095,-7.721906052529812,0.0003,31.947957703471182,0.2,0.316845703125,0.8254183828830719,-0.05428061090351548,590,11.76685619354248,,
767,-63.56857693,162,124928,61,138.31,0.6280248165130615,0.021766111,-7.650966329872608,0.0003,40.88103843927384,0.2,0.2453125,0.8343459963798523,-0.052175001334398986,600,17.58154296875,,
,,,125000,,,0.626285195350647,0.020203974,-7.615767528116703,0.0003,69.20934541225434,0.2,0.205029296875,0.7386106848716736,-0.05306997442967258,610,40.86825942993164,426.4,280.76226275636435
784,-55.86584415,161,126976,62,123.41,,,,,,,,,,,,,
793,-39.33476429,162,129024,63,94.27,0.6190498471260071,0.036614664,-7.550627513229847,0.0003,35.63576166033745,0.2,0.35625,0.8719448149204254,-0.05779571578896139,620,11.988502502441406,,
,,,130000,,,0.6154511570930481,0.019979283,-7.480632616579532,0.0003,79.5838099360466,0.2,0.2283203125,0.6573905050754547,-0.054320147767430174,630,27.412677764892578,373.1,235.6556754319754
808,-31.255965629999995,162,131072,64,73.07,,,,,,,,,,,,,
816,-29.187119890000005,163,133120,65,73.35,0.6142681837081909,0.023800267,-7.453632558882236,0.0003,56.954295521974565,0.2,0.26845703125,0.8128873854875565,-0.06122174196643755,640,29.82349395751953,,
,,,135000,,,0.6104227900505066,0.027321167,-7.419474141299725,0.0003,33.7883770018816,0.2,0.29716796875,0.8604183942079544,-0.05956125357624842,650,10.145029067993164,266.8,186.97823071868333
828,-27.891435470000005,163,135168,66,71.84,,,,,,,,,,,,,
837,-29.242395879999993,163,137216,67,74.18,0.6050113439559937,0.026777286,-7.350871789455414,0.0003,31.397071301937103,0.2,0.28896484375,0.8726359754800797,-0.06071568439947441,660,11.96493911743164,,
846,-32.161047929999995,164,139264,68,84.12,0.5978724956512451,0.02558283,-7.268405170738697,0.0003,46.81144542694092,0.2,0.27041015625,0.8296050131320953,-0.05783620644942857,670,21.564228057861328,,
,,,140000,,,0.5914953947067261,0.034816973,-7.181722386181354,0.0003,22.219469141960143,0.2,0.3822265625,0.8953491374850273,-0.06335977175622247,680,11.194538116455078,184.9,130.6006608252137
859,-37.48401712999999,164,141312,69,102.54,,,,,,,,,,,,,
868,-39.21039261000001,165,143360,70,111.11,0.5860602855682373,0.033292413,-7.10051589012146,0.0003,21.75869049578905,0.2,0.34365234375,0.8370531648397446,-0.05857150059455307,690,5.165960788726807,,
,,,145000,,,0.5797204971313477,0.033795014,-7.010722260177135,0.0003,21.707287606596946,0.2,0.351025390625,0.8906772136688232,-0.06566802695160731,700,9.597397804260254,260.3,184.02783771778633
880,-39.43461005,165,145408,71,112.73,,,,,,,,,,,,,
888,-38.22918970999999,165,147456,72,115.97,0.5740902423858643,0.020265367,-6.940977990627289,0.0003,41.23606633543968,0.2,0.249365234375,0.8253858983516693,-0.05567102727945894,710,21.601520538330078,,
896,-37.58349193000001,166,149504,73,124.35,0.5692674517631531,0.021700501,-6.865291921794414,0.0003,45.981572484970094,0.2,0.243212890625,0.8477502018213272,-0.05669044622918591,720,19.7672119140625,,
,,,150000,,,0.56633460521698,0.022345811,-6.808737906813621,0.0003,43.29188981056213,0.2,0.24638671875,0.8438803404569626,-0.05846023269114085,730,15.876343727111816,247.5,162.40944950113771
909,-27.341270410000003,166,151552,74,103.47,,,,,,,,,,,,,
918,-29.03048603,167,153600,75,114.79,0.5609021782875061,0.027096711,-6.744268833100795,0.0003,39.06142974495888,0.2,0.29033203125,0.8660410642623901,-0.05959591836726759,740,15.091315269470215,,
,,,155000,,,0.5546965599060059,0.037210263,-6.652134409546852,0.0003,17.727010364830495,0.2,0.36416015625,0.891096830368042,-0.0615706068725558,750,4.696498394012451,82.9,77.29846769527504
927,-26.80973936,167,155648,76,114.67,,,,,,,,,,,,,
934,-28.52662459,168,157696,77,122.8,0.5478059649467468,0.023569433,-6.57099636644125,0.0003,30.826626473665236,0.2,0.24423828125,0.7883014529943466,-0.05258989681606181,760,8.09999942779541,,
943,-33.37245589,169,159744,78,133.36,0.5422307252883911,0.029389411,-6.479965706169605,0.0003,27.54359538257122,0.2,0.304052734375,0.8164019137620926,-0.06053186015924439,770,9.848628997802734,,
,,,160000,,,0.5396134257316589,0.024015052,-6.423604767024517,0.0003,35.62305809855461,0.2,0.289794921875,0.7285240292549133,-0.05890430076397024,780,19.55944061279297,496.9,306.8803130722008
961,-38.13681875,168,161792,79,152.39,,,,,,,,,,,,,
971,-36.276738380000005,168,163840,80,152.28,0.5337541699409485,0.033133954,-6.355099739134312,0.0003,24.577036422491073,0.2,0.333154296875,0.8182109892368317,-0.06086621194262989,790,9.857357025146484,,
,,,165000,,,0.5274025797843933,0.037871093,-6.2551404312253,0.0003,20.10825657248497,0.2,0.39375,0.8652402460575104,-0.06340783587074839,800,7.7718610763549805,390.9,265.11515232502717
986,-28.90665823,168,165888,81,135.38,,,,,,,,,,,,,
995,-23.633955899999997,168,167936,82,127.3,0.5249091386795044,0.020864118,-6.1976862162351605,0.0003,56.64637226462364,0.2,0.23564453125,0.6665694117546082,-0.05904454005067237,810,21.09212875366211,,
1004,-25.34811404,169,169984,83,137.75,0.5206023454666138,0.028931893,-6.144908159971237,0.0003,35.6660078048706,0.2,0.29912109375,0.7921288907527924,-0.05868696077086497,820,25.08771324157715,,
,,,170000,,,0.5146563053131104,0.031495314,-6.060641640424729,0.0003,27.303946702182294,0.2,0.330517578125,0.7639289349317551,-0.06393996970437002,830,6.997925758361816,469.8,337.0237793586799
1024,-19.37913177,167,172032,84,127.99,,,,,,,,,,,,,
1032,-8.871181870000001,168,174080,85,101.73,0.509803056716919,0.028780997,-5.985884863138199,0.0003,35.270434415340425,0.2,0.303564453125,0.7130080759525299,-0.06458568082889542,840,13.01081371307373,,
,,,175000,,,0.5047689080238342,0.028355569,-5.899967439472675,0.0003,49.63923618197441,0.2,0.29892578125,0.7415919005870819,-0.0645098136854358,850,16.968891143798828,274.9,195.62848814487808
1045,-8.269058879999998,168,176128,86,102.25,,,,,,,,,,,,,
1054,-3.7020125200000003,169,178176,87,76.7,0.5011914372444153,0.02557649,-5.836774100363255,0.0003,59.56177660226822,0.2,0.273486328125,0.6036586165428162,-0.06227753266284708,860,34.13200378417969,,
,,,180000,,,0.4967266023159027,0.033213604,-5.770078377425671,0.0003,34.588669914007184,0.2,0.34794921875,0.682033509016037,-0.06630057556030806,870,11.174822807312012,278.1,174.04044450249057
1068,-4.1200529999999995,168,180224,88,85.23,,,,,,,,,,,,,
1077,-8.488676289999999,169,182272,89,94.37,0.4910121560096741,0.03666412,-5.682224418222904,0.0003,26.058080434799194,0.2,0.359619140625,0.7533311396837234,-0.06719892661494668,880,14.143240928649902,,
1084,-8.3894677,169,184320,90,90.93,0.4881013333797455,0.034810558,-5.621096697449684,0.0003,37.964712125062945,0.2,0.336083984375,0.7112130224704742,-0.06666156895807944,890,15.81657886505127,,
,,,185000,,,0.48413345217704773,0.037701674,-5.568168939650059,0.0003,24.64029638916254,0.2,0.36416015625,0.6562536358833313,-0.058155153860570866,900,8.46519660949707,64.4,70.49192509767599
1092,-11.296169990000001,170,186368,91,109.3,,,,,,,,,,,,,
1100,-9.697488730000002,171,188416,92,113.24,0.47809556126594543,0.039246865,-5.468826146423817,0.0003,21.6972291007638,0.2,0.373095703125,0.7076523303985596,-0.06443014734250027,910,6.047413349151611,,
,,,190000,,,0.47435706853866577,0.035884183,-5.391942961513996,0.0003,26.55937678217888,0.2,0.355615234375,0.7261656224727631,-0.06401869543478825,920,8.525840759277344,243.2,172.68105067088035
1112,-9.192605589999998,171,190464,93,132.15,,,,,,,,,,,,,
1122,-3.5050623899999995,171,192512,94,119.78,0.47060590982437134,0.03426306,-5.333084234595299,0.0003,28.532447795569897,0.2,0.3369140625,0.7642970085144043,-0.05468937332043424,930,9.782947540283203,,
1131,-0.84066471,171,194560,95,120.87,0.4668155908584595,0.027364401,-5.261715318262577,0.0003,52.11737845242023,0.2,0.28759765625,0.6965979039669037,-0.0614749073429266,940,25.42899513244629,,
,,,195000,,,0.46410906314849854,0.03233793,-5.211663164198399,0.0003,43.50163007676601,0.2,0.323876953125,0.7129142880439758,-0.0624186358472798,950,14.302300453186035,364.3,267.2605398696498
1146,5.664460699999999,171,196608,96,102.49,,,,,,,,,,,,,
1155,5.5059442600000015,171,198656,97,84.4,0.46056067943573,0.032452967,-5.155440944433212,0.0003,43.10882207751274,0.2,0.33662109375,0.698974996805191,-0.06579256553086452,960,23.001646041870117,,
,,,200000,,,0.45742398500442505,0.033885237,-5.098173800110817,0.0003,31.720173490047454,0.2,0.341845703125,0.6555202603340149,-0.06488807300338521,970,13.029404640197754,94.5,93.42636589610484
1165,5.63714196,172,200704,98,87.39,,,,,,,,,,,,,
1173,4.13480028,172,202752,99,108.87,0.45345863699913025,0.029804125,-5.0340232193470005,0.0003,34.334364253282544,0.2,0.3296875,0.7024997174739838,-0.06326344562112354,980,22.461286544799805,,
1181,6.8722147300000005,173,204800,100,109.5,0.44736766815185547,0.04478517,-4.939812318980694,0.0003,20.172367870807648,0.2,0.4205078125,0.6731869280338287,-0.06535163708031178,990,9.793941497802734,,
,,,205000,,,0.44333600997924805,0.033313125,-4.859049528837204,0.0003,33.19444378018379,0.2,0.32578125,0.7019294500350952,-0.062131489906460044,1000,10.86899185180664,181.0,155.62063506343694
1192,6.707661730000001,173,206848,101,117.47,,,,,,,,,,,,,
1199,7.949843240000002,174,208896,102,121.16,0.4388911724090576,0.038407832,-4.784107914566993,0.0003,23.756709817051888,0.2,0.391357421875,0.6856460869312286,-0.06424287488189293,1010,11.25206184387207,,
,,,210000,,,0.43331438302993774,0.03627603,-4.690412536263466,0.0003,32.830729231238365,0.2,0.368994140625,0.4723607897758484,-0.06921760254481342,1020,14.83121395111084,319.3,220.38944604872668
1214,10.72214081,173,210944,103,130.82,,,,,,,,,,,,,
1223,11.435911060000002,174,212992,104,130.83,0.4276365041732788,0.060258493,-4.574382852017879,0.0003,12.28084412664175,0.2,0.47900390625,0.607333779335022,-0.06579443570808508,1030,3.231879711151123,,
,,,215000,,,0.42487162351608276,0.024448503,-4.511855587363243,0.0003,63.44542318582535,0.2,0.278125,0.4425601363182068,-0.06397109064564574,1040,23.2960262298584,278.7,212.0144300535234
1238,16.12907697,173,215040,105,96.71,,,,,,,,,,,,,
1246,17.88946184,174,217088,106,89.58,0.42230135202407837,0.022842955,-4.459000541269779,0.0003,66.51078895330429,0.2,0.270068359375,0.47500455379486084,-0.06412448769551701,1050,25.851512908935547,,
1254,20.01422847,174,219136,107,108.14,0.41868889331817627,0.032919236,-4.395008139312267,0.0003,33.475600126385686,0.2,0.340966796875,0.5088417530059814,-0.06215205527842045,1060,11.10287094116211,,
,,,220000,,,0.4154547452926636,0.04175751,-4.331792329251766,0.0003,27.01862442791462,0.2,0.38447265625,0.6129190921783447,-0.06443862418673234,1070,10.522099494934082,117.0,116.49683641104494
1264,21.305665759999997,174,221184,108,101.33,,,,,,,,,,,,,
1272,22.753411269999997,175,223232,109,115.56,0.4128984212875366,0.02733593,-4.2762850895524025,0.0003,58.00699738264084,0.2,0.30498046875,0.5940000116825104,-0.06175960106775165,1080,25.793954849243164,,
,,,225000,,,0.4092429280281067,0.03724595,-4.209853607416153,0.0003,39.68408264517784,0.2,0.345361328125,0.5095480680465698,-0.06794540843111463,1090,16.051013946533203,122.6,109.01037405972019
1283,24.808214500000005,175,225280,110,134.46,,,,,,,,,,,,,
1293,26.079188400000003,175,227328,111,143.04,0.4062808156013489,0.05608754,-4.149889725446701,0.0003,17.020982721447943,0.2,0.448095703125,0.3707720637321472,-0.06188893204089254,1100,7.671700954437256,,
1300,26.559628180000004,176,229376,112,152.94,0.40237587690353394,0.036495376,-4.084811718761921,0.0003,29.080071663856508,0.2,0.353125,0.5465517342090607,-0.06618011284153909,1110,9.057273864746094,,
,,,230000,,,0.40074360370635986,0.030274255,-4.033629743754863,0.0003,38.24907308518887,0.2,0.337548828125,0.5100686848163605,-0.06384616355353501,1120,11.188064575195312,308.5,247.5556198544029
1315,28.009970530000004,175,231424,113,148.29,,,,,,,,,,,,,
1324,25.821393490000002,176,233472,114,132.83,0.3970080614089966,0.036231823,-3.9644096970558165,0.0003,41.98433846235275,0.2,0.353125,0.4739108085632324,-0.06801008067850489,1130,14.447301864624023,,
,,,235000,,,0.3937038481235504,0.035724252,-3.9078286834061147,0.0003,36.08458953201771,0.2,0.357373046875,0.4821127653121948,-0.06906330914061982,1140,15.616242408752441,216.1,185.60248751661857
1338,27.969572180000004,175,235520,115,142.56,,,,,,,,,,,,,
1347,30.60183547,176,237568,116,161.27,0.389926016330719,0.075481355,-3.830838080495596,0.0003,13.761458145081997,0.2,0.5009765625,0.06450432538986206,-0.07178000797284767,1150,5.883422374725342,,
1354,31.966912750000006,176,239616,117,134.58,0.3871231973171234,0.035931155,-3.773137021064758,0.0003,22.116225501894952,0.2,0.3689453125,0.4723976254463196,-0.06430740604700987,1160,8.812074661254883,,
,,,240000,,,0.3850870430469513,0.030749056,-3.720877321064472,0.0003,59.2810416340828,0.2,0.313134765625,0.4935057759284973,-0.06853756479104049,1170,23.329008102416992,351.0,253.23656341215937
1368,35.232552510000005,176,241664,118,139.17,,,,,,,,,,,,,
1377,38.13656716,176,243712,119,148.38,0.38142192363739014,0.050129823,-3.6514624908566473,0.0003,19.195851337909698,0.2,0.41572265625,0.4470793604850769,-0.06904780657205264,1180,9.103699684143066,,
,,,245000,,,0.3790923058986664,0.05006059,-3.601145236194134,0.0003,14.57932061702013,0.2,0.434375,0.46478086709976196,-0.0628064082149649,1190,6.520246982574463,395.8,341.5379891847668
1395,42.02057968000001,176,245760,120,163.27,,,,,,,,,,,,,
1403,44.84084772000001,176,247808,121,176.11,0.377061128616333,0.04040532,-3.5525452457368374,0.0003,30.203384232521056,0.2,0.379248046875,0.5266147255897522,-0.06835391817730851,1200,15.558550834655762,,
