rollout/ep_rew_mean,train/learning_rate,time/total_timesteps,train/actor_loss,time/fps,time/time_elapsed,train/critic_loss,rollout/ep_len_mean,train/n_updates,time/episodes,eval/mean_reward,eval/mean_ep_length
-49.29121452,0.001,19600,25.110098457336427,114,171,0.07737694036215544,100.0,19400,196,,
,0.001,20000,25.47840145111084,,,0.08821116212755442,,19800,,-47.41498945,100.0
-48.98908667999999,,20000,,113,175,,100.0,,200,,
-48.54617184,0.001,20400,25.888200492858886,114,178,0.06909761540591716,100.0,20200,204,,
,0.001,20500,25.94054973602295,,,0.07488823860883713,,20300,,-48.493896649999996,100.0
-48.38677432,0.001,20800,26.157068519592286,114,181,0.07290727119892836,100.0,20600,208,,
,0.001,21000,26.400625534057617,,,0.07648702949285507,,20800,,-50.81786295,100.0
-48.46426394,0.001,21200,26.56449359893799,114,185,0.0821032352373004,100.0,21000,212,,
,0.001,21500,26.82247745513916,,,0.08984990648925305,,21300,,-50.36260495,100.0
-48.138923649999995,0.001,21600,26.84734474182129,113,189,0.08422338638454675,100.0,21400,216,,
,0.001,22000,27.277165946960448,,,0.09206994406878949,,21800,,-47.762755049999996,100.0
-48.0706505,,22000,,113,193,,100.0,,220,,
-48.20496801,0.001,22400,27.542232398986815,114,195,0.08219540070742369,100.0,22200,224,,
,0.001,22500,27.664806251525878,,,0.08196192592382431,,22300,,-48.4258821,100.0
-48.19296689000001,0.001,22800,27.861863479614257,114,199,0.08386659760028124,100.0,22600,228,,
,0.001,23000,28.110331115722655,,,0.0950321726500988,,22800,,-59.7803833,100.0
-48.33838108,0.001,23200,28.293768882751465,114,203,0.09287285830825567,100.0,23000,232,,
,0.001,23500,28.565140228271485,,,0.10098312854766846,,23300,,-47.784755499999996,100.0
-48.433433629999996,0.001,23600,28.698105773925782,113,207,0.08953700285404921,100.0,23400,236,,
,0.001,24000,28.985624656677246,,,0.08424084316939115,,23800,,-51.63511659999999,100.0
-48.76483907,,24000,,113,210,,100.0,,240,,
-48.90127634999999,0.001,24400,29.339308013916014,114,213,0.09059647027403116,100.0,24200,244,,
,0.001,24500,29.389229583740235,,,0.09393478762358427,,24300,,-48.68611965000001,100.0
-48.925982919999996,0.001,24800,29.650702819824218,114,217,0.09967795614153147,100.0,24600,248,,
,0.001,25000,29.91996509552002,,,0.09347992554306984,,24800,,-49.064731200000004,100.0
-49.192310660000004,0.001,25200,30.051366271972658,114,220,0.08890281595289708,100.0,25000,252,,
,0.001,25500,30.358039741516112,,,0.09857113059610129,,25300,,-51.13623785,100.0
-49.21605506,0.001,25600,30.419113578796388,113,224,0.08965031247586012,100.0,25400,256,,
,0.001,26000,30.779317626953127,,,0.10330338127911091,,25800,,-45.3453438,100.0
-49.26511374,,26000,,113,228,,100.0,,260,,
-49.16667341,0.001,26400,31.11284942626953,114,230,0.09779693845659494,100.0,26200,264,,
,0.001,26500,31.14931640625,,,0.09868879221379757,,26300,,-46.45265395,100.0
-48.92322168999999,0.001,26800,31.48843734741211,114,234,0.08632960777729749,100.0,26600,268,,
,0.001,27000,31.60597640991211,,,0.10340114735066891,,26800,,-50.577289400000005,100.0
-49.11977454000001,0.001,27200,31.853358650207518,114,238,0.10296802636235952,100.0,27000,272,,
,0.001,27500,32.07996448516846,,,0.09343281786888838,,27300,,-47.0848009,100.0
-48.97123364000001,0.001,27600,32.14803119659424,113,242,0.09882925156503916,100.0,27400,276,,
,0.001,28000,32.42655372619629,,,0.0926684395223856,,27800,,-46.29858005,100.0
-48.92909004000001,,28000,,113,246,,100.0,,280,,
-48.96037915000001,0.001,28400,32.78223831176758,114,248,0.1003167911991477,100.0,28200,284,,
,0.001,28500,32.933918991088866,,,0.09086670532822609,,28300,,-48.632817949999996,100.0
-48.81844638999999,0.001,28800,33.16881950378418,114,252,0.08661205112934113,100.0,28600,288,,
,0.001,29000,33.32879997253418,,,0.09247436605393887,,28800,,-48.301433599999996,100.0
-48.68209001,0.001,29200,33.52595848083496,113,256,0.11271837718784809,100.0,29000,292,,
,0.001,29500,33.764398422241214,,,0.1109145800024271,,29300,,-48.5412987,100.0
-48.98485955,0.001,29600,33.86227958679199,113,260,0.09401597380638123,100.0,29400,296,,
,0.001,30000,34.090253295898435,,,0.08271919786930085,,29800,,-48.89076595,100.0
-49.25236637,,30000,,113,263,,100.0,,300,,
-49.25759666000002,0.001,30400,34.48713768005371,114,266,0.11284976162016391,100.0,30200,304,,
,0.001,30500,34.45916633605957,,,0.09541862849146128,,30300,,-49.3758251,100.0
-49.246672950000004,0.001,30800,34.80882049560547,114,270,0.10659966837614775,100.0,30600,308,,
,0.001,31000,34.95715591430664,,,0.10127581581473351,,30800,,-48.714335899999995,100.0
-49.331357960000005,0.001,31200,35.11211791992187,113,274,0.10610897772014141,100.0,31000,312,,
,0.001,31500,35.3450210571289,,,0.09997361619025469,,31300,,-54.465240900000005,100.0
-49.50228983,0.001,31600,35.461775665283206,113,277,0.09898686729371547,100.0,31400,316,,
,0.001,32000,35.79159896850586,,,0.11788301326334477,,31800,,-50.6374926,100.0
-49.73485633999999,,32000,,113,281,,100.0,,320,,
-49.650022420000006,0.001,32400,36.131451797485354,114,284,0.08894054174423217,100.0,32200,324,,
,0.001,32500,36.20212112426758,,,0.09783969663083553,,32300,,-49.761993749999995,100.0
-49.459824680000004,0.001,32800,36.37343307495117,113,287,0.09773237586021423,100.0,32600,328,,
,0.001,33000,36.557425842285156,,,0.08993713181465864,,32800,,-50.08834255000001,100.0
-49.25536599,0.001,33200,36.64101760864258,113,291,0.09372975323349238,100.0,33000,332,,
,0.001,33500,36.955801544189455,,,0.11883976999670268,,33300,,-57.25164274999999,100.0
-49.22577315999999,0.001,33600,37.018383178710934,113,295,0.08763111554086209,100.0,33400,336,,
,0.001,34000,37.25576057434082,,,0.11032796502113343,,33800,,-52.0765559,100.0
-49.44905091,,34000,,113,299,,100.0,,340,,
-49.32233441,0.001,34400,37.52838790893555,113,302,0.09876882657408714,100.0,34200,344,,
,0.001,34500,37.65235389709473,,,0.10326393455266952,,34300,,-48.86231865,100.0
-49.438233919999995,0.001,34800,37.81173477172852,113,305,0.086685944609344,100.0,34600,348,,
,0.001,35000,38.01878608703613,,,0.1017255924269557,,34800,,-47.423497000000005,100.0
-49.46875304,0.001,35200,38.06645256042481,113,309,0.09380107756704092,100.0,35000,352,,
,0.001,35500,38.26594245910645,,,0.11876617085188627,,35300,,-49.2793142,100.0
-49.452237800000006,0.001,35600,38.40370277404785,113,313,0.08984139416366815,100.0,35400,356,,
,0.001,36000,38.71569160461426,,,0.09164630636572837,,35800,,-47.009418100000005,100.0
-49.30877996,,36000,,113,317,,100.0,,360,,
-49.30394346,0.001,36400,38.91453269958496,113,319,0.09785584047436714,100.0,36200,364,,
,0.001,36500,38.98346214294433,,,0.09678869772702456,,36300,,-49.62747350000001,100.0
-49.430784630000005,0.001,36800,39.24933624267578,113,323,0.10163231149315834,100.0,36600,368,,
,0.001,37000,39.37062362670898,,,0.09917031332850457,,36800,,-46.54704465,100.0
-49.35708595000001,0.001,37200,39.449137115478514,113,327,0.09456220783293247,100.0,37000,372,,
,0.001,37500,39.65634437561035,,,0.1054296126589179,,37300,,-46.906086099999996,100.0
-49.14252270000001,0.001,37600,39.77868591308594,113,331,0.09590015318244696,100.0,37400,376,,
,0.001,38000,40.06263816833496,,,0.10785234179347754,,37800,,-46.09049025,100.0
-49.02412516,,38000,,113,335,,100.0,,380,,
-48.81315504999998,0.001,38400,40.31896354675293,113,337,0.12298303537070751,100.0,38200,384,,
,0.001,38500,40.46820083618164,,,0.09572803109884262,,38300,,-47.56902185,100.0
-48.81000219999999,0.001,38800,40.542002029418946,113,341,0.10786980148404837,100.0,38600,388,,
,0.001,39000,40.71323226928711,,,0.11446389742195606,,38800,,-49.2669453,100.0
-48.96883066,0.001,39200,40.81420921325684,113,345,0.09387836087495088,100.0,39000,392,,
,0.001,39500,41.05119926452637,,,0.12191996321082116,,39300,,-48.3644645,100.0
-48.745228379999986,0.001,39600,41.04587432861328,113,349,0.12938764803111552,100.0,39400,396,,
,0.001,40000,41.31890182495117,,,0.12196448512375355,,39800,,-46.1790831,100.0
-48.509257700000006,,40000,,113,353,,100.0,,400,,
-48.39888277000001,0.001,40400,41.5570841217041,113,356,0.10496909461915493,100.0,40200,404,,
,0.001,40500,41.722010192871096,,,0.12377476666122675,,40300,,-45.913158800000005,100.0
-48.38983857,0.001,40800,41.84113494873047,113,360,0.13746928796172142,100.0,40600,408,,
,0.001,41000,41.86505020141602,,,0.10374938059598207,,40800,,-46.17345735000001,100.0
-48.175034480000015,0.001,41200,42.05790016174316,113,364,0.11566775158047676,100.0,41000,412,,
,0.001,41500,42.27857719421387,,,0.11472871847450733,,41300,,-46.3818901,100.0
-47.89020767000001,0.001,41600,42.340487213134764,112,368,0.1052399667352438,100.0,41400,416,,
,0.001,42000,42.41391952514648,,,0.09640779577195645,,41800,,-47.3944884,100.0
-47.48711812,,42000,,112,373,,100.0,,420,,
-47.366569319999996,0.001,42400,42.780328369140626,112,375,0.11154931537806988,100.0,42200,424,,
,0.001,42500,42.92164924621582,,,0.10921821936964989,,42300,,-47.39073965,100.0
-47.33961492,0.001,42800,42.946376953125,112,379,0.10824741259217262,100.0,42600,428,,
,0.001,43000,43.26987762451172,,,0.12796529717743396,,42800,,-47.902628750000005,100.0
-47.28671378000001,0.001,43200,43.3035302734375,112,383,0.12469734504818916,100.0,43000,432,,
,0.001,43500,43.43804222106934,,,0.11029903586953878,,43300,,-48.4537513,100.0
-47.3012797,0.001,43600,43.52107986450196,112,387,0.11824680261313915,100.0,43400,436,,
,0.001,44000,43.79672119140625,,,0.10760599106550217,,43800,,-47.863009999999996,100.0
-46.87564565,,44000,,112,391,,100.0,,440,,
-46.771488260000005,0.001,44400,43.823643341064454,112,393,0.11590528689324855,100.0,44200,444,,
,0.001,44500,43.99878005981445,,,0.1144808542355895,,44300,,-50.8676908,100.0
-46.47009702000001,0.001,44800,44.18567420959473,112,397,0.1017710393667221,100.0,44600,448,,
,0.001,45000,44.25521354675293,,,0.12189363479614258,,44800,,-46.67504219999999,100.0
-46.729784609999996,0.001,45200,44.408541412353514,112,401,0.11242651011794806,100.0,45000,452,,
,0.001,45500,44.51461380004883,,,0.11373966857790947,,45300,,-46.7206555,100.0
-46.59081147,0.001,45600,44.72101608276367,112,405,0.12435782395303249,100.0,45400,456,,
,0.001,46000,44.85599212646484,,,0.12782438032329083,,45800,,-46.489296700000004,100.0
-46.42144218000001,,46000,,112,409,,100.0,,460,,
-46.18606665,0.001,46400,45.02411674499512,112,411,0.12393402948975563,100.0,46200,464,,
,0.001,46500,45.00505676269531,,,0.11284328460693359,,46300,,-46.20028055000001,100.0
-45.88059377000001,0.001,46800,45.228630218505856,112,415,0.11528285715728998,100.0,46600,468,,
,0.001,47000,45.29631301879883,,,0.10475182354450226,,46800,,-46.2809326,100.0
-46.054158779999995,0.001,47200,45.414021224975585,112,419,0.10343335926532746,100.0,47000,472,,
,0.001,47500,45.49162254333496,,,0.0949251589551568,,47300,,-46.646327050000004,100.0
-46.18946898,0.001,47600,45.58249641418457,112,423,0.09835392251610756,100.0,47400,476,,
,0.001,48000,45.76073692321777,,,0.1272489132732153,,47800,,-52.5781935,100.0
-46.334084540000006,,48000,,112,427,,100.0,,480,,
-46.40312923,0.001,48400,45.974972076416016,112,429,0.11088674671947957,100.0,48200,484,,
,0.001,48500,45.99655609130859,,,0.11156673565506935,,48300,,-46.8119125,100.0
-46.460769099999986,0.001,48800,46.18684036254883,112,433,0.11061229389160872,100.0,48600,488,,
,0.001,49000,46.180084228515625,,,0.10314627029001713,,48800,,-51.19373950000001,100.0
-46.441090249999995,0.001,49200,46.41449363708496,112,437,0.11076501559466123,100.0,49000,492,,
,0.001,49500,46.442847366333005,,,0.11522318739444018,,49300,,-49.38114589999999,100.0
-46.230473890000006,0.001,49600,46.47060386657715,112,441,0.12248678043484688,100.0,49400,496,,
,0.001,50000,46.649058990478515,,,0.11518954418599606,,49800,,-48.76042460000001,100.0
-46.380070929999995,,50000,,112,446,,100.0,,500,,
-46.44469204,0.001,50400,46.92774589538574,112,448,0.11187079355120659,100.0,50200,504,,
,0.001,50500,46.886493606567385,,,0.10462700799107552,,50300,,-50.47685115,100.0
-46.33906123999999,0.001,50800,46.96589477539062,112,452,0.1200711314752698,100.0,50600,508,,
,0.001,51000,47.11017265319824,,,0.12544368386268615,,50800,,-47.99139659999999,100.0
-46.32597581000001,0.001,51200,47.2808634185791,112,456,0.10215245775878429,100.0,51000,512,,
,0.001,51500,47.2006086730957,,,0.101889221444726,,51300,,-49.125244550000005,100.0
-46.17300926,0.001,51600,47.40379508972168,112,460,0.10542086489498616,100.0,51400,516,,
,0.001,52000,47.538831329345705,,,0.135159223228693,,51800,,-50.70224415,100.0
-46.138078349999994,,52000,,112,463,,100.0,,520,,
-46.328555269999995,0.001,52400,47.758378448486326,112,466,0.0962638521939516,100.0,52200,524,,
,0.001,52500,47.71783203125,,,0.12385256361216307,,52300,,-47.1782445,100.0
-46.447107460000005,0.001,52800,47.811316375732424,112,469,0.10602868285030126,100.0,52600,528,,
,0.001,53000,47.96723304748535,,,0.11013556230813265,,52800,,-43.80833235,100.0
-46.120716789999996,0.001,53200,48.056650924682614,112,473,0.10387807957828045,100.0,53000,532,,
,0.001,53500,48.24422317504883,,,0.09300874680280685,,53300,,-46.060660899999995,100.0
-46.15555221,0.001,53600,48.159744567871094,112,477,0.0961089838296175,100.0,53400,536,,
,0.001,54000,48.384334869384766,,,0.10324751727283,,53800,,-45.697128299999996,100.0
-45.99281302,,54000,,112,481,,100.0,,540,,
-45.74498901,0.001,54400,48.474059143066405,112,484,0.1364530823379755,100.0,54200,544,,
,0.001,54500,48.4971711730957,,,0.0995646009221673,,54300,,-44.49551695,100.0
-46.016191799999994,0.001,54800,48.665466384887694,112,488,0.09816635321825742,100.0,54600,548,,
,0.001,55000,48.76181327819824,,,0.11774722035974264,,54800,,-45.8037175,100.0
-45.34929352000001,0.001,55200,48.789114227294924,112,491,0.11107400789856911,100.0,55000,552,,
,0.001,55500,48.93764274597168,,,0.10809081047773361,,55300,,-44.180397199999994,100.0
-45.43963726,0.001,55600,48.94115608215332,112,495,0.10631060674786567,100.0,55400,556,,
,0.001,56000,48.988549118041995,,,0.1135594180226326,,55800,,-46.71987234999999,100.0
-45.628968560000004,,56000,,112,499,,100.0,,560,,
-45.675249629999996,0.001,56400,49.2247046661377,112,502,0.12501403853297233,100.0,56200,564,,
,0.001,56500,49.17561286926269,,,0.10216296341270209,,56300,,-43.99777105,100.0
-45.58367329000001,0.001,56800,49.26854866027832,112,506,0.1044659824296832,100.0,56600,568,,
,0.001,57000,49.406157684326175,,,0.09478757407516242,,56800,,-44.52926145,100.0
-45.42041552,0.001,57200,49.5384610748291,112,510,0.10502418104559183,100.0,57000,572,,
,0.001,57500,49.51194534301758,,,0.09984899267554283,,57300,,-45.0435159,100.0
-45.29846904,0.001,57600,49.572850952148436,112,513,0.10582026869058608,100.0,57400,576,,
,0.001,58000,49.76210174560547,,,0.1135092443972826,,57800,,-45.40393055,100.0
-45.04677108,,58000,,112,517,,100.0,,580,,
-45.03308285,0.001,58400,49.74721130371094,112,520,0.1070792032033205,100.0,58200,584,,
,0.001,58500,49.77780632019043,,,0.11230127971619368,,58300,,-47.839296,100.0
-44.97889707,0.001,58800,49.98466552734375,112,524,0.10224091161042452,100.0,58600,588,,
,0.001,59000,50.038461456298826,,,0.1210932994261384,,58800,,-46.90357554999999,100.0
-44.83317258,0.001,59200,49.9417919921875,112,528,0.1314699685573578,100.0,59000,592,,
,0.001,59500,50.09376754760742,,,0.10889652866870164,,59300,,-46.79086685,100.0
-44.921914470000004,0.001,59600,50.25507797241211,111,532,0.12244960002601146,100.0,59400,596,,
,0.001,60000,50.23226005554199,,,0.10458906069397926,,59800,,-45.988280200000005,100.0
-44.658895670000014,,60000,,111,536,,100.0,,600,,
-44.67030336,0.001,60400,50.41074409484863,112,538,0.14002732697874307,100.0,60200,604,,
,0.001,60500,50.33596061706543,,,0.14925743874162437,,60300,,-45.84830770000001,100.0
-44.76254137000001,0.001,60800,50.450740814208984,112,542,0.1520985843241215,100.0,60600,608,,
,0.001,61000,50.46712226867676,,,0.15125108893960715,,60800,,-47.73628775,100.0
-44.97032096,0.001,61200,50.67291877746582,112,546,0.12674060225486755,100.0,61000,612,,
,0.001,61500,50.69824333190918,,,0.1565577594190836,,61300,,-49.67900784999999,100.0
-45.13279547,0.001,61600,50.84958732604981,112,549,0.14405616089701653,100.0,61400,616,,
,0.001,62000,50.7617904663086,,,0.18619882196187973,,61800,,-45.48385155,100.0
-44.91745584,,62000,,111,553,,100.0,,620,,
-44.582852480000014,0.001,62400,50.972890625,112,555,0.13357595339417458,100.0,62200,624,,
,0.001,62500,50.93413444519043,,,0.1540399294346571,,62300,,-47.164687949999994,100.0
-44.40691358,0.001,62800,50.98164253234863,112,559,0.11101829700171947,100.0,62600,628,,
,0.001,63000,51.09661262512207,,,0.1346135027706623,,62800,,-45.9900063,100.0
-44.51899586,0.001,63200,51.11768798828125,112,563,0.14460329212248324,100.0,63000,632,,
,0.001,63500,51.05960983276367,,,0.12230959828943014,,63300,,-46.53052435,100.0
-44.634114649999994,0.001,63600,51.174634017944335,112,567,0.1329542227089405,100.0,63400,636,,
,0.001,64000,51.24298583984375,,,0.16169481575489045,,63800,,-45.1493218,100.0
-44.57831484999999,,64000,,112,570,,100.0,,640,,
-44.7991887,0.001,64400,51.39827865600586,112,573,0.15464315861463546,100.0,64200,644,,
,0.001,64500,51.35190391540527,,,0.1638432154804468,,64300,,-46.3395865,100.0
-44.55712396,0.001,64800,51.472791595458986,112,576,0.13235636938363313,100.0,64600,648,,
,0.001,65000,51.48350006103516,,,0.1309301272034645,,64800,,-44.1697626,100.0
-44.49497998,0.001,65200,51.49001724243164,112,580,0.12166916370391846,100.0,65000,652,,
,0.001,65500,51.54455360412598,,,0.1778001306205988,,65300,,-49.09012440000001,100.0
-44.344516110000015,0.001,65600,51.54558456420899,112,584,0.1554784122109413,100.0,65400,656,,
,0.001,66000,51.69331214904785,,,0.2172070514783263,,65800,,-47.141193900000005,100.0
-44.329650170000015,,66000,,112,588,,100.0,,660,,
-44.41691540000001,0.001,66400,51.64738021850586,112,591,0.18663982689380645,100.0,66200,664,,
,0.001,66500,51.88222511291504,,,0.1652037714421749,,66300,,-46.582222099999996,100.0
-44.511357260000004,0.001,66800,51.87758598327637,112,595,0.14474894072860478,100.0,66600,668,,
,0.001,67000,51.77336029052734,,,0.13660066351294517,,66800,,-45.6948582,100.0
-44.35406570000001,0.001,67200,51.91308326721192,112,599,0.1344610569626093,100.0,67000,672,,
,0.001,67500,51.92774703979492,,,0.13777085091918706,,67300,,-45.685301849999995,100.0
-44.16663886000001,0.001,67600,52.07305168151856,112,603,0.1326408537477255,100.0,67400,676,,
,0.001,68000,51.95971046447754,,,0.13434173591434956,,67800,,-46.0329976,100.0
-44.13942467000001,,68000,,111,607,,100.0,,680,,
-44.26425609999999,0.001,68400,52.22613807678223,112,609,0.13961045987904072,100.0,68200,684,,
,0.001,68500,52.257258605957034,,,0.1343906407803297,,68300,,-44.36137800000001,100.0
-44.249176909999996,0.001,68800,52.30121940612793,112,614,0.1374733643978834,100.0,68600,688,,
,0.001,69000,52.269384689331055,,,0.16888188049197198,,68800,,-45.93040520000001,100.0
-44.15197897,0.001,69200,52.43888496398926,112,617,0.17472126692533493,100.0,69000,692,,
,0.001,69500,52.431271667480466,,,0.1384310669451952,,69300,,-43.26788429999999,100.0
-44.2137464,0.001,69600,52.382149353027344,111,621,0.15615594506263733,100.0,69400,696,,
,0.001,70000,52.50606468200684,,,0.17226901434361935,,69800,,-51.35661145,100.0
-44.42294134000001,,70000,,111,626,,100.0,,700,,
-44.473993749999984,0.001,70400,52.43355812072754,111,628,0.16381343305110932,100.0,70200,704,,
