time/total_timesteps,time/time_elapsed,time/iterations,rollout/ep_len_mean,rollout/ep_rew_mean,time/fps,train/explained_variance,train/n_updates,train/learning_rate,train/policy_gradient_loss,train/clip_fraction,train/value_loss,eval/mean_ep_length,train/std,eval/mean_reward,train/entropy_loss,train/approx_kl,train/clip_range,train/loss
2048,5,1,17.96,14.08512296,342,,,,,,,,,,,,,
2500,,,,,,0.04316222667694092,10,0.0003,-0.02025263632822316,0.169677734375,20.37169217467308,76.35,0.9874471426010132,126.87946410477161,-4.2387044578790665,0.012981329,0.2,5.394805431365967
4096,17,2,24.94,23.319234919999996,235,,,,,,,,,,,,,
5000,,,,,,0.284528911113739,20,0.0003,-0.01846833866729867,0.130322265625,88.11471687555313,49.95,0.9847914576530457,83.86931988298893,-4.21619813144207,0.013128821,0.2,44.24464797973633
6144,28,3,35.01,40.2810221,219,,,,,,,,,,,,,
7500,,,,,,0.280714750289917,30,0.0003,-0.01865406572178472,0.102294921875,192.49860663414,44.55,0.9800740480422974,73.63953222632408,-4.203846456110478,0.011634073,0.2,91.0077133178711
8192,39,4,46.92,65.75587248000001,208,,,,,,,,,,,,,
10000,,,,,,0.1289770007133484,40,0.0003,-0.014071657782187686,0.072705078125,269.78630127906797,43.6,0.9782464504241943,71.99942230582238,-4.193166835606098,0.008277632,0.2,106.78802490234375
10240,50,5,55.59,83.79243828999999,204,,,,,,,,,,,,,
12288,58,6,65.54,108.71817331000003,209,0.11334890127182007,50,0.0003,-0.011278064650832675,0.056494140625,300.72881655693055,,0.9737805724143982,,-4.1841776192188265,0.007488746,0.2,109.12016296386719
12500,,,,,,0.03620028495788574,60,0.0003,-0.011504279825021512,0.06015625,364.97375411987304,69.3,0.9722070693969727,141.78543385267258,-4.174120664596558,0.0063922885,0.2,165.30886840820312
14336,70,7,71.1,128.96618662999998,204,,,,,,,,,,,,,
15000,,,,,,-0.001253962516784668,70,0.0003,-0.008687782529159449,0.05283203125,441.77834901809695,101.25,0.9747910499572754,228.43962646126747,-4.175711031258106,0.0067568924,0.2,207.62359619140625
