train/critic_loss,rollout/ep_len_mean,train/ent_coef,train/actor_loss,rollout/ep_rew_mean,time/total_timesteps,train/ent_coef_loss,time/fps,time/episodes,time/time_elapsed,train/learning_rate,train/n_updates,eval/mean_ep_length,eval/mean_reward
2.0655345916748047,58.0,0.9616771340370178,-11.493704795837402,-27.302436999999998,232,-0.5256576538085938,103,4,2,0.0003,131,,
1.040567398071289,169.875,0.6875061988830566,-25.256702423095703,-70.481452125,1359,-4.8637847900390625,68,8,19,0.0003,1258,,
1.652569055557251,203.0,0.5005723237991333,-33.638153076171875,-91.98725116666668,2436,-8.809907913208008,68,12,35,0.0003,2335,,
3.6971280574798584,163.0,0.47602424025535583,-34.76508331298828,-75.58086625,2608,-9.26799488067627,68,16,38,0.0003,2507,,
2.6800031661987305,190.2,0.33803465962409973,-38.73565673828125,-98.44027849999999,3804,-12.504035949707031,69,20,54,0.0003,3703,,
2.3802051544189453,,0.2412349432706833,-39.01394271850586,,5000,-15.091331481933594,,,,0.0003,4899,487.7,-81.1796468829256
2.4814181327819824,223.875,0.21704725921154022,-38.10456848144531,-123.97555412499999,5373,-15.894363403320312,62,24,86,0.0003,5272,,
4.354633331298828,246.60714285714286,0.140629380941391,-34.84297180175781,-148.78502407142858,6905,-18.480480194091797,63,28,108,0.0003,6804,,
3.071695327758789,227.53125,0.1264636069536209,-33.88066864013672,-138.00629787499997,7281,-19.283008575439453,64,32,113,0.0003,7180,,
3.1440622806549072,212.52777777777777,0.1139519140124321,-31.418235778808594,-129.45712558333332,7651,-19.609983444213867,64,36,118,0.0003,7550,,
2.510091781616211,221.625,0.08182717114686966,-28.817203521728516,-132.356845775,8865,-18.397220611572266,65,40,134,0.0003,8764,,
2.2822704315185547,,0.06050499156117439,-25.870159149169922,,10000,-17.494831085205078,,,,0.0003,9899,567.6,-143.98737320587534
2.3524560928344727,233.22727272727272,0.05648719146847725,-24.745616912841797,-136.07410752272727,10262,-17.928937911987305,62,44,164,0.0003,10161,,
2.4591197967529297,239.27083333333334,0.041163790971040726,-21.91371726989746,-134.86653722916665,11485,-16.83271598815918,63,48,182,0.0003,11384,,
1.7211979627609253,248.6346153846154,0.028721723705530167,-18.914451599121094,-130.94416273076922,12929,-15.595948219299316,63,52,202,0.0003,12828,,
1.7857632637023926,240.94642857142858,0.02513250522315502,-17.75615692138672,-123.33362314285715,13493,-13.683412551879883,64,56,210,0.0003,13392,,
2.2088053226470947,238.03333333333333,0.021057773381471634,-15.630152702331543,-117.68599206666666,14282,-12.205738067626953,64,60,221,0.0003,14181,,
1.7452858686447144,,0.018219195306301117,-14.771709442138672,,15000,-7.798555374145508,,,,0.0003,14899,265.8,1.2300398599822073
1.8164277076721191,257.0625,0.014356867410242558,-14.614171028137207,-109.926904140625,16452,-2.2338733673095703,63,64,257,0.0003,16351,,
2.030694007873535,276.6029411764706,0.012321331538259983,-12.586967468261719,-102.59133657352942,18809,-0.9426788091659546,64,68,289,0.0003,18708,,
2.1252691745758057,268.2916666666667,0.012280793860554695,-12.220505714416504,-97.2405988888889,19317,1.1806849241256714,65,72,296,0.0003,19216,,
1.7041418552398682,,0.01219636108726263,-11.63475227355957,,20000,0.10043755173683167,,,,0.0003,19899,453.2,41.081344156921844
1.5079081058502197,273.8157894736842,0.01221422292292118,-12.179428100585938,-91.44785946052633,20810,1.7851817607879639,64,76,324,0.0003,20709,,
1.9293092489242554,298.4,0.012679380364716053,-12.035233497619629,-84.113917975,23872,2.7446939945220947,65,80,366,0.0003,23771,,
1.8598434925079346,,0.01267260406166315,-11.514080047607422,,25000,0.346731036901474,,,,0.0003,24899,374.5,56.09476888838981
1.6128981113433838,301.2261904761905,0.01244360487908125,-11.400087356567383,-78.85428778571429,25303,-0.7037224173545837,64,84,394,0.0003,25202,,
2.1870741844177246,295.375,0.01259684283286333,-11.034408569335938,-72.23302781818182,25993,-0.25952407717704773,64,88,403,0.0003,25892,,
2.1685407161712646,294.70652173913044,0.012710160575807095,-11.379560470581055,-65.10156339130435,27113,0.2978140115737915,64,92,419,0.0003,27012,,
2.0163753032684326,289.8854166666667,0.012809609062969685,-11.613191604614258,-59.78092233333333,27829,-0.813791811466217,64,96,429,0.0003,27728,,
1.8125181198120117,,0.012868007645010948,-11.660301208496094,,30000,-0.311568021774292,,,,0.0003,29899,319.1,81.44342376742642
1.8859257698059082,300.88,0.012885217554867268,-11.54061222076416,-54.14886233999999,30088,1.5598686933517456,64,100,468,0.0003,29987,,
1.917487621307373,324.26,0.012797758914530277,-11.957603454589844,-49.587034380000006,32658,0.4009239673614502,64,104,505,0.0003,32557,,
1.8559088706970215,331.3,0.013324199244379997,-12.44837760925293,-39.857886109999995,34489,0.9726822376251221,64,108,530,0.0003,34388,,
1.6324080228805542,,0.01346619427204132,-12.308647155761719,,35000,-1.3589205741882324,,,,0.0003,34899,508.5,154.09937533918637
2.1203532218933105,328.9,0.013084891252219677,-11.734676361083984,-31.86507606,35326,-0.28054383397102356,63,112,553,0.0003,35225,,
2.8750667572021484,347.69,0.013187505304813385,-12.238321304321289,-28.15652116,37377,0.26680469512939453,64,116,582,0.0003,37276,,
2.7839977741241455,351.27,0.013494232669472694,-12.913946151733398,-15.761706460000001,38931,1.142287254333496,64,120,604,0.0003,38830,,
3.107419729232788,,0.013668378815054893,-13.110010147094727,,40000,2.222072124481201,,,,0.0003,39899,496.7,198.93486933089224
2.678919792175293,350.06,0.013458004221320152,-14.50865650177002,-0.6140297100000004,40379,-0.681135356426239,63,124,634,0.0003,40278,,
3.2174482345581055,341.33,0.013495649211108685,-12.63144302368164,13.57667016,41038,-0.9097234010696411,63,128,642,0.0003,40937,,
2.664364814758301,348.31,0.013615240342915058,-13.928862571716309,20.79146392,42112,0.10391944646835327,64,132,657,0.0003,42011,,
2.8389272689819336,368.07,0.013501802459359169,-13.853666305541992,30.308360509999993,44458,-1.159265160560608,64,136,690,0.0003,44357,,
2.7985591888427734,,0.013545640744268894,-15.183880805969238,,45000,-0.8065722584724426,,,,0.0003,44899,735.1,310.59555802222314
3.200453281402588,378.57,0.013601269572973251,-16.050247192382812,48.29421181000001,46722,-0.3074776530265808,63,140,737,0.0003,46621,,
2.806508779525757,389.37,0.013421372510492802,-16.39510726928711,66.18492790000002,49199,1.1366932392120361,63,144,772,0.0003,49098,,
2.2797436714172363,,0.013580790720880032,-16.150150299072266,,50000,-0.2937350273132324,,,,0.0003,49899,825.0,377.99621214883916
2.0597352981567383,411.18,0.01331053301692009,-18.60235023498535,87.54442298999999,52603,1.0505660772323608,62,148,836,0.0003,52502,,
2.699526071548462,,0.013574930839240551,-19.437726974487305,,55000,0.445223867893219,,,,0.0003,54899,752.2,435.3763259223808
2.8547451496124268,423.96,0.013380552642047405,-19.414806365966797,107.43178978999998,55325,-0.44869598746299744,62,152,889,0.0003,55224,,
2.5625991821289062,443.32,0.013703716918826103,-19.781892776489258,121.02528894999999,57825,0.6127967238426208,62,156,925,0.0003,57724,,
2.4063944816589355,,0.01342842634767294,-22.587472915649414,,60000,0.013620078563690186,,,,0.0003,59899,691.5,528.1573116900196
2.795508861541748,464.31,0.01352971512824297,-22.57694435119629,140.92585701,60713,-0.3205227851867676,62,160,978,0.0003,60612,,
2.0954160690307617,461.22,0.013531728647649288,-22.888565063476562,149.05603797999999,62574,-0.7643124461174011,62,164,1005,0.0003,62473,,
3.1384034156799316,,0.013531914912164211,-24.032503128051758,,65000,-1.07054603099823,,,,0.0003,64899,753.4,466.42274241152916
3.1996912956237793,468.38,0.013773794285953045,-23.72097396850586,165.46863742999997,65647,-0.02435365319252014,61,168,1063,0.0003,65546,,
2.7296102046966553,495.93,0.013693077489733696,-26.059688568115234,182.92404778999997,68910,0.9042182564735413,62,172,1109,0.0003,68809,,
2.5944337844848633,,0.013950357213616371,-25.81160545349121,,70000,-0.053799331188201904,,,,0.0003,69899,541.8,349.50271134671783
2.433802843093872,511.09,0.013805567286908627,-27.259445190429688,204.12889228,71919,-2.3351516723632812,61,176,1162,0.0003,71818,,
2.8388381004333496,493.98,0.013693579472601414,-29.06983757019043,211.02722101999998,73270,0.49896496534347534,61,180,1182,0.0003,73169,,
3.814615488052368,,0.01382836326956749,-29.815095901489258,,75000,1.630948543548584,,,,0.0003,74899,735.8,568.4877378816476
2.335453510284424,519.67,0.013976071029901505,-30.89501953125,234.8677471,77270,0.26318925619125366,61,184,1252,0.0003,77169,,
2.6063268184661865,531.28,0.013615909032523632,-32.52295684814453,244.22499862,79121,1.0035163164138794,61,188,1279,0.0003,79020,,
2.424452781677246,,0.013876324519515038,-32.96582794189453,,80000,0.601102888584137,,,,0.0003,79899,840.8,694.4851909504753
2.7842605113983154,542.02,0.013703684322535992,-32.019256591796875,251.96936670999995,81315,0.3024844229221344,61,192,1326,0.0003,81214,,
2.6879334449768066,569.6,0.013875596225261688,-33.582237243652344,272.41321602000005,84789,-0.296642541885376,61,196,1374,0.0003,84688,,
2.9364538192749023,,0.013926896266639233,-34.78799057006836,,85000,-0.8067506551742554,,,,0.0003,84899,512.7,436.6897369642305
2.6709680557250977,577.49,0.013642359524965286,-38.160308837890625,289.41760438000006,87837,0.9084365367889404,61,200,1422,0.0003,87736,,
2.037687301635742,,0.01390740554779768,-36.05997085571289,,90000,0.21601533889770508,,,,0.0003,89899,534.4,367.90914353914997
3.2012009620666504,577.14,0.013730358332395554,-36.237518310546875,302.50526501,90372,1.4234932661056519,61,204,1465,0.0003,90271,,
2.1996304988861084,575.88,0.013889498077332973,-37.588523864746094,312.72015633,92077,-0.3429704010486603,61,208,1490,0.0003,91976,,
2.7880067825317383,580.83,0.013715804554522038,-38.80003356933594,321.23818833999997,93409,-0.10200506448745728,61,212,1508,0.0003,93308,,
2.8057122230529785,,0.01372530497610569,-41.56576919555664,,95000,0.7857891321182251,,,,0.0003,94899,719.2,576.0251099381483
2.749924659729004,591.58,0.0138143515214324,-41.683082580566406,348.72563661,96535,1.117384433746338,61,216,1566,0.0003,96434,,
2.5851035118103027,603.99,0.013329352252185345,-40.49982833862305,366.22134364,99330,0.5528475046157837,61,220,1605,0.0003,99229,,
2.6372668743133545,,0.013899337500333786,-42.10491943359375,,100000,0.5792284607887268,,,,0.0003,99899,841.2,820.6045753249898
2.840193271636963,610.22,0.013563084416091442,-42.806121826171875,379.6760877,101401,-1.1644988059997559,61,224,1648,0.0003,101300,,
4.582566738128662,639.14,0.014029855839908123,-44.71620178222656,402.38930993,104952,1.4578118324279785,61,228,1698,0.0003,104851,,
3.0906565189361572,,0.014073367230594158,-43.59408187866211,,105000,-0.22105282545089722,,,,0.0003,104899,499.6,436.4249145946349
3.3854541778564453,651.49,0.013734915293753147,-44.062461853027344,417.78808911,107261,-1.7151179313659668,61,232,1739,0.0003,107160,,
3.0555567741394043,651.83,0.013921445235610008,-45.384361267089844,437.36313686,109641,0.018231987953186035,61,236,1773,0.0003,109540,,
2.9694976806640625,,0.01399095356464386,-44.442649841308594,,110000,0.09290772676467896,,,,0.0003,109899,852.1,663.3431400549365
2.4868860244750977,658.76,0.014108696952462196,-48.6806526184082,453.53448648000006,112598,-0.16971388459205627,61,240,1831,0.0003,112497,,
