time/time_elapsed,rollout/ep_rew_mean,time/fps,time/total_timesteps,time/iterations,rollout/ep_len_mean,train/std,train/approx_kl,train/entropy_loss,train/learning_rate,train/value_loss,train/clip_range,train/clip_fraction,train/explained_variance,train/policy_gradient_loss,train/n_updates,train/loss,eval/mean_ep_length,eval/mean_reward
306,-79.00201894000001,140,43008,21,98.76,0.8317427039146423,0.012643056,-9.910739895701408,0.0003,117.05418792963027,0.2,0.1333984375,0.7393548488616943,-0.03813136358803604,200,80.56636047363281,,
,,,45000,,,0.8261622786521912,0.01157656,-9.846729603409766,0.0003,117.56542212963105,0.2,0.12421875,0.7195258140563965,-0.03757628735620529,210,44.3972282409668,590.8,419.3200910992688
324,-86.96280960999998,138,45056,22,108.37,,,,,,,,,,,,,
333,-59.16019559,141,47104,23,76.93,0.8185291290283203,0.012378372,-9.778222602605819,0.0003,117.44860993623733,0.2,0.13037109375,0.7643524557352066,-0.03783322977396893,220,46.399932861328125,,
341,-64.45982037,144,49152,24,84.57,0.8143947124481201,0.011571614,-9.72694959938526,0.0003,202.72444744110106,0.2,0.128271484375,0.40049099922180176,-0.035961806218256245,230,106.27095794677734,,
,,,50000,,,0.8046598434448242,0.018290611,-9.651014846563339,0.0003,61.19323709905147,0.2,0.20400390625,0.7255874574184418,-0.040664019563701005,240,13.186789512634277,537.8,403.788553032442
359,-70.88225030000001,142,51200,25,92.36,,,,,,,,,,,,,
366,-79.10988122999998,145,53248,26,102.39,0.7963269948959351,0.019429453,-9.562287130951882,0.0003,47.59602181911468,0.2,0.197802734375,0.8183619379997253,-0.03946097383741289,250,27.82501220703125,,
,,,55000,,,0.7915092706680298,0.012488835,-9.503846910595893,0.0003,73.78369680047035,0.2,0.14111328125,0.8109095394611359,-0.03879080696497113,260,19.39905548095703,315.3,227.84782596603037
380,-73.94827497,145,55296,27,100.14,,,,,,,,,,,,,
389,-82.10975110999999,147,57344,28,110.39,0.7848402261734009,0.01452878,-9.44052120745182,0.0003,74.15822421312332,0.2,0.15556640625,0.862687349319458,-0.04169277239707299,270,32.55035400390625,,
398,-94.94115173999998,149,59392,29,127.83,0.7808187007904053,0.015760953,-9.38491603732109,0.0003,87.71411479711533,0.2,0.178857421875,0.644979864358902,-0.041385401933803224,280,10.992445945739746,,
,,,60000,,,0.776637077331543,0.013450101,-9.345651969313622,0.0003,81.06824417114258,0.2,0.159423828125,0.8117997050285339,-0.03947952942689881,290,29.924583435058594,585.8,441.35129033384726
417,-89.48187984,147,61440,30,124.41,,,,,,,,,,,,,
425,-73.46470264000001,149,63488,31,104.04,0.772282063961029,0.015878256,-9.300087630748749,0.0003,72.94127901792527,0.2,0.18857421875,0.782057598233223,-0.040717105052317494,300,37.24684524536133,,
,,,65000,,,0.7696884274482727,0.013953265,-9.26861051917076,0.0003,94.33312592506408,0.2,0.156396484375,0.8041729480028152,-0.041540351911680776,310,52.789756774902344,211.3,167.92387096601306
437,-80.06578997000001,149,65536,32,113.81,,,,,,,,,,,,,
445,-87.21321567999999,151,67584,33,126.02,0.7624773383140564,0.03014842,-9.211559599637985,0.0003,21.229871162772177,0.2,0.312158203125,0.6640102565288544,-0.04866833030246198,320,8.235820770263672,,
453,-87.40427909,153,69632,34,126.89,0.7576227188110352,0.010711443,-9.15000690817833,0.0003,79.6036229133606,0.2,0.105029296875,0.7977007180452347,-0.031613465090049434,330,29.742435455322266,,
,,,70000,,,0.7540910840034485,0.014056682,-9.101977917551995,0.0003,71.66445891857147,0.2,0.159375,0.8209890872240067,-0.038954309979453684,340,36.48471450805664,364.4,262.90637683491804
467,-87.23623446000002,153,71680,35,127.7,,,,,,,,,,,,,
475,-87.97061158999999,155,73728,36,133.73,0.7500496506690979,0.016323995,-9.061634266376496,0.0003,55.91911838054657,0.2,0.189404296875,0.835159108042717,-0.04465033532178495,350,27.02519989013672,,
,,,75000,,,0.7433376312255859,0.011894325,-9.010349705815315,0.0003,97.26206814050674,0.2,0.11953125,0.8080593049526215,-0.03536145923717413,360,39.36365509033203,554.5,375.93896863778934
494,-80.65537970999999,153,75776,37,124.37,,,,,,,,,,,,,
503,-67.04463623000001,154,77824,38,102.26,0.7393185496330261,0.015282507,-8.947484463453293,0.0003,87.07900083065033,0.2,0.171875,0.8474407345056534,-0.04362200635951012,370,49.189937591552734,,
511,-52.413242260000004,156,79872,39,81.82,0.7363108992576599,0.015888654,-8.913268229365348,0.0003,86.6250571846962,0.2,0.18203125,0.8588157892227173,-0.04684076218109112,380,19.243614196777344,,
,,,80000,,,0.7323671579360962,0.0155463405,-8.874608105421066,0.0003,114.93047432899475,0.2,0.17158203125,0.7837501913309097,-0.03979472851351602,390,35.98249816894531,360.8,240.6288127873151
525,-42.07723785,155,81920,40,68.32,,,,,,,,,,,,,
533,-47.90403679999999,157,83968,41,77.67,0.7238752245903015,0.016618382,-8.799877363443375,0.0003,85.08243174552918,0.2,0.182177734375,0.8486931324005127,-0.047975844534812497,400,39.94989776611328,,
,,,85000,,,0.7161718606948853,0.025322985,-8.699223646521569,0.0003,42.95613496005535,0.2,0.26875,0.8756010457873344,-0.05166575206676498,410,15.363446235656738,807.1,560.6392786220473
557,-53.18564200000001,154,86016,42,89.49,,,,,,,,,,,,,
565,-59.166069609999994,155,88064,43,100.55,0.7103995680809021,0.017293485,-8.63324902653694,0.0003,69.68569108247758,0.2,0.19423828125,0.8617613464593887,-0.04651621888915543,420,31.465373992919922,,
,,,90000,,,0.7081989049911499,0.01645591,-8.596110990643501,0.0003,73.70659959316254,0.2,0.191259765625,0.8268667310476303,-0.04541791619849391,430,31.854265213012695,920.6,620.5955965602392
590,-50.69825588999999,152,90112,44,93.45,,,,,,,,,,,,,
599,-55.39717622999999,153,92160,45,103.03,0.700880765914917,0.020965049,-8.532430255413056,0.0003,68.24553420543671,0.2,0.252099609375,0.8490261882543564,-0.05465402667468879,440,27.463281631469727,,
607,-65.50645381,154,94208,46,118.39,0.6940255165100098,0.023150332,-8.45187965631485,0.0003,37.462024265527724,0.2,0.25244140625,0.8624369502067566,-0.05067266444384586,450,16.68967056274414,,
,,,95000,,,0.6872035264968872,0.019585524,-8.374465790390968,0.0003,68.90310886502266,0.2,0.23671875,0.8263076096773148,-0.05231600482220529,460,18.480470657348633,326.5,264.0292240972755
621,-46.53078935999999,154,96256,47,89.03,,,,,,,,,,,,,
628,-44.40949175000001,156,98304,48,86.12,0.6826475858688354,0.01792211,-8.311212086677552,0.0003,99.92372065782547,0.2,0.214892578125,0.796895444393158,-0.04950710990815423,470,41.53403854370117,,
,,,100000,,,0.6778541803359985,0.023698684,-8.25615609884262,0.0003,67.18320392370224,0.2,0.2533203125,0.8595810234546661,-0.05634331755281892,480,18.279300689697266,483.8,328.9477448877995
645,-34.57985297,155,100352,49,65.85,,,,,,,,,,,,,
654,-38.52558689000001,156,102400,50,74.87,0.6689785718917847,0.01973032,-8.17452196776867,0.0003,91.69297055006027,0.2,0.206591796875,0.7177341878414154,-0.053072026229347105,490,43.08161163330078,,
663,-49.32851250000001,157,104448,51,94.03,0.6582300662994385,0.028518364,-8.034872695803642,0.0003,38.01841117739677,0.2,0.335986328125,0.8440591990947723,-0.05193077671865467,500,13.895589828491211,,
,,,105000,,,0.6538005471229553,0.02625905,-7.9765615716576574,0.0003,32.00198635756969,0.2,0.280029296875,0.6569145917892456,-0.04895252932328731,510,10.16584300994873,422.5,289.0970506416517
678,-53.86319116,156,106496,52,105.53,,,,,,,,,,,,,
687,-50.12488513000001,157,108544,53,106.42,0.6469384431838989,0.020484788,-7.901600703597069,0.0003,50.07116939127445,0.2,0.213037109375,0.8505583256483078,-0.04956621805031318,520,31.7196044921875,,
,,,110000,,,0.6394273638725281,0.021173364,-7.808445833623409,0.0003,45.273722717165946,0.2,0.23623046875,0.8673965632915497,-0.05112208949867636,530,19.352636337280273,368.6,251.6312823754619
702,-58.239899189999996,157,110592,54,123.53,,,,,,,,,,,,,
711,-67.02300087,158,112640,55,143.26,0.6320154666900635,0.02706909,-7.714002895355224,0.0003,38.40946791768074,0.2,0.287451171875,0.8701614141464233,-0.056289715348975734,540,9.681797981262207,,
719,-68.32434314,159,114688,56,151.73,0.6243839263916016,0.032151584,-7.617711479961872,0.0003,23.56976841390133,0.2,0.31943359375,0.7815650254487991,-0.05408967267139815,550,12.642924308776855,,
,,,115000,,,0.6224430203437805,0.018401515,-7.5613253027200695,0.0003,59.908198750019075,0.2,0.22060546875,0.8165609389543533,-0.05000805808813311,560,25.738752365112305,215.9,162.98879605238326
729,-43.42074394,159,116736,57,112.71,,,,,,,,,,,,,
737,-43.0978099,160,118784,58,114.33,0.6175270080566406,0.021332784,-7.517260481417179,0.0003,58.4347646176815,0.2,0.248095703125,0.817544624209404,-0.05483259405300487,570,33.1870231628418,,
,,,120000,,,0.6132299304008484,0.024349282,-7.46252682954073,0.0003,50.023585790395735,0.2,0.290576171875,0.8390323370695114,-0.05738617558236001,580,13.647948265075684,470.0,310.6291362410237
755,-34.95733651,159,120832,59,96.89,,,,,,,,,,,,,
764,-33.88278877,160,122880,60,95.85,0.6070867776870728,0.019063313,-7.391139754652977,0.0003,61.862607723474504,0.2,0.215283203125,0.7752859890460968,-0.05122847684542649,590,22.018301010131836,,
772,-33.14075273,161,124928,61,100.72,0.6008320450782776,0.022959057,-7.3059236943721775,0.0003,51.17569762468338,0.2,0.266259765625,0.8032310754060745,-0.060473439257475545,600,18.07709503173828,,
,,,125000,,,0.5938321352005005,0.02196839,-7.216552147269249,0.0003,51.257111477851865,0.2,0.2423828125,0.7780805826187134,-0.05573157891922165,610,20.654809951782227,201.9,145.798897094524
783,-38.33080837,161,126976,62,113.51,,,,,,,,,,,,,
792,-33.67624634,162,129024,63,103.26,0.5911716222763062,0.026341844,-7.158277325332165,0.0003,46.52961017489433,0.2,0.288427734375,0.7908506840467453,-0.0610757015470881,620,16.243398666381836,,
,,,130000,,,0.5885210037231445,0.032528017,-7.1189018309116365,0.0003,38.67868198156357,0.2,0.334765625,0.8420226275920868,-0.06272968983976171,630,19.362611770629883,360.2,255.12296564900316
807,-38.84359652999999,162,131072,64,117.43,,,,,,,,,,,,,
815,-28.906875030000002,163,133120,65,101.23,0.5803811550140381,0.040610135,-7.036796109378338,0.0003,16.82342634499073,0.2,0.374560546875,0.8000301122665405,-0.06207004320822307,640,6.619156360626221,,
,,,135000,,,0.5767865180969238,0.020356257,-6.969172681868076,0.0003,65.54505863189698,0.2,0.22158203125,0.5937904417514801,-0.054839814073056915,650,31.332128524780273,366.3,245.58580205257167
829,-27.613396950000006,162,135168,66,103.61,,,,,,,,,,,,,
837,-33.08300917,163,137216,67,117.92,0.5716555118560791,0.027319606,-6.899861878156662,0.0003,31.172930362820626,0.2,0.28359375,0.8055422306060791,-0.05652111869712826,660,17.413087844848633,,
845,-29.155646570000002,164,139264,68,108.7,0.5656338930130005,0.025835536,-6.82205885052681,0.0003,46.00478647947311,0.2,0.27236328125,0.7936773747205734,-0.05803885037894361,670,26.383495330810547,,
,,,140000,,,0.5614941120147705,0.022525135,-6.752512095868587,0.0003,49.259407341480255,0.2,0.2603515625,0.7132536172866821,-0.05778215861937497,680,28.440645217895508,128.3,119.31376599784707
857,-25.78672584,164,141312,69,102.32,,,,,,,,,,,,,
865,-25.126753800000003,165,143360,70,108.83,0.5563075542449951,0.024213206,-6.683150717616082,0.0003,51.73878509998322,0.2,0.283154296875,0.7308910489082336,-0.05792848378187045,690,16.126296997070312,,
,,,145000,,,0.5531194806098938,0.037525892,-6.623991227149963,0.0003,20.540964964032174,0.2,0.35556640625,0.859685942530632,-0.06152787916362286,700,6.026020050048828,134.6,93.04453655004181
877,-30.49980581,165,145408,71,125.98,,,,,,,,,,,,,
884,-27.72713663,166,147456,72,122.56,0.5484591722488403,0.027292091,-6.57499345690012,0.0003,29.964055493474007,0.2,0.326318359375,0.7820782214403152,-0.06402603598544374,710,15.884333610534668,,
892,-28.889645639999998,167,149504,73,126.01,0.5429090857505798,0.0372305,-6.487273252010345,0.0003,18.765965631604196,0.2,0.35302734375,0.7864998579025269,-0.0598833811149234,720,6.872209072113037,,
,,,150000,,,0.5402911901473999,0.020928062,-6.43928117454052,0.0003,45.73276245594025,0.2,0.25,0.7446262836456299,-0.053738648124272,730,10.014097213745117,223.2,164.02025887570562
905,-21.811994629999994,167,151552,74,117.91,,,,,,,,,,,,,
913,-21.74337942,168,153600,75,117.65,0.5355184674263,0.021789316,-6.377082951366901,0.0003,79.00071697235107,0.2,0.228271484375,0.44344937801361084,-0.0556618573697051,740,29.368431091308594,,
,,,155000,,,0.5318214893341064,0.029302645,-6.316222156584263,0.0003,26.589588832855224,0.2,0.3451171875,0.5999097526073456,-0.06463511346955783,750,8.24953556060791,257.0,214.07730953471037
925,-25.722824950000003,168,155648,76,130.47,,,,,,,,,,,,,
933,-25.63333908,169,157696,77,132.82,0.5261232852935791,0.029566348,-6.234896180033684,0.0003,31.53828294277191,0.2,0.29267578125,0.7520324140787125,-0.05908629968762398,760,22.612741470336914,,
940,-18.39804527,169,159744,78,102.81,0.5208756923675537,0.03886559,-6.152482153475285,0.0003,18.645385822653772,0.2,0.398583984375,0.7605477720499039,-0.06875263095134869,770,8.570955276489258,,
,,,160000,,,0.516467809677124,0.025135104,-6.085634857416153,0.0003,41.0996317088604,0.2,0.2845703125,0.6800339818000793,-0.05890625700703822,780,15.270033836364746,521.7,406.702445798038
959,-18.68055444,168,161792,79,104.35,,,,,,,,,,,,,
968,-12.476890639999999,169,163840,80,91.37,0.5123342275619507,0.023718884,-6.021009463071823,0.0003,53.816065561771396,0.2,0.2650390625,0.6805619597434998,-0.05702786425244995,790,33.47184371948242,,
,,,165000,,,0.5100782513618469,0.024509022,-5.972454808652401,0.0003,41.928884053230284,0.2,0.277490234375,0.6804037690162659,-0.06324205253331457,800,21.445241928100586,188.2,154.73873562479858
980,-13.511635949999997,169,165888,81,97.79,,,,,,,,,,,,,
988,-11.66496742,169,167936,82,99.53,0.5053194761276245,0.03780666,-5.9064839139580725,0.0003,24.0267500475049,0.2,0.34853515625,0.8072170615196228,-0.06441415005829185,810,7.577961444854736,,
996,-8.558523899999999,170,169984,83,88.9,0.4994918704032898,0.03194353,-5.825978837907314,0.0003,31.188635793328285,0.2,0.324365234375,0.7260121405124664,-0.06374928927107248,820,12.733187675476074,,
,,,170000,,,0.4962218999862671,0.025423644,-5.759402185678482,0.0003,47.64908729791641,0.2,0.286376953125,0.6005364656448364,-0.06360212728613987,830,21.061922073364258,212.0,187.29751793262258
1009,-6.34435965,170,172032,84,88.15,,,,,,,,,,,,,
1017,-4.37432396,171,174080,85,83.15,0.4914369583129883,0.03502375,-5.684613826870918,0.0003,31.354450473189353,0.2,0.34326171875,0.782261312007904,-0.06282056491763796,840,16.586057662963867,,
,,,175000,,,0.48556452989578247,0.031983443,-5.601880575716495,0.0003,33.56532948613167,0.2,0.340869140625,0.7120003700256348,-0.06353056699445006,850,23.10481071472168,236.4,178.76127781480318
1030,-4.6682010100000015,170,176128,86,95.33,,,,,,,,,,,,,
1038,-2.9820924200000003,171,178176,87,93.28,0.4801275432109833,0.034545604,-5.500395521521568,0.0003,27.775974440574647,0.2,0.352978515625,0.6892648637294769,-0.06020002396544442,860,10.249549865722656,,
,,,180000,,,0.47781455516815186,0.028422534,-5.449046160280704,0.0003,43.66964824795723,0.2,0.299658203125,0.6962878406047821,-0.06410410479002167,870,15.20450496673584,360.6,294.4840489511145
1053,-3.1006371,171,180224,88,102.98,,,,,,,,,,,,,
1062,-2.7484690099999995,171,182272,89,122.92,0.4709855616092682,0.053554054,-5.361647878587246,0.0003,12.432535471767187,0.2,0.466015625,0.6905730962753296,-0.0577445785398595,880,5.039069175720215,,
1070,-1.6814116499999994,172,184320,90,131.62,0.46828481554985046,0.036048673,-5.2869557470083235,0.0003,19.635328111052512,0.2,0.367431640625,0.556833416223526,-0.05381914040481206,890,4.778038501739502,,
,,,185000,,,0.46541130542755127,0.022535296,-5.2391415044665335,0.0003,38.1037615954876,0.2,0.265087890625,0.6138075590133667,-0.057468574840459044,900,25.142562866210938,131.1,143.82007428770885
1081,1.4254665700000002,172,186368,91,128.57,,,,,,,,,,,,,
1090,5.0149833699999995,172,188416,92,117.02,0.461783766746521,0.023995506,-5.182978582382202,0.0003,46.462166231870654,0.2,0.263427734375,0.5979908406734467,-0.055851325296680444,910,19.11590576171875,,
,,,190000,,,0.45705893635749817,0.028777018,-5.1127102196216585,0.0003,37.762606808543204,0.2,0.30166015625,0.6402369737625122,-0.060007436346495524,920,15.578030586242676,281.5,236.41627231396268
1102,8.89520807,172,190464,93,121.5,,,,,,,,,,,,,
1110,11.498100399999998,173,192512,94,131.55,0.4521937668323517,0.030399797,-5.023055084049702,0.0003,39.91413778960705,0.2,0.306103515625,0.6963262856006622,-0.0636217629769817,930,17.198089599609375,,
1118,13.514116210000003,173,194560,95,98.33,0.4497842788696289,0.029272633,-4.965934050083161,0.0003,45.010751366615295,0.2,0.28447265625,0.6855167150497437,-0.05977522657776717,940,27.06278419494629,,
,,,195000,,,0.44713354110717773,0.025958065,-4.919590032100677,0.0003,59.51623052358627,0.2,0.2876953125,0.5655917823314667,-0.06551320865255547,950,27.26947593688965,461.6,415.7900772153691
1136,12.204533410000002,172,196608,96,107.71,,,,,,,,,,,,,
1144,13.92299232,173,198656,97,114.78,0.440997838973999,0.04971429,-4.836338129639626,0.0003,16.23132228180766,0.2,0.41689453125,0.6549202799797058,-0.0637642317742575,960,3.287545680999756,,
,,,200000,,,0.43553251028060913,0.03364498,-4.729832038283348,0.0003,25.17898836135864,0.2,0.33740234375,0.569867879152298,-0.06137915529252495,970,10.905932426452637,359.1,280.0401401174022
1158,14.716044900000002,173,200704,98,133.26,,,,,,,,,,,,,
1167,13.874577180000003,173,202752,99,115.44,0.42797282338142395,0.055175792,-4.593346479535103,0.0003,10.65645348802209,0.2,0.480322265625,0.50832599401474,-0.06549801838118582,980,1.1022924184799194,,
1175,16.875107500000002,174,204800,100,126.04,0.4252849817276001,0.025688952,-4.5205768048763275,0.0003,49.65334007143974,0.2,0.2662109375,0.423927366733551,-0.061550882976735014,990,29.706130981445312,,
,,,205000,,,0.42113369703292847,0.039164983,-4.450585001707077,0.0003,18.106054005026817,0.2,0.38291015625,0.6423293352127075,-0.06402050414471887,1000,7.65128755569458,431.9,359.4476082055069
1192,18.7608696,173,206848,101,136.83,,,,,,,,,,,,,
1199,20.72207155,174,208896,102,154.95,0.4175530970096588,0.043984547,-4.380114910006523,0.0003,13.69557052180171,0.2,0.423193359375,0.613203376531601,-0.06017827149480581,1010,7.589054584503174,,
,,,210000,,,0.4134663939476013,0.046749137,-4.2947887375950815,0.0003,11.352779637277127,0.2,0.414599609375,0.5109691917896271,-0.06064368488732726,1020,4.227835655212402,417.5,378.9771788237966
1215,20.980510730000002,173,210944,103,164.2,,,,,,,,,,,,,
1224,24.311267799999996,174,212992,104,176.09,0.4114270806312561,0.025641175,-4.250197775661945,0.0003,40.40763651132583,0.2,0.286083984375,0.5379891395568848,-0.05866065302398056,1030,17.500329971313477,,
,,,215000,,,0.40903687477111816,0.028572796,-4.204261194169521,0.0003,32.106573191285136,0.2,0.287646484375,0.5208291411399841,-0.059351588218123655,1040,16.354843139648438,432.2,338.9755386192992
1241,27.708331159999997,173,215040,105,177.91,,,,,,,,,,,,,
1248,32.95998342,173,217088,106,186.38,0.40587061643600464,0.036447257,-4.146281121671199,0.0003,33.9915113568306,0.2,0.337890625,0.5193631649017334,-0.0645684788149083,1050,15.111571311950684,,
1255,34.25376245999999,174,219136,107,172.8,0.402944952249527,0.027827442,-4.086556421220303,0.0003,47.59397200345993,0.2,0.2986328125,0.39796072244644165,-0.06420085876889062,1060,21.20467758178711,,
,,,220000,,,0.3991854190826416,0.030986793,-4.0191662482917305,0.0003,36.466895616054536,0.2,0.343017578125,0.5246192514896393,-0.06765684532001615,1070,19.8511905670166,599.8,494.43148730339306
1276,37.287755790000006,173,221184,108,191.52,,,,,,,,,,,,,
1284,39.84198114000001,173,223232,109,201.94,0.39746928215026855,0.04238236,-3.967361281067133,0.0003,25.077957823872566,0.2,0.3884765625,0.48422330617904663,-0.06458661031792871,1080,11.504465103149414,,
,,,225000,,,0.39245668053627014,0.046381798,-3.891201429069042,0.0003,17.423561283946036,0.2,0.448388671875,0.507140725851059,-0.06276196757971775,1090,8.467935562133789,553.5,416.7421632088779
1300,40.297901089999996,173,225280,110,199.04,,,,,,,,,,,,,
1308,44.67697934000001,173,227328,111,192.0,0.38866883516311646,0.034872785,-3.803929948061705,0.0003,28.940692886710167,0.2,0.360107421875,0.5121667683124542,-0.06779753784649074,1100,12.763387680053711,,
1316,50.936103040000006,174,229376,112,191.61,0.3870086073875427,0.031904135,-3.7509449563920496,0.0003,42.164255511760715,0.2,0.330224609375,0.5313097834587097,-0.06466530827456154,1110,15.140439987182617,,
,,,230000,,,0.3846098482608795,0.031130346,-3.7106485679745673,0.0003,53.820370852947235,0.2,0.332421875,0.5792604088783264,-0.06599990356335184,1120,26.023345947265625,275.4,326.9407519757515
1330,52.325436120000006,173,231424,113,187.78,,,,,,,,,,,,,
1339,55.94440009,174,233472,114,202.0,0.3820614814758301,0.036571335,-3.6605673395097256,0.0003,31.548324140906335,0.2,0.395068359375,0.5568712055683136,-0.07120763896673452,1130,15.015656471252441,,
,,,235000,,,0.37858226895332336,0.033476263,-3.5900973819196222,0.0003,44.53511122465134,0.2,0.351123046875,0.538079172372818,-0.06711057606444229,1140,13.774863243103027,473.7,435.07219970822337
1355,58.988642090000006,173,235520,115,212.05,,,,,,,,,,,,,
1364,61.34523644,174,237568,116,209.51,0.3748423457145691,0.059474073,-3.5181468673050404,0.0003,16.100759384036063,0.2,0.48740234375,0.49938225746154785,-0.05760180627403315,1150,5.976576328277588,,
1372,62.533988400000005,174,239616,117,218.59,0.37309974431991577,0.03036063,-3.45968981385231,0.0003,56.11849957704544,0.2,0.323095703125,0.5368674397468567,-0.06493243105360307,1160,16.916786193847656,,
,,,240000,,,0.37029772996902466,0.028172815,-3.4069484405219557,0.0003,64.61608790159225,0.2,0.320947265625,0.5607845187187195,-0.061508255219087,1170,43.36623001098633,712.6,646.3842312151653
1394,68.52693185000001,173,241664,118,236.21,,,,,,,,,,,,,
1401,72.99133664,173,243712,119,226.61,0.3670637011528015,0.03922899,-3.3466212555766104,0.0003,36.8471152216196,0.2,0.377587890625,0.5355173647403717,-0.06781543814577162,1180,12.019665718078613,,
,,,245000,,,0.36576077342033386,0.027569514,-3.306650470942259,0.0003,76.84781656265258,0.2,0.294677734375,0.6198005676269531,-0.06463079761015252,1190,36.810367584228516,508.5,537.0493578951173
1420,72.67014851,173,245760,120,202.83,,,,,,,,,,,,,
1428,71.41235455,173,247808,121,204.74,0.3628254532814026,0.03291501,-3.249705372750759,0.0003,65.93110489845276,0.2,0.3220703125,0.6746751070022583,-0.06915894266858232,1200,28.26224708557129,,
