time/time_elapsed,rollout/ep_len_mean,time/total_timesteps,rollout/ep_rew_mean,time/fps,time/episodes,train/learning_rate,train/n_updates,train/actor_loss,train/critic_loss,eval/mean_ep_length,eval/mean_reward
9,16.74,1899,19.576629999999998,210,124,0.001,1757,-5.511449784040451,0.5636539675761014,,
10,19.21,2174,23.229595599999996,209,128,0.001,2009,-6.546817470999325,0.757184082751765,,
12,21.85,2466,27.808295230000002,205,132,0.001,2300,-7.523956298828125,0.991471601102282,,
,,2500,,,,0.001,2372,-7.732637829250759,1.0431338830126657,77.4,130.45434616208075
14,24.51,2760,32.59736914999999,188,136,0.001,2592,-8.601077230353104,1.1776621133873337,,
16,27.41,3078,37.84850591,191,140,0.001,2902,-9.579138334407363,1.3978009351912666,,
17,29.9,3355,42.43654016000001,190,144,0.001,3225,-10.75962850025722,1.3833675973555621,,
19,32.71,3664,47.96112812000001,190,148,0.001,3533,-11.828300067356654,1.521622192646776,,
20,34.35,3856,51.036697690000004,190,152,0.001,3716,-12.586820301256681,2.4021529176750698,,
21,36.09,4058,54.40072612,190,156,0.001,3922,-13.417391240596771,2.4244448975209267,,
22,37.52,4229,57.297557749999996,189,160,0.001,4093,-14.187978935241699,2.6337114034629447,,
23,39.04,4409,60.241146959999995,189,164,0.001,4290,-15.04472964150565,2.537915574652808,,
23,39.83,4516,61.766163729999995,189,168,0.001,4389,-15.233741466815655,2.6471670512799865,,
25,43.28,4889,68.38062036,190,172,0.001,4700,-16.20167342821757,2.8919406238355134,,
,,5000,,,,0.001,4890,-16.94504378239314,3.1084913303977566,90.9,167.84463332295417
29,46.81,5270,75.33757988,179,176,0.001,5080,-17.751153011711278,3.522354863968092,,
31,50.07,5624,82.0381742,179,180,0.001,5434,-18.82731356519334,3.7045768281464935,,
33,52.99,5993,88.02494272,179,184,0.001,5810,-20.188931274414063,3.904470184114244,,
35,55.9,6373,93.90549043000001,180,188,0.001,6183,-21.39616588751475,3.9382674135267735,,
37,58.85,6758,99.83108853,181,192,0.001,6563,-22.686686391415805,4.066238816066455,,
39,61.78,7139,105.75789979,181,196,0.001,6946,-24.028767903645832,4.2637819821635885,,
,,7500,,,,0.001,7326,-25.450438261032104,4.977939551755002,92.35,180.62394328713418
43,64.28,7512,111.30840452999999,174,200,,,,,,
45,67.32,7891,118.76835175000001,175,204,0.001,7700,-26.31841943619099,5.383674562618297,,
47,70.41,8269,126.1772991,175,208,0.001,8080,-27.462217330932617,5.45651673768696,,
49,73.09,8639,132.55891231,176,212,0.001,8452,-28.600662190863428,5.055450857953822,,
51,74.38,9009,135.57943612,176,216,0.001,8825,-29.433165674624234,5.435145549876715,,
53,76.64,9379,140.86143194,176,220,0.001,9193,-30.467279393622217,5.57702288348624,,
54,78.56,9755,145.79079423,177,224,0.001,9566,-31.114270636375913,6.3381250132905675,,
,,10000,,,,0.001,9850,-31.848865509033203,6.009154457794993,94.5,185.11086640954017
58,79.58,10132,149.30191924000002,173,228,0.001,9941,-32.32144105699327,5.796696907871372,,
60,80.48,10514,151.99171774,174,232,0.001,10323,-32.88265236387861,5.98237842509621,,
62,81.28,10888,154.37683832,174,236,0.001,10701,-33.582808717768245,7.156176960214656,,
64,81.99,11277,156.57835068,175,240,0.001,11084,-34.40273105854891,6.563303797515397,,
66,83.09,11664,159.32214484,175,244,0.001,11474,-35.355491015375875,7.292648804431059,,
68,83.72,12036,160.68943305,176,248,0.001,11846,-35.841069180032484,8.490707981717456,,
70,85.68,12424,164.93438964,176,252,0.001,12232,-36.84901523590088,6.389368611077468,,
,,12500,,,,0.001,12330,-37.050964589021646,6.4962513836062685,97.2,185.58933647871018
73,87.51,12809,168.90039742000002,173,256,0.001,12620,-37.48245485623678,6.898277764571341,,
75,89.64,13193,173.26838886,173,260,0.001,13004,-38.45878904692981,6.5944722141187215,,
77,91.59,13568,177.46522192000003,174,264,0.001,13380,-38.691972970962524,6.41005935041528,,
80,94.3,13946,183.17283125000003,174,268,0.001,13758,-39.428049939744014,5.873480073949124,,
82,94.34,14323,183.81903955,174,272,0.001,14134,-40.08476492699156,6.652357696218694,,
84,94.29,14699,184.15072261999995,174,276,0.001,14511,-40.43026149019282,8.19339413592156,,
,,15000,,,,0.001,14889,-41.11264297810007,6.709091743670012,92.65,181.97925350368024
87,94.56,15080,184.83488659,171,280,,,,,,
89,94.68,15461,185.10091357999997,172,284,0.001,15270,-41.85181601842245,7.3710877092261065,,
91,94.55,15828,184.92704653,172,288,0.001,15641,-42.33446536593967,6.747178441875583,,
93,94.4,16198,184.63474929000003,173,292,0.001,16012,-42.945009109821726,8.350857234770253,,
95,94.34,16573,184.57200439999997,173,296,0.001,16386,-43.33300691969851,6.958021049803876,,
97,94.27,16939,184.3253346,174,300,0.001,16755,-43.70146917260212,7.5648080965747,,
99,94.2,17311,184.23654173,174,304,0.001,17123,-43.996996307373045,6.6916865401797825,,
,,17500,,,,0.001,17402,-44.336380087811015,6.261974773564181,93.85,186.2137273967266
102,94.19,17688,184.38920224999995,172,308,0.001,17498,-44.19051663080851,7.640977669507265,,
104,94.23,18062,184.57780515,172,312,0.001,17871,-44.82450750599737,8.46378069795588,,
106,94.35,18444,184.96535185000005,172,316,0.001,18256,-45.773237734424825,6.363564417534268,,
108,94.42,18821,185.13071280000003,173,320,0.001,18636,-45.78582031872808,8.416271128605322,,
110,94.44,19199,185.21818578,174,324,0.001,19012,-46.50204372406006,6.154730871319771,,
112,94.45,19577,185.27383279000003,174,328,0.001,19388,-46.73707620302836,6.85033159951369,,
113,94.3,19944,184.99693383000002,175,332,0.001,19757,-47.057672797309024,6.783487561013963,,
,,20000,,,,0.001,19850,-46.832957896780464,6.112454360531222,94.5,187.10297819375992
117,94.38,20326,185.16992998,173,336,0.001,20138,-47.017276763916016,6.187958188354969,,
119,94.12,20689,184.64847063000002,173,340,0.001,20507,-47.08358050407247,7.365166792116667,,
121,94.03,21067,184.53795161999997,174,344,0.001,20878,-47.44819235801697,7.8990232568038135,,
122,94.02,21438,184.75546923,174,348,0.001,21257,-47.627155718596086,6.128707307836284,,
124,93.93,21817,184.65156541,174,352,0.001,21635,-47.67670658656529,5.272413891975326,,
126,93.75,22184,184.29371383000006,175,356,0.001,22000,-48.6892959760583,8.32219261319741,,
,,22500,,,,0.001,22356,-48.384894703709804,7.105573329814645,88.9,171.39436855316163
129,93.45,22538,183.67645198,173,360,,,,,,
131,93.25,22893,183.20282429000002,173,364,0.001,22709,-48.542875029823996,5.363609761334537,,
133,92.95,23241,182.45743396,173,368,0.001,23061,-48.67850893194025,6.3882724507288495,,
135,92.68,23591,181.72089749000003,173,372,0.001,23406,-48.61032792998523,8.864830805931563,,
137,92.4,23939,180.73216523000008,173,376,0.001,23751,-48.79932330903553,7.116060285341172,,
139,92.14,24294,179.9988627,174,380,0.001,24113,-49.39710313623602,6.192453890704037,,
141,91.94,24655,179.49529850000002,174,384,0.001,24467,-49.111195675162385,6.54495366414388,,
143,91.58,24986,178.34258642,174,388,0.001,24803,-49.77463746070862,6.156142913378202,,
,,25000,,,,0.001,24892,-50.29824396769206,6.297141349717473,86.75,163.70483704954387
146,91.05,25303,176.572621,172,392,0.001,25135,-49.331435226812594,7.775409461521521,,
147,90.41,25614,174.15204753,173,396,0.001,25446,-50.008812954551296,6.028115507761638,,
149,90.29,25968,173.77881355000002,173,400,0.001,25785,-50.19463130405971,6.744339644207674,,
151,90.12,26323,173.34021242,174,404,0.001,26138,-50.044408344087145,6.573302033401671,,
153,90.49,26737,173.95965773000003,174,408,0.001,26502,-50.911449347601994,5.118918659951952,,
155,90.92,27154,174.75532254,174,412,0.001,26952,-50.957503285901296,6.510395533105601,,
,,27500,,,,0.001,27363,-51.00327207604233,6.728313674830427,115.0,235.2400198161602
159,90.96,27540,174.75319178,172,416,,,,,,
162,91.81,28002,176.86919048000004,172,420,0.001,27803,-51.54416987581073,6.7556662626986235,,
164,93.04,28503,179.92011735999998,172,424,0.001,28289,-52.279443967140324,6.268271091605435,,
167,93.82,28959,181.57588463999997,173,428,0.001,28752,-52.05448487225701,7.126500035276507,,
169,95.47,29491,185.29010435000004,173,432,0.001,29264,-52.949736474265514,5.48104251774264,,
172,96.61,29987,187.97600221000002,173,436,0.001,29782,-53.66048062857935,5.5992702973091,,
,,30000,,,,0.001,29893,-54.21762632890181,8.871789614359537,78.8,145.98793089836835
176,97.52,30441,190.24520298,172,440,0.001,30214,-54.14413199705236,8.80439221770675,,
179,98.43,30910,192.48631980000002,172,444,0.001,30685,-54.57344884138841,7.741221868074858,,
181,99.67,31405,195.60748515,172,448,0.001,31179,-54.5470086317796,7.771393608500939,,
184,100.71,31888,198.46274747000004,173,452,0.001,31675,-55.868707459548425,9.984582847000187,,
185,100.99,32283,199.34839142000004,173,456,0.001,32061,-56.5741682434082,5.716402173042297,,
,,32500,,,,0.001,32357,-56.90846975918474,8.790644763881325,126.5,266.3290565550327
189,101.76,32714,201.28866989000005,172,460,0.001,32485,-56.522931814193726,9.986017970368266,,
192,102.98,33191,204.35009638,172,464,0.001,33000,-57.04867738485336,9.267624178901315,,
194,103.37,33578,205.55222676999998,172,468,0.001,33386,-57.701626221338906,8.751973745723566,,
197,103.93,33984,207.11933965999998,172,472,0.001,33778,-56.92040512084961,7.96387183304989,,
199,104.75,34414,209.73891703,172,476,0.001,34183,-57.4231192779541,9.791203672885894,,
201,105.48,34842,211.61623832,172,480,0.001,34607,-58.724371353785195,8.727866551310745,,
,,35000,,,,0.001,34850,-58.416509067311004,9.783847119293961,94.7,179.06347665786743
205,105.84,35239,212.45379030999996,171,484,0.001,35051,-58.699774185816445,7.5247344225645065,,
207,106.31,35617,213.90650031,171,488,0.001,35426,-58.78967301050822,8.956493746606927,,
209,106.93,35996,216.33342671000003,171,492,0.001,35808,-59.74951187769572,7.095426753163338,,
211,107.58,36372,219.28050559,172,496,0.001,36183,-59.12183288905931,8.892883123890046,,
213,107.83,36751,220.51596693999997,172,500,0.001,36563,-60.05953752233627,7.5401998168543765,,
215,108.15,37138,221.63154967,172,504,0.001,36946,-59.137478256225585,7.418604222210971,,
,,37500,,,,0.001,37355,-59.932120402654014,7.198302947368818,97.4,199.71024480462074
218,108.09,37546,221.99006194999998,171,508,,,,,,
220,107.8,37934,221.76802518000005,171,512,0.001,37743,-60.089379057592275,5.354923871098732,,
222,107.83,38323,222.23968440999997,171,516,0.001,38133,-59.79676675796509,11.49362393261231,,
224,107.47,38749,221.40990372000005,172,520,0.001,38558,-60.85833350817362,6.662708135942618,,
226,106.84,39187,219.82690333000002,172,524,0.001,38997,-60.872775763796085,10.066192187433657,,
229,106.84,39643,220.29501702999997,173,528,0.001,39452,-61.06154779706682,8.261437996796198,,
,,40000,,,,0.001,39841,-61.641700983047485,9.342102552453676,107.05,219.7929214477539
232,105.4,40031,217.31935021000004,172,532,,,,,,
234,104.68,40455,215.47092744999998,172,536,0.001,40256,-61.387387257701945,5.737714036455694,,
237,104.65,40906,215.47213912000004,172,540,0.001,40712,-61.03926921712941,9.629978930128031,,
239,105.0,41410,216.65302741000002,172,544,0.001,41211,-61.6848641019879,8.630243156895492,,
242,104.61,41866,215.73924007999997,172,548,0.001,41674,-62.36825031704373,8.923952824539608,,
244,104.76,42364,216.12749502000003,173,552,0.001,42157,-62.78630678994315,6.836799298013959,,
,,42500,,,,0.001,42270,-62.44671236004746,7.170066048613692,182.65,371.2963489115238
251,110.58,43341,226.44071019999998,172,556,0.001,42864,-63.90227947959417,9.266578215702324,,
258,115.77,44291,229.40891427999998,171,560,0.001,44099,-65.29570588885613,11.084587616211053,,
,,45000,,,,0.001,44732,-66.44241725000842,9.724897533139556,275.0,347.29221976765547
266,120.23,45214,232.71722361,169,564,0.001,45056,-66.89689325403285,9.92104340924157,,
268,120.26,45604,229.26816199000004,169,568,0.001,45469,-68.64455909729004,9.204892402741967,,
270,119.03,45887,222.26813227,169,572,0.001,45753,-67.96743059158325,13.168183917179704,,
271,116.63,46077,213.77343729999996,169,576,0.001,45931,-67.46379866966835,13.931112949664776,,
272,115.43,46385,208.40467057,170,580,0.001,46132,-68.97196124150203,17.999224260741588,,
275,115.69,46808,205.90789669000003,170,584,0.001,46609,-69.73491648081186,12.949962596635562,,
,,47500,,,,0.001,47165,-70.8054576365153,11.21686043454167,1000.0,976.1695437669754
300,126.88,48305,214.37693842999997,160,588,0.001,48165,-72.42297518157959,15.42976523065567,,
303,129.71,48967,219.06779096000002,161,592,0.001,48789,-74.2932211647571,12.300237444924637,,
306,130.35,49407,219.21643525000002,161,596,0.001,49229,-74.85525365029612,17.702557803482136,,
,,50000,,,,0.001,49313,-75.85969052995954,16.921430042811803,664.25,707.340147612989
326,148.01,51552,237.11596826000002,158,600,0.001,51221,-78.49217909240723,16.80212131214142,,
,,52500,,,,0.001,51458,-79.38323711747883,17.660447263516453,1000.0,1014.4802841365338
349,158.43,52981,249.69516449000002,151,604,0.001,52750,-82.67784127628101,17.37249457695905,,
352,160.25,53571,254.88953272000006,151,608,0.001,53327,-83.9723764077211,17.520319394576244,,
356,163.84,54318,264.40977468000006,152,612,0.001,54057,-86.72207738889144,17.776077139297588,,
,,55000,,,,0.001,54798,-89.4259395813674,20.715122961055087,183.15,414.1502950191498
363,167.97,55120,275.24025995999995,151,616,,,,,,
367,170.97,55846,283.15718911000005,151,620,0.001,55593,-91.71202850341797,19.3175561220218,,
371,173.13,56500,289.05753079000004,152,624,0.001,56280,-93.03098453619542,17.495995041631883,,
375,174.62,57105,292.83680317,152,628,0.001,56893,-94.17434013180616,16.54393828205946,,
,,57500,,,,0.001,57355,-94.50911266884107,17.70984905924877,221.55,513.0311393201351
382,177.93,57824,301.50061673000005,151,632,0.001,57558,-95.02382181205002,27.177975661648905,,
385,180.43,58498,308.31414659,151,636,0.001,58222,-96.38088999039087,25.915138675320534,,
389,182.83,59189,314.7895315,152,640,0.001,58882,-96.79825299285179,23.109003995740135,,
393,185.62,59972,321.65193226,152,644,0.001,59622,-98.55274836222331,18.92631658223959,,
,,60000,,,,0.001,59878,-98.69273555278778,23.934081938117743,269.75,625.1407052159309
403,190.88,60954,334.35884021000004,150,648,0.001,60844,-99.7471250376307,19.254371912974232,,
411,200.59,62423,352.76565989999995,151,652,0.001,62200,-101.94471304757255,19.168071170505,,
,,62500,,,,0.001,62329,-102.81044137477875,24.37865137129791,127.35,283.97272381782534
417,197.7,63111,351.03133497000005,151,656,0.001,62822,-102.55970527648925,23.127385434193826,,
423,199.01,64192,366.82067286,151,660,0.001,63910,-104.49019743266858,19.569645952295375,,
,,65000,,,,0.001,64845,-104.90938933236258,23.145801162719728,191.05,499.92440937757493
431,199.33,65147,378.58486488,150,664,,,,,,
435,202.65,65869,392.58256985,151,668,0.001,65584,-105.22330009823753,21.106853973352166,,
443,216.07,67494,422.23636723000004,152,672,0.001,67215,-106.52613393271842,22.105068267475474,,
,,67500,,,,0.001,67400,-107.63016895581318,17.39512747171763,164.6,420.3527934908867
451,222.41,68318,443.27217271,151,676,0.001,68063,-107.67436442655675,22.497554101442034,,
456,230.03,69388,468.7823448900001,151,680,0.001,69143,-109.12521260849972,22.33455903966484,,
,,70000,,,,0.001,69610,-109.88390118562722,21.13606089730806,370.3,809.9076727420091
467,236.09,70417,491.37591612000006,150,684,0.001,70182,-110.85266798821048,18.863604117306796,,
472,230.06,71311,495.03159060999997,150,688,0.001,71010,-112.24962230210893,25.01583247386234,,
,,72500,,,,0.001,72284,-114.88239635120739,28.534038140480977,163.6,369.9532673627138
481,235.79,72546,511.93273372,150,692,,,,,,
489,246.87,74094,533.77872182,151,696,0.001,73773,-117.12415036288175,28.293860638719842,,
,,75000,,,,0.001,74267,-119.04996404432713,22.665774802590132,798.4,1213.6043811485172
513,249.11,76463,549.80814436,148,700,0.001,76267,-121.9855066986084,26.48525804376602,,
,,77500,,,,0.001,76473,-122.96955152658316,29.466456248210026,580.2,988.9054871618748
530,248.89,77870,553.23355039,146,704,0.001,77624,-125.1729046671014,29.440413020304497,,
536,254.4,79011,565.28318761,147,708,0.001,78708,-125.98158505596692,31.36700106881986,,
,,80000,,,,0.001,79223,-126.87970511857853,30.028098139651988,632.2,1194.2611835241319
553,261.78,80496,579.1568380100001,145,712,0.001,80223,-128.05624728393553,32.6809758348465,,
556,263.23,81443,581.71921893,146,716,0.001,80942,-129.1925723605686,31.329231837608294,,
,,82500,,,,0.001,82349,-130.46132106018067,34.159363296031955,205.85,583.5996679753065
573,283.5,84196,620.83510908,146,720,0.001,83530,-131.78843197631835,30.73853399372101,,
,,85000,,,,0.001,84573,-133.44909729653216,29.027297227499083,714.65,1492.285572898388
596,298.29,86329,651.79042052,144,724,0.001,85977,-134.4109129486084,33.225526657104496,,
,,87500,,,,0.001,87235,-135.7519309234619,33.67225284814835,252.05,593.4804474383593
609,309.9,88095,676.6107775599999,144,728,0.001,87753,-137.02695915642687,39.27284528320911,,
,,90000,,,,0.001,89120,-138.5235851711697,25.827155555426742,267.55,728.1232543617486
622,323.9,90214,713.8289484699999,145,732,,,,,,
630,326.8,91178,725.0232556499998,144,736,0.001,90785,-140.18898157919608,36.0195356129325,,
637,332.63,92452,742.45154165,145,740,0.001,92063,-140.71504723333544,33.628413229509945,,
,,92500,,,,0.001,92358,-140.62882273905987,31.438991136065983,279.5,758.5855982005596
649,338.85,93857,763.71660793,144,744,0.001,93500,-142.27564941753042,30.26092040809718,,
,,95000,,,,0.001,94783,-144.13730708384674,38.119157725642474,342.55,1017.590815782547
664,346.02,95556,791.5462985200002,143,748,0.001,95121,-143.9437713623047,36.938451498923214,,
669,342.42,96665,793.1102900699999,144,752,0.001,96037,-144.91127508254277,36.011421730404805,,
,,97500,,,,0.001,96776,-145.56559531202595,35.362117664988446,341.0,929.0648294001818
684,351.26,98237,821.03635484,143,756,0.001,97938,-147.46457455482013,40.68751333966667,,
690,354.06,99598,827.5938790700001,144,760,0.001,99176,-148.85934725674716,34.916385615797346,,
,,100000,,,,0.001,99830,-149.71907249403878,35.70293300137198,826.45,1947.971544098854
713,362.54,101401,845.03661691,142,764,0.001,101124,-151.37755233764648,36.11667216205597,,
719,365.14,102383,850.07519972,142,768,0.001,102111,-152.60072771090907,31.243605834850367,,
,,102500,,,,0.001,102289,-153.26419324553416,34.62942728299773,315.45,730.8430765837431
732,365.32,104026,857.5489317600001,142,772,0.001,103610,-153.9955642835229,43.18297803648102,,
,,105000,,,,0.001,104509,-154.82797932624817,36.99140763655305,564.1,1205.9189844846726
751,376.59,105977,879.5639173700001,141,776,0.001,105490,-155.23174787781633,38.33379691723776,,
759,380.81,107469,888.38582081,141,780,0.001,107043,-156.92961061539188,35.597975094087666,,
,,107500,,,,0.001,107375,-156.94897130024003,36.14516733927899,557.8,1517.540995183587
777,387.26,109143,903.02524265,140,784,0.001,108752,-157.72401959228515,36.97878775787353,,
,,110000,,,,0.001,109185,-158.98728202371035,34.43108604234808,866.9,1816.254722392559
804,401.19,111430,938.28461443,138,788,0.001,111185,-159.88682208251953,35.50820379543305,,
,,112500,,,,0.001,112182,-160.73737677212418,28.349402879413805,236.75,577.0034106817096
820,417.06,114252,987.87431629,139,792,0.001,113182,-161.61749124145507,39.96115568161011,,
,,115000,,,,0.001,114648,-162.25802103678384,37.08008189911538,692.4,1801.3515996545552
844,418.49,115943,1002.37515061,137,796,0.001,115648,-163.19145721435547,35.68830975484848,,
848,402.38,116701,980.2748763500001,137,800,0.001,116458,-164.06839098249162,52.04782766862349,,
850,392.78,117148,965.63504995,137,804,0.001,116997,-163.98596027919226,40.60724813597543,,
,,117500,,,,0.001,117281,-164.38606425694056,38.466952641805015,347.05,1001.9020453482866
858,387.15,117726,952.78495521,137,808,,,,,,
864,383.24,118820,953.7682313300003,137,812,0.001,118429,-164.3766809278919,47.71839443651069,,
,,120000,,,,0.001,119825,-165.56767459791533,38.04137437883527,293.65,773.2124988615512
877,389.33,120376,971.2196555400001,137,816,0.001,120016,-164.98107465108237,41.26187275591945,,
880,368.51,121047,931.9903812900001,137,820,0.001,120716,-165.77689173601675,42.33496923723082,,
887,360.09,122338,917.3718285099999,137,824,0.001,122070,-165.53527473000918,32.885376698872044,,
,,122500,,,,0.001,122244,-165.58181464535068,41.55714138074853,158.75,420.20403963029383
893,349.36,123031,897.1070155099999,137,828,0.001,122765,-164.59209995269777,42.23836204576196,,
897,335.44,123758,862.54293133,137,832,0.001,123495,-166.3551049232483,35.22548562380934,,
900,331.26,124304,850.3745454100001,138,836,0.001,124033,-166.1170934918283,41.40142087663923,,
904,324.82,124934,833.6270044600001,138,840,0.001,124673,-166.31050479027533,54.10578712463379,,
,,125000,,,,0.001,124840,-166.51416506086076,46.640914288823474,169.15,430.08365164995195
910,318.17,125674,814.4773975900002,137,844,0.001,125350,-167.30381597474565,41.75281883262054,,
918,315.28,127084,802.8457513000001,138,848,0.001,126762,-167.2709170380329,44.37394038368674,,
,,127500,,,,0.001,126990,-167.56047566731772,36.50934249058104,429.1,1076.2809898495675
,,130000,,,,0.001,129428,-167.57667413330077,41.306308497428894,532.75,1449.6907213807106
948,333.62,130027,842.5759265400001,137,852,,,,,,
,,132500,,,,0.001,132216,-168.6119994042625,41.10803064946151,408.5,898.9430751025677
970,343.61,132598,862.19646164,136,856,,,,,,
,,135000,,,,0.001,134671,-169.03089822387696,38.963935786247255,683.5,1611.8081957221032
993,357.16,135314,893.3816889499998,136,860,,,,,,
,,137500,,,,0.001,136436,-169.31178216552735,36.11397909736633,879.3,1984.5691192150116
1023,368.71,138272,923.37615371,135,864,0.001,137436,-170.02869744873047,42.10839429140091,,
,,140000,,,,0.001,139810,-170.73732247582095,31.49171509883359,969.5,2485.5615135133266
1050,385.21,140904,964.39340799,134,868,,,,,,
,,142500,,,,0.001,141810,-171.45670440673828,38.236305636405945,984.85,2397.8110853761436
1086,405.67,144593,1016.3230485699999,133,872,0.001,143810,-172.2039782104492,38.16722714090347,,
,,145000,,,,0.001,144499,-172.2730837090071,38.030777754043115,862.3,2172.5415465354918
1108,402.94,146271,1011.8412035199998,132,876,0.001,145747,-173.18731598627,41.94890615361682,,
,,147500,,,,0.001,147125,-173.47083190391803,34.464099855258546,608.65,1443.5598382562398
1129,409.3,148399,1027.9996139200002,131,880,0.001,148125,-173.6849860534668,36.137762688636776,,
,,150000,,,,0.001,149305,-174.2984619140625,35.660629714012146,1000.0,2459.6792253732683
1156,424.09,151552,1060.74948132,131,884,0.001,150458,-175.63149786614753,32.86052499409595,,
,,152500,,,,0.001,151458,-175.13660470581056,40.36449018573761,1000.0,2581.2383457899095
1190,435.48,154978,1098.5564911000001,130,888,0.001,153884,-175.90320889282228,34.232824122428894,,
,,155000,,,,0.001,154884,-176.50341357421874,32.92830200958252,734.7,2199.0605170965196
,,157500,,,,0.001,156884,-178.0788416748047,34.81862033033371,550.1,1665.8356173217296
1231,447.26,158978,1133.72023364,129,892,0.001,157884,-178.88928747558595,33.7621573638916,,
,,160000,,,,0.001,159884,-179.9040954284668,34.125959287166594,374.05,1255.5860205501317
1250,456.75,161618,1167.03343504,129,896,0.001,160524,-180.39355756090833,33.96952147903194,,
,,162500,,,,0.001,161524,-180.3759578552246,37.55353938102722,1000.0,2898.053913795948
1283,476.72,164373,1229.3240758799998,128,900,0.001,163927,-181.50283092290016,31.725774949596776,,
,,165000,,,,0.001,164279,-181.92439998279917,42.080057900060304,890.05,2579.328684389591
1314,503.04,167452,1305.9762425099998,127,904,0.001,167279,-183.2797807006836,34.019260803699495,,
,,167500,,,,0.001,167358,-183.42171363830568,27.763340708575672,482.1,1492.4848866522311
1327,510.47,168773,1334.49154342,127,908,0.001,168317,-183.80549546415583,40.06316934580885,,
,,170000,,,,0.001,169679,-183.8357369995117,35.30831524372101,813.15,2372.677904433012
,,172500,,,,0.001,171679,-184.7176527404785,30.761835434913635,1000.0,2788.265730342269
1373,539.53,172773,1416.4426017799997,125,912,,,,,,
,,175000,,,,0.001,174679,-186.58121420288086,31.324473402976988,1000.0,2839.876570183039
1411,563.97,176773,1491.4373261199996,125,916,0.001,175679,-186.8555224304199,36.12037366199493,,
,,177500,,,,0.001,176679,-187.77137084960938,32.46870738887787,959.85,2809.745664763451
,,180000,,,,0.001,179679,-189.79151290893554,32.671406153678895,935.95,2670.0222954928877
1463,597.26,180773,1590.1663830099997,123,920,,,,,,
,,182500,,,,0.001,181679,-190.51113400268554,33.05840814399719,934.5,2955.099817234278
1500,624.35,184773,1675.8899361799997,123,924,0.001,183679,-192.30132153320312,30.22409136724472,,
,,185000,,,,0.001,184679,-192.8960793762207,33.98076666879654,1000.0,2796.4878850877285
,,187500,,,,0.001,186679,-193.47767144775392,32.48569087791443,1000.0,2940.490422087908
1553,657.42,188773,1775.1392794699998,121,928,0.001,187679,-194.49972775268554,32.77806229352951,,
