rollout/ep_rew_mean,time/fps,train/ent_coef_loss,train/critic_loss,train/n_updates,time/total_timesteps,train/ent_coef,time/time_elapsed,time/episodes,train/actor_loss,rollout/ep_len_mean,train/learning_rate,eval/mean_reward,eval/mean_ep_length
-32.79286275,85,-0.6341719031333923,2.836951732635498,158,259,0.9538099765777588,3,4,-11.816873550415039,64.75,0.0003,,
-28.27545025,72,-1.698238492012024,1.5443816184997559,422,523,0.8812010884284973,7,8,-14.913999557495117,65.375,0.0003,,
-35.31648308333333,67,-3.654633045196533,1.5605762004852295,924,1025,0.758526086807251,15,12,-21.764083862304688,85.41666666666667,0.0003,,
-61.6266738125,65,-7.501486778259277,2.3609392642974854,2050,2151,0.5452508330345154,32,16,-29.095947265625,134.4375,0.0003,,
-105.4094815,65,-13.642228126525879,2.145962953567505,4122,4223,0.29981425404548645,64,20,-34.0751953125,211.15,0.0003,,
-92.07127758333333,65,-13.880289077758789,3.2188572883605957,4302,4403,0.2847531735897064,67,24,-33.317771911621094,183.45833333333334,0.0003,,
,,-15.41543197631836,4.96958065032959,4899,5000,0.24001573026180267,,,-34.693885803222656,,0.0003,27.082500834942085,445.4
-103.30358289285716,59,-17.192644119262695,3.158975124359131,5514,5615,0.20158933103084564,94,28,-33.564205169677734,200.53571428571428,0.0003,,
-94.29085896875,59,-16.88359260559082,8.32988452911377,5749,5850,0.18866734206676483,98,32,-32.33702850341797,182.8125,0.0003,,
-102.87954666666666,60,-18.64253807067871,3.9481749534606934,6904,7005,0.13633866608142853,115,36,-29.40477752685547,194.58333333333334,0.0003,,
-96.757547625,60,-19.04767417907715,2.883903980255127,7401,7502,0.11875347048044205,123,40,-28.925643920898438,187.55,0.0003,,
-96.55480577272728,61,-19.567703247070312,3.883910655975342,7944,8045,0.10221592336893082,131,44,-27.489011764526367,182.8409090909091,0.0003,,
-101.45365047916665,61,-20.778215408325195,3.21954083442688,9144,9245,0.07369562238454819,150,48,-24.22403335571289,192.60416666666666,0.0003,,
,,-18.912057876586914,3.133683204650879,9899,10000,0.06023930013179779,,,-21.18735122680664,,0.0003,-24.10408846235732,373.0
-103.99650723076921,58,-18.941146850585938,3.8352530002593994,10700,10801,0.048869773745536804,183,52,-19.672883987426758,207.71153846153845,0.0003,,
-98.81768896428571,59,-18.283077239990234,3.1231024265289307,11017,11118,0.04504917562007904,188,56,-19.04491424560547,198.53571428571428,0.0003,,
-94.14451248333332,59,-17.988744735717773,3.382952928543091,11436,11537,0.04046729579567909,195,60,-17.681364059448242,192.28333333333333,0.0003,,
-89.987555703125,59,-15.224952697753906,3.148214101791382,12196,12297,0.03344205394387245,207,64,-16.939834594726562,192.140625,0.0003,,
-86.51052742647059,59,-13.780105590820312,2.5494372844696045,13425,13526,0.024911899119615555,226,68,-14.259424209594727,198.91176470588235,0.0003,,
-82.12487076388888,59,-9.964272499084473,3.223757743835449,14350,14451,0.0203245896846056,240,72,-13.655441284179688,200.70833333333334,0.0003,,
,,-9.19478988647461,2.6610374450683594,14899,15000,0.018175799399614334,,,-12.906277656555176,,0.0003,137.4451047478098,539.9
-72.87287213157893,57,-3.8516640663146973,2.2071900367736816,16487,16588,0.014429451897740364,287,76,-12.39090633392334,218.26315789473685,0.0003,,
