train/n_updates,time/total_timesteps,time/episodes,train/learning_rate,time/fps,time/time_elapsed,train/critic_loss,rollout/ep_len_mean,rollout/ep_rew_mean,train/actor_loss,eval/mean_ep_length,eval/mean_reward
48106,49124,52,0.001,110,446,0.07169949427619576,944.6923076923077,-261.51052,18.544379371643068,,
49106,50000,,0.001,,,0.06645423683524132,,,18.458972686767577,1000.0,959.7737099647522
52106,53124,56,0.001,109,486,0.06653101230785251,948.6428571428571,-238.30880985714288,18.27291339492798,,
54106,55000,,0.001,,,0.06259096151217819,,,18.109416957855224,1000.0,979.1376006305218
56106,57124,60,0.001,108,524,0.06206177293881774,952.0666666666667,-217.48418473333334,17.97382048034668,,
59106,60000,,0.001,,,0.06201210061460733,,,17.716857315063475,1000.0,975.8381866872311
60106,61124,64,0.001,109,558,0.05808365400880575,955.0625,-199.9000136875,17.635973854064943,,
64106,65000,,0.001,,,0.05559863771498203,,,17.296150814056396,1000.0,958.4408868670464
,65124,68,,109,592,,957.7058823529412,-184.20413588235294,,,
68106,69124,72,0.001,112,615,0.05355529344268143,960.0555555555555,-169.50237258333334,16.964215488433837,,
69106,70000,,0.001,,,0.05375593056902289,,,16.890497703552246,1000.0,972.7864786803723
72106,73124,76,0.001,111,653,0.053769791508093474,962.1578947368421,-156.47352389473681,16.675660137176514,,
74106,75000,,0.001,,,0.05087666505761444,,,16.51052982711792,1000.0,980.0201883614063
76106,77124,80,0.001,111,694,0.051341629419475794,964.05,-144.6053423125,16.370970409393312,,
79106,80000,,0.001,,,0.0527967944778502,,,16.187109140396117,1000.0,984.0844955265522
80106,81124,84,0.001,110,735,0.048989242129027846,965.7619047619048,-134.07049886904764,16.112368547439576,,
84106,85000,,0.001,,,0.05367130220681429,,,15.823053253173828,1000.0,972.2290851473808
,85124,88,,109,776,,967.3181818181819,-125.18354806818182,,,
88106,89124,92,0.001,110,804,0.04406332282908261,968.7391304347826,-116.36719456521739,15.573504808425904,,
89106,90000,,0.001,,,0.046711728611961004,,,15.50525248336792,1000.0,982.7677151799202
92106,93124,96,0.001,110,840,0.044759182998910546,970.0416666666666,-108.3308065625,15.325763628005982,,
94106,95000,,0.001,,,0.04204025961086154,,,15.205958822250366,1000.0,970.5946891009808
96106,97124,100,0.001,110,878,0.04445768616907299,971.24,-101.09831445,15.079381412506104,,
99106,100000,,0.001,,,0.038501175329089164,,,14.893246835708618,1000.0,979.530042296648
100106,101124,104,0.001,109,919,0.03989564679935575,981.06,-53.51602110000001,14.840376768112183,,
104106,105000,,0.001,,,0.04052781628072262,,,14.608413181304932,1000.0,971.7646207690238
,105124,108,,109,962,,990.14,6.691602069999999,,,
108106,109124,112,0.001,110,990,0.03788573210313916,1000.0,29.40056325,14.35231921195984,,
109106,110000,,0.001,,,0.03987761628441513,,,14.291033483505249,1000.0,968.0454388797283
112106,113124,116,0.001,109,1031,0.03635346251539886,1000.0,50.875360390000004,14.1260931930542,,
114106,115000,,0.001,,,0.03614226243831217,,,14.023272577285766,1000.0,982.2553145110608
116106,117124,120,0.001,109,1070,0.035799097588285804,1000.0,59.60986252000001,13.92006559753418,,
119106,120000,,0.001,,,0.03481340846605599,,,13.771561206817626,1000.0,982.7617017090321
120106,121124,124,0.001,109,1110,0.03515440358407795,1000.0,65.54881447,13.71822572517395,,
124106,125000,,0.001,,,0.03382016109488904,,,13.543060628890991,1000.0,976.9364719629287
,125124,128,,108,1150,,1000.0,69.05529904,,,
128106,129124,132,0.001,109,1176,0.034818851815536615,1000.0,72.012466,13.377351936340332,,
129106,130000,,0.001,,,0.034475322356447576,,,13.334125957489015,1000.0,977.6217142939568
132106,133124,136,0.001,109,1216,0.03447035684064031,1000.0,72.91288513,13.232195079803466,,
134106,135000,,0.001,,,0.03508391216211021,,,13.169578947067262,1000.0,986.8397016644478
136106,137124,140,0.001,108,1261,0.037599135246127846,1000.0,73.71337334000002,13.095866260528565,,
139106,140000,,0.001,,,0.03770586922764778,,,13.034517721176147,1000.0,982.1638361752033
140106,141124,144,0.001,108,1304,0.03589561175182462,1000.0,74.22562402,13.005825820922851,,
144106,145000,,0.001,,,0.03538091307133436,,,12.892130739212035,1000.0,983.9715804517269
,145124,148,,107,1343,,1000.0,75.06771810999999,,,
148106,149124,152,0.001,109,1368,0.03468795490823686,1000.0,75.19623518,12.762485193252564,,
149106,150000,,0.001,,,0.033701946914196014,,,12.738515163421631,1000.0,976.5570960521698
152106,153124,156,0.001,108,1405,0.033471402760595084,1000.0,75.77015934,12.66408521270752,,
154106,155000,,0.001,,,0.034566251646727324,,,12.64253971862793,1000.0,977.3787497341633
156106,157124,160,0.001,108,1441,0.035743411034345626,1000.0,75.88745994000001,12.61905331993103,,
159106,160000,,0.001,,,0.03469688071124256,,,12.591492683410644,1000.0,980.1521763086319
160106,161124,164,0.001,109,1475,0.03673859326168895,1000.0,76.53996392,12.58942561340332,,
164106,165000,,0.001,,,0.03234708634391427,,,12.513335626602172,1000.0,981.7638922691345
,165124,168,,109,1508,,1000.0,77.21922796,,,
168106,169124,172,0.001,110,1531,0.03519093793258071,1000.0,77.10986476,12.490656036376953,,
169106,170000,,0.001,,,0.034697964761406186,,,12.484679763793945,1000.0,980.803951638937
172106,173124,176,0.001,110,1567,0.03225201869569719,1000.0,77.26322105,12.453167194366456,,
174106,175000,,0.001,,,0.03383196140266955,,,12.432262475967407,1000.0,985.4819129586219
176106,177124,180,0.001,110,1604,0.03472025841288268,1000.0,77.472967,12.427729564666748,,
179106,180000,,0.001,,,0.03480909763649106,,,12.422592962265014,1000.0,985.6456180334092
180106,181124,184,0.001,110,1642,0.03491649594344199,1000.0,77.74389171000001,12.419682596206664,,
184106,185000,,0.001,,,0.03248406983353198,,,12.384720874786376,1000.0,974.2915499866009
,185124,188,,110,1678,,1000.0,78.44369191,,,
188106,189124,192,0.001,111,1702,0.03564114806987345,1000.0,78.57007333,12.392784576416016,,
189106,190000,,0.001,,,0.036738195238634946,,,12.40798455619812,1000.0,975.553026920557
192106,193124,196,0.001,111,1737,0.041243221051990984,1000.0,78.64847876999998,12.43873941230774,,
194106,195000,,0.001,,,0.04469268048554659,,,12.502066453933717,1000.0,971.7159979701042
196106,197124,200,0.001,111,1773,0.04271083118394017,1000.0,78.68834571000001,12.543108339309692,,
199106,200000,,0.001,,,0.04046764488518238,,,12.584943450927735,1000.0,965.2683333098888
200106,201124,204,0.001,111,1809,0.040448024006560446,1000.0,78.67996453999999,12.601020833969116,,
204106,205000,,0.001,,,0.03690282137691975,,,12.589348232269288,1000.0,967.1809813678265
,205124,208,,111,1846,,1000.0,78.07660255,,,
208106,209124,212,0.001,111,1870,0.03627982022613287,1000.0,77.98196901,12.555510646820068,,
209106,210000,,0.001,,,0.03840712688304484,,,12.56039814376831,1000.0,980.2202252805233
212106,213124,216,0.001,111,1906,0.03766924932040274,1000.0,78.05985312000001,12.564956171035767,,
214106,215000,,0.001,,,0.036143962575122715,,,12.560607696533204,1000.0,978.4320663690567
216106,217124,220,0.001,111,1944,0.040529906956478956,1000.0,77.89422405,12.577119956970215,,
219106,220000,,0.001,,,0.03860128123871982,,,12.61703018951416,1000.0,975.2410365581512
220106,221124,224,0.001,111,1978,0.03767813381366432,1000.0,77.67675994999999,12.618519229888916,,
224106,225000,,0.001,,,0.038937604330480095,,,12.648714765548705,1000.0,961.0118860483169
,225124,228,,111,2011,,1000.0,77.07114815000001,,,
228106,229124,232,0.001,112,2035,0.043117821507155894,1000.0,76.23822228,12.687282863616943,,
229106,230000,,0.001,,,0.0430493946634233,,,12.69561568069458,1000.0,955.1464644551277
232106,233124,236,0.001,112,2069,0.04323524798639119,1000.0,74.87970575,12.762163986206055,,
234106,235000,,0.001,,,0.041362674912437794,,,12.806757745742798,1000.0,950.6031683921814
236106,237124,240,0.001,112,2103,0.04064865791983902,1000.0,73.38949078,12.821235687255859,,
239106,240000,,0.001,,,0.040690340811386706,,,12.824002548217774,1000.0,962.2387257635594
240106,241124,244,0.001,112,2139,0.04088530375994742,1000.0,72.71281113,12.839934341430665,,
244106,245000,,0.001,,,0.04120905515179038,,,12.862958793640138,1000.0,959.2675676465035
,245124,248,,112,2174,,1000.0,72.01946367000001,,,
248106,249124,252,0.001,113,2199,0.0504165436476469,1000.0,71.27373577,12.991423885345458,,
249106,250000,,0.001,,,0.05400373619422317,,,13.047303216934203,1000.0,956.7895530164242
252106,253124,256,0.001,113,2236,0.06669700441509485,1000.0,70.39644814000002,13.343033159255981,,
254106,255000,,0.001,,,0.07236281470954418,,,13.511603717803956,1000.0,958.9008595764637
256106,257124,260,0.001,112,2275,0.07543543110042811,1000.0,69.54769925,13.595628372192383,,
259106,260000,,0.001,,,0.12791805645823479,,,13.762046916961669,1000.0,919.054239565134
260106,261124,264,0.001,112,2314,0.12910198272019624,1000.0,67.7503792,13.809310663223267,,
264106,265000,,0.001,,,0.06947185542434454,,,14.019904012680053,1000.0,934.9068417549133
,265124,268,,112,2346,,1000.0,63.190291770000016,,,
268106,269124,272,0.001,113,2369,0.07545416883006692,1000.0,60.11216255,14.136323259353638,,
269106,270000,,0.001,,,0.06567128435149788,,,14.069838203430177,1000.0,947.0056240737438
272106,273124,276,0.001,113,2402,0.06296038243733347,1000.0,58.92333823999999,13.920847673416137,,
274106,275000,,0.001,,,0.0650207407400012,,,13.896778087615967,1000.0,937.0896237492561
276106,277124,280,0.001,113,2434,0.06014029192365706,1000.0,56.057813849999995,13.85664171218872,,
279106,280000,,0.001,,,0.06349746307730675,,,13.89135898590088,1000.0,966.7120499968529
280106,281124,284,0.001,113,2469,0.06457908414676786,1000.0,54.889940509999995,13.920923181533814,,
284106,285000,,0.001,,,0.11152314227074385,,,14.392646518707275,1000.0,934.8434362113476
,285124,288,,113,2501,,1000.0,53.73774306999999,,,
288106,289124,292,0.001,114,2523,0.26093152855336665,1000.0,51.40634314,15.15512169265747,,
289106,290000,,0.001,,,0.22890596547722816,,,15.441826885223389,1000.0,897.0324282407761
292106,293124,296,0.001,114,2555,0.09875463305041193,1000.0,49.05881789,15.79618552017212,,
294106,295000,,0.001,,,0.08387434592470527,,,15.704527778625488,1000.0,933.0846657276154
296106,297124,300,0.001,114,2587,0.0903586391620338,1000.0,47.25741730000001,15.633026956558227,,
299106,300000,,0.001,,,0.10092848904430866,,,15.610149183273315,1000.0,931.2816213786602
300106,301124,304,0.001,114,2619,0.09915709358081222,1000.0,45.934152779999984,15.615718618392945,,
304106,305000,,0.001,,,0.08259857683256268,,,15.484092308044433,1000.0,948.4732535839081
,305124,308,,115,2651,,1000.0,45.376701700000005,,,
308106,309124,312,0.001,115,2672,0.06425269323214888,1000.0,44.75181269000001,15.209866209030151,,
309106,310000,,0.001,,,0.06745520849525928,,,15.172565786361695,1000.0,951.3836085557938
312106,313124,316,0.001,115,2704,0.060495215978473425,1000.0,43.981623199999994,15.011485246658324,,
314106,315000,,0.001,,,0.062271561309695245,,,14.970346857070924,1000.0,945.5004372119904
316106,317124,320,0.001,115,2735,0.05660276216082275,1000.0,27.442240190000003,14.71533677482605,,
319106,320000,,0.001,,,0.06663624610006809,,,14.578153308868409,1000.0,962.3018218040467
320106,321124,324,0.001,115,2769,0.0717345670722425,1000.0,27.221923970000002,14.579201440811158,,
324106,325000,,0.001,,,0.06801666925475001,,,14.674760206222533,1000.0,961.0529510378838
,325124,328,,115,2803,,1000.0,27.30124094,,,
328106,329124,332,0.001,116,2823,0.06183503224700689,1000.0,27.642992450000005,14.696045932769776,,
329106,330000,,0.001,,,0.06351815824955702,,,14.684045337677002,1000.0,971.5695024013519
332106,333124,336,0.001,116,2852,0.07407649601995946,1000.0,28.18705211,14.708402616500855,,
334106,335000,,0.001,,,0.08044622242450714,,,14.808201318740844,1000.0,952.983932429552
336106,337124,340,0.001,116,2888,0.08860000736266374,1000.0,20.127055519999995,14.917521142959595,,
339106,340000,,0.001,,,0.10518052821233868,,,15.237881439208984,1000.0,889.2923121189699
340106,341124,344,0.001,116,2926,0.12036023668944835,1000.0,19.39397616,15.385629621505737,,
344106,345000,,0.001,,,0.1508131138905883,,,16.122364706039427,1000.0,926.1915503323078
,345124,348,,116,2963,,1000.0,18.509857940000003,,,
348106,349124,352,0.001,116,2989,0.19741012264788152,1000.0,18.286122080000005,17.211386238098143,,
349106,350000,,0.001,,,0.22218312910199164,,,17.393603092193604,1000.0,857.7399202292727
352106,353124,356,0.001,116,3026,0.23892763087898491,1000.0,17.44405621,17.944411212921143,,
354106,355000,,0.001,,,0.22374290616065265,,,18.40919887161255,1000.0,918.9766251564026
356106,357124,360,0.001,116,3062,0.2209754682034254,1000.0,15.663000219999997,18.678501468658446,,
359106,360000,,0.001,,,0.2916191238462925,,,18.61762363433838,1000.0,902.150927451253
360106,361124,364,0.001,116,3099,0.28899721226096153,1000.0,13.514382059999996,18.354863361358642,,
364106,365000,,0.001,,,0.16302278664708136,,,17.34961496734619,1000.0,886.2451656401157
,365124,368,,116,3135,,1000.0,11.62980797,,,
368106,369124,372,0.001,116,3159,0.15054214404523372,1000.0,11.485599579999999,17.206646812438965,,
369106,370000,,0.001,,,0.139361520268023,,,17.233524951934815,1000.0,962.0411734879017
372106,373124,376,0.001,116,3195,0.12408278661221266,1000.0,6.252598209999998,17.41699010848999,,
374106,375000,,0.001,,,0.12187189457565546,,,17.513992473602293,1000.0,932.6358216822148
376106,377124,380,0.001,116,3230,0.13825326530262827,1000.0,7.216022879999997,17.61026005935669,,
379106,380000,,0.001,,,0.09220003763213754,,,17.419629707336426,1000.0,966.5989633917809
380106,381124,384,0.001,116,3266,0.08635338763520121,1000.0,7.964586509999999,17.307432231903075,,
384106,385000,,0.001,,,0.08629925122484565,,,17.00568388748169,1000.0,968.6165107488632
,385124,388,,116,3304,,1000.0,8.757509119999998,,,
388106,389124,392,0.001,116,3331,0.08112431167438626,1000.0,10.241778599999996,16.764175014495848,,
389106,390000,,0.001,,,0.07579192457348108,,,16.661122482299806,1000.0,957.8650264084339
392106,393124,396,0.001,116,3370,0.06985725189372897,1000.0,11.787290249999995,16.39667539215088,,
394106,395000,,0.001,,,0.07140574232488871,,,16.253180072784424,1000.0,955.7577078223228
396106,397124,400,0.001,116,3409,0.0657272393964231,1000.0,12.950630929999997,16.15843284034729,,
399106,400000,,0.001,,,0.06799158916249871,,,16.036514785766602,1000.0,951.4508071362973
400106,401124,404,0.001,116,3446,0.06187444094195962,1000.0,13.898965799999996,15.983097730636597,,
404106,405000,,0.001,,,0.058300994727760555,,,15.736975818634033,1000.0,960.7915839791298
,405124,408,,116,3484,,1000.0,13.755539009999998,,,
408106,409124,412,0.001,116,3507,0.057186237597838044,1000.0,13.86981101,15.419157775878906,,
409106,410000,,0.001,,,0.05608515946008265,,,15.306591304779053,1000.0,957.1684377014637
412106,413124,416,0.001,116,3540,0.06275001553446055,1000.0,13.416709309999998,15.05497455406189,,
414106,415000,,0.001,,,0.06477113812044263,,,14.913382568359374,1000.0,943.7128262102603
416106,417124,420,0.001,116,3583,0.06530680433288216,1000.0,28.338061390000004,14.788370307922364,,
419106,420000,,0.001,,,0.05945943473652005,,,14.598765853881837,1000.0,959.8993202149868
420106,421124,424,0.001,116,3626,0.06131585656479001,1000.0,27.81034134,14.559811437606811,,
424106,425000,,0.001,,,0.06900584705173969,,,14.540039094924927,1000.0,944.0363579392433
,425124,428,,115,3670,,1000.0,26.971066569999998,,,
428106,429124,432,0.001,115,3701,0.0834016093313694,1000.0,25.808352569999997,14.622257192611695,,
429106,430000,,0.001,,,0.08308930357173085,,,14.665813045501709,1000.0,940.2555316507817
432106,433124,436,0.001,115,3748,0.09805091639608145,1000.0,24.102778979999993,14.90888053894043,,
434106,435000,,0.001,,,0.10028011181205511,,,15.12083920097351,1000.0,887.8859968274832
436106,437124,440,0.001,115,3796,0.11170432393997907,1000.0,29.34842053,15.329177993774413,,
439106,440000,,0.001,,,0.10995571619644762,,,15.460161363601685,1000.0,908.3271988660097
440106,441124,444,0.001,114,3845,0.11772955431044102,1000.0,26.253996219999998,15.52570439529419,,
444106,445000,,0.001,,,0.12906955201178788,,,15.951431365966798,1000.0,937.1748842179775
,445124,448,,114,3890,,1000.0,24.740578510000006,,,
448106,449124,452,0.001,114,3923,0.11754820484295488,1000.0,24.301520700000005,16.005163452148437,,
449106,450000,,0.001,,,0.1191198175959289,,,15.976501369476319,1000.0,944.304752755165
452106,453124,456,0.001,114,3969,0.09489129390195013,1000.0,23.83774906,15.844870853424073,,
454106,455000,,0.001,,,0.10093335892260075,,,15.810034139633178,1000.0,922.9009125828743
456106,457124,460,0.001,113,4014,0.10426958252862095,1000.0,25.16167579,15.834572950363158,,
459106,460000,,0.001,,,0.12819179987162352,,,16.15134386062622,1000.0,922.1990725278854
460106,461124,464,0.001,113,4061,0.13446678806841372,1000.0,27.284277100000004,16.25386409187317,,
464106,465000,,0.001,,,0.14761782646924257,,,16.34567939376831,1000.0,903.6967627167702
,465124,468,,113,4105,,1000.0,30.610081729999997,,,
468106,469124,472,0.001,113,4136,0.1322903027497232,1000.0,31.63709066,16.36276428413391,,
469106,470000,,0.001,,,0.11977643515169621,,,16.3055809841156,1000.0,848.5535668551922
472106,473124,476,0.001,113,4184,0.11651568998023867,1000.0,33.99357921,16.12504086303711,,
474106,475000,,0.001,,,0.10172430996596814,,,15.904601615905761,1000.0,917.05603890419
476106,477124,480,0.001,112,4231,0.09978353742137551,1000.0,33.440396490000005,15.705045812606812,,
479106,480000,,0.001,,,0.11316449630260468,,,15.586113836288453,1000.0,964.1657195568084
480106,481124,484,0.001,112,4277,0.11594103849679231,1000.0,32.93665702,15.56734998512268,,
484106,485000,,0.001,,,0.14782700368762017,,,15.63126770401001,1000.0,902.8432012140751
,485124,488,,112,4319,,1000.0,31.154195499999997,,,
488106,489124,492,0.001,112,4346,0.1510494408234954,1000.0,27.91553715,15.586817493438721,,
489106,490000,,0.001,,,0.14265008751302957,,,15.588620296478272,1000.0,701.4776138469576
492106,493124,496,0.001,112,4390,0.1488956513032317,1000.0,22.58776421,15.794282424926758,,
494106,495000,,0.001,,,0.12774075455218553,,,15.810673833847046,1000.0,815.8103486686945
496106,497124,500,0.001,112,4434,0.12866363168507813,1000.0,17.76897352,15.72971390914917,,
499106,500000,,0.001,,,0.14911815754324198,,,15.713595846176148,1000.0,860.5736140847206
500106,501124,504,0.001,111,4478,0.15456123276799918,1000.0,14.733378820000002,15.719511287689208,,
504106,505000,,0.001,,,0.11609396340698004,,,15.467910375595093,1000.0,930.0796438694
,505124,508,,111,4523,,1000.0,11.66104329,,,
508106,509124,512,0.001,111,4550,0.11861264811456204,1000.0,9.73107428,15.472076082229615,,
509106,510000,,0.001,,,0.1297328074797988,,,15.498847057342529,1000.0,920.3640585154295
512106,513124,516,0.001,111,4592,0.1312406083419919,1000.0,6.84088297,15.553882987976074,,
514106,515000,,0.001,,,0.11932606446370482,,,15.505838050842286,1000.0,898.5200378537178
516106,517124,520,0.001,111,4636,0.11358493587002158,1000.0,5.60379153,15.48045419883728,,
519106,520000,,0.001,,,0.10254959028214217,,,15.465982559204102,1000.0,859.4419165730476
520106,521124,524,0.001,111,4679,0.09705545003339648,1000.0,2.8212637699999994,15.413862390518188,,
524106,525000,,0.001,,,0.10549106781184674,,,15.327810478210449,1000.0,861.9520989567042
,525124,528,,111,4720,,1000.0,-0.10541912000000081,,,
528106,529124,532,0.001,111,4748,0.11269872062280774,1000.0,-1.6751101400000001,15.337217905044556,,
529106,530000,,0.001,,,0.11586040592193604,,,15.309462923049926,1000.0,892.9542002379894
532106,533124,536,0.001,111,4790,0.10686832335591316,1000.0,-2.03176644,15.305145847320556,,
534106,535000,,0.001,,,0.11056221770495177,,,15.362320730209351,1000.0,911.5383492141962
536106,537124,540,0.001,111,4832,0.13450169526785613,1000.0,-1.93178262,15.58321095085144,,
539106,540000,,0.001,,,0.18745844677835702,,,16.15134359550476,1000.0,906.9750861763954
540106,541124,544,0.001,111,4871,0.19528687234222888,1000.0,-1.5147433000000003,16.253963918685912,,
544106,545000,,0.001,,,0.23773918111622333,,,16.933331142425537,1000.0,780.2374898577575
,545124,548,,110,4913,,1000.0,-4.10082336,,,
548106,549124,552,0.001,111,4941,0.15584037747979165,1000.0,-4.90049707,16.908320091247557,,
549106,550000,,0.001,,,0.15055936448276042,,,16.918938774108888,1000.0,720.4554851293564
552106,553124,556,0.001,110,4984,0.1686459634974599,1000.0,-8.205898499999998,17.20251876068115,,
554106,555000,,0.001,,,0.1495964497998357,,,17.277546558380127,1000.0,767.3117849379778
556106,557124,560,0.001,110,5029,0.13074734986573458,1000.0,-12.458005089999997,17.34199305343628,,
559106,560000,,0.001,,,0.1309452694505453,,,17.413303588867187,1000.0,796.4646712325514
560106,561124,564,0.001,110,5075,0.14732514560222626,1000.0,-14.98923363,17.51867840576172,,
564106,565000,,0.001,,,0.20015426561236382,,,17.647878959655763,1000.0,480.4108191938009
,565124,568,,110,5122,,1000.0,-20.368760079999998,,,
568106,569124,572,0.001,110,5153,0.16284800365567206,1000.0,-22.2528214,17.61049211883545,,
569106,570000,,0.001,,,0.1404019877538085,,,17.52170098876953,1000.0,848.6866403788329
572106,573124,576,0.001,110,5197,0.11587842162698507,1000.0,-23.568943280000003,17.564790775299073,,
574106,575000,,0.001,,,0.11635380955785513,,,17.680495922088625,1000.0,846.8599619746208
576106,577124,580,0.001,110,5238,0.11695819718390703,1000.0,-26.774377180000002,17.753720394134522,,
579106,580000,,0.001,,,0.10619149036705494,,,17.788450527191163,1000.0,882.2042684674263
580106,581124,584,0.001,109,5284,0.10560660389065743,1000.0,-32.07679005,17.77097487640381,,
584106,585000,,0.001,,,0.11003886496275664,,,17.764011253356934,1000.0,930.03883420825
,585124,588,,109,5328,,1000.0,-32.65688441,,,
588106,589124,592,0.001,110,5354,0.10506718087941408,1000.0,-30.541794459999995,17.759672077178955,,
589106,590000,,0.001,,,0.10367310099303723,,,17.71312428665161,1000.0,952.0982377052308
592106,593124,596,0.001,109,5395,0.10388971941173077,1000.0,-26.725239469999998,17.544427101135255,,
594106,595000,,0.001,,,0.10332027255743742,,,17.407249980926515,1000.0,862.665227419138
596106,597124,600,0.001,109,5436,0.10213847855105997,1000.0,-25.151219849999997,17.288806007385254,,
599106,600000,,0.001,,,0.09154588617011905,,,17.26938031768799,1000.0,886.5818573415279
600106,601124,604,0.001,109,5478,0.08902138896286488,1000.0,-26.227130589999998,17.296467750549315,,
604106,605000,,0.001,,,0.07959502199664711,,,17.09282414627075,1000.0,926.463874065876
,605124,608,,109,5521,,1000.0,-27.209787269999996,,,
608106,609124,612,0.001,109,5551,0.08633210019394755,1000.0,-26.1098526,16.692782375335693,,
609106,610000,,0.001,,,0.08229625011235475,,,16.663778984069825,1000.0,930.9180818498135
612106,613124,616,0.001,109,5592,0.0918795391060412,1000.0,-23.71668647,16.638107933044434,,
614106,615000,,0.001,,,0.09843164355307818,,,16.614477184295655,1000.0,956.0127086281776
616106,617124,620,0.001,109,5633,0.12251191252842546,1000.0,-22.675981399999998,16.58890695953369,,
619106,620000,,0.001,,,0.13856635059416295,,,16.715132621765136,1000.0,870.6108438134194
620106,621124,624,0.001,109,5677,0.13604519593715667,1000.0,-23.50509345,16.733087722778322,,
624106,625000,,0.001,,,0.1336612823009491,,,16.865083316802977,1000.0,918.2637117803097
,625124,628,,109,5719,,1000.0,-22.799609990000004,,,
628106,629124,632,0.001,109,5752,0.13212612990289926,1000.0,-22.812242250000004,16.86888751220703,,
629106,630000,,0.001,,,0.13364414116740228,,,16.824636421203614,1000.0,830.4455019846558
632106,633124,636,0.001,109,5800,0.1349597866162658,1000.0,-22.889920170000003,16.829088237762452,,
634106,635000,,0.001,,,0.13717973767966032,,,16.859229965209963,1000.0,890.8059710562229
636106,637124,640,0.001,109,5842,0.14759859446436166,1000.0,-21.440227459999996,16.93378430175781,,
639106,640000,,0.001,,,0.14524551764130592,,,17.1374799079895,1000.0,906.7996272981167
640106,641124,644,0.001,108,5883,0.1427447480112314,1000.0,-23.170279569999998,17.200150360107422,,
644106,645000,,0.001,,,0.16059195816516877,,,17.577973392486573,1000.0,896.4590938746929
,645124,648,,108,5926,,1000.0,-22.043232289999995,,,
648106,649124,652,0.001,109,5954,0.13148787465691567,1000.0,-25.11709326,17.492919483184814,,
649106,650000,,0.001,,,0.120713114682585,,,17.459156448364258,1000.0,918.7414747238159
652106,653124,656,0.001,108,5995,0.12308598538860678,1000.0,-22.382699950000003,17.43202687072754,,
654106,655000,,0.001,,,0.12983630575984717,,,17.383977981567384,1000.0,945.0670164167881
656106,657124,660,0.001,108,6038,0.12839806031435727,1000.0,-23.568348760000003,17.31050811767578,,
659106,660000,,0.001,,,0.15351791302114726,,,17.24802632522583,1000.0,906.0282569169998
660106,661124,664,0.001,108,6080,0.18873348937183618,1000.0,-23.08042792,17.288560020446777,,
664106,665000,,0.001,,,0.2754223149418831,,,17.62300703048706,1000.0,927.1072150170803
,665124,668,,108,6122,,1000.0,-17.48743161,,,
668106,669124,672,0.001,108,6152,0.2026057370379567,1000.0,-17.80469717,17.8188339881897,,
669106,670000,,0.001,,,0.19571166779845953,,,17.89748519897461,1000.0,890.7774644136429
672106,673124,676,0.001,108,6197,0.2221876283735037,1000.0,-17.83797129,18.249355655670165,,
674106,675000,,0.001,,,0.25741141848266125,,,18.327946403503418,924.0,553.6651499087573
676106,677124,680,0.001,108,6235,0.2931204902082682,1000.0,-21.983605460000003,18.438900539398194,,
679106,680000,,0.001,,,0.18865791942924262,,,18.542832721710205,1000.0,846.9922132581472
680106,681124,684,0.001,108,6280,0.2077589394673705,1000.0,-20.458612230000004,18.707300472259522,,
