rollout/ep_len_mean,time/episodes,time/time_elapsed,train/critic_loss,train/learning_rate,train/n_updates,rollout/ep_rew_mean,train/actor_loss,time/fps,time/total_timesteps,eval/mean_ep_length,eval/mean_reward
514.75,4,6,0.02665634503099136,0.001,1000,-314.284225,-2.3095567836463453,311,2059,,
,,,0.3268675691492501,0.001,4042,,-4.503853956858317,,5000,556.4,-1448.296964669507
637.625,8,29,,,,-1058.411649375,,173,5101,,
711.3333333333334,12,47,0.5651300424337387,0.001,7477,-849.0113711666668,-6.691023144721985,179,8536,,
,,,0.7106400878727436,0.001,9670,,-6.750740657806396,,10000,1000.0,606.895331693138
670.5625,16,70,,,,-558.3579646875,,152,10729,,
736.45,20,92,0.6633790490925312,0.001,13670,-357.5056266,-7.888051983833313,158,14729,,
,,,0.8762220605909824,0.001,14670,,-8.010595718383788,,15000,1000.0,726.6112862907117
780.375,24,126,0.7571301130950451,0.001,17670,-226.571348875,-8.01963121700287,147,18729,,
,,,0.703298244535923,0.001,19670,,-8.20568851184845,,20000,939.1,376.38838742041844
811.75,28,158,0.6599564383029938,0.001,21670,-103.09542864285716,-8.632100673675538,143,22729,,
,,,0.5997790979146957,0.001,24670,,-9.800399858474732,,25000,1000.0,535.6258564790711
835.28125,32,191,0.6623524546921253,0.001,25670,-39.52201715625002,-10.44046339225769,139,26729,,
830.2222222222222,36,212,0.6003669081926346,0.001,29670,18.38901602777776,-11.150298997879029,140,29888,,
,,,0.7880460623675173,0.001,29829,,-11.360571607758727,,30000,1000.0,777.038679153418
847.2,40,241,0.7024715778827667,0.001,32829,99.68367637499998,-12.347735048294068,140,33888,,
,,,0.7887628264129162,0.001,34829,,-12.746453384399414,,35000,1000.0,577.194367489012
861.0909090909091,44,273,0.7989495155513286,0.001,36829,161.15636193181817,-13.11098988723755,138,37888,,
,,,0.787273823916912,0.001,39829,,-13.61362471961975,,40000,1000.0,698.262917186739
872.6666666666666,48,307,0.8395075738430023,0.001,40829,216.34567233333328,-13.849611385345458,136,41888,,
864.3461538461538,52,324,0.774739431232214,0.001,43887,234.02469051923072,-14.682793043136597,138,44946,,
,,,0.7345652876198292,0.001,44887,,-14.913690015792847,,45000,1000.0,910.469919017973
874.0357142857143,56,355,0.6915825262665749,0.001,47887,280.10407407142856,-16.565698516845703,137,48946,,
,,,0.6792683266103268,0.001,49887,,-17.6396507396698,,50000,1000.0,832.4315889939666
882.4333333333333,60,389,0.6910984291434288,0.001,51887,319.102328,-18.586844669342042,136,52946,,
,,,0.7934211433827877,0.001,54887,,-19.629606971740724,,55000,1000.0,424.05291495593264
889.78125,64,421,0.7735068370997906,0.001,55887,340.86738475,-19.723163150787354,135,56946,,
,,,0.74274501106143,0.001,59887,,-21.300602241516113,,60000,1000.0,873.2950381331844
896.2647058823529,68,452,,,,370.55371097058827,,134,60946,,
902.0277777777778,72,474,0.6440078529715538,0.001,63887,397.64476520833335,-22.84695404815674,136,64946,,
,,,0.642594518661499,0.001,64887,,-23.275575679779053,,65000,1000.0,850.3931662362069
907.1842105263158,76,506,0.6004468116760254,0.001,67887,424.33041792105263,-24.71244054412842,136,68946,,
,,,0.5880302052795887,0.001,69887,,-25.70852959060669,,70000,1000.0,834.6350294784643
911.825,80,539,0.5972121813893319,0.001,71887,446.140414625,-26.438441543579103,135,72946,,
,,,0.5668799971789121,0.001,74887,,-27.73755366897583,,75000,1000.0,736.2319681984605
916.0238095238095,84,572,0.6040247196406126,0.001,75887,463.77480657142854,-28.120530933380127,134,76946,,
,,,0.564502481073141,0.001,79887,,-29.845351425170897,,80000,1000.0,856.034791368246
919.8409090909091,88,605,,,,482.3895175227272,,133,80946,,
923.3260869565217,92,629,0.5682059896290302,0.001,83887,489.89593772826083,-30.91453945541382,135,84946,,
,,,0.594345512598753,0.001,84887,,-31.146483680725098,,85000,1000.0,413.89489895324806
926.5208333333334,96,660,0.5466276475191116,0.001,87887,506.1726913854166,-32.12060302352905,134,88946,,
,,,0.5432120123356581,0.001,89887,,-32.756994678497314,,90000,1000.0,938.5068449649959
929.46,100,692,0.6003986688703299,0.001,91887,519.64784802,-33.49494009017944,134,92946,,
,,,0.7025772361755371,0.001,94887,,-34.34039393615723,,95000,1000.0,878.636927640764
948.87,104,724,0.7015082787573338,0.001,95887,568.3860951099999,-34.57417680740357,133,96946,,
,,,0.5618714484125376,0.001,99887,,-35.734384452819825,,100000,1000.0,833.0357776910066
