time/total_timesteps,time/time_elapsed,time/iterations,rollout/ep_len_mean,rollout/ep_rew_mean,time/fps,train/explained_variance,train/n_updates,train/learning_rate,train/policy_gradient_loss,train/clip_fraction,train/value_loss,eval/mean_ep_length,train/std,eval/mean_reward,train/entropy_loss,train/approx_kl,train/clip_range,train/loss
16384,72,8,72.61,140.28272981,227,,,,,,,,,,,,,
17500,,,,,,0.0028032660484313965,80,0.0003,-0.012606347954715602,0.070458984375,405.2857346534729,98.3,0.9734098315238953,222.53662299513817,-4.168403176963329,0.006697892,0.2,194.2651824951172
18432,83,9,78.22,156.22485107,220,,,,,,,,,,,,,
20000,,,,,,0.22524315118789673,90,0.0003,-0.0071740892948582765,0.04873046875,381.44512729644777,97.15,0.9681566953659058,221.20495210886003,-4.166858804225922,0.0061356463,0.2,150.43841552734375
20480,95,10,82.62,170.88873432,215,,,,,,,,,,,,,
22500,,,,,,0.5651437938213348,100,0.0003,-0.00683128799428232,0.045751953125,301.8192028045654,98.65,0.9627737998962402,225.8332941532135,-4.1494928926229475,0.005785409,0.2,120.72612762451172
22528,106,11,84.32,177.37586456,210,,,,,,,,,,,,,
24576,114,12,88.55,190.89676008000004,214,0.6044391989707947,110,0.0003,-0.006587420486903283,0.050830078125,285.6406096935272,,0.9551800489425659,,-4.130794362723828,0.006502147,0.2,132.9555206298828
25000,,,,,,0.7746635377407074,120,0.0003,-0.010111308183695655,0.09697265625,213.85773043632508,100.25,0.956990122795105,228.10679098963737,-4.12100777477026,0.008354178,0.2,104.01201629638672
26624,126,13,91.03,197.39510324000003,211,,,,,,,,,,,,,
27500,,,,,,0.7226767838001251,130,0.0003,-0.009518570042564534,0.08125,227.64125304222108,99.85,0.9666321277618408,226.95334772467612,-4.1397321477532385,0.008578384,0.2,100.20218658447266
28672,138,14,92.52,201.32110701,207,,,,,,,,,,,,,
30000,,,,,,0.8106995224952698,140,0.0003,-0.011326550814555959,0.091015625,164.3263883113861,100.8,0.9727606177330017,228.7708319604397,-4.165217770636081,0.007713889,0.2,48.267974853515625
30720,149,15,95.31,208.43972132999997,206,,,,,,,,,,,,,
32500,,,,,,0.9363669082522392,150,0.0003,-0.009395179917919449,0.091259765625,87.95566766262054,102.4,0.9798344969749451,235.90664568543434,-4.18219694942236,0.008982882,0.2,31.997947692871094
32768,160,16,96.75,211.65043933,204,,,,,,,,,,,,,
34816,168,17,98.95,216.22600471000004,206,0.8705819696187973,160,0.0003,-0.007564313558395952,0.094580078125,137.55153646469117,,0.9823646545410156,,-4.19769528657198,0.0081868805,0.2,73.72896575927734
35000,,,,,,0.8786482438445091,170,0.0003,-0.011437076068250462,0.1005859375,140.14008791446685,126.6,0.9840478301048279,307.31571344733237,-4.204438973963261,0.007463874,0.2,76.6511459350586
36864,180,18,101.51,221.82147478,203,,,,,,,,,,,,,
37500,,,,,,0.8033298254013062,180,0.0003,-0.007343272134312429,0.08876953125,193.28640558719636,116.95,0.9818207025527954,270.6950404524803,-4.202743442356587,0.008197742,0.2,83.52704620361328
38912,192,19,103.59,225.9852972,201,,,,,,,,,,,,,
40000,,,,,,0.8375865370035172,190,0.0003,-0.013521972100716085,0.135986328125,167.440318608284,138.8,0.9727711081504822,324.1068661153316,-4.18399241566658,0.011831615,0.2,60.10072326660156
40960,204,20,106.66,234.49189939000004,199,,,,,,,,,,,,,
42500,,,,,,0.9262439832091331,200,0.0003,-0.010551453982770909,0.08291015625,108.01686909198762,141.85,0.9630219340324402,326.17723432183266,-4.156125566363334,0.0072786403,0.2,28.928590774536133
43008,217,21,110.97,245.96047819000003,197,,,,,,,,,,,,,
45000,,,,,,0.8719538599252701,210,0.0003,-0.011189357886905782,0.093359375,144.15033123493194,141.75,0.96434485912323,328.5820645093918,-4.143279018998146,0.007972013,0.2,84.96742248535156
45056,230,22,115.5,257.26528523,195,,,,,,,,,,,,,
47104,238,23,120.55,270.44089312000006,197,0.95696871727705,220,0.0003,-0.011908221908379346,0.101708984375,72.14120314121246,,0.959263801574707,,-4.1360900238156315,0.0091651715,0.2,20.567237854003906
47500,,,,,,0.943922009319067,230,0.0003,-0.014707923331297935,0.12119140625,79.95906602144241,148.0,0.9491727352142334,334.5773304283619,-4.108317199349403,0.011152476,0.2,19.543846130371094
49152,251,24,125.66,283.94574964000003,195,,,,,,,,,,,,,
50000,,,,,,0.8764378130435944,240,0.0003,-0.00722647084039636,0.069091796875,144.34246166944504,149.95,0.9448306560516357,336.0357250630856,-4.092839185893536,0.008113809,0.2,45.814517974853516
51200,265,25,129.96,295.7104527700001,192,,,,,,,,,,,,,
52500,,,,,,0.8748580068349838,250,0.0003,-0.007231680104450788,0.0861328125,148.39551738500595,151.8,0.9372614622116089,338.73737515807153,-4.0726725026965145,0.0063918508,0.2,20.41796875
53248,278,26,134.27,306.15150581,191,,,,,,,,,,,,,
55000,,,,,,0.9049862399697304,260,0.0003,-0.007895004734746181,0.05888671875,96.03076614141465,150.8,0.9317314028739929,339.9675114929676,-4.051873248815537,0.006487013,0.2,40.96702194213867
55296,290,27,137.66,313.33684013000004,190,,,,,,,,,,,,,
57344,297,28,139.31,317.35051024000006,192,0.9589151591062546,270,0.0003,-0.006657145655481145,0.089794921875,55.232174801826474,,0.9387573003768921,,-4.053874051570892,0.005380325,0.2,50.7219352722168
57500,,,,,,0.9160478189587593,280,0.0003,-0.008227699546841905,0.0958984375,119.67260335087776,149.85,0.9359509944915771,338.48079110980035,-4.058707655966282,0.008141624,0.2,54.5174560546875
59392,310,29,140.73,321.64007338000005,191,,,,,,,,,,,,,
60000,,,,,,0.9851272469386458,290,0.0003,-0.007482686500588897,0.1171875,19.00724433362484,145.1,0.9341508150100708,334.3319439232349,-4.050222906470299,0.010600658,0.2,5.877255439758301
61440,322,30,141.47,323.49902497999994,190,,,,,,,,,,,,,
62500,,,,,,0.9467461444437504,300,0.0003,-0.010980824619764462,0.138623046875,72.33223071694374,145.95,0.9316899180412292,332.81631045937536,-4.045165129005909,0.011728843,0.2,55.32016372680664
63488,334,31,142.11,325.06287239,190,,,,,,,,,,,,,
65000,,,,,,0.9676899611949921,310,0.0003,-0.00856054533214774,0.10146484375,46.8228752464056,143.95,0.9323999285697937,329.1754047989845,-4.041495724022388,0.008525794,0.2,4.6827712059021
65536,346,32,143.48,330.0565457000001,189,,,,,,,,,,,,,
67500,,,,,,0.9736827444285154,320,0.0003,-0.0058698169741546735,0.070458984375,41.94409524798393,145.0,0.9258540868759155,334.33583931326865,-4.032637622952461,0.0058329157,0.2,6.079224109649658
67584,358,33,143.39,331.65263856999997,188,,,,,,,,,,,,,
69632,365,34,142.75,331.53859544000005,190,0.9494159929454327,330,0.0003,-0.011925495123432484,0.115234375,81.87031090259552,,0.9194850325584412,,-4.013663698732853,0.0081038475,0.2,4.212010860443115
70000,,,,,,0.9837567638605833,340,0.0003,-0.007512426635366864,0.1142578125,26.064816933870315,149.95,0.9084126353263855,360.5435416817665,-3.981866882741451,0.0091743395,0.2,7.4300971031188965
71680,377,35,145.33,341.7306677600001,189,,,,,,,,,,,,,
72500,,,,,,0.9691529534757137,350,0.0003,-0.008401898018200881,0.09638671875,23.717444080114365,180.8,0.9077666997909546,478.22006821036337,-3.9650056205689905,0.0077545266,0.2,5.070757865905762
73728,390,36,144.03,340.44177606,188,,,,,,,,,,,,,
75000,,,,,,0.9241922199726105,360,0.0003,-0.009083323198137806,0.0876953125,117.64858427643776,205.15,0.9046889543533325,578.4211143255234,-3.9572066083550452,0.008472862,0.2,16.61168098449707
75776,405,37,145.36,349.21607825,187,,,,,,,,,,,,,
77500,,,,,,0.8536751568317413,370,0.0003,-0.007869423963711597,0.091455078125,240.13186643123626,203.3,0.903394341468811,578.0582100212574,-3.9490749537944794,0.008007656,0.2,151.38462829589844
77824,419,38,146.21,356.35638703999996,185,,,,,,,,,,,,,
79872,427,39,148.78,369.88596285999995,186,0.9215802773833275,380,0.0003,-0.010932037221209612,0.091357421875,108.92867605686187,,0.8993532657623291,,-3.9386160142719744,0.009771904,0.2,18.888608932495117
80000,,,,,,0.9072961136698723,390,0.0003,-0.0090731299307663,0.074462890625,161.82907539606094,226.9,0.8988023996353149,663.319077795744,-3.9311446875333784,0.008311907,0.2,26.59343147277832
81920,442,40,152.82,387.88096528,184,,,,,,,,,,,,,
82500,,,,,,0.7755660265684128,400,0.0003,-0.008830145058163907,0.0796875,440.79516742229464,204.55,0.9006713628768921,588.5038847863674,-3.93248939588666,0.008139218,0.2,273.8124694824219
83968,457,41,155.62,399.64541737,183,,,,,,,,,,,,,
85000,,,,,,0.930855855345726,410,0.0003,-0.00822130449814722,0.068115234375,136.42147167921067,213.05,0.900739848613739,614.910649907589,-3.9367054432630537,0.007427256,0.2,74.16925811767578
86016,471,42,159.09,414.33420527999994,182,,,,,,,,,,,,,
87500,,,,,,0.8895744532346725,420,0.0003,-0.009468822486815043,0.0947265625,265.09023303985595,239.6,0.9060344696044922,720.3540141999722,-3.947867800295353,0.00880469,0.2,83.01030731201172
88064,487,43,160.91,423.38757128000003,180,,,,,,,,,,,,,
90000,,,,,,0.939135979861021,430,0.0003,-0.007944760174723342,0.070849609375,122.67267137765884,386.65,0.900766134262085,1153.1082696139813,-3.9472452834248544,0.0076885177,0.2,39.31812286376953
90112,507,44,166.12,444.4565416399999,177,,,,,,,,,,,,,
92160,515,45,172.79,468.88489927,178,0.8947159871459007,440,0.0003,-0.010066481062676758,0.108544921875,247.57316026687622,,0.8902397155761719,,-3.920529843121767,0.012273594,0.2,72.95731353759766
92500,,,,,,0.9190868139266968,450,0.0003,-0.00642584497545613,0.076318359375,207.56255466938018,654.45,0.8853113055229187,1545.119102346897,-3.894688906520605,0.008116737,0.2,61.881717681884766
94208,545,46,176.16,480.95814117000003,172,,,,,,,,,,,,,
95000,,,,,,0.8017227202653885,460,0.0003,-0.007949895126512275,0.07919921875,379.40222363471986,995.55,0.8812894821166992,2425.783927708864,-3.8789063185453414,0.0063635646,0.2,81.09627532958984
96256,587,47,181.67,500.29726511,163,,,,,,,,,,,,,
97500,,,,,,0.8541156053543091,470,0.0003,-0.005753183897468261,0.0517578125,310.635222363472,711.7,0.8802875876426697,2089.127975821495,-3.8680492237210276,0.0055019017,0.2,72.94244384765625
98304,619,48,187.47,519.56952781,158,,,,,,,,,,,,,
100000,,,,,,0.9680272080004215,480,0.0003,-0.009407920361263677,0.11416015625,75.96005771160125,963.6,0.8575002551078796,2599.2524865329265,-3.8259498506784437,0.011424152,0.2,33.36201858520508
100352,658,49,190.06,528.10973315,152,,,,,,,,,,,,,
102400,665,50,193.12,539.3073669099999,153,0.8343159705400467,490,0.0003,-0.007810042961500585,0.08173828125,405.3074139356613,,0.8462600708007812,,-3.7680611185729505,0.0087170135,0.2,143.9370880126953
102500,,,,,,0.9349505677819252,500,0.0003,-0.009954187761468346,0.101904296875,136.1836523294449,1000.0,0.8414642810821533,2368.5195754408837,-3.741740532964468,0.009955157,0.2,57.6989860534668
104448,705,51,197.74,556.34230496,148,,,,,,,,,,,,,
105000,,,,,,0.8994097858667374,510,0.0003,-0.007179574694600887,0.1376953125,230.32823374271393,1000.0,0.8341829180717468,2339.1860270679,-3.7180254116654394,0.011290319,0.2,387.6295471191406
106496,745,52,202.38,573.79315201,142,,,,,,,,,,,,,
107500,,,,,,0.8691675364971161,520,0.0003,-0.008387191749352495,0.105810546875,321.6970962047577,501.0,0.8339661955833435,1551.8064360499382,-3.7039268404245376,0.009217003,0.2,100.36604309082031
108544,769,53,206.55,589.39054486,141,,,,,,,,,,,,,
110000,,,,,,0.9115602076053619,530,0.0003,-0.008906832075444982,0.073779296875,224.76270401477814,554.85,0.8295409083366394,1692.364856094122,-3.699128461629152,0.0049738935,0.2,40.50748062133789
110592,794,54,209.99,603.1248575300001,139,,,,,,,,,,,,,
112500,,,,,,0.9769823830574751,540,0.0003,-0.009790182003052905,0.116943359375,61.66048631668091,441.3,0.8169705271720886,1393.0503138065337,-3.66488077044487,0.009497722,0.2,15.466602325439453
112640,816,55,210.29,605.5433738300001,137,,,,,,,,,,,,,
114688,823,56,210.2,606.92094808,139,0.9851163513958454,550,0.0003,-0.008449542027665301,0.137060546875,46.42562186717987,,0.8165363669395447,,-3.6435367435216905,0.010091795,0.2,26.236373901367188
115000,,,,,,0.8539300858974457,560,0.0003,-0.006360046064946801,0.085888671875,376.85997157096864,557.9,0.8157843947410583,1696.1737819075584,-3.6427642077207567,0.008359253,0.2,50.25347900390625
116736,849,57,213.7,619.44979616,137,,,,,,,,,,,,,
117500,,,,,,0.9054050296545029,570,0.0003,-0.008647732727695256,0.124462890625,259.31989941596987,549.05,0.8183988332748413,1664.6597726225853,-3.645086558908224,0.009389734,0.2,105.61854553222656
118784,874,58,215.24,626.62222831,135,,,,,,,,,,,,,
120000,,,,,,0.7948876321315765,580,0.0003,-0.009740406490163878,0.12392578125,578.0349106550217,874.05,0.822149395942688,2306.7396322488785,-3.659408510476351,0.012384422,0.2,206.4250030517578
120832,910,59,216.34,632.61407049,132,,,,,,,,,,,,,
122500,,,,,,0.970069857314229,590,0.0003,-0.008593394221679772,0.13955078125,64.80225275754928,878.95,0.825410008430481,2365.55040358305,-3.67044749930501,0.012145061,0.2,20.55950927734375
122880,947,60,223.12,658.3032125599999,129,,,,,,,,,,,,,
124928,955,61,231.71,689.0962656299998,130,0.9653975963592529,600,0.0003,-0.008787802065489814,0.122021484375,108.94468330144882,,0.8273960947990417,,-3.6776342906057833,0.009934479,0.2,45.33540725708008
125000,,,,,,0.8936127573251724,610,0.0003,-0.00794543031079229,0.146240234375,277.3832888305187,973.75,0.8293802738189697,2457.286706596613,-3.6835372619330884,0.011245152,0.2,411.6763610839844
126976,994,62,235.43,703.1957835300001,127,,,,,,,,,,,,,
127500,,,,,,0.7703302055597305,620,0.0003,-0.010873173654545099,0.100732421875,587.9730072259903,987.8,0.8224486112594604,2435.6288165867327,-3.6765905201435087,0.0074847117,0.2,572.338134765625
129024,1034,63,237.68,712.7043623100002,124,,,,,,,,,,,,,
130000,,,,,,0.9777625929564238,630,0.0003,-0.0068220520042814314,0.115185546875,55.99736378788948,580.5,0.8179420232772827,1830.8721018612384,-3.6516813322901727,0.008323434,0.2,17.68335723876953
131072,1060,64,243.87,735.63956182,123,,,,,,,,,,,,,
132500,,,,,,0.9109508842229843,640,0.0003,-0.0032403339515440165,0.12041015625,282.5770894765854,388.4,0.8153921961784363,1278.5085800945758,-3.6448457434773447,0.012624048,0.2,16.883678436279297
133120,1080,65,255.34,771.8179297899999,123,,,,,,,,,,,,,
135000,,,,,,0.9778143409639597,650,0.0003,-0.006683592469198629,0.12080078125,48.94963633418083,382.15,0.8057103157043457,1235.631622171402,-3.6204910814762115,0.0129549075,0.2,45.965091705322266
135168,1099,66,255.09,773.6457897300002,122,,,,,,,,,,,,,
137216,1106,67,258.76,789.1292565,124,0.9805813618004322,660,0.0003,-0.007476797321578488,0.082666015625,45.955283892154696,,0.8041303157806396,,-3.6018284328281878,0.0073094857,0.2,15.578095436096191
137500,,,,,,0.9830213394016027,670,0.0003,-0.011292931182833855,0.099560546875,53.005293518304825,830.7,0.8087191581726074,2194.7762332439424,-3.606489008665085,0.010297405,0.2,15.133684158325195
139264,1140,68,263.93,808.66872423,122,,,,,,,,,,,,,
140000,,,,,,0.8971362486481667,680,0.0003,-0.008515871118288488,0.103173828125,380.4075474023819,597.25,0.8106977939605713,1723.8248494029044,-3.6205666072666647,0.008426405,0.2,45.913055419921875
141312,1166,69,273.33,837.16563578,121,,,,,,,,,,,,,
142500,,,,,,0.9810316115617752,690,0.0003,-0.007942506900872105,0.14814453125,34.14639903306961,394.25,0.8195589780807495,1251.3028953552246,-3.640679103136063,0.016325502,0.2,13.956241607666016
143360,1186,70,278.95,856.0425955599998,120,,,,,,,,,,,,,
145000,,,,,,0.9450566321611404,700,0.0003,-0.01001519474957604,0.11767578125,143.190495711565,320.45,0.8214579820632935,1049.9214909672737,-3.659066077321768,0.01107295,0.2,66.62300872802734
145408,1203,71,280.11,861.67222169,120,,,,,,,,,,,,,
147456,1210,72,278.71,859.8195707100001,121,0.9879820197820663,710,0.0003,-0.006699876193306409,0.11103515625,39.302617305517195,,0.8213549852371216,,-3.6646036647260187,0.007672327,0.2,8.380155563354492
147500,,,,,,0.9326572418212891,720,0.0003,-0.008044717233860865,0.0984375,227.88378447294235,316.15,0.818328320980072,1046.9760411441325,-3.6584302701056,0.009295941,0.2,42.112152099609375
149504,1228,73,280.02,864.6919379100001,121,,,,,,,,,,,,,
150000,,,,,,0.9877014681696892,730,0.0003,-0.00839571956312284,0.130322265625,32.96155962944031,289.0,0.8168396353721619,958.3855029642582,-3.649894870072603,0.010633444,0.2,13.849818229675293
151552,1244,74,282.92,875.2956690999999,121,,,,,,,,,,,,,
152500,,,,,,0.9640812277793884,740,0.0003,-0.005611965726711787,0.076123046875,92.93844385147095,256.9,0.8192315101623535,839.5173232257366,-3.6506214544177054,0.0082299085,0.2,40.01945495605469
153600,1260,75,276.31,856.86246718,121,,,,,,,,,,,,,
155000,,,,,,0.9283334463834763,750,0.0003,-0.006038091683876701,0.07646484375,276.5768957853317,237.9,0.8148288130760193,775.7820631563663,-3.6472875252366066,0.007444019,0.2,329.8725891113281
155648,1275,76,277.53,861.3148993399998,122,,,,,,,,,,,,,
157500,,,,,,0.9226082935929298,760,0.0003,-0.0036023075314005836,0.079541015625,322.29368141889574,235.6,0.8065010905265808,770.9663438260555,-3.62301581799984,0.0072572534,0.2,27.018287658691406
157696,1290,77,274.22,849.00671211,122,,,,,,,,,,,,,
159744,1297,78,263.67,817.7260233699999,123,0.8875414431095123,770,0.0003,-0.005107500727899605,0.092919921875,489.8757314682007,,0.8029242753982544,,-3.6006318338215353,0.008914091,0.2,586.8496704101562
160000,,,,,,0.9022854492068291,780,0.0003,-0.013094813298084772,0.120361328125,363.1900385856628,207.15,0.7969468832015991,665.0097229599953,-3.583706379681826,0.010145038,0.2,224.1597900390625
161792,1311,79,262.06,811.81362187,123,,,,,,,,,,,,,
162500,,,,,,0.9220909774303436,790,0.0003,-0.0074224503769073635,0.092431640625,334.41565096378326,207.65,0.8013452291488647,665.7458002567291,-3.5807233415544033,0.008354753,0.2,44.77883529663086
163840,1325,80,267.12,829.24169415,123,,,,,,,,,,,,,
165000,,,,,,0.9885540651157498,800,0.0003,-0.005650156972114928,0.14033203125,27.948466262221338,203.65,0.7966880202293396,648.6508971333503,-3.576330720633268,0.008398628,0.2,10.84459400177002
165888,1339,81,270.64,841.2586301499999,123,,,,,,,,,,,,,
167500,,,,,,0.9898662371560931,810,0.0003,-0.011251320314477198,0.130859375,25.835965570807456,220.15,0.7931215763092041,706.4184787273407,-3.564802794158459,0.012778214,0.2,11.380187034606934
167936,1353,82,269.82,837.4412543799999,124,,,,,,,,,,,,,
169984,1361,83,267.29,832.4787918599999,124,0.8800702020525932,820,0.0003,-0.004950466059381142,0.1333984375,316.41175505518913,,0.7867972254753113,,-3.5434031076729298,0.012652257,0.2,132.23370361328125
170000,,,,,,0.9828323218971491,830,0.0003,-0.0031873224303126334,0.149951171875,37.6063755095005,245.7,0.7914926409721375,789.325090932846,-3.5424450159072878,0.014577106,0.2,9.275247573852539
172032,1376,84,266.67,828.2061555399999,125,,,,,,,,,,,,,
172500,,,,,,0.7988976538181305,840,0.0003,-0.009404006012482568,0.131103515625,815.8934223175049,265.8,0.7892279624938965,868.5964970469474,-3.5449933134019376,0.0121056065,0.2,536.031494140625
174080,1391,85,270.08,838.39953588,125,,,,,,,,,,,,,
175000,,,,,,0.9114460647106171,850,0.0003,-0.009848511815653183,0.137060546875,328.8969804763794,258.75,0.7863458395004272,837.7309814631939,-3.5370623648166655,0.011572333,0.2,136.3164520263672
176128,1407,86,264.98,823.5469905,125,,,,,,,,,,,,,
177500,,,,,,0.8693773299455643,860,0.0003,-0.008166708143835421,0.080126953125,550.7876298666,262.5,0.7849349975585938,859.6388460636139,-3.5282719284296036,0.007110302,0.2,153.23483276367188
178176,1423,87,264.32,821.81051112,125,,,,,,,,,,,,,
180000,,,,,,0.985976854339242,870,0.0003,-0.008597496918810066,0.142041015625,30.2489706158638,381.65,0.7862685918807983,1226.308183825016,-3.528017334640026,0.013541857,0.2,7.56356143951416
180224,1443,88,270.64,842.88781749,124,,,,,,,,,,,,,
182272,1450,89,265.63,827.72416029,125,0.9792215190827847,880,0.0003,-0.0046384813758777454,0.0779296875,65.60298656523227,,0.7831840515136719,,-3.5250127755105494,0.008081539,0.2,16.674768447875977
182500,,,,,,0.9882768737152219,890,0.0003,-0.007021073222858831,0.103662109375,33.54763938188553,270.15,0.7900631427764893,899.328792142868,-3.5318633280694485,0.008257044,0.2,16.60997772216797
184320,1466,90,271.03,848.8337786599998,125,,,,,,,,,,,,,
185000,,,,,,0.9860309893265367,900,0.0003,-0.00939929004816804,0.1462890625,27.348604726791383,387.45,0.7951035499572754,1289.0674836218357,-3.556533332914114,0.011903573,0.2,7.718962669372559
186368,1485,91,267.75,838.04664684,125,,,,,,,,,,,,,
187500,,,,,,0.9864999894052744,910,0.0003,-0.007351492290035821,0.096484375,39.063705468177794,306.3,0.7952787280082703,1017.8319439709187,-3.562250452488661,0.0098541,0.2,18.36481285095215
188416,1501,92,271.52,851.09760876,125,,,,,,,,,,,,,
190000,,,,,,0.9902416635304689,920,0.0003,-0.00988441040390171,0.122705078125,26.80184001624584,305.0,0.7996549606323242,1007.4512191355228,-3.5756496004760265,0.008303184,0.2,15.706591606140137
190464,1517,93,272.24,854.85366776,125,,,,,,,,,,,,,
192500,,,,,,0.9907619534060359,930,0.0003,-0.011264987738104536,0.156884765625,31.540223848819732,295.2,0.7950112223625183,980.0196565389633,-3.5783491849899294,0.014240898,0.2,13.821576118469238
192512,1533,94,267.47,840.25111073,125,,,,,,,,,,,,,
194560,1539,95,262.03,827.5434221200002,126,0.9668798744678497,940,0.0003,-0.010357551695778965,0.0869140625,117.12759606838226,,0.8005965948104858,,-3.5766495458781717,0.0076790825,0.2,9.579166412353516
195000,,,,,,0.9088309332728386,950,0.0003,-0.009609819113393314,0.09248046875,390.0974671125412,363.25,0.8011724352836609,1193.176455771923,-3.588590232282877,0.008029584,0.2,89.8441162109375
196608,1557,96,257.24,815.2338145500001,126,,,,,,,,,,,,,
197500,,,,,,0.9695196337997913,960,0.0003,-0.007662210213311482,0.0853515625,100.10431762337684,449.25,0.7992624044418335,1478.9264530777932,-3.5868594363331794,0.009689372,0.2,42.96286392211914
198656,1578,97,256.11,812.73569229,125,,,,,,,,,,,,,
200000,,,,,,0.9663817584514618,970,0.0003,-0.008917743188794703,0.092333984375,106.24821004867553,534.45,0.798001229763031,1754.1755348265172,-3.5816543251276016,0.007496874,0.2,30.290847778320312
200704,1601,98,259.71,824.9802357799999,125,,,,,,,,,,,,,
202500,,,,,,0.9157664850354195,980,0.0003,-0.0034860377418226562,0.09248046875,272.7699701368809,675.3,0.7978035807609558,2206.102504849434,-3.5782021306455136,0.0098205125,0.2,39.22694778442383
202752,1629,99,261.5,833.1013830100002,124,,,,,,,,,,,,,
204800,1636,100,270.08,861.33068338,125,0.9847653852775693,990,0.0003,-0.010420795907702996,0.147998046875,32.56956979036331,,0.7926799654960632,,-3.572086080163717,0.012142643,0.2,19.1180419921875
205000,,,,,,0.993456200696528,1000,0.0003,-0.008999526087427512,0.20693359375,13.230631214380264,972.9,0.7877618670463562,2890.102779829502,-3.549862214177847,0.015607444,0.2,2.871913433074951
206848,1673,101,266.53,846.94577592,123,,,,,,,,,,,,,
207500,,,,,,0.7829451262950897,1010,0.0003,-0.0050747392902849246,0.107080078125,719.392436671257,1000.0,0.7863408923149109,2712.68614475131,-3.5358626320958138,0.007510333,0.2,67.22012329101562
208896,1712,102,273.0,865.9527393400001,122,,,,,,,,,,,,,
210000,,,,,,0.9100010916590691,1020,0.0003,-0.008624983485788107,0.100634765625,306.46758469343183,1000.0,0.7864676713943481,2742.6740444242955,-3.536112190037966,0.008974733,0.2,138.5015869140625
210944,1750,103,279.22,886.0234131799999,120,,,,,,,,,,,,,
212500,,,,,,0.9905471410602331,1030,0.0003,-0.011500611502560787,0.147900390625,25.699095425009727,1000.0,0.7825390696525574,2726.4640592813494,-3.5311522237956523,0.011052772,0.2,6.974326133728027
212992,1792,104,283.43,899.9502693099998,118,,,,,,,,,,,,,
215000,,,,,,0.9510535188019276,1040,0.0003,-0.006407728523481637,0.101806640625,138.98431102633475,985.45,0.7805249094963074,2883.4069165110586,-3.5160781159996986,0.010288366,0.2,107.15455627441406
215040,1834,105,292.68,931.5777281899999,117,,,,,,,,,,,,,
217088,1842,106,291.97,929.75280999,117,0.9499405659735203,1050,0.0003,-0.011029664121451788,0.11455078125,141.96155280470848,,0.7761715650558472,,-3.5035519145429133,0.010361841,0.2,29.154178619384766
217500,,,,,,0.9839892387390137,1060,0.0003,-0.011648064893961418,0.12783203125,41.100472319126126,685.25,0.7735660076141357,1938.7422134935855,-3.4875650011003017,0.013996732,0.2,9.571928977966309
219136,1873,107,301.65,958.3681882599999,116,,,,,,,,,,,,,
220000,,,,,,0.9867363777011633,1070,0.0003,-0.008902034000493586,0.169287109375,26.60504199117422,354.55,0.7702524065971375,1069.4351137518884,-3.4750208035111427,0.015070079,0.2,6.2577338218688965
221184,1892,108,307.11,976.6836134500003,116,,,,,,,,,,,,,
222500,,,,,,0.9903733124956489,1080,0.0003,-0.008134539355523884,0.119677734375,26.12935778796673,317.55,0.7702692747116089,937.9714392840863,-3.47255282625556,0.009562243,0.2,11.341297149658203
223232,1911,109,313.29,995.9545388900001,116,,,,,,,,,,,,,
