time/total_timesteps,time/time_elapsed,time/iterations,rollout/ep_len_mean,rollout/ep_rew_mean,time/fps,train/explained_variance,train/n_updates,train/learning_rate,train/policy_gradient_loss,train/clip_fraction,train/value_loss,eval/mean_ep_length,train/std,eval/mean_reward,train/entropy_loss,train/approx_kl,train/clip_range,train/loss
227328,842,111,319.52,1017.0820828400002,269,0.9944305717945099,1100,0.0003,-0.006216346022847574,0.186669921875,9.876248509436845,,0.6959893107414246,,-3.1266018085181715,0.016054604,0.2,2.4729020595550537
227500,,,,,,0.9492529518902302,1110,0.0003,-0.0067660861677723005,0.115478515625,125.36223395764827,1000.0,0.6923102736473083,2966.7262323617933,-3.1250075809657574,0.008419681,0.2,18.16642951965332
229376,862,112,331.03,1051.92933441,265,,,,,,,,,,,,,
230000,,,,,,0.9923354163765907,1120,0.0003,-0.008035590226063505,0.138818359375,11.60065874606371,972.6,0.687383770942688,2986.9996556699275,-3.1053586684167387,0.011961615,0.2,4.485629081726074
231424,882,113,342.6,1086.60339619,262,,,,,,,,,,,,,
232500,,,,,,0.9935472067445517,1130,0.0003,-0.006382153609592933,0.165234375,7.923891104012728,984.75,0.6880192756652832,2938.8908356428146,-3.096524781733751,0.017594341,0.2,2.073801279067993
233472,901,114,348.84,1106.5595764500001,258,,,,,,,,,,,,,
235000,,,,,,0.9947656420990825,1140,0.0003,-0.009898259372857866,0.166015625,9.019595753401518,665.35,0.6911407709121704,2200.3479702234267,-3.1058450520038603,0.013271269,0.2,5.344778060913086
235520,916,115,360.66,1144.9527536,257,,,,,,,,,,,,,
237500,,,,,,0.9958355501294136,1150,0.0003,-0.006709295604377985,0.122900390625,10.556023138761521,970.95,0.6942609548568726,2967.4789755403995,-3.114256977289915,0.012089092,0.2,6.391149997711182
237568,935,116,365.09,1157.2449094199999,253,,,,,,,,,,,,,
239616,939,117,370.77,1176.02340885,254,0.9144014939665794,1160,0.0003,-0.0071190973932971245,0.057373046875,319.6176503717899,,0.6928197741508484,,-3.118234909325838,0.007051212,0.2,5.418920993804932
240000,,,,,,0.9962315573357046,1170,0.0003,-0.00997354450810235,0.148876953125,10.855909682810307,1000.0,0.6879411935806274,2962.6504280865192,-3.1052556902170183,0.014582393,0.2,2.7575533390045166
241664,959,118,381.97,1210.1070384,251,,,,,,,,,,,,,
242500,,,,,,0.9952011676505208,1180,0.0003,-0.008252580423140898,0.23193359375,5.712335991114378,897.9,0.6795682311058044,2906.5486332654955,-3.0753379687666893,0.025524892,0.2,3.204767942428589
243712,978,119,376.32,1199.43463039,249,,,,,,,,,,,,,
245000,,,,,,0.995060982182622,1190,0.0003,-0.008632268410292455,0.107470703125,13.350188259780406,640.15,0.6785077452659607,2128.035163283348,-3.057220394164324,0.009908268,0.2,4.890018939971924
245760,992,120,368.8,1178.2239754000002,247,,,,,,,,,,,,,
247500,,,,,,0.9965406560804695,1200,0.0003,-0.009558326305705123,0.1234375,11.772779234498739,940.55,0.6735348105430603,2994.6622698962688,-3.038278079777956,0.011163101,0.2,5.639190673828125
247808,1011,121,372.08,1189.6983264399998,245,,,,,,,,,,,,,
249856,1015,122,377.01,1207.4213378,246,0.9943849700503051,1210,0.0003,-0.007180756764137186,0.13916015625,13.996011571586132,,0.6702779531478882,,-3.01917829439044,0.011493758,0.2,3.1406447887420654
250000,,,,,,0.9933835887350142,1220,0.0003,-0.0096432766324142,0.109521484375,16.135291968286037,914.4,0.6638274192810059,2765.091807115078,-2.995516322553158,0.009573141,0.2,9.354455947875977
251904,1033,123,375.08,1202.4745708199998,243,,,,,,,,,,,,,
252500,,,,,,0.9941946091130376,1230,0.0003,-0.01369274448370561,0.1390625,20.352168752253057,909.0,0.6623820662498474,2625.2030698239805,-2.9778254471719263,0.012756549,0.2,4.6728081703186035
253952,1052,124,379.62,1219.51370595,241,,,,,,,,,,,,,
255000,,,,,,0.9955051988363266,1240,0.0003,-0.010330442484701052,0.131494140625,16.388073955476283,810.8,0.6584815382957458,2430.1625189900396,-2.9650233924388885,0.012963289,0.2,3.138814687728882
256000,1069,125,377.65,1213.00094921,239,,,,,,,,,,,,,
257500,,,,,,0.9954427075572312,1250,0.0003,-0.007170451342244632,0.124951171875,15.005515937507152,564.35,0.6607711315155029,1816.4816959559917,-2.9609559036791326,0.011254985,0.2,5.1670823097229
258048,1082,126,392.03,1258.51403951,238,,,,,,,,,,,,,
260000,,,,,,0.9953474090434611,1260,0.0003,-0.0035152856609784065,0.161572265625,10.786808180809022,342.25,0.6627371311187744,1163.3207176268102,-2.970948826521635,0.012309123,0.2,3.4068329334259033
260096,1091,127,385.72,1246.83037337,238,,,,,,,,,,,,,
262144,1095,128,384.39,1245.1229252499998,239,0.9962540715932846,1270,0.0003,-0.00991292228718521,0.12568359375,13.82916724383831,,0.6555708050727844,,-2.964437086135149,0.012025193,0.2,4.870089054107666
262500,,,,,,0.9968268177472055,1280,0.0003,-0.008518913597799837,0.133984375,10.903122673928738,338.15,0.6550462245941162,1157.0557650864125,-2.9499454848468303,0.012513089,0.2,2.303899049758911
264192,1104,129,366.4,1191.56949817,239,,,,,,,,,,,,,
265000,,,,,,0.8014390468597412,1290,0.0003,-0.00969544246327132,0.096142578125,934.828211247921,403.05,0.6548707485198975,1375.410477733612,-2.9480584733188153,0.0085620675,0.2,961.2102661132812
266240,1115,130,354.45,1160.03679636,238,,,,,,,,,,,,,
267500,,,,,,0.9929229193367064,1300,0.0003,-0.006168036552844569,0.131982421875,19.364882203936578,717.75,0.6492984890937805,2246.396342802048,-2.936686043441296,0.0138750095,0.2,10.381355285644531
268288,1130,131,356.66,1163.83684178,237,,,,,,,,,,,,,
270000,,,,,,0.9916977230459452,1310,0.0003,-0.005278703922522254,0.182568359375,8.481538777798415,547.8,0.6551058292388916,1846.089439290762,-2.944268674403429,0.014045643,0.2,4.043450355529785
270336,1143,132,357.5,1164.83293085,236,,,,,,,,,,,,,
272384,1147,133,355.35,1160.95818119,237,0.9904530942440033,1320,0.0003,-0.004170809726929292,0.093701171875,23.807427841424943,,0.6492859721183777,,-2.9380571067333223,0.011693258,0.2,8.54989242553711
272500,,,,,,0.9945422201417387,1330,0.0003,-0.00783402476226911,0.115380859375,15.57894188016653,766.4,0.6474437117576599,2388.780407446623,-2.9194378279149533,0.0114218965,0.2,3.5241048336029053
274432,1163,134,355.16,1163.7367533699999,235,,,,,,,,,,,,,
275000,,,,,,0.994847618509084,1340,0.0003,-0.007033029693411663,0.113623046875,21.86661673039198,930.45,0.6455386877059937,2850.5219721913336,-2.9072300031781197,0.012716224,0.2,6.244091510772705
276480,1182,135,347.41,1141.0657464899998,233,,,,,,,,,,,,,
277500,,,,,,0.9945213268510997,1350,0.0003,-0.009261448553297668,0.130908203125,13.47457230836153,955.35,0.6449640989303589,2947.040500366688,-2.8997551396489145,0.014045771,0.2,5.539257049560547
278528,1201,136,351.38,1151.28418389,231,,,,,,,,,,,,,
280000,,,,,,0.8984434306621552,1360,0.0003,-0.00628116860461887,0.073583984375,227.58982808589934,930.85,0.6437612771987915,2841.5096093416214,-2.897898052632809,0.009090349,0.2,207.97047424316406
280576,1219,137,359.33,1172.64931008,229,,,,,,,,,,,,,
282500,,,,,,0.9875289751216769,1370,0.0003,-0.006347841667593457,0.15947265625,15.74290609061718,800.75,0.6338598728179932,2545.471137970686,-2.8695978216826914,0.012363335,0.2,6.336841583251953
282624,1236,138,364.56,1190.35531738,228,,,,,,,,,,,,,
284672,1240,139,363.61,1187.8883648199999,229,0.9914346700534225,1380,0.0003,-0.009814180858666078,0.1271484375,24.700991328060628,,0.6309072375297546,,-2.8390383683145046,0.012223828,0.2,8.625290870666504
285000,,,,,,0.9935078606940806,1390,0.0003,-0.009547178639331832,0.114013671875,25.58244141638279,759.0,0.6275325417518616,2458.6101940214635,-2.824426656961441,0.014933331,0.2,7.9337568283081055
286720,1256,140,358.57,1168.1209587499998,228,,,,,,,,,,,,,
287500,,,,,,0.8588266521692276,1400,0.0003,-0.0059892695455346255,0.075537109375,702.3069069325924,969.8,0.6243505477905273,2943.765547609329,-2.807718550413847,0.007985637,0.2,36.88106918334961
288768,1276,141,366.07,1189.80603351,226,,,,,,,,,,,,,
290000,,,,,,0.7141309380531311,1410,0.0003,-0.007859106722753495,0.0962890625,694.5744007647038,1000.0,0.6210001707077026,2945.740811109543,-2.7913438960909844,0.010173405,0.2,37.58637237548828
290816,1296,142,373.84,1213.2365407999998,224,,,,,,,,,,,,,
292500,,,,,,0.7332322597503662,1420,0.0003,-0.00024361537653021513,0.167578125,355.2947696477175,970.3,0.6147565841674805,2939.5765866696834,-2.7644621573388575,0.014783387,0.2,4.415145397186279
292864,1315,143,380.96,1234.63373408,222,,,,,,,,,,,,,
294912,1319,144,377.7,1225.82245397,223,0.9909038888290524,1430,0.0003,-0.0053835699072806165,0.185205078125,15.138412770628928,,0.6065200567245483,,-2.7324227049946783,0.017368697,0.2,3.115882396697998
295000,,,,,,0.9731300696730614,1440,0.0003,-0.007518844911828637,0.11669921875,66.06660631597042,599.7,0.6071603298187256,1797.4276625216007,-2.7171709164977074,0.009895443,0.2,10.025063514709473
296960,1332,145,377.77,1225.8066758,222,,,,,,,,,,,,,
297500,,,,,,0.9766733013093472,1450,0.0003,-0.010775339449173771,0.185302734375,45.35659281015396,270.35,0.6063981056213379,917.8072765648365,-2.720696099102497,0.020034254,0.2,14.963628768920898
299008,1341,146,385.04,1245.72561576,222,,,,,,,,,,,,,
300000,,,,,,0.9888514168560505,1460,0.0003,-0.00827409524936229,0.166015625,21.26448963880539,358.05,0.6066988706588745,1178.6581129610538,-2.717023678869009,0.018859152,0.2,7.316248416900635
301056,1350,147,394.19,1270.4504660799998,222,,,,,,,,,,,,,
302500,,,,,,0.9611597433686256,1470,0.0003,-0.005412231408990919,0.179150390625,46.32736365199089,259.2,0.6023350358009338,877.0610888659954,-2.7103969417512417,0.018891472,0.2,19.01910972595215
303104,1358,148,396.85,1277.17016195,223,,,,,,,,,,,,,
305000,,,,,,0.9812154825776815,1480,0.0003,-0.008979777884087525,0.123291015625,38.46967284977436,258.9,0.6040127873420715,875.839732581377,-2.702481187880039,0.011724004,0.2,12.37755298614502
305152,1366,149,404.22,1301.95072626,223,,,,,,,,,,,,,
307200,1370,150,394.96,1275.89198623,224,0.961706567555666,1490,0.0003,-0.006202176754595712,0.1318359375,89.40715636014939,,0.6067672967910767,,-2.7154916502535342,0.011567156,0.2,14.43030071258545
307500,,,,,,0.9862933913245797,1500,0.0003,-0.009284275994286873,0.1025390625,46.95722325444221,253.55,0.6035727262496948,857.9057770013809,-2.712987022101879,0.008676466,0.2,16.572998046875
309248,1378,151,384.58,1247.05532787,224,,,,,,,,,,,,,
310000,,,,,,0.971365001052618,1510,0.0003,-0.00889047087111976,0.132080078125,99.66156257987022,242.95,0.6010202765464783,815.7988108634949,-2.698693197965622,0.015672464,0.2,70.55722045898438
311296,1386,152,377.05,1220.7316392599998,224,,,,,,,,,,,,,
312500,,,,,,0.9746493920683861,1520,0.0003,-0.007470030334661715,0.115966796875,103.33947421312332,238.1,0.5924908518791199,799.5639792740345,-2.670570296794176,0.010816716,0.2,35.93571090698242
313344,1394,153,377.29,1219.03586804,224,,,,,,,,,,,,,
315000,,,,,,0.9837056491523981,1530,0.0003,-0.003975111394538544,0.204833984375,22.390785932540894,232.55,0.5987261533737183,773.319747877121,-2.666041036695242,0.024763651,0.2,5.974678993225098
315392,1402,154,378.89,1224.03543367,224,,,,,,,,,,,,,
317440,1406,155,371.33,1205.45733506,225,0.9888633647933602,1540,0.0003,-0.004757898356183432,0.15927734375,27.463526996970177,,0.6027669906616211,,-2.6830335319042207,0.015533423,0.2,14.721169471740723
317500,,,,,,0.9901791214942932,1550,0.0003,-0.008965836357674561,0.140771484375,29.85872575342655,247.95,0.5980130434036255,835.1132510721684,-2.6801678471267225,0.01368954,0.2,13.424389839172363
319488,1414,156,363.23,1179.30228442,225,,,,,,,,,,,,,
320000,,,,,,0.9862994365394115,1560,0.0003,-0.006062425642448943,0.126025390625,37.785585194826126,265.2,0.599418044090271,896.6069692075253,-2.672302470356226,0.010001787,0.2,20.595163345336914
321536,1422,157,370.92,1204.7493987899998,226,,,,,,,,,,,,,
322500,,,,,,0.9916758108884096,1570,0.0003,-0.007034917242708616,0.196142578125,21.422199028730393,252.55,0.6065797805786133,865.7864482104778,-2.700226916372776,0.017869689,0.2,6.8289361000061035
323584,1430,158,379.06,1235.4675938199998,226,,,,,,,,,,,,,
325000,,,,,,0.9930661995895207,1580,0.0003,-0.004725136085471604,0.14375,25.540063382685183,268.45,0.6030909419059753,927.7515197396278,-2.7025085031986236,0.013109354,0.2,18.748882293701172
325632,1438,159,379.39,1239.57270144,226,,,,,,,,,,,,,
327500,,,,,,0.9952979008667171,1590,0.0003,-0.006521749950479716,0.16640625,16.870086520910263,327.2,0.5986537337303162,1136.4882274746894,-2.679089742898941,0.015334753,0.2,3.6570188999176025
327680,1447,160,380.51,1246.29935658,226,,,,,,,,,,,,,
329728,1452,161,368.72,1211.30350993,227,0.9962733231950551,1600,0.0003,-0.0073378442059038205,0.2412109375,6.372666097432375,,0.5989843606948853,,-2.6746388010680677,0.020632414,0.2,1.868693232536316
330000,,,,,,0.9960307809524238,1610,0.0003,-0.006936103162297513,0.160986328125,13.855266924202443,232.4,0.5973058938980103,777.0569913327694,-2.6702538289129736,0.01969732,0.2,2.564596652984619
331776,1459,162,360.2,1185.91301779,227,,,,,,,,,,,,,
332500,,,,,,0.9950931929051876,1620,0.0003,-0.00967960013949778,0.149951171875,19.03371600061655,239.9,0.5976197719573975,813.9432373344898,-2.6659054651856424,0.013835945,0.2,6.909049987792969
333824,1467,163,352.22,1165.9410520899999,227,,,,,,,,,,,,,
335000,,,,,,0.989263266324997,1630,0.0003,-0.007759676882415079,0.12900390625,25.672014579176903,239.1,0.5956476926803589,807.5217814147472,-2.655870133638382,0.012188373,0.2,7.020796775817871
335872,1475,164,349.59,1160.6350481499999,227,,,,,,,,,,,,,
337500,,,,,,0.9942731787450612,1640,0.0003,-0.012167773599503561,0.186962890625,14.498089244961738,232.85,0.5964610576629639,769.747900813818,-2.6475716404616834,0.01683413,0.2,5.833036422729492
337920,1482,165,347.67,1158.46904051,227,,,,,,,,,,,,,
339968,1486,166,345.67,1152.1860055,228,0.9938995968550444,1650,0.0003,-0.006786109547829255,0.157373046875,22.39324887394905,,0.5997668504714966,,-2.6598980605602263,0.015252149,0.2,9.304642677307129
340000,,,,,,0.9934222172014415,1660,0.0003,-0.009175569316721522,0.164599609375,23.882294009625912,249.45,0.595787763595581,842.7312500536442,-2.657152733206749,0.014677746,0.2,7.0320820808410645
342016,1494,167,352.77,1175.09595433,228,,,,,,,,,,,,,
342500,,,,,,0.972019063308835,1670,0.0003,-0.008271416614297778,0.15,58.51556362807751,250.95,0.5985731482505798,847.3736559331417,-2.6579807132482527,0.010341458,0.2,37.99436569213867
344064,1502,168,359.4,1196.36246295,228,,,,,,,,,,,,,
345000,,,,,,0.990300084464252,1680,0.0003,-0.005799617469892837,0.126904296875,20.97459941804409,309.05,0.5956575274467468,1062.7377755999564,-2.649930279701948,0.0135012,0.2,12.228986740112305
346112,1511,169,365.5,1216.6501471299998,228,,,,,,,,,,,,,
347500,,,,,,0.9876571940258145,1690,0.0003,-0.009279292990686371,0.212060546875,17.17204350978136,291.2,0.5975550413131714,1007.2094942390919,-2.6502037934958933,0.022248546,0.2,4.14909553527832
348160,1520,170,368.66,1227.3135348100002,229,,,,,,,,,,,,,
350000,,,,,,0.9885988356545568,1700,0.0003,-0.006745007200515829,0.11728515625,40.441622364521024,410.2,0.5947971343994141,1428.94178930521,-2.6472145773470404,0.013417194,0.2,55.97311019897461
350208,1530,171,365.42,1220.8159056400002,228,,,,,,,,,,,,,
352256,1534,172,362.64,1215.7022092700001,229,0.9899924639612436,1710,0.0003,-0.005849511433916632,0.1767578125,43.82481713891029,,0.5907390117645264,,-2.6304947063326836,0.017908504,0.2,52.59821319580078
352500,,,,,,0.9947231160476804,1720,0.0003,-0.0070070786910946484,0.23837890625,14.503288109600543,1000.0,0.5872699618339539,3315.585938024521,-2.6063507840037348,0.024078686,0.2,5.103871822357178
354304,1554,173,370.33,1239.0519000499999,227,,,,,,,,,,,,,
355000,,,,,,0.9941803677938879,1730,0.0003,-0.004097292813821696,0.223291015625,12.623342462629079,894.25,0.5803701877593994,3011.135994642973,-2.5821740441024303,0.027122583,0.2,9.526335716247559
356352,1572,174,386.27,1290.4969502,226,,,,,,,,,,,,,
357500,,,,,,0.9960239683277905,1740,0.0003,-0.00148690454516327,0.242529296875,8.300333016365766,347.9,0.5743342041969299,1198.3485943675041,-2.553536119312048,0.015695058,0.2,4.03442907333374
358400,1582,175,381.72,1276.59771928,226,,,,,,,,,,,,,
360000,,,,,,0.9907155325636268,1750,0.0003,-0.011657689163985196,0.15556640625,35.72583620846272,470.4,0.5703844428062439,1633.340546029806,-2.5282991267740726,0.0140451,0.2,32.71945571899414
360448,1593,176,382.44,1278.7555123500001,226,,,,,,,,,,,,,
362496,1597,177,389.3,1301.8567647300001,226,0.9932073699310422,1760,0.0003,-0.010156431948416866,0.16884765625,13.944726552069188,,0.5684950351715088,,-2.513324014097452,0.013948247,0.2,4.751428127288818
362500,,,,,,0.997001965297386,1770,0.0003,-0.009599552987492644,0.17099609375,8.728445854038,296.25,0.5647794008255005,898.1527305185795,-2.496338312327862,0.017562067,0.2,4.479422092437744
364544,1606,178,385.21,1281.69228772,226,,,,,,,,,,,,,
365000,,,,,,0.5533360242843628,1780,0.0003,-0.007202010523178615,0.139111328125,1396.656616830826,1000.0,0.5655077695846558,3310.3798910200594,-2.484150356799364,0.010821212,0.2,1062.533203125
366592,1626,179,381.19,1267.5771953899998,225,,,,,,,,,,,,,
367500,,,,,,0.8732436746358871,1790,0.0003,-0.007201342083862983,0.112109375,422.4221956908703,658.75,0.565780758857727,2308.0022158026695,-2.4869472943246365,0.01034748,0.2,335.3851623535156
368640,1640,180,390.47,1294.3854138400002,224,,,,,,,,,,,,,
370000,,,,,,0.8899806067347527,1800,0.0003,-0.007327662687748671,0.136474609375,370.41802217662337,831.7,0.5670901536941528,2846.353793776035,-2.490896048396826,0.013554186,0.2,416.2520446777344
370688,1658,181,400.59,1325.5605690300001,223,,,,,,,,,,,,,
372500,,,,,,0.9863541470840573,1810,0.0003,-0.001342528167879209,0.223291015625,11.727439592778683,296.05,0.5720922946929932,1026.9748528540135,-2.5188215412199497,0.025640197,0.2,3.104058027267456
372736,1666,182,407.92,1349.96556343,223,,,,,,,,,,,,,
374784,1670,183,406.64,1345.13384348,224,0.9918673252686858,1820,0.0003,-0.008200632709485945,0.134033203125,20.574882593750953,,0.5731992721557617,,-2.535050790756941,0.010014432,0.2,7.54191255569458
375000,,,,,,0.9908056417480111,1830,0.0003,-0.009638836559315678,0.129248046875,27.64460906088352,298.75,0.572575569152832,1038.2094954371453,-2.5372279278934,0.011503472,0.2,8.451055526733398
376832,1679,184,402.53,1333.8193653600001,224,,,,,,,,,,,,,
377500,,,,,,0.9299126863479614,1840,0.0003,-0.008052616423810832,0.1291015625,386.8688095510006,251.9,0.5678075551986694,862.4548395752906,-2.521924841403961,0.013251531,0.2,33.932552337646484
378880,1687,185,401.97,1329.97545335,224,,,,,,,,,,,,,
380000,,,,,,0.8665022403001785,1850,0.0003,-0.00681339273287449,0.083251953125,650.5584995985031,284.75,0.567133367061615,980.0661416471005,-2.505570384114981,0.008906939,0.2,298.0697937011719
380928,1695,186,383.58,1271.89287835,224,,,,,,,,,,,,,
382500,,,,,,0.88885547965765,1860,0.0003,-0.008201682458457071,0.1248046875,610.2036884486675,285.4,0.5649372339248657,983.838786906004,-2.4999103538691996,0.018212471,0.2,824.394775390625
382976,1704,187,382.81,1269.28980915,224,,,,,,,,,,,,,
385000,,,,,,0.9842983894050121,1870,0.0003,-0.009699050401104614,0.195458984375,27.850882540643216,254.3,0.5624731779098511,870.8599964141846,-2.4885237984359265,0.017599043,0.2,9.183999061584473
385024,1712,188,385.73,1279.97610325,224,,,,,,,,,,,,,
387072,1716,189,379.5,1258.67692364,225,0.9928156277164817,1880,0.0003,-0.007348809789982624,0.190771484375,22.581141403317453,,0.5594888925552368,,-2.468589548021555,0.014685687,0.2,8.984306335449219
387500,,,,,,0.9098750501871109,1890,0.0003,-0.008829220410552807,0.141259765625,392.45307568907737,246.4,0.5644972324371338,854.6712345182896,-2.4818493977189062,0.014554187,0.2,19.053377151489258
389120,1724,190,373.37,1239.36238847,225,,,,,,,,,,,,,
390000,,,,,,0.9951788075268269,1900,0.0003,-0.008228510231128893,0.2083984375,12.569664506614208,244.2,0.5630885362625122,839.4643271565437,-2.485314776003361,0.015150668,0.2,3.4285573959350586
391168,1732,191,343.54,1141.2148293700002,225,,,,,,,,,,,,,
392500,,,,,,0.8972056582570076,1910,0.0003,-0.010567047825315968,0.17744140625,525.6407682418824,253.4,0.565996527671814,867.2897759854793,-2.4936063662171364,0.013121922,0.2,170.51060485839844
393216,1739,192,335.73,1114.3706598,225,,,,,,,,,,,,,
395000,,,,,,0.9935068995691836,1920,0.0003,-0.0076336781377904115,0.20087890625,18.976877269148826,254.8,0.5600903034210205,869.709988951683,-2.482047138363123,0.018926814,0.2,7.786685466766357
395264,1748,193,328.16,1087.09955265,226,,,,,,,,,,,,,
397312,1751,194,320.04,1065.7384759300003,226,0.8474118113517761,1930,0.0003,-0.00813310358353192,0.102587890625,621.6956153810024,,0.55979323387146,,-2.4710921332240106,0.011076221,0.2,66.37484741210938
397500,,,,,,0.9210060983896255,1940,0.0003,-0.010856933203467634,0.14951171875,297.99873781204224,246.3,0.5586004257202148,843.3302958011627,-2.468028845638037,0.014030571,0.2,14.770355224609375
399360,1759,195,314.21,1047.67729981,226,,,,,,,,,,,,,
400000,,,,,,0.9792201314121485,1950,0.0003,-0.006369420600822196,0.243310546875,20.098637591302396,257.1,0.5590472221374512,882.5818596124649,-2.4638978891074657,0.023434298,0.2,5.391860008239746
401408,1767,196,308.9,1031.9502455600002,227,,,,,,,,,,,,,
402500,,,,,,0.9906987929716706,1960,0.0003,-0.009863013465655967,0.1833984375,18.309521555900574,254.85,0.5508966445922852,875.8899161934853,-2.442686281353235,0.015860885,0.2,5.751768112182617
403456,1775,197,303.32,1013.9666531400002,227,,,,,,,,,,,,,
405000,,,,,,0.9928168510086834,1970,0.0003,-0.010048398072831333,0.174853515625,22.580903792381285,300.75,0.5545358657836914,1044.1995766043663,-2.4305696934461594,0.017794553,0.2,5.866598606109619
405504,1784,198,302.61,1011.57423407,227,,,,,,,,,,,,,
407500,,,,,,0.9950101403519511,1980,0.0003,-0.004891749055241234,0.202392578125,16.4040103957057,335.4,0.5545811653137207,1165.3971646606922,-2.4346414528787137,0.018553704,0.2,9.574779510498047
407552,1793,199,306.34,1025.50491666,227,,,,,,,,,,,,,
409600,1797,200,305.77,1024.19995383,227,0.9955995343625546,1990,0.0003,-0.006844150496181101,0.14560546875,11.812366388738155,,0.553641676902771,,-2.436516545712948,0.012467258,0.2,3.079632520675659
410000,,,,,,0.956363070756197,2000,0.0003,-0.00901487393421121,0.10537109375,179.50139055252075,340.15,0.5509949326515198,1181.8792862951755,-2.43269272223115,0.0122932475,0.2,249.14808654785156
411648,1806,201,314.34,1053.71990476,227,,,,,,,,,,,,,
412500,,,,,,0.9876998364925385,2010,0.0003,-0.00565216391114518,0.165771484375,35.41807890832424,329.85,0.5482629537582397,1144.2627462625503,-2.413042974472046,0.019950354,0.2,6.6358323097229
413696,1815,202,320.44,1075.6435544400001,227,,,,,,,,,,,,,
415000,,,,,,0.9921630462631583,2020,0.0003,-0.006244013056857511,0.189990234375,20.10870693176985,304.2,0.5427745580673218,1049.6602901935578,-2.3921251595020294,0.027837649,0.2,6.286750793457031
415744,1824,203,318.13,1068.7472223999998,227,,,,,,,,,,,,,
417500,,,,,,0.9954376798123121,2030,0.0003,-0.0039970272220671175,0.1966796875,12.563867642730475,285.0,0.538628101348877,993.6691637814044,-2.364523086696863,0.015728824,0.2,3.2857749462127686
417792,1833,204,318.52,1070.70134364,227,,,,,,,,,,,,,
419840,1837,205,326.25,1093.5092040499999,228,0.9970382668543607,2040,0.0003,-0.009964467844110914,0.214794921875,10.0459008641541,,0.5371119379997253,,-2.353778975456953,0.019624872,0.2,2.9113214015960693
420000,,,,,,0.9871963746845722,2050,0.0003,-0.004209693035227247,0.27333984375,7.664931433647871,392.05,0.5342327356338501,1372.0518153429032,-2.3437511928379537,0.025598068,0.2,2.0398101806640625
421888,1847,206,341.23,1139.72688894,228,,,,,,,,,,,,,
422500,,,,,,0.9942517969757318,2060,0.0003,-0.0020606261896318756,0.21748046875,4.573870944231748,643.65,0.5335657596588135,2170.679990398884,-2.335617343336344,0.0245108,0.2,0.9697369933128357
423936,1861,207,357.7,1189.54302573,227,,,,,,,,,,,,,
425000,,,,,,0.9944183463230729,2070,0.0003,-0.011086864842218347,0.137841796875,10.594179996848107,307.75,0.5345946550369263,1070.305405062437,-2.3414978429675104,0.013319679,0.2,4.446344375610352
425984,1870,208,361.21,1201.9964561200002,227,,,,,,,,,,,,,
427500,,,,,,0.9925225991755724,2080,0.0003,-0.008686950520495885,0.10927734375,18.161522397398947,280.05,0.5349809527397156,965.7899808466434,-2.342547948658466,0.012798989,0.2,5.795591831207275
428032,1878,209,375.68,1247.20855005,227,,,,,,,,,,,,,
430000,,,,,,0.9840946178883314,2090,0.0003,-0.006850096367998049,0.144482421875,15.487685497105122,258.6,0.5304757356643677,892.6668977320194,-2.329145309329033,0.011610479,0.2,3.2140955924987793
430080,1886,210,378.48,1256.76522374,227,,,,,,,,,,,,,
432128,1890,211,392.09,1301.6753487599997,228,0.8614663183689117,2100,0.0003,-0.009317206570995041,0.11982421875,683.5359078764916,,0.5281194448471069,,-2.309469665586948,0.011702387,0.2,294.5221862792969
432500,,,,,,0.9870708798989654,2110,0.0003,-0.00878354019660037,0.2029296875,9.936744276434183,275.65,0.5288304686546326,952.4151102304459,-2.304309428483248,0.019473825,0.2,4.323741912841797
434176,1898,212,390.41,1297.2642964799998,228,,,,,,,,,,,,,
435000,,,,,,0.9235410839319229,2120,0.0003,-0.008920843768282793,0.1185546875,373.6974717438221,280.1,0.5299628973007202,969.6345347225666,-2.3063968613743784,0.009601424,0.2,19.52583122253418
436224,1907,213,399.93,1330.61544266,228,,,,,,,,,,,,,
437500,,,,,,0.9928097259253263,2130,0.0003,-0.010673210729146376,0.16748046875,18.58503742814064,279.95,0.5278229117393494,973.3005778968334,-2.3037916660308837,0.014345363,0.2,7.414161205291748
438272,1915,214,408.7,1362.2616352200002,228,,,,,,,,,,,,,
440000,,,,,,0.9927360834553838,2140,0.0003,-0.009161771566141397,0.12392578125,25.5273267775774,269.0,0.5272007584571838,932.9745835840702,-2.2937823995947837,0.013227262,0.2,6.947603225708008
440320,1923,215,408.93,1367.72257745,228,,,,,,,,,,,,,
442368,1927,216,407.79,1365.4865591799999,229,0.9949855883605778,2150,0.0003,-0.0073114042315864936,0.13125,18.119644483923913,,0.5250000953674316,,-2.2855499006807802,0.012939019,0.2,5.355772495269775
442500,,,,,,0.9919626591727138,2160,0.0003,-0.008765733233303763,0.128515625,30.501199993491174,260.8,0.5226345658302307,914.4084861576557,-2.271169889718294,0.013808198,0.2,11.207741737365723
444416,1935,217,411.58,1379.0885958300005,229,,,,,,,,,,,,,
445000,,,,,,0.9805235788226128,2170,0.0003,-0.0037865839985897765,0.15654296875,71.047306419909,255.55,0.5235915780067444,889.0756621956825,-2.264755638688803,0.011853513,0.2,12.44314193725586
446464,1943,218,407.45,1366.1482451600002,229,,,,,,,,,,,,,
