rollout/ep_rew_mean,time/time_elapsed,time/episodes,time/fps,rollout/ep_len_mean,time/total_timesteps,train/learning_rate,train/n_updates,train/actor_loss,train/critic_loss,eval/mean_ep_length,eval/mean_reward
13.19,17,536,157,13.19,2683,0.001,2532,-4.948538174996009,0.1556111638649152,,
15.32,18,540,157,15.32,2908,0.001,2757,-5.316174966948373,0.16946587359000528,,
,,,,,3000,0.001,2875,-5.552156527837117,0.1970683204010129,52.5,52.5
17.31,20,544,154,17.31,3119,0.001,2977,-5.786433506011963,0.23539959726964726,,
19.03,21,548,153,19.03,3303,0.001,3167,-6.006627621858017,0.2175694538037414,,
20.63,22,552,152,20.63,3475,0.001,3341,-6.2401884685863145,0.17414272225207902,,
22.17,24,556,150,22.17,3641,0.001,3507,-6.751301693916321,0.17373980218544602,,
23.68,25,560,148,23.68,3804,0.001,3672,-6.99572856426239,0.24409002382308245,,
25.17,26,564,147,25.17,3965,0.001,3832,-7.365272294907343,0.3347476473668726,,
,,,,,4000,0.001,3872,-7.438676476478577,0.3099611114710569,41.2,41.2
26.62,28,568,146,26.62,4122,0.001,3990,-7.587745141983032,0.3076084303932312,,
28.08,29,572,146,28.08,4280,0.001,4147,-7.876998019218445,0.3608965115621686,,
29.56,30,576,146,29.56,4440,0.001,4306,-8.052476620674133,0.3553567182272673,,
31.07,31,580,145,31.07,4603,0.001,4471,-8.43177130108788,0.40840513152735575,,
32.44,32,584,145,32.44,4752,0.001,4621,-8.747061093648275,0.3646731649835904,,
33.84,33,588,145,33.84,4908,0.001,4776,-8.83896882193429,0.4258012246431374,,
,,,,,5000,0.001,4890,-9.10299005006489,0.37286096811294556,39.2,39.2
35.08,34,592,145,35.08,5060,0.001,4929,-9.186124299701891,0.3829602389954604,,
36.31,35,596,145,36.31,5216,0.001,5084,-9.597406148910522,0.5225696300084774,,
37.63,36,600,145,37.63,5373,0.001,5240,-9.54278769493103,0.40963119380176066,,
38.93,37,604,145,38.93,5532,0.001,5400,-9.83348932720366,0.5455814674496651,,
40.15,39,608,145,40.15,5691,0.001,5557,-10.22218279838562,0.4882271409034729,,
41.33,40,612,145,41.33,5848,0.001,5716,-10.483958292007447,0.6200415073679044,,
,,,,,6000,0.001,5875,-10.5846697154798,0.526564645079466,38.8,38.8
41.91,41,616,145,41.91,6006,,,,,,
41.94,42,620,145,41.94,6161,0.001,6028,-10.80491771697998,0.41265028982590407,,
42.01,43,624,145,42.01,6316,0.001,6184,-11.059146308898926,0.6250200351843467,,
42.27,44,628,144,42.27,6474,0.001,6342,-11.033050400870186,0.5625998250594954,,
41.67,45,632,144,41.67,6630,0.001,6498,-11.49834800901867,0.6558192492258258,,
41.01,47,636,143,41.01,6784,0.001,6652,-11.855302208348325,0.49855992727373777,,
40.32,48,640,143,40.32,6940,0.001,6808,-11.831198993482088,0.5920084948475296,,
,,,,,7000,0.001,6886,-12.082461023330689,0.6644073491677259,39.5,39.5
39.77,49,644,143,39.77,7096,0.001,6964,-11.959548854827881,0.6462950190672507,,
39.5,50,648,142,39.5,7253,0.001,7122,-12.237974548339844,0.5171480361372233,,
39.33,51,652,143,39.33,7408,0.001,7274,-12.383880514847604,0.5813192290228766,,
39.23,52,656,143,39.23,7564,0.001,7432,-12.58550181388855,0.568317052645561,,
39.2,53,660,143,39.2,7724,0.001,7591,-12.839670582821494,0.7479167328431056,,
39.21,55,664,143,39.21,7886,0.001,7752,-13.015346813201905,0.7992367655038833,,
,,,,,8000,0.001,7876,-13.165032931736537,0.681882965422812,41.6,41.6
39.3,56,668,143,39.3,8052,0.001,7918,-13.152552967979794,0.9082940300660474,,
39.32,57,672,143,39.32,8212,0.001,8079,-13.553177482203433,0.7548640962594595,,
39.26,58,676,143,39.26,8366,0.001,8237,-13.551697912670317,0.5429851944957461,,
39.29,59,680,143,39.29,8532,0.001,8399,-13.636252766563778,0.7178546928389128,,
39.39,60,684,143,39.39,8691,0.001,8560,-13.788304710388184,0.6825976971536875,,
39.43,61,688,143,39.43,8851,0.001,8718,-14.187387148539225,0.6859578668344312,,
,,,,,9000,0.001,8879,-14.213384962081909,0.5886502743857663,40.8,40.8
39.54,62,692,143,39.54,9014,,,,,,
39.67,64,696,143,39.67,9183,0.001,9049,-14.528078989549117,0.6546588119533326,,
39.79,65,700,143,39.79,9352,0.001,9216,-14.585805069316518,0.5735315216142077,,
39.86,66,704,143,39.86,9518,0.001,9383,-14.838165283203125,0.49665861522279137,,
39.98,67,708,143,39.98,9689,0.001,9553,-14.78732258932931,0.6566081139303389,,
40.13,68,712,143,40.13,9861,0.001,9725,-15.045173788070679,0.5759984563763548,,
,,,,,10000,0.001,9897,-15.201240106062455,0.4610116715458306,43.4,43.4
40.26,70,716,143,40.26,10032,,,,,,
40.4,71,720,143,40.4,10201,0.001,10067,-15.434023423628373,0.649406334426668,,
40.62,72,724,143,40.62,10378,0.001,10241,-15.513684397158416,0.5924926795389341,,
40.8,73,728,143,40.8,10554,0.001,10419,-16.035551938143644,0.5715076592233446,,
40.94,74,732,143,40.94,10724,0.001,10588,-16.06873521350679,0.6832938648578597,,
41.14,76,736,143,41.14,10898,0.001,10761,-16.41258144378662,0.49635201607915486,,
,,,,,11000,0.001,10896,-16.34271932684857,0.6072744979806568,46.3,46.3
41.41,77,740,143,41.41,11081,0.001,10942,-16.22458723317022,0.7148015806856363,,
41.68,78,744,143,41.68,11264,0.001,11125,-16.37731898914684,0.6499711304903031,,
41.9,79,748,143,41.9,11443,0.001,11303,-16.76259944552467,0.7489334220109984,,
42.13,81,752,143,42.13,11621,0.001,11483,-16.3564483551752,0.8093398126751877,,
42.41,82,756,143,42.41,11805,0.001,11667,-16.931043210236922,0.6691225692629814,,
42.7,83,760,143,42.7,11994,0.001,11853,-16.888725073441215,0.7796588229372147,,
,,,,,12000,0.001,11901,-16.932334343592327,0.7337608595068256,47.6,47.6
43.0,85,764,142,43.0,12186,0.001,12044,-17.172760367393494,0.8111703259249529,,
43.21,86,768,143,43.21,12373,0.001,12233,-17.382241986014627,0.5279412895441056,,
43.48,87,772,143,43.48,12560,0.001,12421,-17.318967938423157,0.565304530163606,,
43.82,89,776,143,43.82,12748,0.001,12610,-17.999029657115106,0.6599272191524506,,
44.17,90,780,143,44.17,12949,0.001,12808,-17.914570693969726,0.5784180733014126,,
,,,,,13000,0.001,12906,-17.806077995300292,0.759685501754284,47.7,47.7
44.56,92,784,142,44.56,13147,0.001,13006,-18.101014101946795,0.6913972038705394,,
44.92,93,788,142,44.92,13343,0.001,13202,-18.325109041654148,0.5601309304143868,,
45.3,94,792,143,45.3,13544,0.001,13398,-18.60332649230957,0.7673924057459345,,
45.67,96,796,143,45.67,13750,0.001,13605,-18.994696197509764,0.9282363707236215,,
46.06,97,800,143,46.06,13958,0.001,13814,-18.992320098876952,0.538647060841322,,
,,,,,14000,0.001,13865,-18.921827697753905,0.6703778847175486,51.0,51.0
46.43,99,804,142,46.43,14161,0.001,14016,-19.324301206148586,0.5849856562339343,,
47.39,100,808,143,47.39,14428,0.001,14256,-19.509602005417282,0.4444515990884337,,
48.8,102,812,143,48.8,14741,0.001,14579,-19.68230068322384,0.9691596027802337,,
,,,,,15000,0.001,14900,-20.09752573285784,0.7499041006616924,67.8,67.8
50.26,105,816,143,50.26,15058,,,,,,
51.49,107,820,143,51.49,15350,0.001,15180,-21.076896623123524,0.6829071446040342,,
53.18,109,824,143,53.18,15696,0.001,15511,-21.06717091937398,0.5209939846292485,,
,,,,,16000,0.001,15865,-21.771704259126082,0.5029546274277179,89.5,89.5
55.02,112,828,143,55.02,16056,,,,,,
57.69,114,832,143,57.69,16493,0.001,16253,-21.91279525756836,0.5186977226397779,,
60.2,117,836,143,60.2,16918,0.001,16717,-22.491106276078657,0.6301295888017524,,
,,,,,17000,0.001,16825,-22.481119791666668,0.6685393053900313,114.8,114.8
62.17,121,840,142,62.17,17298,0.001,17104,-23.145585110313014,0.7618332606201109,,
64.94,124,844,142,64.94,17758,0.001,17507,-23.9173864364624,0.7752961543674516,,
,,,,,18000,0.001,17898,-24.087122804027494,0.7369096383579776,98.1,98.1
67.61,127,848,142,67.61,18204,0.001,17995,-24.491546750068665,0.7510506245739681,,
70.02,131,852,142,70.02,18623,0.001,18419,-25.144257272992814,0.8027808849425877,,
,,,,,19000,0.001,18823,-25.659599859503253,1.0338198651307784,137.7,137.7
74.63,135,856,142,74.63,19268,0.001,18946,-25.654293367939612,0.9186763275202697,,
77.39,139,860,141,77.39,19733,0.001,19522,-26.84210280714364,0.7891846272195208,,
,,,,,20000,0.001,19903,-26.851668561091188,0.6941406583882929,175.3,175.3
81.61,143,864,141,81.61,20347,0.001,20075,-27.442167681316995,0.7996388452863971,,
,,,,,21000,0.001,20640,-28.023575079561486,0.6928982715489287,470.0,470.0
89.89,152,868,140,89.89,21362,0.001,21103,-28.65190497724525,0.768674837960409,,
,,,,,22000,0.001,21269,-29.41132550067212,0.7763481680528227,830.7,830.7
,,,,,23000,0.001,22510,-30.88416255888392,0.8689094611928483,1000.0,1000.0
110.43,169,872,139,110.43,23603,,,,,,
,,,,,24000,0.001,23510,-32.572003993988034,0.9242801711335779,1000.0,1000.0
,,,,,25000,0.001,24886,-35.50373908708681,0.9661004532004984,179.9,179.9
124.24,188,876,133,124.24,25172,,,,,,
,,,,,26000,0.001,25555,-37.3035835072964,1.3563604439204593,1000.0,1000.0
136.99,196,880,135,136.99,26648,,,,,,
,,,,,27000,0.001,26846,-39.60379203378338,1.607067130531642,328.8,328.8
147.72,211,884,132,147.72,27919,0.001,27551,-40.35118189359966,2.1297994700701612,,
,,,,,28000,0.001,27826,-41.11380245374597,2.6185697208751333,342.2,342.2
,,,,,29000,0.001,28515,-42.22815603958933,2.100061706414348,1000.0,1000.0
,,,,,30000,0.001,29515,-43.46266199493408,2.275122000902891,1000.0,1000.0
172.65,231,888,132,172.65,30608,,,,,,
,,,,,31000,0.001,30515,-45.63305797576904,2.2050947737246753,1000.0,1000.0
,,,,,32000,0.001,31515,-47.6714345626831,2.1109434395730498,1000.0,1000.0
,,,,,33000,0.001,32515,-49.55818977355957,2.0303273980766536,1000.0,1000.0
,,,,,34000,0.001,33515,-51.703831741333005,2.1724982299506665,1000.0,1000.0
210.64,270,892,127,210.64,34608,,,,,,
,,,,,35000,0.001,34515,-53.664560874938964,2.2074386306405067,1000.0,1000.0
,,,,,36000,0.001,35515,-55.829646263122555,2.4796474604904652,1000.0,1000.0
,,,,,37000,0.001,36825,-58.38840740573022,2.6230162499412413,105.0,105.0
232.68,299,896,123,232.68,37018,,,,,,
238.33,304,900,124,238.33,37791,0.001,37542,-59.786631499828935,2.770133974405686,,
,,,,,38000,0.001,37698,-60.00535417214418,2.5440171513801966,1000.0,1000.0
,,,,,39000,0.001,38698,-61.185166130065916,5.285430017888546,1000.0,1000.0
,,,,,40000,0.001,39698,-62.24540411376953,20.72999641227722,148.2,148.2
260.34,328,904,122,260.34,40195,0.001,39932,-62.84490265805497,38.38643760558887,,
,,,,,41000,0.001,40823,-63.15358089019893,49.23364366501972,1000.0,1000.0
,,,,,42000,0.001,41823,-63.691261642456055,39.032227925300596,1000.0,1000.0
284.88,347,908,123,284.88,42916,,,,,,
,,,,,43000,0.001,42823,-65.2228962020874,31.362951434135436,1000.0,1000.0
,,,,,44000,0.001,43823,-67.47895937347413,28.096557650327682,1000.0,1000.0
,,,,,45000,0.001,44823,-69.40752110290528,21.303220519542695,1000.0,1000.0
,,,,,46000,0.001,45823,-71.82350653076172,16.007481481909753,1000.0,1000.0
321.75,387,912,121,321.75,46916,,,,,,
,,,,,47000,0.001,46823,-74.01148572540284,9.348133345901966,1000.0,1000.0
,,,,,48000,0.001,47823,-76.47564622497559,5.423931553602219,1000.0,1000.0
,,,,,49000,0.001,48823,-78.4702412109375,4.591088227927685,1000.0,1000.0
,,,,,50000,0.001,49823,-80.22287286376954,4.62050365421176,1000.0,1000.0
358.58,428,916,118,358.58,50916,,,,,,
,,,,,51000,0.001,50823,-83.06478942871094,4.133313306391239,1000.0,1000.0
,,,,,52000,0.001,51823,-85.2828787536621,3.979678947418928,1000.0,1000.0
,,,,,53000,0.001,52823,-86.94901686096192,4.892484293282032,1000.0,1000.0
,,,,,54000,0.001,53823,-88.9494600830078,4.942774548530578,1000.0,1000.0
395.66,469,920,117,395.66,54916,,,,,,
,,,,,55000,0.001,54823,-90.53461758422851,4.750440044134855,1000.0,1000.0
,,,,,56000,0.001,55823,-92.60648083496093,5.141297773331404,1000.0,1000.0
,,,,,57000,0.001,56823,-94.68225550842286,6.038775648891926,1000.0,1000.0
,,,,,58000,0.001,57823,-96.71337533569336,8.378891289412975,1000.0,1000.0
432.2,510,924,115,432.2,58916,,,,,,
,,,,,59000,0.001,58823,-99.97159713745117,6.576605335712433,1000.0,1000.0
,,,,,60000,0.001,59823,-101.54755821228028,4.632049587190151,1000.0,1000.0
,,,,,61000,0.001,60823,-103.6590750579834,5.2879752167761325,1000.0,1000.0
,,,,,62000,0.001,61823,-105.49027395629882,6.783762354403734,1000.0,1000.0
468.6,551,928,113,468.6,62916,,,,,,
,,,,,63000,0.001,62823,-107.83729454040527,8.624061114430427,1000.0,1000.0
,,,,,64000,0.001,63823,-109.83327313232422,7.539670420885086,1000.0,1000.0
,,,,,65000,0.001,64823,-112.25197235107422,6.77043090391159,1000.0,1000.0
,,,,,66000,0.001,65823,-114.24662861633301,6.143944278001785,1000.0,1000.0
504.23,593,932,112,504.23,66916,,,,,,
,,,,,67000,0.001,66823,-116.29439611816406,6.1939893108010295,1000.0,1000.0
,,,,,68000,0.001,67823,-118.92093180847168,5.282898052871227,1000.0,1000.0
,,,,,69000,0.001,68823,-121.052249710083,7.271313510477543,1000.0,1000.0
,,,,,70000,0.001,69823,-122.62705026245118,9.326973435759545,1000.0,1000.0
539.98,634,936,111,539.98,70916,,,,,,
,,,,,71000,0.001,70823,-124.98283073425293,12.586602094650269,1000.0,1000.0
,,,,,72000,0.001,71823,-127.23583451843261,13.131202247202397,1000.0,1000.0
,,,,,73000,0.001,72823,-129.10655479431153,14.145164024472237,1000.0,1000.0
,,,,,74000,0.001,73823,-131.32139903259278,12.729802184343338,1000.0,1000.0
576.18,676,940,110,576.18,74916,,,,,,
,,,,,75000,0.001,74823,-133.60587173461914,13.17277608603239,1000.0,1000.0
,,,,,76000,0.001,75823,-135.93090447998046,25.57208887922764,1000.0,1000.0
,,,,,77000,0.001,76823,-137.970164352417,68.92034448075295,1000.0,1000.0
,,,,,78000,0.001,77823,-139.6805320739746,63.297211972475054,1000.0,1000.0
611.58,718,944,109,611.58,78916,,,,,,
,,,,,79000,0.001,78823,-142.18241719055175,29.542872526049614,1000.0,1000.0
,,,,,80000,0.001,79823,-143.73974362182616,25.389410635113716,1000.0,1000.0
,,,,,81000,0.001,80823,-146.04161666870118,61.97409578680992,1000.0,1000.0
,,,,,82000,0.001,81823,-147.1055707397461,36.868702946066854,1000.0,1000.0
647.12,762,948,108,647.12,82916,,,,,,
,,,,,83000,0.001,82823,-149.64764463806154,13.127265886068344,1000.0,1000.0
,,,,,84000,0.001,83823,-151.26372763061522,6.917986644148827,1000.0,1000.0
,,,,,85000,0.001,84823,-153.1064382019043,7.377108364880085,1000.0,1000.0
,,,,,86000,0.001,85823,-155.75466464233398,8.853100158393383,1000.0,1000.0
682.93,808,952,107,682.93,86916,,,,,,
,,,,,87000,0.001,86823,-157.8979342956543,11.968437820196153,1000.0,1000.0
,,,,,88000,0.001,87823,-159.81065188598632,17.008249529659746,1000.0,1000.0
,,,,,89000,0.001,88823,-161.45031857299804,19.646424911022187,1000.0,1000.0
,,,,,90000,0.001,89823,-163.79718270874022,18.71199481356144,1000.0,1000.0
716.48,852,956,106,716.48,90916,,,,,,
