train/critic_loss,time/total_timesteps,rollout/ep_len_mean,train/learning_rate,time/episodes,train/n_updates,rollout/ep_rew_mean,time/fps,time/time_elapsed,train/actor_loss,eval/mean_ep_length,eval/mean_reward
19.949619350910186,1490000,,0.001,,1489947,,,,-228.82102319335937,1000.0,3120.9889424600638
20.82029609680176,1491985,975.63,0.001,1600,1491947,3055.3347879200005,145,10281,-228.90524536132813,,
17.905021776914598,1495000,,0.001,,1494985,,,,-229.00094107055665,1000.0,3125.1828459105323
,1495985,975.63,,1604,,3056.85162026,145,10307,,,
18.66898117828369,1499985,975.63,0.001,1608,1498985,3063.4524560499995,145,10328,-229.35339431762696,,
16.47837797498703,1500000,,0.001,,1499985,,,,-229.3819458618164,1000.0,3167.336571054533
17.7058200173378,1503985,975.63,0.001,1612,1502985,3067.11014848,145,10356,-229.68436233520507,,
16.635697102546693,1505000,,0.001,,1504985,,,,-229.6876142578125,1000.0,3150.709785807738
18.51253773498535,1507985,975.63,0.001,1616,1506985,3064.8567043899993,145,10384,-230.33076800537108,,
16.976024167776107,1510000,,0.001,,1509985,,,,-230.28855911254882,1000.0,3199.96376660862
19.35918495845795,1511985,975.63,0.001,1620,1510985,3065.85209546,145,10412,-230.87901049804688,,
19.540334911108015,1515000,,0.001,,1514985,,,,-230.63028363037108,1000.0,3162.309574081749
,1515985,975.63,,1624,,3070.938568040001,145,10441,,,
19.03969727277756,1519985,975.63,0.001,1628,1518985,3078.4461181200004,145,10461,-231.08452169799804,,
19.697424388885498,1520000,,0.001,,1519985,,,,-231.18381600952148,1000.0,3176.051932134479
15.731436987876892,1523985,975.63,0.001,1632,1522985,3080.1351275700003,145,10489,-231.49767807006836,,
17.659903251171112,1525000,,0.001,,1524985,,,,-231.65903686523438,1000.0,3115.0069728335366
16.52936828446388,1527985,975.63,0.001,1636,1526985,3079.5210266999998,145,10517,-231.00625155639648,,
16.873729415237904,1530000,,0.001,,1529113,,,,-231.60568380355835,812.7,2607.508891961677
18.85657527527171,1531032,966.1,0.001,1640,1530032,3051.0797213099995,145,10539,-231.64949961123259,,
18.099848717451096,1534878,964.56,0.001,1644,1533878,3047.215363759999,145,10561,-231.46251809692382,,
16.06033429145813,1535000,,0.001,,1534878,,,,-232.17969076538085,942.3,2997.307829587022
16.42399958896637,1538878,964.56,0.001,1648,1537878,3051.1913774900004,145,10589,-232.05465417480468,,
21.955351356744767,1540000,,0.001,,1539878,,,,-232.15325256347657,1000.0,3264.8164849130435
17.384042320489883,1542394,959.72,0.001,1652,1541878,3036.86211836,145,10616,-231.86442306518555,,
20.73786497616768,1545000,,0.001,,1544394,,,,-231.88233306884766,1000.0,3175.1891896530988
16.926996210701446,1546213,962.06,0.001,1656,1545213,3069.67803434,145,10640,-231.44751409330112,,
19.356925557613373,1550000,,0.001,,1549213,,,,-231.80114471435547,1000.0,3101.0117941863837
,1550213,962.06,,1660,,3067.59147958,145,10670,,,
16.630954862833022,1554213,962.06,0.001,1664,1553213,3066.37895903,145,10693,-232.4143666381836,,
20.076633221149443,1555000,,0.001,,1554213,,,,-232.12355795288087,1000.0,3244.106324269995
18.403546579360963,1557349,953.42,0.001,1668,1556349,3038.3480981300004,145,10719,-232.17872854614257,,
15.20405255651474,1560000,,0.001,,1559349,,,,-232.58956686401368,977.5,3158.6994239289315
16.309124445915224,1561349,953.42,0.001,1672,1560349,3038.5849717399997,145,10746,-233.07758056640625,,
16.782725949764252,1565000,,0.001,,1564349,,,,-232.90248657226562,828.5,2723.5194956404157
,1565349,953.42,,1676,,3041.6836041100005,145,10775,,,
16.25710889196396,1569349,953.42,0.001,1680,1568349,3039.2157406699994,145,10795,-233.15476934814453,,
17.39238971042633,1570000,,0.001,,1569349,,,,-233.3804366455078,1000.0,3261.597144469153
18.431865228414537,1573349,958.42,0.001,1684,1572349,3054.51225849,145,10826,-233.11432608032226,,
16.462993618488312,1575000,,0.001,,1574349,,,,-233.1067000427246,1000.0,3139.4795024253426
14.613834311723709,1577349,958.42,0.001,1688,1576349,3048.8742687599997,145,10852,-233.63244876098634,,
18.769702812194826,1580000,,0.001,,1579349,,,,-234.1072770385742,1000.0,3101.0378774948417
16.840634628772737,1581349,958.42,0.001,1692,1580349,3050.2524735700003,145,10879,-233.34532818603515,,
18.129518222332,1585000,,0.001,,1584349,,,,-232.93043786621095,1000.0,3301.077965654712
,1585349,964.02,,1696,,3071.5101276599994,145,10907,,,
17.215085225343703,1589349,973.64,0.001,1700,1588349,3108.78980573,145,10931,-233.20344995117188,,
16.098411249399184,1590000,,0.001,,1589349,,,,-233.3000346069336,1000.0,3229.3367421478033
18.768969352722166,1593349,973.64,0.001,1704,1592349,3109.5908440999997,145,10961,-233.3824974975586,,
16.65406509256363,1595000,,0.001,,1594349,,,,-233.15906298828125,1000.0,3153.7044706984425
17.16265068769455,1597349,973.64,0.001,1708,1596349,3111.9221900400003,145,10990,-233.06178155517577,,
17.722185263288686,1600000,,0.001,,1599192,,,,-233.02929307838187,1000.0,3220.4886423647868
17.95168032813072,1600260,962.75,0.001,1712,1600192,3074.0573929399998,145,11015,-232.64013052368165,,
18.257966507434844,1604260,962.75,0.001,1716,1603260,3075.2347026500006,145,11032,-233.49428594970703,,
19.553615371227263,1605000,,0.001,,1604260,,,,-233.3681753540039,547.4,1382.585090129543
20.79953109407425,1608260,962.75,0.001,1720,1607260,3063.35280106,145,11056,-232.51958462524414,,
22.35580983710289,1610000,,0.001,,1609260,,,,-232.71506408691405,1000.0,3024.57534042038
21.645381371498107,1612260,962.75,0.001,1724,1611260,3055.6163389999997,145,11085,-232.493370513916,,
19.41715226984024,1615000,,0.001,,1614260,,,,-232.43955947875978,1000.0,3006.918256640993
16.996040448188783,1616260,962.75,0.001,1728,1615260,3047.0540144300007,145,11113,-232.068469329834,,
15.60182897567749,1620000,,0.001,,1619260,,,,-232.72254656982423,1000.0,3151.243890448287
,1620260,962.75,,1732,,3044.988457880001,145,11140,,,
18.735268342018127,1624260,962.75,0.001,1736,1623260,3044.7486984600005,145,11161,-232.56075805664062,,
20.249737503528596,1625000,,0.001,,1624260,,,,-233.05067623901368,1000.0,3101.1721897026523
20.64100636768341,1627358,963.26,0.001,1740,1627260,3043.56461048,145,11187,-233.03681243896483,,
23.926045736312865,1630000,,0.001,,1629061,,,,-233.02180093383788,926.9,2701.043053008313
24.56142117881775,1631061,961.83,0.001,1744,1630061,3031.09913881,145,11209,-232.57264031982422,,
22.82480337715149,1635000,,0.001,,1634061,,,,-232.0374250488281,1000.0,3003.214625753963
,1635061,961.83,,1748,,3019.274739310001,145,11236,,,
14.6481976146698,1639061,966.67,0.001,1752,1638061,3028.0717786600003,145,11256,-232.82748291015625,,
15.175085681063134,1640000,,0.001,,1639634,,,,-232.86850321168268,915.2,2904.824489462376
16.409416452646255,1642634,964.21,0.001,1756,1641634,3019.4370786100003,145,11283,-232.6312833557129,,
19.32161964559555,1645000,,0.001,,1644634,,,,-233.18315625,868.8,2579.90802729553
19.254848639965058,1646634,964.21,0.001,1760,1645634,3018.46857158,145,11309,-232.55506674194336,,
21.79713033723831,1650000,,0.001,,1649634,,,,-232.71710528564452,1000.0,3259.656866983324
,1650634,964.21,,1764,,3010.8571263999997,145,11336,,,
16.818508595466614,1654634,972.85,0.001,1768,1653634,3034.0958959399995,89,18473,-233.4461270751953,,
18.712321194648744,1655000,,0.001,,1654634,,,,-232.9879234008789,1000.0,3204.0522450941617
17.14744170165062,1658634,972.85,0.001,1772,1657634,3034.90784301,89,18502,-233.75638815307616,,
14.915276167869568,1660000,,0.001,,1659779,,,,-234.19767202758788,974.6,3204.7980603084898
