time/time_elapsed,time/iterations,time/total_timesteps,rollout/ep_len_mean,rollout/ep_rew_mean,time/fps,train/value_loss,train/clip_range,train/learning_rate,train/approx_kl,train/explained_variance,train/policy_gradient_loss,train/loss,train/std,train/clip_fraction,train/n_updates,train/entropy_loss,eval/mean_ep_length,eval/mean_reward
448,30,61440,76.09,-61.615396520000004,137,,,,,,,,,,,,,
456,31,63488,84.45,-67.05029318,138,81.20566136837006,0.2,0.0003,0.015982777,0.8050653338432312,-0.0444736959063448,24.402162551879883,0.8211072683334351,0.173388671875,300,-9.783851107954979,,
,,65000,,,,63.913063710927965,0.2,0.0003,0.018448476,0.8736119717359543,-0.04892892311327159,33.69364929199219,0.8120793104171753,0.202978515625,310,-9.712971505522727,254.6,198.99101813393827
470,32,65536,92.71,-72.69369283,139,,,,,,,,,,,,,
479,33,67584,105.62,-82.48527472000002,141,132.9775661587715,0.2,0.0003,0.015374317,0.7259936630725861,-0.04326757699891459,57.88020706176758,0.8072271347045898,0.1791015625,320,-9.651903510093689,,
488,34,69632,104.18,-80.61623619,142,113.89048570394516,0.2,0.0003,0.0157232,0.8055866956710815,-0.04488967240031343,35.202877044677734,0.7993406653404236,0.18271484375,330,-9.58477959036827,,
,,70000,,,,50.72723593711853,0.2,0.0003,0.020573068,0.8908344358205795,-0.04865945768542588,16.82997703552246,0.7947418093681335,0.231005859375,340,-9.521207839250565,257.1,195.30756956381373
502,35,71680,102.2,-78.76150921,142,,,,,,,,,,,,,
510,36,73728,112.91,-88.03940823,144,113.51021980047226,0.2,0.0003,0.01569999,0.8372358530759811,-0.04152901261113584,53.138587951660156,0.7926064729690552,0.181982421875,350,-9.49704627096653,,
,,75000,,,,110.90182982683181,0.2,0.0003,0.014744194,0.7812040895223618,-0.040212184698611965,35.12784194946289,0.7911685705184937,0.167919921875,360,-9.47846651673317,173.3,99.18920865969922
521,37,75776,103.08,-80.45637826000001,145,,,,,,,,,,,,,
531,38,77824,99.63,-75.90612441,146,128.60790066719056,0.2,0.0003,0.014972767,0.7765486687421799,-0.044270938078989276,100.57398986816406,0.7853484153747559,0.175732421875,370,-9.43545984327793,,
539,39,79872,110.34,-84.89535036000001,148,77.82619140148162,0.2,0.0003,0.017251562,0.8486145287752151,-0.04528243827808183,18.445363998413086,0.7785772085189819,0.202392578125,380,-9.376146107912064,,
,,80000,,,,54.55218522548675,0.2,0.0003,0.022080794,0.9100743308663368,-0.049596437558648176,41.79449462890625,0.768535315990448,0.23154296875,390,-9.273743623495102,202.3,154.5462798529421
551,40,81920,79.52,-56.60329508999999,148,,,,,,,,,,,,,
559,41,83968,80.44,-54.607287629999995,149,111.74418956041336,0.2,0.0003,0.014844105,0.8448774218559265,-0.042116870483732784,53.04768371582031,0.7612393498420715,0.15888671875,400,-9.18917995095253,,
,,85000,,,,74.65783207416534,0.2,0.0003,0.0187959,0.8876692280173302,-0.046488901405245996,26.138273239135742,0.7596214413642883,0.214208984375,410,-9.15778840482235,198.8,129.88427834091127
572,42,86016,81.03,-53.909081900000004,150,,,,,,,,,,,,,
581,43,88064,74.59,-47.16923025,151,104.02666779756547,0.2,0.0003,0.016264189,0.862305149435997,-0.046401519034407104,69.07575988769531,0.7563591003417969,0.1888671875,420,-9.11683085858822,,
,,90000,,,,115.1224978685379,0.2,0.0003,0.016736794,0.8086640536785126,-0.04555810049059801,37.98966979980469,0.749815821647644,0.189501953125,430,-9.072375372052193,295.6,218.4488466327719
595,44,90112,85.77,-56.28689324999999,151,,,,,,,,,,,,,
604,45,92160,98.85,-65.67062135,152,79.22263906002044,0.2,0.0003,0.01840622,0.8798266276717186,-0.05230163623346016,47.700191497802734,0.7476927042007446,0.23134765625,440,-9.024392023682594,,
614,46,94208,99.06,-64.27893002,153,77.03865656852722,0.2,0.0003,0.020787532,0.8660895675420761,-0.05252291532233357,34.566036224365234,0.743812084197998,0.24013671875,450,-8.991990721225738,,
,,95000,,,,85.38613741397857,0.2,0.0003,0.017829688,0.8579867482185364,-0.04996906919695902,36.07704162597656,0.7377234697341919,0.204296875,460,-8.937616401910782,196.5,149.5070116429939
626,47,96256,98.15,-61.70921601,153,,,,,,,,,,,,,
634,48,98304,70.71,-40.73192607000001,154,71.23855763077736,0.2,0.0003,0.018834203,0.8859489038586617,-0.05085688659455627,34.18983840942383,0.7308017611503601,0.21396484375,470,-8.863342899084092,,
,,100000,,,,105.88752400875092,0.2,0.0003,0.01687517,0.7996229380369186,-0.049317642046662516,30.9144229888916,0.7255152463912964,0.201953125,480,-8.798034447431565,431.1,299.45599936942165
651,49,100352,77.89,-46.29688701999999,154,,,,,,,,,,,,,
659,50,102400,77.93,-47.729319749999995,155,74.06475808024406,0.2,0.0003,0.018517103,0.8432158529758453,-0.048798328801058236,29.592021942138672,0.7209746837615967,0.209033203125,490,-8.745122754573822,,
668,51,104448,76.67,-45.00910585999999,156,94.7723822593689,0.2,0.0003,0.018825598,0.8463389724493027,-0.04923308220750187,48.628108978271484,0.7165291905403137,0.221875,500,-8.692772009968758,,
,,105000,,,,76.12907683849335,0.2,0.0003,0.019141857,0.8772559687495232,-0.05433544850384351,29.910776138305664,0.7095135450363159,0.213671875,510,-8.62848442196846,207.1,167.57601840561256
680,52,106496,87.99,-52.31433444999999,156,,,,,,,,,,,,,
688,53,108544,68.34,-36.02121956999999,157,84.55735427737235,0.2,0.0003,0.019421183,0.8470504134893417,-0.050590629206271845,37.17317199707031,0.7017093896865845,0.222509765625,520,-8.544118463993073,,
,,110000,,,,66.55368721485138,0.2,0.0003,0.025504105,0.8913450092077255,-0.057910338169313035,32.5325927734375,0.6955713033676147,0.27744140625,530,-8.467798763513565,228.9,152.19489533854647
701,54,110592,61.17,-31.6909448,157,,,,,,,,,,,,,
709,55,112640,57.73,-27.528679099999998,158,87.08750811815261,0.2,0.0003,0.023436934,0.15852504968643188,-0.06111023560806643,36.7320671081543,0.6918032169342041,0.27744140625,540,-8.410560920834541,,
717,56,114688,57.81,-25.76033003,159,95.91026405096054,0.2,0.0003,0.018781515,0.2691282033920288,-0.05516465643595438,31.551820755004883,0.6877062916755676,0.22236328125,550,-8.36498886346817,,
,,115000,,,,42.95939160585404,0.2,0.0003,0.02956697,0.9150492772459984,-0.061241921820328574,12.980438232421875,0.6836177706718445,0.309716796875,560,-8.318901222944259,387.1,268.3152796777198
733,57,116736,67.11,-30.603969760000005,159,,,,,,,,,,,,,
742,58,118784,84.15,-39.1876647,159,42.35153667926788,0.2,0.0003,0.024420824,0.852732852101326,-0.05273674807685893,14.342765808105469,0.6759592294692993,0.243115234375,570,-8.247789892554284,,
,,120000,,,,34.8387028157711,0.2,0.0003,0.027518298,0.9078355804085732,-0.0549815219710581,9.447782516479492,0.672794759273529,0.2783203125,580,-8.186100339889526,351.7,208.2806397535416
758,59,120832,91.94,-43.67792859,159,,,,,,,,,,,,,
766,60,122880,111.0,-56.76431505000001,160,40.54456733763218,0.2,0.0003,0.025359038,0.8770504593849182,-0.0579304052866064,20.541667938232422,0.6665021181106567,0.298779296875,590,-8.127369606494904,,
774,61,124928,131.0,-66.94036253,161,35.05530912280083,0.2,0.0003,0.025974678,0.7119506001472473,-0.052640231885015966,14.772895812988281,0.6623502969741821,0.283544921875,600,-8.064821812510491,,
,,125000,,,,43.567372208833696,0.2,0.0003,0.026098749,0.8212857395410538,-0.05237556366046192,9.774374961853027,0.653136134147644,0.2806640625,610,-7.972679655253887,270.7,181.3260089707488
789,62,126976,125.78,-62.93235028000001,160,,,,,,,,,,,,,
797,63,129024,135.66,-67.22837898,161,109.69050323963165,0.2,0.0003,0.017924968,0.4165867567062378,-0.052092253437149336,44.236419677734375,0.6509330868721008,0.184521484375,620,-7.916171230375767,,
,,130000,,,,26.410493278503417,0.2,0.0003,0.03717513,0.8506334722042084,-0.05044805389770772,10.60016918182373,0.641990065574646,0.32392578125,630,-7.833388638496399,274.5,158.76506095412478
811,64,131072,110.96,-52.20042728000001,161,,,,,,,,,,,,,
820,65,133120,78.25,-32.118131719999994,162,95.10506898164749,0.2,0.0003,0.016044356,0.7332768738269806,-0.048119973798748106,35.95029067993164,0.6403112411499023,0.1939453125,640,-7.782715812325478,,
,,135000,,,,57.168689316511156,0.2,0.0003,0.022261191,0.8616029769182205,-0.05927205458865501,17.067230224609375,0.6346086263656616,0.25048828125,650,-7.7255179807543755,188.6,149.59057409150992
833,66,135168,88.97,-36.93074761,162,,,,,,,,,,,,,
842,67,137216,105.19,-46.89934377999999,162,43.88806663453579,0.2,0.0003,0.023687132,0.8203106671571732,-0.05322236086358316,25.19376564025879,0.6271659135818481,0.269873046875,660,-7.638939626514912,,
850,68,139264,78.32,-31.648662999999996,163,30.04218806028366,0.2,0.0003,0.033456217,0.884771928191185,-0.05937845804728568,18.190574645996094,0.6209962964057922,0.344775390625,670,-7.559182375669479,,
,,140000,,,,77.77708619832993,0.2,0.0003,0.021538854,0.6906459927558899,-0.05856841665226966,26.930988311767578,0.6176548600196838,0.25361328125,680,-7.50268221795559,265.9,173.22163396826946
864,69,141312,80.6,-31.245158059999994,163,,,,,,,,,,,,,
872,70,143360,62.96,-21.14838016,164,47.1000316619873,0.2,0.0003,0.028431952,0.8835887014865875,-0.0593046900263289,16.926959991455078,0.6139421463012695,0.304736328125,690,-7.455097609758377,,
,,145000,,,,37.60304582118988,0.2,0.0003,0.030513685,0.8847084045410156,-0.05755250603542663,12.026528358459473,0.6091933846473694,0.304052734375,700,-7.398369488120079,115.7,103.29065434778458
883,71,145408,65.79,-24.376238779999998,164,,,,,,,,,,,,,
892,72,147456,86.38,-32.570083759999996,165,68.6885105729103,0.2,0.0003,0.024058005,0.7793198972940445,-0.06127822877606377,32.551422119140625,0.6078552007675171,0.267626953125,710,-7.363110914826393,,
900,73,149504,105.81,-39.92152426,165,26.21918216943741,0.2,0.0003,0.03489182,0.8353247493505478,-0.06396017285296693,9.695807456970215,0.6030192971229553,0.33173828125,720,-7.314091016352177,,
,,150000,,,,25.163826681673527,0.2,0.0003,0.04665695,0.876704104244709,-0.061474579002242534,10.9089994430542,0.5945636034011841,0.38447265625,730,-7.214783968031407,357.0,214.92792037639373
916,74,151552,126.53,-49.46984459000001,165,,,,,,,,,,,,,
925,75,153600,128.01,-48.88308283000001,166,13.402396161854266,0.2,0.0003,0.052357785,0.6362901031970978,-0.06211282926960848,3.704742908477783,0.5876675248146057,0.44716796875,740,-7.119194637238979,,
,,155000,,,,67.11519595384598,0.2,0.0003,0.017281719,0.7374157905578613,-0.04966615673329215,27.904865264892578,0.5827642679214478,0.181884765625,750,-7.052840565145016,307.8,210.09579832798119
939,76,155648,122.47,-46.82251685999999,165,,,,,,,,,,,,,
947,77,157696,140.1,-51.66062975,166,45.46925593018532,0.2,0.0003,0.021642953,0.8274781852960587,-0.05778057036513928,21.962188720703125,0.5804237723350525,0.235595703125,760,-6.999941916763783,,
956,78,159744,148.91,-52.92558486,167,28.279354697465898,0.2,0.0003,0.02810887,0.8848013430833817,-0.06066620615893044,15.78276252746582,0.5751977562904358,0.282861328125,770,-6.948325932025909,,
,,160000,,,,52.361700081825255,0.2,0.0003,0.017508559,0.8014928549528122,-0.0528198128886288,12.919028282165527,0.5710806250572205,0.204345703125,780,-6.885635530948639,253.5,183.47314999412046
970,79,161792,122.49,-41.20838898,166,,,,,,,,,,,,,
978,80,163840,122.49,-38.46385806000001,167,69.66673015356064,0.2,0.0003,0.018563252,0.7395494282245636,-0.05463540138443932,19.893760681152344,0.5679352283477783,0.21591796875,790,-6.8373827874660495,,
,,165000,,,,17.251878541707992,0.2,0.0003,0.04025103,0.868999108672142,-0.063262643374037,7.681685447692871,0.5627117156982422,0.374169921875,800,-6.777089992165566,284.1,190.9222396226396
992,81,165888,104.19,-26.10172567,167,,,,,,,,,,,,,
1000,82,167936,98.48,-23.712066090000004,167,65.72736409902572,0.2,0.0003,0.01687685,0.6523776650428772,-0.05432417120900936,25.90375518798828,0.5613941550254822,0.197998046875,810,-6.725041575729847,,
1008,83,169984,109.29,-26.969016630000002,168,62.99685182571411,0.2,0.0003,0.021152599,0.7688859403133392,-0.05515814015525393,31.50123405456543,0.5583145022392273,0.22421875,820,-6.697200474143028,,
,,170000,,,,28.96739206314087,0.2,0.0003,0.028989803,0.7691900730133057,-0.059844918380258606,8.404261589050293,0.5507134795188904,0.3291015625,830,-6.597402405738831,172.3,127.49316005641012
1020,84,172032,109.67,-24.882929670000003,168,,,,,,,,,,,,,
1027,85,174080,94.38,-20.909991769999998,169,17.716969776153565,0.2,0.0003,0.04514414,0.8866484835743904,-0.06388563904329203,5.361361503601074,0.544721245765686,0.417138671875,840,-6.503386381268501,,
,,175000,,,,48.68452797532082,0.2,0.0003,0.025719322,0.7619986236095428,-0.05845601794717368,23.162830352783203,0.5397472977638245,0.260791015625,850,-6.435164418816567,275.0,183.62716408302077
1041,86,176128,106.25,-21.49734359,169,,,,,,,,,,,,,
1050,87,178176,106.65,-19.27553874,169,28.74595618247986,0.2,0.0003,0.031178506,0.8926073759794235,-0.0672952987573808,11.372888565063477,0.5348718166351318,0.3212890625,860,-6.359341366589069,,
,,180000,,,,48.832270967960355,0.2,0.0003,0.024583329,0.8127827197313309,-0.058623528774478476,22.93363380432129,0.5312988758087158,0.259521484375,870,-6.296355618536472,368.4,278.0072672296898
1065,88,180224,125.27,-23.929809389999996,169,,,,,,,,,,,,,
1073,89,182272,96.8,-14.417560189999994,169,11.886098816245795,0.2,0.0003,0.044068635,0.5718214213848114,-0.06476388809387572,4.442843437194824,0.5228529572486877,0.4345703125,880,-6.197265318036079,,
1081,90,184320,108.13,-13.33019529,170,43.6312684237957,0.2,0.0003,0.025056131,0.7644342482089996,-0.06008999787445646,13.810652732849121,0.5206738710403442,0.276611328125,890,-6.1261341497302055,,
,,185000,,,,38.990060633420946,0.2,0.0003,0.023889897,0.8090645521879196,-0.060001164322602565,14.708693504333496,0.5187700986862183,0.283837890625,900,-6.096484552323818,453.7,281.2653209082142
1099,91,186368,120.13,-16.393898200000002,169,,,,,,,,,,,,,
1107,92,188416,122.14,-17.089953649999998,170,27.676277619600295,0.2,0.0003,0.03461632,0.7782298624515533,-0.06018934549647383,13.71448802947998,0.5111534595489502,0.319677734375,910,-6.014772246778011,,
,,190000,,,,46.58717035651207,0.2,0.0003,0.02844009,0.7265307009220123,-0.06099881243717391,14.518875122070312,0.5078222155570984,0.28701171875,920,-5.93746517598629,287.5,198.15487699779186
1121,93,190464,122.12,-15.080496150000002,169,,,,,,,,,,,,,
1130,94,192512,140.54,-19.98814111,170,19.785679088532923,0.2,0.0003,0.03693287,0.8049945831298828,-0.0643312008905923,3.8529021739959717,0.5023099780082703,0.3837890625,930,-5.8609293639659885,,
1138,95,194560,152.11,-20.83313758,170,17.76362674534321,0.2,0.0003,0.037874293,0.5256599187850952,-0.060301371978130194,9.285924911499023,0.49529606103897095,0.375,940,-5.760832621157169,,
,,195000,,,,16.467849917709827,0.2,0.0003,0.043058068,0.7535530626773834,-0.06843161283468362,4.338275909423828,0.489509642124176,0.393603515625,950,-5.653084462881088,261.8,220.98747428334318
1153,96,196608,147.57,-14.95675305,170,,,,,,,,,,,,,
1162,97,198656,147.07,-11.271161300000001,170,33.52640772461891,0.2,0.0003,0.029167041,0.7402581572532654,-0.06369433120125904,14.048823356628418,0.48434382677078247,0.298095703125,960,-5.56966175287962,,
,,200000,,,,31.831146517395972,0.2,0.0003,0.033675507,0.783495157957077,-0.06435958144138568,12.472901344299316,0.47933492064476013,0.3451171875,970,-5.483858962357044,166.9,160.41199914290337
1174,98,200704,157.2,-12.240044829999999,170,,,,,,,,,,,,,
1182,99,202752,167.46,-10.848261440000002,171,29.30010977983475,0.2,0.0003,0.030312529,0.7742067724466324,-0.064660166183603,14.073403358459473,0.4750867187976837,0.340625,980,-5.409482800960541,,
1191,100,204800,163.88,-7.267282630000002,171,16.306780536472797,0.2,0.0003,0.044493765,0.8245879709720612,-0.0648276616120711,6.639206886291504,0.47003960609436035,0.414404296875,990,-5.319556666910648,,
,,205000,,,,61.69622868299484,0.2,0.0003,0.0242065,0.5243173539638519,-0.060372305091004816,25.844289779663086,0.4673928916454315,0.2603515625,1000,-5.266886386275291,331.5,271.3091725763108
1206,101,206848,139.86,0.5215172899999999,171,,,,,,,,,,,,,
1215,102,208896,116.85,4.8662936000000006,171,40.13027191758156,0.2,0.0003,0.028348342,0.7439395487308502,-0.0640954454545863,15.254803657531738,0.46496379375457764,0.310009765625,1010,-5.222725278139114,,
,,210000,,,,60.2125244140625,0.2,0.0003,0.02650689,0.5288044810295105,-0.06643241415731609,26.83194923400879,0.4610935151576996,0.281689453125,1020,-5.164814445376396,216.4,190.72952433789033
1228,103,210944,108.54,10.21489315,171,,,,,,,,,,,,,
1237,104,212992,99.36,12.11243352,172,25.68956824243069,0.2,0.0003,0.039759167,0.794906347990036,-0.06958492998383008,14.256490707397461,0.45620158314704895,0.3630859375,1030,-5.089846143126488,,
,,215000,,,,34.32127937972545,0.2,0.0003,0.034998905,0.6387026906013489,-0.061252747825346884,13.717491149902344,0.45143115520477295,0.343212890625,1040,-5.006897747516632,154.6,147.53876716881058
1248,105,215040,104.88,12.457575320000004,172,,,,,,,,,,,,,
1256,106,217088,92.43,15.748071170000001,172,46.843706130981445,0.2,0.0003,0.030424174,0.6761229336261749,-0.06598743061185815,25.492290496826172,0.4490211606025696,0.329833984375,1050,-4.941322112083435,,
1265,107,219136,104.57,18.08476476,173,63.68359714746475,0.2,0.0003,0.030655704,0.6387120187282562,-0.0661179346148856,39.486351013183594,0.445659339427948,0.32109375,1060,-4.895534086227417,,
,,220000,,,,36.918258702754976,0.2,0.0003,0.0462111,0.7481582462787628,-0.07501065361429937,12.369444847106934,0.4400351047515869,0.4150390625,1070,-4.802219311892986,254.0,207.4566126493446
1278,108,221184,101.35,19.137023879999997,173,,,,,,,,,,,,,
1286,109,223232,83.93,22.15933096,173,45.378769195079805,0.2,0.0003,0.036320824,0.6707315146923065,-0.07194874272681773,21.136066436767578,0.43699193000793457,0.368310546875,1080,-4.728200040757656,,
,,225000,,,,68.51951459646224,0.2,0.0003,0.032158565,0.4572659730911255,-0.07262675552628935,24.551864624023438,0.4336503744125366,0.338818359375,1090,-4.673129549622535,214.8,185.78668527891858
1299,110,225280,93.3,21.273193820000007,173,,,,,,,,,,,,,
1308,111,227328,103.74,19.358450539999996,173,19.462897653877736,0.2,0.0003,0.061326854,0.7277447283267975,-0.06385947806120384,7.192785263061523,0.42977696657180786,0.46826171875,1100,-4.605591104924679,,
1317,112,229376,111.72,17.338796409999997,174,27.57566928565502,0.2,0.0003,0.044982612,0.6176003515720367,-0.06852374103327748,7.542532920837402,0.4290813207626343,0.401416015625,1110,-4.57718917131424,,
,,230000,,,,33.85013434290886,0.2,0.0003,0.04200752,0.6402142345905304,-0.0681296874929103,15.429893493652344,0.4247678220272064,0.412158203125,1120,-4.515902598202229,160.3,155.24101383751258
1329,113,231424,107.71,17.42828825,174,,,,,,,,,,,,,
1337,114,233472,120.51,17.214357829999997,174,59.95980815887451,0.2,0.0003,0.029379351,0.5212041735649109,-0.07073874983761926,27.934803009033203,0.4230417013168335,0.321533203125,1130,-4.464567814767361,,
,,235000,,,,32.420408961176875,0.2,0.0003,0.03930855,0.5882932841777802,-0.07015242687193676,7.930375576019287,0.4195404350757599,0.377099609375,1140,-4.407515726983547,139.2,139.4834493250819
1348,115,235520,126.53,13.435961409999999,174,,,,,,,,,,,,,
1357,116,237568,117.05,15.242469440000002,175,29.872569596767427,0.2,0.0003,0.040998533,0.5654542744159698,-0.07189619573182426,13.236640930175781,0.4158235192298889,0.41171875,1150,-4.341576492786407,,
1365,117,239616,123.25,18.7925367,175,27.76821610033512,0.2,0.0003,0.04410494,0.6573744416236877,-0.0721826290449826,12.23172378540039,0.41140949726104736,0.401416015625,1160,-4.2614807561039925,,
,,240000,,,,38.21967031955719,0.2,0.0003,0.039682016,0.6719042062759399,-0.07068675856571645,13.062359809875488,0.40864378213882446,0.39033203125,1170,-4.192873047292233,321.9,273.6712578838924
1380,118,241664,128.62,20.415640110000002,175,,,,,,,,,,,,,
1388,119,243712,132.84,23.935278539999995,175,23.601217913627625,0.2,0.0003,0.049166974,0.6221200227737427,-0.06598782651708461,10.013307571411133,0.40417975187301636,0.433935546875,1180,-4.122537139058113,,
,,245000,,,,27.740686944127084,0.2,0.0003,0.043505102,0.688613086938858,-0.06395316582929808,6.150343894958496,0.4011285901069641,0.385888671875,1190,-4.047306826710701,267.3,221.62930843147916
1402,120,245760,151.36,25.96091999,175,,,,,,,,,,,,,
1410,121,247808,164.69,30.622034949999996,175,23.441037319600582,0.2,0.0003,0.05567292,0.6071912050247192,-0.06218536841624882,11.420755386352539,0.3976299464702606,0.44375,1200,-3.993117797374725,,
