time/total_timesteps,train/actor_loss,train/learning_rate,train/ent_coef_loss,train/critic_loss,time/fps,time/episodes,train/ent_coef,rollout/ep_rew_mean,train/n_updates,rollout/ep_len_mean,time/time_elapsed,eval/mean_reward,eval/mean_ep_length
30000,-20.755125045776367,0.0003,0.0005299150943756104,1.117529273033142,,,0.012022227980196476,,29899,,,394.4949839763878,880.7
30958,-20.975706100463867,0.0003,-1.2520341873168945,1.2823734283447266,72,64,0.01224843505769968,-12.225272671874997,30857,483.71875,429,,
32913,-21.97420883178711,0.0003,-1.3642170429229736,1.239235281944275,72,68,0.012092339806258678,-2.4630228823529388,32812,484.0147058823529,453,,
35000,-22.66883659362793,0.0003,1.3885257244110107,1.323612928390503,,,0.012328382581472397,,34899,,,333.5228596904275,584.1
36913,-24.038532257080078,0.0003,0.036362648010253906,1.3328560590744019,72,72,0.012517314404249191,24.56366106944445,36812,512.6805555555555,508,,
39088,-25.073867797851562,0.0003,-0.8681809902191162,1.275285243988037,73,76,0.012530578300356865,40.396103355263165,38987,514.3157894736842,533,,
40000,-25.916227340698242,0.0003,0.9223111271858215,1.4610413312911987,,,0.012540680356323719,,39899,,,442.88432324308525,815.2
42784,-26.95336151123047,0.0003,1.126391053199768,0.9521507620811462,72,80,0.012546351179480553,69.683023825,42683,534.8,589,,
45000,-29.28408432006836,0.0003,-0.040189921855926514,1.945956826210022,,,0.012609492987394333,,44899,,,451.87031453140406,723.9
45819,-30.361934661865234,0.0003,1.0762240886688232,1.4300936460494995,72,84,0.012580988928675652,84.20493539285715,45718,545.4642857142857,635,,
47774,-31.074359893798828,0.0003,-0.07081544399261475,1.1242636442184448,72,88,0.012609156779944897,93.97948976136364,47673,542.8863636363636,657,,
50000,-31.86561393737793,0.0003,-0.2073248028755188,1.6513229608535767,,,0.012588412500917912,,49899,,,603.2291161089801,852.4
51774,-32.266448974609375,0.0003,0.7308647632598877,1.3935483694076538,72,92,0.01253473199903965,118.1518224347826,51673,562.7608695652174,716,,
55000,-34.879268646240234,0.0003,0.2719149589538574,1.7565979957580566,,,0.012726443819701672,,54899,,,575.2375384639424,793.0
55774,-34.36430358886719,0.0003,-0.9394044876098633,1.2800577878952026,71,96,0.012664346024394035,138.42297330208334,55673,580.9791666666666,775,,
57875,-36.618682861328125,0.0003,0.38466331362724304,1.5169371366500854,72,100,0.012355643324553967,145.29739879000002,57774,578.75,799,,
60000,-37.10236740112305,0.0003,0.4458806812763214,1.5337883234024048,,,0.012304668314754963,,59899,,,545.5867192586477,644.7
60140,-38.36289978027344,0.0003,1.2333307266235352,1.2199411392211914,71,104,0.012492128647863865,167.36136764,60039,589.95,835,,
63389,-39.34679412841797,0.0003,-0.06664657592773438,1.725534200668335,72,108,0.012481214478611946,198.24457098000002,63288,609.42,874,,
65000,-40.50353240966797,0.0003,-1.2727867364883423,1.7138733863830566,,,0.012381510809063911,,64899,,,533.2161968203218,615.9
65842,-39.494659423828125,0.0003,-1.1360924243927002,1.61637544631958,72,112,0.012217729352414608,222.34538702,65741,621.85,913,,
69191,-42.80772399902344,0.0003,1.317796230316162,1.721930742263794,72,116,0.012306345626711845,248.94361579999998,69090,653.58,952,,
70000,-43.26683044433594,0.0003,0.2300328016281128,1.4662400484085083,,,0.012387451715767384,,69899,,,549.2545506954891,711.3
72330,-41.93412780761719,0.0003,0.5043829679489136,1.526702642440796,72,120,0.012362702749669552,277.40614887000004,72229,672.58,999,,
75000,-43.27811050415039,0.0003,-1.0637922286987305,1.2916960716247559,,,0.012180977500975132,,74899,,,585.9322630523632,655.7
75427,-45.68110656738281,0.0003,-0.8543318510055542,1.8866819143295288,72,124,0.012325761839747429,306.2393432,75326,690.82,1044,,
79427,-48.67646789550781,0.0003,1.0526187419891357,1.8742878437042236,72,128,0.012382348999381065,349.95341503,79326,707.58,1091,,
80000,-46.787193298339844,0.0003,0.06683272123336792,1.1675961017608643,,,0.012339351698756218,,79899,,,615.8682319600484,709.3
82432,-48.52315902709961,0.0003,0.17298445105552673,1.6877059936523438,72,132,0.012430149130523205,383.7362996399999,82331,716.6,1136,,
84934,-48.32731628417969,0.0003,-1.6412307024002075,1.1284890174865723,72,136,0.012275553308427334,410.16733318,84833,705.97,1166,,
85000,-47.367027282714844,0.0003,0.21376928687095642,1.4595869779586792,,,0.01228710263967514,,84899,,,962.3292245431163,1000.0
87388,-50.24049377441406,0.0003,-1.5586533546447754,1.6007055044174194,72,140,0.012545028701424599,430.26096892000004,87287,707.76,1210,,
90000,-52.31614303588867,0.0003,-0.8252532482147217,1.649356722831726,,,0.012630416080355644,,89899,,,683.3959464438027,688.4
90502,-52.423004150390625,0.0003,-0.14769496023654938,1.525503396987915,71,144,0.012399560771882534,455.48168603,90401,721.28,1259,,
92890,-54.37434005737305,0.0003,0.47922471165657043,1.6110152006149292,72,148,0.012380619533360004,473.27133501,92789,723.23,1286,,
95000,-54.364723205566406,0.0003,1.9964090585708618,1.8316118717193604,,,0.012510906904935837,,94899,,,797.9034931843314,751.0
96890,-55.74755859375,0.0003,-0.11045250296592712,1.3972718715667725,72,152,0.012678243219852448,503.1615485600001,96789,736.24,1344,,
98440,-57.175086975097656,0.0003,-0.5247560143470764,2.032900333404541,72,156,0.012647919356822968,513.44556433,98339,738.96,1361,,
100000,-56.82551574707031,0.0003,0.3377728760242462,1.905523419380188,,,0.012787608429789543,,99899,,,638.7421439699422,620.6
101472,-56.25914001464844,0.0003,-0.19303402304649353,1.9696760177612305,72,160,0.01293372455984354,524.38208291,101371,737.39,1407,,
105000,-60.29059600830078,0.0003,-0.7131812572479248,2.5408177375793457,,,0.013079970143735409,,104899,,,505.3705424296692,561.8
105472,-60.75914764404297,0.0003,0.6995809078216553,1.8158752918243408,72,164,0.013098794966936111,550.12051877,105371,745.14,1461,,
108813,-60.595428466796875,0.0003,1.0687536001205444,1.7524834871292114,72,168,0.012962971813976765,573.8637807,108712,759.0,1499,,
110000,-61.80004119873047,0.0003,0.026783466339111328,1.709354281425476,,,0.012991189025342464,,109899,,,702.6131020346859,762.2
110278,-63.113929748535156,0.0003,1.8189992904663086,2.2206363677978516,72,172,0.012951369397342205,570.14165863,110177,733.65,1528,,
112929,-63.235164642333984,0.0003,0.6802512407302856,1.8965718746185303,72,176,0.013062798418104649,581.2322336,112828,738.41,1559,,
114589,-62.72557067871094,0.0003,0.49095821380615234,2.252514600753784,72,180,0.01267505157738924,573.9981345,114488,718.05,1578,,
115000,-61.8736572265625,0.0003,-0.8813800811767578,2.3493168354034424,,,0.012540190480649471,,114899,,,859.5455254498113,707.3
116883,-62.395484924316406,0.0003,-0.8399061560630798,2.3393096923828125,72,184,0.012558890506625175,582.3739923,116782,710.64,1615,,
118387,-62.79267501831055,0.0003,0.38616085052490234,2.271216869354248,72,188,0.012878836132586002,589.63989969,118286,706.13,1633,,
120000,-64.13023376464844,0.0003,-0.7745629549026489,1.7214000225067139,,,0.013012404553592205,,119899,,,1085.0727888581343,919.6
120913,-65.21830749511719,0.0003,-0.5761001110076904,2.6983044147491455,72,192,0.012801939621567726,590.4770750299999,120812,691.39,1675,,
123777,-65.05618286132812,0.0003,-1.3582098484039307,2.263762950897217,72,196,0.012628688476979733,600.34497822,123676,680.03,1708,,
125000,-67.31058502197266,0.0003,0.7854411005973816,2.5924556255340576,,,0.012814606539905071,,124899,,,943.5323663590941,825.3
126207,-67.5365982055664,0.0003,1.365950107574463,2.9856884479522705,72,200,0.0131749352440238,621.36062269,126106,683.32,1749,,
127576,-68.15324401855469,0.0003,0.9850318431854248,2.1084511280059814,72,204,0.012772811576724052,625.27067883,127475,674.36,1765,,
130000,-69.06570434570312,0.0003,0.09057873487472534,3.149378538131714,,,0.0126956170424819,,129899,,,586.5897103191958,455.8
130867,-72.27629852294922,0.0003,1.0658633708953857,3.6782679557800293,72,208,0.012935951352119446,636.96011723,130766,674.78,1809,,
133855,-72.60115051269531,0.0003,-0.1343594789505005,2.313448905944824,72,212,0.01284547708928585,656.95649295,133754,680.13,1843,,
135000,-71.17719268798828,0.0003,-0.1303952932357788,2.009402275085449,,,0.012988216243684292,,134899,,,1294.198210527317,882.9
137048,-72.0151138305664,0.0003,-1.2840354442596436,2.6731925010681152,72,216,0.013015935197472572,669.5938911999999,136947,678.57,1894,,
139388,-77.00927734375,0.0003,1.2356510162353516,4.300755500793457,72,220,0.013006933033466339,677.4274613600003,139287,670.58,1922,,
140000,-72.93079376220703,0.0003,-1.1240513324737549,2.8624086380004883,,,0.013283510692417622,,139899,,,670.0544358431886,563.0
143357,-73.08174133300781,0.0003,0.8909794092178345,2.6145782470703125,72,224,0.013046364299952984,696.0432985699999,143256,679.3,1976,,
145000,-74.21810913085938,0.0003,-0.08546960353851318,3.467235803604126,,,0.012943756766617298,,144899,,,736.9326809591512,720.5
145857,-77.76896667480469,0.0003,2.0038821697235107,3.611844062805176,72,228,0.012853835709393024,694.49232869,145756,664.3,2019,,
147994,-73.90394592285156,0.0003,0.4478762447834015,4.293718338012695,72,232,0.013025317341089249,694.0103111500002,147893,655.62,2046,,
150000,-73.70124816894531,0.0003,-1.4623968601226807,3.737225294113159,,,0.01306480448693037,,149899,,,680.2305237539811,498.9
150164,-77.50456237792969,0.0003,-0.7526110410690308,4.158409595489502,72,236,0.01300705038011074,698.9064385500001,150063,652.3,2080,,
151884,-79.00335693359375,0.0003,-0.7607438564300537,3.0642669200897217,72,240,0.01280744094401598,698.8660115600001,151783,644.96,2100,,
155000,-79.5558090209961,0.0003,-1.088854193687439,3.1755645275115967,,,0.012698214501142502,,154899,,,654.7363913520705,546.5
155884,-72.65367889404297,0.0003,-1.8787827491760254,2.4464058876037598,72,244,0.012820449657738209,716.06551532,155783,653.82,2156,,
158929,-78.05756378173828,0.0003,-0.7850860953330994,3.4511475563049316,72,248,0.012655646540224552,729.8818466399998,158828,660.39,2193,,
160000,-77.90103149414062,0.0003,-0.5591558218002319,3.689608573913574,,,0.012940788641571999,,159899,,,1032.4700169649557,816.9
162929,-76.90764617919922,0.0003,-1.9106372594833374,2.907027244567871,72,252,0.01261379849165678,735.01065677,162828,660.39,2253,,
165000,-81.49059295654297,0.0003,-1.302757740020752,3.1423139572143555,,,0.012903927825391293,,164899,,,1437.1492228788907,939.4
165848,-82.5318603515625,0.0003,0.340432345867157,3.4454174041748047,72,256,0.012837309390306473,763.7504680500001,165747,674.08,2303,,
168982,-82.87110137939453,0.0003,0.6598226428031921,3.525819778442383,72,260,0.012850710190832615,776.82709174,168881,675.1,2340,,
170000,-84.4899673461914,0.0003,-0.05153089761734009,7.867035865783691,,,0.012833776883780956,,169899,,,969.385990861955,663.5
171338,-84.03132629394531,0.0003,-0.8008104562759399,2.934720516204834,72,264,0.013081878423690796,770.51206103,171237,658.66,2379,,
173738,-83.19636535644531,0.0003,0.6255201101303101,3.772203207015991,72,268,0.012937506660819054,770.42264559,173637,649.25,2407,,
175000,-85.88850402832031,0.0003,0.8844146728515625,3.5723941326141357,,,0.012934866361320019,,174899,,,1026.794623542996,620.4
175630,-85.56031799316406,0.0003,0.4755846858024597,4.163844108581543,72,272,0.012977122329175472,789.25631688,175529,653.52,2439,,
177814,-86.38552856445312,0.0003,1.7377299070358276,3.51238751411438,72,276,0.012977388687431812,794.1486372300001,177713,648.85,2464,,
180000,-90.14724731445312,0.0003,1.2963743209838867,5.31342887878418,,,0.013201409950852394,,179899,,,1641.2690420847707,937.2
181327,-90.41737365722656,0.0003,-1.5440245866775513,4.338126182556152,71,280,0.013024372979998589,820.4019803300001,181226,667.38,2520,,
185000,-85.94119262695312,0.0003,-0.10813868045806885,4.452384948730469,,,0.012917755171656609,,184899,,,1530.6935128157734,997.7
185013,-90.309814453125,0.0003,-0.5374338626861572,4.3571085929870605,71,284,0.012943040579557419,853.90191146,184912,681.3,2580,,
188005,-90.01884460449219,0.0003,-1.8867595195770264,3.2634735107421875,71,288,0.013191794976592064,884.8735418099999,187904,696.18,2615,,
190000,-89.24776458740234,0.0003,0.521744966506958,4.064902305603027,,,0.013048174791038036,,189899,,,1378.7538773273293,826.3
191727,-88.77699279785156,0.0003,-1.0370033979415894,4.180539131164551,71,292,0.013142295181751251,919.45836165,191626,708.14,2667,,
194996,-93.09016418457031,0.0003,-0.6388489007949829,5.555508136749268,72,296,0.013251688331365585,927.1311627900001,194895,712.19,2704,,
195000,-88.67998504638672,0.0003,-0.6463555693626404,3.8830323219299316,,,0.013249875046312809,,194899,,,983.1300605784432,661.1
198502,-90.7713851928711,0.0003,-0.17697787284851074,5.390529155731201,72,300,0.013621559366583824,950.65794485,198401,722.95,2751,,
200000,-92.6837158203125,0.0003,-0.5957541465759277,3.1848111152648926,,,0.013542359694838524,,199899,,,1663.7273103098662,910.6
201600,-89.93128967285156,0.0003,-0.7231826782226562,4.551440238952637,72,304,0.0133712412789464,959.7185043699999,201499,740.24,2799,,
204723,-91.18037414550781,0.0003,-2.4735445976257324,6.073824882507324,72,308,0.013714803382754326,974.30340178,204622,738.56,2834,,
205000,-94.53876495361328,0.0003,-0.8987087607383728,7.862522602081299,,,0.013795281760394573,,204899,,,1935.428971971292,1000.0
207476,-97.76506042480469,0.0003,0.4966849088668823,4.761567115783691,72,312,0.013909474015235901,993.2879519799999,207375,736.21,2878,,
209845,-97.06045532226562,0.0003,-0.6461399793624878,6.349722385406494,72,316,0.013861780986189842,1000.4345220000001,209744,727.97,2904,,
210000,-98.41537475585938,0.0003,0.29125064611434937,6.941286087036133,,,0.013834088109433651,,209899,,,1801.6119761940383,969.5
212881,-96.49168395996094,0.0003,1.1951541900634766,4.2182416915893555,72,320,0.013969382271170616,1020.74437745,212780,734.93,2953,,
215000,-96.61431121826172,0.0003,-0.6602146625518799,4.487689971923828,,,0.014329018071293831,,214899,,,1543.6114428877092,800.9
215968,-103.12312316894531,0.0003,-0.4222005009651184,4.519166469573975,72,324,0.013775481842458248,1034.92022249,215867,726.11,2998,,
219178,-102.70812225341797,0.0003,1.0772029161453247,5.1171441078186035,72,328,0.014157481491565704,1059.28780594,219077,733.21,3034,,
220000,-101.30015563964844,0.0003,-0.1788490116596222,6.064623832702637,,,0.014206543564796448,,219899,,,1481.0116659167572,960.7
221671,-97.70056915283203,0.0003,-1.1551792621612549,6.511912822723389,72,332,0.014150590635836124,1079.36326945,221570,736.77,3074,,
225000,-108.35403442382812,0.0003,0.6507477760314941,8.494874954223633,,,0.014513928443193436,,224899,,,1195.250464440885,707.0
225169,-101.33688354492188,0.0003,0.5909062623977661,7.916506290435791,72,336,0.014437875710427761,1108.5012932500001,225068,750.05,3122,,
227999,-108.17601013183594,0.0003,1.4863297939300537,5.219804763793945,72,340,0.014385635033249855,1143.94411031,227898,761.15,3153,,
230000,-99.10580444335938,0.0003,0.36220449209213257,9.106257438659668,,,0.014444369822740555,,229899,,,1515.5222066775357,859.2
231415,-102.5126953125,0.0003,1.7713128328323364,3.548767328262329,72,344,0.014589659869670868,1159.93420576,231314,755.31,3203,,
234049,-104.65216064453125,0.0003,-0.47753429412841797,4.909162521362305,72,348,0.014663317240774632,1172.7065088400002,233948,751.2,3231,,
235000,-108.17826080322266,0.0003,0.16193759441375732,9.616674423217773,,,0.014841482974588871,,234899,,,1528.8590234882606,903.6
237336,-108.35406494140625,0.0003,1.397282600402832,4.585719585418701,72,352,0.014720103703439236,1182.92092263,237235,744.07,3279,,
240000,-103.56178283691406,0.0003,-0.7319366931915283,4.52662467956543,,,0.014935280196368694,,239899,,,940.5055616449448,667.9
240969,-103.61808013916016,0.0003,-1.3666558265686035,3.7573883533477783,72,356,0.014863480813801289,1193.90945222,240868,751.21,3328,,
244102,-107.95486450195312,0.0003,-0.4911036491394043,5.042525291442871,72,360,0.01494454126805067,1214.61306208,244001,751.2,3362,,
245000,-109.24224853515625,0.0003,0.45088183879852295,7.257487773895264,,,0.015012235380709171,,244899,,,1307.7211291993037,820.9
247614,-107.8801498413086,0.0003,0.8519448637962341,8.344278335571289,72,364,0.015020354650914669,1260.72829658,247513,762.76,3409,,
250000,-107.67105865478516,0.0003,-1.3643838167190552,5.124926567077637,,,0.014991075731813908,,249899,,,1634.9123492005979,902.2
250888,-111.81187438964844,0.0003,1.187472939491272,7.076986789703369,72,368,0.01487636473029852,1290.41258663,250787,771.5,3457,,
254727,-110.17668151855469,0.0003,-1.5139286518096924,4.753514289855957,72,372,0.015242391265928745,1340.33814258,254626,790.97,3499,,
255000,-110.20565795898438,0.0003,-0.13006852567195892,5.745805740356445,,,0.015121301636099815,,254899,,,1874.8407691068253,920.0
258569,-113.8681640625,0.0003,-0.9836409091949463,4.984053134918213,72,376,0.015132986009120941,1388.50901492,258468,807.55,3556,,
260000,-119.96710968017578,0.0003,0.695345401763916,8.094837188720703,,,0.01506910938769579,,259899,,,1377.9024120102636,772.9
261789,-118.6100845336914,0.0003,-0.3666374087333679,8.768121719360352,72,380,0.015421307645738125,1414.31090227,261688,804.62,3601,,
265000,-112.80500793457031,0.0003,0.1855352520942688,6.2965288162231445,,,0.015546126291155815,,264899,,,1615.5331898158997,849.8
265789,-114.30574798583984,0.0003,-0.43084168434143066,4.620441436767578,72,384,0.015431348234415054,1432.1353073699997,265688,807.76,3656,,
267777,-113.00358581542969,0.0003,-1.473564863204956,10.433597564697266,72,388,0.015897348523139954,1427.1093290199997,267676,797.72,3676,,
270000,-121.59927368164062,0.0003,1.2832489013671875,4.356283187866211,,,0.015338268131017685,,269899,,,1614.7680467263156,759.6
271103,-109.19542694091797,0.0003,-0.8770173788070679,5.270832061767578,72,392,0.015494329854846,1433.92130834,271002,793.76,3724,,
274135,-119.87162017822266,0.0003,-0.46977901458740234,6.963878631591797,72,396,0.01565888524055481,1463.94679013,274034,791.39,3758,,
275000,-121.80093383789062,0.0003,0.7678449153900146,5.754414081573486,,,0.015748705714941025,,274899,,,1549.2279255644594,795.6
278135,-113.17210388183594,0.0003,-0.6485739946365356,8.02822494506836,72,400,0.01576077751815319,1464.1614917600004,278034,796.33,3814,,
280000,-117.06192016601562,0.0003,0.7503572702407837,6.999454498291016,,,0.015790700912475586,,279899,,,1435.369643327454,706.2
281775,-117.90574645996094,0.0003,-0.45533326268196106,7.151445388793945,72,404,0.015796590596437454,1495.11089049,281674,801.75,3863,,
284574,-124.64026641845703,0.0003,1.491281270980835,8.253440856933594,73,408,0.015662170946598053,1499.1478490499999,284473,798.51,3895,,
285000,-120.25733947753906,0.0003,0.8611980080604553,5.149534702301025,,,0.015797773376107216,,284899,,,2009.3897396339453,825.0
288067,-123.8105239868164,0.0003,0.6680723428726196,7.487266540527344,73,412,0.015640877187252045,1506.3854033399998,287966,805.91,3943,,
290000,-122.85386657714844,0.0003,0.24504482746124268,9.587504386901855,,,0.0157337449491024,,289899,,,2069.890863415788,903.2
290843,-126.91281127929688,0.0003,-0.6735476851463318,4.564901351928711,72,416,0.015994789078831673,1513.03768183,290742,809.98,3986,,
293753,-125.46356201171875,0.0003,-0.04898950457572937,5.515254020690918,73,420,0.015687111765146255,1532.04921756,293652,808.72,4018,,
295000,-122.41734313964844,0.0003,-0.8732746839523315,5.2191619873046875,,,0.015710873529314995,,294899,,,2102.9688293668673,910.8
295955,-123.05066680908203,0.0003,-0.09209391474723816,10.327400207519531,73,424,0.015493243932723999,1517.66221524,295854,799.87,4053,,
299003,-121.6502685546875,0.0003,-0.5266412496566772,7.36484432220459,73,428,0.015711508691310883,1519.22761313,298902,798.25,4087,,
300000,-130.2554473876953,0.0003,0.700950562953949,4.688596248626709,,,0.015380959957838058,,299899,,,1646.4623387525294,821.0
302287,-130.29461669921875,0.0003,0.5872986912727356,6.139224529266357,73,432,0.015853486955165863,1542.0892676499998,302186,806.16,4134,,
305000,-128.6060333251953,0.0003,1.3846169710159302,8.24523639678955,,,0.01564262993633747,,304899,,,1582.088437542115,841.1
305964,-124.68228912353516,0.0003,-1.2294347286224365,6.070369720458984,73,436,0.01615428552031517,1558.6115519599996,305863,807.95,4186,,
309210,-123.22220611572266,0.0003,-0.19141951203346252,6.168307781219482,73,440,0.016323469579219818,1561.2394840699997,309109,812.11,4221,,
310000,-129.1977081298828,0.0003,0.7860774993896484,7.305166244506836,,,0.015942052006721497,,309899,,,1731.8265012234945,898.4
313210,-128.62896728515625,0.0003,0.26046818494796753,14.915555953979492,73,444,0.01592574641108513,1574.2071804099999,313109,817.95,4278,,
315000,-124.0345458984375,0.0003,-1.4165570735931396,6.502202033996582,,,0.016122590750455856,,314899,,,2190.256666390693,937.4
316003,-135.61700439453125,0.0003,-0.18004781007766724,6.2722673416137695,73,448,0.016285071149468422,1589.3848641199997,315902,819.54,4321,,
320000,-132.08694458007812,0.0003,-0.2587273418903351,8.134258270263672,,,0.015915650874376297,,319899,,,1101.4244526624534,619.1
320003,-130.6023712158203,0.0003,0.6623163819313049,11.582014083862305,73,452,0.015912773087620735,1620.0514855699998,319902,826.67,4373,,
322260,-123.21598815917969,0.0003,-0.4869980812072754,9.364860534667969,73,456,0.016065943986177444,1620.0899975799998,322159,812.91,4398,,
324932,-134.42579650878906,0.0003,-1.4089429378509521,7.021662712097168,73,460,0.016109056770801544,1608.99380031,324831,808.3,4427,,
325000,-137.21270751953125,0.0003,1.7380417585372925,9.5830078125,,,0.016055844724178314,,324899,,,1363.31133167065,753.6
326931,-131.41107177734375,0.0003,-1.1802904605865479,6.682248115539551,73,464,0.016217034310102463,1575.7054863399999,326830,793.17,4460,,
330000,-138.222900390625,0.0003,1.4077494144439697,6.446664810180664,,,0.016406606882810593,,329899,,,1650.671524918772,843.9
330518,-138.0009307861328,0.0003,1.7794489860534668,15.284858703613281,73,468,0.01650209166109562,1603.1170923899992,330417,796.3,4512,,
333356,-132.10943603515625,0.0003,-1.592736840248108,5.623620510101318,73,472,0.016368083655834198,1589.9581997399998,333255,786.29,4542,,
335000,-140.9760284423828,0.0003,-1.2468898296356201,9.747797012329102,,,0.01655438542366028,,334899,,,2104.343617473147,812.0
336461,-145.63621520996094,0.0003,1.0081526041030884,10.728252410888672,73,476,0.016535766422748566,1589.9680264299996,336360,778.92,4587,,
340000,-129.3679962158203,0.0003,-1.4106037616729736,11.965824127197266,,,0.016719534993171692,,339899,,,1498.5538953758423,760.5
340143,-142.5186004638672,0.0003,-1.0187851190567017,6.771227836608887,73,480,0.01661343313753605,1614.34555732,340042,783.54,4636,,
343839,-130.37579345703125,0.0003,-0.13258391618728638,7.009987831115723,73,484,0.01672842726111412,1632.5725203400004,343738,780.5,4676,,
345000,-133.72055053710938,0.0003,0.9467941522598267,7.106449127197266,,,0.017084568738937378,,344899,,,2373.7858172486885,974.7
347319,-142.407470703125,0.0003,0.8179112076759338,7.347455978393555,73,488,0.016908498480916023,1665.11353381,347218,795.42,4727,,
350000,-141.37713623046875,0.0003,-1.2181732654571533,5.5541157722473145,,,0.017176497727632523,,349899,,,1634.6675303721336,743.6
350409,-139.793212890625,0.0003,-1.2160511016845703,6.479255199432373,73,492,0.01710697077214718,1673.28544348,350308,793.06,4773,,
353130,-137.27008056640625,0.0003,-1.110691785812378,6.248917102813721,73,496,0.01732509583234787,1673.8956102300006,353029,789.95,4803,,
355000,-147.7837371826172,0.0003,0.8990474343299866,11.569747924804688,,,0.016951357945799828,,354899,,,1992.6171964914538,867.2
356313,-142.1668701171875,0.0003,-0.4276672303676605,7.717675685882568,73,500,0.017017817124724388,1700.6792736199998,356212,781.78,4851,,
360000,-138.52890014648438,0.0003,-1.321495771408081,8.308900833129883,,,0.016907822340726852,,359899,,,2309.4755524155685,866.9
360313,-137.64654541015625,0.0003,-1.647123098373413,9.250824928283691,73,504,0.017100144177675247,1730.2433762800003,360212,785.38,4908,,
362829,-142.72561645507812,0.0003,-0.555518388748169,8.98013687133789,73,508,0.01752232387661934,1739.1639519400005,362728,782.55,4935,,
365000,-137.84779357910156,0.0003,-1.277968168258667,6.46945858001709,,,0.017511246725916862,,364899,,,2589.148686810583,946.6
365614,-148.49102783203125,0.0003,2.2677297592163086,9.136505126953125,73,512,0.01731634885072708,1731.8957309999998,365513,775.47,4977,,
368528,-139.78451538085938,0.0003,-2.1721017360687256,6.554684638977051,73,516,0.01731780171394348,1755.50443745,368427,776.85,5006,,
370000,-144.98814392089844,0.0003,-0.6312850117683411,8.925161361694336,,,0.017429683357477188,,369899,,,2186.678606107761,813.8
371490,-143.19464111328125,0.0003,-0.8945754766464233,7.055992126464844,73,520,0.017668647691607475,1749.2275422100001,371389,777.37,5050,,
374270,-142.75747680664062,0.0003,0.5946033596992493,32.5615119934082,73,524,0.01755441166460514,1769.3150206499997,374169,783.15,5081,,
375000,-145.13330078125,0.0003,0.9053051471710205,10.367351531982422,,,0.017116712406277657,,374899,,,1578.4341150339692,627.0
377576,-138.76104736328125,0.0003,-0.47040799260139465,7.281495094299316,73,528,0.01737319305539131,1798.96971355,377475,785.73,5127,,
