time/total_timesteps,time/fps,train/actor_loss,time/time_elapsed,train/critic_loss,rollout/ep_len_mean,time/episodes,train/learning_rate,rollout/ep_rew_mean,train/n_updates,eval/mean_reward,eval/mean_ep_length
127116,104,-70.18472380065919,1220,0.20921556881815195,1000.0,132,0.001,850.55409903,126116,,
130000,,-70.50052630615234,,0.21538378421962262,,,0.001,,129116,956.3924451768864,1000.0
131116,103,-70.62276020812989,1266,0.22867060574516654,1000.0,136,0.001,856.73188745,130116,,
135000,,-71.03805545043946,,0.2310223867893219,,,0.001,,134116,933.0454457721673,1000.0
135116,103,,1311,,1000.0,140,,860.0750010099999,,,
139116,103,-71.50568721008301,1342,0.23153109879791736,1000.0,144,0.001,862.35481748,138116,,
140000,,-71.6028213043213,,0.23998058003187178,,,0.001,,139116,969.9197463247925,1000.0
143116,103,-71.96682713317871,1388,0.20316735670715572,1000.0,148,0.001,864.5065579099999,142116,,
145000,,-72.20879399108887,,0.22879792249575256,,,0.001,,144116,976.5796437785029,1000.0
147116,102,-72.354228515625,1434,0.22159816456213594,1000.0,152,0.001,866.2015415599999,146116,,
150000,,-72.64789262390137,,0.217671880338341,,,0.001,,149116,972.911046589166,1000.0
151116,102,-72.80811863708496,1480,0.21016841910406947,1000.0,156,0.001,867.4064817499999,150116,,
155000,,-73.09106768798829,,0.17620099526643754,,,0.001,,154116,973.067414625734,1000.0
155116,101,,1527,,1000.0,160,,868.92749841,,,
159116,102,-73.3943812866211,1557,0.16455882117152215,1000.0,164,0.001,870.3668789799999,158116,,
160000,,-73.51276304626465,,0.177182311873883,,,0.001,,159116,966.4315255984664,1000.0
163116,101,-73.72291213989257,1604,0.18235356786847115,1000.0,168,0.001,898.8507962599999,162116,,
165000,,-73.82573399353028,,0.15836739659309387,,,0.001,,164116,939.8248190961779,1000.0
167116,101,-73.97939547729491,1649,0.2244537757486105,1000.0,172,0.001,899.5482542799999,166116,,
170000,,-74.29987854003906,,0.15416042679920794,,,0.001,,169116,865.8688257053494,1000.0
171116,100,-74.28201062011719,1695,0.146978837788105,1000.0,176,0.001,899.87524833,170116,,
175000,,-74.59156437683106,,0.1555486772619188,,,0.001,,174116,954.9758430942893,1000.0
175116,100,,1741,,1000.0,180,,900.9769088199998,,,
179116,101,-74.8848018951416,1771,0.17270336402207612,1000.0,184,0.001,901.80463343,178116,,
180000,,-74.9156086730957,,0.13812104819342494,,,0.001,,179116,977.9490795105696,1000.0
183116,100,-75.12769874572754,1818,0.13868827480077744,1000.0,188,0.001,903.1049036300001,182116,,
185000,,-75.28414442443848,,0.15329464104399085,,,0.001,,184116,978.6864240437747,1000.0
187116,100,-75.4008067779541,1863,0.12202903973683715,1000.0,192,0.001,907.9089605299997,186116,,
190000,,-75.47987573242187,,0.12273525806888938,,,0.001,,189116,964.691975837946,1000.0
191116,100,-75.56168215942382,1909,0.12636644288897514,1000.0,196,0.001,908.6559596200001,190116,,
195000,,-75.7954395904541,,0.16544469656050206,,,0.001,,194116,969.694558596611,1000.0
195116,99,,1954,,1000.0,200,,909.44601662,,,
199116,100,-75.95082020568847,1984,0.11729305947944522,1000.0,204,0.001,910.3945927399999,198116,,
200000,,-76.02428192138672,,0.13402722187712787,,,0.001,,199116,964.8418263435364,1000.0
203116,100,-76.12736026000977,2022,0.16286074969545006,1000.0,208,0.001,919.07071205,202116,,
205000,,-76.19378231811524,,0.11547334126755596,,,0.001,,204116,974.1459018260241,1000.0
207116,100,-76.23391194152832,2060,0.12126253340393305,1000.0,212,0.001,919.95258726,206116,,
210000,,-76.3169369506836,,0.11975191775336862,,,0.001,,209116,973.1707036405802,1000.0
211116,100,-76.36179843139648,2099,0.1497767948843539,1000.0,216,0.001,920.6574104199999,210116,,
215000,,-76.55105101013183,,0.10712343345955014,,,0.001,,214116,967.7001302361489,1000.0
215116,100,,2138,,1000.0,220,,921.28774518,,,
219116,101,-76.6695189666748,2163,0.10568558201566339,1000.0,224,0.001,921.59061737,218116,,
220000,,-76.73026721191407,,0.10758400984480977,,,0.001,,219116,972.2594087272882,1000.0
223116,101,-76.81711233520508,2201,0.12598338704556228,1000.0,228,0.001,921.7811139900001,222116,,
225000,,-76.93518853759765,,0.10203325891122222,,,0.001,,224116,974.3622913502156,1000.0
227116,101,-77.0117080230713,2239,0.12510906671360136,1000.0,232,0.001,922.6956712799999,226116,,
230000,,-77.11468614196778,,0.12597121408209205,,,0.001,,229116,971.3159847140312,1000.0
231116,101,-77.14429754638672,2277,0.13819118420779705,1000.0,236,0.001,923.11358492,230116,,
235000,,-77.27825364685059,,0.11337325527518988,,,0.001,,234116,950.1883956834674,1000.0
235116,101,,2315,,1000.0,240,,923.20155828,,,
239116,102,-77.40779444885254,2340,0.1145602352116257,1000.0,244,0.001,923.50734163,238116,,
240000,,-77.4401788482666,,0.11408012732118368,,,0.001,,239116,974.2683702647686,1000.0
243116,102,-77.55698724365234,2379,0.10645642925053835,1000.0,248,0.001,923.9845505000001,242116,,
245000,,-77.61927075195312,,0.11000547191500663,,,0.001,,244116,962.8325540304184,1000.0
247116,102,-77.6956509552002,2416,0.12091122170723975,1000.0,252,0.001,924.4334208699998,246116,,
250000,,-77.89477778625488,,0.1200800131186843,,,0.001,,249116,971.458414977789,1000.0
251116,102,-77.99282307434082,2454,0.1275942817814648,1000.0,256,0.001,924.65497848,250116,,
255000,,-78.24241690063477,,0.13654158867523075,,,0.001,,254116,959.263915014267,1000.0
255116,102,,2492,,1000.0,260,,924.4632249800002,,,
259116,102,-78.8770383605957,2518,0.18446996216475964,1000.0,264,0.001,924.4305495600003,258116,,
260000,,-79.09561140441895,,0.20452103497087956,,,0.001,,259116,724.2094109889506,1000.0
263116,102,-79.65469230651856,2556,0.21036553899943827,1000.0,268,0.001,918.2156415300003,262116,,
265000,,-79.73196809387207,,0.20379611064493655,,,0.001,,264116,958.1201029121876,1000.0
267116,102,-79.71486000061036,2595,0.1924837763980031,1000.0,272,0.001,915.20040147,266116,,
270000,,-79.71739488220214,,0.1696381931230426,,,0.001,,269116,976.3390603303909,1000.0
271116,102,-79.70193997192384,2633,0.17658006019890307,1000.0,276,0.001,914.0158203599999,270116,,
275000,,-79.75094314575195,,0.15462200509756804,,,0.001,,274116,977.48042755723,1000.0
275116,102,,2671,,1000.0,280,,912.5042638799999,,,
279116,103,-79.77467158508301,2696,0.12669737355411054,1000.0,284,0.001,910.2674471399998,278116,,
280000,,-79.74240420532226,,0.14964784606546164,,,0.001,,279116,961.9489947974682,1000.0
283116,103,-79.7441955871582,2734,0.15261416986584664,1000.0,288,0.001,908.95844223,282116,,
285000,,-79.7160341796875,,0.12596123761683703,,,0.001,,284116,976.311867839098,1000.0
287116,103,-79.74220617675782,2771,0.14489236637949943,1000.0,292,0.001,907.31186216,286116,,
290000,,-79.68661921691894,,0.1190687268152833,,,0.001,,289116,969.3274173438549,1000.0
291116,103,-79.68051359558106,2809,0.12693423818424343,1000.0,296,0.001,906.3090934400002,290116,,
295000,,-79.64656829833984,,0.11770224314555526,,,0.001,,294116,973.7217101335525,1000.0
295116,103,,2846,,1000.0,300,,905.56042062,,,
299116,104,-79.55105229187012,2871,0.11490856048464775,1000.0,304,0.001,905.28555498,298116,,
300000,,-79.51525495910644,,0.12383843678981066,,,0.001,,299116,981.638148099184,1000.0
303116,104,-79.46752758789063,2910,0.09993740910850465,1000.0,308,0.001,905.17079613,302116,,
305000,,-79.47120950317382,,0.10054314963519573,,,0.001,,304116,976.7605239093303,1000.0
307116,103,-79.42805584716797,2959,0.11181883108988404,1000.0,312,0.001,905.0513455799999,306116,,
310000,,-79.38331652832031,,0.10076346790418028,,,0.001,,309116,976.8828086555004,1000.0
311116,103,-79.35705502319335,3007,0.09264803829416633,1000.0,316,0.001,905.1287960599998,310116,,
315000,,-79.2294052734375,,0.10921480276994407,,,0.001,,314116,969.0960739552975,1000.0
315116,103,,3056,,1000.0,320,,905.10292852,,,
319116,103,-79.18848432922363,3090,0.12833997751772402,1000.0,324,0.001,905.16551915,318116,,
320000,,-79.14026321411133,,0.18022105648368597,,,0.001,,319116,977.1889244794845,1000.0
323116,102,-79.17895735168457,3140,0.11128833104670048,1000.0,328,0.001,905.4115670000001,322116,,
325000,,-79.15979176330566,,0.12862691850587726,,,0.001,,324116,978.4204739183187,1000.0
327116,102,-79.1544342803955,3189,0.1182074654456228,1000.0,332,0.001,905.1803628600001,326116,,
330000,,-79.15544668579102,,0.1086282268743962,,,0.001,,329116,955.4624980866909,1000.0
331116,102,-79.16183447265625,3239,0.1051249974500388,1000.0,336,0.001,905.09472798,330116,,
335000,,-79.16671301269531,,0.11742507378198207,,,0.001,,334116,958.3189193248749,1000.0
335116,101,,3288,,1000.0,340,,905.3978184200001,,,
339116,102,-79.12760214233398,3321,0.10046897762268782,1000.0,344,0.001,905.0976697,338116,,
340000,,-79.13409280395508,,0.12027221114560961,,,0.001,,339116,967.7791303753853,1000.0
343116,101,-79.10276069641114,3371,0.10580070050433278,1000.0,348,0.001,905.0806462300002,342116,,
345000,,-79.08841508483887,,0.10893337262794375,,,0.001,,344116,970.9853290081024,1000.0
347116,101,-79.07269233703613,3418,0.10126283088885248,1000.0,352,0.001,905.2534924000001,346116,,
350000,,-79.05669474792481,,0.0944938017744571,,,0.001,,349116,971.5446648806334,1000.0
351116,101,-79.07416030883789,3466,0.1087561028096825,1000.0,356,0.001,905.39306955,350116,,
355000,,-79.12230859375,,0.09301717037335039,,,0.001,,354116,957.4326383233071,1000.0
355116,101,,3515,,1000.0,360,,905.7133178100001,,,
359116,101,-79.11924699401855,3550,0.09860310258343816,1000.0,364,0.001,905.5644307100001,358116,,
360000,,-79.15329931640625,,0.12031976809538901,,,0.001,,359116,956.2607574999332,1000.0
363116,100,-79.18770812988281,3602,0.09554951675608754,1000.0,368,0.001,911.8387713200002,362116,,
365000,,-79.20285891723633,,0.09098594597168266,,,0.001,,364116,958.0713942468167,1000.0
367116,100,-79.21941386413575,3653,0.10719709954969585,1000.0,372,0.001,915.7772729200001,366116,,
370000,,-79.29652742004394,,0.08015428177639843,,,0.001,,369116,978.1518236994743,1000.0
371116,100,-79.27777209472656,3705,0.10266676651500166,1000.0,376,0.001,916.66690946,370116,,
375000,,-79.24364422607422,,0.08572916968166829,,,0.001,,374116,979.1974739313125,1000.0
375116,99,,3759,,1000.0,380,,909.9931610600001,,,
379116,99,-79.26256005859375,3794,0.09804115768708288,1000.0,384,0.001,912.4062098400001,378116,,
380000,,-79.26370664978027,,0.12149198674596846,,,0.001,,379116,972.5337448716164,1000.0
383116,99,-79.2726157989502,3847,0.10018560317903757,1000.0,388,0.001,913.89919126,382116,,
385000,,-79.28631733703614,,0.09865292994864285,,,0.001,,384116,960.9145009279251,1000.0
387116,99,-79.25572480773926,3898,0.1026252204887569,1000.0,392,0.001,915.55407558,386116,,
390000,,-79.31643533325196,,0.11173318182863295,,,0.001,,389116,918.2610073763877,1000.0
391116,98,-79.35103834533692,3952,0.08194181690365077,1000.0,396,0.001,916.92634619,390116,,
395000,,-79.31061894226075,,0.10068175210803747,,,0.001,,394116,971.9471985369921,1000.0
395116,98,,4005,,1000.0,400,,917.73328037,,,
399116,98,-79.34797967529298,4041,0.1016837038192898,1000.0,404,0.001,918.30649508,398116,,
400000,,-79.31530924987793,,0.10660253854095936,,,0.001,,399116,981.1075177013875,1000.0
403116,98,-79.27021797180176,4095,0.10680951060168445,1000.0,408,0.001,918.7628910999999,402116,,
405000,,-79.28690914916992,,0.10235568991303444,,,0.001,,404116,968.1561246335507,1000.0
407116,98,-79.28070826721192,4146,0.09165840954519808,1000.0,412,0.001,918.8932859299998,406116,,
410000,,-79.24175506591797,,0.09397631423734129,,,0.001,,409116,978.7087150096893,1000.0
411116,97,-79.23848515319824,4195,0.11212799544632435,1000.0,416,0.001,919.1427983399999,410116,,
415000,,-79.22034233093262,,0.10630434377864004,,,0.001,,414116,947.2699890702963,1000.0
415116,97,,4244,,1000.0,420,,919.1533788900001,,,
419116,97,-79.13474729919433,4277,0.12491629239544272,1000.0,424,0.001,919.1764968000002,418116,,
420000,,-79.16681129455566,,0.07804988950863481,,,0.001,,419116,968.8382901519537,1000.0
423116,97,-79.15654043579102,4326,0.08081064240820705,1000.0,428,0.001,919.22025324,422116,,
425000,,-79.18980741882324,,0.09767957979999482,,,0.001,,424116,966.1286693871021,1000.0
427116,97,-79.22548652648926,4376,0.07570516261272132,1000.0,432,0.001,919.5533957300001,426116,,
430000,,-79.21173057556152,,0.08839396579936147,,,0.001,,429116,970.6778981685638,1000.0
431116,97,-79.25655725097656,4425,0.08071872180700303,1000.0,436,0.001,919.7626317099999,430116,,
435000,,-79.29216395568848,,0.06696484499238431,,,0.001,,434116,963.4067680239677,1000.0
435116,97,,4474,,1000.0,440,,919.8401779699999,,,
439116,97,-79.32116221618652,4507,0.07396087272278964,1000.0,444,0.001,920.0283486700001,438116,,
440000,,-79.32770088195801,,0.07440688670240343,,,0.001,,439116,974.650510880351,1000.0
443116,97,-79.36240864562988,4556,0.07028120345808565,1000.0,448,0.001,920.09149248,442116,,
445000,,-79.3842452545166,,0.09370796857774258,,,0.001,,444116,970.4094849288464,1000.0
447116,97,-79.43078819274902,4605,0.06660752525366843,1000.0,452,0.001,920.2021263500001,446116,,
450000,,-79.44255990600585,,0.06321721222437918,,,0.001,,449116,972.4649013221264,1000.0
451116,96,-79.48323083496093,4654,0.07041853515990079,1000.0,456,0.001,920.5150816299997,450116,,
455000,,-79.55657711791993,,0.06596883979812264,,,0.001,,454116,980.0431053221225,1000.0
455116,96,,4703,,1000.0,460,,920.4580500400001,,,
459116,96,-79.5901750793457,4736,0.06902869820781052,1000.0,464,0.001,920.8581188699999,458116,,
460000,,-79.60133654785156,,0.05785196901299059,,,0.001,,459116,969.4900194704533,1000.0
463116,96,-79.6602931060791,4785,0.08995381657592952,1000.0,468,0.001,921.16959967,462116,,
465000,,-79.67071966552734,,0.06702417955361306,,,0.001,,464116,964.2268512248993,1000.0
467116,96,-79.69434271240235,4835,0.061550998689606784,1000.0,472,0.001,921.27663606,466116,,
470000,,-79.72287025451661,,0.06960834002308547,,,0.001,,469116,966.161141705513,1000.0
471116,96,-79.74340522766113,4885,0.0865356786288321,1000.0,476,0.001,922.4868777600001,470116,,
475000,,-79.75055743408203,,0.0695476322621107,,,0.001,,474116,977.4350093901157,1000.0
475116,96,,4934,,1000.0,480,,930.77796646,,,
479116,96,-79.80435324096679,4967,0.09817980930022896,1000.0,484,0.001,929.6483750500001,478116,,
480000,,-79.83271141052246,,0.07936919407173991,,,0.001,,479116,987.866689234972,1000.0
483116,96,-79.7928596496582,5016,0.07460335773043335,1000.0,488,0.001,929.6395057500001,482116,,
485000,,-79.80226348876953,,0.0672546197026968,,,0.001,,484116,986.2064075946807,1000.0
487116,96,-79.85385208129883,5064,0.08185170949622989,1000.0,492,0.001,929.7829755800001,486116,,
490000,,-79.82752127075196,,0.05803602223843336,,,0.001,,489116,973.8966004014015,1000.0
491116,96,-79.85281588745117,5113,0.07067929325625301,1000.0,496,0.001,929.8763359000001,490116,,
495000,,-79.85381129455567,,0.06001889367774129,,,0.001,,494116,973.5801155388356,1000.0
495116,95,,5161,,1000.0,500,,930.1646925,,,
499116,96,-79.90794506835938,5193,0.06998815793171526,1000.0,504,0.001,930.18577386,498116,,
500000,,-79.9350115814209,,0.09288109599240124,,,0.001,,499116,978.7709477543831,1000.0
503116,96,-79.93502458190918,5239,0.06464500860497356,1000.0,508,0.001,930.27474232,502116,,
505000,,-79.94744021606445,,0.07338369926810265,,,0.001,,504116,966.2415985047817,1000.0
507116,95,-79.94489418029785,5287,0.06540064005739987,1000.0,512,0.001,930.46805726,506116,,
510000,,-80.01669792175294,,0.09878453796170653,,,0.001,,509116,978.2224874556065,1000.0
511116,95,-80.010527633667,5335,0.0576197255756706,1000.0,516,0.001,930.36776019,510116,,
515000,,-80.05767802429199,,0.07683342809788883,,,0.001,,514116,979.6032231330871,1000.0
515116,95,,5384,,1000.0,520,,930.53909044,,,
519116,95,-80.12312600708007,5417,0.0526772412378341,1000.0,524,0.001,930.73020585,518116,,
520000,,-80.14655654907227,,0.057018789889290926,,,0.001,,519116,979.7373990356922,1000.0
523116,95,-80.18233261108398,5465,0.06476093807630241,1000.0,528,0.001,930.9175901300001,522116,,
525000,,-80.21525805664062,,0.053604529473930594,,,0.001,,524116,980.4903201699257,1000.0
527116,95,-80.20608694458008,5514,0.09059885912574828,1000.0,532,0.001,931.0510007399998,526116,,
530000,,-80.21255134582519,,0.08158252204209566,,,0.001,,529116,963.4702409207821,1000.0
531116,95,-80.23307377624512,5563,0.05832088650017977,1000.0,536,0.001,930.9907259199998,530116,,
535000,,-80.21133401489257,,0.054859861981123685,,,0.001,,534116,967.9248981773853,1000.0
535116,95,,5612,,1000.0,540,,931.0726419199999,,,
539116,95,-80.22862203979493,5645,0.05273211573436856,1000.0,544,0.001,931.60604087,538116,,
540000,,-80.20229296875,,0.06751588163152338,,,0.001,,539116,975.3290208637715,1000.0
543116,95,-80.2637578277588,5694,0.06557083143666387,1000.0,548,0.001,931.8159957199999,542116,,
545000,,-80.27100271606446,,0.05570361053943634,,,0.001,,544116,969.6917884290218,1000.0
547116,95,-80.28367289733886,5741,0.06971508503705263,1000.0,552,0.001,931.6342638899998,546116,,
550000,,-80.3300902709961,,0.07780545007809997,,,0.001,,549116,971.7950822472573,1000.0
551116,95,-80.28227801513673,5790,0.05554921566694975,1000.0,556,0.001,931.3769161199999,550116,,
555000,,-80.34560729980468,,0.060449954433366655,,,0.001,,554116,971.7741635799408,1000.0
555116,95,,5837,,1000.0,560,,931.58035362,,,
559116,95,-80.38415786743164,5866,0.0795901435147971,1000.0,564,0.001,931.7899712200001,558116,,
560000,,-80.39155627441406,,0.0731141808386892,,,0.001,,559116,969.5035662055016,1000.0
563116,95,-80.3908609161377,5911,0.06076398521475494,1000.0,568,0.001,931.3942703499998,562116,,
565000,,-80.40137994384766,,0.05080491029657423,,,0.001,,564116,973.2373105883598,1000.0
567116,95,-80.39763980102539,5958,0.05437658055219799,1000.0,572,0.001,931.40935806,566116,,
570000,,-80.40959973144531,,0.0715654765535146,,,0.001,,569116,966.352921885252,1000.0
571116,95,-80.4163165435791,6001,0.05577946388348937,1000.0,576,0.001,931.7378464,570116,,
575000,,-80.4528879699707,,0.07571707822009921,,,0.001,,574116,971.504519033432,1000.0
575116,95,,6046,,1000.0,580,,931.8781527799999,,,
579116,95,-80.49262194824219,6078,0.07228341240249574,1000.0,584,0.001,932.97036121,578116,,
580000,,-80.48694483947754,,0.07352077050507069,,,0.001,,579116,806.5156860053539,1000.0
583116,95,-80.48164804077149,6125,0.061957472797483204,1000.0,588,0.001,932.7153982800003,582116,,
585000,,-80.49272640991211,,0.08007993478886784,,,0.001,,584116,976.1286818981171,1000.0
587116,95,-80.49250711059571,6169,0.06837241807207466,1000.0,592,0.001,932.7245568100002,586116,,
590000,,-80.49426454162598,,0.05071881600655615,,,0.001,,589116,973.2822400271892,1000.0
591116,95,-80.48035752868653,6214,0.0560247445255518,1000.0,596,0.001,932.7906704200002,590116,,
595000,,-80.49006268310546,,0.07177406859211624,,,0.001,,594116,960.68524787426,1000.0
595116,95,,6259,,1000.0,600,,932.6823052699998,,,
599116,95,-80.53943020629883,6289,0.04852066794037819,1000.0,604,0.001,932.7708091100001,598116,,
600000,,-80.52413366699218,,0.06825796229951084,,,0.001,,599116,976.8960770308971,1000.0
603116,95,-80.57312283325196,6334,0.05602048040740192,1000.0,608,0.001,932.76096905,602116,,
605000,,-80.5774910736084,,0.058255375783890485,,,0.001,,604116,980.8269292116165,1000.0
607116,95,-80.60071014404296,6379,0.06752928893081844,1000.0,612,0.001,932.8083913600001,606116,,
610000,,-80.61260496520995,,0.07419881729967892,,,0.001,,609116,977.359568631649,1000.0
611116,95,-80.60661909484864,6425,0.0934199494291097,1000.0,616,0.001,933.0042218500001,610116,,
615000,,-80.5854906463623,,0.05191277977451682,,,0.001,,614116,977.5154488265514,1000.0
615116,95,,6473,,1000.0,620,,933.0735135400001,,,
619116,95,-80.62681393432617,6505,0.06500448178127408,1000.0,624,0.001,933.0154916399999,618116,,
620000,,-80.6178350982666,,0.05834807394631207,,,0.001,,619116,961.7333701491356,1000.0
623116,95,-80.6022360534668,6554,0.05265834157541394,1000.0,628,0.001,932.76170276,622116,,
625000,,-80.60744833374024,,0.06409725515544415,,,0.001,,624116,962.7636554479599,1000.0
627116,94,-80.6294808959961,6603,0.04894024305231869,1000.0,632,0.001,932.86907956,626116,,
630000,,-80.66354377746582,,0.051550679553300144,,,0.001,,629116,978.1736543297768,1000.0
631116,94,-80.68581718444824,6653,0.07366551776602864,1000.0,636,0.001,933.0127350999999,630116,,
635000,,-80.68360473632812,,0.06209242650866508,,,0.001,,634116,971.3742481961847,1000.0
635116,94,,6701,,1000.0,640,,932.8913181199999,,,
639116,94,-80.71118774414063,6735,0.052771206669509414,1000.0,644,0.001,932.7160616000001,638116,,
640000,,-80.67322428894043,,0.052854678820818665,,,0.001,,639116,980.1605694353581,1000.0
643116,94,-80.71784197998046,6783,0.04744558202009648,1000.0,648,0.001,932.63085413,642116,,
645000,,-80.70815950012206,,0.06453081976436079,,,0.001,,644116,977.89881862998,1000.0
647116,94,-80.73068937683105,6832,0.051675798727199435,1000.0,652,0.001,932.81998031,646116,,
650000,,-80.76442744445801,,0.04456115029193461,,,0.001,,649116,970.8051558434963,1000.0
651116,94,-80.7932857055664,6881,0.0495645405780524,1000.0,656,0.001,932.8294771399998,650116,,
655000,,-80.8262476348877,,0.05798261415958404,,,0.001,,654116,977.4789139151574,1000.0
655116,94,,6927,,1000.0,660,,932.8402670600001,,,
659116,94,-80.8634925994873,6955,0.05194116521254182,1000.0,664,0.001,932.6294827300002,658116,,
660000,,-80.86091981506348,,0.06652179833222181,,,0.001,,659116,976.7709104716778,1000.0
663116,94,-80.89138220214843,6997,0.045524857826530936,1000.0,668,0.001,933.1946421399999,662116,,
665000,,-80.8958611907959,,0.04741964813414961,,,0.001,,664116,984.3749576032162,1000.0
667116,94,-80.9337495880127,7044,0.056444068590179086,1000.0,672,0.001,933.3273363900001,666116,,
670000,,-80.93515623474121,,0.05356816072203219,,,0.001,,669116,978.2537277519702,1000.0
671116,94,-80.92215698242188,7090,0.05535954322852194,1000.0,676,0.001,933.3412339000001,670116,,
