rollout/ep_len_mean,time/time_elapsed,time/fps,time/iterations,rollout/ep_rew_mean,time/total_timesteps,train/entropy_loss,train/clip_fraction,train/n_updates,train/explained_variance,train/loss,train/std,train/approx_kl,eval/mean_reward,train/policy_gradient_loss,train/learning_rate,train/value_loss,eval/mean_ep_length,train/clip_range
95.15,84,410,17,202.82510528999998,34816,-4.160821114480496,0.07265625,160,0.8515949547290802,36.945064544677734,0.9689277410507202,0.0063243024,,-0.006959664449095726,0.0003,151.8994576573372,,0.2
,,,,,35000,-4.164946375787258,0.0859375,170,0.9212091788649559,27.66904640197754,0.9700963497161865,0.009163074,213.85171523690224,-0.00756979243888054,0.0003,81.57897490262985,97.7,0.2
95.61,90,406,18,202.67612417999996,36864,,,,,,,,,,,,,
,,,,,37500,-4.175630946457386,0.065673828125,180,0.9559508375823498,31.690242767333984,0.9771838188171387,0.0083041955,213.9924926698208,-0.007415845504147001,0.0003,49.895244288444516,96.9,0.2
95.1,96,404,19,201.4152501,38912,,,,,,,,,,,,,
,,,,,40000,-4.1753942862153055,0.0890625,190,0.9127579852938652,87.68008422851562,0.9714878797531128,0.007771575,210.03425723314285,-0.007508825525292195,0.0003,88.08144869208336,95.45,0.2
96.24,101,402,20,203.66043678999998,40960,,,,,,,,,,,,,
,,,,,42500,-4.170861361920833,0.084765625,200,0.9451987147331238,19.94096565246582,0.9755703806877136,0.0078059053,203.89900401234627,-0.009067859940114432,0.0003,58.382144522666934,93.55,0.2
96.77,107,400,21,203.73700321,43008,,,,,,,,,,,,,
,,,,,45000,-4.17588027715683,0.063232421875,210,0.8350196778774261,82.25943756103516,0.9724262952804565,0.00703449,197.45488399267197,-0.00997302802716149,0.0003,170.08018478155137,93.1,0.2
96.86,113,398,22,203.43128434000002,45056,,,,,,,,,,,,,
97.99,117,402,23,208.81672276,47104,-4.169781425595284,0.097900390625,220,0.8553759008646011,76.7497329711914,0.9720919132232666,0.009603342,,-0.013601823619683272,0.0003,138.48488713502883,,0.2
,,,,,47500,-4.160090523958206,0.117822265625,230,0.8840865790843964,39.04426956176758,0.965621829032898,0.011927438,296.1158597648144,-0.013898214991786517,0.0003,114.85285699367523,116.5,0.2
101.8,122,399,24,219.50333922,49152,,,,,,,,,,,,,
,,,,,50000,-4.144443167746067,0.097802734375,240,0.9239926561713219,17.799518585205078,0.9625939130783081,0.008412562,346.2810844242573,-0.010984137616469524,0.0003,73.74474608898163,127.45,0.2
105.32,129,396,25,232.15926674000002,51200,,,,,,,,,,,,,
,,,,,52500,-4.1417159080505375,0.085791015625,250,0.8973136767745018,32.867374420166016,0.9631018042564392,0.009101376,377.0311071872711,-0.009896080146427266,0.0003,113.1135311961174,141.65,0.2
109.36,135,392,26,244.45371885,53248,,,,,,,,,,,,,
,,,,,55000,-4.12946263551712,0.0900390625,260,0.8372144550085068,127.34928131103516,0.9541887044906616,0.00813972,586.3237667441368,-0.010988881613593548,0.0003,197.3610614299774,201.35,0.2
115.87,143,386,27,265.13266324,55296,,,,,,,,,,,,,
122.32,147,389,28,286.4393387900001,57344,-4.101943819224834,0.074658203125,270,0.87553970515728,30.204923629760742,0.9459341764450073,0.008799294,,-0.009245884732808917,0.0003,166.05237200260163,,0.2
,,,,,57500,-4.091335546970368,0.06123046875,280,0.7450853586196899,177.1599578857422,0.9481287002563477,0.007281727,647.6647378623486,-0.0098425106407376,0.0003,322.4323157072067,225.25,0.2
127.26,154,383,29,299.76181037000003,59392,,,,,,,,,,,,,
,,,,,60000,-4.087778976559639,0.0564453125,290,0.8178613185882568,87.95869445800781,0.9432544112205505,0.006991104,633.3186823487282,-0.00752593269571662,0.0003,258.55250363349916,225.6,0.2
131.11,162,378,30,311.71692735,61440,,,,,,,,,,,,,
,,,,,62500,-4.072489139437676,0.06650390625,300,0.8372161388397217,91.9511489868164,0.938762903213501,0.0061951103,678.0042690038681,-0.006721640862815547,0.0003,241.99290236234665,238.75,0.2
135.72,170,372,31,327.46914411,63488,,,,,,,,,,,,,
,,,,,65000,-4.051221880316734,0.095556640625,310,0.8929205015301704,78.676025390625,0.9298825263977051,0.009495545,732.6868274509907,-0.009835630099405534,0.0003,164.1397255182266,261.2,0.2
140.45,178,366,32,343.6252777,65536,,,,,,,,,,,,,
,,,,,67500,-4.014195962250232,0.1060546875,320,0.9040539041161537,23.369150161743164,0.9161148071289062,0.008353865,531.3028099000454,-0.010394315849407577,0.0003,168.65806329250336,215.9,0.2
144.09,186,363,33,359.15969784000004,67584,,,,,,,,,,,,,
147.44,190,366,34,370.72931690999985,69632,-3.98930077329278,0.08935546875,330,0.8955582454800606,40.4808349609375,0.9141219854354858,0.009580011,,-0.012674368364969268,0.0003,193.4637250304222,,0.2
,,,,,70000,-3.969423492252827,0.11640625,340,0.9193782359361649,107.19715118408203,0.9065081477165222,0.011704786,2269.494964343309,-0.009851127029105556,0.0003,163.03345260620117,1000.0,0.2
149.59,210,341,35,379.4580322,71680,,,,,,,,,,,,,
,,,,,72500,-3.9500070840120314,0.072802734375,350,0.9300427958369255,34.28834533691406,0.8987783789634705,0.007526588,2456.9884738087653,-0.006962428089173045,0.0003,146.9180730342865,1000.0,0.2
150.14,230,320,36,383.5090081,73728,,,,,,,,,,,,,
,,,,,75000,-3.9370850294828417,0.092626953125,360,0.8241553008556366,89.29338073730469,0.8995449542999268,0.010078488,496.8194617807865,-0.012518678637570701,0.0003,321.80953414440154,223.0,0.2
152.14,237,319,37,394.11111289,75776,,,,,,,,,,,,,
,,,,,77500,-3.9333387695252897,0.0783203125,370,0.905653178691864,58.39412307739258,0.8963243961334229,0.0073081814,454.3695638984442,-0.00891183793428354,0.0003,197.99689737558364,215.1,0.2
154.84,244,318,38,401.69685235,77824,,,,,,,,,,,,,
154.33,248,321,39,401.72236828000007,79872,-3.9064837008714677,0.111767578125,380,0.9615163244307041,49.487396240234375,0.8852589130401611,0.01175792,,-0.013850702080526389,0.0003,67.01162001490593,,0.2
,,,,,80000,-3.868934019654989,0.10283203125,390,0.7241702973842621,97.80210876464844,0.8769919276237488,0.007163821,461.83530886173247,-0.009939924252103082,0.0003,596.3170951366425,209.9,0.2
156.54,255,320,40,411.37953994,81920,,,,,,,,,,,,,
,,,,,82500,-3.860119038075209,0.116162109375,400,0.9077495709061623,36.482906341552734,0.8757374286651611,0.008659314,2061.0727518439294,-0.009273619930900168,0.0003,226.56615159511566,1000.0,0.2
159.01,275,304,41,422.22481113000003,83968,,,,,,,,,,,,,
,,,,,85000,-3.8482638984918593,0.094482421875,410,0.8636561334133148,110.75972747802734,0.8718560934066772,0.007966235,2055.448905104399,-0.006464759602386039,0.0003,291.8735268712044,1000.0,0.2
159.57,296,290,42,423.75639962,86016,,,,,,,,,,,,,
,,,,,87500,-3.840795048326254,0.08154296875,420,0.6393453776836395,234.5912322998047,0.8709510564804077,0.008199958,1237.0085419654847,-0.013649112738494295,0.0003,638.1558604478836,506.75,0.2
164.8,308,285,43,441.50347281999996,88064,,,,,,,,,,,,,
,,,,,90000,-3.8321504443883896,0.095654296875,430,0.8833746686577797,139.60482788085938,0.8674583435058594,0.008744024,2072.4978062152863,-0.00965171174320858,0.0003,141.7265471816063,1000.0,0.2
171.46,328,274,44,464.9757887900001,90112,,,,,,,,,,,,,
174.69,332,277,45,478.52139812,92160,-3.8270848892629146,0.06982421875,440,0.7895943075418472,292.21954345703125,0.8675222396850586,0.0072291195,,-0.007621929779998027,0.0003,423.36183245182036,,0.2
,,,,,92500,-3.8104212537407873,0.094921875,450,0.8897668272256851,43.624176025390625,0.8588761687278748,0.010002185,2161.2523215651513,-0.011670259312086272,0.0003,261.59278656244277,990.05,0.2
179.33,352,267,46,495.11739455,94208,,,,,,,,,,,,,
,,,,,95000,-3.786828141659498,0.093701171875,460,0.8764405101537704,125.61133575439453,0.8547112941741943,0.00839903,300.2906533062458,-0.010467315732967108,0.0003,320.5360672235489,130.05,0.2
181.28,358,268,47,507.35875857999997,96256,,,,,,,,,,,,,
,,,,,97500,-3.779792971909046,0.081689453125,470,0.8156295567750931,146.0500946044922,0.8550960421562195,0.00789885,423.53737012147906,-0.00898587533592945,0.0003,492.8852047920227,164.5,0.2
184.77,364,269,48,523.4478178100001,98304,,,,,,,,,,,,,
,,,,,100000,-3.7769908785820006,0.113720703125,480,0.85179004073143,79.49162292480469,0.8540205359458923,0.0091250045,953.6023036062718,-0.009961620032845531,0.0003,396.43345642089844,330.45,0.2
191.26,374,268,49,538.7560228399999,100352,,,,,,,,,,,,,
198.3,377,271,50,561.78802101,102400,-3.781809242069721,0.118017578125,490,0.7682904154062271,375.4398193359375,0.8572819232940674,0.01220135,,-0.007667403697269037,0.0003,362.83978910446166,,0.2
,,,,,102500,-3.7940950229763986,0.083154296875,500,0.8307996243238449,83.43126678466797,0.8624248504638672,0.0068676383,1133.8980013668538,-0.007447160723677371,0.0003,367.906902551651,373.35,0.2
198.43,387,269,51,561.13493895,104448,,,,,,,,,,,,,
,,,,,105000,-3.800015263259411,0.0880859375,510,0.7806472480297089,129.7111358642578,0.8600336909294128,0.009250242,552.5773160934448,-0.011654254901804962,0.0003,572.1300740718841,206.25,0.2
203.65,395,269,52,580.1611840100002,106496,,,,,,,,,,,,,
,,,,,107500,-3.7943206071853637,0.094482421875,520,0.8234559297561646,91.17338562011719,0.8599731922149658,0.007262289,589.8849033415318,-0.008640818232379388,0.0003,377.70325818061826,219.25,0.2
203.83,402,269,53,583.93037059,108544,,,,,,,,,,,,,
,,,,,110000,-3.789448779821396,0.09296875,530,0.927398681640625,77.3060302734375,0.8578392863273621,0.008523803,335.642686766386,-0.00804008577397326,0.0003,184.2863669872284,149.85,0.2
211.27,409,270,54,607.0223919900001,110592,,,,,,,,,,,,,
,,,,,112500,-3.780181860178709,0.113525390625,540,0.8832105919718742,196.1737823486328,0.85140460729599,0.00797422,2061.161239570379,-0.008243944341666065,0.0003,231.4886539697647,958.05,0.2
215.3,428,262,55,620.55647132,112640,,,,,,,,,,,,,
219.85,432,265,56,638.26275819,114688,-3.7593120388686656,0.076123046875,550,0.8995513990521431,44.623416900634766,0.8468732237815857,0.0059538493,,-0.007520028756698593,0.0003,232.86717343330383,,0.2
,,,,,115000,-3.746761395782232,0.10654296875,560,0.9642327167093754,22.091766357421875,0.8458631038665771,0.009148097,2209.715995109081,-0.009292558755259962,0.0003,78.11457713246345,992.8,0.2
224.88,452,257,57,652.61015609,116736,,,,,,,,,,,,,
,,,,,117500,-3.7493574105203153,0.12783203125,570,0.8571984767913818,93.0155258178711,0.8486531972885132,0.010274841,2148.5978703022,-0.008668335608672351,0.0003,453.0751056075096,865.6,0.2
232.27,473,250,58,676.40582234,118784,,,,,,,,,,,,,
,,,,,120000,-3.7472452111542225,0.068896484375,580,0.8817770108580589,32.444915771484375,0.8441120982170105,0.0066836276,2189.4445265710356,-0.007729351331363432,0.0003,287.83483109474184,993.2,0.2
239.11,496,243,59,697.5434721199999,120832,,,,,,,,,,,,,
,,,,,122500,-3.7494898818433287,0.0861328125,590,0.9486962705850601,48.25414276123047,0.8487779498100281,0.008790978,2204.254706734419,-0.010617100913077594,0.0003,131.18852432966233,925.35,0.2
230.88,517,237,60,674.8447448400001,122880,,,,,,,,,,,,,
231.04,521,239,61,677.59934649,124928,-3.760616057366133,0.142529296875,600,0.6873492002487183,431.27899169921875,0.8511724472045898,0.01311278,,-0.01606848538503982,0.0003,1092.812373971939,,0.2
,,,,,125000,-3.757532434910536,0.104248046875,610,0.9128101840615273,42.761940002441406,0.8494749069213867,0.012975496,2243.7727626919745,-0.008100576547440142,0.0003,266.8346322417259,1000.0,0.2
234.06,543,233,62,688.70281257,126976,,,,,,,,,,,,,
,,,,,127500,-3.754589370638132,0.13076171875,620,0.783354714512825,183.18374633789062,0.8485695719718933,0.012360092,2350.7843970179556,-0.014236214550328441,0.0003,524.3139800786972,1000.0,0.2
242.21,565,228,63,713.59594369,129024,,,,,,,,,,,,,
,,,,,130000,-3.759712480008602,0.095556640625,630,0.921251967549324,58.19084167480469,0.8517097234725952,0.008140315,2215.5402792274954,-0.010027925795293413,0.0003,127.80400247573853,1000.0,0.2
246.55,587,222,64,726.4338426999999,131072,,,,,,,,,,,,,
,,,,,132500,-3.744901943951845,0.149365234375,640,0.8465365022420883,75.71450805664062,0.8422050476074219,0.014094947,2263.7410093128683,-0.013111143375863322,0.0003,284.4854266285896,1000.0,0.2
257.31,609,218,65,757.2427913200002,133120,,,,,,,,,,,,,
,,,,,135000,-3.7254094697535036,0.10341796875,650,0.970096280798316,23.896514892578125,0.8387812376022339,0.010825324,2127.5832525789738,-0.00781630259589292,0.0003,52.13610425591469,1000.0,0.2
265.4,632,213,66,772.9018040799998,135168,,,,,,,,,,,,,
271.57,636,215,67,785.8994110599998,137216,-3.7205345213413237,0.133251953125,660,0.6995253264904022,423.7639465332031,0.8399462699890137,0.012172552,,-0.010680866896291264,0.0003,565.9203764081001,,0.2
,,,,,137500,-3.725238735973835,0.169580078125,670,0.884978286921978,132.20162963867188,0.8419334888458252,0.015589751,2232.1395476639273,-0.009232526665437035,0.0003,136.55920038223266,1000.0,0.2
272.74,658,211,68,791.0676856799998,139264,,,,,,,,,,,,,
,,,,,140000,-3.715525382757187,0.0953125,680,0.9612759053707123,44.70055389404297,0.8365654349327087,0.009459941,2314.0455394387245,-0.011501140432665124,0.0003,111.90267825126648,923.45,0.2
270.58,678,208,69,783.6582968499999,141312,,,,,,,,,,,,,
,,,,,142500,-3.7067725859582423,0.09619140625,690,0.787661075592041,201.53549194335938,0.8371943235397339,0.008805742,1249.3459672152997,-0.009145840353448875,0.0003,751.6033115148545,462.35,0.2
278.9,690,207,70,806.9677273,143360,,,,,,,,,,,,,
,,,,,145000,-3.693938847631216,0.081982421875,700,0.7800891250371933,256.6823425292969,0.8301810026168823,0.0060222726,2266.4028172433377,-0.008264082952518948,0.0003,414.9161182999611,1000.0,0.2
283.71,713,203,71,819.04674183,145408,,,,,,,,,,,,,
286.32,718,205,72,823.02825855,147456,-3.681758689880371,0.136865234375,710,0.8643405139446259,265.429443359375,0.8319202661514282,0.008801818,,-0.01195564868976362,0.0003,305.02655428647995,,0.2
,,,,,147500,-3.69040160253644,0.0798828125,720,0.824908047914505,118.9832763671875,0.8342738151550293,0.011697568,2403.7173649668694,-0.007915752926783171,0.0003,378.4294693231583,967.75,0.2
297.44,740,201,73,852.6980338400001,149504,,,,,,,,,,,,,
,,,,,150000,-3.675051862001419,0.13271484375,730,0.9356938898563385,39.76467514038086,0.8270566463470459,0.014263475,2296.7958409547805,-0.012812232234864496,0.0003,107.08782039880752,1000.0,0.2
306.73,764,198,74,876.9396706599999,151552,,,,,,,,,,,,,
,,,,,152500,-3.6615171492099763,0.10791015625,740,0.9434969760477543,53.66216278076172,0.8261356353759766,0.010903685,2247.2743984103204,-0.006882381436298601,0.0003,114.07616155147552,983.7,0.2
320.61,787,195,75,916.07849079,153600,,,,,,,,,,,,,
,,,,,155000,-3.627803488820791,0.126953125,750,0.9014325365424156,40.919952392578125,0.8104151487350464,0.013952218,2318.1418835043905,-0.009305977760232054,0.0003,89.67877627015113,1000.0,0.2
327.83,810,192,76,939.69085684,155648,,,,,,,,,,,,,
,,,,,157500,-3.5986477680504323,0.119775390625,760,0.95347486063838,31.305879592895508,0.8120412826538086,0.010666635,2346.0497433304786,-0.00958862732804846,0.0003,130.26041518449784,1000.0,0.2
337.45,831,189,77,968.19437221,157696,,,,,,,,,,,,,
339.36,835,191,78,974.4840819900002,159744,-3.6003390833735467,0.1171875,770,0.9541795179247856,31.960298538208008,0.8113734126091003,0.011261848,,-0.007652056019287557,0.0003,100.92382785081864,,0.2
,,,,,160000,-3.5852221295237543,0.091064453125,780,0.9107809811830521,161.78570556640625,0.8039593696594238,0.009030374,2420.6218298792837,-0.009974179658456706,0.0003,235.75590584278106,1000.0,0.2
345.54,857,188,79,995.0363112099999,161792,,,,,,,,,,,,,
,,,,,162500,-3.5686816342175005,0.117724609375,790,0.9571591131389141,35.77882385253906,0.8033297061920166,0.010127894,2549.754233145714,-0.008800987727590836,0.0003,136.9820665717125,1000.0,0.2
351.07,880,186,80,1013.8991319400001,163840,,,,,,,,,,,,,
,,,,,165000,-3.554145947098732,0.10537109375,800,0.95864013209939,62.016883850097656,0.7992855906486511,0.010666601,2426.3289622485636,-0.008476487480220386,0.0003,124.9786792576313,1000.0,0.2
362.16,903,183,81,1044.8925465099999,165888,,,,,,,,,,,,,
,,,,,167500,-3.54811297878623,0.16806640625,810,0.8248830288648605,20.08197784423828,0.7999643087387085,0.010342192,2597.3420053362847,-0.010792290122481063,0.0003,285.6584765791893,997.1,0.2
360.25,925,181,82,1041.09488187,167936,,,,,,,,,,,,,
366.73,929,182,83,1060.74018784,169984,-3.534600584954023,0.12841796875,820,0.799914613366127,58.54056167602539,0.7932004928588867,0.010700903,,-0.00946034312946722,0.0003,300.59944717884065,,0.2
,,,,,170000,-3.5146403588354587,0.1275390625,830,0.9657491557300091,31.97591209411621,0.7898869514465332,0.011758407,2496.0625257849692,-0.007029675540979952,0.0003,56.338487043976784,1000.0,0.2
353.12,951,180,84,1027.1060908400002,172032,,,,,,,,,,,,,
,,,,,172500,-3.514712668210268,0.09306640625,840,0.744168221950531,400.5044250488281,0.7921199798583984,0.0070626196,2491.2398528039457,-0.007577341891010292,0.0003,840.6692479133606,1000.0,0.2
358.51,973,178,85,1047.68805707,174080,,,,,,,,,,,,,
,,,,,175000,-3.50860710516572,0.14931640625,850,0.9560321681201458,24.496623992919922,0.7866045832633972,0.014193203,2521.6578823685645,-0.009042403890634886,0.0003,73.8807400405407,1000.0,0.2
369.28,994,177,86,1082.27690702,176128,,,,,,,,,,,,,
,,,,,177500,-3.489723428338766,0.166064453125,860,0.9755671955645084,15.580771446228027,0.7830332517623901,0.013453718,2335.378039824963,-0.007284528244053945,0.0003,36.328114026784895,911.3,0.2
387.21,1015,175,87,1132.34758822,178176,,,,,,,,,,,,,
,,,,,180000,-3.4738924227654935,0.166259765625,870,0.9502483941614628,9.640446662902832,0.775071382522583,0.015946396,1826.4927652180195,-0.010477804188849405,0.0003,33.34301156103611,593.55,0.2
390.45,1030,174,88,1145.6908782100002,180224,,,,,,,,,,,,,
391.12,1034,176,89,1155.1069898,182272,-3.4537442304193973,0.080322265625,880,0.8588811010122299,200.8874053955078,0.7714834213256836,0.0068292394,,-0.007798366877250373,0.0003,497.0340101838112,,0.2
,,,,,182500,-3.455527792870998,0.10869140625,890,0.9747157078236341,34.680931091308594,0.7754532098770142,0.00939299,2315.5863907456396,-0.007159197356668301,0.0003,58.762145566940305,807.85,0.2
392.12,1053,174,90,1165.7672572400002,184320,,,,,,,,,,,,,
,,,,,185000,-3.44952207505703,0.098486328125,900,0.9693247843533754,11.111555099487305,0.7685750722885132,0.0140393935,2612.2660957336425,-0.004542233546089847,0.0003,70.14460082650184,943.05,0.2
392.75,1074,173,91,1176.5190576,186368,,,,,,,,,,,,,
,,,,,187500,-3.4467263855040073,0.130029296875,910,0.9832762572914362,38.59756851196289,0.7759412527084351,0.012754828,1854.8773973107338,-0.009656291623832658,0.0003,49.318172979354856,636.3,0.2
391.42,1090,172,92,1176.21980428,188416,,,,,,,,,,,,,
,,,,,190000,-3.4572274617850782,0.0958984375,920,0.9619673527777195,7.502834320068359,0.7755824327468872,0.009911311,2397.5473211586477,-0.005967288016108796,0.0003,41.23498895168304,935.75,0.2
389.9,1110,171,93,1177.94191475,190464,,,,,,,,,,,,,
,,,,,192500,-3.4588849805295467,0.095263671875,930,0.9812070447951555,23.175222396850586,0.7761384844779968,0.006486199,2244.03248192668,-0.004622125177411363,0.0003,45.84155011177063,811.15,0.2
387.8,1129,170,94,1180.8522826999997,192512,,,,,,,,,,,,,
387.94,1133,171,95,1185.7561813700001,194560,-3.432370650023222,0.118212890625,940,0.9843550827354193,7.529088020324707,0.7621402740478516,0.011951221,,-0.009857514420582447,0.0003,36.34729053378105,,0.2
,,,,,195000,-3.408102113753557,0.078857421875,950,0.9843143485486507,10.669137001037598,0.7618891596794128,0.007281666,1813.5939864695072,-0.006154048559255898,0.0003,36.623015207052234,585.45,0.2
377.79,1148,171,96,1161.12693694,196608,,,,,,,,,,,,,
,,,,,197500,-3.40442688241601,0.057470703125,960,0.8370752185583115,117.36779022216797,0.7630593180656433,0.008147022,2613.237385648489,-0.005493645169190131,0.0003,480.8191524744034,952.4,0.2
377.28,1170,169,97,1156.6585818499998,198656,,,,,,,,,,,,,
,,,,,200000,-3.4045264288783073,0.0900390625,970,0.7472543120384216,603.1837158203125,0.7615289688110352,0.007747105,2616.172722834349,-0.01233169098268263,0.0003,946.6415115356446,1000.0,0.2
380.64,1192,168,98,1172.13903555,200704,,,,,,,,,,,,,
,,,,,202500,-3.386333079636097,0.0845703125,980,0.9725299812853336,17.042078018188477,0.754036545753479,0.00943617,2582.9955955803393,-0.005716093577211723,0.0003,53.60430463552475,954.8,0.2
369.94,1213,167,99,1145.5488791,202752,,,,,,,,,,,,,
371.74,1217,168,100,1153.4537112100002,204800,-3.344986931979656,0.136376953125,990,0.9826162029057741,13.30909252166748,0.7419711947441101,0.014753541,,-0.009004852754878811,0.0003,49.21232340335846,,0.2
,,,,,205000,-3.31621685475111,0.154833984375,1000,0.9831430539488792,8.544485092163086,0.7387198209762573,0.014998528,2546.9089674949646,-0.0021476598281878977,0.0003,27.84928416609764,961.85,0.2
361.71,1239,166,101,1130.5554702200002,206848,,,,,,,,,,,,,
,,,,,207500,-3.296585300564766,0.097021484375,1010,0.9877693206071854,29.42395782470703,0.7329112887382507,0.006520378,2723.7372545778753,-0.004150871449382976,0.0003,39.64444363415241,979.9,0.2
371.39,1261,165,102,1164.2712764700002,208896,,,,,,,,,,,,,
,,,,,210000,-3.2804138705134394,0.102099609375,1020,0.9048195853829384,33.094703674316406,0.7304801344871521,0.008632076,2792.2716112434864,-0.006791064780554734,0.0003,298.14069736003876,1000.0,0.2
371.53,1284,164,103,1166.3635281200002,210944,,,,,,,,,,,,,
,,,,,212500,-3.2665789999067782,0.094873046875,1030,0.8561404049396515,39.43552780151367,0.7259629964828491,0.007971963,2655.620673418045,-0.004325260600307956,0.0003,288.2684875547886,1000.0,0.2
362.6,1305,163,104,1137.00797949,212992,,,,,,,,,,,,,
,,,,,215000,-3.2526461131870748,0.151611328125,1040,0.9845654107630253,11.484357833862305,0.7243315577507019,0.011016045,2833.304171335697,-0.0010911466873949394,0.0003,26.08393782377243,924.65,0.2
358.87,1326,162,105,1134.84367044,215040,,,,,,,,,,,,,
368.35,1330,163,106,1161.1647933,217088,-3.2477063104510306,0.127099609375,1050,0.9790118858218193,12.903724670410156,0.7214579582214355,0.013607824,,-0.0073590717584011145,0.0003,32.53303982913494,,0.2
,,,,,217500,-3.2336601614952087,0.16640625,1060,0.9895779630169272,4.953143119812012,0.7174079418182373,0.012149833,2749.815108990669,-0.010267627183930017,0.0003,20.23790085762739,1000.0,0.2
370.54,1352,161,107,1164.3019797000002,219136,,,,,,,,,,,,,
,,,,,220000,-3.2209358170628546,0.14462890625,1070,0.9886493450030684,4.303431510925293,0.7155249118804932,0.0123358,2825.8185399115087,-0.005116401994018816,0.0003,14.281643535196782,984.55,0.2
367.47,1374,160,108,1154.41427321,221184,,,,,,,,,,,,,
,,,,,222500,-3.2160463936626913,0.0900390625,1080,0.9097027778625488,22.822572708129883,0.7161795496940613,0.008290772,2666.4092947483064,-0.005139724394393852,0.0003,266.0530838429928,1000.0,0.2
374.58,1395,159,109,1175.1672896900002,223232,,,,,,,,,,,,,
