train/learning_rate,train/n_updates,train/critic_loss,time/episodes,rollout/ep_len_mean,time/time_elapsed,time/total_timesteps,train/actor_loss,rollout/ep_rew_mean,time/fps,eval/mean_reward,eval/mean_ep_length
0.001,64858,0.12555725920572877,,,,65000,-57.12594332122803,,,930.3457546770572,1000.0
0.001,66858,0.14576697643101216,72,942.4722222222222,527,67858,-57.92121253967285,557.8867502916667,128,,
0.001,69858,0.1109416787289083,,,,70000,-59.14612198638916,,,945.5812338232994,1000.0
0.001,70858,0.10105599508807063,76,945.5,562,71858,-59.51261938476563,563.6930521710525,127,,
0.001,74858,0.1338636616766453,,,,75000,-60.84226360321045,,,939.3426662683487,1000.0
,,,80,948.225,596,75858,,568.551495725,127,,
0.001,78858,0.12396802484989167,84,950.6904761904761,619,79858,-62.06603209686279,573.3365424404763,128,,
0.001,79858,0.09254054398089648,,,,80000,-62.37238163757324,,,916.0150805950165,1000.0
0.001,82858,0.11375057658553124,88,952.9318181818181,654,83858,-63.16795697784424,577.5196995568182,128,,
0.001,84858,0.10667850586771965,,,,85000,-63.771780197143556,,,943.1930396199226,1000.0
0.001,86858,0.11527600423619151,92,954.9782608695652,687,87858,-64.3372640991211,581.8180372608696,127,,
0.001,89858,0.09090145049616695,,,,90000,-65.07673860168457,,,925.5098802804947,1000.0
0.001,90858,0.11146147376671434,96,956.8541666666666,720,91858,-65.30679051208496,585.1501219895833,127,,
0.001,94858,0.12639197174459696,,,,95000,-66.1588780670166,,,924.3092467427253,1000.0
,,,100,958.58,754,95858,,588.2234744100001,126,,
0.001,98858,0.12242313174903392,104,977.45,778,99858,-66.89315180969238,626.33554875,128,,
0.001,99858,0.15431560534983874,,,,100000,-67.060849899292,,,934.1910236477852,1000.0
0.001,102858,0.11729961778968573,108,993.94,812,103858,-67.5562619934082,650.6907746799999,127,,
0.001,104858,0.10819872639328242,,,,105000,-67.90379013061523,,,930.4067188620568,1000.0
0.001,106485,0.11855968275666237,112,990.66,845,107485,-68.20926795959473,654.7222885300001,127,,
0.001,109989,0.3226822978329091,,,,110000,-68.75607617696126,,,897.2875234007836,1000.0
,,,116,991.31,875,110989,,658.06010655,126,,
0.001,113989,0.210627283282578,120,991.31,899,114989,-69.37464726257325,660.50195816,127,,
0.001,114989,0.4252480660863221,,,,115000,-69.55268132019043,,,936.9880151212216,1000.0
0.001,117989,0.37459401359036565,124,991.31,930,118989,-70.06137948608398,662.16805722,127,,
0.001,119989,0.17050205020606518,,,,120000,-70.43703617858887,,,965.360760396719,1000.0
0.001,121989,0.18813814241811633,128,991.31,965,122989,-70.73377278137207,663.5175146,127,,
0.001,124989,0.12402723102644087,,,,125000,-71.13589903259277,,,958.4258478760719,1000.0
0.001,125086,0.10337133851555205,132,982.28,994,126086,-71.20687710509009,657.9349205700001,126,,
0.001,129086,0.3602126558460295,,,,130000,-71.68421675109863,,,970.8780071318149,1000.0
,,,136,982.28,1027,130086,,658.8012204600001,126,,
0.001,133086,0.2492217486910522,140,982.28,1050,134086,-72.09181527709961,658.51751736,127,,
0.001,134086,0.2494600779823959,,,,135000,-72.19804679870606,,,948.1701995551587,1000.0
0.001,137086,0.42294695020467044,144,982.28,1085,138086,-72.42918280029296,658.3255737,127,,
0.001,139086,0.25908378142863514,,,,140000,-72.58752879333495,,,947.8364861547947,1000.0
0.001,141086,0.085739073459059,148,982.28,1120,142086,-72.75373609924317,659.13779574,126,,
0.001,144086,0.2712626243084669,,,,145000,-72.96605929565429,,,937.0692122817039,1000.0
0.001,145086,0.2359290743768215,152,982.28,1153,146086,-73.00129158020019,659.3014652099998,126,,
0.001,149086,0.20597121854126454,,,,150000,-73.17050831604004,,,947.7859116911889,1000.0
,,,156,982.28,1187,150086,,658.88741571,126,,
0.001,152535,0.3484037622295005,160,976.77,1206,153535,-73.32896310942513,655.95895166,127,,
0.001,154840,0.1281678726805038,,,,155000,-73.43624289518867,,,934.0420837581157,1000.0
0.001,155570,0.6955379095745005,164,967.12,1235,156570,-73.42261319095141,650.37822079,126,,
0.001,159191,0.25387103263288735,,,,160000,-73.60432565307617,,,952.7802364289761,1000.0
,,,168,963.33,1267,160191,,648.1233048899999,126,,
0.001,163191,0.5868290317803622,172,959.92,1291,163850,-73.61110675048828,645.82760863,126,,
0.001,164850,0.1446916235499084,,,,165000,-73.68198774719238,,,948.0903582155704,1000.0
0.001,166850,0.29574921656027436,176,959.92,1324,167850,-73.69297790527344,646.0522586699999,126,,
0.001,169850,0.4317132205627859,,,,170000,-73.8152112121582,,,915.4007961571217,1000.0
0.001,170850,0.5157263008318842,180,951.94,1358,171052,-73.81511567687988,639.26730488,125,,
0.001,173656,1.087510706893853,184,947.98,1375,174656,-73.86060348409691,637.36501475,126,,
0.001,174656,0.7275826282091439,,,,175000,-73.90689848327636,,,863.9966941714287,1000.0
0.001,177656,0.5522416942194104,188,947.98,1410,178656,-73.96762994384765,637.4395942799999,126,,
0.001,179656,0.871523893404752,,,,180000,-73.99789851379394,,,923.4524778485298,1000.0
0.001,181656,0.856382459640503,192,947.98,1442,182656,-73.95530516052246,637.4294122999999,126,,
0.001,184656,0.667970265313983,,,,185000,-73.87769708251953,,,882.1169725894928,1000.0
0.001,185656,0.33214140171557666,196,947.98,1476,186656,-73.88076406860351,636.9533313999999,126,,
0.001,189656,0.6139757377021015,,,,190000,-73.94559341430664,,,947.4506114661693,1000.0
,,,200,947.98,1509,190656,,637.3677302399999,126,,
0.001,193656,0.5585179363153875,204,947.98,1532,194656,-73.93975291442871,637.4545336499999,127,,
0.001,194656,0.49912980837747456,,,,195000,-73.96138145446777,,,952.5535276412963,1000.0
0.001,197656,0.617400128737092,208,947.98,1566,198656,-73.97874377441406,637.61347256,126,,
0.001,199656,0.4128419639468193,,,,200000,-73.95799031066895,,,892.9364106237888,1000.0
0.001,201656,0.757494671639055,212,951.71,1600,202656,-73.96016830444336,639.0225224000001,126,,
0.001,204691,0.8636016472280026,,,,205000,-73.92943479919434,,,898.738617938757,1000.0
,,,216,947.02,1628,205691,,635.85158716,126,,
0.001,208691,0.15618319320306182,220,947.02,1651,209691,-73.95522062683105,635.52667306,126,,
0.001,209691,0.6352628639005125,,,,210000,-73.9305242767334,,,936.6500969946385,1000.0
0.001,212691,0.3036593859903514,224,947.02,1685,213691,-74.05508044433594,635.3353907100001,126,,
0.001,214691,0.33009841629862785,,,,215000,-74.11113452148437,,,956.7622591078282,1000.0
0.001,216691,0.3006682085618377,228,947.02,1720,217691,-74.17437805175781,634.9976852899999,126,,
0.001,219691,0.3798112464882433,,,,220000,-74.19970892333984,,,959.4210389614105,1000.0
0.001,220691,0.5326712764054536,232,956.05,1755,221691,-74.2122816772461,640.73631412,126,,
0.001,224691,0.40732493422552946,,,,225000,-74.14649961853027,,,908.7417992770672,1000.0
,,,236,956.05,1789,225691,,639.2736767000001,126,,
0.001,228691,0.20210508232563734,240,956.05,1812,229691,-74.23126817321777,638.73810354,126,,
0.001,229691,0.6428728344030679,,,,230000,-74.26464840698242,,,934.5437417566776,1000.0
0.001,232691,0.25109583293646576,244,956.05,1845,233691,-74.31666300964355,638.7847767899999,126,,
0.001,234691,0.3754485739544034,,,,235000,-74.33622813415528,,,924.2906648874283,1000.0
0.001,236691,0.5010696128197014,248,956.05,1878,237691,-74.3053306427002,637.9483429900001,126,,
0.001,239691,0.4355253545939922,,,,240000,-74.26579182434082,,,949.8151241600514,1000.0
0.001,240691,0.4848529046922922,252,956.05,1912,241691,-74.27056629943847,637.29976751,126,,
0.001,244691,0.5234867211766541,,,,245000,-74.19928172302247,,,886.1261086463928,1000.0
,,,256,956.05,1946,245691,,637.34491561,126,,
0.001,248691,0.47791240648552774,260,961.56,1968,249691,-74.00534788513184,639.56928191,126,,
0.001,249691,0.4359033347330987,,,,250000,-73.95496459960937,,,891.7378608942032,1000.0
0.001,252691,0.29548137556016446,264,971.21,2003,253691,-73.87927540588379,645.5991048000001,126,,
0.001,254002,0.49624114426098453,,,,255000,-73.82808748881023,,,922.2571742057801,1000.0
0.001,256002,0.4949991520270705,268,968.11,2032,257002,-73.78283967590332,643.06314418,126,,
0.001,259002,0.685634057868272,,,,260000,-73.74214352416992,,,898.1351463913918,1000.0
0.001,260002,0.48732763530313966,272,971.52,2066,261002,-73.71698742675781,645.5713112500001,126,,
0.001,264002,0.24861167250573635,,,,265000,-73.63428158569336,,,929.800675112009,1000.0
,,,276,971.52,2102,265002,,645.3420098400001,126,,
0.001,268002,0.2971659702733159,280,979.5,2124,269002,-73.6101254119873,652.2006530699999,126,,
0.001,269002,0.2729473372809589,,,,270000,-73.58102891540527,,,914.8179941654205,1000.0
0.001,272002,0.29660738684982063,284,983.46,2157,273002,-73.54275798034668,653.9555590000001,126,,
0.001,274739,0.4303642645923059,,,,275000,-73.48906243365744,,,886.3911635160446,1000.0
0.001,275739,0.47266440173983576,288,980.83,2190,276739,-73.4791104888916,651.75789412,126,,
0.001,279739,0.49753809145838024,,,,280000,-73.43689584350587,,,917.650852239132,1000.0
,,,292,980.83,2225,280739,,651.2175253,126,,
0.001,283739,0.5473903070017695,296,980.83,2247,284739,-73.38919010925294,651.8795497300001,126,,
0.001,284739,0.3309955737143755,,,,285000,-73.35152723693848,,,894.2270446836949,1000.0
0.001,287739,0.28971999990940095,300,980.83,2280,288739,-73.23092826843262,650.5695298900001,126,,
0.001,289739,0.2752069435045123,,,,290000,-73.22380854797363,,,942.7575980722904,1000.0
0.001,291739,0.3326152737364173,304,980.83,2314,292739,-73.25145768737794,650.6528733700001,126,,
0.001,294739,0.4646939810737967,,,,295000,-73.16894816589355,,,921.1245159387588,1000.0
0.001,295739,0.1978457599170506,308,980.83,2348,296739,-73.10471029663086,649.69191684,126,,
0.001,299739,0.41876393755152824,,,,300000,-73.00805404663086,,,910.2794004678726,1000.0
,,,312,980.83,2383,300739,,649.28484569,126,,
0.001,303739,0.2515542335398495,316,990.48,2406,304739,-72.92823928833008,654.86252501,126,,
0.001,304739,0.31238074742257593,,,,305000,-72.8861817779541,,,901.7491811692714,1000.0
0.001,307739,0.2054762264415622,320,990.48,2441,308739,-72.8953025970459,654.1977503599999,126,,
0.001,309200,0.34697995666180154,,,,310000,-72.89950023172221,,,941.0892811179161,1000.0
0.001,311200,0.2608318927846849,324,985.09,2472,312200,-72.90111994934082,650.52853542,126,,
0.001,314200,0.22144274830073118,,,,315000,-72.94983323669433,,,921.3722741782665,1000.0
0.001,315200,0.29987279983982446,328,985.09,2506,316200,-72.95875401306152,650.0312787500001,126,,
0.001,319200,0.4242229597941041,,,,320000,-73.05294172668457,,,916.9060751140117,1000.0
,,,332,985.09,2540,320200,,649.14437374,126,,
0.001,323200,0.4123852666765451,336,985.09,2563,324200,-72.98266487121582,647.7528305699999,126,,
0.001,324200,0.3024287642352283,,,,325000,-72.92765403747559,,,888.7309295535088,1000.0
0.001,326977,0.41300159541890025,340,982.86,2596,327977,-72.87583760070801,645.63852936,126,,
0.001,329977,0.4286038663461804,,,,330000,-72.91399566650391,,,926.234690463543,1000.0
0.001,330977,0.33471650510281326,344,982.86,2629,331977,-72.92676229858398,645.24580267,126,,
0.001,334977,0.30275538451969625,,,,335000,-72.76380012512207,,,917.6279938101768,1000.0
,,,348,982.86,2662,335977,,643.8361821599999,126,,
0.001,338977,0.5103545343205332,352,982.86,2684,339977,-72.32910792541504,641.51997302,126,,
0.001,339977,0.4708666519522667,,,,340000,-72.18067762756348,,,818.7342807710171,1000.0
0.001,342444,0.5030730194561742,356,977.53,2715,343444,-71.72677641648512,635.7091528,126,,
0.001,344444,0.4162249753177166,,,,345000,-71.42630516052246,,,861.7622373998165,1000.0
0.001,346444,0.45710121348500254,360,977.53,2750,347444,-71.11756816101074,624.94861079,126,,
0.001,349444,0.25553615918010475,,,,350000,-70.85861030578613,,,891.1100744485855,1000.0
0.001,350444,0.3634284967556596,364,977.53,2785,351444,-70.75033183288575,622.07887899,126,,
0.001,354444,0.2900185386762023,,,,355000,-70.37929972839355,,,891.9441909611226,1000.0
,,,368,984.42,2820,355444,,624.49606408,126,,
0.001,358444,0.5109029473140836,372,984.42,2842,359444,-70.04679904174805,621.6497444,126,,
0.001,359444,0.43491078896075486,,,,360000,-69.93761601257324,,,854.0278111815453,1000.0
0.001,362444,0.26304025565087796,376,984.42,2875,363444,-69.68348571777344,618.69639399,126,,
0.001,364444,0.48703539230674503,,,,365000,-69.49088558959961,,,906.3016091406346,1000.0
0.001,366444,0.38620329600572584,380,984.42,2910,367444,-69.29327839660644,616.58942065,126,,
0.001,369444,0.2832366775199771,,,,370000,-68.97528739929199,,,892.6434955596924,1000.0
0.001,370444,0.5010204900503159,384,984.42,2942,371444,-68.8773606414795,612.45935142,126,,
0.001,374444,0.4434359277933836,,,,375000,-68.66326933288575,,,800.4899922847748,1000.0
,,,388,987.05,2977,375444,,612.23425221,126,,
0.001,378444,0.507442992053926,392,987.05,2999,379444,-68.28318124389648,607.44972387,126,,
0.001,379444,0.48708766854554414,,,,380000,-68.18360298156739,,,898.6251399338246,1000.0
0.001,382444,0.37136727110296486,396,987.05,3034,383444,-68.08989906311035,604.81845097,126,,
0.001,384444,0.40360169207304714,,,,385000,-68.10938090515137,,,875.6865766942501,1000.0
0.001,386444,0.423904665119946,400,987.05,3067,387444,-67.96472384643555,603.38350696,126,,
0.001,389444,0.45174439768493174,,,,390000,-67.69163082885743,,,850.2145330488681,1000.0
0.001,390444,0.5751386387348175,404,987.05,3100,391444,-67.51622735595703,600.13329742,126,,
0.001,394444,0.5351976224854589,,,,395000,-67.32103164672851,,,907.6685172557831,1000.0
,,,408,987.05,3134,395444,,598.1138910999999,126,,
0.001,398444,0.4260273230522871,412,978.89,3156,398628,-67.12506881713867,591.8672697000001,126,,
0.001,399628,0.5083415664359927,,,,400000,-67.07685731506348,,,891.9328202128411,1000.0
0.001,401628,0.7334876766875387,416,978.89,3186,402628,-66.968431930542,588.7749081999999,126,,
0.001,404628,0.4649222483932972,,,,405000,-66.76506362915039,,,895.7439267516136,1000.0
0.001,405628,0.5487235058248043,420,978.89,3220,406628,-66.74307864379882,587.1866111300001,126,,
0.001,409628,0.47918779706209896,,,,410000,-66.39567785644532,,,857.9557176291943,1000.0
,,,424,984.28,3254,410628,,588.33467958,126,,
0.001,413628,0.5997733706533909,428,984.28,3277,414628,-66.16200897216797,586.49880594,126,,
0.001,414628,0.5852921374887228,,,,415000,-66.17232119750976,,,847.5695810675621,1000.0
0.001,417628,0.563952989242971,432,984.28,3310,418628,-65.97811351013183,584.66655873,126,,
0.001,419628,0.6937610450014472,,,,420000,-65.82615647888184,,,891.7768465101719,1000.0
0.001,421298,0.5083873408138752,436,980.98,3341,422298,-65.83684824371338,582.2953380399999,126,,
0.001,424298,0.5594643478617072,,,,425000,-65.8672419052124,,,871.5561690151692,1000.0
0.001,425298,0.5451091680973769,440,983.21,3375,426298,-65.85174154663086,582.4063365299999,126,,
0.001,429298,0.657051017165184,,,,430000,-65.66617539215088,,,730.657975333929,1000.0
,,,444,983.21,3409,430298,,580.17942496,126,,
0.001,433298,0.5448665155917406,448,983.21,3432,434298,-65.4886139678955,579.22212802,126,,
0.001,434298,0.6521856478452682,,,,435000,-65.3625179977417,,,876.9561500668526,1000.0
0.001,437298,0.5570718883275986,452,983.21,3466,438298,-65.36025321960449,579.6602602099999,126,,
0.001,439298,0.6846168688610196,,,,440000,-65.31691291046143,,,747.0573617458343,1000.0
0.001,441298,0.6224306671544909,456,988.54,3500,442298,-65.14810985565185,583.17615341,126,,
0.001,444298,0.6930046420171857,,,,445000,-64.91686767578125,,,784.9946820259095,1000.0
0.001,445298,0.7436025824695826,460,988.54,3534,446298,-64.80616464996338,592.2743720000001,126,,
0.001,449298,0.5915160892382264,,,,450000,-64.51241593170165,,,872.5803737282753,1000.0
,,,464,988.54,3570,450298,,592.24718728,126,,
0.001,453128,0.6114426986947655,468,986.84,3592,454128,-64.58984939575195,591.88802445,126,,
0.001,454128,0.5812721533626318,,,,455000,-64.6818684234619,,,897.1837136387825,1000.0
0.001,457128,0.7055796919614077,472,986.84,3628,458128,-64.62237631225585,578.36863791,126,,
0.001,459128,0.6201480376124382,,,,460000,-64.5544327545166,,,865.5085563719273,1000.0
0.001,461128,0.6864947138726711,476,986.84,3662,462128,-64.52765935516358,579.13782329,126,,
0.001,464128,0.7096027864962816,,,,465000,-64.7233890838623,,,913.5289264798164,1000.0
0.001,465128,0.6788264562934637,480,986.84,3697,466128,-64.78089030456543,579.19285664,126,,
0.001,469128,0.6039607425630092,,,,470000,-64.54260327148438,,,849.8855050265789,1000.0
,,,484,986.84,3731,470128,,554.3958586,125,,
0.001,473128,0.7000893590152264,488,986.84,3754,474128,-64.31008223724365,554.4877790200001,126,,
0.001,474128,0.6189859577119351,,,,475000,-64.36112033081055,,,859.1130507290363,1000.0
0.001,477128,0.718374243400991,492,986.84,3790,478128,-64.10463470458984,545.6926479299999,126,,
0.001,479128,0.7745884766727686,,,,480000,-64.07591516113281,,,817.2255396664143,1000.0
0.001,481128,0.9106583045870066,496,986.84,3825,482128,-63.950721374511716,545.12308524,126,,
0.001,484128,0.9558243152201176,,,,485000,-63.739338134765624,,,823.2695069015026,1000.0
0.001,485128,0.8122076961547137,500,986.84,3859,486128,-63.840138092041016,544.6148552899999,125,,
0.001,489128,0.9481483466029167,,,,490000,-63.460655952453614,,,846.2893363416194,1000.0
,,,504,986.84,3894,490128,,542.74489342,125,,
0.001,492407,1.0740133876502513,508,979.63,3913,493407,-63.01875435638428,534.931607,126,,
0.001,494407,0.8623120446503162,,,,495000,-62.8791951675415,,,877.9534435093403,1000.0
0.001,496145,0.9859901785365934,512,985.17,3947,497145,-62.588206366148746,536.7738449899999,125,,
0.001,499145,0.9737066722363233,,,,500000,-62.48646936798096,,,889.0001323640347,1000.0
0.001,500018,1.0878882147329096,516,983.9,3980,501018,-62.412127881082846,536.1022254300001,125,,
0.001,504018,0.9552401720732451,,,,505000,-62.58048744964599,,,824.2812465131283,1000.0
,,,520,983.9,4014,505018,,532.85186408,125,,
0.001,508018,1.1877726578265428,524,983.9,4038,509018,-62.7997109375,528.4037311999999,126,,
0.001,509018,1.1474517419487238,,,,510000,-62.93579112243653,,,847.8904179930687,1000.0
0.001,512018,0.9406262504011392,528,983.9,4071,513018,-63.29026591491699,523.06986601,126,,
0.001,514018,1.051026626959443,,,,515000,-63.63738624572754,,,861.1478084564209,1000.0
0.001,516018,1.094392997264862,532,983.9,4103,517018,-63.770267852783206,499.46704925000006,126,,
0.001,519720,1.115252033956349,,,,520000,-63.58896053314209,,,900.0652489542961,1000.0
,,,536,977.52,4134,520050,,493.55965769,125,,
0.001,523050,1.135912844106555,540,977.52,4155,524050,-63.443289093017576,485.81900433999994,126,,
0.001,524050,1.2056219409704207,,,,525000,-63.27014701080322,,,877.320865213871,1000.0
0.001,526459,1.1635864396331363,544,971.61,4187,527459,-62.95325198828005,450.36809619,125,,
0.001,529038,1.163924616647302,,,,530000,-62.74989637177566,,,832.2847298681736,1000.0
0.001,530038,1.177316666558385,548,967.4,4219,531038,-62.809363250732424,445.78349925,125,,
0.001,534038,1.130366751730442,,,,535000,-62.45757554626465,,,687.8115311900153,1000.0
,,,552,967.4,4252,535038,,442.84596195,125,,
0.001,538038,0.9509574617296457,556,967.4,4275,539038,-62.37079103851318,438.89486947,126,,
0.001,539038,0.8517087080329656,,,,540000,-62.34329802703857,,,874.7614786505699,1000.0
0.001,542038,0.7649157090336084,560,967.4,4309,543038,-62.5516220703125,437.14163721999995,126,,
0.001,544038,0.8165819236040115,,,,545000,-62.581813186645505,,,877.5913804113865,1000.0
0.001,546038,0.900555974856019,564,967.4,4344,547038,-62.48601756286621,433.58636078,125,,
0.001,549038,0.9115312976688147,,,,550000,-62.47034203338623,,,870.6893043339253,1000.0
0.001,550038,0.7916335690170526,568,969.1,4379,551038,-62.5614397354126,430.82893528,125,,
0.001,554038,0.7745319185256958,,,,555000,-62.39912432098389,,,850.1088373273611,1000.0
,,,572,969.1,4413,555038,,436.5278027399999,125,,
0.001,558038,0.7723928003013134,576,969.1,4436,559038,-62.5313433380127,434.73902527000007,126,,
0.001,559038,0.7754833538681268,,,,560000,-62.48983701324463,,,873.027236777544,1000.0
0.001,562038,0.6899113818705082,580,969.1,4470,563038,-62.701442932128906,434.33956933,125,,
0.001,564038,0.6995941810682416,,,,565000,-62.85166527557373,,,869.4172501921654,1000.0
0.001,566038,0.8295043887197971,584,969.1,4504,567038,-62.829535217285155,459.20280095000004,125,,
0.001,569038,0.8469197277277708,,,,570000,-62.66770136260986,,,851.7138668835163,1000.0
0.001,570038,0.8692726466208697,588,969.1,4537,571038,-62.679998405456544,453.30158446,125,,
0.001,574038,0.6933523748517036,,,,575000,-62.76753649139404,,,798.0771026685834,1000.0
,,,592,969.1,4572,575038,,463.45003894,125,,
0.001,578038,0.7078227424174547,596,969.1,4595,579038,-62.81307982635498,461.8926155400001,125,,
0.001,579038,0.7726154464706778,,,,580000,-62.73584641265869,,,790.4417804419994,1000.0
0.001,582038,0.5969199251234532,600,969.1,4629,583038,-62.58300635528565,460.87998146000007,125,,
0.001,584038,0.6549145069271326,,,,585000,-62.48268146514893,,,819.0019737422466,1000.0
0.001,586038,0.6707123114168644,604,969.1,4664,587038,-62.46284722137451,459.58634419000003,125,,
0.001,589038,0.6961018255129456,,,,590000,-62.42009093475342,,,873.5691589057445,1000.0
0.001,590038,0.5789358555376529,608,976.31,4698,591038,-62.39549820709229,467.68432095,125,,
0.001,594038,0.6251621505469084,,,,595000,-62.519453582763674,,,876.7273652791977,1000.0
,,,612,978.93,4732,595038,,470.67753818999995,125,,
0.001,598038,0.65214654289186,616,980.2,4755,599038,-62.75912535095215,473.67159908,125,,
0.001,599038,0.671606739550829,,,,600000,-62.75148585510254,,,853.5843012809753,1000.0
0.001,602038,0.6171304679512978,620,980.2,4789,603038,-62.715063789367676,471.03390382000015,125,,
0.001,604038,0.5880150600373745,,,,605000,-62.72351625823975,,,853.2026211261749,1000.0
0.001,606038,0.6096116010770202,624,980.2,4822,607038,-62.73833381652832,474.1703727099999,125,,
0.001,609038,0.7281803265586495,,,,610000,-62.79645263671875,,,830.4642089307308,1000.0
0.001,610038,0.5168198794797063,628,980.2,4856,611038,-62.799608428955075,478.2133143899999,125,,
0.001,614038,0.7287742862477898,,,,615000,-62.81739227294922,,,899.0913834750652,1000.0
,,,632,980.2,4889,615038,,502.108166,125,,
0.001,618038,0.7189298725649714,636,989.88,4912,619038,-62.97968983459473,509.41441604,126,,
0.001,619038,0.6144992905184626,,,,620000,-63.14137116241455,,,884.7266470730304,1000.0
0.001,622038,0.514109971344471,640,989.88,4945,623038,-63.34615747833252,517.39006415,125,,
0.001,624038,0.5838596526905895,,,,625000,-63.51088807678223,,,904.9523845136166,1000.0
0.001,626038,0.6250883790105581,644,995.79,4978,627038,-63.69455932617188,552.64568642,125,,
0.001,629038,0.5484080439135433,,,,630000,-63.74807213592529,,,900.5568471550941,1000.0
0.001,630038,0.5800205139517784,648,1000.0,5011,631038,-63.79227803039551,557.7456104199999,125,,
0.001,634038,0.5032012334540487,,,,635000,-63.85208578491211,,,870.6566488593817,1000.0
,,,652,1000.0,5044,635038,,560.11247814,125,,
0.001,638038,0.5710285850986838,656,1000.0,5067,639038,-63.7389842300415,563.22044652,126,,
0.001,639038,0.45591017477214335,,,,640000,-63.87766796112061,,,847.538769876957,1000.0
0.001,642038,0.5303062812313437,660,1000.0,5102,643038,-63.81121548461914,562.93505013,126,,
0.001,644038,0.6594904009550809,,,,645000,-63.831079177856445,,,852.9403038501739,1000.0
0.001,646038,0.5228553071171045,664,1000.0,5137,647038,-63.869241104125976,565.12593008,125,,
0.001,649038,0.5802080871388317,,,,650000,-63.8430839767456,,,896.277341079712,1000.0
0.001,650038,0.5532927626147867,668,1000.0,5171,651038,-63.84076363372803,567.2325922199999,125,,
0.001,652149,0.25980957318097353,672,981.11,5184,653149,-64.00153923034668,564.1228652200001,125,,
0.001,654149,0.4758783537968993,,,,655000,-63.98831079101563,,,918.5081939220429,1000.0
0.001,656149,0.5234787751212716,676,981.11,5218,657149,-64.18085424041747,566.3691225700001,125,,
0.001,659149,0.5982495045959949,,,,660000,-64.30824476623535,,,893.230470919609,1000.0
0.001,660149,0.6729577792063356,680,981.11,5251,661149,-64.41097341156006,567.0512205,125,,
0.001,664149,0.5670545019805432,,,,665000,-64.52337110900879,,,893.1010247945785,1000.0
,,,684,981.11,5284,665149,,569.28184634,125,,
0.001,668149,0.42217539670318366,688,981.11,5307,669149,-64.63933364868164,575.06745447,126,,
0.001,669149,0.5037700552642346,,,,670000,-64.65916631317138,,,884.812639695406,1000.0
0.001,672149,0.6528066472560168,692,981.11,5341,673149,-64.6175443649292,576.27443685,126,,
0.001,674149,0.46765388767421245,,,,675000,-64.63913290405273,,,901.5046805143356,1000.0
