time/total_timesteps,time/fps,train/actor_loss,time/time_elapsed,train/critic_loss,rollout/ep_len_mean,time/episodes,train/learning_rate,rollout/ep_rew_mean,train/n_updates,eval/mean_reward,eval/mean_ep_length
195000,,-74.85966177368164,,0.07370958813279867,,,0.001,,194000,967.2982469320298,1000.0
198082,128,-74.9945171661377,1547,0.08342042901366949,1000.0,200,0.001,913.1109582600001,197000,,
200000,,-75.0119401397705,,0.0831293310187757,,,0.001,,199000,965.5236941993237,1000.0
202082,127,-75.10837545776367,1581,0.07466001134179533,1000.0,204,0.001,913.39138469,201000,,
205000,,-75.21071557617188,,0.08149285707809031,,,0.001,,204000,959.586386758089,1000.0
206082,127,-75.24728515625,1616,0.08135432277992367,1000.0,208,0.001,913.9307798899999,205000,,
210000,,-75.4102861480713,,0.09831329866312444,,,0.001,,209000,927.026060050726,1000.0
210082,127,,1649,,1000.0,212,,914.05691826,,,
214082,128,-75.50645585632324,1671,0.0765096582584083,1000.0,216,0.001,913.9266177000001,213000,,
215000,,-75.56282621765136,,0.06568999262154103,,,0.001,,214000,972.2429898023605,1000.0
218082,127,-75.69325622558594,1704,0.06847382049448789,1000.0,220,0.001,914.3541742999998,217000,,
220000,,-75.73591539001465,,0.07863416528701782,,,0.001,,219000,965.4112168133258,1000.0
222082,127,-75.79506188964844,1738,0.0654652941878885,1000.0,224,0.001,914.5492310999999,221000,,
225000,,-75.86734831237793,,0.0903741574306041,,,0.001,,224000,952.0333133518695,1000.0
226082,127,-75.88346499633789,1772,0.06011500889621675,1000.0,228,0.001,914.37622546,225000,,
230000,,-75.98958625793458,,0.08370511780120432,,,0.001,,229000,961.8290722072124,1000.0
230082,127,,1806,,1000.0,232,,914.3179520599998,,,
234082,128,-76.07148001098633,1827,0.0752966183386743,1000.0,236,0.001,914.4073415299999,233000,,
235000,,-76.11717416381836,,0.05983225823752582,,,0.001,,234000,954.1888669550419,1000.0
238082,127,-76.12562551879883,1860,0.06422872264683246,1000.0,240,0.001,914.4148148799999,237000,,
240000,,-76.19247190856933,,0.06977009123563767,,,0.001,,239000,966.0060931324958,1000.0
242082,127,-76.25639324951172,1894,0.062306676235049964,1000.0,244,0.001,914.9871619499999,241000,,
245000,,-76.30577976989746,,0.07697704357095063,,,0.001,,244000,970.2953706502915,1000.0
246082,127,-76.36420451354981,1927,0.06880866226740182,1000.0,248,0.001,915.4270613499998,245000,,
250000,,-76.4138511505127,,0.062011950509622694,,,0.001,,249000,964.0479551792145,1000.0
250082,127,,1960,,1000.0,252,,915.84124946,,,
254082,128,-76.49350416564941,1982,0.07562249820679426,1000.0,256,0.001,916.28510743,253000,,
255000,,-76.52851078796387,,0.061510280348360535,,,0.001,,254000,960.6922326803208,1000.0
258082,127,-76.54564434814453,2016,0.0566642564535141,1000.0,260,0.001,916.41656751,257000,,
260000,,-76.5904811706543,,0.08503858047351241,,,0.001,,259000,959.6437863409519,1000.0
262082,127,-76.58192749023438,2050,0.055960422337055206,1000.0,264,0.001,916.8103421,261000,,
265000,,-76.72102938842774,,0.05881605999544263,,,0.001,,264000,958.6478001773357,1000.0
266082,127,-76.7396047668457,2084,0.08577843151986599,1000.0,268,0.001,917.15688792,265000,,
270000,,-76.76642691040038,,0.07181825993582606,,,0.001,,269000,968.9616609752178,1000.0
270082,127,,2117,,1000.0,272,,917.1855611699998,,,
274082,128,-76.84177423095703,2139,0.07564975387603044,1000.0,276,0.001,917.64297855,273000,,
275000,,-76.82858111572266,,0.06024129004776478,,,0.001,,274000,956.062907409668,1000.0
278082,127,-76.87186740112304,2174,0.05999101976118982,1000.0,280,0.001,917.57062047,277000,,
280000,,-76.87504063415527,,0.07926415812410414,,,0.001,,279000,965.4656113743782,1000.0
282082,127,-76.96275897216798,2206,0.05111243224702775,1000.0,284,0.001,917.52051517,281000,,
285000,,-76.96280155944824,,0.06571485783718527,,,0.001,,284000,962.620603722334,1000.0
286082,127,-76.98872856140137,2238,0.06677166649512947,1000.0,288,0.001,917.6267286099999,285000,,
290000,,-77.04917077636719,,0.05838172814436257,,,0.001,,289000,947.1697384655475,1000.0
290082,127,,2270,,1000.0,292,,917.66753487,,,
294082,128,-77.11604391479491,2292,0.06988447601534427,1000.0,296,0.001,917.5524751099999,293000,,
295000,,-77.15865164184571,,0.06097400248982012,,,0.001,,294000,956.7838445663452,1000.0
298082,128,-77.16954037475585,2325,0.05414950093999505,1000.0,300,0.001,917.5427095699998,297000,,
300000,,-77.16283523559571,,0.06938464407995343,,,0.001,,299000,966.8774086177349,1000.0
302082,128,-77.17781237792968,2358,0.054024822594597934,1000.0,304,0.001,917.8208692700001,301000,,
305000,,-77.2083041229248,,0.05521058894880116,,,0.001,,304000,966.8627496242523,1000.0
306082,128,-77.25126196289062,2391,0.05892891960963607,1000.0,308,0.001,917.9372608499999,305000,,
310000,,-77.33137118530273,,0.050950782945379615,,,0.001,,309000,967.5302760899067,1000.0
310082,127,,2424,,1000.0,312,,918.4563238100001,,,
314082,128,-77.37780635070801,2447,0.06200444286502898,1000.0,316,0.001,918.84858117,313000,,
315000,,-77.34757287597657,,0.06079185752943158,,,0.001,,314000,984.6538811445237,1000.0
318082,128,-77.4134049987793,2479,0.06419363701157271,1000.0,320,0.001,918.9403301899998,317000,,
320000,,-77.4030990447998,,0.05201517534814775,,,0.001,,319000,962.8377602696419,1000.0
322082,128,-77.43008935546875,2513,0.04678312558867037,1000.0,324,0.001,919.0584903699997,321000,,
325000,,-77.49819149780274,,0.05378459506854415,,,0.001,,324000,961.3098913908004,1000.0
326082,127,-77.50594723510743,2547,0.057090567730367185,1000.0,328,0.001,919.2828490399997,325000,,
330000,,-77.5542008972168,,0.04861506589222699,,,0.001,,329000,972.5370467483997,1000.0
330082,127,,2581,,1000.0,332,,919.5956274399998,,,
334082,128,-77.63279232788086,2603,0.05135264672152698,1000.0,336,0.001,919.7183175499999,333000,,
335000,,-77.66614947509765,,0.07092354776803404,,,0.001,,334000,969.2592088520527,1000.0
338082,128,-77.68762396240234,2636,0.052624578891322014,1000.0,340,0.001,920.198784,337000,,
340000,,-77.72841557312012,,0.05443917702324688,,,0.001,,339000,962.9329759895802,1000.0
342082,128,-77.73926718139649,2670,0.05673512106575072,1000.0,344,0.001,920.24983483,341000,,
345000,,-77.7349831237793,,0.05959905294142664,,,0.001,,344000,981.2702991127968,1000.0
346082,128,-77.784405960083,2702,0.06225860813818872,1000.0,348,0.001,920.2548714399999,345000,,
350000,,-77.7919574584961,,0.06276406986452639,,,0.001,,349000,977.1388897836208,1000.0
350082,127,,2736,,1000.0,352,,920.04947455,,,
354082,128,-77.87874078369141,2759,0.06566784868203103,1000.0,356,0.001,919.9121196399999,353000,,
355000,,-77.8467735748291,,0.08208785955421627,,,0.001,,354000,975.655212700367,1000.0
358082,128,-78.05617518615723,2791,0.21150042634271085,1000.0,360,0.001,919.97551444,357000,,
360000,,-78.49044404602051,,0.44408878713101146,,,0.001,,359000,465.2876879736781,1000.0
362082,128,-79.43360870361329,2825,0.934170955196023,1000.0,364,0.001,913.95063806,361000,,
365000,,-81.62821078491211,,2.280944225668907,,,0.001,,364000,-483.8564261522144,1000.0
366082,128,-80.0455810546875,2859,2.670410949587822,1000.0,368,0.001,864.0417510599999,365000,,
370000,,-83.22184785461425,,1.1020835742950439,,,0.001,,369000,421.1877437844872,1000.0
370082,127,,2893,,1000.0,372,,842.68819049,,,
374082,128,-83.03261692810058,2916,0.7663103493154049,1000.0,376,0.001,831.32970279,373000,,
375000,,-82.71571229553223,,0.7192450585961342,,,0.001,,374000,859.9284085346386,1000.0
378082,128,-81.35004225158691,2949,0.6656422292292118,1000.0,380,0.001,823.20079919,377000,,
380000,,-80.7502220916748,,0.6533999064564705,,,0.001,,379000,-497.8243029243313,1000.0
382082,128,-80.26972911071778,2982,0.6167528117597103,1000.0,384,0.001,782.91491296,381000,,
385000,,-79.04009634399414,,0.4970837832391262,,,0.001,,384000,633.782139608718,1000.0
386082,127,-78.94127993774414,3016,0.46152484841644764,1000.0,388,0.001,770.9079876400001,385000,,
390000,,-79.07426669311523,,0.33423171477019786,,,0.001,,389000,784.2024236053228,903.0
390082,127,,3050,,1000.0,392,,766.73407828,,,
394082,128,-79.23702252197266,3072,0.2898172602504492,1000.0,396,0.001,758.0742174400001,393000,,
395000,,-79.222220703125,,0.24732813923805952,,,0.001,,394000,877.5020134583116,1000.0
398082,128,-79.32109127807617,3104,0.2096081859394908,1000.0,400,0.001,755.0677978,397000,,
400000,,-79.28858924865723,,0.2153802540525794,,,0.001,,399000,877.0222313702106,1000.0
402082,128,-79.30185989379883,3138,0.1742788848504424,1000.0,404,0.001,752.9078221399999,401000,,
405000,,-79.24613282775879,,0.1478959713727236,,,0.001,,404000,962.8322223186493,1000.0
406082,128,-79.29918013000488,3171,0.1626953057721257,1000.0,408,0.001,751.9928772600001,405000,,
410000,,-79.21038020324707,,0.13132268822938203,,,0.001,,409000,955.9635228872299,1000.0
410082,127,,3204,,1000.0,412,,750.84685564,,,
414082,128,-79.1677265625,3227,0.12426361429691314,1000.0,416,0.001,748.05767601,413000,,
415000,,-79.13437698364258,,0.11251253172382712,,,0.001,,414000,959.9689582288265,1000.0
418082,128,-79.00567851257324,3260,0.11123867244273423,1000.0,420,0.001,746.97995894,417000,,
420000,,-78.90429608154297,,0.12478107680007815,,,0.001,,419000,971.687879896164,1000.0
422082,128,-78.84033016967773,3293,0.09641937207430601,1000.0,424,0.001,746.39851746,421000,,
425000,,-78.69504698181153,,0.10024357046559453,,,0.001,,424000,979.7356215596199,1000.0
426082,128,-78.65278254699707,3327,0.08989104133844375,1000.0,428,0.001,745.95787211,425000,,
430000,,-78.51645529174804,,0.10848662896081805,,,0.001,,429000,921.4705956816673,1000.0
430082,127,,3360,,1000.0,432,,745.3568154700001,,,
434082,128,-78.29309384155273,3383,0.09513963146135211,1000.0,436,0.001,744.5360282900002,433000,,
435000,,-78.21915568542481,,0.08027586598321795,,,0.001,,434000,923.9632970809937,1000.0
438082,128,-78.07410293579102,3418,0.09682054551318288,1000.0,440,0.001,743.98583894,437000,,
440000,,-78.03963375854492,,0.07725312340632082,,,0.001,,439000,973.6054483830928,1000.0
442082,128,-77.93354667663574,3452,0.10178342552855611,1000.0,444,0.001,743.87667291,441000,,
445000,,-77.81922659301758,,0.09009151988849044,,,0.001,,444000,947.9070803642273,1000.0
446082,127,-77.75252536010743,3486,0.08788586920127273,1000.0,448,0.001,743.4411235900001,445000,,
450000,,-77.52690382385254,,0.0822774745337665,,,0.001,,449000,934.6205385744572,1000.0
450082,127,,3520,,1000.0,452,,743.1462917099999,,,
454082,128,-77.44061727905273,3543,0.07549014801159501,1000.0,456,0.001,743.1280671600001,453000,,
455000,,-77.42022131347656,,0.07831725016795099,,,0.001,,454000,955.393007928133,1000.0
458082,128,-77.29522119140626,3577,0.0689735072888434,1000.0,460,0.001,743.2206315500001,457000,,
460000,,-77.21097438049317,,0.06589569139108062,,,0.001,,459000,954.0135089933872,1000.0
462082,128,-77.19829190063477,3609,0.06577483663894236,1000.0,464,0.001,749.34460369,461000,,
465000,,-77.20816142272949,,0.051767257487401366,,,0.001,,464000,966.7048134565354,1000.0
466082,127,-77.19530325317383,3643,0.05986280123703182,1000.0,468,0.001,799.3808694800001,465000,,
470000,,-77.16984939575195,,0.05874214892275632,,,0.001,,469000,980.0622129559517,1000.0
470082,127,,3676,,1000.0,472,,821.1423911500001,,,
474082,128,-77.15683340454102,3699,0.05590709851682186,1000.0,476,0.001,832.9003192299999,473000,,
475000,,-77.13867637634277,,0.057758585641160605,,,0.001,,474000,976.6135913729668,1000.0
478082,128,-77.16298361206054,3733,0.05339819557592273,1000.0,480,0.001,841.9145023900002,477000,,
480000,,-77.14641098022462,,0.07835275692120194,,,0.001,,479000,975.3740589559078,1000.0
482082,127,-77.17935633850098,3767,0.05333292517997325,1000.0,484,0.001,882.6771547999998,481000,,
485000,,-77.15076150512695,,0.049194208273664115,,,0.001,,484000,978.4015834927559,1000.0
486082,127,-77.16145855712891,3801,0.05461737929284573,1000.0,488,0.001,895.3719022000001,485000,,
490000,,-77.15173706054688,,0.054588913096114994,,,0.001,,489000,983.3986140727997,1000.0
490082,127,,3835,,1000.0,492,,900.1288942399999,,,
494082,128,-77.16395307922363,3856,0.05197938829660416,1000.0,496,0.001,909.4140493100001,493000,,
495000,,-77.14747430419922,,0.05226333273947239,,,0.001,,494000,985.6656283736229,1000.0
498082,128,-77.15222381591796,3890,0.07028367030248046,1000.0,500,0.001,913.0138511700002,497000,,
500000,,-77.17472467041016,,0.04969382114335895,,,0.001,,499000,978.3246595382691,1000.0
502082,127,-77.18447756958008,3923,0.04952317964285612,1000.0,504,0.001,915.58168604,501000,,
505000,,-77.15526945495606,,0.04938028132729232,,,0.001,,504000,977.8349978208541,1000.0
506082,127,-77.17764848327637,3955,0.06031735941208899,1000.0,508,0.001,916.6513890000001,505000,,
510000,,-77.17956100463867,,0.07031719445995986,,,0.001,,509000,971.4652569532394,1000.0
510082,127,,3989,,1000.0,512,,917.9948267100001,,,
514082,128,-77.24561892700196,4012,0.04930619459785521,1000.0,516,0.001,921.10957743,513000,,
515000,,-77.2117036895752,,0.0516234272159636,,,0.001,,514000,982.8503911972045,1000.0
518082,128,-77.19599223327637,4047,0.05319749889150262,1000.0,520,0.001,922.5324966100001,517000,,
520000,,-77.22689883422852,,0.04901028997264802,,,0.001,,519000,982.0475118517876,1000.0
522082,127,-77.21451553344727,4081,0.04806625439040363,1000.0,524,0.001,923.6830922299999,521000,,
525000,,-77.27155143737792,,0.04687261526659131,,,0.001,,524000,980.6881017506123,1000.0
526082,127,-77.27410887145996,4114,0.050406162675470115,1000.0,528,0.001,924.5776372299999,525000,,
530000,,-77.26810363769532,,0.0655687468033284,,,0.001,,529000,984.6804422140121,1000.0
530082,127,,4149,,1000.0,532,,924.7985633499999,,,
534082,128,-77.28837391662597,4171,0.0662503167502582,1000.0,536,0.001,925.8794645500001,533000,,
535000,,-77.27055436706543,,0.04863813069462776,,,0.001,,534000,979.8444933533668,1000.0
538082,127,-77.27928388977051,4206,0.046533758686855435,1000.0,540,0.001,926.58959663,537000,,
540000,,-77.31394107055664,,0.047101501127704976,,,0.001,,539000,981.0068291723728,1000.0
542082,127,-77.34394819641113,4237,0.06559579003974796,1000.0,544,0.001,927.2862411100001,541000,,
545000,,-77.37712062072754,,0.044884586572647094,,,0.001,,544000,978.2671665251255,1000.0
546082,127,-77.37732902526855,4270,0.05056252794712782,1000.0,548,0.001,928.03473787,545000,,
550000,,-77.39562005615234,,0.05742530190944672,,,0.001,,549000,963.8957834482193,1000.0
550082,127,,4303,,1000.0,552,,928.97409233,,,
554082,128,-77.41423915100097,4326,0.05647277348302305,1000.0,556,0.001,929.5561157999999,553000,,
555000,,-77.42462347412109,,0.06331094358302652,,,0.001,,554000,978.1142484724521,1000.0
558082,128,-77.4487248840332,4358,0.0461121773570776,1000.0,560,0.001,929.9126853600001,557000,,
560000,,-77.43179225158691,,0.04809700552932918,,,0.001,,559000,981.5447641193866,1000.0
562082,127,-77.44230673217774,4392,0.047129929088056084,1000.0,564,0.001,930.25976954,561000,,
565000,,-77.49613766479492,,0.06430882675759494,,,0.001,,564000,981.8209191918373,1000.0
566082,127,-77.49768591308593,4426,0.04876468467526138,1000.0,568,0.001,930.4271178200001,565000,,
570000,,-77.54078353881836,,0.050482971698045734,,,0.001,,569000,980.286796283722,1000.0
570082,127,,4460,,1000.0,572,,930.5733108,,,
574082,128,-77.52708168029785,4483,0.057905204409733416,1000.0,576,0.001,930.5236460699999,573000,,
575000,,-77.53264254760742,,0.04552957764640451,,,0.001,,574000,981.2035517156124,1000.0
578082,127,-77.52911935424805,4517,0.06385904722474516,1000.0,580,0.001,930.5942475999999,577000,,
580000,,-77.56520811462403,,0.04854068253003061,,,0.001,,579000,986.2564858019352,1000.0
582082,127,-77.59315013122558,4552,0.04744978025555611,1000.0,584,0.001,930.99706399,581000,,
585000,,-77.61918278503418,,0.04424335808865726,,,0.001,,584000,979.2204191207886,1000.0
586082,127,-77.5978996887207,4586,0.04323823099769652,1000.0,588,0.001,930.8969625200001,585000,,
590000,,-77.64649046325684,,0.04441418851166964,,,0.001,,589000,976.5130335569381,1000.0
590082,127,,4619,,1000.0,592,,930.6797982699999,,,
594082,127,-77.64686129760742,4641,0.04330475072003901,1000.0,596,0.001,930.54466177,593000,,
595000,,-77.68181922912598,,0.045878970196470616,,,0.001,,594000,984.2286440730095,1000.0
598082,127,-77.69505871582031,4674,0.043193874482065436,1000.0,600,0.001,930.4737595000001,597000,,
600000,,-77.75530026245117,,0.04295814283564687,,,0.001,,599000,978.7765667259694,1000.0
602082,127,-77.76600128173828,4708,0.04550016614794731,1000.0,604,0.001,930.5789196500002,601000,,
605000,,-77.78260340881347,,0.04683760692551732,,,0.001,,604000,978.8287573158741,1000.0
606082,127,-77.79178968811036,4740,0.042924031399190425,1000.0,608,0.001,930.98779775,605000,,
610000,,-77.81707929992676,,0.04934709993936121,,,0.001,,609000,984.2322698354722,1000.0
610082,127,,4774,,1000.0,612,,931.0743668999999,,,
614082,128,-77.8009963684082,4797,0.05864721242338419,1000.0,616,0.001,930.84222376,613000,,
615000,,-77.84075845336915,,0.043408078640699385,,,0.001,,614000,981.8781633615494,1000.0
618082,127,-77.83444638061523,4830,0.04462065440788865,1000.0,620,0.001,930.8705095000001,617000,,
620000,,-77.81748513793946,,0.07507092458195984,,,0.001,,619000,977.7102168023587,1000.0
622082,127,-77.84913725280762,4864,0.04264644031599164,1000.0,624,0.001,930.8212114,621000,,
625000,,-77.86965884399415,,0.0448538184594363,,,0.001,,624000,981.4233936488629,1000.0
626082,127,-77.87749147033692,4895,0.04488851510919631,1000.0,628,0.001,930.8134125700001,625000,,
630000,,-77.9165871887207,,0.04805861719697714,,,0.001,,629000,984.3284722685814,1000.0
630082,127,,4929,,1000.0,632,,931.61670697,,,
634082,128,-77.93334719848633,4952,0.05521899710968137,1000.0,636,0.001,931.77266785,633000,,
635000,,-77.93640644836425,,0.09217040072008967,,,0.001,,634000,981.4895938098431,1000.0
638082,127,-77.98034121704102,4985,0.04504527630470693,1000.0,640,0.001,932.06435196,637000,,
640000,,-77.96135194396973,,0.04679966120421886,,,0.001,,639000,975.4696217000485,1000.0
642082,127,-77.93650736999511,5018,0.04694267344102263,1000.0,644,0.001,931.9069692,641000,,
645000,,-77.93169606018067,,0.044925186596810815,,,0.001,,644000,983.018567687273,1000.0
646082,127,-77.94097010803223,5051,0.045821653025224805,1000.0,648,0.001,931.98789738,645000,,
650000,,-77.94712846374512,,0.04464440766349435,,,0.001,,649000,977.9977130830288,1000.0
650082,127,,5084,,1000.0,652,,932.1766286500001,,,
654082,128,-77.96070054626465,5106,0.051987857747823,1000.0,656,0.001,932.1235824799999,653000,,
655000,,-77.97134252929688,,0.053027806287631395,,,0.001,,654000,958.1169135034085,1000.0
658082,128,-78.00772709655762,5139,0.04355588011071086,1000.0,660,0.001,932.2478303700002,657000,,
660000,,-78.00757244873047,,0.05498487316444516,,,0.001,,659000,977.6881946444512,1000.0
662082,127,-78.02709368896484,5173,0.04213485134579241,1000.0,664,0.001,932.34325493,661000,,
665000,,-78.04298970031738,,0.043143083680421114,,,0.001,,664000,982.7132884800434,1000.0
666082,127,-78.0333201751709,5207,0.04643145058304071,1000.0,668,0.001,932.45311018,665000,,
670000,,-78.05562803649903,,0.042608225097879766,,,0.001,,669000,976.7124353528022,1000.0
670082,127,,5240,,1000.0,672,,932.5672797099999,,,
674082,128,-78.08493641662598,5263,0.04486377731338143,1000.0,676,0.001,932.8098940200001,673000,,
