rollout/ep_len_mean,time/iterations,time/time_elapsed,time/total_timesteps,rollout/ep_rew_mean,time/fps,train/std,train/n_updates,train/explained_variance,train/learning_rate,train/clip_fraction,train/approx_kl,train/clip_range,train/entropy_loss,train/policy_gradient_loss,train/value_loss,train/loss,eval/mean_reward,eval/mean_ep_length
83.45,254,1372,520192,413.35794802000004,378,,,,,,,,,,,,,
82.05,255,1377,522240,406.28452457,379,0.8334614634513855,2540,0.8986227884888649,0.0003,0.270751953125,0.039308146,0.2,-20.921825206279756,-0.05597543932672124,356.98637704849244,97.38340759277344,,
80.72,256,1382,524288,400.48221019,379,0.8325847387313843,2550,0.8995164632797241,0.0003,0.251611328125,0.040904656,0.2,-20.913557267189027,-0.052180031011812386,356.8776062011719,124.72872924804688,,
,,,525000,,,0.8319552540779114,2560,0.916177973151207,0.0003,0.2533203125,0.039961495,0.2,-20.89716734290123,-0.054133434174582364,295.75745809078217,136.96636962890625,498.92574148848655,97.75
81.47,257,1389,526336,406.77935391,378,,,,,,,,,,,,,
79.65,258,1393,528384,396.33748918000003,379,0.8315215706825256,2570,0.9131009876728058,0.0003,0.263623046875,0.053013448,0.2,-20.887559336423873,-0.053621520526940004,283.5445853471756,99.32038116455078,,
,,,530000,,,0.8312342166900635,2580,0.9131273180246353,0.0003,0.243505859375,0.041614648,0.2,-20.878866040706633,-0.05288655518670567,329.8684621334076,107.70997619628906,453.96066361665726,86.5
78.92,259,1400,530432,393.51358806,378,,,,,,,,,,,,,
78.25,260,1404,532480,389.83636921,379,0.8293237090110779,2590,0.9041900783777237,0.0003,0.2724609375,0.04833351,0.2,-20.856829649209978,-0.054092196049168706,286.48653025627135,53.51994705200195,,
79.36,261,1409,534528,395.26315722,379,0.8278890252113342,2600,0.9065062254667282,0.0003,0.266845703125,0.0569195,0.2,-20.82240809202194,-0.05232608313963283,321.27237567901614,115.93850708007812,,
,,,535000,,,0.8272404074668884,2610,0.8852178230881691,0.0003,0.230712890625,0.034813583,0.2,-20.80287234187126,-0.05107127767696511,385.3987097263336,114.1597671508789,480.4776708186604,91.9
81.34,262,1416,536576,404.86886898999995,378,,,,,,,,,,,,,
82.77,263,1421,538624,413.80312258,378,0.826885461807251,2620,0.9326796606183052,0.0003,0.271630859375,0.041868903,0.2,-20.79086349606514,-0.055547495270729996,250.0640942335129,100.05281066894531,,
,,,540000,,,0.8260864019393921,2630,0.8929047584533691,0.0003,0.231787109375,0.037345193,0.2,-20.777912974357605,-0.049600106934667564,385.9265421628952,155.39271545410156,461.6212973996997,87.95
82.81,264,1428,540672,413.10363104,378,,,,,,,,,,,,,
81.68,265,1432,542720,405.5333134199999,378,0.825240969657898,2640,0.9197052344679832,0.0003,0.266064453125,0.045102667,0.2,-20.761260426044466,-0.054497767402790484,268.4485632896423,75.17221069335938,,
82.37,266,1437,544768,410.61363492,378,0.8243951797485352,2650,0.9218993782997131,0.0003,0.289111328125,0.045278978,0.2,-20.742001438140868,-0.05364141455502249,268.8225431680679,72.21044158935547,,
,,,545000,,,0.8238691687583923,2660,0.8761709704995155,0.0003,0.273486328125,0.044878926,0.2,-20.72790933251381,-0.05389995191362686,323.75375101566317,93.15298461914062,444.63032508455217,82.55
82.01,267,1444,546816,407.27587621,378,,,,,,,,,,,,,
82.26,268,1449,548864,408.67972557999997,378,0.8232846260070801,2670,0.9212902411818504,0.0003,0.280224609375,0.038126465,0.2,-20.71436173915863,-0.05729707832215354,276.64676620960233,123.9225845336914,,
,,,550000,,,0.8232093453407288,2680,0.9085434526205063,0.0003,0.287158203125,0.05120505,0.2,-20.70682312846184,-0.05586698144325055,259.5175508260727,102.39655303955078,408.51989892423154,76.35
81.14,269,1456,550912,404.9837049,378,,,,,,,,,,,,,
81.71,270,1460,552960,407.38626466999995,378,0.8223714828491211,2690,0.9345850944519043,0.0003,0.318310546875,0.057382308,0.2,-20.697778022289278,-0.05255925043311436,210.24240999221803,74.98371887207031,,
,,,555000,,,0.8214666247367859,2700,0.9028793424367905,0.0003,0.27548828125,0.04746545,0.2,-20.673807495832442,-0.054183992216712794,314.89005959033966,116.43042755126953,467.29465305488554,88.65
80.13,271,1467,555008,397.69225279,378,,,,,,,,,,,,,
80.44,272,1472,557056,399.72125217,378,0.8207308053970337,2710,0.9259994626045227,0.0003,0.25556640625,0.034913614,0.2,-20.656349992752077,-0.05744136365246959,260.44415414333344,91.83173370361328,,
80.48,273,1476,559104,399.79830940999994,378,0.8188756108283997,2720,0.9247576892375946,0.0003,0.2736328125,0.04438085,0.2,-20.633947265148162,-0.05485864240326919,258.474468255043,92.02941131591797,,
,,,560000,,,0.8177034854888916,2730,0.9217492565512657,0.0003,0.25302734375,0.04076809,0.2,-20.60124803185463,-0.05218579316860996,257.3942956447601,81.99755859375,472.0082527786493,90.55
78.97,274,1483,561152,392.3132887299999,378,,,,,,,,,,,,,
80.46,275,1488,563200,402.72024888999994,378,0.8164734840393066,2740,0.9019318968057632,0.0003,0.2677734375,0.046906143,0.2,-20.571313709020615,-0.05355983281042427,288.1188906431198,117.53157043457031,,
,,,565000,,,0.816577136516571,2750,0.9206587225198746,0.0003,0.28203125,0.042291425,0.2,-20.565579450130464,-0.058601289620855826,286.2582715511322,104.5793228149414,390.58554425053296,74.25
81.31,276,1495,565248,406.31038325000003,377,,,,,,,,,,,,,
82.72,277,1500,567296,414.02366958,378,0.8154590725898743,2760,0.9159956350922585,0.0003,0.232177734375,0.043381788,0.2,-20.547792130708693,-0.04977744749630801,300.8389723777771,121.5724868774414,,
84.17,278,1505,569344,420.09463271,378,0.8143270015716553,2770,0.9202859401702881,0.0003,0.246533203125,0.03304048,0.2,-20.526440417766572,-0.05411332505464088,305.9499814271927,102.95857238769531,,
,,,570000,,,0.8139117956161499,2780,0.9059304893016815,0.0003,0.232568359375,0.040785592,0.2,-20.509126341342927,-0.05130680814327206,332.1314941883087,154.5546417236328,420.4844060013071,81.25
84.28,279,1512,571392,417.83654875,377,,,,,,,,,,,,,
84.25,280,1517,573440,419.53310180000005,377,0.8132171630859375,2790,0.9222242385149002,0.0003,0.27705078125,0.040618986,0.2,-20.49388329386711,-0.0560366170888301,322.3893796920776,102.45446014404297,,
,,,575000,,,0.8121216297149658,2800,0.9134733602404594,0.0003,0.26962890625,0.04425012,0.2,-20.475493907928467,-0.0523856212181272,308.06887423992157,104.51074981689453,413.3364660371095,80.1
83.61,281,1524,575488,413.64112918000006,377,,,,,,,,,,,,,
77.79,282,1529,577536,386.94855442999994,377,0.8118333220481873,2810,0.9170555919408798,0.0003,0.24921875,0.042291954,0.2,-20.460333251953124,-0.04732996230013668,303.1374437570572,119.76549530029297,,
77.37,283,1534,579584,384.20225347,377,0.81162029504776,2820,0.9212941899895668,0.0003,0.2798828125,0.046888553,0.2,-20.454907846450805,-0.05419694738811813,257.5585470676422,105.10134887695312,,
,,,580000,,,0.8102365136146545,2830,0.9174958691000938,0.0003,0.298779296875,0.054143205,0.2,-20.43623839020729,-0.05408942733192816,243.50753939151764,76.62640380859375,427.9917791273445,83.4
79.73,284,1541,581632,394.60504032999995,377,,,,,,,,,,,,,
80.48,285,1546,583680,401.82201403000005,377,0.8098913431167603,2840,0.8885238841176033,0.0003,0.2796875,0.05230744,0.2,-20.41600418686867,-0.05880621606775094,310.8523630619049,88.11164855957031,,
,,,585000,,,0.8100568652153015,2850,0.9043692052364349,0.0003,0.26171875,0.038217966,0.2,-20.41437374353409,-0.0517073446768336,345.28676824569703,135.37852478027344,436.4836370036006,84.95
82.81,286,1553,585728,413.12529965999994,377,,,,,,,,,,,,,
84.67,287,1557,587776,420.8195964000001,377,0.8096839785575867,2860,0.9154656007885933,0.0003,0.259228515625,0.037668504,0.2,-20.410625064373015,-0.05482132183387876,347.89914975166323,95.28035736083984,,
83.97,288,1562,589824,418.5126938899999,377,0.8095383644104004,2870,0.9201611056923866,0.0003,0.277490234375,0.05081778,0.2,-20.404520320892335,-0.056591348696383645,298.7461375713348,104.2839584350586,,
,,,590000,,,0.80939781665802,2880,0.9295222982764244,0.0003,0.310595703125,0.048534665,0.2,-20.399456632137298,-0.05591678857745137,237.8734082221985,76.28157043457031,430.2411919068545,84.0
84.01,289,1569,591872,418.71486088,377,,,,,,,,,,,,,
84.94,290,1574,593920,422.4328827400001,377,0.8092748522758484,2890,0.9104220345616341,0.0003,0.27529296875,0.047911897,0.2,-20.402180218696593,-0.052978798496769744,329.8096427202225,102.65677642822266,,
,,,595000,,,0.8091817498207092,2900,0.9312296882271767,0.0003,0.28095703125,0.044687442,0.2,-20.39638696908951,-0.05629241185088176,272.7448722362518,103.25496673583984,459.48301241993903,90.45
83.86,291,1582,595968,417.57181765999997,376,,,,,,,,,,,,,
83.2,292,1587,598016,413.92100364,376,0.809701144695282,2910,0.9078709110617638,0.0003,0.270166015625,0.045257494,0.2,-20.401432341337205,-0.05403130736667663,329.71697130203245,114.16049194335938,,
,,,600000,,,0.8086909055709839,2920,0.9134834185242653,0.0003,0.299755859375,0.04889109,0.2,-20.397092705965044,-0.05639868029393256,273.1948812007904,81.720458984375,429.0564395442605,84.2
82.84,293,1594,600064,412.03908524999997,376,,,,,,,,,,,,,
84.13,294,1599,602112,416.52079639000004,376,0.8082643151283264,2930,0.9293686747550964,0.0003,0.317138671875,0.061279424,0.2,-20.38234748840332,-0.05613572580914479,262.9818083286285,76.17967224121094,,
83.6,295,1603,604160,415.3845260999999,376,0.8081059455871582,2940,0.908323660492897,0.0003,0.284423828125,0.04341723,0.2,-20.371608781814576,-0.05348503910354339,352.4789348602295,91.64692687988281,,
,,,605000,,,0.8079124689102173,2950,0.9089328274130821,0.0003,0.285791015625,0.054985225,0.2,-20.368769615888596,-0.054305256457882936,333.7449662208557,151.78805541992188,454.57895286120475,89.25
83.3,296,1611,606208,413.43773482999995,376,,,,,,,,,,,,,
85.44,297,1616,608256,421.9706398199999,376,0.8068951964378357,2960,0.9186242446303368,0.0003,0.267919921875,0.038656432,0.2,-20.351638275384904,-0.05610006489587249,306.43995747566225,92.2310562133789,,
,,,610000,,,0.8070897459983826,2970,0.9004212319850922,0.0003,0.282421875,0.051539503,0.2,-20.338349413871764,-0.0528898298565764,326.71107172966003,101.66838073730469,461.32705394923687,91.6
84.59,298,1623,610304,419.42576871999995,375,,,,,,,,,,,,,
85.21,299,1628,612352,423.04035598999997,376,0.8069113492965698,2980,0.9152413904666901,0.0003,0.26796875,0.046345808,0.2,-20.337096387147902,-0.052745932788820935,345.77842540740966,162.876220703125,,
84.49,300,1632,614400,418.5947793100001,376,0.8063798546791077,2990,0.9278227314352989,0.0003,0.30087890625,0.051888905,0.2,-20.32839356660843,-0.055621830991003665,260.64628183841705,86.6760482788086,,
,,,615000,,,0.8063098788261414,3000,0.9297385364770889,0.0003,0.296435546875,0.044907115,0.2,-20.323028326034546,-0.05635656126833055,242.05237147808074,71.68083953857422,430.82643418312074,83.9
80.73,301,1639,616448,400.41983496999995,375,,,,,,,,,,,,,
82.02,302,1644,618496,406.7909928,375,0.8052937984466553,3010,0.9079710841178894,0.0003,0.291015625,0.042278245,0.2,-20.310476148128508,-0.05715333875850774,298.43172974586486,107.17108917236328,,
,,,620000,,,0.8047289252281189,3020,0.9203300625085831,0.0003,0.319580078125,0.053680316,0.2,-20.29284968972206,-0.054668543196748944,247.07599556446075,89.35186767578125,458.92257472276685,89.05
82.68,303,1651,620544,407.9268061299999,375,,,,,,,,,,,,,
82.46,304,1657,622592,409.6082503399999,375,0.8047491908073425,3030,0.9001460000872612,0.0003,0.276513671875,0.041118637,0.2,-20.287191760540008,-0.052452652528882024,337.51268243789673,102.34872436523438,,
84.16,305,1661,624640,421.26375084,375,0.805056631565094,3040,0.9309867396950722,0.0003,0.306396484375,0.05211381,0.2,-20.289580780267716,-0.05741832615749445,240.03584318161012,94.50370025634766,,
,,,625000,,,0.8052986860275269,3050,0.9314661622047424,0.0003,0.288623046875,0.044790108,0.2,-20.295625323057173,-0.05532397773931734,244.71097843647004,90.265869140625,430.3949760342017,81.6
83.68,306,1668,626688,419.53385726000016,375,,,,,,,,,,,,,
82.43,307,1673,628736,415.40435198,375,0.8060511350631714,3060,0.9258115738630295,0.0003,0.27138671875,0.04516013,0.2,-20.30603868961334,-0.055095433120732194,298.26799645423887,83.16159057617188,,
,,,630000,,,0.8058313131332397,3070,0.9265666306018829,0.0003,0.281640625,0.043168522,0.2,-20.31422169804573,-0.05701500691648107,297.4325516700745,81.98833465576172,463.664066272974,88.45
82.33,308,1680,630784,410.20418305000004,375,,,,,,,,,,,,,
83.68,309,1685,632832,416.16778185,375,0.8060481548309326,3080,0.9088900983333588,0.0003,0.26787109375,0.044114836,0.2,-20.31193553805351,-0.05674221953959204,344.38296642303465,68.4716567993164,,
83.74,310,1690,634880,414.14086204000006,375,0.805401623249054,3090,0.8858702033758163,0.0003,0.247216796875,0.03867529,0.2,-20.307239764928816,-0.05288909100345336,353.72766156196593,143.3236541748047,,
,,,635000,,,0.8055549263954163,3100,0.9108709096908569,0.0003,0.2642578125,0.04512634,0.2,-20.300140154361724,-0.05708631862071343,340.39182057380674,99.66304016113281,462.9074802935123,89.65
84.42,311,1697,636928,414.98974702999993,375,,,,,,,,,,,,,
85.78,312,1702,638976,420.8538921,375,0.8051016926765442,3110,0.9155900478363037,0.0003,0.2580078125,0.05065401,0.2,-20.295407992601394,-0.05228706813359167,312.4605579853058,154.72352600097656,,
,,,640000,,,0.805500864982605,3120,0.879458025097847,0.0003,0.238818359375,0.04056918,0.2,-20.294218349456788,-0.05258779212017543,379.5409963130951,125.84445190429688,469.888893404603,92.1
85.9,313,1708,641024,422.9164887299999,375,,,,,,,,,,,,,
85.82,314,1713,643072,422.2260670499999,375,0.8058071136474609,3130,0.9130520150065422,0.0003,0.29296875,0.05280285,0.2,-20.30074891448021,-0.054628593858797106,281.18392341136934,99.86565399169922,,
,,,645000,,,0.8059965372085571,3140,0.8838378861546516,0.0003,0.266357421875,0.04479965,0.2,-20.303396838903428,-0.050034746524761434,398.1625903606415,145.0815887451172,468.7577013876289,91.9
83.78,315,1720,645120,413.31223172000006,374,,,,,,,,,,,,,
83.9,316,1725,647168,416.99566167999996,375,0.8062149286270142,3150,0.9266346842050552,0.0003,0.298291015625,0.051505715,0.2,-20.310414838790894,-0.05603935532853939,234.92266957759858,68.76734924316406,,
84.38,317,1729,649216,417.58105036000006,375,0.8052181601524353,3160,0.9174023047089577,0.0003,0.286572265625,0.046218827,0.2,-20.299196779727936,-0.05486759101622738,304.8387703895569,100.9671630859375,,
,,,650000,,,0.8053524494171143,3170,0.9276124238967896,0.0003,0.279931640625,0.053602044,0.2,-20.28855061531067,-0.053110879784799184,286.10350115299224,113.68256378173828,457.26623689085244,89.3
83.6,318,1736,651264,414.71157097,374,,,,,,,,,,,,,
85.55,319,1741,653312,425.32519002000004,375,0.8054415583610535,3180,0.9205444753170013,0.0003,0.300390625,0.051552314,0.2,-20.287889170646668,-0.05433221430575941,270.13218941688535,148.6586151123047,,
,,,655000,,,0.8055154085159302,3190,0.9123220518231392,0.0003,0.27412109375,0.047035694,0.2,-20.28819039463997,-0.0573079590452835,356.5519231319428,132.79864501953125,439.71907577104867,85.25
85.6,320,1748,655360,422.58777565,374,,,,,,,,,,,,,
83.88,321,1753,657408,414.51575545,374,0.804186999797821,3200,0.9273130670189857,0.0003,0.295361328125,0.05763062,0.2,-20.27301582098007,-0.054928407620172946,278.8080089569092,109.06864166259766,,
81.92,322,1758,659456,404.46457592999997,375,0.8041734099388123,3210,0.8991291150450706,0.0003,0.24150390625,0.036372587,0.2,-20.258793544769286,-0.05101745003485121,374.83787417411804,150.77725219726562,,
,,,660000,,,0.8033182621002197,3220,0.9127689227461815,0.0003,0.273486328125,0.044492137,0.2,-20.249124562740327,-0.05183056916575879,290.73226249217987,70.14237976074219,479.19453722536565,93.85
81.98,323,1765,661504,405.12054502,374,,,,,,,,,,,,,
82.32,324,1770,663552,410.71574538999994,374,0.802928626537323,3230,0.9001564234495163,0.0003,0.295068359375,0.05892827,0.2,-20.23066178560257,-0.0580710560636362,309.2060561180115,114.24971008300781,,
,,,665000,,,0.8035849928855896,3240,0.920535609126091,0.0003,0.290185546875,0.052741192,0.2,-20.231346166133882,-0.05710674068250228,293.25807945728303,86.30447387695312,436.82697132863103,85.25
84.06,325,1777,665600,421.6038103399998,374,,,,,,,,,,,,,
85.46,326,1781,667648,430.1569527500001,374,0.803740918636322,3250,0.9217542335391045,0.0003,0.27392578125,0.047565226,0.2,-20.238909047842025,-0.05433725333423354,318.82947025299075,87.25501251220703,,
85.34,327,1786,669696,430.22860934,374,0.8033435344696045,3260,0.9118255600333214,0.0003,0.249609375,0.038926624,0.2,-20.23644404411316,-0.054455871059326456,379.6781088352203,229.20132446289062,,
,,,670000,,,0.8026952743530273,3270,0.9015693813562393,0.0003,0.261181640625,0.045652386,0.2,-20.225929087400438,-0.048490228908485734,370.98086314201356,161.42300415039062,463.3785217180848,89.25
85.77,328,1793,671744,432.47637089999995,374,,,,,,,,,,,,,
85.98,329,1798,673792,432.1484520700001,374,0.8021165132522583,3280,0.9066131934523582,0.0003,0.2775390625,0.04573274,0.2,-20.21405584216118,-0.05545851495699026,334.19673047065737,109.74996185302734,,
,,,675000,,,0.8005914688110352,3290,0.9165114909410477,0.0003,0.289892578125,0.053543005,0.2,-20.191910326480865,-0.05107570680120262,309.30043120384215,82.02578735351562,436.533784031868,87.7
88.97,330,1805,675840,443.86755135,374,,,,,,,,,,,,,
86.78,331,1809,677888,430.01370266,374,0.800495982170105,3300,0.9037666320800781,0.0003,0.2822265625,0.047001712,0.2,-20.17356939315796,-0.05397611741791479,379.5357753276825,97.9372329711914,,
85.41,332,1814,679936,424.14586525999994,374,0.8000786900520325,3310,0.9244050458073616,0.0003,0.314453125,0.060455102,0.2,-20.16772644519806,-0.05451280924316961,281.96731688976286,103.20194244384766,,
,,,680000,,,0.798823893070221,3320,0.9283697232604027,0.0003,0.273486328125,0.06265022,0.2,-20.147664308547974,-0.05190330359037034,307.3323215961456,122.51734161376953,451.6399212315679,90.65
84.23,333,1822,681984,417.76305589000003,374,,,,,,,,,,,,,
81.33,334,1826,684032,405.19568970000006,374,0.7990568280220032,3330,0.9190045148134232,0.0003,0.261279296875,0.040466085,0.2,-20.1374272942543,-0.05240725027688313,364.34506330490115,162.3342742919922,,
,,,685000,,,0.7987553477287292,3340,0.9152899086475372,0.0003,0.283544921875,0.056128897,0.2,-20.137050539255142,-0.0538930871640332,326.7736517906189,124.40352630615234,534.3776105597615,105.0
81.49,335,1834,686080,407.90472078000005,374,,,,,,,,,,,,,
81.76,336,1839,688128,407.22958789999996,374,0.798060953617096,3350,0.9172317907214165,0.0003,0.27021484375,0.04373756,0.2,-20.123881870508193,-0.05781836273963563,311.6147243499756,138.6838836669922,,
,,,690000,,,0.7978530526161194,3360,0.9084665104746819,0.0003,0.272607421875,0.05265793,0.2,-20.116836667060852,-0.05314753639977425,320.56573643684385,95.15054321289062,487.8867271184921,93.9
81.87,337,1846,690176,406.26097811,373,,,,,,,,,,,,,
83.02,338,1850,692224,412.49402371,374,0.7976117134094238,3370,0.9036997482180595,0.0003,0.284228515625,0.048347503,0.2,-20.111282449960708,-0.05265060596866533,361.54515037536623,125.38194274902344,,
84.36,339,1855,694272,418.66493515,374,0.7974646687507629,3380,0.9033598527312279,0.0003,0.276171875,0.05127763,0.2,-20.10617315173149,-0.05192956519604195,371.0363102436066,94.83141326904297,,
,,,695000,,,0.7979644536972046,3390,0.9168822094798088,0.0003,0.2822265625,0.050289366,0.2,-20.11134589314461,-0.054377901321277025,328.52769739627837,203.87046813964844,494.33622781336305,94.6
83.5,340,1863,696320,417.07997344,373,,,,,,,,,,,,,
82.56,341,1868,698368,413.2967782100001,373,0.7965595126152039,3400,0.9310690239071846,0.0003,0.30908203125,0.062510654,0.2,-20.097999268770216,-0.05710269273258746,277.4573359727859,102.2011489868164,,
,,,700000,,,0.7973424792289734,3410,0.9038534909486771,0.0003,0.269580078125,0.042095236,0.2,-20.092338979244232,-0.051395122177200395,359.78834490776063,153.5207977294922,530.0119145601988,101.2
83.56,342,1875,700416,419.45265830000005,373,,,,,,,,,,,,,
81.74,343,1880,702464,410.00085004999994,373,0.79609614610672,3420,0.8946232050657272,0.0003,0.309326171875,0.057555415,0.2,-20.088537275791168,-0.052298979254555886,325.6709037065506,140.07896423339844,,
81.5,344,1885,704512,409.10639438999993,373,0.7952331900596619,3430,0.9213524013757706,0.0003,0.29228515625,0.05358667,0.2,-20.062775737047197,-0.0533932899357751,308.06318602561953,105.65876007080078,,
,,,705000,,,0.7951160669326782,3440,0.9039101451635361,0.0003,0.273486328125,0.052412376,0.2,-20.05419068336487,-0.05716610251984093,376.20003027915953,181.3289337158203,475.3523294597864,88.1
82.94,345,1891,706560,413.7046941199999,373,,,,,,,,,,,,,
80.98,346,1896,708608,400.13627937999996,373,0.7951030135154724,3450,0.9120586216449738,0.0003,0.261474609375,0.0443968,0.2,-20.052105796337127,-0.05729788834869396,360.7766998767853,111.59616088867188,,
,,,710000,,,0.7946060299873352,3460,0.8855937048792839,0.0003,0.236865234375,0.041498303,0.2,-20.048044031858446,-0.04849732557195239,390.35757956504824,149.4805145263672,536.7139080196619,101.8
82.53,347,1904,710656,406.29842054,373,,,,,,,,,,,,,
83.37,348,1908,712704,409.51025586,373,0.7944190502166748,3470,0.9183760359883308,0.0003,0.3056640625,0.052883126,0.2,-20.040811878442764,-0.05604171239829157,281.1262630462646,74.33401489257812,,
83.31,349,1913,714752,411.78607422,373,0.7946547269821167,3480,0.9113999977707863,0.0003,0.26904296875,0.04352461,0.2,-20.040205413103102,-0.05281918282853439,357.5177601099014,102.58177185058594,,
,,,715000,,,0.7938830256462097,3490,0.915838249027729,0.0003,0.269580078125,0.048596505,0.2,-20.034892094135284,-0.05091637400037143,325.6704318523407,134.4944610595703,407.1309957776219,74.7
83.98,350,1919,716800,419.42994358000004,373,,,,,,,,,,,,,
83.76,351,1924,718848,417.97102291999994,373,0.7936205267906189,3500,0.9057351648807526,0.0003,0.259375,0.050481968,0.2,-20.021182352304457,-0.0515948238899,336.4796721935272,93.51995849609375,,
,,,720000,,,0.7928675413131714,3510,0.9108411967754364,0.0003,0.255615234375,0.04092915,0.2,-20.00822868347168,-0.04794141062302515,376.43408904075625,159.17225646972656,387.8521052565426,71.8
82.98,352,1931,720896,414.90011816,373,,,,,,,,,,,,,
84.25,353,1935,722944,420.94506321,373,0.7926697731018066,3520,0.9119916930794716,0.0003,0.27822265625,0.04863128,0.2,-19.994748604297637,-0.05204382124502445,369.03561248779295,143.23521423339844,,
84.69,354,1940,724992,424.1405609700001,373,0.7916544675827026,3530,0.9098221436142921,0.0003,0.297119140625,0.04974127,0.2,-19.979685920476914,-0.057516728481277826,354.41884155273436,175.10836791992188,,
,,,725000,,,0.7913069725036621,3540,0.9180288836359978,0.0003,0.312109375,0.05892454,0.2,-19.964504939317703,-0.0552052040817216,309.10479388237,154.81082153320312,386.38036503195764,72.95
86.68,355,1946,727040,435.15590672999997,373,,,,,,,,,,,,,
85.62,356,1951,729088,429.66801554,373,0.7909650206565857,3550,0.903982624411583,0.0003,0.297705078125,0.054121666,0.2,-19.955547088384627,-0.05324992196110543,368.44238843917844,95.26496887207031,,
,,,730000,,,0.7899742126464844,3560,0.9236524403095245,0.0003,0.30986328125,0.073882155,0.2,-19.942403274774552,-0.052612548682373014,272.14570078849795,77.12031555175781,435.7889890797436,82.25
85.57,357,1958,731136,430.13791674,373,,,,,,,,,,,,,
86.49,358,1963,733184,435.19227860000007,373,0.7897019982337952,3570,0.9002172201871872,0.0003,0.263916015625,0.04382718,0.2,-19.927170264720917,-0.0550837445713114,369.78122091293335,106.33027648925781,,
,,,735000,,,0.7883931398391724,3580,0.9098445773124695,0.0003,0.2904296875,0.051557653,0.2,-19.908294332027435,-0.05318404767604079,354.64820408821106,81.70710754394531,395.8074022561312,73.75
84.74,359,1970,735232,428.9443942799999,373,,,,,,,,,,,,,
85.82,360,1975,737280,434.20801379000017,373,0.7879700660705566,3590,0.9169735535979271,0.0003,0.30751953125,0.054738894,0.2,-19.89254660010338,-0.05632479115738533,294.4979405403137,73.54360961914062,,
86.68,361,1979,739328,438.8809861100001,373,0.7869570255279541,3600,0.9091355875134468,0.0003,0.289892578125,0.056855414,0.2,-19.870905143022537,-0.05254768425074872,328.54705069065096,111.46090698242188,,
,,,740000,,,0.786532461643219,3610,0.9100991189479828,0.0003,0.302294921875,0.054128155,0.2,-19.857147431373598,-0.0487617683771532,319.12663221359253,117.65573120117188,376.26128092110156,70.0
84.84,362,1985,741376,426.76306044000006,373,,,,,,,,,,,,,
85.01,363,1990,743424,425.97825602000006,373,0.7858038544654846,3620,0.9106621518731117,0.0003,0.293359375,0.0541698,0.2,-19.845809227228166,-0.0540672392322449,344.7370565891266,129.29971313476562,,
,,,745000,,,0.7849096655845642,3630,0.9245511442422867,0.0003,0.301953125,0.051245265,0.2,-19.829292869567873,-0.049043396895285696,289.5829611301422,118.91896057128906,397.33445249050857,73.6
85.21,364,1997,745472,428.1381057300001,373,,,,,,,,,,,,,
84.3,365,2002,747520,424.54204715,373,0.7852913737297058,3640,0.9154607504606247,0.0003,0.307958984375,0.0577437,0.2,-19.81964059472084,-0.05667653833515942,310.23977127075193,73.14583587646484,,
82.95,366,2006,749568,418.89532863,373,0.7843108177185059,3650,0.9296382442116737,0.0003,0.299462890625,0.05616622,0.2,-19.814188903570177,-0.055362379856524056,279.4106064081192,99.18024444580078,,
,,,750000,,,0.7831893563270569,3660,0.9153662994503975,0.0003,0.319775390625,0.058475897,0.2,-19.790565884113313,-0.056820928936940615,307.35553855895995,61.14017105102539,373.9801219968591,69.45
83.98,367,2013,751616,424.57659161000004,373,,,,,,,,,,,,,
82.54,368,2018,753664,415.6012409499999,373,0.7831453084945679,3670,0.9160591065883636,0.0003,0.31484375,0.060068745,0.2,-19.778065705299376,-0.05107567190134432,293.1881340503693,118.64298248291016,,
,,,755000,,,0.7832667827606201,3680,0.9127164036035538,0.0003,0.297119140625,0.05233638,0.2,-19.7808317899704,-0.05529778947529849,341.28665590286255,117.42047119140625,383.810725453496,71.75
82.56,369,2025,755712,418.53035305000003,373,,,,,,,,,,,,,
84.43,370,2029,757760,429.15005352000003,373,0.7831452488899231,3690,0.9190482720732689,0.0003,0.28125,0.04667878,0.2,-19.78242799639702,-0.05117984006064944,329.208649969101,132.83782958984375,,
84.32,371,2034,759808,426.57811226999996,373,0.7832046151161194,3700,0.8974869251251221,0.0003,0.28662109375,0.050237473,0.2,-19.781363517045975,-0.04995904254901688,331.2251130580902,161.70098876953125,,
,,,760000,,,0.7816646695137024,3710,0.9165482446551323,0.0003,0.301708984375,0.050051343,0.2,-19.764724487066267,-0.0534866440721089,337.24499740600584,121.45919036865234,443.1772139161825,85.65
84.63,372,2041,761856,428.1864570000001,373,,,,,,,,,,,,,
85.05,373,2046,763904,428.73103427,373,0.7809716463088989,3720,0.9168946668505669,0.0003,0.298046875,0.049390264,0.2,-19.737987500429153,-0.05456464988237712,324.41758742332456,176.4830780029297,,
,,,765000,,,0.7806836366653442,3730,0.9008820652961731,0.0003,0.318310546875,0.059901386,0.2,-19.724778920412064,-0.05300450602953788,313.4295037508011,118.1187744140625,382.4519884228706,70.05
84.11,374,2052,765952,419.75696595,373,,,,,,,,,,,,,
83.67,375,2057,768000,419.2380568200001,373,0.7812227606773376,3740,0.8954372853040695,0.0003,0.319580078125,0.054582857,0.2,-19.73041037917137,-0.05594592525740154,339.69195075035094,97.07355499267578,,
