rollout/ep_rew_mean,time/episodes,time/total_timesteps,time/fps,rollout/ep_len_mean,time/time_elapsed,train/critic_loss,train/actor_loss,train/ent_coef,train/ent_coef_loss,train/learning_rate,train/n_updates,eval/mean_reward,eval/mean_ep_length
-4.173066639999999,272,1598,98,5.82,16,6.005726337432861,-14.399044036865234,0.6393919587135315,-8.564714431762695,0.0003,1497,,
-4.186295479999999,276,1619,98,5.8,16,7.179708003997803,-14.31024169921875,0.6354197263717651,-8.834753036499023,0.0003,1518,,
-4.252056559999999,280,1643,98,5.85,16,7.904180526733398,-15.912986755371094,0.6309032440185547,-8.90628433227539,0.0003,1542,,
-4.3385140799999995,284,1670,98,5.91,16,8.001544952392578,-14.867569923400879,0.6258584856987,-9.027118682861328,0.0003,1569,,
-4.30382948,288,1693,98,5.85,17,6.885590076446533,-14.398693084716797,0.6215835213661194,-9.156149864196777,0.0003,1592,,
-4.4361010300000006,292,1721,98,5.9,17,5.285737037658691,-13.976537704467773,0.616414487361908,-9.302005767822266,0.0003,1620,,
-4.50167313,296,1748,98,5.96,17,6.946926116943359,-15.469579696655273,0.6114834547042847,-9.518217086791992,0.0003,1647,,
-4.52330152,300,1778,98,6.02,18,7.157255172729492,-14.248089790344238,0.6060429811477661,-9.686518669128418,0.0003,1677,,
-4.518886569999999,304,1804,97,6.09,18,7.877280235290527,-15.124385833740234,0.6013610363006592,-9.904234886169434,0.0003,1703,,
-4.60348018,308,1827,97,6.1,18,7.0085554122924805,-15.215754508972168,0.597245454788208,-10.011785507202148,0.0003,1726,,
-4.66762234,312,1846,97,6.09,18,5.699769020080566,-13.78647232055664,0.5938733220100403,-10.042434692382812,0.0003,1745,,
-4.700000260000001,316,1875,97,6.18,19,6.817420959472656,-13.243194580078125,0.5887534618377686,-10.288614273071289,0.0003,1774,,
-4.732335560000001,320,1896,97,6.22,19,7.345232009887695,-13.4677734375,0.5850785970687866,-10.367740631103516,0.0003,1795,,
-4.778426680000001,324,1919,97,6.24,19,7.6045613288879395,-13.581867218017578,0.5810825228691101,-10.359577178955078,0.0003,1818,,
-4.7207685800000005,328,1937,97,6.16,19,7.1448869705200195,-13.603297233581543,0.5779808163642883,-10.6368408203125,0.0003,1836,,
-4.66133296,332,1959,97,6.07,20,6.060628890991211,-13.132948875427246,0.5742093920707703,-10.67070198059082,0.0003,1858,,
-4.653353280000001,336,1979,97,6.09,20,6.368475914001465,-13.560628890991211,0.5708013772964478,-10.75975513458252,0.0003,1878,,
-4.60573961,340,2006,97,6.07,20,5.468212604522705,-11.928421974182129,0.5662197470664978,-11.030118942260742,0.0003,1905,,
-4.61510306,344,2026,97,6.0,20,5.6579270362854,-12.243610382080078,0.5628525018692017,-11.033575057983398,0.0003,1925,,
-4.67664311,348,2051,97,6.05,20,6.017601013183594,-13.339735984802246,0.5586690902709961,-11.22085952758789,0.0003,1950,,
-4.68070224,352,2080,97,6.11,21,8.16592788696289,-12.008968353271484,0.5538545846939087,-11.39664077758789,0.0003,1979,,
-4.6876548200000006,356,2105,97,6.08,21,6.284017086029053,-12.473888397216797,0.5497308969497681,-11.529166221618652,0.0003,2004,,
-4.68129121,360,2126,97,6.01,21,6.5815629959106445,-11.255828857421875,0.5462948679924011,-11.729475021362305,0.0003,2025,,
-4.66362157,364,2145,97,5.95,21,8.400226593017578,-12.239742279052734,0.5431994199752808,-11.752238273620605,0.0003,2044,,
-4.6666886,368,2170,97,5.94,22,4.57857608795166,-12.098876953125,0.5391684174537659,-12.016913414001465,0.0003,2069,,
-4.6508003,372,2189,97,5.91,22,7.225179672241211,-12.28273868560791,0.5361137986183167,-12.066083908081055,0.0003,2088,,
-4.60661901,376,2208,97,5.89,22,5.894746780395508,-12.120407104492188,0.5330870747566223,-12.218932151794434,0.0003,2107,,
-4.6443619499999995,380,2240,97,5.97,22,6.22608757019043,-11.155872344970703,0.5280284285545349,-12.314809799194336,0.0003,2139,,
-4.626141399999999,384,2259,97,5.89,23,7.6528754234313965,-11.927824020385742,0.525056004524231,-12.334220886230469,0.0003,2158,,
-4.579749679999999,388,2287,97,5.94,23,7.031168460845947,-12.082653045654297,0.5207039713859558,-12.433544158935547,0.0003,2186,,
-4.47614356,392,2312,97,5.91,23,5.399313449859619,-11.649606704711914,0.5168721079826355,-12.45543098449707,0.0003,2211,,
-4.40915445,396,2331,97,5.83,23,5.274749755859375,-10.896056175231934,0.5140045285224915,-12.464309692382812,0.0003,2230,,
-4.52226499,400,2366,97,5.88,24,4.407196998596191,-11.500964164733887,0.5088232159614563,-12.577935218811035,0.0003,2265,,
-4.54321787,404,2392,97,5.88,24,5.672988414764404,-11.041275978088379,0.5050113797187805,-12.603001594543457,0.0003,2291,,
-4.59599629,408,2420,97,5.93,24,4.529666900634766,-10.455327033996582,0.5009485483169556,-12.793134689331055,0.0003,2319,,
-4.59750314,412,2440,97,5.94,24,5.517887592315674,-10.926298141479492,0.49807995557785034,-12.844998359680176,0.0003,2339,,
-4.603064,416,2463,97,5.88,25,4.9048542976379395,-10.68642807006836,0.4948013722896576,-13.067811965942383,0.0003,2362,,
-4.81194867,420,2500,97,6.04,25,5.389950752258301,-10.348352432250977,0.4895360469818115,-13.166766166687012,0.0003,2399,,
-4.8208017000000005,424,2526,97,6.07,25,4.000749588012695,-9.23830509185791,0.4858660101890564,-13.556892395019531,0.0003,2425,,
-4.79025972,428,2548,97,6.11,26,6.06257438659668,-11.008995056152344,0.48276472091674805,-13.446279525756836,0.0003,2447,,
-4.9112585200000005,432,2577,97,6.18,26,4.275703430175781,-9.388343811035156,0.47869381308555603,-13.955866813659668,0.0003,2476,,
-4.988535970000001,436,2600,97,6.21,26,3.914867639541626,-9.46345043182373,0.4754680395126343,-13.905904769897461,0.0003,2499,,
-4.975397579999999,440,2626,97,6.2,26,4.979800224304199,-10.111429214477539,0.4718458950519562,-13.940446853637695,0.0003,2525,,
-5.05683799,444,2666,97,6.4,27,3.8584635257720947,-9.543581008911133,0.4663192629814148,-14.309606552124023,0.0003,2565,,
-4.994254509999999,448,2691,97,6.4,27,4.975173473358154,-10.08004093170166,0.4629002809524536,-14.491107940673828,0.0003,2590,,
-4.989871989999999,452,2712,97,6.32,27,5.127884864807129,-9.559165954589844,0.46006062626838684,-14.21886157989502,0.0003,2611,,
-4.95815339,456,2736,97,6.31,27,3.5466246604919434,-10.216594696044922,0.4568960666656494,-14.241708755493164,0.0003,2635,,
-4.88483308,460,2760,97,6.34,28,5.088994026184082,-9.185941696166992,0.45378321409225464,-14.33407211303711,0.0003,2659,,
-4.91786531,464,2785,97,6.4,28,3.337315559387207,-9.601387023925781,0.45056840777397156,-14.57790756225586,0.0003,2684,,
-4.91000409,468,2807,97,6.37,28,5.585546493530273,-9.181306838989258,0.44773387908935547,-14.49100112915039,0.0003,2706,,
-5.01222837,472,2830,97,6.41,28,4.393285751342773,-9.314321517944336,0.44477543234825134,-14.653902053833008,0.0003,2729,,
-5.031953789999999,476,2853,97,6.45,29,5.073570251464844,-9.150957107543945,0.4418300688266754,-15.171998023986816,0.0003,2752,,
-5.007659749999999,480,2876,97,6.36,29,4.504541397094727,-8.46873664855957,0.43887439370155334,-15.216346740722656,0.0003,2775,,
-4.93715205,484,2906,97,6.47,29,4.433724403381348,-9.05335807800293,0.4350489675998688,-15.458955764770508,0.0003,2805,,
-4.9460139000000005,488,2925,97,6.38,29,3.654952049255371,-8.364521026611328,0.4326232969760895,-15.802602767944336,0.0003,2824,,
-4.951952080000001,492,2946,97,6.34,30,3.2884268760681152,-9.108396530151367,0.4299428164958954,-15.540861129760742,0.0003,2845,,
-4.934065550000001,496,2965,97,6.34,30,2.6728029251098633,-8.022501945495605,0.42754796147346497,-15.70338249206543,0.0003,2864,,
-4.8235687800000004,500,2982,97,6.16,30,3.0129759311676025,-8.53355884552002,0.42544907331466675,-15.48725700378418,0.0003,2881,,
-4.78207765,504,3009,97,6.17,30,4.106505870819092,-9.066908836364746,0.42215532064437866,-15.696691513061523,0.0003,2908,,
-4.741789959999999,508,3031,97,6.11,30,2.9500036239624023,-8.3246488571167,0.4194680154323578,-15.950119972229004,0.0003,2930,,
-4.74548317,512,3054,97,6.14,31,3.7420120239257812,-8.501924514770508,0.41666463017463684,-15.91581916809082,0.0003,2953,,
-4.771050059999999,516,3080,97,6.17,31,2.543484687805176,-8.154789924621582,0.41352447867393494,-16.19561767578125,0.0003,2979,,
-4.55322363,520,3104,97,6.04,31,3.397181510925293,-8.217906951904297,0.4106515347957611,-16.260658264160156,0.0003,3003,,
-4.53016235,524,3129,97,6.03,31,2.7475175857543945,-8.621408462524414,0.40769195556640625,-16.166748046875,0.0003,3028,,
-4.5842541699999995,528,3153,97,6.05,32,2.6168410778045654,-7.830885887145996,0.4048905074596405,-16.412565231323242,0.0003,3052,,
-4.52957093,532,3180,97,6.03,32,2.907796859741211,-8.177010536193848,0.4017567038536072,-16.677371978759766,0.0003,3079,,
-4.540090080000001,536,3215,97,6.15,32,2.4907796382904053,-7.356240272521973,0.3977058529853821,-16.839942932128906,0.0003,3114,,
-4.60718177,540,3243,97,6.17,33,2.3504443168640137,-7.28643798828125,0.3944741487503052,-17.167423248291016,0.0003,3142,,
-4.497002490000001,544,3268,97,6.02,33,2.7826385498046875,-7.112909317016602,0.39161333441734314,-17.096195220947266,0.0003,3167,,
-4.51689424,548,3292,97,6.01,33,2.4821057319641113,-7.037775993347168,0.3888726532459259,-17.52171516418457,0.0003,3191,,
-4.48953913,552,3316,97,6.04,33,2.4911413192749023,-7.36244010925293,0.386138379573822,-17.44974136352539,0.0003,3215,,
-4.506595369999999,556,3347,97,6.11,34,1.87113618850708,-6.729316234588623,0.38260895013809204,-17.66718292236328,0.0003,3246,,
-4.529733620000001,560,3370,97,6.1,34,1.8953983783721924,-6.936544418334961,0.3800068795681,-17.819446563720703,0.0003,3269,,
-4.507833250000001,564,3395,97,6.1,34,2.2974395751953125,-7.31293249130249,0.3772016167640686,-17.99136734008789,0.0003,3294,,
-4.41511972,568,3417,97,6.1,34,2.017515182495117,-6.537354946136475,0.37473008036613464,-18.371822357177734,0.0003,3316,,
-4.34575902,572,3447,97,6.17,35,2.19462513923645,-6.684500217437744,0.37137478590011597,-18.667509078979492,0.0003,3346,,
-4.358781850000001,576,3466,97,6.13,35,2.077148914337158,-7.310060024261475,0.3692629635334015,-18.87711524963379,0.0003,3365,,
-4.29124674,580,3488,97,6.12,35,1.779791235923767,-6.755975723266602,0.3668201267719269,-18.705055236816406,0.0003,3387,,
-4.2445272,584,3506,97,6.0,35,2.390040397644043,-7.314058303833008,0.3648329973220825,-18.878463745117188,0.0003,3405,,
-4.161913660000001,588,3528,97,6.03,36,1.5500013828277588,-6.149277687072754,0.3624258041381836,-18.98401641845703,0.0003,3427,,
-4.14032273,592,3561,97,6.15,36,1.8988306522369385,-6.783022880554199,0.358845978975296,-19.130619049072266,0.0003,3460,,
-4.189917439999999,596,3589,97,6.24,36,1.6587512493133545,-6.0657196044921875,0.35584381222724915,-19.453109741210938,0.0003,3488,,
-4.102183660000001,600,3608,97,6.26,36,1.3582191467285156,-6.4708452224731445,0.35382652282714844,-19.51848602294922,0.0003,3507,,
-4.007265440000001,604,3627,97,6.18,37,1.5561403036117554,-6.200339317321777,0.35181549191474915,-19.701583862304688,0.0003,3526,,
-3.99189544,608,3661,97,6.3,37,1.7733595371246338,-6.089508056640625,0.3482517898082733,-19.334985733032227,0.0003,3560,,
-3.973667830000001,612,3689,97,6.35,37,1.4334779977798462,-6.1175923347473145,0.3453688323497772,-19.195615768432617,0.0003,3588,,
-3.9014420800000007,616,3715,97,6.35,38,1.4392026662826538,-6.630372047424316,0.3427349925041199,-19.63298797607422,0.0003,3614,,
-3.937244770000001,620,3747,97,6.43,38,1.483985424041748,-5.683520317077637,0.33955851197242737,-19.463504791259766,0.0003,3646,,
-3.9724628500000008,624,3774,97,6.45,38,2.0793538093566895,-6.129100322723389,0.33693039417266846,-19.257625579833984,0.0003,3673,,
-3.95485213,628,3801,96,6.48,39,1.7268880605697632,-5.676270484924316,0.3343343138694763,-19.547260284423828,0.0003,3700,,
-3.8715954399999997,632,3824,96,6.44,39,1.4653494358062744,-5.646244049072266,0.3321249186992645,-19.89311981201172,0.0003,3723,,
-3.7858180100000003,636,3848,96,6.33,39,1.8887734413146973,-6.00357723236084,0.32982137799263,-19.904104232788086,0.0003,3747,,
-3.6593407400000006,640,3867,96,6.24,39,1.518383264541626,-6.061205863952637,0.3280039131641388,-20.08650779724121,0.0003,3766,,
-3.65028123,644,3891,96,6.23,40,1.7012295722961426,-5.614858627319336,0.3257080316543579,-20.30794334411621,0.0003,3790,,
-3.6258462600000003,648,3918,96,6.26,40,1.206368327140808,-5.71234130859375,0.3231343626976013,-20.714927673339844,0.0003,3817,,
-3.56010751,652,3942,96,6.26,40,1.3368868827819824,-5.424575328826904,0.3208487033843994,-20.958650588989258,0.0003,3841,,
-3.5009231799999996,656,3965,96,6.18,40,1.1071162223815918,-5.511739253997803,0.3186601996421814,-21.244415283203125,0.0003,3864,,
-3.43606218,660,3996,96,6.26,41,1.2636258602142334,-5.313536643981934,0.31573447585105896,-21.071043014526367,0.0003,3895,,
-3.519058249999999,664,4031,96,6.36,41,1.1894023418426514,-4.701850891113281,0.31247052550315857,-21.420612335205078,0.0003,3930,,
-3.51226731,668,4058,96,6.41,42,1.2114253044128418,-5.645546913146973,0.3099977970123291,-21.14130401611328,0.0003,3957,,
-3.4581336,672,4080,96,6.33,42,1.0437064170837402,-5.2468061447143555,0.30801552534103394,-21.10748291015625,0.0003,3979,,
-3.41007144,676,4107,96,6.41,42,1.2447584867477417,-4.9806084632873535,0.3056146502494812,-21.14379119873047,0.0003,4006,,
-3.41574253,680,4127,96,6.39,42,0.9763899445533752,-5.065333366394043,0.303853839635849,-21.5040283203125,0.0003,4026,,
-3.5225781700000005,684,4152,96,6.46,43,1.0889836549758911,-4.92987585067749,0.3016556203365326,-21.574331283569336,0.0003,4051,,
-3.474530540000001,688,4179,96,6.51,43,1.217252492904663,-5.055410385131836,0.29927998781204224,-21.917749404907227,0.0003,4078,,
-3.46611867,692,4215,96,6.54,43,1.15020751953125,-4.972528457641602,0.2961428761482239,-21.832937240600586,0.0003,4114,,
-3.4262659399999995,696,4242,96,6.53,44,1.1497678756713867,-4.939735412597656,0.29381588101387024,-22.391416549682617,0.0003,4141,,
-3.4274720199999997,700,4263,96,6.55,44,1.013965368270874,-4.45965051651001,0.2920026481151581,-22.15700912475586,0.0003,4162,,
-3.4539872699999994,704,4290,96,6.63,44,0.958638072013855,-4.646653652191162,0.2896890640258789,-22.26053237915039,0.0003,4189,,
-3.3679824800000002,708,4309,96,6.48,44,1.0244905948638916,-4.663195610046387,0.28807076811790466,-22.482593536376953,0.0003,4208,,
-3.3581428099999995,712,4332,96,6.43,45,1.0271559953689575,-4.704411506652832,0.2861182391643524,-22.56026840209961,0.0003,4231,,
-3.3509294600000006,716,4352,96,6.37,45,1.051295518875122,-4.7809977531433105,0.28442326188087463,-22.86762237548828,0.0003,4251,,
-3.2860827900000005,720,4373,96,6.26,45,1.1365363597869873,-4.316442012786865,0.2826492488384247,-22.883827209472656,0.0003,4272,,
-3.156551360000001,724,4402,95,6.28,45,0.9059066772460938,-4.362281799316406,0.2802111804485321,-23.587478637695312,0.0003,4301,,
-3.1202356799999995,728,4427,95,6.26,46,1.0630555152893066,-4.259237766265869,0.27811893820762634,-23.35083770751953,0.0003,4326,,
-3.099308020000001,732,4454,95,6.3,46,1.1132019758224487,-4.026221752166748,0.2758813798427582,-23.663970947265625,0.0003,4353,,
-3.1329655400000003,736,4484,95,6.36,46,0.9206792116165161,-4.498894691467285,0.2734207212924957,-23.441905975341797,0.0003,4383,,
-3.1511927599999994,740,4512,95,6.45,47,0.8679095506668091,-4.44255256652832,0.2711460590362549,-23.94013214111328,0.0003,4411,,
-3.0525737899999994,744,4534,95,6.43,47,0.7338708639144897,-3.9572508335113525,0.2693728804588318,-23.896411895751953,0.0003,4433,,
-3.00764615,748,4561,95,6.43,47,0.6886831521987915,-4.2145094871521,0.2672199010848999,-23.991493225097656,0.0003,4460,,
-3.01601629,752,4579,95,6.37,47,0.7084510922431946,-4.385522365570068,0.26579344272613525,-24.277910232543945,0.0003,4478,,
-3.00118631,756,4602,95,6.37,48,0.9164996147155762,-4.150754451751709,0.2639804184436798,-24.617759704589844,0.0003,4501,,
-3.03179589,760,4629,95,6.33,48,0.8479409217834473,-4.021771430969238,0.26187238097190857,-24.828598022460938,0.0003,4528,,
-2.8836173899999995,764,4651,95,6.2,48,0.7936711311340332,-3.9566264152526855,0.2601672410964966,-24.497638702392578,0.0003,4550,,
-2.87224095,768,4671,95,6.13,48,0.7862644195556641,-4.192848205566406,0.2586287558078766,-24.752269744873047,0.0003,4570,,
-2.7560432,772,4695,95,6.15,49,0.9507088661193848,-3.8209540843963623,0.25680145621299744,-24.504642486572266,0.0003,4594,,
-2.7330524699999996,776,4721,95,6.14,49,0.7555667757987976,-3.9886655807495117,0.25484228134155273,-24.8761043548584,0.0003,4620,,
-2.6469886900000006,780,4751,95,6.24,49,1.0232617855072021,-3.6582448482513428,0.252590537071228,-25.10124969482422,0.0003,4650,,
-2.51176995,784,4769,95,6.17,50,0.76472008228302,-3.7731997966766357,0.2512476146221161,-24.97890853881836,0.0003,4668,,
-2.64124355,788,4803,95,6.24,50,0.7085729837417603,-3.3893237113952637,0.2487349957227707,-25.07910919189453,0.0003,4702,,
-2.5754263399999995,792,4822,94,6.07,50,0.9739978313446045,-3.6688170433044434,0.2473433017730713,-25.146072387695312,0.0003,4721,,
-2.46643218,796,4844,94,6.02,51,0.7256819009780884,-3.831392765045166,0.24574363231658936,-25.057571411132812,0.0003,4743,,
-2.3693887399999998,800,4864,94,6.01,51,0.6477346420288086,-3.5064849853515625,0.24429810047149658,-25.300426483154297,0.0003,4763,,
-2.33440351,804,4896,94,6.06,51,0.8078373074531555,-3.8542094230651855,0.2420010268688202,-25.597431182861328,0.0003,4795,,
-2.32895116,808,4917,94,6.08,51,0.7036411762237549,-3.5557143688201904,0.2405044138431549,-25.231115341186523,0.0003,4816,,
-2.37317535,812,4949,94,6.17,52,0.8060027360916138,-3.3687734603881836,0.23824749886989594,-25.917278289794922,0.0003,4848,,
-2.2917232000000003,816,4977,94,6.25,52,0.7241194844245911,-3.6057868003845215,0.23628924787044525,-26.080387115478516,0.0003,4876,,
,,5000,,,,0.7220056056976318,-3.7162609100341797,0.23469381034374237,-25.88448143005371,0.0003,4899,3.0539372175524475,8.7
-2.2184262500000003,820,5015,93,6.42,53,0.6639564037322998,-3.612396240234375,0.23366183042526245,-25.952552795410156,0.0003,4914,,
-2.2355434799999996,824,5045,93,6.43,53,0.6621888279914856,-3.4056499004364014,0.23161743581295013,-26.337478637695312,0.0003,4944,,
-2.19565654,828,5068,93,6.41,53,0.7757121324539185,-3.4178102016448975,0.23006044328212738,-26.536144256591797,0.0003,4967,,
