train/ent_coef_loss,time/episodes,time/total_timesteps,train/actor_loss,train/critic_loss,train/n_updates,train/learning_rate,rollout/ep_rew_mean,rollout/ep_len_mean,time/time_elapsed,time/fps,train/ent_coef,eval/mean_reward,eval/mean_ep_length
-4.5225629806518555,4,1255,-23.916343688964844,0.6027296185493469,1154,0.0003,-138.81291349999998,313.75,14,89,0.7085129022598267,,
-5.4662580490112305,8,1496,-26.289905548095703,1.7576680183410645,1395,0.0003,-87.37345475000001,187.0,16,88,0.6595938801765442,,
-9.79584789276123,12,2732,-35.18273162841797,1.7164539098739624,2631,0.0003,-123.52155033333334,227.66666666666666,32,84,0.4588102400302887,,
-13.737492561340332,16,4037,-37.753395080566406,1.7423778772354126,3936,0.0003,-147.801532,252.3125,47,85,0.31397607922554016,,
-14.254422187805176,20,4351,-36.6659049987793,2.732994556427002,4250,0.0003,-131.42213965000002,217.55,51,85,0.2869690954685211,,
-15.53699779510498,,5000,-36.4246826171875,2.451918363571167,4899,0.0003,,,,,0.23868146538734436,-51.75826773768058,454.0
-17.189777374267578,24,5476,-36.49409484863281,2.1601722240448,5375,0.0003,-141.28249025,228.16666666666666,72,75,0.20878717303276062,,
-18.589462280273438,28,6601,-35.18641662597656,2.0215182304382324,6500,0.0003,-145.6203522142857,235.75,85,76,0.15263064205646515,,
-18.449298858642578,32,6916,-33.69096755981445,2.626223564147949,6815,0.0003,-134.79428709375,216.125,89,77,0.13995015621185303,,
-20.74585723876953,36,9061,-28.702190399169922,2.5219969749450684,8960,0.0003,-154.96068683333334,251.69444444444446,115,78,0.07744286209344864,,
-19.763986587524414,,10000,-25.278121948242188,1.7326867580413818,9899,0.0003,,,,,0.059913743287324905,-75.36646465192898,446.9
-21.623811721801758,40,10359,-24.62371826171875,1.3518707752227783,10258,0.0003,-155.299306475,258.975,138,74,0.05441557615995407,,
-19.64681053161621,44,11861,-20.484100341796875,1.205613136291504,11760,0.0003,-154.63262031818184,269.5681818181818,156,75,0.03679348900914192,,
-17.104734420776367,48,13191,-17.03630828857422,1.788740634918213,13090,0.0003,-149.68860479166668,274.8125,173,76,0.026382822543382645,,
-12.024862289428711,,15000,-14.4466552734375,1.2892777919769287,14899,0.0003,,,,,0.017369963228702545,10.012222635842045,281.4
-8.209519386291504,52,15681,-13.23512077331543,1.0843048095703125,15580,0.0003,-145.8644575769231,301.5576923076923,207,75,0.015106146223843098,,
-0.025887787342071533,56,18714,-10.670555114746094,1.055351734161377,18613,0.0003,-133.95010694642858,334.17857142857144,245,76,0.01054848451167345,,
-0.8007506132125854,,20000,-10.709476470947266,1.1487733125686646,19899,0.0003,,,,,0.010649441741406918,149.34341757917355,809.2
-0.3848007917404175,60,20253,-11.034810066223145,1.1147141456604004,20152,0.0003,-121.24618654999999,337.55,278,72,0.010749305598437786,,
0.013657450675964355,64,23372,-10.55616569519043,0.8372491002082825,23271,0.0003,-103.23197932812499,365.1875,315,74,0.011586984619498253,,
-1.5346232652664185,68,24535,-11.006685256958008,1.0749561786651611,24434,0.0003,-93.37671963235294,360.80882352941177,328,74,0.011646143160760403,,
0.013969101011753082,,25000,-11.546581268310547,1.0820906162261963,24899,0.0003,,,,,0.011710711754858494,157.75818732597108,482.4
-0.7660313844680786,72,27705,-11.871465682983398,1.3603624105453491,27604,0.0003,-76.45848222222223,384.7916666666667,373,74,0.012113075703382492,,
0.27823808789253235,,30000,-13.407173156738281,0.9341890811920166,29899,0.0003,,,,,0.012222682125866413,66.28995629724959,288.9
-1.7954039573669434,76,30043,-12.850534439086914,1.074112892150879,29942,0.0003,-65.1724717631579,395.30263157894734,405,74,0.012220805510878563,,
-1.2019013166427612,80,32337,-13.634500503540039,1.2005388736724854,32236,0.0003,-53.84871511250001,404.2125,432,74,0.012458809651434422,,
0.6295167803764343,84,34819,-15.423700332641602,1.1831555366516113,34718,0.0003,-41.248293785714296,414.51190476190476,462,75,0.012886274605989456,,
-0.21337729692459106,,35000,-15.003586769104004,1.251985788345337,34899,0.0003,,,,,0.01285134069621563,186.15631482967837,508.5
0.015840649604797363,88,37693,-16.331512451171875,1.3272879123687744,37592,0.0003,-26.083155886363638,428.32954545454544,505,74,0.012860609218478203,,
0.0017767250537872314,92,39703,-16.75387191772461,1.1309666633605957,39602,0.0003,-16.308284010869563,431.55434782608694,529,74,0.013023298233747482,,
1.368727684020996,,40000,-17.372974395751953,1.6429970264434814,39899,0.0003,,,,,0.012976535595953465,241.7883053499332,469.3
0.0453646183013916,96,42028,-18.997297286987305,1.3054907321929932,41927,0.0003,-5.770605375,437.7916666666667,565,74,0.012779178097844124,,
-0.5456478595733643,100,44168,-18.731735229492188,1.6797339916229248,44067,0.0003,4.95966297,441.68,592,74,0.013110948726534843,,
2.0034339427948,,45000,-19.84284782409668,1.2320367097854614,44899,0.0003,,,,,0.013071010820567608,222.78165734663344,425.5
1.92302668094635,104,46295,-20.33736801147461,1.1818013191223145,46194,0.0003,21.664098919999997,450.4,624,74,0.013006926514208317,,
1.2638384103775024,108,47599,-21.423263549804688,1.4687840938568115,47498,0.0003,29.151762839999996,461.03,639,74,0.013084542006254196,,
