train/n_updates,time/total_timesteps,time/episodes,train/learning_rate,time/fps,time/time_elapsed,train/critic_loss,rollout/ep_len_mean,rollout/ep_rew_mean,train/actor_loss,eval/mean_ep_length,eval/mean_reward
79000,80000,,0.001,,,0.03899751713126898,,,17.84816000366211,1000.0,971.0992737233639
,80000,80,,149,533,,1000.0,-208.953762925,,,
83000,84000,84,0.001,151,553,0.036620038287714124,1000.0,-195.3136790595238,17.42849401473999,,
84000,85000,,0.001,,,0.03934190542437136,,,17.329384536743163,1000.0,976.6406183660031
87000,88000,88,0.001,151,582,0.03585506231151521,1000.0,-182.9725914886364,17.033781089782714,,
89000,90000,,0.001,,,0.03401283256709576,,,16.832094005584718,1000.0,976.0213762819767
91000,92000,92,0.001,150,611,0.03425659315660596,1000.0,-171.6240679239131,16.63383072280884,,
94000,95000,,0.001,,,0.033622812874615195,,,16.359719005584715,1000.0,976.7498546898365
95000,96000,96,0.001,149,640,0.033415841827169064,1000.0,-161.33620758333333,16.2710196685791,,
99000,100000,,0.001,,,0.032524794906377795,,,15.915190355300904,1000.0,975.4431521475315
,100000,100,,149,668,,1000.0,-151.75623292,,,
103000,104000,104,0.001,151,688,0.031228762913495304,1000.0,-73.18716940000002,15.575578330993652,,
104000,105000,,0.001,,,0.032179421612992885,,,15.497521759033203,1000.0,981.4183996319771
107000,108000,108,0.001,150,716,0.029412050932645796,1000.0,2.8008967199999995,15.259534757614135,,
109000,110000,,0.001,,,0.02967219432722777,,,15.097008520126343,1000.0,985.0612197339535
111000,112000,112,0.001,150,745,0.029461506373248993,1000.0,27.053693889999998,14.958657796859741,,
114000,115000,,0.001,,,0.029185048828832806,,,14.747463638305664,1000.0,978.273177999258
115000,116000,116,0.001,149,774,0.028044230504892766,1000.0,37.559481090000006,14.688316917419433,,
119000,120000,,0.001,,,0.02808065847866237,,,14.425029113769531,1000.0,977.0811243236064
,120000,120,,149,802,,1000.0,48.93059494999999,,,
123000,124000,124,0.001,150,822,0.02821667825523764,1000.0,56.586527030000006,14.188455144882202,,
124000,125000,,0.001,,,0.02686939887329936,,,14.125840976715088,1000.0,970.7999858736991
127000,128000,128,0.001,150,851,0.026996328447014092,1000.0,62.24253025,13.940847831726074,,
129000,130000,,0.001,,,0.027303089462220667,,,13.832813608169555,1000.0,978.7602712512016
131000,132000,132,0.001,150,879,0.02774595469608903,1000.0,66.36898405,13.734536308288574,,
134000,135000,,0.001,,,0.026957070923410355,,,13.590040918350219,1000.0,981.73157979846
135000,136000,136,0.001,149,908,0.02724750334303826,1000.0,69.93893423,13.547420778274535,,
139000,140000,,0.001,,,0.02734177725110203,,,13.360345335006715,1000.0,981.7083375096321
,140000,140,,149,936,,1000.0,72.39725135999998,,,
143000,144000,144,0.001,150,956,0.025963505084626377,1000.0,74.12683421,13.171481018066407,,
144000,145000,,0.001,,,0.02649891934543848,,,13.12707550239563,1000.0,982.4530533313751
147000,148000,148,0.001,150,984,0.025185794700868427,1000.0,75.63690842000001,12.997336297988891,,
149000,150000,,0.001,,,0.024499890672042966,,,12.908609727859497,1000.0,981.880882126093
151000,152000,152,0.001,150,1013,0.024216302249580622,1000.0,76.57794234,12.826921257019043,,
154000,155000,,0.001,,,0.024491175142116843,,,12.706567520141602,1000.0,986.5516633212567
155000,156000,156,0.001,149,1041,0.025072786847129463,1000.0,77.47264485,12.67090943145752,,
159000,160000,,0.001,,,0.024054067152552306,,,12.524494037628173,1000.0,981.7738017499447
,160000,160,,149,1070,,1000.0,78.25520376,,,
163000,164000,164,0.001,150,1090,0.02368571262434125,1000.0,78.93135309000002,12.373222799301148,,
164000,165000,,0.001,,,0.024096307650208475,,,12.336353828430175,1000.0,979.2258910834789
167000,168000,168,0.001,150,1118,0.023573895131237806,1000.0,79.63243502000002,12.24425493812561,,
169000,170000,,0.001,,,0.023701461520977317,,,12.185878309249878,1000.0,983.8205691456794
171000,172000,172,0.001,149,1147,0.023827984344214202,1000.0,80.30374501,12.135438562393189,,
174000,175000,,0.001,,,0.023181097247637807,,,12.042970188140869,1000.0,980.9676424264908
175000,176000,176,0.001,149,1175,0.023451853571459652,1000.0,80.85822266,12.016526327133178,,
179000,180000,,0.001,,,0.023861663400195538,,,11.921281066894531,1000.0,980.0355842292308
,180000,180,,149,1204,,1000.0,80.98333382,,,
183000,184000,184,0.001,150,1223,0.02314902106113732,1000.0,80.90257942,11.812166496276856,,
184000,185000,,0.001,,,0.023531008502468465,,,11.787678796768189,1000.0,988.419519931078
187000,188000,188,0.001,150,1252,0.022691943084821104,1000.0,81.23125293,11.717422887802124,,
189000,190000,,0.001,,,0.023677211630158127,,,11.669134508132935,1000.0,981.736044806242
191000,192000,192,0.001,149,1281,0.02362673197966069,1000.0,81.17712242,11.633382438659668,,
194000,195000,,0.001,,,0.022735331347212194,,,11.58337693786621,1000.0,976.8199237763881
195000,196000,196,0.001,149,1310,0.023270624293014408,1000.0,81.31838446,11.56926581954956,,
199000,200000,,0.001,,,0.022987656648270786,,,11.531397068023681,1000.0,977.5388519644737
,200000,200,,149,1338,,1000.0,81.46078081,,,
203000,204000,204,0.001,150,1358,0.022704736126586796,1000.0,81.22024621000001,11.486785291671753,,
204000,205000,,0.001,,,0.02271473215892911,,,11.474675928115845,1000.0,980.7108710646629
207000,208000,208,0.001,149,1387,0.022231423363089562,1000.0,81.30872219,11.432933513641357,,
209000,210000,,0.001,,,0.022441724330186843,,,11.407819501876832,1000.0,980.5229930281639
211000,212000,212,0.001,149,1415,0.02232621149159968,1000.0,81.22830648,11.390317039489746,,
214000,215000,,0.001,,,0.022573216964490713,,,11.357965084075929,1000.0,978.2792568266392
215000,216000,216,0.001,149,1444,0.021951952124014497,1000.0,81.52256127,11.344901468276978,,
219000,220000,,0.001,,,0.02158371077943593,,,11.290192251205445,1000.0,982.4642407119275
,220000,220,,149,1472,,1000.0,81.7805407,,,
223000,224000,224,0.001,150,1492,0.02136120662931353,1000.0,82.07724349,11.219742176055908,,
224000,225000,,0.001,,,0.02189529132656753,,,11.2027469997406,1000.0,981.4855448067188
227000,228000,228,0.001,149,1520,0.02189972040336579,1000.0,82.18530748,11.158438819885253,,
229000,230000,,0.001,,,0.02185711362119764,,,11.135894073486329,1000.0,980.5955796182155
231000,232000,232,0.001,149,1549,0.02142709208931774,1000.0,82.18608054,11.111560995101929,,
234000,235000,,0.001,,,0.021682920286431907,,,11.086399997711181,1000.0,984.9690119862556
235000,236000,236,0.001,149,1577,0.021290019162930548,1000.0,81.91443736000002,11.074369232177734,,
239000,240000,,0.001,,,0.02137800550367683,,,11.021534830093383,1000.0,980.68005361557
,240000,240,,149,1606,,1000.0,82.00098485000001,,,
243000,244000,244,0.001,150,1625,0.021007078277878462,1000.0,82.07135187,10.973000490188598,,
244000,245000,,0.001,,,0.021169155741110442,,,10.966572099685669,1000.0,986.1848584592342
247000,248000,248,0.001,149,1653,0.021140985764563084,1000.0,81.95700577000001,10.934488010406493,,
249000,250000,,0.001,,,0.021587991954758762,,,10.916582592010498,1000.0,983.7190856516361
251000,252000,252,0.001,149,1681,0.02105748993996531,1000.0,82.06437283,10.890115840911864,,
254000,255000,,0.001,,,0.021081692688167095,,,10.85086353302002,1000.0,985.3008961260318
255000,256000,256,0.001,149,1710,0.021530435008928178,1000.0,82.01971857000001,10.844112369537353,,
259000,260000,,0.001,,,0.02107238458376378,,,10.81770905303955,1000.0,988.67330275774
,260000,260,,149,1740,,1000.0,82.22748034,,,
263000,264000,264,0.001,149,1760,0.02197226690221578,1000.0,81.9470015,10.7979596118927,,
264000,265000,,0.001,,,0.02099015741981566,,,10.791588680267335,1000.0,986.0058989882469
267000,268000,268,0.001,149,1789,0.0214437010679394,1000.0,82.10071647000001,10.759284355163574,,
269000,270000,,0.001,,,0.021552467425353824,,,10.75917717552185,1000.0,979.9447674572468
271000,272000,272,0.001,149,1817,0.021452923302538694,1000.0,82.10305290000001,10.758206924438477,,
274000,275000,,0.001,,,0.020677161902189253,,,10.74676762199402,1000.0,987.0010936796665
275000,276000,276,0.001,149,1846,0.02095633704587817,1000.0,82.16789218,10.742117408752442,,
279000,280000,,0.001,,,0.020960630697198213,,,10.72778299331665,1000.0,988.1009181678295
,280000,280,,149,1874,,1000.0,82.51531127,,,
283000,284000,284,0.001,149,1895,0.02134356824029237,1000.0,82.76336927999999,10.718062084197998,,
284000,285000,,0.001,,,0.021072165759280323,,,10.715044652938843,1000.0,985.1178986728191
287000,288000,288,0.001,149,1923,0.020692593924701214,1000.0,82.81749354999998,10.707849166870117,,
289000,290000,,0.001,,,0.02083829102665186,,,10.704609912872314,1000.0,984.2126622140407
291000,292000,292,0.001,149,1952,0.02105861994996667,1000.0,83.10778452000001,10.70338415145874,,
294000,295000,,0.001,,,0.021318389168940483,,,10.707240381240844,1000.0,987.0650731801986
295000,296000,296,0.001,149,1981,0.021158437843434512,1000.0,83.34711689,10.716177509307862,,
299000,300000,,0.001,,,0.020967848892323674,,,10.712306665420533,1000.0,981.8194940984249
,300000,300,,149,2009,,1000.0,83.26960574,,,
303000,304000,304,0.001,149,2030,0.02118884785939008,1000.0,83.807796,10.728012971878051,,
304000,305000,,0.001,,,0.021277922078035773,,,10.730318799972535,1000.0,970.8891932189465
307000,308000,308,0.001,149,2059,0.021885414597578347,1000.0,83.71197355999999,10.751080310821534,,
309000,310000,,0.001,,,0.021265950202010574,,,10.766822858810425,1000.0,981.9327397882938
311000,312000,312,0.001,149,2088,0.02202619370352477,1000.0,83.83385509000001,10.779381563186645,,
314000,315000,,0.001,,,0.022263169546611606,,,10.815129888534546,1000.0,984.7403746962548
315000,316000,316,0.001,149,2116,0.022270519737154246,1000.0,83.90879637000002,10.829197040557862,,
319000,320000,,0.001,,,0.021220152996480467,,,10.8531702003479,1000.0,983.9819561421871
,320000,320,,149,2145,,1000.0,83.8263694,,,
323000,324000,324,0.001,149,2165,0.021376689334399998,1000.0,83.82983454,10.849830335617066,,
324000,325000,,0.001,,,0.02108227205183357,,,10.847615209579468,1000.0,983.8802754819393
327000,328000,328,0.001,149,2193,0.020873455674387514,1000.0,83.72783986999998,10.835877504348755,,
329000,330000,,0.001,,,0.021127564955502748,,,10.834268808364868,1000.0,984.1187301576138
331000,332000,332,0.001,149,2221,0.02084831603243947,1000.0,83.79928917,10.833655809402465,,
334000,335000,,0.001,,,0.021407815753482284,,,10.843361616134644,1000.0,974.1469587385654
335000,336000,336,0.001,149,2250,0.02141005261428654,1000.0,84.08045535,10.848125127792358,,
339000,340000,,0.001,,,0.021502839989028872,,,10.85580729866028,1000.0,978.7800533115864
,340000,340,,149,2278,,1000.0,83.97905299,,,
343000,344000,344,0.001,149,2299,0.022399847553111613,1000.0,83.88640144000001,10.882466836929321,,
344000,345000,,0.001,,,0.02246295003965497,,,10.899900938034058,1000.0,987.2922179043293
347000,348000,348,0.001,149,2327,0.021746295125223695,1000.0,83.83835913000001,10.919854303359985,,
349000,350000,,0.001,,,0.021979880654253065,,,10.934119735717774,1000.0,978.756675261259
351000,352000,352,0.001,149,2355,0.02191465421859175,1000.0,83.62558924999999,10.954693115234376,,
354000,355000,,0.001,,,0.0217277092654258,,,10.982542739868164,1000.0,975.9682474374771
355000,356000,356,0.001,149,2383,0.022163237316533923,1000.0,83.20369747999999,10.99280805015564,,
359000,360000,,0.001,,,0.021329394882544876,,,11.023451755523682,1000.0,968.4336860716343
,360000,360,,149,2411,,1000.0,82.93314115999999,,,
363000,364000,364,0.001,149,2431,0.02193596775457263,1000.0,82.60056662000001,11.021857421875,,
364000,365000,,0.001,,,0.02199153363611549,,,11.017908294677735,1000.0,977.8049597740173
367000,368000,368,0.001,149,2459,0.02201146590895951,1000.0,81.62796096999999,11.013557088851929,,
369000,370000,,0.001,,,0.021919010256417095,,,10.998835580825805,1000.0,981.252543848753
371000,372000,372,0.001,149,2488,0.02179020766634494,1000.0,81.24565035,10.994673639297485,,
374000,375000,,0.001,,,0.021181699415668845,,,10.971805465698242,1000.0,982.225232052803
375000,376000,376,0.001,149,2516,0.02143074697814882,1000.0,80.97931227000001,10.956743173599243,,
379000,380000,,0.001,,,0.02133746052812785,,,10.93535717010498,1000.0,981.9939937651158
,380000,380,,149,2545,,1000.0,80.70340202000001,,,
383000,384000,384,0.001,149,2565,0.021000525289215147,1000.0,80.73878118000002,10.908149675369263,,
384000,385000,,0.001,,,0.02119328331016004,,,10.914574026107788,1000.0,981.6353696882725
387000,388000,388,0.001,149,2593,0.021517079424113034,1000.0,80.67448311999999,10.902034952163696,,
389000,390000,,0.001,,,0.02098468878213316,,,10.890800025939942,1000.0,982.5941648900509
391000,392000,392,0.001,149,2622,0.021340673858299852,1000.0,80.55317738000001,10.885384971618652,,
394000,395000,,0.001,,,0.021692038592882455,,,10.88220059967041,1000.0,972.1358720302582
395000,396000,396,0.001,149,2651,0.02126081417966634,1000.0,80.29384085,10.881040864944458,,
399000,400000,,0.001,,,0.021145370915532112,,,10.862561136245727,1000.0,974.4262213230134
,400000,400,,149,2680,,1000.0,80.20164476,,,
403000,404000,404,0.001,149,2699,0.020211129038594663,1000.0,80.03276604000001,10.842086589813233,,
404000,405000,,0.001,,,0.020514653561636807,,,10.839589004516602,1000.0,972.1570294857025
407000,408000,408,0.001,149,2728,0.020184330865740775,1000.0,79.87992504,10.819707956314087,,
409000,410000,,0.001,,,0.021284322603605688,,,10.821607648849488,1000.0,977.8367847323418
411000,412000,412,0.001,149,2757,0.02132342977169901,1000.0,79.65670955,10.828227821350097,,
414000,415000,,0.001,,,0.021407605794258416,,,10.840570198059082,1000.0,971.1075628578662
415000,416000,416,0.001,149,2786,0.021626054640859364,1000.0,79.31026085,10.84373243713379,,
419000,420000,,0.001,,,0.02110254651401192,,,10.845496326446533,1000.0,982.398031449318
,420000,420,,149,2815,,1000.0,78.99085828,,,
423000,424000,424,0.001,149,2834,0.021113076503388582,1000.0,78.7022283,10.832119081497192,,
424000,425000,,0.001,,,0.02122393107973039,,,10.834253095626831,1000.0,979.2852750778198
427000,428000,428,0.001,149,2863,0.02120396136213094,1000.0,78.67767554,10.836033361434936,,
429000,430000,,0.001,,,0.020963185089640318,,,10.83265318107605,1000.0,976.3541440784932
431000,432000,432,0.001,149,2892,0.020882607512176035,1000.0,78.61554246,10.825785415649413,,
434000,435000,,0.001,,,0.02155115869641304,,,10.823163433074951,1000.0,976.4489095807076
435000,436000,436,0.001,149,2920,0.021149592737667262,1000.0,78.27000559,10.8224599609375,,
439000,440000,,0.001,,,0.02129882291704416,,,10.819198148727416,1000.0,981.1342023074627
,440000,440,,149,2949,,1000.0,78.03782992,,,
443000,444000,444,0.001,149,2968,0.021377577395178378,1000.0,77.74618654,10.817287439346314,,
444000,445000,,0.001,,,0.021015231280587614,,,10.816948625564574,1000.0,977.6917781293392
447000,448000,448,0.001,149,2996,0.021466264398768545,1000.0,77.51996817999999,10.806574119567872,,
449000,450000,,0.001,,,0.02136173502355814,,,10.80028012084961,1000.0,975.2246354341507
451000,452000,452,0.001,149,3025,0.021342663544230162,1000.0,77.31544848,10.808074283599854,,
454000,455000,,0.001,,,0.021498263135552406,,,10.803647384643554,1000.0,978.0442214369774
455000,456000,456,0.001,149,3054,0.021806027365848423,1000.0,77.60949303,10.799452482223511,,
459000,460000,,0.001,,,0.021755235000513493,,,10.790669132232667,1000.0,971.435147625208
,460000,460,,149,3082,,1000.0,77.4335016,,,
463000,464000,464,0.001,149,3102,0.021142730460502208,1000.0,77.66641474,10.783834213256837,,
464000,465000,,0.001,,,0.02099650151655078,,,10.785140670776368,1000.0,978.187694299221
467000,468000,468,0.001,149,3131,0.021043222919106482,1000.0,78.45993764,10.774880002975463,,
469000,470000,,0.001,,,0.02068505629058927,,,10.777944288253785,1000.0,977.8450421750546
471000,472000,472,0.001,149,3159,0.020563680056482552,1000.0,78.67786801,10.772113733291626,,
474000,475000,,0.001,,,0.0216342836022377,,,10.788036542892456,1000.0,982.8795926749706
475000,476000,476,0.001,149,3189,0.021258461154997348,1000.0,78.94311728000001,10.795653347015381,,
479000,480000,,0.001,,,0.021493736655451356,,,10.81453367805481,1000.0,978.794689488411
,480000,480,,149,3217,,1000.0,78.97082064,,,
483000,484000,484,0.001,149,3237,0.020700939771719277,1000.0,78.88665237000001,10.807815462112426,,
484000,485000,,0.001,,,0.021061720190569757,,,10.810879795074463,1000.0,984.6681317090988
487000,488000,488,0.001,149,3265,0.020699624322354792,1000.0,78.74873640999999,10.807328876495362,,
489000,490000,,0.001,,,0.020891845083795487,,,10.803466873168945,1000.0,984.4673284530639
491000,492000,492,0.001,149,3293,0.020788933131843806,1000.0,78.84890465,10.797304111480713,,
494000,495000,,0.001,,,0.02139816203713417,,,10.812429637908936,1000.0,980.8967678904534
495000,496000,496,0.001,149,3322,0.02146053919568658,1000.0,78.98649541,10.81570892715454,,
499000,500000,,0.001,,,0.022050597071647644,,,10.843120540618896,1000.0,981.0945155024529
,500000,500,,149,3350,,1000.0,79.16853954999999,,,
503000,504000,504,0.001,149,3370,0.02108261575642973,1000.0,79.18693701,10.859315952301026,,
504000,505000,,0.001,,,0.020926018266007304,,,10.850836231231689,1000.0,979.5635978519916
507000,508000,508,0.001,149,3399,0.02076100918930024,1000.0,78.96854925999999,10.83036418914795,,
509000,510000,,0.001,,,0.02075754302646965,,,10.819037874221802,1000.0,980.4979305148124
511000,512000,512,0.001,149,3427,0.021670151882804932,1000.0,79.10429174,10.825974990844726,,
514000,515000,,0.001,,,0.020037012243643404,,,10.791231538772584,1000.0,974.7773659646512
515000,516000,516,0.001,149,3455,0.020118679500184953,1000.0,78.83617124999999,10.774711317062378,,
519000,520000,,0.001,,,0.020349260786548258,,,10.729662601470947,1000.0,983.318442839384
,520000,520,,149,3484,,1000.0,79.18540663,,,
523000,524000,524,0.001,149,3503,0.02056184808816761,1000.0,79.63043392,10.703742059707642,,
524000,525000,,0.001,,,0.021095598384737967,,,10.698768030166626,1000.0,979.4666084885597
527000,528000,528,0.001,149,3532,0.020864517140202224,1000.0,79.36497501,10.691560981750488,,
529000,530000,,0.001,,,0.02072296800930053,,,10.671249717712403,1000.0,981.9031385242939
531000,532000,532,0.001,149,3561,0.020768646073527634,1000.0,79.35578806999999,10.6593863697052,,
534000,535000,,0.001,,,0.02075498369894922,,,10.65399034500122,1000.0,981.592221724987
535000,536000,536,0.001,149,3589,0.020737697502598167,1000.0,79.78671009,10.647117139816284,,
539000,540000,,0.001,,,0.020248834394849837,,,10.597844232559204,1000.0,983.2888514637947
,540000,540,,149,3618,,1000.0,80.13115969999998,,,
543000,544000,544,0.001,149,3637,0.021362801677547394,1000.0,80.30660843,10.582829238891602,,
544000,545000,,0.001,,,0.021364553772844373,,,10.582772523880005,1000.0,987.1303656041622
547000,548000,548,0.001,149,3665,0.0212567654941231,1000.0,80.58703413,10.5803543510437,,
549000,550000,,0.001,,,0.021167511691339316,,,10.581925134658814,1000.0,983.5891904294491
551000,552000,552,0.001,149,3693,0.021335462059825658,1000.0,80.76877321,10.585792430877685,,
554000,555000,,0.001,,,0.020908485393971204,,,10.585818635940552,1000.0,984.0354861855507
555000,556000,556,0.001,149,3722,0.0211422001728788,1000.0,80.47862950999999,10.582040866851807,,
559000,560000,,0.001,,,0.021188956114463506,,,10.582410133361817,1000.0,980.5109463691712
,560000,560,,149,3751,,1000.0,80.63894456999999,,,
563000,564000,564,0.001,149,3771,0.02133399773109704,1000.0,81.01672305,10.5834837474823,,
564000,565000,,0.001,,,0.021249578843824564,,,10.58302741241455,1000.0,984.7849040150643
567000,568000,568,0.001,149,3799,0.020836755263619125,1000.0,81.03200505,10.59066711616516,,
569000,570000,,0.001,,,0.020112592332996428,,,10.577884788513183,1000.0,974.0401934444905
571000,572000,572,0.001,149,3828,0.020908008412458004,1000.0,81.01047038,10.584343269348144,,
574000,575000,,0.001,,,0.022067552423104642,,,10.594784952163696,1000.0,979.2281513094902
575000,576000,576,0.001,149,3856,0.021489685439504684,1000.0,80.52419032,10.607131322860718,,
579000,580000,,0.001,,,0.021362129365094008,,,10.632981899261475,1000.0,980.9707265615464
,580000,580,,149,3885,,1000.0,80.66878688999999,,,
583000,584000,584,0.001,149,3904,0.0214644051194191,1000.0,80.82678867,10.671424013137818,,
584000,585000,,0.001,,,0.021735546114854516,,,10.677663530349731,1000.0,984.0220328807831
587000,588000,588,0.001,149,3933,0.021587468738667667,1000.0,80.98374424000001,10.685248182296753,,
589000,590000,,0.001,,,0.020761777413077654,,,10.688163312911987,1000.0,985.0237989246846
591000,592000,592,0.001,149,3962,0.021110996327362956,1000.0,80.97366489,10.68251435661316,,
594000,595000,,0.001,,,0.021678430600091815,,,10.678820922851562,1000.0,984.3187940657139
595000,596000,596,0.001,149,3990,0.02178282284922898,1000.0,81.02573289,10.678999004364014,,
599000,600000,,0.001,,,0.021214220465160905,,,10.670205368041993,1000.0,985.1772033214569
,600000,600,,149,4019,,1000.0,81.10314652,,,
603000,604000,604,0.001,149,4039,0.02238875719625503,1000.0,81.09201564,10.673461278915406,,
604000,605000,,0.001,,,0.0231153462883085,,,10.685313989639281,1000.0,982.8091130197048
607000,608000,608,0.001,149,4067,0.022126396780833602,1000.0,81.49194241,10.700047170639039,,
609000,610000,,0.001,,,0.022397172452881933,,,10.715542127609252,1000.0,983.6608347594738
611000,612000,612,0.001,149,4096,0.022917611920274795,1000.0,81.40435368,10.742506547927857,,
614000,615000,,0.001,,,0.022785876139998437,,,10.767519304275513,1000.0,984.3798862159252
615000,616000,616,0.001,149,4124,0.023215000218711795,1000.0,81.7461244,10.775904012680053,,
619000,620000,,0.001,,,0.02144899246841669,,,10.80098327255249,1000.0,983.0991888701916
,620000,620,,149,4153,,1000.0,81.50787951000001,,,
623000,624000,624,0.001,149,4172,0.021352236428298057,1000.0,81.15977552,10.794826051712036,,
624000,625000,,0.001,,,0.021110445890575646,,,10.78308320426941,1000.0,969.2772980034351
627000,628000,628,0.001,149,4200,0.02099532690271735,1000.0,80.86875083000001,10.743436653137207,,
629000,630000,,0.001,,,0.021625742174685002,,,10.725403078079223,1000.0,971.1771485567093
631000,632000,632,0.001,149,4229,0.021360918047837914,1000.0,80.23490789,10.70641015434265,,
634000,635000,,0.001,,,0.021611125939525664,,,10.696090663909912,1000.0,981.5074846208096
635000,636000,636,0.001,149,4258,0.021497737849131227,1000.0,80.0976337,10.701338228225708,,
639000,640000,,0.001,,,0.02211146690417081,,,10.717674789428711,1000.0,983.0945640206337
,640000,640,,149,4287,,1000.0,79.97842450999998,,,
643000,644000,644,0.001,149,4307,0.021640540414489807,1000.0,80.02469679000001,10.742276691436768,,
644000,645000,,0.001,,,0.021565172503702344,,,10.743364742279052,1000.0,985.3316287875175
647000,648000,648,0.001,149,4335,0.021985785990953445,1000.0,80.09938898,10.74469209098816,,
649000,650000,,0.001,,,0.021828150583431124,,,10.757276893615723,1000.0,984.6344957888126
651000,652000,652,0.001,149,4363,0.022444947212934493,1000.0,80.32281367,10.769347667694092,,
654000,655000,,0.001,,,0.022802986335009337,,,10.804175186157227,1000.0,968.6133438289165
655000,656000,656,0.001,149,4392,0.02358725884091109,1000.0,80.28864994,10.819322317123413,,
659000,660000,,0.001,,,0.023008870610035956,,,10.870485000610351,1000.0,977.4736156463623
,660000,660,,149,4420,,1000.0,79.90594645000002,,,
663000,664000,664,0.001,149,4439,0.025106292138807475,1000.0,79.83139192,10.932659032821656,,
664000,665000,,0.001,,,0.024551431706175207,,,10.943966590881347,1000.0,976.9764044642449
667000,668000,668,0.001,149,4467,0.025265934025868773,1000.0,79.65384264000001,10.987575748443604,,
669000,670000,,0.001,,,0.026373743468895556,,,11.029628196716308,1000.0,972.3826623976231
671000,672000,672,0.001,149,4495,0.026785968905314803,1000.0,79.23029852999998,11.047252353668213,,
674000,675000,,0.001,,,0.028856519639492036,,,11.141265018463134,1000.0,971.7427772045136
675000,676000,676,0.001,149,4524,0.02935323469154537,1000.0,78.99194477,11.179298080444337,,
679000,680000,,0.001,,,0.029491974636912346,,,11.276761487960815,1000.0,970.2544625997543
,680000,680,,149,4552,,1000.0,78.22062607,,,
683000,684000,684,0.001,149,4572,0.029113850025460124,1000.0,77.61119273,11.349277584075928,,
684000,685000,,0.001,,,0.029565327370539306,,,11.367701248168945,1000.0,966.9834652125835
687000,688000,688,0.001,149,4601,0.029571726688183843,1000.0,76.45466649999999,11.410754119873047,,
689000,690000,,0.001,,,0.030155873162671924,,,11.439189113616944,1000.0,978.2448616981507
