rollout/ep_len_mean,rollout/ep_rew_mean,time/iterations,time/total_timesteps,time/time_elapsed,time/fps,train/loss,train/learning_rate,train/clip_range,train/policy_gradient_loss,train/std,train/value_loss,train/clip_fraction,train/n_updates,train/entropy_loss,train/approx_kl,train/explained_variance,eval/mean_reward,eval/mean_ep_length
,,,435000,,,537403.375,0.0003,0.2,-0.07601344914583023,0.7551826238632202,1131170.15,0.457275390625,2120,-19.299929946660995,0.08524372,4.649162292480469e-06,74463.86634635925,1000.0
1000.0,74743.77441065,213,436224,4142,105,,,,,,,,,,,,,
1000.0,74715.01864021001,214,438272,4147,105,545604.9375,0.0003,0.2,-0.07768128948810045,0.7548657059669495,1057156.151953125,0.455810546875,2130,-19.29624625444412,0.089970544,5.960464477539063e-08,,
,,,440000,,,463496.65625,0.0003,0.2,-0.08195039975107647,0.7550259828567505,1019839.4205078125,0.492578125,2140,-19.29704189300537,0.10309542,1.1920928955078125e-07,74933.42343864442,1000.0
1000.0,74772.84898180999,215,440320,4182,105,,,,,,,,,,,,,
1000.0,74803.47252946999,216,442368,4187,105,573875.5,0.0003,0.2,-0.07901739086955786,0.7546632885932922,1067768.598046875,0.46044921875,2150,-19.28941358923912,0.08853117,0.0,,
1000.0,74856.3115778,217,444416,4193,105,706997.5625,0.0003,0.2,-0.08097957078716718,0.7540146112442017,1301542.6091796875,0.46484375,2160,-19.28403061032295,0.099706054,1.7881393432617188e-07,,
,,,445000,,,384296.5,0.0003,0.2,-0.08040561727248133,0.7531536221504211,830958.1013671875,0.493701171875,2170,-19.260424190759657,0.09934653,8.463859558105469e-06,75609.08370342254,1000.0
1000.0,74956.67316136,218,446464,4225,105,,,,,,,,,,,,,
1000.0,75004.28606618999,219,448512,4231,105,745669.5625,0.0003,0.2,-0.09067324500647374,0.752041220664978,1337212.343359375,0.478857421875,2180,-19.240890592336655,0.0930864,-1.1920928955078125e-07,,
,,,450000,,,563240.125,0.0003,0.2,-0.07801391701796093,0.7504575252532959,1093522.9140625,0.466845703125,2190,-19.20618268251419,0.101386905,3.159046173095703e-06,75731.19847545624,1000.0
1000.0,75042.43189288,220,450560,4266,105,,,,,,,,,,,,,
1000.0,74855.9909928,221,452608,4272,105,530409.25,0.0003,0.2,-0.08122612174774986,0.7493271827697754,985370.8626953125,0.4775390625,2200,-19.176766097545624,0.0959728,0.0,,
1000.0,74711.4820127,222,454656,4277,106,484448.75,0.0003,0.2,-0.07159674827416893,0.7474094033241272,997081.0400390625,0.4626953125,2210,-19.141079086065293,0.099554695,0.0,,
,,,455000,,,491885.53125,0.0003,0.2,-0.07786859477346297,0.7475379109382629,945810.2234375,0.46962890625,2220,-19.123306781053543,0.09966394,1.1920928955078125e-07,75931.20650081635,1000.0
1000.0,74763.39895405999,223,456704,4312,105,,,,,,,,,,,,,
1000.0,74764.73681659,224,458752,4318,106,576393.75,0.0003,0.2,-0.08793178902124055,0.7473478317260742,1114056.059765625,0.490185546875,2230,-19.123391246795656,0.09598152,0.0,,
,,,460000,,,522039.46875,0.0003,0.2,-0.07355255165020935,0.7469854950904846,993787.383203125,0.430810546875,2240,-19.112593668699265,0.07365518,2.980232238769531e-07,76408.04184551239,1000.0
1000.0,74776.52568141,225,460800,4352,105,,,,,,,,,,,,,
1000.0,74476.67648896,226,462848,4358,106,507362.3125,0.0003,0.2,-0.089687113504624,0.746266782283783,850598.8466796875,0.514599609375,2250,-19.104800003767014,0.119944304,3.5762786865234375e-07,,
1000.0,74497.96980853,227,464896,4364,106,440815.21875,0.0003,0.2,-0.07489803989883512,0.7437841892242432,941589.571875,0.46728515625,2260,-19.0610973238945,0.10196118,1.1920928955078125e-07,,
,,,465000,,,465914.03125,0.0003,0.2,-0.0764449213835178,0.743354082107544,893552.773828125,0.470703125,2270,-19.034209781885146,0.08410025,0.0,76984.26751976013,1000.0
1000.0,74499.49634107,228,466944,4399,106,,,,,,,,,,,,,
1000.0,74566.38618449001,229,468992,4404,106,566499.9375,0.0003,0.2,-0.08056040341907647,0.7410168647766113,1029703.5896484375,0.49296875,2280,-18.99781239628792,0.10191213,1.1920928955078125e-07,,
,,,470000,,,469481.875,0.0003,0.2,-0.08623523076530545,0.7404975891113281,943403.0470703125,0.497900390625,2290,-18.96866641640663,0.11392885,0.0,77514.44440441132,1000.0
1000.0,74405.74086205,230,471040,4440,106,,,,,,,,,,,,,
1000.0,74582.89661507,231,473088,4445,106,534190.125,0.0003,0.2,-0.09613084912416525,0.7393869757652283,982360.2634765625,0.511279296875,2300,-18.945222234725954,0.11671157,3.039836883544922e-06,,
,,,475000,,,658313.6875,0.0003,0.2,-0.08724281733739189,0.7379257678985596,1512293.88671875,0.499072265625,2310,-18.91936349272728,0.10921951,4.172325134277344e-07,77867.40177116395,1000.0
1000.0,74555.60540289,232,475136,4480,106,,,,,,,,,,,,,
1000.0,74798.04628637,233,477184,4486,106,529227.0,0.0003,0.2,-0.08339364269631915,0.7359241247177124,1088125.8408203125,0.483544921875,2320,-18.88023200035095,0.11250965,0.0,,
1000.0,74767.94476716,234,479232,4491,106,653965.375,0.0003,0.2,-0.08731317669153213,0.7349470853805542,1281569.7111328125,0.4939453125,2330,-18.845224183797836,0.10137229,1.1920928955078125e-07,,
,,,480000,,,492046.09375,0.0003,0.2,-0.07816789110365789,0.7341710329055786,1091753.48671875,0.476171875,2340,-18.82552993297577,0.10060029,0.0,76592.81664152145,1000.0
1000.0,74905.56311112,235,481280,4526,106,,,,,,,,,,,,,
1000.0,74893.62201910999,236,483328,4531,106,499981.34375,0.0003,0.2,-0.09578902230132372,0.7329047918319702,1144630.3248046874,0.510205078125,2350,-18.802153241634368,0.117277026,1.0073184967041016e-05,,
,,,485000,,,468572.15625,0.0003,0.2,-0.0736492950207321,0.7312654852867126,1067218.119921875,0.474658203125,2360,-18.76188793182373,0.108409196,1.3113021850585938e-05,76779.35556793213,1000.0
1000.0,74801.94985974,237,485376,4567,106,,,,,,,,,,,,,
1000.0,74788.74505259,238,487424,4573,106,460234.34375,0.0003,0.2,-0.08895587116712704,0.7314003705978394,976034.655078125,0.5310546875,2370,-18.74915690422058,0.1403353,1.7881393432617188e-07,,
1000.0,74667.30187208,239,489472,4578,106,549856.125,0.0003,0.2,-0.09332519607851282,0.7311969995498657,1019585.77890625,0.5140625,2380,-18.754063659906386,0.103790075,4.76837158203125e-07,,
,,,490000,,,358356.25,0.0003,0.2,-0.09940710714436136,0.7323195934295654,797476.9875,0.568505859375,2390,-18.767863112688065,0.13949947,0.0,77681.11689338685,1000.0
1000.0,74613.57566027,240,491520,4613,106,,,,,,,,,,,,,
1000.0,74726.39038526,241,493568,4619,106,597864.1875,0.0003,0.2,-0.08183248232526238,0.7304927110671997,1257740.230859375,0.470947265625,2400,-18.750954741239546,0.0954012,0.0,,
,,,495000,,,452086.625,0.0003,0.2,-0.07956745855335612,0.7298723459243774,1017527.462109375,0.488427734375,2410,-18.722871953248976,0.12191631,7.748603820800781e-07,78240.89319000245,1000.0
1000.0,74600.94172605,242,495616,4654,106,,,,,,,,,,,,,
1000.0,74705.85264387,243,497664,4659,106,520860.15625,0.0003,0.2,-0.08827029667154421,0.7289189696311951,1253083.22265625,0.503564453125,2420,-18.70540652871132,0.10925723,1.7881393432617188e-07,,
1000.0,74959.71324835,244,499712,4665,107,436469.5,0.0003,0.2,-0.07860995985683986,0.729070782661438,983370.977734375,0.47822265625,2430,-18.69566449522972,0.102560714,1.7881393432617188e-07,,
,,,500000,,,469248.34375,0.0003,0.2,-0.08269307141308672,0.7291134595870972,876165.07734375,0.514794921875,2440,-18.6949245095253,0.12677833,1.5497207641601562e-06,77301.5610028267,1000.0
1000.0,74868.55216832,245,501760,4701,106,,,,,,,,,,,,,
1000.0,74979.95093488,246,503808,4706,107,597000.0,0.0003,0.2,-0.07938351709162816,0.72868412733078,1123175.275390625,0.4890625,2450,-18.691686743497847,0.11296846,0.0,,
,,,505000,,,601258.8125,0.0003,0.2,-0.08289856525952928,0.7278246283531189,1166254.9546875,0.49970703125,2460,-18.67379084825516,0.100767344,-1.1920928955078125e-07,77911.93241195679,1000.0
1000.0,74918.49200387001,247,505856,4743,106,,,,,,,,,,,,,
1000.0,74773.97943179999,248,507904,4748,106,466401.40625,0.0003,0.2,-0.08215021408395842,0.7266606688499451,1079276.7328125,0.492529296875,2470,-18.65236755013466,0.120411664,1.1920928955078125e-07,,
1000.0,74868.96192715,249,509952,4754,107,409587.65625,0.0003,0.2,-0.10110432073706761,0.7264403700828552,838651.257421875,0.557568359375,2480,-18.634452056884765,0.14495409,-4.76837158203125e-07,,
,,,510000,,,503330.65625,0.0003,0.2,-0.07802973586658482,0.7244031429290771,1063132.670703125,0.517333984375,2490,-18.601263099908827,0.1255055,-0.00015556812286376953,77344.48203687668,1000.0
1000.0,75143.3595841,250,512000,4789,106,,,,,,,,,,,,,
1000.0,74834.00682249,251,514048,4795,107,810755.75,0.0003,0.2,-0.08275840574642643,0.7236592173576355,1654864.781640625,0.4455078125,2500,-18.57274862527847,0.08859743,0.0,,
,,,515000,,,400467.75,0.0003,0.2,-0.08789644996431889,0.7225453853607178,799750.0037109375,0.52158203125,2510,-18.54243359565735,0.118000485,1.9073486328125e-06,78183.06829891205,1000.0
1000.0,74582.35239943,252,516096,4830,106,,,,,,,,,,,,,
1000.0,74345.56094731,253,518144,4835,107,406616.1875,0.0003,0.2,-0.09141712047276088,0.7229741215705872,778261.415625,0.529296875,2520,-18.546404910087585,0.122957185,-3.5762786865234375e-07,,
,,,520000,,,362952.71875,0.0003,0.2,-0.08771663833758794,0.7215201258659363,830496.7787109375,0.551416015625,2530,-18.52957581281662,0.14127916,-1.1920928955078125e-07,76965.51366262436,1000.0
1000.0,74394.28392297,254,520192,4871,106,,,,,,,,,,,,,
1000.0,74290.79834268,255,522240,4877,107,597447.0,0.0003,0.2,-0.09015695187845267,0.7195415496826172,1205901.478125,0.48671875,2540,-18.489244627952576,0.11999597,0.0,,
1000.0,74228.39322226,256,524288,4883,107,424712.46875,0.0003,0.2,-0.08064424249751027,0.7194400429725647,811934.9181640625,0.519140625,2550,-18.466174399852754,0.1219536,1.3589859008789062e-05,,
,,,525000,,,615500.8125,0.0003,0.2,-0.0795059610158205,0.7183292508125305,1087970.2853515625,0.4921875,2560,-18.444140440225603,0.11608149,1.1920928955078125e-07,78471.49631080628,1000.0
1000.0,74076.12936406999,257,526336,4919,106,,,,,,,,,,,,,
1000.0,74187.53376464,258,528384,4925,107,443665.5,0.0003,0.2,-0.07091770759725477,0.718428909778595,934305.3560546875,0.4763671875,2570,-18.43925573825836,0.10091312,3.039836883544922e-06,,
,,,530000,,,735468.75,0.0003,0.2,-0.09341409787302837,0.7171076536178589,1149446.5140625,0.523583984375,2580,-18.422090232372284,0.12581417,2.384185791015625e-07,77055.91374759674,1000.0
1000.0,74200.71429943,259,530432,4961,106,,,,,,,,,,,,,
1000.0,74390.4955095,260,532480,4966,107,559359.5,0.0003,0.2,-0.09453365963709075,0.7160171270370483,1238120.988671875,0.519287109375,2590,-18.399671679735185,0.11349791,0.00014525651931762695,,
1000.0,74401.95043247001,261,534528,4971,107,786710.75,0.0003,0.2,-0.09440484617662151,0.7158343195915222,1505155.404296875,0.474462890625,2600,-18.3813807785511,0.09607632,1.1920928955078125e-07,,
,,,535000,,,687543.8125,0.0003,0.2,-0.08655101985787042,0.7146589756011963,1191594.0001953125,0.50478515625,2610,-18.360475504398345,0.123691075,2.384185791015625e-07,78015.38375244141,1000.0
1000.0,74527.20584964001,262,536576,5007,107,,,,,,,,,,,,,
1000.0,74379.34029368,263,538624,5013,107,473743.9375,0.0003,0.2,-0.0880108371929964,0.7129195332527161,1028669.3466796875,0.5294921875,2620,-18.319414097070695,0.13241969,5.364418029785156e-07,,
,,,540000,,,325104.9375,0.0003,0.2,-0.09263735498243478,0.7110205292701721,575998.1462890625,0.61103515625,2630,-18.27803105711937,0.18633729,-1.1920928955078125e-07,77749.43439216613,1000.0
1000.0,74204.25893888,264,540672,5047,107,,,,,,,,,,,,,
1000.0,74098.24981508,265,542720,5052,107,409852.90625,0.0003,0.2,-0.07252590429416159,0.7111444473266602,819799.291015625,0.499560546875,2640,-18.256577509641648,0.11363506,0.0,,
1000.0,74213.44047471,266,544768,5058,107,425834.65625,0.0003,0.2,-0.0795596260781167,0.7094605565071106,811809.082421875,0.49462890625,2650,-18.238510477542878,0.13518472,-1.1920928955078125e-07,,
,,,545000,,,555163.0625,0.0003,0.2,-0.08911564818117768,0.7081518769264221,1323492.094921875,0.5095703125,2660,-18.200975596904755,0.122666135,0.0,77639.27268676758,1000.0
1000.0,74214.70519764,267,546816,5093,107,,,,,,,,,,,,,
1000.0,74176.17799022,268,548864,5098,107,502147.46875,0.0003,0.2,-0.08099992668139748,0.7062175273895264,1001453.359765625,0.5087890625,2670,-18.15591898560524,0.13168283,1.7881393432617188e-07,,
,,,550000,,,514039.5625,0.0003,0.2,-0.09021072569012176,0.7047225832939148,1174391.432421875,0.51357421875,2680,-18.114093375205993,0.12703604,-1.1920928955078125e-07,77687.70929450988,1000.0
1000.0,74357.32065372,269,550912,5133,107,,,,,,,,,,,,,
1000.0,74402.22925513999,270,552960,5138,107,661465.75,0.0003,0.2,-0.09012255738780368,0.7048614621162415,1345102.9919921875,0.5236328125,2690,-18.1025464117527,0.14979668,7.927417755126953e-06,,
,,,555000,,,499342.71875,0.0003,0.2,-0.09536565655726008,0.7030193209648132,1074866.515625,0.52587890625,2700,-18.07870634198189,0.14450473,2.980232238769531e-07,78595.45631294251,1000.0
1000.0,74520.24877966,271,555008,5171,107,,,,,,,,,,,,,
1000.0,74626.91878685,272,557056,5176,107,476222.9375,0.0003,0.2,-0.08738297167583368,0.7013671398162842,908237.3474609375,0.53837890625,2710,-18.02678850889206,0.13711771,1.430511474609375e-06,,
1000.0,74535.94429599,273,559104,5182,107,548495.375,0.0003,0.2,-0.09002857658197172,0.7001746892929077,1221574.2837890624,0.53896484375,2720,-18.004068809747697,0.14090279,5.960464477539063e-08,,
,,,560000,,,390574.15625,0.0003,0.2,-0.08586290532839484,0.699592649936676,741940.534765625,0.565283203125,2730,-17.979027581214904,0.13399926,1.424551010131836e-05,78072.7503326416,1000.0
1000.0,74637.17277905,274,561152,5216,107,,,,,,,,,,,,,
1000.0,74658.32702707998,275,563200,5221,107,497130.25,0.0003,0.2,-0.08894086182699538,0.6988784074783325,1025255.2486328125,0.535888671875,2740,-17.96157127022743,0.14189184,1.1920928955078125e-07,,
,,,565000,,,492313.96875,0.0003,0.2,-0.08780717635236215,0.6988524794578552,1017399.9240234375,0.52578125,2750,-17.955413514375685,0.1265904,4.76837158203125e-07,76314.98404073715,1000.0
1000.0,74799.03393893999,276,565248,5256,107,,,,,,,,,,,,,
1000.0,74730.31079780999,277,567296,5262,107,527540.875,0.0003,0.2,-0.09817930892750155,0.6969934105873108,1089872.0228515626,0.554833984375,2760,-17.930925595760346,0.1551669,1.7881393432617188e-07,,
1000.0,74844.06812443999,278,569344,5267,108,390190.625,0.0003,0.2,-0.0811699690122623,0.6972155570983887,796861.2875,0.5416015625,2770,-17.914190649986267,0.15174672,-1.1920928955078125e-07,,
,,,570000,,,701984.0625,0.0003,0.2,-0.09123958585551009,0.697390079498291,1305046.7724609375,0.551611328125,2780,-17.919904273748397,0.15484102,5.960464477539062e-07,80634.97871665955,1000.0
1000.0,75072.47945076,279,571392,5302,107,,,,,,,,,,,,,
1000.0,74819.10548232001,280,573440,5307,108,490165.3125,0.0003,0.2,-0.08350855733733624,0.6971699595451355,995436.4220703125,0.512158203125,2790,-17.916987812519075,0.14251742,3.5762786865234375e-07,,
,,,575000,,,502010.03125,0.0003,0.2,-0.08388081775628961,0.6951101422309875,944328.259375,0.527197265625,2800,-17.877762579917906,0.14400142,-1.1920928955078125e-07,76728.33189620971,1000.0
1000.0,74692.78288681,281,575488,5342,107,,,,,,,,,,,,,
1000.0,74989.84446501,282,577536,5347,107,494130.34375,0.0003,0.2,-0.08348163328773808,0.6940898895263672,928608.584375,0.543115234375,2810,-17.843215745687484,0.14633033,-1.1920928955078125e-07,,
1000.0,75032.78752054999,283,579584,5353,108,851860.1875,0.0003,0.2,-0.10041432130965404,0.6928000450134277,1836983.592578125,0.512451171875,2820,-17.81970375776291,0.12675549,0.0,,
,,,580000,,,451594.9375,0.0003,0.2,-0.0987959878068068,0.6908240914344788,1212233.5857421875,0.543310546875,2830,-17.774107259511947,0.15607758,5.960464477539063e-08,81248.25018081666,1000.0
1000.0,74890.42793599,284,581632,5388,107,,,,,,,,,,,,,
1000.0,74911.96388428,285,583680,5393,108,463012.0,0.0003,0.2,-0.0853521654382348,0.6888253688812256,892210.285546875,0.537060546875,2840,-17.727137142419814,0.13883103,1.1920928955078125e-07,,
,,,585000,,,461549.0,0.0003,0.2,-0.09383569780329708,0.6882188320159912,975113.6669921875,0.54775390625,2850,-17.698416632413863,0.14697191,4.76837158203125e-07,81913.9979092598,1000.0
1000.0,74930.54232657999,286,585728,5424,107,,,,,,,,,,,,,
1000.0,75283.69870139,287,587776,5430,108,589345.3125,0.0003,0.2,-0.09178810116718523,0.687935471534729,1148704.505078125,0.5455078125,2860,-17.692654329538346,0.16714893,-1.1920928955078125e-07,,
1000.0,75453.29533402999,288,589824,5435,108,711915.0,0.0003,0.2,-0.10326092903269454,0.6880249381065369,1323684.3361328125,0.551513671875,2870,-17.68967534303665,0.13731076,5.960464477539063e-08,,
,,,590000,,,483316.09375,0.0003,0.2,-0.0927198252058588,0.6863027215003967,1051935.99765625,0.563720703125,2880,-17.661084538698198,0.1597043,6.55055046081543e-05,80896.70715675355,1000.0
1000.0,75329.54634506999,289,591872,5471,108,,,,,,,,,,,,,
1000.0,75095.80842535,290,593920,5477,108,345399.0625,0.0003,0.2,-0.09493379489867948,0.6849814653396606,748951.430859375,0.59033203125,2890,-17.629339945316314,0.1819091,-1.3113021850585938e-06,,
,,,595000,,,690910.0,0.0003,0.2,-0.09970449599786661,0.6835094690322876,1251423.1359375,0.553076171875,2900,-17.5958762049675,0.15435255,0.0,80673.58991060258,1000.0
1000.0,75442.91164309,291,595968,5510,108,,,,,,,,,,,,,
1000.0,75696.54499316,292,598016,5515,108,627613.125,0.0003,0.2,-0.09896261397516355,0.6821067929267883,1456411.794921875,0.55771484375,2910,-17.55698230266571,0.16815308,1.7881393432617188e-07,,
,,,600000,,,714059.75,0.0003,0.2,-0.0941353717178572,0.6810076832771301,1315182.9583984376,0.5537109375,2920,-17.534520941972733,0.18308052,0.0,81607.01488418579,1000.0
1000.0,75743.27279027,293,600064,5549,108,,,,,,,,,,,,,
1000.0,75589.55846138,294,602112,5555,108,330051.28125,0.0003,0.2,-0.08303408566862344,0.6793229579925537,829097.1296875,0.5548828125,2930,-17.491584879159927,0.15903571,-1.1920928955078125e-07,,
1000.0,75348.54765287,295,604160,5560,108,544450.375,0.0003,0.2,-0.09056654559099116,0.6783952116966248,930688.224609375,0.5638671875,2940,-17.466864997148512,0.15329115,0.0,,
,,,605000,,,372123.875,0.0003,0.2,-0.08372567579208408,0.6779122352600098,749172.8232421875,0.578564453125,2950,-17.446942973136903,0.21488796,3.337860107421875e-06,78573.83958826066,1000.0
1000.0,75323.37713216,296,606208,5595,108,,,,,,,,,,,,,
1000.0,75449.58617992,297,608256,5600,108,471664.71875,0.0003,0.2,-0.077489722482278,0.6767374873161316,966633.592578125,0.52568359375,2960,-17.424909180402757,0.15248626,-1.1920928955078125e-07,,
,,,610000,,,396530.5,0.0003,0.2,-0.07130113326129503,0.6754627823829651,884930.833984375,0.52333984375,2970,-17.393190199136733,0.1674177,0.0,79728.95901460647,1000.0
1000.0,75428.34997057001,298,610304,5634,108,,,,,,,,,,,,,
1000.0,75032.56432059,299,612352,5640,108,409544.75,0.0003,0.2,-0.08375421744422056,0.6746255159378052,925075.8265625,0.536376953125,2980,-17.370788645744323,0.1478088,1.1920928955078125e-07,,
1000.0,75282.77648304001,300,614400,5645,108,397997.9375,0.0003,0.2,-0.08796252531465143,0.6741502285003662,940981.6552734375,0.57275390625,2990,-17.35327355861664,0.18024448,7.569789886474609e-06,,
,,,615000,,,722606.4375,0.0003,0.2,-0.09385388457449154,0.6739051938056946,1242464.6615234376,0.558984375,3000,-17.35051320195198,0.15197027,9.834766387939453e-06,79618.61161613464,1000.0
1000.0,75758.39376525002,301,616448,5680,108,,,,,,,,,,,,,
1000.0,76123.40298951001,302,618496,5685,108,768205.0625,0.0003,0.2,-0.10089768219622783,0.6726758480072021,1548997.524609375,0.551513671875,3010,-17.32649294137955,0.14847973,-1.1920928955078125e-07,,
,,,620000,,,500935.90625,0.0003,0.2,-0.09994364365702495,0.671016275882721,1092057.4015625,0.5595703125,3020,-17.288760364055634,0.1520524,2.6226043701171875e-06,79780.43800821304,1000.0
1000.0,75873.06784861001,303,620544,5721,108,,,,,,,,,,,,,
1000.0,76078.94281164,304,622592,5726,108,440111.25,0.0003,0.2,-0.07627068008005153,0.6689192652702332,767717.8432617188,0.563671875,3030,-17.241145765781404,0.19210994,1.1920928955078125e-07,,
1000.0,76050.29861175,305,624640,5731,108,609422.3125,0.0003,0.2,-0.09373602079722332,0.6674837470054626,1074049.0126953125,0.5453125,3040,-17.19551482796669,0.148719,0.0,,
,,,625000,,,438476.46875,0.0003,0.2,-0.09327853383147158,0.6667436361312866,822643.7638671875,0.5833984375,3050,-17.17056683897972,0.18998806,0.0,82699.60558681488,1000.0
1000.0,75955.41631946,306,626688,5766,108,,,,,,,,,,,,,
1000.0,75955.45712841,307,628736,5771,108,391344.8125,0.0003,0.2,-0.08631087601243052,0.6662531495094299,789911.78671875,0.57392578125,3060,-17.151786535978317,0.17629689,0.0,,
,,,630000,,,380849.8125,0.0003,0.2,-0.07580548071418888,0.6651747226715088,841201.9189453125,0.559912109375,3070,-17.125852513313294,0.18995264,0.0,76424.48538446426,1000.0
1000.0,75877.57352252,308,630784,5804,108,,,,,,,,,,,,,
1000.0,75909.38719814998,309,632832,5810,108,938079.625,0.0003,0.2,-0.09853077812003903,0.6647847890853882,1625993.151171875,0.537939453125,3080,-17.113819110393525,0.14967188,2.384185791015625e-07,,
1000.0,75999.43349627999,310,634880,5816,109,471465.25,0.0003,0.2,-0.09816204597591423,0.6626472473144531,1169105.8138671876,0.584130859375,3090,-17.073381972312927,0.18177436,1.1920928955078125e-07,,
,,,635000,,,608599.25,0.0003,0.2,-0.08972560322727077,0.6617646217346191,1153460.649609375,0.541455078125,3100,-17.039036571979523,0.1570829,0.0,77754.54556159973,1000.0
1000.0,76089.40638356999,311,636928,5851,108,,,,,,,,,,,,,
1000.0,76603.37760550999,312,638976,5856,109,721099.625,0.0003,0.2,-0.09799917594064027,0.6620564460754395,1305020.8052734374,0.58212890625,3110,-17.037037307024,0.19452716,1.1920928955078125e-07,,
,,,640000,,,648577.0,0.0003,0.2,-0.09548049587319837,0.6624151468276978,1386783.2951171875,0.5857421875,3120,-17.04441910982132,0.19115323,-1.1920928955078125e-07,76145.00592060089,1000.0
1000.0,76912.36279045,313,641024,5892,108,,,,,,,,,,,,,
1000.0,77151.08718752999,314,643072,5898,109,472019.1875,0.0003,0.2,-0.10353872900886926,0.6605563759803772,1015019.9634765625,0.59345703125,3130,-17.01572518348694,0.19212863,0.0,,
,,,645000,,,610542.25,0.0003,0.2,-0.09844493989367038,0.6599453687667847,1276785.634375,0.573876953125,3140,-16.989119917154312,0.18596837,0.0,74516.03224363326,1000.0
1000.0,76983.46112766,315,645120,5932,108,,,,,,,,,,,,,
1000.0,76990.21472941,316,647168,5938,108,467850.59375,0.0003,0.2,-0.08169670321512967,0.6583795547485352,950147.3541015625,0.546826171875,3150,-16.955725455284117,0.18584353,0.0,,
1000.0,76869.20235660001,317,649216,5944,109,428557.90625,0.0003,0.2,-0.07269017693179194,0.6585328578948975,871368.427734375,0.5634765625,3160,-16.933498680591583,0.19949311,1.1920928955078125e-07,,
,,,650000,,,451996.96875,0.0003,0.2,-0.09280398151604459,0.657474160194397,909492.1802734375,0.616162109375,3170,-16.93061227798462,0.24137008,7.152557373046875e-07,78955.53665418625,1000.0
1000.0,76835.15661638002,318,651264,5981,108,,,,,,,,,,,,,
1000.0,76803.87845100001,319,653312,5987,109,557469.5,0.0003,0.2,-0.09610481587587856,0.657702624797821,1267999.610546875,0.56689453125,3180,-16.91984750032425,0.1669362,0.0,,
,,,655000,,,318277.65625,0.0003,0.2,-0.07217249693349004,0.6565408110618591,743098.2615234375,0.559130859375,3190,-16.89828155040741,0.18589023,5.960464477539063e-08,74549.97670249939,1000.0
1000.0,76788.93099464999,320,655360,6024,108,,,,,,,,,,,,,
1000.0,76781.21078908,321,657408,6030,109,424272.03125,0.0003,0.2,-0.08331365287886001,0.65550297498703,1008466.6560546875,0.553076171875,3200,-16.868636310100555,0.17896166,0.0007916688919067383,,
1000.0,77087.50563596,322,659456,6036,109,399711.875,0.0003,0.2,-0.07609422546229325,0.6543771028518677,861081.8548828125,0.5599609375,3210,-16.84002903699875,0.19364388,-1.1920928955078125e-07,,
,,,660000,,,739191.125,0.0003,0.2,-0.10502400600526016,0.6542246341705322,1468344.716796875,0.557666015625,3220,-16.831088972091674,0.18311936,7.748603820800781e-07,73466.47692861556,1000.0
1000.0,77188.40787886,323,661504,6070,108,,,,,,,,,,,,,
1000.0,77361.88306533,324,663552,6076,109,464493.125,0.0003,0.2,-0.08673377131926827,0.6537418961524963,1175644.1740234375,0.572119140625,3230,-16.819073140621185,0.19161068,0.0,,
,,,665000,,,475401.75,0.0003,0.2,-0.0833211517543532,0.6526452302932739,981459.0064453125,0.563720703125,3240,-16.79418656229973,0.17215785,0.0,77546.81860866546,1000.0
1000.0,77324.62090471,325,665600,6111,108,,,,,,,,,,,,,
1000.0,77560.98120561,326,667648,6116,109,438604.75,0.0003,0.2,-0.08120030331192538,0.6523476243019104,950805.6115234375,0.589697265625,3250,-16.77597844004631,0.19849756,2.980232238769531e-07,,
1000.0,77594.45673054,327,669696,6122,109,755581.8125,0.0003,0.2,-0.09838139069615863,0.6508654356002808,1281182.31484375,0.56845703125,3260,-16.752801340818404,0.18710396,0.0,,
,,,670000,,,837773.625,0.0003,0.2,-0.09558243664796465,0.6493520736694336,1329251.2255859375,0.560595703125,3270,-16.710817277431488,0.17592935,2.980232238769531e-07,77793.1156870842,1000.0
1000.0,77660.24483406,328,671744,6157,109,,,,,,,,,,,,,
1000.0,77773.59993581,329,673792,6162,109,390745.375,0.0003,0.2,-0.07298428279464134,0.6486783623695374,837376.706640625,0.557666015625,3280,-16.6807972073555,0.17794052,-1.1920928955078125e-07,,
,,,675000,,,361538.9375,0.0003,0.2,-0.08540629401104524,0.6486661434173584,834870.7603515625,0.597607421875,3290,-16.676619988679885,0.26050824,1.1920928955078125e-07,78774.94947652817,1000.0
1000.0,77753.43689088,330,675840,6197,109,,,,,,,,,,,,,
1000.0,77383.20548262,331,677888,6203,109,399270.78125,0.0003,0.2,-0.09285266931401566,0.6486738920211792,891541.9853515625,0.5994140625,3300,-16.680435967445373,0.19282249,1.7881393432617188e-06,,
1000.0,77353.45370721,332,679936,6208,109,438714.40625,0.0003,0.2,-0.07347963076317683,0.6488426923751831,869511.284765625,0.551025390625,3310,-16.68007681965828,0.191057,0.0,,
,,,680000,,,573443.5,0.0003,0.2,-0.09571076921420171,0.6491048336029053,989724.6568359375,0.59814453125,3320,-16.690100181102753,0.21290135,3.7550926208496094e-06,78516.01640625,1000.0
1000.0,77335.79710842,333,681984,6243,109,,,,,,,,,,,,,
1000.0,77359.48050281999,334,684032,6249,109,437141.375,0.0003,0.2,-0.0888660258759046,0.6492854952812195,926666.039453125,0.591064453125,3330,-16.688941913843156,0.21660133,0.0,,
