time/episodes,rollout/ep_len_mean,time/fps,train/learning_rate,time/time_elapsed,time/total_timesteps,train/actor_loss,train/n_updates,rollout/ep_rew_mean,train/critic_loss,eval/mean_reward,eval/mean_ep_length
676,1000.0,127,0.001,5180,662330,-67.99402104187011,661330,940.1800863,0.11425168281421065,,
,,,0.001,,665000,-67.9983522644043,664330,,0.10446226508542895,957.781518739462,1000.0
680,1000.0,127,0.001,5209,666330,-67.95195825195313,665330,940.4961814300001,0.11123587704822421,,
,,,0.001,,670000,-67.9878507385254,669330,,0.12005886113271118,923.1864688864443,1000.0
684,1000.0,127,,5239,670330,,,939.5389941100001,,,
688,1000.0,128,0.001,5261,674330,-68.0534532623291,673330,939.5240763500001,0.11904744567722082,,
,,,0.001,,675000,-68.03478485107422,674330,,0.10345739734172821,944.7266394220293,1000.0
692,1000.0,128,0.001,5290,678330,-68.03448017883301,677330,939.2609844300001,0.11368644849210978,,
,,,0.001,,680000,-68.04412832641601,679330,,0.11482181603088976,954.6276985883712,1000.0
696,1000.0,128,0.001,5319,682330,-68.06678176879883,681330,940.35336254,0.12385519741848111,,
,,,0.001,,685000,-68.20697828674317,684330,,0.09556408796086907,966.8048850029707,1000.0
700,1000.0,128,0.001,5348,686330,-68.1984292755127,685330,942.0780521099998,0.10376314138993621,,
,,,0.001,,690000,-68.36586766052245,689330,,0.09861532438360154,966.9764891967177,1000.0
704,1000.0,128,,5378,690330,,,943.50944863,,,
708,1000.0,128,0.001,5399,694330,-68.64439961242675,693330,943.95659486,0.11772228690236806,,
,,,0.001,,695000,-68.64640841674805,694330,,0.10148425656557084,954.0395851552487,1000.0
712,1000.0,128,0.001,5430,698330,-68.69125868225098,697330,944.63771551,0.11033232196792961,,
,,,0.001,,700000,-68.79715342712403,699330,,0.10472800729051232,948.4650707900524,1000.0
716,1000.0,128,0.001,5461,702330,-68.78738502502442,701330,945.08075008,0.10159354819729924,,
,,,0.001,,705000,-68.85410621643067,704330,,0.10299075539410114,934.1109101355075,1000.0
720,1000.0,128,0.001,5491,706330,-68.79965859985352,705330,945.4475467600001,0.10290346875786781,,
,,,0.001,,710000,-68.8632540435791,709330,,0.11979784536734224,952.9691848039627,1000.0
724,1000.0,128,,5521,710330,,,945.62514581,,,
728,1000.0,128,0.001,5543,714330,-68.93223129272461,713330,945.0745250799998,0.10951596869155765,,
,,,0.001,,715000,-68.91283358764649,714330,,0.10646217564865947,955.2896199643612,1000.0
732,1000.0,128,0.001,5572,718330,-68.90453086853027,717330,944.9977366999999,0.10370844836160541,,
,,,0.001,,720000,-68.88293756103516,719330,,0.11620354123227299,970.3889910906553,1000.0
736,1000.0,128,0.001,5603,722330,-68.85958094787598,721330,945.31081662,0.10610035722330212,,
,,,0.001,,725000,-68.8561883392334,724330,,0.09708470181003213,922.1344600617886,1000.0
740,1000.0,128,0.001,5633,726330,-68.84217170715333,725330,945.95652002,0.11516025545820593,,
,,,0.001,,730000,-68.9219077911377,729330,,0.11386328954622149,929.729365412891,1000.0
744,1000.0,128,,5663,730330,,,945.4576406100001,,,
748,1000.0,129,0.001,5685,734330,-68.99286906433106,733330,945.6399828899999,0.10166826418042182,,
,,,0.001,,735000,-68.99051710510254,734330,,0.10172552336007357,952.8773318111896,1000.0
752,1000.0,129,0.001,5717,738330,-68.92221672058105,737330,945.8623398600002,0.09403719761408866,,
,,,0.001,,740000,-68.9829084777832,739330,,0.09617638296820223,943.9688736394048,1000.0
756,1000.0,129,0.001,5749,742330,-68.97642687988281,741330,945.85051278,0.09404146917909384,,
,,,0.001,,745000,-69.04967535400391,744330,,0.10881791704520583,935.3182582199573,1000.0
760,1000.0,129,0.001,5780,746330,-69.02348611450195,745330,945.1084938199998,0.11019065976142883,,
,,,0.001,,750000,-69.02238609313964,749330,,0.10293708637729287,911.063471993804,1000.0
764,1000.0,129,,5812,750330,,,943.9627556700001,,,
768,1000.0,129,0.001,5834,754330,-68.97655738830566,753330,946.1886579300001,0.11366135807707906,,
,,,0.001,,755000,-68.99231546020508,754330,,0.09546694038249552,964.5630693048239,1000.0
772,1000.0,129,0.001,5866,758330,-68.96905444335937,757330,944.21286735,0.10178074332885444,,
,,,0.001,,760000,-69.07692059326172,759330,,0.09517568624019623,956.5671128451825,1000.0
776,1000.0,129,0.001,5897,762330,-69.06661668395996,761330,945.4511242599998,0.10234196389466524,,
,,,0.001,,765000,-69.17996499633789,764330,,0.1124032044261694,960.4908899307251,1000.0
780,1000.0,129,0.001,5929,766330,-69.26811056518555,765330,946.1451477099998,0.1117330557629466,,
,,,0.001,,770000,-69.34889546203614,769330,,0.11132185202464462,903.1156705617905,1000.0
784,1000.0,129,,5959,770330,,,947.5321924500001,,,
788,1000.0,129,0.001,5982,774330,-69.59153140258789,773330,946.76432877,0.1201421014610678,,
,,,0.001,,775000,-69.6552303161621,774330,,0.10616361478716135,941.1232489168644,1000.0
792,1000.0,129,0.001,6013,778330,-69.68319486999512,777330,945.97890407,0.11832460790872573,,
,,,0.001,,780000,-69.32509106445312,779330,,0.17961565724015235,588.5213312089443,1000.0
796,1000.0,129,0.001,6043,782330,-68.14533795166015,781330,940.6739980599997,0.16199994042515756,,
,,,0.001,,785000,-66.31910160827637,784330,,0.21170911253988742,715.1347126460635,1000.0
800,1000.0,129,0.001,6074,786330,-65.81363745117187,785330,935.29634116,0.22411438331007957,,
,,,0.001,,790000,-62.98376483154297,789330,,0.2053920123130083,865.2125140450895,1000.0
804,1000.0,129,,6105,790330,,,921.3107258000001,,,
808,1000.0,129,0.001,6128,794330,-61.72552884674072,793330,913.3191817,0.18120736977458,,
,,,0.001,,795000,-61.73451165771484,794330,,0.1838719213604927,563.8719269551336,1000.0
812,1000.0,129,0.001,6158,798330,-61.41060319519043,797330,905.5679322,0.2863342484757304,,
,,,0.001,,800000,-61.47386614990234,799330,,0.4088872704654932,655.42636671082,1000.0
816,1000.0,129,0.001,6190,802330,-61.868502265930175,801330,886.8537607899999,0.4096535965502262,,
,,,0.001,,805000,-63.53230379486084,804330,,0.6061036323308945,779.6479888007045,1000.0
820,1000.0,129,0.001,6220,806330,-63.88293142700196,805330,869.8980541799999,0.5896277473270893,,
,,,0.001,,810000,-63.78285230255127,809330,,0.3804954632073641,486.0189370130189,1000.0
824,1000.0,129,,6250,810330,,,855.5939918899998,,,
828,1000.0,129,0.001,6272,814330,-61.72629437255859,813330,841.2868362699999,0.5476555941700936,,
,,,0.001,,815000,-61.28924243164062,814330,,0.49437310895323755,243.43391584953747,1000.0
832,1000.0,129,0.001,6303,818330,-59.67754550933838,817330,818.4201080600001,0.6036364925205707,,
,,,0.001,,820000,-58.4964186706543,819330,,0.5149076841175556,358.5187803342924,1000.0
836,1000.0,129,0.001,6334,822330,-56.64743853759766,821330,796.11201508,0.7050490887463092,,
,,,0.001,,825000,-55.544352394104,824330,,0.6738666989505291,328.11909406722407,1000.0
840,1000.0,129,0.001,6364,826330,-55.37454349517822,825330,777.4411084400001,0.7585899491012097,,
,,,0.001,,830000,-56.25292889404297,829330,,0.6717148175239563,772.1059640176594,1000.0
844,1000.0,129,,6395,830330,,,760.9786083200001,,,
848,1000.0,130,0.001,6417,834330,-54.82329557800293,833330,753.9614456600002,0.4732531194835901,,
,,,0.001,,835000,-54.816016944885256,834330,,0.4885235234797001,721.2621867159847,1000.0
852,1000.0,130,0.001,6447,838330,-55.62509456634521,837330,743.6764921800001,0.43413304156064986,,
,,,0.001,,840000,-56.89564395904541,839330,,0.36753895051777363,669.8936237603426,1000.0
856,1000.0,130,0.001,6478,842330,-58.01262113952637,841330,733.7390620800002,0.31939491503685713,,
,,,0.001,,845000,-59.12593957519531,844330,,0.32326551926136016,706.7471076138318,1000.0
860,1000.0,130,0.001,6508,846330,-59.30976423645019,845330,728.35295851,0.33734174801409245,,
,,,0.001,,850000,-59.60043013763428,849330,,0.334521549269557,839.7965821564197,1000.0
864,1000.0,130,,6538,850330,,,724.19246134,,,
868,1000.0,130,0.001,6560,854330,-60.416531089782715,853330,716.7958752900001,0.27656362967193127,,
,,,0.001,,855000,-60.61386181640625,854330,,0.30049857994914053,739.9814714230713,1000.0
872,1000.0,130,0.001,6591,858330,-60.406558906555176,857330,695.3700455100001,0.4070960637778044,,
,,,0.001,,860000,-60.122384529113766,859330,,0.5069568257778883,626.562259713313,1000.0
876,1000.0,130,0.001,6620,862330,-59.7150393371582,861330,678.2239897300001,0.508232398301363,,
,,,0.001,,865000,-58.93228716278076,864330,,0.477983282238245,858.8872838272248,1000.0
880,1000.0,130,0.001,6650,866330,-58.7461830291748,865330,672.2981427,0.49142093735933307,,
,,,0.001,,870000,-58.803126121521,869330,,0.4844279390871525,749.446912067601,1000.0
884,1000.0,130,,6680,870330,,,667.4332156699999,,,
888,1000.0,130,0.001,6700,874330,-59.078493217468264,873330,663.76154979,0.42585486856102944,,
,,,0.001,,875000,-59.19207525634766,874330,,0.40393004344403743,652.7713592333719,1000.0
892,1000.0,130,0.001,6730,878330,-59.357318450927735,877330,655.84733088,0.37627621157467367,,
,,,0.001,,880000,-59.59875927734375,879330,,0.28309911730885506,787.5164390049874,1000.0
896,1000.0,130,0.001,6761,882330,-60.0147181930542,881330,655.60565576,0.27152843210846184,,
,,,0.001,,885000,-60.73446192932129,884330,,0.30471185709536075,717.3475360035897,1000.0
900,1000.0,130,0.001,6790,886330,-60.91220919036865,885330,653.5218096000001,0.29479795102775097,,
,,,0.001,,890000,-60.90666791534424,889330,,0.33863293685019014,673.6096011209505,1000.0
904,1000.0,130,,6821,890330,,,659.24367631,,,
908,1000.0,130,0.001,6842,894330,-61.36827889251709,893330,658.6616481500001,0.35950179961323736,,
,,,0.001,,895000,-61.2514132232666,894330,,0.36431482107937335,698.5781585336663,1000.0
912,1000.0,130,0.001,6871,898330,-59.40346577453613,897330,642.3827722500001,0.46665716084837916,,
,,,0.001,,900000,-58.719401626586915,899330,,0.7090273905098439,441.29686473690964,1000.0
916,1000.0,130,0.001,6902,902330,-58.531308265686036,901330,645.42095236,0.5129216803312302,,
,,,0.001,,905000,-58.95179884338379,904330,,0.45152333736419675,691.7501867368817,1000.0
920,1000.0,130,0.001,6932,906330,-58.783212020874025,905330,650.19193235,0.4552958523929119,,
,,,0.001,,910000,-59.391396598815916,909330,,0.35313009209930896,712.9877136200666,1000.0
924,1000.0,130,,6963,910330,,,653.95161212,,,
928,1000.0,130,0.001,6984,914330,-60.21099717712402,913330,663.08103213,0.38612077821791174,,
,,,0.001,,915000,-60.166386680603026,914330,,0.4518830215483904,488.8845372799918,1000.0
932,1000.0,130,0.001,7014,918330,-59.52716130065918,917330,672.4721073300002,0.36123836383223534,,
,,,0.001,,920000,-59.35061491394043,919330,,0.3551545765846968,736.1886463552713,1000.0
936,1000.0,130,0.001,7045,922330,-59.251182861328125,921330,686.76146183,0.34876605127751825,,
,,,0.001,,925000,-58.37575580596924,924330,,0.42411550480127336,742.0035582482815,1000.0
940,1000.0,130,0.001,7076,926330,-58.321631629943845,925330,697.2197701700002,0.38882387068867685,,
,,,0.001,,930000,-58.539815750122074,929330,,0.2535448138937354,886.4092726528645,1000.0
944,1000.0,130,,7106,930330,,,709.69071488,,,
948,1000.0,131,0.001,7129,934330,-59.52295349884033,933330,713.71827311,0.2445366161465645,,
,,,0.001,,935000,-59.57902581787109,934330,,0.27779353366792203,880.1518561869859,1000.0
952,1000.0,131,0.001,7161,938330,-59.251558349609375,937330,719.2679027500001,0.3290143715292215,,
,,,0.001,,940000,-59.23800349426269,939330,,0.3248548590987921,604.9863615393576,1000.0
956,1000.0,131,0.001,7193,942330,-59.108833656311035,941330,721.3353791300001,0.3786166933625936,,
,,,0.001,,945000,-59.077629013061525,944330,,0.33372244648635385,779.614374485612,1000.0
960,1000.0,130,0.001,7224,946330,-59.01125685882568,945330,717.2790995700001,0.3610070262104273,,
,,,0.001,,950000,-58.281224197387694,949330,,0.5744274329841137,133.23924911185495,1000.0
964,1000.0,130,,7254,950330,,,697.45505543,,,
968,1000.0,131,0.001,7275,954330,-58.34169445037842,953330,697.0946252,0.5279048323482275,,
,,,0.001,,955000,-58.34056909179687,954330,,0.5340515742301941,660.2346520598978,1000.0
972,1000.0,131,0.001,7305,958330,-58.868036346435545,957330,711.38083266,0.4463467897325754,,
,,,0.001,,960000,-58.86621128845215,959330,,0.4453872275650501,656.498847002443,1000.0
976,1000.0,131,0.001,7335,962330,-58.80709311676026,961330,719.4261123999999,0.4276444057524204,,
,,,0.001,,965000,-58.997178817749024,964330,,0.3942971122860909,708.6814220221713,1000.0
980,1000.0,131,0.001,7365,966330,-59.18716051483154,965330,715.63334418,0.37368893291056154,,
,,,0.001,,970000,-58.751593444824216,969330,,0.6131536794006824,583.7450041370059,1000.0
984,1000.0,131,,7396,970330,,,710.8354466700001,,,
988,1000.0,131,0.001,7418,974330,-56.686315040588376,973330,701.6286385000002,0.608891364812851,,
,,,0.001,,975000,-56.46328740692139,974330,,0.5920475132763385,398.1642516810913,1000.0
992,1000.0,131,0.001,7448,978330,-56.184724548339844,977330,695.0410212600001,0.3990761831700802,,
,,,0.001,,980000,-56.26746883392334,979330,,0.37649210600554944,720.2901988320052,1000.0
996,1000.0,131,0.001,7479,982330,-56.27026569366455,981330,693.4853157199999,0.3761855547428131,,
,,,0.001,,985000,-56.7186943359375,984330,,0.4377852814644575,771.9708340890705,1000.0
1000,1000.0,131,0.001,7509,986330,-56.78186170196533,985330,696.6042790100001,0.4489815918952227,,
,,,0.001,,990000,-57.35043758392334,989330,,0.33680965229868887,757.5684427630622,1000.0
1004,1000.0,131,,7540,990330,,,697.8596441599999,,,
1008,1000.0,131,0.001,7563,994330,-57.25924510192871,993330,698.2892207700002,0.47874988605082036,,
,,,0.001,,995000,-57.120468635559085,994330,,0.5237507556974887,721.9641022540629,1000.0
1012,1000.0,131,0.001,7593,998330,-56.837141510009765,997330,712.26883436,0.49530319245159626,,
,,,0.001,,1000000,-56.6117614364624,999330,,0.5325662616491318,606.1885753108188,1000.0
1016,1000.0,131,0.001,7623,1002330,-56.4680838394165,1001330,710.93986999,0.4935808612704277,,
,,,0.001,,1005000,-56.099400115966795,1004330,,0.5988232664167881,490.4852305944776,957.3
1020,1000.0,131,0.001,7654,1006330,-55.75867421722412,1005330,703.8909662499999,0.6480167329609394,,
,,,0.001,,1010000,-54.86854370880127,1009330,,0.5918875671625138,555.6122072253842,1000.0
1024,1000.0,131,,7684,1010330,,,699.8027874899999,,,
1028,1000.0,131,0.001,7706,1014330,-55.29122463226318,1013330,695.90378396,0.27018818694353103,,
,,,0.001,,1015000,-55.55736058044434,1014330,,0.2348544551804662,622.7863502761699,1000.0
1032,1000.0,131,0.001,7737,1018330,-56.45255868530273,1017330,695.2656133700001,0.17476238308101893,,
,,,0.001,,1020000,-56.99939776611328,1019330,,0.1772469237446785,781.7910682914313,1000.0
1036,1000.0,131,0.001,7767,1022330,-57.395088745117185,1021330,664.7056212,0.20074514719098807,,
,,,0.001,,1025000,-57.79062567138672,1024330,,0.2428488264232874,806.4573966503143,1000.0
1040,1000.0,131,0.001,7798,1026330,-57.83173778533936,1025330,666.6332461000001,0.26146024000644685,,
,,,0.001,,1030000,-58.06466268157959,1029330,,0.24132086761295796,646.1355479417776,940.8
1044,1000.0,131,,7829,1030330,,,665.01345307,,,
1048,1000.0,131,0.001,7852,1034330,-58.53908169555664,1033330,661.6275870799999,0.2698632600754499,,
,,,0.001,,1035000,-58.57203727722168,1034330,,0.21021169453114272,833.8875042051077,1000.0
1052,1000.0,131,0.001,7884,1038330,-58.828120239257814,1037330,663.0959394299998,0.20309140972793102,,
,,,0.001,,1040000,-59.022646293640136,1039330,,0.23298606561124324,874.3919725440443,1000.0
1056,1000.0,131,0.001,7916,1042330,-59.253573974609374,1041330,665.11762196,0.2514429208338261,,
,,,0.001,,1045000,-59.5729323425293,1044330,,0.2715536554604769,576.8421910560689,1000.0
1060,1000.0,131,0.001,7947,1046330,-59.844510536193845,1045330,666.5528970199999,0.2498601039275527,,
,,,0.001,,1050000,-60.19202084350586,1049330,,0.3309390787780285,736.7349865591619,1000.0
1064,1000.0,131,,7979,1050330,,,685.3124629900001,,,
1068,1000.0,131,0.001,8001,1054330,-60.202104507446286,1053330,687.1563666699999,0.26028993403911593,,
,,,0.001,,1055000,-60.235677856445314,1054330,,0.2454101270660758,771.1122332591564,1000.0
1072,1000.0,131,0.001,8031,1058330,-59.95780332183838,1057330,682.7787510399999,0.26077281586825846,,
,,,0.001,,1060000,-60.078770721435546,1059330,,0.2926139816343784,874.1354848757386,1000.0
1076,1000.0,131,0.001,8062,1062330,-59.9527977142334,1061330,685.9379977399999,0.29334441159665586,,
,,,0.001,,1065000,-59.11013537597656,1064330,,0.2657395027652383,570.8796527900034,1000.0
1080,1000.0,131,0.001,8093,1066330,-58.614819107055666,1065330,674.8827892300001,0.2693006401956081,,
,,,0.001,,1070000,-57.19134654998779,1069330,,0.3310585980862379,598.8619578471873,1000.0
1084,1000.0,131,,8123,1070330,,,670.37759997,,,
1088,1000.0,131,0.001,8145,1074330,-57.14800087738037,1073330,655.29830247,0.3595827779918909,,
,,,0.001,,1075000,-57.414911964416504,1074330,,0.3415110410451889,688.6089783765143,1000.0
1092,1000.0,131,0.001,8176,1078330,-58.06549747467041,1077330,662.42208642,0.30031853410601617,,
,,,0.001,,1080000,-58.3720353012085,1079330,,0.2872726085186005,766.9113114148379,1000.0
1096,1000.0,131,0.001,8205,1082330,-58.346532325744626,1081330,661.99278508,0.3476808395385742,,
,,,0.001,,1085000,-57.86937234497071,1084330,,0.43890421606600283,768.5465520571918,1000.0
1100,1000.0,131,0.001,8235,1086330,-57.632957473754885,1085330,658.47633388,0.44473961539566514,,
,,,0.001,,1090000,-55.98855365753174,1089330,,0.4686135298907757,725.9649515033816,1000.0
1104,1000.0,131,,8265,1090330,,,659.00048113,,,
1108,1000.0,132,0.001,8285,1094330,-54.1967893447876,1093330,655.59140005,0.5234995853900909,,
,,,0.001,,1095000,-54.178083892822265,1094330,,0.5427757740914821,699.6608823982999,1000.0
1112,1000.0,132,0.001,8315,1098330,-54.51310433959961,1097330,652.0915518,0.47717594504356386,,
,,,0.001,,1100000,-54.87061293029785,1099330,,0.42604849287867547,225.41787466108508,1000.0
1116,1000.0,132,0.001,8345,1102330,-55.42271046447754,1101330,642.10671151,0.42439808128774165,,
,,,0.001,,1105000,-55.42593822479248,1104330,,0.5700054730474949,452.95031086676755,1000.0
1120,1000.0,132,0.001,8377,1106330,-55.441534873962404,1105330,648.25274025,0.5864566720128059,,
,,,0.001,,1110000,-55.97296484375,1109330,,0.7150278310179711,445.03251380071833,1000.0
1124,1000.0,132,,8407,1110330,,,652.6989331500001,,,
1128,1000.0,132,0.001,8428,1114330,-56.78515453338623,1113330,655.1216662300001,0.7447775667309761,,
,,,0.001,,1115000,-56.824930671691895,1114330,,0.7928069086968899,683.6195092257636,1000.0
1132,1000.0,132,0.001,8458,1118330,-57.03546858978272,1117330,649.9047068099999,1.048721399486065,,
,,,0.001,,1120000,-55.640764915466306,1119330,,1.1433606739640236,287.92234306811736,1000.0
1136,1000.0,132,0.001,8488,1122330,-53.42872348022461,1121330,660.98510157,1.2161338411569595,,
,,,0.001,,1125000,-51.59220919036865,1124330,,1.3395587964653968,590.6274421281996,1000.0
1140,1000.0,132,0.001,8519,1126330,-51.05905000305176,1125330,649.52432675,1.45895535415411,,
,,,0.001,,1130000,-47.94335665893555,1129330,,2.093006702542305,-188.3309168316333,1000.0
1144,1000.0,132,,8548,1130330,,,612.64381684,,,
1148,1000.0,132,0.001,8570,1134330,-44.79249430847168,1133330,597.0651621000001,2.388481455683708,,
,,,0.001,,1135000,-45.132887435913084,1134330,,2.6025563888549805,641.5152293713065,1000.0
1152,1000.0,132,0.001,8602,1138330,-47.38828661346435,1137330,557.0610263399999,2.533713136315346,,
,,,0.001,,1140000,-47.20655798142956,1139454,,2.2561827455797503,-210.48244312365787,1000.0
1156,991.24,132,0.001,8626,1141454,-47.309254264831544,1140454,526.47609373,2.1070631385445595,,
,,,0.001,,1145000,-47.354961769104,1144454,,1.8567579256892204,174.20236130837876,1000.0
1160,991.24,132,,8655,1145454,,,502.70138742,,,
1164,991.24,132,0.001,8677,1149454,-45.38555931091309,1148454,485.38540076,1.7163419070839883,,
,,,0.001,,1150000,-44.69539507293701,1149454,,1.626086590051651,446.7802792613511,1000.0
1168,991.24,132,0.001,8707,1153454,-43.206789733886716,1152454,471.43593581999994,1.3609584514498712,,
,,,0.001,,1155000,-42.90090245819092,1154454,,1.249038424551487,725.8010469771922,1000.0
1172,991.24,132,0.001,8736,1157454,-42.99119602966309,1156454,475.08872831,1.1418424761295318,,
,,,0.001,,1160000,-42.94601259613037,1159454,,0.9888863836824894,653.7527507705614,1000.0
1176,991.24,132,0.001,8764,1161454,-42.87233981323242,1160454,464.16327346,0.9104918267726898,,
,,,0.001,,1165000,-42.752051467895505,1164454,,0.9161998216211796,555.5009304810549,1000.0
1180,991.24,132,,8792,1165454,,,471.13099440999997,,,
1184,991.24,132,0.001,8814,1169454,-42.68547812652588,1168454,475.72130546000005,0.7895012911558151,,
,,,0.001,,1170000,-42.78464441680908,1169454,,0.8338430501520634,650.1017242063768,904.8
1188,991.24,132,0.001,8843,1173454,-42.99538716888428,1172454,496.59293574,0.8928028550148011,,
,,,0.001,,1175000,-43.57709126281738,1174454,,0.7605308105647564,690.1216953122523,1000.0
1192,991.24,132,0.001,8875,1177454,-43.78666677856445,1176454,493.81181701,0.7232910821437836,,
,,,0.001,,1180000,-44.24920269012451,1179454,,0.758855510264635,545.6696361861033,1000.0
1196,991.24,132,0.001,8905,1181454,-44.599350044250485,1180454,482.89825077999996,0.6458562234938144,,
1200,986.41,132,0.001,8923,1184971,-44.711096015930174,1183971,476.89898256999993,0.8241743988096714,,
,,,0.001,,1185000,-44.84952738189697,1184971,,0.8286653172969818,686.0006396426412,1000.0
1204,986.41,132,0.001,8952,1188971,-45.26857459259033,1187971,460.88123607,0.9469701664745808,,
,,,0.001,,1190000,-45.33775874328613,1189971,,0.9562937544584275,816.6044361192733,1000.0
1208,986.41,132,0.001,8983,1192971,-45.553945129394535,1191971,465.1592635799999,1.0720007684528827,,
,,,0.001,,1195000,-45.71911199951172,1194971,,0.956536599367857,699.1364253777895,1000.0
1212,986.41,132,0.001,9015,1196971,-46.07277306365967,1195971,470.67850526,0.9907576044797898,,
,,,0.001,,1200000,-46.88424831390381,1199971,,0.9258324582874775,95.67871852795797,891.7
1216,986.41,132,,9043,1200971,,,485.8825866099999,,,
1220,986.41,132,0.001,9067,1204971,-46.720168113708496,1203971,484.75118108000004,0.9686899618804454,,
,,,0.001,,1205000,-46.64688958740234,1204971,,0.9973855135738849,664.5651996665634,1000.0
1224,986.41,132,0.001,9096,1208971,-46.64285847473145,1207971,481.36054918999986,0.919132825165987,,
,,,0.001,,1210000,-46.710113914489746,1209971,,0.8713565020859242,574.9287461576517,1000.0
1228,986.41,132,0.001,9127,1212971,-46.78942846679688,1211971,479.96141955999997,0.8426627316176891,,
,,,0.001,,1215000,-46.873387199401854,1214971,,0.9758895589113236,620.0204040847718,1000.0
1232,986.41,132,0.001,9155,1216971,-46.864120552062985,1215971,489.03122066,0.9459234799742698,,
,,,0.001,,1220000,-45.99122016906738,1219971,,0.9401398759186268,313.3468777257207,901.5
1236,986.41,132,,9183,1220971,,,495.47339403,,,
1240,986.41,133,0.001,9205,1224971,-45.358829086303714,1223971,495.77436397,0.813933003693819,,
,,,0.001,,1225000,-45.35964479827881,1224971,,0.7396581872701645,14.187559776497073,904.8
1244,986.41,133,0.001,9233,1228971,-45.38750838470459,1227971,505.36871035,0.7119205325245858,,
,,,0.001,,1230000,-45.22383628082275,1229971,,0.7215021824538708,418.1737316021696,1000.0
1248,986.41,133,0.001,9262,1232971,-45.178512535095216,1231971,511.13893529,0.7058057887554169,,
,,,0.001,,1235000,-45.508685005187985,1234971,,0.6257149350047112,557.2696264951956,1000.0
1252,986.41,133,0.001,9293,1236971,-45.64495648193359,1235971,540.10843918,0.6368903221786022,,
,,,0.001,,1240000,-46.287307777404784,1239971,,0.5762482759058476,731.6831093723886,1000.0
1256,995.17,133,,9322,1240971,,,567.10863944,,,
1260,995.17,133,0.001,9346,1244971,-46.098611404418946,1243971,587.38760798,0.5857416546940803,,
,,,0.001,,1245000,-46.26085157775879,1244971,,0.5619644879996777,661.3696025150828,1000.0
1264,995.17,133,0.001,9375,1248971,-46.783057304382325,1247971,598.73275026,0.5033235500752926,,
,,,0.001,,1250000,-47.150756332397464,1249971,,0.5099047322869301,728.0781115755439,1000.0
1268,995.17,133,0.001,9404,1252971,-47.32121043395996,1251971,610.14958045,0.5321028192639351,,
,,,0.001,,1255000,-47.475158103942874,1254971,,0.5084757652878761,687.9924272884615,1000.0
1272,995.17,133,0.001,9434,1256971,-47.64226660919189,1255971,610.5707682099999,0.5158362355083227,,
,,,0.001,,1260000,-47.499627670288085,1259971,,0.7114018416702748,635.9735238205176,1000.0
1276,995.17,133,,9463,1260971,,,616.6726461599999,,,
1280,995.17,133,0.001,9484,1264971,-47.518503166198734,1263971,615.70335571,0.5946793414652347,,
,,,0.001,,1265000,-47.4908235244751,1264971,,0.6234732708334922,592.2739321636967,1000.0
1284,995.17,133,0.001,9513,1268971,-47.28688558197022,1267971,614.56462331,0.7193818199932576,,
,,,0.001,,1270000,-46.84151445007324,1269971,,0.7306873250007629,729.2576406631619,1000.0
1288,995.17,133,0.001,9543,1272971,-46.564328987121584,1271971,612.72454329,0.8174895254075527,,
,,,0.001,,1275000,-46.30208675384522,1274971,,0.9102827650010585,579.1166793275625,1000.0
1292,995.17,133,0.001,9574,1276971,-46.457381156921386,1275971,609.8089878200001,0.8465134802162647,,
,,,0.001,,1280000,-47.29472106170654,1279971,,0.6091801739633084,781.8961661294103,1000.0
1296,995.17,133,,9605,1280971,,,619.14227777,,,
1300,1000.0,133,0.001,9627,1284971,-48.38951120758057,1283971,624.4398798300001,0.618453761279583,,
,,,0.001,,1285000,-48.641565589904786,1284971,,0.616821548268199,842.951815225184,1000.0
1304,1000.0,133,0.001,9656,1288971,-49.186851501464844,1287971,634.6031081599999,0.7539600363969803,,
,,,0.001,,1290000,-49.54721714019775,1289971,,0.7638816300332546,359.7934353595221,1000.0
1308,1000.0,133,0.001,9685,1292971,-49.63166073608399,1291971,629.62999109,0.7974063686132431,,
,,,0.001,,1295000,-49.831929969787595,1294971,,0.7722010144591331,296.1690012037303,1000.0
1312,1000.0,133,0.001,9715,1296971,-49.72193824768066,1295971,611.75692987,0.807630731523037,,
,,,0.001,,1300000,-50.15441709136963,1299971,,0.7006284961998462,793.0330657311715,1000.0
1316,1000.0,133,,9743,1300971,,,612.2270178800001,,,
1320,1000.0,133,0.001,9767,1304971,-50.203611541748046,1303971,612.71828122,0.793196143090725,,
,,,0.001,,1305000,-50.16663864898682,1304971,,0.7992575133442879,224.6288363928583,1000.0
1324,1000.0,133,0.001,9795,1308971,-49.76457982635498,1307971,602.93974871,0.7205350271761417,,
,,,0.001,,1310000,-49.44783539581299,1309971,,0.7021272273659707,500.7015961010999,909.6
1328,1000.0,133,0.001,9824,1312971,-49.530415061950684,1311971,590.05094775,0.7366607641875744,,
,,,0.001,,1315000,-49.79666217041016,1314971,,0.6378447114825249,707.635524748126,1000.0
1332,1000.0,133,0.001,9856,1316971,-49.91314738464355,1315971,589.3028411399999,0.6176476952284574,,
,,,0.001,,1320000,-50.44911082458496,1319971,,0.5538079779446125,632.7956557837285,1000.0
1336,1000.0,133,,9883,1320971,,,593.553165,,,
1340,1000.0,133,0.001,9904,1324971,-50.91388668060303,1323971,605.91659481,0.5520817895978689,,
,,,0.001,,1325000,-50.92458557891846,1324971,,0.626491131156683,834.2168508477043,1000.0
