rollout/ep_len_mean,time/episodes,time/time_elapsed,rollout/ep_rew_mean,time/total_timesteps,time/fps,train/actor_loss,train/learning_rate,train/critic_loss,train/n_updates,eval/mean_ep_length,eval/mean_reward
,,,,99000,,-73.0186303100586,0.001,2.155839706391096,98318,1000.0,1000.0
,,,,100000,,-73.02954878234863,0.001,1.7306793991625309,99318,1000.0,1000.0
,,,,101000,,-72.88553337097169,0.001,2.134857333600521,100318,1000.0,1000.0
901.67,348,1058,901.67,101416,95,,,,,,
,,,,102000,,-72.74696536254883,0.001,2.30032044044137,101318,1000.0,1000.0
,,,,103000,,-72.86379252624512,0.001,1.8529777098000049,102318,1000.0,1000.0
,,,,104000,,-72.9282802734375,0.001,1.523900109961629,103318,1000.0,1000.0
,,,,105000,,-73.383615524292,0.001,1.47670594792068,104318,1000.0,1000.0
937.78,352,1104,937.78,105416,95,,,,,,
,,,,106000,,-73.82826829528808,0.001,1.1603065896108746,105318,1000.0,1000.0
,,,,107000,,-74.22142942810059,0.001,1.5787114769965411,106318,1000.0,1000.0
,,,,108000,,-74.48683552551269,0.001,1.181368653073907,107318,1000.0,1000.0
,,,,109000,,-74.96583148193359,0.001,1.4063815729767084,108318,1000.0,1000.0
974.16,356,1151,974.16,109416,95,,,,,,
,,,,110000,,-75.146474609375,0.001,1.0719616364985705,109318,1000.0,1000.0
,,,,111000,,-75.31522003173828,0.001,1.5244909999072551,110318,1000.0,1000.0
,,,,112000,,-75.64074002075195,0.001,1.2662236297130585,111318,1000.0,1000.0
,,,,113000,,-76.09881414794921,0.001,1.515898677483201,112318,1000.0,1000.0
1000.0,360,1197,1000.0,113416,94,,,,,,
,,,,114000,,-76.41012489318848,0.001,1.22705520516634,113318,1000.0,1000.0
,,,,115000,,-77.0852566986084,0.001,1.305343437820673,114318,1000.0,1000.0
,,,,116000,,-77.55039526367187,0.001,1.2934220620691776,115318,1000.0,1000.0
,,,,117000,,-77.75950073242187,0.001,1.8529338002204896,116318,1000.0,1000.0
1000.0,364,1244,1000.0,117416,94,,,,,,
,,,,118000,,-78.17984014892578,0.001,1.9547308354377746,117318,1000.0,1000.0
,,,,119000,,-78.5660817565918,0.001,1.8853435463905335,118318,1000.0,1000.0
,,,,120000,,-79.10688641357422,0.001,1.7659407819211483,119318,1000.0,1000.0
,,,,121000,,-79.34257766723633,0.001,1.557906420275569,120318,1000.0,1000.0
1000.0,368,1291,1000.0,121416,93,,,,,,
,,,,122000,,-79.43004629516602,0.001,1.9931899126768111,121318,1000.0,1000.0
,,,,123000,,-79.8213692932129,0.001,1.6181200508624316,122318,1000.0,1000.0
,,,,124000,,-79.9759027709961,0.001,1.51508745855093,123318,1000.0,1000.0
,,,,125000,,-80.23060736083984,0.001,1.6674466206282377,124318,1000.0,1000.0
1000.0,372,1340,1000.0,125416,93,,,,,,
,,,,126000,,-80.47906713867188,0.001,1.5347793483436107,125318,1000.0,1000.0
,,,,127000,,-80.68935850524902,0.001,1.3954642817527056,126318,1000.0,1000.0
,,,,128000,,-80.90123594665528,0.001,1.8131196152567863,127318,1000.0,1000.0
,,,,129000,,-81.40776469421387,0.001,1.7229168517887592,128318,1000.0,1000.0
1000.0,376,1386,1000.0,129416,93,,,,,,
,,,,130000,,-81.83036087036133,0.001,1.759048343807459,129318,1000.0,1000.0
,,,,131000,,-81.99420109558106,0.001,2.2253280775845052,130318,1000.0,1000.0
,,,,132000,,-82.22362780761719,0.001,3.157924089819193,131318,1000.0,1000.0
,,,,133000,,-82.41599263000488,0.001,3.655341966688633,132318,1000.0,1000.0
1000.0,380,1434,1000.0,133416,93,,,,,,
,,,,134000,,-82.39052966308594,0.001,3.527978181064129,133318,1000.0,1000.0
,,,,135000,,-82.67027047729492,0.001,3.366878181695938,134318,1000.0,1000.0
,,,,136000,,-82.95903344726563,0.001,3.1288058688342573,135318,1000.0,1000.0
,,,,137000,,-83.32781094360351,0.001,3.366628276348114,136318,1000.0,1000.0
1000.0,384,1482,1000.0,137416,92,,,,,,
,,,,138000,,-83.58588571166992,0.001,3.3076003472208977,137318,1000.0,1000.0
,,,,139000,,-83.80833547973633,0.001,4.031034126162529,138318,1000.0,1000.0
,,,,140000,,-84.37576762390137,0.001,3.0666779481470585,139318,1000.0,1000.0
,,,,141000,,-84.4956743927002,0.001,2.3076711396574976,140318,1000.0,1000.0
1000.0,388,1531,1000.0,141416,92,,,,,,
,,,,142000,,-84.87128395080566,0.001,1.8174294593334197,141318,1000.0,1000.0
,,,,143000,,-85.04762159729003,0.001,1.9262397829294204,142318,1000.0,1000.0
,,,,144000,,-85.26162925720215,0.001,2.14518289154768,143318,1000.0,1000.0
,,,,145000,,-85.42033627319336,0.001,2.1574434233754873,144318,1000.0,1000.0
1000.0,392,1579,1000.0,145416,92,,,,,,
,,,,146000,,-85.68265081787109,0.001,1.7952026733458042,145318,1000.0,1000.0
,,,,147000,,-85.83967260742187,0.001,1.9007878173142672,146318,1000.0,1000.0
,,,,148000,,-86.28257777404785,0.001,1.864210384130478,147318,1000.0,1000.0
,,,,149000,,-86.36352828979493,0.001,1.615766886524856,148318,1000.0,1000.0
1000.0,396,1626,1000.0,149416,91,,,,,,
,,,,150000,,-86.4392752532959,0.001,1.8886248626857995,149318,1000.0,1000.0
,,,,151000,,-86.68119859313965,0.001,2.2832752171605826,150318,1000.0,1000.0
,,,,152000,,-86.56425276184082,0.001,2.203742205440998,151318,1000.0,1000.0
,,,,153000,,-86.45427711486816,0.001,2.6603565050959586,152318,1000.0,1000.0
1000.0,400,1677,1000.0,153416,91,,,,,,
,,,,154000,,-86.69947517395019,0.001,3.165703896522522,153318,1000.0,1000.0
,,,,155000,,-86.8615802154541,0.001,3.363000549942255,154318,1000.0,1000.0
,,,,156000,,-86.8787462463379,0.001,3.4059051858484746,155318,1000.0,1000.0
,,,,157000,,-87.06033726501465,0.001,3.4546045135557653,156318,1000.0,1000.0
1000.0,404,1726,1000.0,157416,91,,,,,,
,,,,158000,,-87.22209254455566,0.001,3.3833030506670476,157318,1000.0,1000.0
,,,,159000,,-87.31011618041993,0.001,3.6747057186663152,158318,1000.0,1000.0
,,,,160000,,-87.31351843261719,0.001,3.780901469320059,159318,1000.0,1000.0
,,,,161000,,-87.38873867797851,0.001,4.044393574953079,160318,1000.0,1000.0
1000.0,408,1775,1000.0,161416,90,,,,,,
,,,,162000,,-87.33585906982422,0.001,3.914585532873869,161318,1000.0,1000.0
,,,,163000,,-87.30179759216308,0.001,4.043940120756626,162318,1000.0,1000.0
,,,,164000,,-87.75169921875,0.001,3.600933202147484,163318,1000.0,1000.0
,,,,165000,,-88.01045933532716,0.001,2.6047538251131774,164318,1000.0,1000.0
1000.0,412,1824,1000.0,165416,90,,,,,,
,,,,166000,,-88.1222995147705,0.001,2.233853438690305,165318,1000.0,1000.0
,,,,167000,,-88.19268229675293,0.001,2.5523879060894252,166318,1000.0,1000.0
,,,,168000,,-88.44351119995117,0.001,2.7524092293679714,167318,1000.0,1000.0
,,,,169000,,-88.46852188110351,0.001,2.7688718075156213,168318,1000.0,1000.0
1000.0,416,1873,1000.0,169416,90,,,,,,
,,,,170000,,-88.69687718200683,0.001,2.6150643320828677,169318,1000.0,1000.0
,,,,171000,,-88.8479208984375,0.001,2.9575951671898366,170318,1000.0,1000.0
,,,,172000,,-88.90799270629883,0.001,2.935730459958315,171318,1000.0,1000.0
,,,,173000,,-88.86045013427734,0.001,3.800466578245163,172318,1000.0,1000.0
1000.0,420,1920,1000.0,173416,90,,,,,,
,,,,174000,,-89.21226417541504,0.001,3.767484203517437,173318,1000.0,1000.0
,,,,175000,,-89.35157759094238,0.001,3.7445628663599493,174318,1000.0,1000.0
,,,,176000,,-89.5132311553955,0.001,2.902191264331341,175318,1000.0,1000.0
,,,,177000,,-89.81689889526368,0.001,2.0698056476786735,176318,1000.0,1000.0
1000.0,424,1970,1000.0,177416,90,,,,,,
,,,,178000,,-89.87308158874512,0.001,2.817325298070908,177318,1000.0,1000.0
,,,,179000,,-89.93445069885254,0.001,2.7790480963140727,178318,1000.0,1000.0
,,,,180000,,-89.88128634643554,0.001,2.6952534078359602,179318,210.5,210.5
991.38,428,2010,991.38,180554,89,-89.8163360111297,0.001,2.866009394091273,179948,,
,,,,181000,,-89.93736351193405,0.001,2.787025924038699,180456,1000.0,1000.0
,,,,182000,,-89.78126763916016,0.001,3.355194895118475,181456,1000.0,1000.0
,,,,183000,,-89.79244752502441,0.001,4.09670328861475,182456,1000.0,1000.0
,,,,184000,,-89.75957897949219,0.001,3.682868302255869,183456,1000.0,1000.0
991.38,432,2054,991.38,184554,89,,,,,,
,,,,185000,,-89.86915045166016,0.001,3.5512890783250333,184456,1000.0,1000.0
,,,,186000,,-90.03325120544433,0.001,2.9740322663784027,185456,1000.0,1000.0
975.75,436,2090,975.75,186991,89,-89.86492599979523,0.001,2.7920925619621433,186704,,
,,,,187000,,-89.87838404229346,0.001,2.6741878581110132,186893,244.4,244.4
,,,,188000,,-89.97466808254435,0.001,2.4559041962532673,187129,1000.0,1000.0
,,,,189000,,-89.837245296165,0.001,1.8385386620310769,188543,1000.0,1000.0
962.25,440,2114,962.25,189641,89,,,,,,
,,,,190000,,-89.68800103403356,0.001,0.9246950603120929,189816,1000.0,1000.0
,,,,191000,,-90.21282569885254,0.001,0.8023196026161313,190816,1000.0,1000.0
,,,,192000,,-90.34890829467773,0.001,1.2450434471145273,191816,1000.0,1000.0
954.98,444,2154,954.98,192914,89,,,,,,
,,,,193000,,-90.5269489440918,0.001,1.257680055707693,192816,1000.0,1000.0
,,,,194000,,-90.61998310852051,0.001,1.200130075365305,193816,1000.0,1000.0
,,,,195000,,-90.67046156311035,0.001,1.033551730208099,194816,1000.0,1000.0
,,,,196000,,-90.79851782226562,0.001,1.151195683978498,195816,1000.0,1000.0
954.98,448,2203,954.98,196914,89,,,,,,
,,,,197000,,-90.89555480957031,0.001,1.2743777189850807,196816,1000.0,1000.0
,,,,198000,,-90.96754748535156,0.001,1.5628804298490286,197816,1000.0,1000.0
,,,,199000,,-90.7761866607666,0.001,1.413013782635331,198816,1000.0,1000.0
,,,,200000,,-90.68535557556153,0.001,1.2749553571641445,199816,1000.0,1000.0
954.98,452,2250,954.98,200914,89,,,,,,
,,,,201000,,-90.78389178466797,0.001,1.1801588534861802,200816,1000.0,1000.0
,,,,202000,,-90.72128512573242,0.001,1.316786984309554,201816,1000.0,1000.0
,,,,203000,,-90.70617114257813,0.001,1.607036924496293,202816,1000.0,1000.0
,,,,204000,,-90.57734260559081,0.001,2.2057542204707863,203816,1000.0,1000.0
954.98,456,2301,954.98,204914,89,,,,,,
,,,,205000,,-90.29229359436034,0.001,1.7696995171308518,204816,1000.0,1000.0
,,,,206000,,-90.22950238037109,0.001,2.09010050354898,205816,1000.0,1000.0
,,,,207000,,-90.03056924438476,0.001,1.583845612987876,206816,864.0,864.0
,,,,208000,,-89.86923072297694,0.001,1.7037996197024645,207288,1000.0,1000.0
949.7,460,2347,949.7,208386,88,,,,,,
,,,,209000,,-89.76428457641602,0.001,2.009674153596163,208288,1000.0,1000.0
,,,,210000,,-89.56413580322265,0.001,1.6330255889892578,209288,1000.0,1000.0
,,,,211000,,-89.2859715423584,0.001,1.8995556336343289,210288,1000.0,1000.0
,,,,212000,,-88.91231761169433,0.001,2.266657865419984,211288,1000.0,1000.0
949.7,464,2396,949.7,212386,88,,,,,,
,,,,213000,,-88.79904386901856,0.001,2.2162497325241564,212288,1000.0,1000.0
,,,,214000,,-88.4609941558838,0.001,2.7413251859396697,213288,1000.0,1000.0
,,,,215000,,-88.5177448272705,0.001,2.993391179203987,214288,1000.0,1000.0
,,,,216000,,-88.44632539367676,0.001,3.67896363478899,215288,1000.0,1000.0
949.7,468,2445,949.7,216386,88,,,,,,
,,,,217000,,-88.07492817687988,0.001,5.244729641020298,216288,1000.0,1000.0
,,,,218000,,-88.30607754516602,0.001,5.109929510891438,217288,1000.0,1000.0
,,,,219000,,-87.64728067016601,0.001,4.695518294274807,218288,1000.0,1000.0
,,,,220000,,-87.82657623291016,0.001,4.5682234191894535,219288,1000.0,1000.0
949.7,472,2496,949.7,220386,88,,,,,,
,,,,221000,,-87.8456402130127,0.001,3.8491254241764548,220288,1000.0,1000.0
,,,,222000,,-87.62698318481445,0.001,3.981951972067356,221288,1000.0,1000.0
,,,,223000,,-87.53662846374512,0.001,2.5964423267245293,222288,1000.0,1000.0
,,,,224000,,-87.5300929107666,0.001,2.479483480423689,223288,1000.0,1000.0
949.7,476,2546,949.7,224386,88,,,,,,
,,,,225000,,-87.44891438293457,0.001,2.2785303254276514,224288,1000.0,1000.0
,,,,226000,,-87.34601335144043,0.001,2.8893074759542943,225288,1000.0,1000.0
