time/time_elapsed,rollout/ep_rew_mean,time/fps,time/total_timesteps,time/iterations,rollout/ep_len_mean,train/std,train/approx_kl,train/entropy_loss,train/learning_rate,train/value_loss,train/clip_range,train/clip_fraction,train/explained_variance,train/policy_gradient_loss,train/n_updates,train/loss,eval/mean_ep_length,eval/mean_reward
279,-89.22839029000001,168,47104,23,99.78,0.8625219464302063,0.011490437,-10.179267692565919,0.0003,179.59333786964416,0.2,0.113525390625,0.6320213079452515,-0.03215452324657235,220,98.95472717285156,,
287,-104.72162712,171,49152,24,117.26,0.8596956133842468,0.016552962,-10.15722090303898,0.0003,47.730766996741295,0.2,0.171533203125,0.3594759702682495,-0.03314190555247478,230,14.43469524383545,,
,,,50000,,,0.851921558380127,0.016011525,-10.10858529806137,0.0003,62.55097698271275,0.2,0.173046875,0.57935631275177,-0.038347137460368684,240,14.704895973205566,621.9,438.4427707860217
302,-106.75010753000002,169,51200,25,118.65,,,,,,,,,,,,,
309,-103.33813941000004,171,53248,26,112.51,0.8484870195388794,0.009714574,-10.053683871030808,0.0003,131.96854317188263,0.2,0.111181640625,0.6510048508644104,-0.03160024926764891,250,64.14248657226562,,
,,,55000,,,0.8433980345726013,0.010801928,-10.012524464726448,0.0003,165.19213256835937,0.2,0.10751953125,0.6521949470043182,-0.030229785820120016,260,55.07628631591797,470.6,347.07677011701963
323,-112.56557968999999,170,55296,27,122.47,,,,,,,,,,,,,
330,-116.17347649999999,173,57344,28,127.84,0.8358427286148071,0.0141572505,-9.949747863411904,0.0003,101.54393520355225,0.2,0.153564453125,0.6709312796592712,-0.03676128332444932,270,32.86923599243164,,
336,-97.59269814000001,176,59392,29,109.46,0.8344690799713135,0.013031356,-9.910103368759156,0.0003,143.98712840080262,0.2,0.1515625,0.7166776955127716,-0.03705142912804149,280,55.42705535888672,,
,,,60000,,,0.8292547464370728,0.011979254,-9.874882405996322,0.0003,148.34499636888503,0.2,0.134521484375,0.7649889886379242,-0.03690849889826495,290,40.68291091918945,372.1,273.5234209426213
348,-90.4993539,176,61440,30,99.33,,,,,,,,,,,,,
354,-74.10336319999999,178,63488,31,80.81,0.825207531452179,0.01285477,-9.833512952923774,0.0003,169.79442112445832,0.2,0.1431640625,0.7092421054840088,-0.03750239503569901,300,62.82327651977539,,
,,,65000,,,0.8227078318595886,0.011929466,-9.801371282339096,0.0003,134.31709817647933,0.2,0.13525390625,0.784166231751442,-0.03883616845268989,310,66.238037109375,335.4,230.20930152497604
366,-51.35945884999999,178,65536,32,60.14,,,,,,,,,,,,,
373,-47.10341165999999,181,67584,33,59.16,0.8182277679443359,0.014965745,-9.763874557614326,0.0003,145.42444324493408,0.2,0.168115234375,0.7201322615146637,-0.043263042584294455,320,51.58521270751953,,
379,-61.139163610000004,183,69632,34,76.98,0.8101513385772705,0.015929116,-9.695875445008278,0.0003,84.67455356121063,0.2,0.206396484375,0.8549128621816635,-0.04441603718878469,330,23.994552612304688,,
,,,70000,,,0.803206205368042,0.015834682,-9.62463470697403,0.0003,66.94036852121353,0.2,0.188037109375,0.884304091334343,-0.04498631492897402,340,29.182445526123047,892.0,564.9368640137021
400,-62.03793615999999,179,71680,35,77.78,,,,,,,,,,,,,
407,-72.11519367,180,73728,36,88.51,0.7939246892929077,0.015409647,-9.545326361060143,0.0003,105.64822214841843,0.2,0.18046875,0.8388828486204147,-0.04275823847856373,350,38.441585540771484,,
,,,75000,,,0.7903876304626465,0.015140428,-9.481269404292107,0.0003,117.3898893237114,0.2,0.16494140625,0.834979459643364,-0.042800011188955975,360,33.03671646118164,357.9,277.55273477248704
419,-72.56368399000002,180,75776,37,89.32,,,,,,,,,,,,,
425,-66.05185723000001,182,77824,38,82.82,0.7841674089431763,0.015304729,-9.431468644738198,0.0003,80.98621233701707,0.2,0.1787109375,0.8540872037410736,-0.045117354474496094,370,41.601261138916016,,
431,-64.53570136,185,79872,39,81.58,0.7759774923324585,0.017507799,-9.35601465702057,0.0003,77.23813943266869,0.2,0.234814453125,0.8618719726800919,-0.046391893847612664,380,45.824405670166016,,
,,,80000,,,0.7712534070014954,0.016959965,-9.290087938308716,0.0003,108.92947672605514,0.2,0.218115234375,0.8290593326091766,-0.05031676960061304,390,48.137229919433594,177.2,141.92912775626172
440,-64.90683666,185,81920,40,81.53,,,,,,,,,,,,,
447,-39.00232698,187,83968,41,52.48,0.7712235450744629,0.014244323,-9.267348280549049,0.0003,120.65516545772553,0.2,0.16484375,0.7889414131641388,-0.0419167528511025,400,44.32313919067383,,
,,,85000,,,0.7670695185661316,0.015778039,-9.240869507193565,0.0003,152.5759197473526,0.2,0.1818359375,0.15482431650161743,-0.04762775268754922,410,86.14679718017578,221.2,147.97102979593765
457,-49.54679831000001,187,86016,42,67.46,,,,,,,,,,,,,
463,-54.40602712,189,88064,43,71.5,0.7604629993438721,0.019553129,-9.185344833135606,0.0003,71.36073365807533,0.2,0.2283203125,0.7607981860637665,-0.050960719815338965,420,54.301300048828125,,
,,,90000,,,0.7531728744506836,0.020458076,-9.108365148305893,0.0003,100.18858346939086,0.2,0.22626953125,0.7837039530277252,-0.05075180414132774,430,36.23830032348633,161.5,120.15529261197662
473,-50.43662100999999,190,90112,44,65.77,,,,,,,,,,,,,
480,-37.38523045,191,92160,45,49.68,0.7469255328178406,0.01590871,-9.038770905137062,0.0003,150.81068971157075,0.2,0.182080078125,0.3585625886917114,-0.04959932864876464,440,72.98218536376953,,
487,-37.736438500000006,193,94208,46,50.8,0.7397125959396362,0.01759487,-8.969651502370834,0.0003,112.44624444246293,0.2,0.212548828125,0.7403860986232758,-0.04878054880537093,450,42.545448303222656,,
,,,95000,,,0.7333965301513672,0.017613064,-8.896182173490525,0.0003,151.13150370121002,0.2,0.1974609375,0.4165283441543579,-0.050008275762957057,460,65.16165924072266,254.1,142.8357708780648
498,-38.6284218,193,96256,47,50.55,,,,,,,,,,,,,
503,-38.233078129999996,195,98304,48,52.08,0.7279098629951477,0.022134846,-8.823171055316925,0.0003,122.3941697359085,0.2,0.251904296875,0.7409088611602783,-0.054681938755675216,470,40.18771743774414,,
,,,100000,,,0.7229700088500977,0.018920943,-8.769284301996231,0.0003,111.07680879831314,0.2,0.219384765625,0.7782161682844162,-0.05134284573723562,480,63.003753662109375,147.2,83.13078326317773
511,-41.41874498999999,196,100352,49,55.81,,,,,,,,,,,,,
517,-51.99319539000002,197,102400,50,74.38,0.7199505567550659,0.017264642,-8.728501507639885,0.0003,142.03609664440154,0.2,0.196142578125,0.6379304528236389,-0.048680752702057364,490,73.54481506347656,,
525,-61.0561987,198,104448,51,85.57,0.7123886346817017,0.02380174,-8.660397428274155,0.0003,60.55914234519005,0.2,0.284912109375,0.84457927942276,-0.0545309721303056,500,13.236658096313477,,
,,,105000,,,0.7092593312263489,0.022364417,-8.608095413446426,0.0003,38.36295602023601,0.2,0.266455078125,0.5878606140613556,-0.045550462853861974,510,10.223368644714355,177.2,111.75268607077888
534,-74.28194481,199,106496,52,108.25,,,,,,,,,,,,,
540,-62.484222370000005,200,108544,53,94.24,0.7029012441635132,0.01772078,-8.554005798697471,0.0003,112.78639856576919,0.2,0.17626953125,0.6759831607341766,-0.046391385057359,520,36.80352783203125,,
,,,110000,,,0.6997188329696655,0.018060956,-8.502801549434661,0.0003,95.72380921840667,0.2,0.204833984375,0.7704739570617676,-0.04996477242093533,530,37.919315338134766,319.5,200.3542854067695
551,-73.6447986,200,110592,54,113.92,,,,,,,,,,,,,
558,-55.553666830000004,201,112640,55,91.55,0.6899511218070984,0.021313414,-8.423360723257066,0.0003,93.28769947290421,0.2,0.234375,0.7495507299900055,-0.054488988615048584,540,37.18885040283203,,
565,-47.61667436,202,114688,56,79.43,0.682144820690155,0.026429694,-8.317837285995484,0.0003,55.00365439653397,0.2,0.2875,0.8819335326552391,-0.0619880938436836,550,21.157472610473633,,
,,,115000,,,0.6772617101669312,0.021655504,-8.248000073432923,0.0003,75.85692975521087,0.2,0.243115234375,0.8256551772356033,-0.053732512448914346,560,34.64250946044922,172.3,102.41980956759653
575,-52.944386269999995,202,116736,57,91.53,,,,,,,,,,,,,
580,-34.35732656,204,118784,58,63.33,0.6714271306991577,0.019415628,-8.189766666293144,0.0003,86.82609242200851,0.2,0.216259765625,0.8104770183563232,-0.055532382079400124,570,50.549072265625,,
,,,120000,,,0.6702494621276855,0.019095741,-8.148552972078324,0.0003,95.3858677983284,0.2,0.223046875,0.4131336212158203,-0.054560457571642476,580,35.58797836303711,269.3,146.05286139255912
590,-36.605371420000004,204,120832,59,71.5,,,,,,,,,,,,,
597,-38.07970262,205,122880,60,70.94,0.6642417311668396,0.026814267,-8.099965444207191,0.0003,64.27971525192261,0.2,0.287548828125,0.8551238924264908,-0.060989864307339305,590,23.64501190185547,,
604,-39.65675220000001,206,124928,61,71.55,0.6600396633148193,0.028025884,-8.044686734676361,0.0003,42.56953461170197,0.2,0.275048828125,0.8555105179548264,-0.05510404405649751,600,9.939739227294922,,
,,,125000,,,0.6556438207626343,0.0225111,-7.987812080979348,0.0003,68.0173549413681,0.2,0.237060546875,0.8067696392536163,-0.052633125212742014,610,21.96872901916504,242.6,137.67955744701902
615,-33.32755098,206,126976,62,58.15,,,,,,,,,,,,,
622,-22.297345399999998,207,129024,63,40.75,0.651877760887146,0.023590907,-7.943709126114845,0.0003,77.11537784337997,0.2,0.25087890625,0.33641302585601807,-0.059549808863084766,620,32.15396499633789,,
,,,130000,,,0.6476575136184692,0.02482086,-7.890121121704579,0.0003,56.86025291085243,0.2,0.26728515625,0.8535468876361847,-0.05675134669872932,630,23.50868034362793,139.9,75.82397595929505
630,-29.87034472,207,131072,64,59.04,,,,,,,,,,,,,
637,-32.292734679999995,208,133120,65,66.39,0.642446756362915,0.021788973,-7.825296024978161,0.0003,63.74312897324562,0.2,0.254541015625,0.8420028835535049,-0.05737511778133921,640,18.834321975708008,,
,,,135000,,,0.6358712911605835,0.024202826,-7.755292646586895,0.0003,62.98434038162232,0.2,0.27080078125,0.8432322293519974,-0.05891920758876949,650,18.49208641052246,60.5,30.251636418543058
645,-35.84911815,209,135168,66,74.91,,,,,,,,,,,,,
652,-46.899771830000006,210,137216,67,95.04,0.6306564211845398,0.029171443,-7.677540916204452,0.0003,44.23408329188824,0.2,0.294482421875,0.8832903355360031,-0.05691012209863402,660,29.15709686279297,,
659,-45.54908169,211,139264,68,95.18,0.6225417256355286,0.041410178,-7.5950893118977545,0.0003,21.310880321264268,0.2,0.377978515625,0.9264631420373917,-0.06574772134190425,670,8.291463851928711,,
,,,140000,,,0.6169809103012085,0.022663286,-7.508481153845787,0.0003,57.53149116635323,0.2,0.24541015625,0.809076800942421,-0.05326141768018715,680,20.353992462158203,48.2,19.627342666615732
666,-48.22364328,212,141312,69,97.52,,,,,,,,,,,,,
671,-29.20356513,213,143360,70,62.05,0.6143094301223755,0.021048453,-7.455971176922321,0.0003,71.91400089859962,0.2,0.24052734375,0.7769588828086853,-0.05513324794010259,690,30.783044815063477,,
,,,145000,,,0.6109515428543091,0.024427399,-7.417868891358376,0.0003,77.14905010461807,0.2,0.261181640625,0.13542813062667847,-0.06091907104710117,700,29.56601905822754,249.8,142.4526676717447
681,-24.08660591,213,145408,71,49.52,,,,,,,,,,,,,
688,-21.831781880000005,214,147456,72,51.35,0.6078107953071594,0.03254088,-7.376154126226902,0.0003,42.44362447857857,0.2,0.326513671875,0.8557339608669281,-0.06419999699865002,710,16.152448654174805,,
695,-29.426945690000004,214,149504,73,66.72,0.6029369235038757,0.025123939,-7.321697749197483,0.0003,55.97044340968132,0.2,0.271435546875,0.8067643642425537,-0.060921319818589836,720,31.97649383544922,,
,,,150000,,,0.5990428924560547,0.028023854,-7.268695534765721,0.0003,41.19881238043308,0.2,0.297607421875,0.8146354705095291,-0.05854182702023536,730,19.452550888061523,223.9,127.65131045609887
705,-29.00278097,214,151552,74,65.87,,,,,,,,,,,,,
711,-29.394929760000004,215,153600,75,72.22,0.5950217247009277,0.024982357,-7.2146275117993355,0.0003,58.86361035704613,0.2,0.26748046875,0.7968002408742905,-0.05875155207468197,740,25.25438690185547,,
,,,155000,,,0.5901325941085815,0.02957268,-7.146450716257095,0.0003,62.97877199649811,0.2,0.292578125,0.7605721056461334,-0.062202754634199664,750,24.327491760253906,147.9,85.33250327329151
719,-33.75107269,216,155648,76,83.68,,,,,,,,,,,,,
726,-35.393898629999995,216,157696,77,95.46,0.583579957485199,0.03153969,-7.068153250217438,0.0003,29.94555017054081,0.2,0.3359375,0.798080325126648,-0.06262442888692021,760,7.655663967132568,,
733,-31.11712976,217,159744,78,89.54,0.5777215957641602,0.04272368,-6.969384995102883,0.0003,29.02423102259636,0.2,0.388623046875,0.881483256816864,-0.0681102888454916,770,14.449801445007324,,
,,,160000,,,0.5736701488494873,0.026572853,-6.92025131136179,0.0003,44.96202724575996,0.2,0.290283203125,0.6623260676860809,-0.05253448410658166,780,17.429704666137695,148.0,99.44856608633708
742,-36.38601732,217,161792,79,109.01,,,,,,,,,,,,,
748,-36.881795419999996,219,163840,80,112.87,0.5685955286026001,0.04126808,-6.847458407282829,0.0003,20.773145973682404,0.2,0.38701171875,0.87933699041605,-0.06093684693914838,790,4.560949802398682,,
,,,165000,,,0.5660356283187866,0.02251083,-6.8074029862880705,0.0003,46.39532555341721,0.2,0.26650390625,0.7678027302026749,-0.057901488477364184,800,18.929157257080078,58.6,53.38823804793647
754,-35.16546515,219,165888,81,105.91,,,,,,,,,,,,,
761,-36.278338479999995,220,167936,82,114.79,0.5600626468658447,0.032182746,-6.7351796388626095,0.0003,29.90262315571308,0.2,0.3125,0.8366421461105347,-0.06538077305885963,810,11.80741024017334,,
768,-32.10914349000001,221,169984,83,103.11,0.5533677339553833,0.029845878,-6.651480650901794,0.0003,29.5269966930151,0.2,0.32646484375,0.7220962643623352,-0.05921669365197886,820,5.777353763580322,,
,,,170000,,,0.5493847131729126,0.026572995,-6.576316674053669,0.0003,36.78871876001358,0.2,0.29638671875,0.7946769744157791,-0.059734146864502694,830,14.715987205505371,326.5,208.6513577061356
780,-30.372863150000004,220,172032,84,94.81,,,,,,,,,,,,,
787,-27.712692219999997,221,174080,85,92.08,0.5461345911026001,0.027455622,-6.520783598721027,0.0003,58.28589814305305,0.2,0.289306640625,0.6222529411315918,-0.06352343202161137,840,22.459863662719727,,
,,,175000,,,0.5433443188667297,0.031530224,-6.4677991539239885,0.0003,47.05886848568916,0.2,0.3203125,0.7494417130947113,-0.06354073480761144,850,18.74934196472168,65.7,47.41907405052334
793,-32.976728300000005,221,176128,86,109.92,,,,,,,,,,,,,
799,-25.857628870000003,222,178176,87,92.3,0.5367774367332458,0.03787383,-6.396806097030639,0.0003,31.427963176369666,0.2,0.3796875,0.7983596920967102,-0.06872232779860496,860,18.870101928710938,,
,,,180000,,,0.53179931640625,0.030571077,-6.318316125869751,0.0003,38.22921430468559,0.2,0.318408203125,0.7604860961437225,-0.06387905230512843,870,15.022666931152344,164.2,115.6080362787412
809,-23.939848939999997,222,180224,88,92.17,,,,,,,,,,,,,
816,-22.268046339999998,223,182272,89,93.22,0.5260842442512512,0.03381141,-6.237935876846313,0.0003,36.57348458468914,0.2,0.34580078125,0.7940483838319778,-0.06924618102202658,880,13.97806167602539,,
822,-26.41869616,224,184320,90,112.24,0.5226432085037231,0.032752786,-6.17278363853693,0.0003,40.98189172744751,0.2,0.33671875,0.7857572883367538,-0.06749131738033612,890,16.204322814941406,,
,,,185000,,,0.5135577917098999,0.055125684,-6.053362630307674,0.0003,13.115749391913415,0.2,0.461328125,0.7886267453432083,-0.06939570212853141,900,4.549787998199463,169.9,112.75643151404002
831,-29.46202052,224,186368,91,122.46,,,,,,,,,,,,,
837,-27.7473475,224,188416,92,123.82,0.5082381367683411,0.049341872,-5.962741854786873,0.0003,10.80335537046194,0.2,0.44658203125,0.6959805190563202,-0.06972843639669009,910,2.1026504039764404,,
,,,190000,,,0.5033058524131775,0.024928106,-5.877236242592335,0.0003,35.348768228292464,0.2,0.271533203125,0.7333555221557617,-0.057578064377594274,920,15.249543190002441,236.0,166.45656471042895
847,-26.870446030000004,224,190464,93,130.92,,,,,,,,,,,,,
855,-27.885388749999997,225,192512,94,142.96,0.49826014041900635,0.033907756,-5.7907835960388185,0.0003,24.776679322123528,0.2,0.329150390625,0.7589700073003769,-0.06573761999316048,930,9.110332489013672,,
861,-27.041556919999994,225,194560,95,143.17,0.49413272738456726,0.031532682,-5.729482811689377,0.0003,24.61084307730198,0.2,0.337890625,0.6741456091403961,-0.06770565535407513,940,11.033875465393066,,
,,,195000,,,0.49121910333633423,0.027002122,-5.67163451910019,0.0003,37.48285819888115,0.2,0.287451171875,0.6422769129276276,-0.06256881768349558,950,21.431581497192383,158.0,126.98474288342986
871,-25.52995837,225,196608,96,143.04,,,,,,,,,,,,,
878,-21.61299571,226,198656,97,135.43,0.4865436255931854,0.033885974,-5.59783702492714,0.0003,30.920631024241448,0.2,0.348876953125,0.7185957729816437,-0.06648632776923477,960,14.590578079223633,,
,,,200000,,,0.47993552684783936,0.04561897,-5.5046393245458605,0.0003,23.814478719234465,0.2,0.412060546875,0.7439616024494171,-0.06931259186530951,970,7.927633762359619,186.1,159.641213068238
887,-11.227571020000001,226,200704,98,105.7,,,,,,,,,,,,,
894,-10.116438470000002,226,202752,99,115.73,0.4756036400794983,0.03366913,-5.426553331315517,0.0003,32.891954565048216,0.2,0.3361328125,0.7350060343742371,-0.06576208461192437,980,16.659000396728516,,
900,-11.18510946,227,204800,100,126.66,0.4712952971458435,0.03720565,-5.345617598295211,0.0003,33.29918717741966,0.2,0.37255859375,0.7164171636104584,-0.06572043205960654,990,12.11768913269043,,
,,,205000,,,0.4664383828639984,0.04253541,-5.26829848587513,0.0003,22.410860705375672,0.2,0.3966796875,0.6695142388343811,-0.06797087806626223,1000,8.77457046508789,65.6,62.113601830322295
907,-1.7710828100000007,227,206848,101,121.65,,,,,,,,,,,,,
913,0.1252530599999996,228,208896,102,123.53,0.46525946259498596,0.029487964,-5.2249120190739635,0.0003,49.578793621063234,0.2,0.291650390625,0.6482012569904327,-0.06472809378174134,1010,22.102245330810547,,
,,,210000,,,0.4602528214454651,0.04409897,-5.165355135500431,0.0003,21.792233392596245,0.2,0.403564453125,0.7439268827438354,-0.06784600796527229,1020,13.227137565612793,420.3,321.20024480064166
926,-2.55372655,227,210944,103,144.93,,,,,,,,,,,,,
933,-1.3180475099999998,228,212992,104,140.93,0.457226425409317,0.039574336,-5.107990810275078,0.0003,20.1569986641407,0.2,0.390380859375,0.4947807192802429,-0.0681249379500514,1030,6.799245834350586,,
,,,215000,,,0.45417821407318115,0.029205788,-5.051134833693505,0.0003,44.73707537055016,0.2,0.30732421875,0.5027389824390411,-0.0639909258519765,1040,21.646093368530273,139.8,113.18861737854313
943,3.19884452,227,215040,105,121.7,,,,,,,,,,,,,
949,2.7269286999999998,228,217088,106,111.09,0.44959065318107605,0.03656447,-4.979923978447914,0.0003,43.02978815436363,0.2,0.334716796875,0.3246449828147888,-0.06900962795334635,1050,22.734472274780273,,
955,2.5167873700000003,229,219136,107,111.37,0.4449451267719269,0.03660182,-4.898670694231987,0.0003,29.64912275671959,0.2,0.37021484375,0.4487437605857849,-0.06261950851476286,1060,8.04771900177002,,
,,,220000,,,0.44242578744888306,0.032409534,-4.8363537907600405,0.0003,48.74473523497581,0.2,0.323779296875,0.4970587491989136,-0.0693909386798623,1070,19.240478515625,250.6,203.74376748926005
966,7.225981169999999,228,221184,108,92.32,,,,,,,,,,,,,
972,8.98532254,229,223232,109,91.16,0.43914681673049927,0.04073497,-4.776046399772167,0.0003,38.754931980371474,0.2,0.38037109375,0.5402741432189941,-0.06657519064610824,1080,16.499652862548828,,
,,,225000,,,0.43424326181411743,0.04138738,-4.701144255697727,0.0003,32.90273995995521,0.2,0.39453125,0.6033241748809814,-0.07297970297804568,1090,12.882225036621094,154.1,130.5220385291177
980,10.59617677,229,225280,110,104.19,,,,,,,,,,,,,
987,12.80719034,230,227328,111,87.12,0.43097567558288574,0.03606554,-4.626559226214885,0.0003,45.09836129546166,0.2,0.371875,0.4935274124145508,-0.07142907998349983,1100,20.12803840637207,,
993,11.96561981,230,229376,112,94.21,0.4266725182533264,0.037908375,-4.5564139559865,0.0003,42.013427543640134,0.2,0.36875,0.5111846923828125,-0.07225721676077228,1110,21.03589630126953,,
,,,230000,,,0.42236757278442383,0.04814335,-4.472420993447304,0.0003,30.01788878440857,0.2,0.429833984375,0.5596100091934204,-0.06844593529822304,1120,15.869351387023926,384.6,295.10316583302335
1005,10.860441960000003,230,231424,113,89.67,,,,,,,,,,,,,
1012,11.601429889999999,230,233472,114,93.33,0.4192764163017273,0.037427433,-4.411111125349999,0.0003,46.72065855264664,0.2,0.358349609375,0.40728408098220825,-0.07289810662623494,1130,21.889577865600586,,
,,,235000,,,0.41541171073913574,0.055397227,-4.342583805322647,0.0003,24.16940298974514,0.2,0.434765625,0.4354298710823059,-0.07066873750882223,1140,15.436128616333008,260.6,212.60772339477262
1023,12.98229892,230,235520,115,105.12,,,,,,,,,,,,,
1030,13.911017979999999,230,237568,116,112.51,0.4119182229042053,0.048058905,-4.275208957493305,0.0003,28.056336283683777,0.2,0.4314453125,0.5947350561618805,-0.07487333452445455,1150,11.696427345275879,,
1036,17.928071550000002,231,239616,117,131.86,0.4076266586780548,0.06654462,-4.195449288189411,0.0003,9.832200764119625,0.2,0.49326171875,0.3456559181213379,-0.06820602318039164,1160,3.9617180824279785,,
,,,240000,,,0.40519022941589355,0.039696228,-4.127518166601658,0.0003,25.09236187040806,0.2,0.371484375,0.5379257500171661,-0.07065766287269071,1170,11.331938743591309,344.2,288.05794387322965
1048,17.68614066,230,241664,118,132.54,,,,,,,,,,,,,
1054,19.071158829999998,231,243712,119,133.79,0.40199369192123413,0.03321325,-4.077832353115082,0.0003,25.700746139883996,0.2,0.34228515625,0.46747952699661255,-0.06747837531147524,1180,11.226028442382812,,
,,,245000,,,0.3976941704750061,0.05513101,-4.0028724193573,0.0003,13.76295871734619,0.2,0.43505859375,0.4937312602996826,-0.06837129294872284,1190,7.171906471252441,297.8,256.80304292238577
1065,22.81426204,230,245760,120,143.36,,,,,,,,,,,,,
1071,25.617975670000007,231,247808,121,158.02,0.39418792724609375,0.043601103,-3.9136521987617017,0.0003,21.33072013258934,0.2,0.398876953125,0.49912530183792114,-0.06966011261101812,1200,13.889772415161133,,
1077,27.15200801,231,249856,122,158.11,0.3920394778251648,0.031672407,-3.864985778182745,0.0003,41.047192299365996,0.2,0.349853515625,0.49775218963623047,-0.06915464064804837,1210,16.4882869720459,,
