time/total_timesteps,time/episodes,rollout/ep_len_mean,time/time_elapsed,time/fps,rollout/ep_rew_mean,train/critic_loss,train/ent_coef_loss,train/n_updates,train/ent_coef,train/actor_loss,train/learning_rate,eval/mean_reward,eval/mean_ep_length
2364,404,5.99,25,92,2.52241174,10.477130889892578,-12.654386520385742,2263,0.5104227066040039,-15.977649688720703,0.0003,,
2382,408,5.96,25,92,2.48778796,12.63231086730957,-12.672140121459961,2281,0.5077377557754517,-15.50942611694336,0.0003,,
2407,412,6.0,25,92,2.53416059,8.481304168701172,-12.847992897033691,2306,0.5040357708930969,-14.65267562866211,0.0003,,
2439,416,6.05,26,92,2.52273503,10.48708724975586,-12.921518325805664,2338,0.499308317899704,-15.208171844482422,0.0003,,
2473,420,6.13,26,92,2.5838864200000002,9.732219696044922,-13.065640449523926,2372,0.494344025850296,-14.268722534179688,0.0003,,
2494,424,6.12,27,92,2.6533966700000002,9.916877746582031,-13.378414154052734,2393,0.4913059175014496,-15.89317512512207,0.0003,,
2523,428,6.2,27,91,2.7500351600000004,8.776254653930664,-13.430777549743652,2422,0.48712652921676636,-15.825723648071289,0.0003,,
2549,432,6.19,27,91,2.71709058,10.282873153686523,-13.444130897521973,2448,0.4834255576133728,-14.877473831176758,0.0003,,
2571,436,6.11,28,91,2.670941450000001,6.959053993225098,-13.447896957397461,2470,0.48032692074775696,-14.391214370727539,0.0003,,
2597,440,6.08,28,91,2.6343643199999995,7.898238182067871,-14.013755798339844,2496,0.4766857624053955,-13.251084327697754,0.0003,,
2627,444,6.12,28,91,2.6307223399999993,10.352910995483398,-13.79163932800293,2526,0.4725305438041687,-14.179693222045898,0.0003,,
2646,448,6.13,29,91,2.6198806,8.435328483581543,-13.873007774353027,2545,0.46994438767433167,-13.589983940124512,0.0003,,
2673,452,6.19,29,90,2.68440036,7.321536064147949,-14.235641479492188,2572,0.4663148522377014,-13.68069076538086,0.0003,,
2697,456,6.18,29,90,2.6250345,11.376596450805664,-13.542351722717285,2596,0.4630976617336273,-14.910400390625,0.0003,,
2723,460,6.24,30,90,2.5775529399999995,9.624921798706055,-14.287368774414062,2622,0.4596540629863739,-13.395614624023438,0.0003,,
2743,464,6.23,30,90,2.5484737699999997,8.437217712402344,-14.441357612609863,2642,0.45699959993362427,-12.936488151550293,0.0003,,
2770,468,6.24,30,90,2.6287364600000003,7.525979042053223,-14.820755958557129,2669,0.4534473717212677,-12.736154556274414,0.0003,,
2787,472,6.16,30,90,2.64541807,6.998221397399902,-14.682817459106445,2686,0.4512028098106384,-13.603748321533203,0.0003,,
2814,476,6.16,31,90,2.7201631,9.48674201965332,-14.702066421508789,2713,0.44764238595962524,-14.20709228515625,0.0003,,
2835,480,6.1,31,90,2.70995815,10.001208305358887,-15.14956283569336,2734,0.4448752999305725,-13.199556350708008,0.0003,,
2859,484,6.12,31,90,2.7621641799999996,6.583837509155273,-15.292263984680176,2758,0.4417244493961334,-12.508709907531738,0.0003,,
2881,488,6.08,32,90,2.6868194000000005,6.339102745056152,-15.79056167602539,2780,0.4388355016708374,-12.132633209228516,0.0003,,
2901,492,6.11,32,89,2.6950771399999995,7.608614921569824,-15.765130043029785,2800,0.4362083673477173,-13.622664451599121,0.0003,,
2926,496,6.14,32,89,2.7158132099999994,4.262033462524414,-15.811629295349121,2825,0.4329468011856079,-12.685626983642578,0.0003,,
2947,500,6.07,32,89,2.6371281000000004,6.961264610290527,-15.611412048339844,2846,0.4302387535572052,-12.163322448730469,0.0003,,
2966,504,6.02,33,89,2.6372467700000004,7.494952201843262,-15.377700805664062,2865,0.427837073802948,-13.057382583618164,0.0003,,
2986,508,6.04,33,89,2.62672659,8.013483047485352,-15.547792434692383,2885,0.4253554046154022,-13.004791259765625,0.0003,,
3006,512,5.99,33,89,2.6012028299999996,3.971994638442993,-15.737396240234375,2905,0.4229043126106262,-12.531705856323242,0.0003,,
3028,516,5.89,33,89,2.60738832,7.393579006195068,-15.439569473266602,2927,0.42023032903671265,-13.487275123596191,0.0003,,
3048,520,5.75,34,89,2.52348278,4.688551425933838,-16.024372100830078,2947,0.417833149433136,-13.02520751953125,0.0003,,
3080,524,5.86,34,89,2.54555235,6.781125068664551,-16.08863639831543,2979,0.4139910042285919,-12.973714828491211,0.0003,,
3104,528,5.81,34,88,2.4610289,6.989659309387207,-16.159847259521484,3003,0.4111211895942688,-12.058141708374023,0.0003,,
3125,532,5.76,35,88,2.4981252300000003,6.529086112976074,-16.28483009338379,3024,0.4086160659790039,-12.662416458129883,0.0003,,
3144,536,5.73,35,88,2.4719276900000002,6.258711814880371,-16.359167098999023,3043,0.40635740756988525,-12.118752479553223,0.0003,,
3166,540,5.69,35,88,2.4755327200000004,5.758959770202637,-16.12445831298828,3065,0.4037832021713257,-12.828733444213867,0.0003,,
3194,544,5.67,36,88,2.52006568,6.374972343444824,-16.52918815612793,3093,0.4005593955516815,-12.59609603881836,0.0003,,
3210,548,5.64,36,88,2.5111818699999997,5.662154674530029,-16.677295684814453,3109,0.3987257778644562,-11.869108200073242,0.0003,,
3237,552,5.64,36,88,2.4763466,4.797495365142822,-16.474998474121094,3136,0.395647257566452,-11.996463775634766,0.0003,,
3261,556,5.64,36,88,2.51512789,5.067683696746826,-16.45465087890625,3160,0.39291417598724365,-12.667972564697266,0.0003,,
3278,560,5.55,37,88,2.5386518000000002,5.820279121398926,-16.964021682739258,3177,0.39099180698394775,-11.972949981689453,0.0003,,
3300,564,5.57,37,88,2.5326085999999997,4.578425884246826,-17.313987731933594,3199,0.38850539922714233,-9.949664115905762,0.0003,,
3334,568,5.64,37,87,2.56730274,4.156182765960693,-17.03451919555664,3233,0.3846743404865265,-11.106283187866211,0.0003,,
3357,572,5.7,38,87,2.5818757999999997,4.159811973571777,-17.37367057800293,3256,0.3821185231208801,-11.783699035644531,0.0003,,
3383,576,5.69,38,87,2.53954357,4.492620944976807,-17.843215942382812,3282,0.3792233467102051,-10.622281074523926,0.0003,,
3422,580,5.87,38,87,2.62255483,4.69447135925293,-17.86107635498047,3321,0.3748913109302521,-11.363313674926758,0.0003,,
3454,584,5.95,39,87,2.6081807799999996,5.937309741973877,-18.02825164794922,3353,0.3713546395301819,-11.630640029907227,0.0003,,
3484,588,6.03,39,87,2.6320988800000005,3.655641555786133,-18.247264862060547,3383,0.36807769536972046,-10.686171531677246,0.0003,,
3504,592,6.03,40,87,2.63762648,6.115504264831543,-18.027023315429688,3403,0.36592668294906616,-11.305768966674805,0.0003,,
3523,596,5.97,40,87,2.60581049,4.474424839019775,-18.59298324584961,3422,0.36389169096946716,-10.321819305419922,0.0003,,
3547,600,6.0,40,87,2.6039173100000004,4.586176872253418,-18.396591186523438,3446,0.36133599281311035,-10.524616241455078,0.0003,,
3571,604,6.05,40,87,2.6132113799999996,4.25673770904541,-18.495372772216797,3470,0.35879290103912354,-10.422054290771484,0.0003,,
3595,608,6.09,41,87,2.66480005,4.622437477111816,-18.46283721923828,3494,0.35626786947250366,-10.69003677368164,0.0003,,
3619,612,6.13,41,87,2.68105017,4.303528785705566,-18.782026290893555,3518,0.3537582457065582,-10.985773086547852,0.0003,,
3656,616,6.28,42,87,2.7442565400000007,5.342403888702393,-18.886573791503906,3555,0.34991657733917236,-10.89427661895752,0.0003,,
3679,620,6.31,42,87,2.7352027699999995,4.527585029602051,-19.16666030883789,3578,0.34755179286003113,-10.575783729553223,0.0003,,
3702,624,6.22,42,86,2.7253319,2.7654967308044434,-18.98801612854004,3601,0.3452240228652954,-9.75239372253418,0.0003,,
3725,628,6.21,42,86,2.7176248299999997,2.9817206859588623,-19.585704803466797,3624,0.34291109442710876,-9.868722915649414,0.0003,,
3746,632,6.21,43,86,2.7140643399999993,3.2567124366760254,-19.518814086914062,3645,0.34080201387405396,-9.626371383666992,0.0003,,
3767,636,6.23,43,86,2.7167363100000013,3.0297465324401855,-20.064987182617188,3666,0.33869385719299316,-9.879109382629395,0.0003,,
3794,640,6.28,43,86,2.84541815,3.101472854614258,-20.001996994018555,3693,0.3359818160533905,-9.98995304107666,0.0003,,
3819,644,6.25,44,86,2.8383648499999996,2.7514257431030273,-20.394081115722656,3718,0.33347806334495544,-10.19732666015625,0.0003,,
3842,648,6.32,44,86,2.8762375700000002,3.709279775619507,-20.57913589477539,3741,0.33117592334747314,-9.6935453414917,0.0003,,
3868,652,6.31,44,86,2.87010845,2.378911018371582,-20.59309959411621,3767,0.32858553528785706,-9.648337364196777,0.0003,,
3895,656,6.34,44,86,2.8866896200000003,2.9350743293762207,-20.646713256835938,3794,0.3259109556674957,-9.431474685668945,0.0003,,
3921,660,6.43,45,86,2.9364190999999993,3.3817458152770996,-20.406536102294922,3820,0.3233928084373474,-9.612412452697754,0.0003,,
3944,664,6.44,45,86,2.93956628,2.314361333847046,-20.52951431274414,3843,0.321204274892807,-9.824639320373535,0.0003,,
3971,668,6.37,45,86,2.88153403,2.461286783218384,-20.816402435302734,3870,0.31866946816444397,-9.615822792053223,0.0003,,
3997,672,6.4,46,86,2.870342049999999,2.4908223152160645,-20.44404411315918,3896,0.3162439465522766,-9.484945297241211,0.0003,,
4020,676,6.37,46,86,2.8182183100000002,2.120271682739258,-20.923381805419922,3919,0.3141208589076996,-9.393087387084961,0.0003,,
4046,680,6.24,46,86,2.7860460000000007,2.2870283126831055,-20.930482864379883,3945,0.3117440342903137,-8.202106475830078,0.0003,,
4070,684,6.16,47,86,2.7738312299999994,1.7705849409103394,-21.2523136138916,3969,0.3095686137676239,-8.933581352233887,0.0003,,
4098,688,6.14,47,86,2.77518683,2.6742100715637207,-21.57321548461914,3997,0.30702778697013855,-9.126866340637207,0.0003,,
4125,692,6.21,47,86,2.7967755300000006,2.107276439666748,-21.85070037841797,4024,0.3045748174190521,-8.523322105407715,0.0003,,
4152,696,6.29,48,86,2.82308551,2.7803196907043457,-21.847362518310547,4051,0.3021332919597626,-9.18931770324707,0.0003,,
4177,700,6.3,48,86,2.87082342,1.7801353931427002,-22.21969223022461,4076,0.2998815178871155,-8.94839096069336,0.0003,,
4202,704,6.31,48,85,2.89168684,2.080869197845459,-22.40554428100586,4101,0.2976357042789459,-9.19827651977539,0.0003,,
4224,708,6.29,49,85,2.89870273,2.1276800632476807,-22.406864166259766,4123,0.2956722378730774,-8.782079696655273,0.0003,,
4256,712,6.37,49,85,2.96463055,2.6031508445739746,-21.617042541503906,4155,0.2928629219532013,-9.555360794067383,0.0003,,
4277,716,6.21,49,85,2.8638891599999994,2.372076988220215,-21.85147476196289,4176,0.2910598814487457,-9.359853744506836,0.0003,,
4302,720,6.23,50,85,2.9100416300000003,2.2586467266082764,-21.796802520751953,4201,0.28894343972206116,-8.716082572937012,0.0003,,
4321,724,6.19,50,85,2.83450962,2.3271324634552,-22.289480209350586,4220,0.2873604893684387,-8.723636627197266,0.0003,,
4340,728,6.15,50,85,2.82125758,1.6574944257736206,-22.329212188720703,4239,0.2857764959335327,-9.039738655090332,0.0003,,
4357,732,6.11,50,85,2.76048497,2.0807342529296875,-22.487260818481445,4256,0.2843656539916992,-9.082756042480469,0.0003,,
4383,736,6.16,51,85,2.79543924,1.772389531135559,-22.153600692749023,4282,0.2822156250476837,-8.674396514892578,0.0003,,
4409,740,6.15,51,85,2.71651647,1.6844078302383423,-22.548831939697266,4308,0.2800793945789337,-8.783599853515625,0.0003,,
4431,744,6.12,51,85,2.71421357,1.9208866357803345,-22.771751403808594,4330,0.27827972173690796,-8.575727462768555,0.0003,,
4454,748,6.12,52,85,2.7100864,1.8071987628936768,-22.67513656616211,4353,0.2764192521572113,-8.556276321411133,0.0003,,
4473,752,6.05,52,85,2.656380529999999,1.969984769821167,-22.91843032836914,4372,0.27489522099494934,-8.676233291625977,0.0003,,
4501,756,6.06,52,85,2.6284149,1.7613874673843384,-23.651657104492188,4400,0.2726668417453766,-8.058302879333496,0.0003,,
4529,760,6.08,53,85,2.6385566400000005,1.648085117340088,-22.614917755126953,4428,0.2704627513885498,-8.237638473510742,0.0003,,
4555,764,6.11,53,85,2.64875525,1.7989685535430908,-23.22539710998535,4454,0.26844480633735657,-8.429791450500488,0.0003,,
4581,768,6.1,53,85,2.59498646,1.9649635553359985,-23.419601440429688,4480,0.26642075181007385,-7.769044876098633,0.0003,,
4604,772,6.07,53,85,2.62288332,1.8486980199813843,-23.610248565673828,4503,0.2646320164203644,-7.470674991607666,0.0003,,
4623,776,6.03,54,85,2.63597652,2.0620720386505127,-23.909194946289062,4522,0.26316624879837036,-8.274724006652832,0.0003,,
4646,780,6.0,54,85,2.59076265,1.6039564609527588,-23.963199615478516,4545,0.26138558983802795,-7.913594722747803,0.0003,,
4670,784,6.0,54,85,2.59022853,1.439880132675171,-24.6697998046875,4569,0.25951817631721497,-7.404303073883057,0.0003,,
4690,788,5.92,55,85,2.5718930899999997,1.4619927406311035,-25.42636489868164,4589,0.25795891880989075,-7.6901960372924805,0.0003,,
4717,792,5.92,55,85,2.59921787,1.8323490619659424,-25.39874267578125,4616,0.2558533251285553,-7.928024768829346,0.0003,,
4741,796,5.89,55,85,2.5965635299999996,1.6269055604934692,-25.45407485961914,4640,0.25398558378219604,-7.6423420906066895,0.0003,,
4771,800,5.94,56,84,2.5688109900000002,1.6807746887207031,-25.775264739990234,4670,0.2516588270664215,-7.391409397125244,0.0003,,
4789,804,5.87,56,84,2.5287999,1.5541558265686035,-26.262378692626953,4688,0.2502713203430176,-7.145891189575195,0.0003,,
4810,808,5.86,56,84,2.49630657,1.746556043624878,-26.057130813598633,4709,0.2486623078584671,-7.617547512054443,0.0003,,
4840,812,5.84,57,84,2.4080691199999995,1.3814213275909424,-26.35125732421875,4739,0.24637548625469208,-7.29562520980835,0.0003,,
4859,816,5.82,57,84,2.4007838599999998,1.328089952468872,-26.22864532470703,4758,0.24493508040905,-7.422216415405273,0.0003,,
4879,820,5.77,57,84,2.36259622,1.743107795715332,-26.178524017333984,4778,0.2434350997209549,-7.403502464294434,0.0003,,
4902,824,5.81,57,84,2.3561190400000003,1.399192214012146,-26.077796936035156,4801,0.24173402786254883,-7.309174537658691,0.0003,,
4925,828,5.85,58,84,2.36199331,1.1418585777282715,-26.26580238342285,4824,0.24005161225795746,-6.853945255279541,0.0003,,
4942,832,5.85,58,84,2.3702282500000003,1.4685964584350586,-26.36202621459961,4841,0.23882143199443817,-7.2679290771484375,0.0003,,
4967,836,5.84,58,84,2.3877231,1.7171368598937988,-26.330825805664062,4866,0.23703323304653168,-6.866609573364258,0.0003,,
4994,840,5.85,59,84,2.40184447,1.406903624534607,-26.68108367919922,4893,0.2351229339838028,-6.796625137329102,0.0003,,
5000,,,,,,1.2316759824752808,-26.312885284423828,4899,0.23469939827919006,-6.979279518127441,0.0003,4.445475147711113,6.3
5026,844,5.95,59,83,2.40423204,1.5846226215362549,-26.109703063964844,4925,0.23288053274154663,-7.429013252258301,0.0003,,
