time/total_timesteps,time/iterations,rollout/ep_rew_mean,rollout/ep_len_mean,time/time_elapsed,time/fps,train/clip_range,train/entropy_loss,train/std,train/approx_kl,train/n_updates,train/explained_variance,train/clip_fraction,train/value_loss,train/loss,train/policy_gradient_loss,train/learning_rate,eval/mean_reward,eval/mean_ep_length
65000,,,,,,0.2,-23.496660804748537,0.9638227820396423,0.017531542,310,0.532202422618866,0.1517578125,1112.9989358901978,508.8521423339844,-0.052173142807441765,0.0003,427.87979851290584,85.95
65536,32,262.13030209,55.54,161,404,,,,,,,,,,,,,
67584,33,271.71171054,56.89,166,405,0.2,-23.477758622169496,0.962630569934845,0.019539725,320,0.4625871777534485,0.154931640625,1306.3841291427611,498.8409423828125,-0.055424530190066434,0.0003,,
69632,34,270.33708383,56.26,171,407,0.2,-23.46668184399605,0.9625288844108582,0.019770984,330,0.4888617992401123,0.177685546875,1404.036155128479,648.0657348632812,-0.05711072151607368,0.0003,,
70000,,,,,,0.2,-23.4538334608078,0.9612898230552673,0.019053182,340,0.5091802179813385,0.152294921875,1163.997742652893,543.1956176757812,-0.049895422635017894,0.0003,444.785550801456,86.55
71680,35,268.25440505,55.74,177,404,,,,,,,,,,,,,
73728,36,272.20862089999997,56.81,181,405,0.2,-23.439890575408935,0.9608821868896484,0.019233128,350,0.5190920829772949,0.16416015625,1142.728971862793,471.96173095703125,-0.05413535264669918,0.0003,,
75000,,,,,,0.2,-23.42749243378639,0.9599865078926086,0.023799375,360,0.6110451519489288,0.194384765625,1010.8103694915771,432.5370178222656,-0.05500320986611769,0.0003,451.2416400015354,87.15
75776,37,275.56654719,57.32,188,402,,,,,,,,,,,,,
77824,38,280.23914926000003,57.93,193,403,0.2,-23.424411994218826,0.9604199528694153,0.018189922,370,0.6066658794879913,0.1544921875,1071.397382736206,495.3173522949219,-0.04723444911942352,0.0003,,
79872,39,279.36028825,58.08,197,404,0.2,-23.425691133737566,0.9601256251335144,0.021297991,380,0.6227528750896454,0.18681640625,1068.7349006652832,518.177490234375,-0.05880399421439506,0.0003,,
80000,,,,,,0.2,-23.418930333852767,0.9600067138671875,0.01735365,390,0.6339415013790131,0.130322265625,879.9956463813782,265.4168395996094,-0.045348205202026294,0.0003,352.9511279888451,66.4
81920,40,274.3545016,57.2,203,402,,,,,,,,,,,,,
83968,41,282.1594475,59.1,208,403,0.2,-23.413766032457353,0.9593802094459534,0.019469192,400,0.6271814405918121,0.14443359375,992.5823020935059,377.82427978515625,-0.04821480076643638,0.0003,,
85000,,,,,,0.2,-23.395506465435027,0.9583105444908142,0.01701563,410,0.6188956499099731,0.148876953125,964.5273147583008,428.4537658691406,-0.05289493493910413,0.0003,355.4104980558157,66.55
86016,42,278.75577495,58.36,214,401,,,,,,,,,,,,,
88064,43,277.25330826,58.07,218,402,0.2,-23.3825700879097,0.9575410485267639,0.018202025,420,0.6174026131629944,0.13896484375,860.8628356933593,330.1406555175781,-0.047008784787612966,0.0003,,
90000,,,,,,0.2,-23.379194128513337,0.9580273628234863,0.017445043,430,0.624597430229187,0.1443359375,935.8428661346436,381.15032958984375,-0.04704560623504221,0.0003,337.4126232869923,63.1
90112,44,292.05767418,60.78,224,401,,,,,,,,,,,,,
92160,45,294.35325313,61.59,229,402,0.2,-23.384561866521835,0.9582962989807129,0.01852677,440,0.6230437755584717,0.128076171875,1140.8930212020873,562.4002075195312,-0.04485785173601471,0.0003,,
94208,46,291.76985916,60.73,233,402,0.2,-23.373325622081758,0.956839382648468,0.018574312,450,0.6663049459457397,0.140234375,866.0091779708862,235.54310607910156,-0.04932019005791517,0.0003,,
95000,,,,,,0.2,-23.35061994791031,0.9559258818626404,0.018799353,460,0.662415087223053,0.153662109375,906.0273630142212,396.7912902832031,-0.04996915936062578,0.0003,298.82372145950796,56.0
96256,47,274.17474931,56.95,239,401,,,,,,,,,,,,,
98304,48,295.19173241000004,60.83,244,402,0.2,-23.3470822930336,0.9562188386917114,0.016798474,470,0.7089008390903473,0.13525390625,741.548876953125,335.8891296386719,-0.04588758692261763,0.0003,,
100000,,,,,,0.2,-23.35408208966255,0.9568482637405396,0.016025877,480,0.6640523672103882,0.117822265625,961.606629562378,358.2538146972656,-0.04268172460142523,0.0003,357.7335912927985,66.8
100352,49,305.00190113,63.17,250,400,,,,,,,,,,,,,
102400,50,311.69025533,64.23,254,401,0.2,-23.35287834405899,0.9561940431594849,0.017005026,490,0.6353470385074615,0.128759765625,893.6747702598572,355.9769287109375,-0.045185645308811216,0.0003,,
104448,51,290.84516492999995,60.19,259,402,0.2,-23.346877419948576,0.9563297033309937,0.01886421,500,0.6858834028244019,0.151123046875,861.2803464889527,367.4333801269531,-0.048369901269325055,0.0003,,
105000,,,,,,0.2,-23.337088143825532,0.9555087685585022,0.019166056,510,0.6223464012145996,0.134375,900.3248268127442,249.7266387939453,-0.04438838904898148,0.0003,347.401762117818,65.25
106496,52,299.30438329000003,61.82,265,400,,,,,,,,,,,,,
108544,53,304.13518895,62.79,270,401,0.2,-23.32198201417923,0.954546332359314,0.017044896,520,0.7231394052505493,0.142333984375,664.4840218544007,289.2228698730469,-0.049543323379475625,0.0003,,
110000,,,,,,0.2,-23.30313269495964,0.9533573389053345,0.018955836,530,0.7117844820022583,0.133154296875,756.6973601341248,275.6466064453125,-0.04511350834800396,0.0003,331.37119543850423,62.15
110592,54,313.43116061,64.75,276,400,,,,,,,,,,,,,
112640,55,309.58038984,63.93,280,401,0.2,-23.283088541030885,0.952293872833252,0.019323729,540,0.7253385186195374,0.141748046875,649.6743638038636,265.97735595703125,-0.04289853391237557,0.0003,,
114688,56,304.74241005999994,62.86,285,401,0.2,-23.26086066365242,0.9510626196861267,0.019089414,550,0.7769145369529724,0.13935546875,601.6689984321595,256.371826171875,-0.046942542187753136,0.0003,,
115000,,,,,,0.2,-23.239020657539367,0.9496986269950867,0.016502757,560,0.7824768424034119,0.120654296875,604.951277256012,238.05120849609375,-0.04447472238971386,0.0003,385.5515787601471,72.25
116736,57,300.07712979,61.87,291,400,,,,,,,,,,,,,
118784,58,307.66260632,63.61,296,400,0.2,-23.221078723669052,0.9492840766906738,0.014443817,570,0.73733851313591,0.10810546875,667.8235483169556,275.06866455078125,-0.04238749163632747,0.0003,,
120000,,,,,,0.2,-23.21840518116951,0.9493879675865173,0.018261023,580,0.7856568694114685,0.148193359375,593.0082376480102,210.65155029296875,-0.04513799026608467,0.0003,465.0460417807102,89.2
120832,59,306.06516325000007,63.33,303,398,,,,,,,,,,,,,
122880,60,308.97466380000003,64.04,307,399,0.2,-23.21543205976486,0.9490218758583069,0.016028825,590,0.7610385119915009,0.122216796875,622.359592628479,198.50146484375,-0.043845268245786426,0.0003,,
124928,61,301.02877348000004,62.15,312,399,0.2,-23.210194140672684,0.9487102627754211,0.017629836,600,0.777551680803299,0.1267578125,538.0480614662171,262.6203918457031,-0.043531950266333296,0.0003,,
125000,,,,,,0.2,-23.207470607757568,0.9492825865745544,0.01717801,610,0.793489083647728,0.137158203125,492.2855481147766,186.00137329101562,-0.04614404549938626,0.0003,405.0795268930495,76.05
126976,62,308.38528588,63.46,318,398,,,,,,,,,,,,,
129024,63,302.97344909,62.35,323,399,0.2,-23.200207525491713,0.9476971626281738,0.020750057,620,0.8066526055335999,0.1474609375,527.686538887024,148.32562255859375,-0.045616064066416585,0.0003,,
130000,,,,,,0.2,-23.174378824234008,0.946679949760437,0.014970074,630,0.7690500915050507,0.122607421875,604.5980136871337,242.82736206054688,-0.04349063969857525,0.0003,390.68804881200197,74.0
131072,64,312.36234440000004,64.47,329,397,,,,,,,,,,,,,
133120,65,319.56665580000004,66.27,334,398,0.2,-23.17255963087082,0.9473125338554382,0.017463828,640,0.7913103997707367,0.1359375,510.16272807121277,136.88856506347656,-0.042686381816747596,0.0003,,
135000,,,,,,0.2,-23.170323407649995,0.9466572999954224,0.01693498,650,0.7787812054157257,0.12978515625,572.6813554286957,217.1193389892578,-0.040503539636847566,0.0003,365.2450446248055,68.5
135168,66,334.10360423,68.91,340,397,,,,,,,,,,,,,
137216,67,328.2397270200001,67.8,344,397,0.2,-23.1531874358654,0.9455037713050842,0.017749459,660,0.8427840322256088,0.161328125,405.15642409324647,201.2833251953125,-0.04679936631000601,0.0003,,
139264,68,315.91766458000006,65.27,349,398,0.2,-23.138986939191817,0.9451490044593811,0.016465407,670,0.8198386132717133,0.133837890625,488.402472448349,142.12965393066406,-0.04315896815969609,0.0003,,
140000,,,,,,0.2,-23.1345458984375,0.9449469447135925,0.018074946,680,0.8240393996238708,0.14541015625,444.2040208816528,152.16160583496094,-0.046873158414382485,0.0003,310.24612058401107,58.65
141312,69,314.65777277,65.18,355,397,,,,,,,,,,,,,
143360,70,312.89050261999995,64.69,359,398,0.2,-23.125110071897506,0.9444108605384827,0.019054176,690,0.8308881968259811,0.1478515625,414.946418428421,149.45498657226562,-0.047070058766985313,0.0003,,
145000,,,,,,0.2,-23.1136658847332,0.9435357451438904,0.02247509,700,0.84809210896492,0.156787109375,379.4147989273071,149.5484161376953,-0.047922214135178366,0.0003,315.88270045518874,59.95
145408,71,318.16246189000003,65.68,365,397,,,,,,,,,,,,,
147456,72,322.21707134,66.4,370,398,0.2,-23.098542761802673,0.9427770972251892,0.01673032,710,0.8201297670602798,0.137060546875,479.8150761604309,183.3793487548828,-0.04736066425975878,0.0003,,
149504,73,333.58365059999994,68.34,374,399,0.2,-23.080586022138597,0.9415761232376099,0.018264832,720,0.8307658135890961,0.146630859375,463.64831738471986,218.10073852539062,-0.04674328176770359,0.0003,,
150000,,,,,,0.2,-23.063307291269304,0.9409113526344299,0.018141605,730,0.8737856894731522,0.157861328125,388.46429347991943,84.91831970214844,-0.04684226935787592,0.0003,414.72575318813324,77.6
151552,74,333.84337583,68.44,381,397,,,,,,,,,,,,,
153600,75,328.1927354,67.85,385,398,0.2,-23.05898659825325,0.9409650564193726,0.01609008,740,0.8187029659748077,0.129248046875,506.63338589668274,194.15504455566406,-0.04424763039278332,0.0003,,
155000,,,,,,0.2,-23.059382367134095,0.9413281679153442,0.019214198,750,0.8723242580890656,0.152587890625,354.01554980278013,133.3748016357422,-0.044112704769941044,0.0003,404.48502124249933,75.5
155648,76,324.74349608999995,67.1,392,396,,,,,,,,,,,,,
157696,77,328.23860526000004,67.58,396,397,0.2,-23.05893267393112,0.9408764243125916,0.020756796,760,0.8385628163814545,0.161474609375,364.64936604499815,152.0731658935547,-0.047787475827499294,0.0003,,
159744,78,330.98701086,68.06,401,397,0.2,-23.04431785941124,0.9397085309028625,0.019159537,770,0.8377020210027695,0.148974609375,444.54520030021666,165.86312866210938,-0.048118773655733096,0.0003,,
160000,,,,,,0.2,-23.019464945793153,0.9382256865501404,0.015165186,780,0.8416520953178406,0.129345703125,380.5935772418976,154.802001953125,-0.04188695577904582,0.0003,420.91005881614984,83.0
161792,79,341.8128788499999,70.05,408,396,,,,,,,,,,,,,
163840,80,337.25993274999996,68.85,412,396,0.2,-22.993468463420868,0.9370853304862976,0.020112105,790,0.8275426626205444,0.15673828125,437.4358082294464,235.6014862060547,-0.047389063437003644,0.0003,,
165000,,,,,,0.2,-22.984805619716646,0.9370843172073364,0.022194471,800,0.8510874062776566,0.1548828125,385.3423828125,234.3704071044922,-0.047223852921160867,0.0003,426.96578015983107,88.85
165888,81,330.00211829,67.47,419,395,,,,,,,,,,,,,
167936,82,320.68771219999996,65.69,424,395,0.2,-22.9807650744915,0.9368210434913635,0.02426477,810,0.8832229971885681,0.17412109375,329.0873524188995,98.61398315429688,-0.04698744501802139,0.0003,,
169984,83,320.20599455,66.17,429,396,0.2,-22.971333694458007,0.9360983967781067,0.022252977,820,0.8545313328504562,0.179248046875,380.1393954753876,73.89059448242188,-0.050653500120097304,0.0003,,
170000,,,,,,0.2,-22.962532031536103,0.9358519315719604,0.019880537,830,0.8161241114139557,0.14873046875,537.0288311481476,224.0755157470703,-0.04523479386989493,0.0003,352.29263969287274,69.75
172032,84,318.98663536,66.02,435,395,,,,,,,,,,,,,
174080,85,320.51642672,66.42,440,395,0.2,-22.956291961669923,0.9355917572975159,0.021485517,840,0.8516296893358231,0.16494140625,389.77156314849856,84.4577865600586,-0.04977571842027828,0.0003,,
175000,,,,,,0.2,-22.954021948575974,0.9356009364128113,0.018008422,850,0.8271464705467224,0.1384765625,458.5644974708557,262.7554626464844,-0.04482453000237001,0.0003,434.25695529729126,88.4
176128,86,327.86910707999994,67.93,446,394,,,,,,,,,,,,,
178176,87,333.55085553,68.89,451,394,0.2,-22.94559366106987,0.9349124431610107,0.018343087,860,0.8360483050346375,0.1408203125,421.22998704910276,148.0093994140625,-0.04413124012935441,0.0003,,
180000,,,,,,0.2,-22.9387045443058,0.9347370862960815,0.018611891,870,0.787064865231514,0.138916015625,560.1284903526306,160.48831176757812,-0.0427997646300355,0.0003,440.24629906397314,90.65
180224,88,339.4015382199999,69.78,458,393,,,,,,,,,,,,,
182272,89,343.76909821000004,70.28,463,393,0.2,-22.93155673146248,0.934226393699646,0.01792126,880,0.8715313076972961,0.143701171875,371.83314208984376,75.12245178222656,-0.04577322977420408,0.0003,,
184320,90,343.91645053,70.19,467,393,0.2,-22.920732527971268,0.9335158467292786,0.017486282,890,0.8742143213748932,0.1369140625,413.2046444416046,131.927978515625,-0.041068873115000314,0.0003,,
185000,,,,,,0.2,-22.91818544268608,0.9339638352394104,0.018432545,900,0.859648659825325,0.13759765625,420.6128874778748,116.88597106933594,-0.04237884886097163,0.0003,400.75143526941537,76.65
186368,91,352.48386357000004,71.6,474,392,,,,,,,,,,,,,
188416,92,347.60906524999996,71.53,479,393,0.2,-22.91016365289688,0.9327828288078308,0.020107124,910,0.848142683506012,0.143115234375,423.1905945777893,177.31561279296875,-0.04498964252416045,0.0003,,
190000,,,,,,0.2,-22.892604446411134,0.9319233894348145,0.023272706,920,0.8672368824481964,0.17275390625,412.87535376548766,116.48003387451172,-0.04979983190132771,0.0003,421.23535520173607,79.6
190464,93,345.23733429,71.37,485,392,,,,,,,,,,,,,
192512,94,341.09954909,70.68,490,392,0.2,-22.877939558029176,0.9310940504074097,0.02069009,930,0.8597207516431808,0.153271484375,389.7998566150665,131.11300659179688,-0.04539162463042885,0.0003,,
194560,95,344.08045112,70.96,494,393,0.2,-22.868499886989593,0.9308111667633057,0.028476901,940,0.8607854247093201,0.16376953125,374.9513836860657,159.8304901123047,-0.04711726205132436,0.0003,,
195000,,,,,,0.2,-22.843805187940596,0.9287592768669128,0.019999351,950,0.8753397092223167,0.17060546875,350.20822262763977,93.68926239013672,-0.048044015292543915,0.0003,416.7042871139944,78.95
196608,96,345.75946749999986,71.3,501,392,,,,,,,,,,,,,
198656,97,337.13626082999997,69.3,506,392,0.2,-22.81062960624695,0.9268604516983032,0.020117385,960,0.7888364046812057,0.155029296875,461.4045983791351,201.5888671875,-0.04621275663666893,0.0003,,
200000,,,,,,0.2,-22.774944442510606,0.924996554851532,0.018224852,970,0.8492659777402878,0.145556640625,455.5703237056732,173.2654266357422,-0.04721767611190444,0.0003,419.50254417108374,81.05
200704,98,341.7780967600001,70.38,513,391,,,,,,,,,,,,,
202752,99,335.7972891399999,69.15,517,391,0.2,-22.745564502477645,0.9237936735153198,0.021033423,980,0.8723851889371872,0.15029296875,371.81057777404783,130.81158447265625,-0.04671928231837228,0.0003,,
204800,100,331.01086519000006,67.95,522,391,0.2,-22.72811714410782,0.9231522083282471,0.021839939,990,0.8863790854811668,0.156298828125,341.0293514728546,161.86109924316406,-0.048086150622111745,0.0003,,
205000,,,,,,0.2,-22.716997182369234,0.9224567413330078,0.021559693,1000,0.8611957877874374,0.16728515625,383.7988934516907,122.3756103515625,-0.047554145863978194,0.0003,358.5403169941157,69.1
206848,101,326.71243597000006,67.05,529,390,,,,,,,,,,,,,
208896,102,326.65470443000004,67.11,533,391,0.2,-22.70361801981926,0.9216625690460205,0.02228254,1010,0.9055757597088814,0.184130859375,260.209269785881,116.86933135986328,-0.048555107560241596,0.0003,,
210000,,,,,,0.2,-22.687462639808654,0.9208435416221619,0.022630636,1020,0.8753169849514961,0.173876953125,315.2244055747986,109.41102600097656,-0.048604397580493244,0.0003,429.5161046855152,83.9
210944,103,333.19520342,68.44,540,390,,,,,,,,,,,,,
212992,104,345.89792754999985,71.17,545,390,0.2,-22.682763355970383,0.9211066365242004,0.02208725,1030,0.8548038899898529,0.1767578125,344.1982075214386,70.52680969238281,-0.04576919343380723,0.0003,,
215000,,,,,,0.2,-22.670254594087602,0.9195749163627625,0.018826123,1040,0.8562049716711044,0.159814453125,361.4262142658234,154.5652313232422,-0.04665868689771742,0.0003,425.87226430773734,81.9
215040,105,347.3072632000001,71.19,551,389,,,,,,,,,,,,,
217088,106,350.70991276999996,71.54,556,390,0.2,-22.653248912096025,0.9192113280296326,0.021744603,1050,0.8918813094496727,0.16328125,325.53639419078826,81.33405303955078,-0.04807456960261334,0.0003,,
219136,107,353.5315079600001,71.87,561,390,0.2,-22.64673680663109,0.9191692471504211,0.023062596,1060,0.9056516289710999,0.184912109375,270.09917907714845,153.1516876220703,-0.04896152761066332,0.0003,,
220000,,,,,,0.2,-22.636701077222824,0.9180893898010254,0.021244626,1070,0.862816259264946,0.141259765625,421.9179246902466,142.14813232421875,-0.04303016527555883,0.0003,426.4944243133068,81.4
221184,108,355.91048789,72.41,567,389,,,,,,,,,,,,,
223232,109,355.4041018799999,72.22,572,389,0.2,-22.626392704248428,0.9182158708572388,0.020597192,1080,0.8795860931277275,0.159521484375,391.10890822410585,144.19833374023438,-0.04745231544657145,0.0003,,
225000,,,,,,0.2,-22.62528007030487,0.918066143989563,0.021389894,1090,0.8563715368509293,0.15849609375,392.31186656951905,201.5362548828125,-0.04596520417835563,0.0003,474.7251812338829,95.35
225280,110,349.39616022000007,71.49,579,388,,,,,,,,,,,,,
227328,111,351.0078301,71.19,583,389,0.2,-22.61778661608696,0.9172905683517456,0.024457393,1100,0.8292275369167328,0.17431640625,393.8993107318878,126.31819152832031,-0.04707823973149061,0.0003,,
229376,112,353.62442085000004,72.54,588,389,0.2,-22.609209334850313,0.9172804951667786,0.022176336,1110,0.8918336033821106,0.172314453125,308.8525793790817,106.22362518310547,-0.04877836392552126,0.0003,,
230000,,,,,,0.2,-22.6038889169693,0.9164788126945496,0.019686736,1120,0.8576503694057465,0.154150390625,430.6204953670502,165.33889770507812,-0.043924422934651375,0.0003,458.5847596347332,90.1
231424,113,346.2233146000001,70.92,595,388,,,,,,,,,,,,,
233472,114,348.0812882199999,71.62,600,389,0.2,-22.59479320049286,0.9164646863937378,0.019202376,1130,0.8811776489019394,0.152978515625,385.62254629135134,134.7936553955078,-0.04673833085398656,0.0003,,
235000,,,,,,0.2,-22.588252890110017,0.9158485531806946,0.017985852,1140,0.8632714450359344,0.134716796875,447.7176629543304,158.5987548828125,-0.041734840805293064,0.0003,412.4188153803349,80.55
235520,115,349.36184331000004,71.7,606,388,,,,,,,,,,,,,
237568,116,352.0988725000001,71.74,611,388,0.2,-22.582793253660203,0.9159178733825684,0.017376546,1150,0.8738133907318115,0.141455078125,401.3042733669281,147.80535888671875,-0.04201033274002839,0.0003,,
239616,117,351.62696415000005,71.92,616,388,0.2,-22.584543043375014,0.9159461259841919,0.021720551,1160,0.8741893917322159,0.17412109375,367.1198263645172,153.35244750976562,-0.04967281795688905,0.0003,,
240000,,,,,,0.2,-22.580673110485076,0.9155077934265137,0.026148379,1170,0.855710357427597,0.180078125,422.087366104126,132.31956481933594,-0.04770601189811714,0.0003,415.7320275204256,80.55
241664,118,353.9893305,72.57,622,388,,,,,,,,,,,,,
243712,119,342.27911466999996,70.47,626,388,0.2,-22.573501366376878,0.9156890511512756,0.021943938,1180,0.8874013796448708,0.16787109375,310.9924796819687,105.24536895751953,-0.04860211948980577,0.0003,,
245000,,,,,,0.2,-22.573364126682282,0.915438711643219,0.028916018,1190,0.8941873908042908,0.193017578125,313.8520394802093,87.92207336425781,-0.052542917113169094,0.0003,424.25156112760305,83.35
245760,120,341.9500331,70.46,633,387,,,,,,,,,,,,,
247808,121,345.61030956,71.04,638,388,0.2,-22.557570481300353,0.9143803715705872,0.021129545,1200,0.8681900799274445,0.15263671875,380.81503477096555,149.7220916748047,-0.04463503911392763,0.0003,,
249856,122,358.18523677999997,73.87,642,388,0.2,-22.554435962438582,0.9148740768432617,0.021637343,1210,0.9071154519915581,0.170458984375,301.0735589981079,100.86927795410156,-0.04843580892193131,0.0003,,
250000,,,,,,0.2,-22.552003026008606,0.9143558740615845,0.019605424,1220,0.8455160558223724,0.146533203125,450.4036121368408,187.9695281982422,-0.04258073341625277,0.0003,460.00115742087365,92.7
251904,123,367.80509665,75.72,649,387,,,,,,,,,,,,,
