time/total_timesteps,time/episodes,train/critic_loss,train/n_updates,train/learning_rate,time/fps,time/time_elapsed,rollout/ep_rew_mean,train/actor_loss,rollout/ep_len_mean,eval/mean_reward,eval/mean_ep_length
150000,,0.038601229708641764,149462,0.001,,,,21.19641313934326,,974.3485957801342,1000.0
150462,152,,,,107,1398,-29.952208419999998,,1000.0,,
154462,156,0.03559953254275024,153462,0.001,108,1424,-29.31742065,21.120047946929933,1000.0,,
155000,,0.035593438214622436,154462,0.001,,,,21.115310691833496,,971.2549311339856,1000.0
158462,160,0.03793750832416117,157462,0.001,108,1466,-29.1123387,21.110797626495362,1000.0,,
160000,,0.03701322712935507,159462,0.001,,,,21.09411806488037,,974.7750215828419,1000.0
162462,164,0.03539889630675316,161462,0.001,107,1508,-28.54371982,21.0911325340271,1000.0,,
165000,,0.0365823534950614,164462,0.001,,,,21.05683090209961,,969.9754184603692,1000.0
166462,168,0.033213712738826874,165462,0.001,107,1551,-28.110660709999998,21.022987487792967,1000.0,,
170000,,0.03387609503790736,169462,0.001,,,,20.96029895401001,,977.8130700945854,1000.0
170462,172,,,,106,1594,-27.824870099999995,,1000.0,,
174462,176,0.03677289790660143,173462,0.001,107,1622,-27.579263669999996,20.935974308013915,1000.0,,
175000,,0.0384091963917017,174462,0.001,,,,20.92858597946167,,970.8837735235691,1000.0
178462,180,0.041156074989587066,177462,0.001,107,1664,-27.35652122,20.947059509277345,1000.0,,
180000,,0.040569462809711694,179462,0.001,,,,20.959250343322754,,958.3388447284699,1000.0
182462,184,0.04309071460925042,181462,0.001,106,1705,-27.235275949999995,20.975563526153564,1000.0,,
185000,,0.04543648803047836,184462,0.001,,,,20.988177223205568,,964.0983190238476,1000.0
186462,188,0.038652595087885856,185462,0.001,106,1744,-27.226337429999997,20.988018661499023,1000.0,,
190000,,0.038745614267885684,189462,0.001,,,,20.99212593460083,,973.7044154524804,1000.0
190462,192,,,,107,1776,-27.209401099999994,,1000.0,,
194462,196,0.044835245609283446,193462,0.001,108,1798,-27.49734865,21.02907553100586,1000.0,,
195000,,0.04403209986910224,194462,0.001,,,,21.019823608398436,,952.718561643362,1000.0
198462,200,0.045386669868603347,197462,0.001,108,1831,-28.701972800000004,21.03383548736572,1000.0,,
200000,,0.04272065439261496,199462,0.001,,,,21.043578495025635,,971.3586219191551,1000.0
202462,204,0.042338630286976695,201462,0.001,108,1864,-28.840202710000003,21.05957974624634,1000.0,,
205000,,0.04323376527428627,204462,0.001,,,,21.099983547210694,,967.6814001977443,1000.0
206462,208,0.0430034473631531,205462,0.001,108,1897,-28.99671276,21.12719330596924,1000.0,,
210000,,0.04136069850064814,209462,0.001,,,,21.24469902038574,,970.1591873347759,1000.0
210462,212,,,,109,1929,-29.358868210000004,,1000.0,,
214462,216,0.042396508565172554,213462,0.001,109,1951,-30.16653508,21.321542194366454,1000.0,,
215000,,0.039519346088171,214462,0.001,,,,21.31713705444336,,979.1199591338634,1000.0
218462,220,0.03884414193965495,217462,0.001,110,1984,-29.885114959999996,21.318741554260253,1000.0,,
220000,,0.037373890625312926,219462,0.001,,,,21.293094558715822,,972.1854617774486,1000.0
222462,224,0.03820052425842732,221462,0.001,110,2017,-29.63281668,21.277328521728517,1000.0,,
225000,,0.038768543304875495,224462,0.001,,,,21.21940051651001,,967.8419061183929,1000.0
226462,228,0.038509143952280285,225462,0.001,110,2050,-29.847782749999997,21.20107890319824,1000.0,,
230000,,0.040554422425106165,229462,0.001,,,,21.120579452514647,,964.9531877279281,1000.0
230462,232,,,,110,2083,-30.20635811,,1000.0,,
234462,236,0.049309526598080994,233462,0.001,111,2105,-31.153519430000006,21.063272331237794,1000.0,,
235000,,0.042526987651363014,234462,0.001,,,,21.039795989990235,,910.1135947823525,1000.0
238462,240,0.04625206530466676,237462,0.001,111,2137,-32.36141311,20.974462387084962,1000.0,,
240000,,0.03976238881610334,239462,0.001,,,,20.951227222442625,,965.929297965765,1000.0
242462,244,0.038889600938186046,241462,0.001,111,2170,-32.775721739999994,20.914783115386964,1000.0,,
245000,,0.03686616720817983,244462,0.001,,,,20.86131595611572,,970.647128367424,1000.0
246462,248,0.03494747160747647,245462,0.001,111,2202,-32.806322429999994,20.85251682281494,1000.0,,
250000,,0.032726611889898775,249462,0.001,,,,20.817238403320314,,977.250024598837,1000.0
250462,252,,,,112,2235,-32.70195846,,1000.0,,
254462,256,0.03424522570706904,253462,0.001,112,2258,-32.565551649999996,20.790709701538084,1000.0,,
255000,,0.03107265930995345,254462,0.001,,,,20.774490417480468,,979.6430564463138,1000.0
258462,260,0.032953243367373944,257462,0.001,112,2290,-32.19342737,20.746920455932617,1000.0,,
260000,,0.03356831704080105,259462,0.001,,,,20.754717807769776,,983.5925182521344,1000.0
262462,264,0.03481715207733214,261462,0.001,112,2323,-32.42117581999999,20.75866695022583,1000.0,,
265000,,0.03700525133684278,264462,0.001,,,,20.734736225128174,,982.3724204719067,1000.0
266462,268,0.032656692206859586,265462,0.001,113,2357,-31.992974869999998,20.703554359436033,1000.0,,
270000,,0.03461290281638503,269462,0.001,,,,20.648723373413088,,974.8406320989131,1000.0
270462,272,,,,113,2389,-32.15464943,,1000.0,,
274462,276,0.055755570134148,273462,0.001,113,2411,-31.936138930000002,20.674562088012696,1000.0,,
275000,,0.059731136202812195,274462,0.001,,,,20.691687103271484,,973.1196483075619,1000.0
278462,280,0.05928787373192608,277462,0.001,113,2444,-32.888821820000004,20.75459691619873,1000.0,,
280000,,0.057610559785738584,279462,0.001,,,,20.81939532470703,,950.6991830825806,1000.0
282462,284,0.05718935973383486,281462,0.001,114,2477,-32.87039561,20.90338217163086,1000.0,,
285000,,0.053101030064746736,284462,0.001,,,,20.949170043945312,,973.9585950732231,1000.0
286462,288,0.05590909444540739,285462,0.001,114,2510,-33.995318669999996,20.946934280395507,1000.0,,
290000,,0.050570820579305294,289462,0.001,,,,20.950628955841065,,951.8033734977246,1000.0
290462,292,,,,114,2543,-34.73430155,,1000.0,,
294462,296,0.05298444616049528,293462,0.001,114,2565,-35.96817881,20.93007230758667,1000.0,,
295000,,0.0750106571149081,294462,0.001,,,,20.9478014793396,,916.9660865366459,1000.0
298462,300,0.1074667785782367,297462,0.001,114,2597,-37.86365766,21.110792167663575,1000.0,,
300000,,0.07503694729879498,299462,0.001,,,,21.096133750915527,,954.5140431523323,1000.0
302462,304,0.05621063627488911,301462,0.001,114,2630,-41.17304858000001,21.020670700073243,1000.0,,
305000,,0.05492124118283391,304462,0.001,,,,20.960360584259032,,973.5502564251423,1000.0
306462,308,0.05659608916938305,305462,0.001,115,2663,-41.27118876,20.962398914337157,1000.0,,
310000,,0.10048508336395025,309462,0.001,,,,21.26414203643799,,931.4327163159847,1000.0
310462,312,,,,115,2696,-42.2334381,,1000.0,,
314462,316,0.1547185037136078,313462,0.001,115,2718,-43.70852931000001,21.939490970611573,1000.0,,
315000,,0.13714669154584408,314462,0.001,,,,22.032596942901613,,896.2947350025177,1000.0
318462,320,0.1646191614717245,317462,0.001,115,2751,-48.01013443,22.72692053604126,1000.0,,
320000,,0.19128418772667646,319462,0.001,,,,23.46423927307129,,873.5057034432888,1000.0
322462,324,0.22777364238351583,321462,0.001,115,2784,-52.1800949,24.435404815673827,1000.0,,
325000,,0.2404148072451353,324462,0.001,,,,25.471415115356447,,780.0568528786301,946.4
326462,328,0.21198837365955114,325462,0.001,115,2816,-57.42925429999998,25.64564305114746,1000.0,,
330000,,0.15461880662292243,329462,0.001,,,,25.888561798095704,,873.1483563146554,1000.0
330462,332,,,,116,2848,-60.86028817999999,,1000.0,,
334462,336,0.13628477232158184,333462,0.001,116,2870,-64.12348183,26.037809688568114,1000.0,,
335000,,0.13961305581778288,334462,0.001,,,,26.075687133789064,,900.3472334599355,1000.0
338462,340,0.18584202649444342,337462,0.001,116,2903,-69.33265268000001,26.530819889068603,1000.0,,
340000,,0.1730053857192397,339462,0.001,,,,26.804848762512208,,910.8894040267915,1000.0
342462,344,0.1417521314099431,341462,0.001,116,2935,-73.91127818000001,26.83038595581055,1000.0,,
345000,,0.1598927629031241,344462,0.001,,,,26.684512340545655,,883.5931400805712,1000.0
346462,348,0.134710101865232,345462,0.001,116,2968,-78.53876453999999,26.601397563934327,1000.0,,
350000,,0.0850604644306004,349462,0.001,,,,26.39852527999878,,901.6901202321053,1000.0
350462,352,,,,116,3000,-83.34974711,,1000.0,,
354462,356,0.05967663157358766,353462,0.001,117,3022,-102.63094494000002,26.07131454849243,1000.0,,
355000,,0.05717196780256927,354462,0.001,,,,25.995555721282958,,956.9316377222538,1000.0
358462,360,0.04744353425316512,357462,0.001,117,3054,-104.15617456999999,25.65366075897217,1000.0,,
360000,,0.04916293169558048,359462,0.001,,,,25.470500164031982,,945.835106921196,1000.0
362462,364,0.04595516546443105,361462,0.001,117,3086,-104.80761717000001,25.28815048980713,1000.0,,
365000,,0.04302291172556579,364462,0.001,,,,25.02649235153198,,962.7192291915417,1000.0
366462,368,0.045067247645929454,365462,0.001,117,3119,-106.01601581999999,24.936341274261476,1000.0,,
370000,,0.05069017172791064,369462,0.001,,,,24.65933111190796,,960.9556796848774,1000.0
370462,372,,,,117,3151,-106.56688778000002,,1000.0,,
374462,376,0.0703263385295868,373462,0.001,117,3173,-107.95222341,24.672399238586426,1000.0,,
375000,,0.07627370259910822,374462,0.001,,,,24.656252613067625,,951.3912431120873,1000.0
378462,380,0.06860290591418743,377462,0.001,118,3205,-108.84795904999999,24.696279792785646,1000.0,,
380000,,0.06258457776904106,379462,0.001,,,,24.680750652313233,,929.9261609315872,1000.0
382462,384,0.05998447356931865,381462,0.001,118,3238,-110.51287981999998,24.61124831008911,1000.0,,
385000,,0.0660804249048233,384462,0.001,,,,24.61329976272583,,882.1578532397747,1000.0
386462,388,0.06162613381445408,385462,0.001,118,3271,-110.53461140000002,24.575072189331056,1000.0,,
390000,,0.0633782128766179,389462,0.001,,,,24.433136886596678,,935.2667329132557,1000.0
390462,392,,,,118,3303,-111.67162368999999,,1000.0,,
394462,396,0.0728355531655252,393462,0.001,118,3325,-111.98655504,24.405722206115723,1000.0,,
395000,,0.08552898005396127,394462,0.001,,,,24.47105966949463,,946.5108772158623,1000.0
398462,400,0.11747265999019146,397462,0.001,118,3358,-111.42565019999998,24.858491287231445,1000.0,,
400000,,0.08657742284610867,399462,0.001,,,,24.98977079772949,,950.7405699670314,1000.0
402462,404,0.08252569473534822,401462,0.001,118,3391,-108.91072069999998,24.88191447067261,1000.0,,
405000,,0.07161767012625933,404462,0.001,,,,24.82342024230957,,953.5440225481987,1000.0
406462,408,0.07114128494635225,405462,0.001,118,3424,-109.48163793000002,24.81255535507202,1000.0,,
410000,,0.07846616395562887,409462,0.001,,,,24.730206302642824,,934.0451678797602,1000.0
410462,412,,,,118,3456,-109.6331212,,1000.0,,
414462,416,0.09354184504598378,413462,0.001,119,3479,-112.25282849999999,24.925833095550537,1000.0,,
415000,,0.08690595572069287,414462,0.001,,,,25.011616077423096,,831.930698248744,1000.0
418462,420,0.08872498770430684,417462,0.001,119,3512,-112.44598653000001,25.15519955444336,1000.0,,
420000,,0.09081456739455461,419462,0.001,,,,25.319591339111327,,737.2044496566057,1000.0
422462,424,0.09298447905108333,421462,0.001,119,3544,-112.59455757000002,25.483101196289063,1000.0,,
425000,,0.10720585742220283,424462,0.001,,,,25.67261950302124,,719.6231202930212,1000.0
426462,428,0.09778488915413618,425462,0.001,119,3577,-112.58137125000002,25.65315075302124,1000.0,,
430000,,0.135504626840353,429462,0.001,,,,25.655477119445802,,928.0333774626255,1000.0
430462,432,,,,119,3609,-109.83794484,,1000.0,,
434462,436,0.22984166191518307,433462,0.001,119,3631,-110.38649325,25.982798316955567,1000.0,,
435000,,0.24693995021283627,434462,0.001,,,,26.10279267501831,,930.3059841826558,1000.0
438462,440,0.12342377629876136,437462,0.001,119,3664,-110.17381512999998,26.22317561721802,1000.0,,
440000,,0.10252937317639589,439462,0.001,,,,26.081061954498292,,888.4013608135283,1000.0
442462,444,0.09536899156868457,441462,0.001,119,3697,-111.36125667000002,26.00659336090088,1000.0,,
445000,,0.11623170040920376,444462,0.001,,,,26.06166273880005,,927.1269910603762,1000.0
446462,448,0.13074244445189834,445462,0.001,119,3729,-109.39357677999999,26.113154891967774,1000.0,,
450000,,0.13144222103059292,449462,0.001,,,,26.481592765808106,,821.5151283830928,1000.0
450462,452,,,,119,3762,-109.01074936,,1000.0,,
454462,456,0.13885046939551832,453462,0.001,120,3785,-95.04028324000001,27.035248073577883,1000.0,,
455000,,0.13760359643399717,454462,0.001,,,,27.19356367111206,,-96.86610616196704,1000.0
458462,460,0.12436893089860677,457462,0.001,119,3821,-95.91365222,27.38597848892212,1000.0,,
460000,,0.14368767070770264,459462,0.001,,,,27.635695556640623,,920.5301394969225,1000.0
462462,464,0.1608855616003275,461462,0.001,119,3858,-97.46885147,27.84650164413452,1000.0,,
465000,,0.15499953162670135,464462,0.001,,,,28.068285861968995,,783.9740822076798,1000.0
466462,468,0.1562814019843936,465462,0.001,119,3892,-100.59172338,28.039251525878907,1000.0,,
470000,,0.1354425262734294,469462,0.001,,,,27.86938864135742,,962.287615352869,1000.0
470462,472,,,,119,3929,-101.80069734,,1000.0,,
474462,476,0.09200869895145297,473462,0.001,119,3955,-101.34132102999997,27.604276882171632,1000.0,,
475000,,0.08941369187831878,474462,0.001,,,,27.50874506378174,,949.9335488319397,1000.0
478462,480,0.10382879081740976,477462,0.001,119,3998,-101.56259436999999,27.255198574066164,1000.0,,
480000,,0.11602787700295449,479462,0.001,,,,27.135959415435792,,906.7370397508145,1000.0
482462,484,0.10070716949552297,481462,0.001,119,4035,-103.22919189999999,27.027985961914062,1000.0,,
485000,,0.10568761811032891,484462,0.001,,,,26.89115254974365,,936.9345039904117,1000.0
486462,488,0.10728722509741784,485462,0.001,119,4080,-103.15076462,26.86900646209717,1000.0,,
490000,,0.11821402123570442,489462,0.001,,,,26.856205165863038,,956.9821129560471,1000.0
490462,492,,,,119,4116,-105.88979646999998,,1000.0,,
494462,496,0.15230955109000205,493462,0.001,119,4143,-107.09942420999998,27.119489555358886,1000.0,,
495000,,0.13339245188981294,494462,0.001,,,,27.099501773834227,,949.4347434401512,1000.0
498462,500,0.11079368561506271,497462,0.001,119,4183,-105.39271579,26.99774913406372,1000.0,,
500000,,0.10768010782077908,499462,0.001,,,,26.856310306549073,,942.8138239860534,1000.0
502462,504,0.09569295168668032,501462,0.001,119,4222,-105.84002711,26.682826217651368,1000.0,,
505000,,0.12365813998132943,504462,0.001,,,,26.56717171859741,,903.0308813869954,1000.0
506462,508,0.1668907360881567,505462,0.001,118,4262,-106.22195600999997,26.620916458129884,1000.0,,
510000,,0.13533528712391854,509462,0.001,,,,26.734195053100585,,876.3021354358643,1000.0
510462,512,,,,118,4302,-107.45606085000001,,1000.0,,
514462,516,0.07677100593969226,513462,0.001,118,4328,-106.07336143999999,26.14879834365845,1000.0,,
515000,,0.06580084635689855,514462,0.001,,,,25.97239601135254,,932.3692492306233,1000.0
518462,520,0.0570499516390264,517462,0.001,118,4367,-102.93459323999997,25.511383556365967,1000.0,,
520000,,0.06524954549223184,519462,0.001,,,,25.426870700836183,,912.0498174160718,1000.0
522462,524,0.06931253426149488,521462,0.001,118,4406,-101.04998079,25.385592388153075,1000.0,,
525000,,0.08484241189435124,524462,0.001,,,,25.37250730895996,,936.8080338448286,1000.0
526462,528,0.07922126406058669,525462,0.001,118,4444,-98.22948559000002,25.43078356552124,1000.0,,
530000,,0.07753380856662989,529462,0.001,,,,25.46599660873413,,925.2624725222588,1000.0
530462,532,,,,118,4487,-98.48359385999997,,1000.0,,
534462,536,0.07641846894845367,533462,0.001,118,4514,-94.97348226,25.322397819519043,1000.0,,
535000,,0.06507325717434287,534462,0.001,,,,25.26012589263916,,956.8295008540154,1000.0
538462,540,0.0638417310230434,537462,0.001,118,4556,-89.95079148,25.13741080856323,1000.0,,
540000,,0.05900436022132635,539462,0.001,,,,25.074257316589357,,954.3439454555512,1000.0
542462,544,0.06902465181052685,541462,0.001,118,4596,-84.84972841999999,24.989710048675537,1000.0,,
545000,,0.06467978907376527,544462,0.001,,,,24.904987148284913,,966.5864877521992,1000.0
546462,548,0.06936521180346608,545462,0.001,117,4636,-82.68468307999997,24.8900389213562,1000.0,,
550000,,0.06592698596790433,549462,0.001,,,,24.79878235626221,,913.3687740325928,1000.0
550462,552,,,,117,4677,-79.7942324,,1000.0,,
554462,556,0.07130228270217777,553462,0.001,117,4704,-75.39310442,24.72566823196411,1000.0,,
555000,,0.07493578332290053,554462,0.001,,,,24.68771360015869,,967.3738436043262,1000.0
558462,560,0.0739299471154809,557462,0.001,117,4745,-74.25294231000001,24.528186737060548,1000.0,,
560000,,0.08147025118768216,559462,0.001,,,,24.456072402954103,,957.7205392003059,1000.0
562462,564,0.08577570811659098,561462,0.001,117,4787,-73.08630572000001,24.401382946014404,1000.0,,
565000,,0.09637940661236644,564462,0.001,,,,24.414046897888184,,950.8419169604779,1000.0
566462,568,0.07747793024778366,565462,0.001,117,4828,-70.93120089,24.39456848144531,1000.0,,
570000,,0.059653784412890674,569462,0.001,,,,24.22898236846924,,957.8867872476578,1000.0
570462,572,,,,117,4873,-69.85226845,,1000.0,,
574462,576,0.05106593020260334,573462,0.001,117,4899,-69.55092003,24.048714012145997,1000.0,,
575000,,0.05202892933599651,574462,0.001,,,,23.999761096954344,,921.8909482359886,1000.0
578462,580,0.049336490036919714,577462,0.001,117,4935,-68.75607561000001,23.862602096557616,1000.0,,
580000,,0.050893443170934916,579462,0.001,,,,23.734815631866454,,975.5343981623649,1000.0
582462,584,0.055813290616497396,581462,0.001,117,4973,-65.70338629000001,23.587592639923095,1000.0,,
585000,,0.04538284299895167,584462,0.001,,,,23.352832347869874,,970.2460574150085,1000.0
586462,588,0.045369246643036605,585462,0.001,117,5012,-64.39071515000002,23.299609748840332,1000.0,,
590000,,0.05574966035783291,589462,0.001,,,,23.073269634246827,,962.1062468886375,1000.0
590462,592,,,,116,5052,-60.087083699999994,,1000.0,,
594462,596,0.04066307671368122,593462,0.001,117,5079,-56.58055718000001,22.8599591217041,1000.0,,
595000,,0.03769132123701274,594462,0.001,,,,22.796570667266845,,977.5491420567035,1000.0
598462,600,0.03757613563723862,597462,0.001,116,5119,-55.810147390000004,22.610391231536866,1000.0,,
600000,,0.04354747483693063,599462,0.001,,,,22.5016814994812,,954.7163442015648,1000.0
602462,604,0.03945927815139293,601462,0.001,116,5160,-54.13245662,22.398477855682373,1000.0,,
605000,,0.04867162604816258,604462,0.001,,,,22.332666561126707,,972.7636078834533,1000.0
606462,608,0.05085787191428244,605462,0.001,116,5200,-52.73740894,22.329929573059083,1000.0,,
610000,,0.05500214010849595,609462,0.001,,,,22.331717239379884,,911.6903796494007,1000.0
610462,612,,,,116,5239,-50.79508137,,1000.0,,
614462,616,0.05415141339600086,613462,0.001,116,5266,-47.79899791,22.34730605697632,1000.0,,
615000,,0.06148958989977837,614462,0.001,,,,22.36618809890747,,964.1054901123047,1000.0
618462,620,0.05552166367322207,617462,0.001,116,5307,-46.66691911,22.335958976745605,1000.0,,
620000,,0.05586925404146314,619462,0.001,,,,22.307303859710693,,982.1630169391632,1000.0
622462,624,0.054666486324742435,621462,0.001,116,5347,-44.07570488,22.292890369415282,1000.0,,
625000,,0.06034466672874987,624462,0.001,,,,22.29488206100464,,977.6004295647144,1000.0
626462,628,0.06589720724336803,625462,0.001,116,5386,-41.804725270000006,22.296359245300295,1000.0,,
630000,,0.08880787210538983,629462,0.001,,,,22.4431155128479,,958.6797351837158,1000.0
630462,632,,,,116,5432,-40.344424700000005,,1000.0,,
634462,636,0.10544204052910208,633462,0.001,116,5460,-40.57252655,22.715610023498535,1000.0,,
635000,,0.1232175420448184,634462,0.001,,,,22.76342098236084,,946.1499128639698,1000.0
638462,640,0.22264490685611962,637462,0.001,116,5498,-41.193779209999995,22.87697694015503,1000.0,,
640000,,0.2211605498716235,639462,0.001,,,,23.009289852142334,,909.4571081757546,1000.0
642462,644,0.22459600230678917,641462,0.001,116,5536,-42.456692479999994,23.128712730407713,1000.0,,
645000,,0.25619630970060825,644462,0.001,,,,23.486965896606446,,917.5562886208296,1000.0
646462,648,0.2620090567544103,645462,0.001,115,5577,-43.713287949999994,23.64116011047363,1000.0,,
650000,,0.34405303305387497,649462,0.001,,,,24.85206226348877,,598.330715219304,1000.0
650462,652,,,,115,5620,-47.65089687,,1000.0,,
654462,656,0.5633021648228168,653462,0.001,115,5647,-86.41608252,28.966923503875734,1000.0,,
655000,,0.633334196716547,654462,0.001,,,,29.67000217437744,,233.49941010077563,1000.0
658462,660,0.43915467950701714,657462,0.001,115,5689,-101.34999453,28.876800762176515,1000.0,,
660000,,0.4411421435922384,659462,0.001,,,,28.918272029876707,,857.0811193555594,1000.0
662462,664,0.6182313208729029,661462,0.001,115,5726,-103.92103903000002,28.89097480392456,1000.0,,
665000,,0.34499275071173907,664462,0.001,,,,28.649710887908935,,621.8142118338262,1000.0
666462,668,0.33656781624257565,665462,0.001,115,5761,-107.27992714,28.496392097473144,1000.0,,
670000,,0.26520666356384753,669462,0.001,,,,28.07569150161743,,828.2806133389473,1000.0
670462,672,,,,115,5798,-114.42134297999999,,1000.0,,
674462,676,0.2070743188560009,673462,0.001,115,5825,-117.60055430999999,28.048418270111085,1000.0,,
675000,,0.1844735718369484,674462,0.001,,,,28.052744705200194,,780.870827549696,1000.0
678462,680,0.17440443320572377,677462,0.001,115,5865,-122.10569713000001,28.117770000457764,1000.0,,
