rollout/ep_len_mean,train/critic_loss,time/episodes,train/learning_rate,rollout/ep_rew_mean,time/time_elapsed,time/total_timesteps,time/fps,train/actor_loss,train/n_updates,eval/mean_reward,eval/mean_ep_length
899.58,4.908097984358581,300,0.001,1334.9137665699998,2010,263298,130,-91.22250514164149,262246,,
,4.884262620687485,,0.001,,,265000,,-91.68782929992676,264246,1921.708893026167,906.7
899.58,4.624372214794159,304,0.001,1363.94077034,2042,267298,130,-92.61427644348144,266246,,
,5.120136973619461,,0.001,,,270000,,-93.5483458557129,269246,2044.557608847,1000.0
908.46,4.901735261917114,308,0.001,1384.6371326599997,2076,271298,130,-93.45502099609375,270246,,
909.73,5.3387062821388245,312,0.001,1387.8928604999999,2097,274520,130,-94.21871081542969,274140,,
,5.2559268965440635,,0.001,,,275000,,-94.62479638837581,274910,1879.5004671456525,916.3
897.92,5.254385727167129,316,0.001,1387.4456632100002,2121,277339,130,-95.21898086547851,276287,,
,5.336755168437958,,0.001,,,280000,,-96.34362115478515,278957,2005.8712498982554,914.9
891.05,,320,,1401.96632628,2145,280009,130,,,,
908.13,5.2411116259358606,324,0.001,1456.78888842,2168,283860,130,-97.689089313919,282808,,
,5.398943240880966,,0.001,,,285000,,-98.44938340759278,284808,1641.9064078354509,906.7
909.58,5.436311940856392,328,0.001,1496.5806220900006,2194,287057,130,-100.04196922146544,286005,,
,7.071798045635223,,0.001,,,290000,,-99.84526414489746,289005,1499.0729752949162,918.7
911.3,6.4598734238147735,332,0.001,1484.14858337,2226,291057,130,-99.74618153381347,290005,,
904.38,6.5299542772769925,336,0.001,1494.11459462,2245,294365,131,-101.04366780090332,293314,,
,6.905190483108536,,0.001,,,295000,,-101.59558980020589,294313,1884.4828060899629,868.7
896.6,7.220063699960709,340,0.001,1492.05789235,2275,297587,130,-102.19700769042969,297313,,
,7.120175880908966,,0.001,,,300000,,-103.11327264404296,299535,2265.1448590776417,908.7
899.99,7.311598528385162,344,0.001,1541.4650698599999,2303,301587,130,-103.61035154724121,300535,,
,6.273271803379059,,0.001,,,305000,,-104.53705909729004,304535,1826.4168811497045,778.8
899.73,,348,,1578.5225904800004,2334,305561,130,,,,
903.76,7.799861036300659,352,0.001,1618.0808023099996,2356,309561,131,-106.3262326965332,308509,,
,6.439625867366791,,0.001,,,310000,,-106.39581126403809,309509,1767.496850325883,766.0
905.37,6.577165254354477,356,0.001,1644.2312233700002,2387,313561,131,-107.69536418151856,312509,,
,6.509960296392441,,0.001,,,315000,,-108.886296875,314916,1958.6756162000734,1000.0
908.74,7.400486400365829,360,0.001,1689.10809687,2417,316968,131,-109.01299752807617,315916,,
,6.518901575286433,,0.001,,,320000,,-110.64001839115934,319022,1973.5095464051933,906.7
899.8,,364,,1694.4265317499996,2443,320074,130,,,,
899.8,8.291780858516693,368,0.001,1719.4299776700002,2466,324074,131,-111.92426821899414,323022,,
,7.6550085337162015,,0.001,,,325000,,-112.54438682556152,324022,2440.848402580991,988.4
901.02,7.234033077716828,372,0.001,1746.80056128,2498,327922,131,-113.82371266174316,326870,,
,8.688900007290787,,0.001,,,330000,,-115.12086375375812,329582,2140.423737078835,868.3
900.4,7.650857237326841,376,0.001,1791.44687338,2525,331143,131,-115.63030933770608,330091,,
901.66,8.570483927726746,380,0.001,1840.91724523,2546,334782,131,-117.01324629211426,333730,,
,9.595988036870956,,0.001,,,335000,,-117.49309919738769,334730,2557.8063960053287,1000.0
901.66,9.307594388484954,384,0.001,1874.7213750299998,2580,338782,131,-118.81003254699706,337730,,
,8.331535039901734,,0.001,,,340000,,-119.7187649230957,339730,2554.2560224786403,917.8
901.94,10.0078843626976,388,0.001,1906.2590053599997,2608,342401,131,-120.01899671936035,341349,,
,8.515979534387588,,0.001,,,345000,,-121.7186328125,344349,2794.6874768536536,1000.0
909.58,8.700724647760392,392,0.001,1970.01572952,2642,346401,131,-122.08186239624024,345349,,
,8.5999594373703,,0.001,,,350000,,-123.91233497619629,349349,2639.0666844880207,964.3
909.58,,396,,1998.8696692100002,2675,350401,130,,,,
911.03,9.468799668550492,400,0.001,2025.4975766999999,2698,354401,131,-125.1806668548584,353349,,
,10.213428460836411,,0.001,,,355000,,-125.4894772644043,354349,2675.621591074951,1000.0
911.03,10.16421513080597,404,0.001,2054.6679572800003,2732,358401,131,-126.38016645812988,357349,,
,10.434277874946595,,0.001,,,360000,,-127.41239126586915,359349,2276.4304428742444,803.9
911.03,9.72201461839676,408,0.001,2101.1394117500004,2763,362401,131,-127.96321325683594,361349,,
,9.135737907886504,,0.001,,,365000,,-128.98063191223144,364349,2562.331795440428,908.3
918.81,10.238657004594803,412,0.001,2164.3314719499995,2796,366401,131,-129.4382731323242,365349,,
,9.891600985527038,,0.001,,,370000,,-130.84327998352052,369349,2717.964509170351,1000.0
930.62,,416,,2220.95328092,2830,370401,130,,,,
934.07,10.209726229667664,420,0.001,2251.2922983,2851,373416,130,-132.32304428100585,373349,,
,10.735334018230438,,0.001,,,375000,,-132.55803694152831,374364,2222.480752719194,805.4
935.56,9.769677505493163,424,0.001,2274.40830047,2877,377416,131,-133.18152084350587,376364,,
,10.37844616317749,,0.001,,,380000,,-133.7130248413086,379364,2933.874789862707,1000.0
943.59,11.426511633872986,428,0.001,2317.8826322600003,2911,381416,131,-133.97372802734375,380364,,
,10.120419058322906,,0.001,,,385000,,-136.4910334777832,384364,2982.2745947981252,1000.0
943.59,,432,,2381.51427179,2944,385416,130,,,,
941.12,10.785659457683563,436,0.001,2397.4556924,2966,388477,130,-137.32337634277343,388364,,
,11.428014591693879,,0.001,,,390000,,-137.8848466796875,389425,3004.3991839455207,1000.0
948.9,10.6260195851326,440,0.001,2463.5568990799998,2996,392477,130,-138.73265657043456,391425,,
,11.279710430145263,,0.001,,,395000,,-139.98628410339356,394425,2067.9078512329606,719.6
948.9,12.064741187095642,444,0.001,2459.64013036,3027,396477,130,-139.72112683105468,395425,,
940.05,10.339264042854309,448,0.001,2449.77736389,3045,399566,131,-141.184353805542,398514,,
,10.71440606546402,,0.001,,,400000,,-140.62475563049315,399514,2562.251178986952,840.2
938.88,10.83184230852127,452,0.001,2471.1206484500003,3076,403449,131,-141.67815200805663,402397,,
,12.670686546325683,,0.001,,,405000,,-142.48133178710938,404397,3037.499150475953,983.0
932.87,12.041281739711762,456,0.001,2492.01634091,3110,406848,130,-143.49297750854493,406397,,
,13.32766884613037,,0.001,,,410000,,-143.57098115539551,409228,2783.233761163801,910.9
933.12,,460,,2517.2734167200006,3137,410280,130,,,,
942.06,11.872741338253022,464,0.001,2546.7574760900006,3160,414280,131,-144.7736600341797,413228,,
,17.452848646717687,,0.001,,,415000,,-145.23192725243507,414617,3181.39954878157,1000.0
925.95,13.330837617397309,468,0.001,2528.14210472,3183,416669,130,-145.19218473815917,415617,,
,14.182084451198579,,0.001,,,420000,,-146.56967462158204,419617,2854.9917664386458,903.0
927.47,,472,,2559.90644294,3215,420669,130,,,,
935.26,13.179511620521545,476,0.001,2597.9046079,3238,424669,131,-148.2527539367676,423617,,
,13.168981300830842,,0.001,,,425000,,-148.41966973876953,424617,2494.2524198499973,906.0
938.87,11.408037820339203,480,0.001,2620.26899562,3270,428669,131,-149.6120818786621,427617,,
,13.736201045513154,,0.001,,,430000,,-150.46762377929687,429617,3280.3162299228834,1000.0
938.87,13.108868980407715,484,0.001,2637.63908522,3304,432669,130,-151.1598575744629,431617,,
,12.350805609226226,,0.001,,,435000,,-152.47559378051758,434617,2893.3128893427083,910.4
940.76,11.84693721151352,488,0.001,2661.50059247,3336,436477,130,-152.58927597045897,435617,,
933.87,12.72394324268942,492,0.001,2656.0485261599997,3354,439788,131,-154.16486358642578,438736,,
,15.455651372432708,,0.001,,,440000,,-154.46730905151367,439736,2911.9093156355057,906.3
933.87,15.244680342674256,496,0.001,2689.27979177,3387,443788,131,-155.19080715942383,442736,,
,13.29966042137146,,0.001,,,445000,,-156.57369165039063,444736,3179.772958159726,1000.0
933.87,13.841822545528412,500,0.001,2726.5765304,3420,447788,130,-157.1847950744629,446736,,
,14.809636234760285,,0.001,,,450000,,-158.74128079223632,449736,3212.188246092014,1000.0
933.87,13.550376881599426,504,0.001,2743.67745301,3453,451788,130,-158.6525534667969,450736,,
,13.982522381305694,,0.001,,,455000,,-160.9230788269043,454736,2838.2672922343945,881.3
933.87,,508,,2760.33864305,3486,455788,130,,,,
933.87,14.69763129043579,512,0.001,2780.46358205,3508,459788,131,-162.54329412841795,458736,,
,14.224486255168914,,0.001,,,460000,,-162.57827377319336,459736,3317.1129206744954,1000.0
933.87,13.884657970428467,516,0.001,2796.12948648,3542,463788,130,-164.34043615722655,462736,,
,14.113862884521485,,0.001,,,465000,,-164.85645471191407,464887,3230.834429383557,1000.0
935.23,11.814320284843445,520,0.001,2809.09569611,3571,466939,130,-166.0033971862793,465887,,
,14.589947072029114,,0.001,,,470000,,-166.80691485595702,469887,3401.8758565384896,981.1
935.23,,524,,2834.1848127599997,3604,470939,130,,,,
935.23,13.348925061702728,528,0.001,2852.7249679600004,3626,474939,130,-167.40261572265624,473887,,
,14.432512869358062,,0.001,,,475000,,-168.5781427307129,474887,3044.9377019771373,926.1
920.74,15.27389514932827,532,0.001,2812.88376349,3652,477490,130,-169.78552043681242,477083,,
,15.22138194656372,,0.001,,,480000,,-170.5320344848633,479248,3397.3449937933824,1000.0
923.61,15.107640271663666,536,0.001,2836.5087340100004,3680,480838,130,-170.98834243774414,480248,,
923.61,14.72777186536789,540,0.001,2856.3583661199996,3701,484838,130,-172.50185491943358,483786,,
,17.988151029586792,,0.001,,,485000,,-172.40343057250976,484786,2988.3924945589156,902.3
923.61,14.298431045532226,544,0.001,2902.5891818100004,3732,488838,130,-173.98478366088867,487786,,
,13.755538653850556,,0.001,,,490000,,-174.25721716308593,489786,3282.184371340275,1000.0
932.72,13.84486786365509,548,0.001,2970.8053647799993,3766,492838,130,-175.24061987304688,491786,,
,16.96460379219055,,0.001,,,495000,,-176.44859692382812,494786,3203.1752300050184,1000.0
927.88,16.54480516719818,552,0.001,2972.1384603800007,3801,496237,130,-176.4041181640625,495786,,
925.04,17.32278880405426,556,0.001,2970.8486920900004,3815,499352,130,-177.00993588256836,498300,,
,17.274933163188557,,0.001,,,500000,,-177.90846429259992,499766,3050.3980691211123,921.6
915.78,17.59089763832092,560,0.001,2954.4334480399993,3844,501858,130,-178.34450436401366,501766,,
,15.943276710510254,,0.001,,,505000,,-179.67628115844727,504806,3211.9011414622887,920.9
915.78,,564,,2985.93352454,3872,505858,130,,,,
931.89,16.728951004981994,568,0.001,3065.8974782399996,3895,509858,130,-181.30750482177734,508806,,
,15.642563420295716,,0.001,,,510000,,-181.4983546447754,509806,2877.2653575157046,961.8
931.89,17.220202474594117,572,0.001,3078.64141052,3929,513858,130,-182.39993719482422,512806,,
,17.638247001171113,,0.001,,,515000,,-183.1715158996582,514806,3760.402415467938,1000.0
931.89,16.659641490459443,576,0.001,3095.5546088999995,3961,517858,130,-183.57886541748047,516806,,
,18.437053399085997,,0.001,,,520000,,-183.91673443603514,519806,2665.522080001049,783.9
931.89,16.478639041900635,580,0.001,3114.8897504099996,3993,521858,130,-184.6392401123047,520806,,
,19.3106723484993,,0.001,,,525000,,-186.2768807067871,524806,3005.8047453573904,907.3
931.89,,584,,3131.96609451,4024,525858,130,,,,
933.81,16.868239503860472,588,0.001,3152.1986585100003,4047,529858,130,-186.6521615600586,528806,,
,18.286957966327666,,0.001,,,530000,,-186.56220193481445,529806,2569.0528540517203,854.8
937.89,16.879369161605833,592,0.001,3183.91038313,4079,533577,130,-187.793048828125,532806,,
,17.080286818504334,,0.001,,,535000,,-188.62942834472656,534525,3117.3962419543413,826.9
937.89,18.569006505966186,596,0.001,3204.6059205799993,4109,537577,130,-189.32791476440428,536525,,
,18.251487187862395,,0.001,,,540000,,-190.5234124145508,539550,2850.5081168719335,899.9
928.14,,600,,3142.9578641300004,4136,540602,130,,,,
922.37,18.184936307430267,604,0.001,3142.9580689200006,4155,544025,130,-190.8501305847168,542973,,
,19.182831337451933,,0.001,,,545000,,-191.54690115356445,543973,3368.210249681119,902.8
916.05,19.926458331584932,608,0.001,3137.7027689100005,4188,547393,130,-192.0375426940918,546973,,
,18.089363364928023,,0.001,,,550000,,-193.1705720363519,549652,3167.9521104705614,932.5
909.16,,612,,3126.9973443600006,4214,550704,130,,,,
903.74,20.27899470996857,616,0.001,3098.95298077,4236,554162,130,-193.4052762145996,553652,,
,19.049480585081387,,0.001,,,555000,,-194.08464710424977,554675,2369.395551923523,696.5
905.65,21.58150295495987,620,0.001,3125.77661716,4260,557504,130,-193.8301421508789,556452,,
,23.864655368804932,,0.001,,,560000,,-195.03352166748047,559452,3912.1218366863673,1000.0
905.65,18.72791310119629,624,0.001,3143.13902272,4294,561504,130,-195.01365158081055,560452,,
,20.794790918827058,,0.001,,,565000,,-195.87394821166993,564452,3734.8485930807888,1000.0
905.65,,628,,3115.84911776,4328,565504,130,,,,
920.14,20.238160255908966,632,0.001,3195.0770104999997,4351,569504,130,-196.91424694824218,568452,,
,22.228751534461974,,0.001,,,570000,,-197.23543328857423,569452,3529.7792628072666,998.2
917.86,23.20552248620987,636,0.001,3170.3565477700004,4383,572624,130,-197.975005859375,572365,,
,22.652752506256103,,0.001,,,575000,,-198.48545541381836,574572,3685.001280714944,932.7
917.86,24.681104207992554,640,0.001,3121.9774826599996,4411,576624,130,-197.8305791320801,575572,,
,22.726421113967895,,0.001,,,580000,,-198.23364553833008,579049,3253.7881530662066,1000.0
912.63,,644,,3114.5875300600005,4443,580101,130,,,,
912.63,23.517803689956665,648,0.001,3132.02431047,4467,584101,130,-198.5988648071289,583049,,
,21.548618498802185,,0.001,,,585000,,-198.32644577026366,584049,3512.811465372122,1000.0
918.64,22.113073471069335,652,0.001,3160.52579713,4500,588101,130,-198.7306735534668,587049,,
,22.830462543964387,,0.001,,,590000,,-199.09904074096679,589049,3894.4121197864415,1000.0
927.49,26.436687453269958,656,0.001,3189.6016340300002,4533,592101,130,-199.55931170654296,591049,,
,22.098417756086338,,0.001,,,595000,,-200.33246652063622,594550,3490.4927557626625,1000.0
937.44,,660,,3234.0313851299998,4564,595602,130,,,,
937.44,24.60171534729004,664,0.001,3244.377610310001,4587,599602,130,-201.06376721191407,598550,,
,25.403662556648253,,0.001,,,600000,,-201.7294072265625,599550,3811.3772850223118,1000.0
937.44,22.49777713394165,668,0.001,3253.8307855100006,4620,603602,130,-202.78788607788087,602550,,
,21.95161345100403,,0.001,,,605000,,-202.87592904663086,604550,3972.2329872118307,1000.0
927.8,17.22472177611457,672,0.001,3230.22216741,4648,606638,130,-204.37129296196832,605586,,
,21.21579369163513,,0.001,,,610000,,-203.81242770385742,609586,3935.6578142122366,1000.0
927.8,,676,,3242.2145871099997,4681,610638,130,,,,
927.8,22.017386377334596,680,0.001,3258.8657199900003,4705,614638,130,-205.23795971679687,613586,,
,24.121794112205507,,0.001,,,615000,,-204.93601791381835,614586,3488.0336761142826,904.2
927.8,23.108990633010865,684,0.001,3267.60907948,4737,618638,130,-205.91936654663087,617586,,
,23.010283816337587,,0.001,,,620000,,-206.97673294067383,619586,3886.4152120116632,972.5
921.71,20.88643946976918,688,0.001,3261.9459220999997,4766,622029,130,-207.8931646102514,620977,,
,21.367965635299683,,0.001,,,625000,,-207.82497857666016,623977,3485.6084608741103,901.9
924.52,22.171360439300535,692,0.001,3289.37587271,4798,626029,130,-207.82212619018554,624977,,
,23.663991000175475,,0.001,,,630000,,-208.98982214355468,628977,3919.018428677972,1000.0
924.52,,696,,3300.7958471299994,4831,630029,130,,,,
931.05,26.32385648727417,700,0.001,3380.2467089000006,4853,633707,130,-210.03214715576172,632655,,
,25.61974765586853,,0.001,,,635000,,-210.55949505615234,634655,3856.332516356837,929.5
936.82,23.738677668571473,704,0.001,3413.400590079999,4886,637707,130,-211.75612649536131,636655,,
,24.44487804031372,,0.001,,,640000,,-212.9589934692383,638955,3560.191748845717,902.2
926.35,25.462671862602235,708,0.001,3381.6714682299994,4914,640028,130,-212.98522247314452,639955,,
933.24,22.34979178237915,712,0.001,3416.3532550899995,4933,644028,130,-213.56513973999023,642976,,
