rollout/ep_rew_mean,time/episodes,time/total_timesteps,time/fps,rollout/ep_len_mean,time/time_elapsed,train/critic_loss,train/actor_loss,train/ent_coef,train/ent_coef_loss,train/learning_rate,train/n_updates,eval/mean_reward,eval/mean_ep_length
-5.02900399,172,1010,92,6.19,10,2.3957738876342773,-17.628986358642578,0.7618896961212158,-5.292242050170898,0.0003,909,,
-5.12038226,176,1036,92,6.19,11,4.239184856414795,-18.360820770263672,0.7560219764709473,-5.426262855529785,0.0003,935,,
-5.032225889999999,180,1061,91,6.12,11,3.0431878566741943,-16.032440185546875,0.7504149675369263,-5.562851428985596,0.0003,960,,
-5.18282629,184,1094,91,6.24,11,3.633148670196533,-16.960283279418945,0.7430806159973145,-5.745514869689941,0.0003,993,,
-5.060714859999999,188,1111,91,6.19,12,3.739100217819214,-17.13391876220703,0.7393380403518677,-5.8155131340026855,0.0003,1010,,
-5.12956897,192,1137,91,6.25,12,2.9651856422424316,-16.884483337402344,0.7336620688438416,-6.009328842163086,0.0003,1036,,
-5.14506125,196,1162,90,6.31,12,3.238880157470703,-18.393028259277344,0.7282354831695557,-6.134760856628418,0.0003,1061,,
-5.11907678,200,1181,90,6.28,13,4.198040962219238,-17.07938003540039,0.7241395711898804,-6.235836029052734,0.0003,1080,,
-5.21989515,204,1214,90,6.45,13,5.114917755126953,-16.977014541625977,0.7170917987823486,-6.424833297729492,0.0003,1113,,
-5.23344566,208,1243,90,6.51,13,3.5341973304748535,-15.730278968811035,0.7109637260437012,-6.5428314208984375,0.0003,1142,,
-5.177906360000001,212,1263,89,6.51,14,4.138770580291748,-16.037614822387695,0.7067587971687317,-6.623487949371338,0.0003,1162,,
-5.17480952,216,1296,89,6.54,14,4.544220924377441,-16.70681381225586,0.6999080181121826,-6.819881439208984,0.0003,1195,,
-5.080932310000001,220,1314,89,6.44,14,2.757075786590576,-16.034048080444336,0.6962067484855652,-6.970773696899414,0.0003,1213,,
-4.99694901,224,1338,89,6.39,14,4.247053623199463,-16.231674194335938,0.6912861466407776,-7.060695171356201,0.0003,1237,,
-4.92947328,228,1364,89,6.35,15,4.680975437164307,-15.804920196533203,0.6859973073005676,-7.242094039916992,0.0003,1263,,
-4.92399799,232,1397,89,6.45,15,4.458864688873291,-16.671459197998047,0.6793320775032043,-7.41263484954834,0.0003,1296,,
-4.88411429,236,1428,88,6.46,16,6.208225727081299,-16.88583755493164,0.6731550097465515,-7.572919845581055,0.0003,1327,,
-4.88977593,240,1454,88,6.5,16,4.9184489250183105,-16.575477600097656,0.6680151224136353,-7.6435370445251465,0.0003,1353,,
-4.84015671,244,1477,88,6.48,16,3.6905202865600586,-15.587546348571777,0.66350257396698,-7.884829044342041,0.0003,1376,,
-4.81963546,248,1501,88,6.45,16,4.3299055099487305,-15.441354751586914,0.6588209867477417,-7.935336112976074,0.0003,1400,,
-4.769358949999999,252,1527,88,6.47,17,5.951311111450195,-15.817612648010254,0.6537808775901794,-8.02547836303711,0.0003,1426,,
-4.66401797,256,1549,88,6.36,17,4.063427925109863,-14.958060264587402,0.6495434045791626,-8.291069030761719,0.0003,1448,,
-4.7152122599999995,260,1583,88,6.46,17,4.262270450592041,-14.173898696899414,0.6430596113204956,-8.526458740234375,0.0003,1482,,
-4.727409560000001,264,1611,88,6.46,18,5.98627233505249,-15.051239013671875,0.6377584934234619,-8.604748725891113,0.0003,1510,,
-4.703437320000001,268,1636,88,6.53,18,6.311491966247559,-14.85638427734375,0.6330645084381104,-8.731603622436523,0.0003,1535,,
-4.659071379999999,272,1665,87,6.55,18,5.317440509796143,-15.168298721313477,0.6276620626449585,-8.863672256469727,0.0003,1564,,
-4.53193762,276,1682,87,6.46,19,5.161571502685547,-14.872751235961914,0.6245140433311462,-9.012311935424805,0.0003,1581,,
-4.513876669999999,280,1713,87,6.52,19,4.40818977355957,-14.460294723510742,0.6188129782676697,-9.105836868286133,0.0003,1612,,
-4.343769439999999,284,1740,87,6.46,19,6.854076385498047,-14.917896270751953,0.6138994097709656,-9.2901611328125,0.0003,1639,,
-4.45074888,288,1771,87,6.6,20,5.113205909729004,-13.489063262939453,0.6083181500434875,-9.418621063232422,0.0003,1670,,
-4.39263841,292,1793,87,6.56,20,4.364034652709961,-13.548006057739258,0.6043888926506042,-9.559131622314453,0.0003,1692,,
-4.30677293,296,1813,87,6.51,20,3.708601951599121,-14.063019752502441,0.600835382938385,-9.618310928344727,0.0003,1712,,
-4.3086201399999995,300,1840,87,6.59,20,5.386817455291748,-13.51832389831543,0.5960770845413208,-9.785860061645508,0.0003,1739,,
-4.205891169999999,304,1864,87,6.5,21,6.374893665313721,-13.504544258117676,0.5918917655944824,-9.914955139160156,0.0003,1763,,
-4.1033003500000005,308,1886,87,6.43,21,7.667452335357666,-14.405550003051758,0.5880780816078186,-9.9796142578125,0.0003,1785,,
-4.105949999999998,312,1909,87,6.46,21,5.667995452880859,-12.84536361694336,0.5841069221496582,-10.203709602355957,0.0003,1808,,
-4.021338429999999,316,1935,87,6.39,22,5.668691635131836,-13.529195785522461,0.5796309113502502,-10.383419036865234,0.0003,1834,,
-4.06325005,320,1956,87,6.42,22,6.681190490722656,-13.750186920166016,0.5760286450386047,-10.40267562866211,0.0003,1855,,
-4.070796909999999,324,1982,87,6.44,22,4.864725112915039,-13.533791542053223,0.5716094374656677,-10.660356521606445,0.0003,1881,,
-4.03821473,328,2005,87,6.41,22,5.252236843109131,-13.32196044921875,0.5677253603935242,-10.774826049804688,0.0003,1904,,
-4.02309083,332,2034,87,6.37,23,3.81703782081604,-12.792701721191406,0.5628361105918884,-11.085835456848145,0.0003,1933,,
-4.0112542300000005,336,2059,87,6.31,23,6.663963794708252,-13.284793853759766,0.5586423873901367,-11.250669479370117,0.0003,1958,,
-3.94188974,340,2078,87,6.24,23,7.8571696281433105,-13.439990997314453,0.5554732084274292,-11.220802307128906,0.0003,1977,,
-3.91133547,344,2102,87,6.25,24,5.9974446296691895,-11.919803619384766,0.5515060424804688,-11.467300415039062,0.0003,2001,,
-3.9838507300000003,348,2129,87,6.28,24,6.307297706604004,-13.036096572875977,0.5470796227455139,-11.512129783630371,0.0003,2028,,
-3.9666991800000004,352,2150,87,6.23,24,5.443887710571289,-11.585564613342285,0.5436627268791199,-11.687803268432617,0.0003,2049,,
-3.96288975,356,2177,87,6.28,24,6.484826564788818,-12.422065734863281,0.5393016934394836,-11.831080436706543,0.0003,2076,,
-3.90370188,360,2197,87,6.14,25,5.445312976837158,-12.32590103149414,0.5360881090164185,-11.831071853637695,0.0003,2096,,
-3.8753568600000006,364,2218,87,6.07,25,6.143011093139648,-11.598625183105469,0.5327391624450684,-11.936006546020508,0.0003,2117,,
-3.8602321500000003,368,2236,87,6.0,25,5.990344047546387,-11.369202613830566,0.5298807621002197,-12.200311660766602,0.0003,2135,,
-3.82631791,372,2261,87,5.96,25,5.432629585266113,-11.906628608703613,0.5259358882904053,-12.295431137084961,0.0003,2160,,
-3.989736260000001,376,2292,87,6.1,26,4.196920394897461,-11.598123550415039,0.5210870504379272,-12.644862174987793,0.0003,2191,,
-4.0154169799999995,380,2320,87,6.07,26,5.457778453826904,-11.407316207885742,0.5167486071586609,-12.630464553833008,0.0003,2219,,
-3.99931127,384,2340,87,6.0,26,4.736873626708984,-11.322978019714355,0.5136736035346985,-12.823236465454102,0.0003,2239,,
-3.8693323799999995,388,2360,87,5.89,27,5.152990341186523,-11.360998153686523,0.5106145739555359,-12.815350532531738,0.0003,2259,,
-3.85120482,392,2387,87,5.94,27,5.170468330383301,-10.568387985229492,0.5065062046051025,-13.004936218261719,0.0003,2286,,
-3.9062045500000004,396,2409,87,5.96,27,6.066738605499268,-11.751306533813477,0.5031898021697998,-13.181848526000977,0.0003,2308,,
-3.9241192599999994,400,2433,87,5.93,27,5.39595365524292,-10.617137908935547,0.4995914697647095,-13.134024620056152,0.0003,2332,,
-4.037097799999999,404,2465,87,6.01,28,5.065577507019043,-11.36645221710205,0.49483972787857056,-13.524943351745605,0.0003,2364,,
-4.0622469500000005,408,2489,87,6.03,28,3.8181252479553223,-10.861328125,0.49130234122276306,-13.374614715576172,0.0003,2388,,
-4.0897589299999995,412,2511,87,6.02,28,4.182439804077148,-10.281935691833496,0.4880993366241455,-13.828920364379883,0.0003,2410,,
-4.08847408,416,2540,86,6.05,29,2.905752182006836,-9.547377586364746,0.4838906228542328,-13.829218864440918,0.0003,2439,,
-4.03750077,420,2559,86,6.03,29,5.111319541931152,-9.731924057006836,0.48115795850753784,-13.96754264831543,0.0003,2458,,
-3.9796108199999995,424,2581,86,5.99,29,4.015228748321533,-9.732954025268555,0.47800856828689575,-14.031476974487305,0.0003,2480,,
-4.022090549999999,428,2610,86,6.05,30,3.7479941844940186,-10.191420555114746,0.473909467458725,-13.925504684448242,0.0003,2509,,
-3.9632959299999992,432,2632,86,5.98,30,4.20841121673584,-10.28271198272705,0.4708416759967804,-14.200248718261719,0.0003,2531,,
-3.88313628,436,2652,86,5.93,30,5.353592395782471,-9.754945755004883,0.4680686891078949,-14.251059532165527,0.0003,2551,,
-3.87955667,440,2676,87,5.98,30,3.8086800575256348,-9.8588285446167,0.4647734463214874,-14.283388137817383,0.0003,2575,,
-3.9986658,444,2704,86,6.02,31,3.1345584392547607,-9.35693073272705,0.4609836935997009,-14.408437728881836,0.0003,2603,,
-3.9235993599999994,448,2726,86,5.97,31,2.952583074569702,-9.849930763244629,0.4580436050891876,-14.697959899902344,0.0003,2625,,
-3.958842679999999,452,2754,86,6.04,31,5.333349704742432,-10.437480926513672,0.4543404281139374,-14.21904182434082,0.0003,2653,,
-3.9046184900000003,456,2778,86,6.01,31,3.322026252746582,-9.567582130432129,0.451196551322937,-14.575547218322754,0.0003,2677,,
-3.95100329,460,2806,86,6.09,32,4.131572723388672,-8.600809097290039,0.4475593864917755,-15.0117826461792,0.0003,2705,,
-3.9399230599999995,464,2825,86,6.07,32,3.663512945175171,-8.879987716674805,0.4450964629650116,-15.115527153015137,0.0003,2724,,
-3.9967449500000005,468,2851,86,6.15,32,4.132175922393799,-8.490312576293945,0.44175347685813904,-15.048375129699707,0.0003,2750,,
-3.97600157,472,2881,86,6.2,33,3.7217366695404053,-8.924320220947266,0.43794432282447815,-15.000385284423828,0.0003,2780,,
-3.7996428599999996,476,2901,86,6.09,33,3.7585909366607666,-9.233323097229004,0.43541985750198364,-15.389942169189453,0.0003,2800,,
-3.70360315,480,2926,86,6.06,33,3.275768280029297,-8.244610786437988,0.43228790163993835,-15.211172103881836,0.0003,2825,,
-3.64028073,484,2950,86,6.1,33,3.268001079559326,-8.59697437286377,0.42932939529418945,-15.373489379882812,0.0003,2849,,
-3.6762089800000006,488,2973,86,6.13,34,4.458124160766602,-8.186314582824707,0.4265226423740387,-15.344694137573242,0.0003,2872,,
-3.65900081,492,2993,86,6.06,34,3.2278528213500977,-8.587451934814453,0.42409130930900574,-15.406991004943848,0.0003,2892,,
-3.621548700000001,496,3016,86,6.07,34,3.1508641242980957,-8.733793258666992,0.4212929606437683,-15.607622146606445,0.0003,2915,,
-3.531808680000001,500,3034,86,6.01,34,2.774651050567627,-7.844268321990967,0.41911253333091736,-15.942155838012695,0.0003,2933,,
-3.37036393,504,3055,86,5.9,35,2.979168653488159,-8.829587936401367,0.41656792163848877,-15.856929779052734,0.0003,2954,,
-3.3716049599999995,508,3074,86,5.85,35,2.8829479217529297,-8.129173278808594,0.4142725169658661,-15.98159122467041,0.0003,2973,,
-3.3787347400000005,512,3102,86,5.91,35,2.533139228820801,-7.62078332901001,0.41092416644096375,-16.197315216064453,0.0003,3001,,
-3.353914740000001,516,3125,86,5.85,36,3.6357202529907227,-8.330061912536621,0.4081795811653137,-16.159475326538086,0.0003,3024,,
-3.3504042,520,3147,86,5.88,36,2.9137930870056152,-7.404335021972656,0.40555769205093384,-16.71540069580078,0.0003,3046,,
-3.3958995100000005,524,3174,86,5.93,36,2.443887948989868,-7.652926921844482,0.40235981345176697,-16.633676528930664,0.0003,3073,,
-3.28939159,528,3201,86,5.91,36,2.7849345207214355,-7.641493797302246,0.39917290210723877,-16.888671875,0.0003,3100,,
-3.2228862999999994,532,3220,86,5.88,37,2.489522933959961,-7.569109916687012,0.3969396948814392,-16.959590911865234,0.0003,3119,,
-3.2662906400000002,536,3254,86,6.02,37,2.0643975734710693,-7.775003433227539,0.39298009872436523,-17.403886795043945,0.0003,3153,,
-3.296595199999999,540,3285,86,6.09,37,2.601006507873535,-7.046903610229492,0.38940244913101196,-17.370840072631836,0.0003,3184,,
-3.1989475800000005,544,3312,86,6.08,38,2.820791721343994,-7.669785976409912,0.38631904125213623,-17.462167739868164,0.0003,3211,,
-3.1879498700000006,548,3339,86,6.13,38,2.1061549186706543,-7.383029937744141,0.3832838535308838,-17.252071380615234,0.0003,3238,,
-3.1455390000000008,552,3360,86,6.06,38,2.2283389568328857,-6.878035545349121,0.38094139099121094,-17.577571868896484,0.0003,3259,,
-3.1640304599999998,556,3385,86,6.07,39,2.2243170738220215,-7.183343410491943,0.37816736102104187,-17.964282989501953,0.0003,3284,,
-3.1344743,560,3414,86,6.08,39,1.8403340578079224,-7.095544815063477,0.3749774396419525,-17.83030128479004,0.0003,3313,,
-3.18273883,564,3449,86,6.24,39,1.9204790592193604,-6.821652412414551,0.3711651861667633,-17.975868225097656,0.0003,3348,,
-3.2399667800000005,568,3475,86,6.24,40,1.853508472442627,-6.943536281585693,0.368356317281723,-18.138280868530273,0.0003,3374,,
-3.29335449,572,3503,86,6.22,40,1.499099850654602,-6.853758811950684,0.3653661608695984,-18.396821975708008,0.0003,3402,,
-3.3261435400000003,576,3543,86,6.42,41,1.669253945350647,-6.508319854736328,0.3611289858818054,-18.359695434570312,0.0003,3442,,
-3.3316290399999997,580,3570,86,6.44,41,2.316580295562744,-7.021865367889404,0.35830003023147583,-18.49416160583496,0.0003,3469,,
-3.3960184800000004,584,3595,86,6.45,41,2.445589542388916,-6.716610908508301,0.3557000458240509,-18.527488708496094,0.0003,3494,,
-3.46296368,588,3622,86,6.49,42,1.61087965965271,-6.712612152099609,0.3529081642627716,-18.732093811035156,0.0003,3521,,
-3.4918220499999997,592,3654,86,6.61,42,1.587144374847412,-6.31146764755249,0.3496335446834564,-19.071956634521484,0.0003,3553,,
-3.500551780000001,596,3679,86,6.63,42,1.681239128112793,-6.860950469970703,0.3470933437347412,-19.140300750732422,0.0003,3578,,
-3.51628307,600,3698,86,6.64,42,1.6533536911010742,-6.275338172912598,0.3451704978942871,-19.25746726989746,0.0003,3597,,
-3.49334743,604,3719,85,6.64,43,1.388090968132019,-6.538317680358887,0.34305888414382935,-19.227291107177734,0.0003,3618,,
-3.46439069,608,3744,85,6.7,43,1.4303452968597412,-5.953147888183594,0.3405626714229584,-19.459962844848633,0.0003,3643,,
-3.387546510000001,612,3777,85,6.75,43,1.8348660469055176,-5.429497718811035,0.3372866213321686,-20.04733657836914,0.0003,3676,,
-3.4008623800000004,616,3799,85,6.74,44,1.2950453758239746,-6.182100772857666,0.33511072397232056,-19.936229705810547,0.0003,3698,,
-3.423350889999999,620,3824,85,6.77,44,1.4443490505218506,-5.69317102432251,0.33263999223709106,-20.115461349487305,0.0003,3723,,
-3.389496839999999,624,3849,85,6.75,44,1.3300762176513672,-5.608490467071533,0.3301866352558136,-20.285606384277344,0.0003,3748,,
-3.4125901,628,3867,85,6.66,45,1.3614120483398438,-5.96513032913208,0.3284320831298828,-20.3783016204834,0.0003,3766,,
-3.4934182199999997,632,3892,85,6.72,45,1.0798413753509521,-5.904215335845947,0.32600316405296326,-20.358661651611328,0.0003,3791,,
-3.4461446699999994,636,3921,85,6.67,45,1.1328747272491455,-5.4680280685424805,0.3232085704803467,-20.641551971435547,0.0003,3820,,
-3.369008799999999,640,3941,85,6.56,45,1.1986737251281738,-5.858854293823242,0.32129135727882385,-20.941356658935547,0.0003,3840,,
-3.3756230499999997,644,3975,85,6.63,46,1.230919599533081,-5.5969929695129395,0.3180675506591797,-20.83850860595703,0.0003,3874,,
-3.3941680399999994,648,4001,85,6.62,46,1.3231898546218872,-5.628458499908447,0.3156156837940216,-21.098312377929688,0.0003,3900,,
-3.4333622500000005,652,4033,85,6.73,47,1.1617262363433838,-5.6058349609375,0.31262707710266113,-21.219703674316406,0.0003,3932,,
-3.39688722,656,4063,85,6.78,47,1.2690699100494385,-5.237592697143555,0.30985721945762634,-21.12900161743164,0.0003,3962,,
-3.4040415700000004,660,4094,85,6.8,47,0.902271568775177,-5.242151260375977,0.30702584981918335,-21.3241024017334,0.0003,3993,,
-3.3370532500000003,664,4116,85,6.67,48,1.3872911930084229,-5.36754035949707,0.3050341010093689,-21.557571411132812,0.0003,4015,,
-3.2498120299999997,668,4133,85,6.58,48,1.0848491191864014,-4.688215255737305,0.30350178480148315,-21.97381591796875,0.0003,4032,,
-3.2297244999999997,672,4168,85,6.65,48,1.2239758968353271,-5.335080623626709,0.30036723613739014,-21.610177993774414,0.0003,4067,,
-3.2470982200000003,676,4202,85,6.59,49,1.228332757949829,-5.107143878936768,0.29737555980682373,-21.683181762695312,0.0003,4101,,
-3.27557254,680,4230,85,6.6,49,1.1429576873779297,-5.2001519203186035,0.29494890570640564,-22.011234283447266,0.0003,4129,,
-3.21999693,684,4258,85,6.63,49,1.1726417541503906,-4.7197418212890625,0.2925383448600769,-22.095218658447266,0.0003,4157,,
-3.1082796500000005,688,4282,85,6.6,50,1.156325340270996,-4.6144890785217285,0.29049113392829895,-22.342437744140625,0.0003,4181,,
-3.0716304699999997,692,4308,85,6.54,50,0.960952877998352,-4.514800071716309,0.28828927874565125,-22.609079360961914,0.0003,4207,,
-3.0742187899999998,696,4344,85,6.65,50,0.9795392751693726,-4.8967390060424805,0.28527629375457764,-22.46845245361328,0.0003,4243,,
-3.08392051,700,4376,85,6.78,51,0.9643154144287109,-4.695582389831543,0.28262391686439514,-22.60509490966797,0.0003,4275,,
-3.08469271,704,4399,85,6.8,51,0.9150971174240112,-4.8190813064575195,0.2807377278804779,-22.856220245361328,0.0003,4298,,
-3.10729294,708,4426,85,6.82,51,1.0831019878387451,-4.295989513397217,0.27853524684906006,-22.078353881835938,0.0003,4325,,
-3.13504399,712,4455,85,6.78,52,0.8835593461990356,-4.457313060760498,0.2761930823326111,-22.48685073852539,0.0003,4354,,
-3.1179484399999997,716,4486,85,6.87,52,1.0605031251907349,-4.4278154373168945,0.27370336651802063,-23.247371673583984,0.0003,4385,,
-3.0495682299999998,720,4510,85,6.86,52,0.9750890731811523,-4.231354713439941,0.27177494764328003,-23.381866455078125,0.0003,4409,,
-2.9756821800000006,724,4539,85,6.9,53,0.9780622124671936,-4.454956531524658,0.2694709002971649,-23.370758056640625,0.0003,4438,,
-2.9561467500000003,728,4563,85,6.96,53,0.9684576988220215,-4.024833679199219,0.2675761580467224,-23.595808029174805,0.0003,4462,,
-2.8729747599999995,732,4592,85,7.0,53,0.8578435778617859,-3.927661895751953,0.26529595255851746,-23.99036979675293,0.0003,4491,,
-2.9180024599999994,736,4624,85,7.03,54,0.8144428730010986,-4.328515529632568,0.2627922296524048,-23.81199836730957,0.0003,4523,,
-2.920315470000001,740,4646,85,7.05,54,0.6878738403320312,-4.022953033447266,0.26108744740486145,-24.34990692138672,0.0003,4545,,
-2.93393746,744,4678,85,7.03,54,0.7968777418136597,-3.9902467727661133,0.2586238980293274,-23.76856231689453,0.0003,4577,,
-2.87572268,748,4702,85,7.01,54,0.7424356937408447,-4.273960113525391,0.2567928731441498,-24.648120880126953,0.0003,4601,,
-2.8017076299999997,752,4732,85,6.99,55,0.5211811065673828,-3.7526438236236572,0.25451382994651794,-24.810131072998047,0.0003,4631,,
-2.8020906400000007,756,4758,85,6.95,55,0.7241269946098328,-4.0555100440979,0.25255289673805237,-24.95034408569336,0.0003,4657,,
-2.74975619,760,4782,85,6.88,55,0.7603024244308472,-3.871321678161621,0.25075671076774597,-24.797176361083984,0.0003,4681,,
-2.76987956,764,4812,85,6.96,56,0.5728668570518494,-3.6462202072143555,0.24853003025054932,-25.127553939819336,0.0003,4711,,
-2.7171948999999995,768,4830,85,6.97,56,0.9920250773429871,-3.857208728790283,0.2472023367881775,-24.981117248535156,0.0003,4729,,
-2.589650409999999,772,4853,85,6.85,56,0.6711533069610596,-3.6964452266693115,0.24551093578338623,-25.40234375,0.0003,4752,,
-2.50479196,776,4879,85,6.77,56,0.7832983732223511,-3.9231154918670654,0.24361903965473175,-25.65372657775879,0.0003,4778,,
-2.4616440600000002,780,4909,85,6.79,57,0.7068707346916199,-3.708131790161133,0.24146275222301483,-25.563323974609375,0.0003,4808,,
-2.503547,784,4938,85,6.8,57,0.7723768949508667,-3.8030271530151367,0.23938685655593872,-25.961688995361328,0.0003,4837,,
-2.49938306,788,4968,85,6.86,58,0.5777237415313721,-3.357168436050415,0.23726409673690796,-25.875186920166016,0.0003,4867,,
-2.455832,792,4990,85,6.82,58,0.6201388239860535,-3.783801794052124,0.23571757972240448,-25.80162811279297,0.0003,4889,,
,,5000,,,,0.6781439185142517,-3.382535219192505,0.2350185066461563,-25.689056396484375,0.0003,4899,2.4795241164509205,9.1
-2.4113706500000003,796,5013,84,6.69,59,0.839706540107727,-3.3240137100219727,0.23411518335342407,-26.174833297729492,0.0003,4912,,
-2.39183364,800,5046,84,6.7,59,0.6990363597869873,-3.604581594467163,0.23184287548065186,-26.257965087890625,0.0003,4945,,
-2.3623666,804,5069,84,6.7,59,0.5984082221984863,-3.158792734146118,0.23027817904949188,-26.188323974609375,0.0003,4968,,
-2.29075482,808,5095,84,6.69,60,0.7121614217758179,-3.054621934890747,0.2285262942314148,-26.24673080444336,0.0003,4994,,
-2.23649983,812,5116,84,6.61,60,0.7637829184532166,-3.3422536849975586,0.2271224409341812,-26.313535690307617,0.0003,5015,,
-2.1872684300000005,816,5144,84,6.58,60,0.6662137508392334,-3.427206516265869,0.2252611368894577,-26.551986694335938,0.0003,5043,,
-2.2175514200000004,820,5173,84,6.63,61,0.6647459268569946,-3.58343505859375,0.2233549952507019,-26.21347427368164,0.0003,5072,,
-2.2766113399999997,824,5207,84,6.68,61,0.5667884349822998,-3.2475953102111816,0.22114530205726624,-26.513427734375,0.0003,5106,,
-2.2186151799999996,828,5232,84,6.69,61,0.5031864643096924,-2.9119701385498047,0.21952611207962036,-26.472654342651367,0.0003,5131,,
