time/time_elapsed,time/total_timesteps,time/episodes,rollout/ep_len_mean,rollout/ep_rew_mean,time/fps,train/actor_loss,train/learning_rate,train/critic_loss,train/n_updates,eval/mean_ep_length,eval/mean_reward
15,1691,468,3.45,30.641508389999995,112,-19.848633766174316,0.001,3.2541588147481284,1588,,
15,1704,472,3.43,30.474322980000007,111,-20.781631469726562,0.001,2.7105549971262612,1601,,
15,1719,476,3.45,30.64228025,111,-19.755470275878906,0.001,3.0766237576802573,1615,,
15,1733,480,3.45,30.642203260000002,111,-18.730045318603516,0.001,2.808979034423828,1630,,
15,1746,484,3.43,30.475978450000003,111,-19.881738662719727,0.001,2.419637362162272,1643,,
15,1759,488,3.43,30.477818449999994,111,-20.75220012664795,0.001,2.531951824824015,1656,,
15,1773,492,3.43,30.47489546,111,-21.697763442993164,0.001,3.1903902689615884,1669,,
16,1787,496,3.44,30.560489079999993,111,-19.920331954956055,0.001,2.5362935066223145,1684,,
16,1800,500,3.43,30.47637083,110,-19.951921463012695,0.001,2.484320958455404,1697,,
16,1815,504,3.43,30.477792720000004,110,-20.43248176574707,0.001,2.615898609161377,1712,,
16,1830,508,3.43,30.47888024,110,-20.444190979003906,0.001,2.760820209980011,1726,,
16,1844,512,3.44,30.560792330000005,110,-20.871313095092773,0.001,2.8038625717163086,1741,,
16,1858,516,3.44,30.560777640000005,110,-20.15632724761963,0.001,2.7124592463175454,1754,,
16,1871,520,3.43,30.477611590000002,110,-19.355491638183594,0.001,2.810028314590454,1767,,
17,1885,524,3.44,30.560538620000003,110,-20.884326934814453,0.001,2.2278963724772134,1781,,
17,1900,528,3.45,30.641939150000002,110,-19.168814659118652,0.001,3.6717824141184487,1796,,
17,1915,532,3.46,30.72585506,110,-19.69466495513916,0.001,2.1111599504947662,1811,,
17,1931,536,3.48,30.89302791,110,-19.68890380859375,0.001,2.412148594856262,1827,,
17,1945,540,3.5,31.061642469999995,109,-19.624113082885742,0.001,2.577901045481364,1841,,
17,1959,544,3.51,31.14431125,109,-18.957754135131836,0.001,3.152272621790568,1855,,
17,1973,548,3.51,31.145231789999997,109,-17.699413299560547,0.001,3.647519906361898,1869,,
18,1988,552,3.52,31.229285329999996,109,-19.486717224121094,0.001,3.5541844367980957,1884,,
,2000,,,,,-18.982836723327637,0.001,3.1531633734703064,1899,3.5,31.0447057723999
18,2002,556,3.51,31.14563507999999,109,,,,,,
18,2015,560,3.51,31.14230316,108,-19.56486701965332,0.001,3.032378673553467,1911,,
18,2029,564,3.51,31.140078930000005,108,-19.74649143218994,0.001,2.528527110815048,1926,,
18,2044,568,3.53,31.30857979,108,-20.88037395477295,0.001,2.2792921662330627,1941,,
18,2059,572,3.55,31.47501009,108,-19.473575592041016,0.001,2.9556491374969482,1955,,
19,2072,576,3.53,31.30974118,108,-19.56081199645996,0.001,3.1057499249776206,1968,,
19,2086,580,3.53,31.31241674,108,-19.92378044128418,0.001,3.314855178197225,1983,,
19,2101,584,3.55,31.47743946999999,108,-20.180935859680176,0.001,2.5402135848999023,1997,,
19,2114,588,3.55,31.47502642,108,-20.26416778564453,0.001,2.4898433685302734,2011,,
19,2130,592,3.57,31.641543929999997,108,-19.406306266784668,0.001,2.5265508890151978,2026,,
19,2144,596,3.57,31.64008359,108,-19.121200561523438,0.001,2.477198521296183,2041,,
19,2158,600,3.58,31.724320230000004,108,-19.70472812652588,0.001,2.7548977732658386,2054,,
20,2171,604,3.56,31.556978019999995,107,-19.59307861328125,0.001,2.2642252445220947,2068,,
20,2184,608,3.54,31.390030129999996,107,-20.8265438079834,0.001,2.379021247227987,2081,,
20,2197,612,3.53,31.308170880000002,107,-21.396263122558594,0.001,2.746879498163859,2093,,
20,2211,616,3.53,31.306651929999997,107,-19.866989135742188,0.001,2.2158397436141968,2108,,
20,2225,620,3.54,31.39041982,107,-19.674654006958008,0.001,2.199936807155609,2122,,
20,2240,624,3.55,31.47825382,107,-19.135689735412598,0.001,2.98785932858785,2136,,
21,2255,628,3.55,31.47975464,107,-20.189411163330078,0.001,3.0296184718608856,2152,,
21,2270,632,3.55,31.48094505,107,-19.15455436706543,0.001,2.6920319398244223,2166,,
21,2284,636,3.53,31.314651140000002,107,-20.34818172454834,0.001,2.7619234323501587,2181,,
21,2298,640,3.53,31.314168439999992,107,-19.964153289794922,0.001,2.6360998153686523,2194,,
21,2313,644,3.54,31.396742670000002,106,-19.960068702697754,0.001,2.2747486233711243,2210,,
21,2327,648,3.54,31.39701575,106,-20.580910682678223,0.001,2.210092842578888,2224,,
21,2341,652,3.53,31.313730379999996,106,-21.89398765563965,0.001,2.724080801010132,2237,,
22,2356,656,3.54,31.403838940000004,106,-19.549060821533203,0.001,2.6890023946762085,2253,,
22,2371,660,3.56,31.573044839999998,106,-19.542724609375,0.001,2.0397744178771973,2267,,
22,2384,664,3.55,31.491520200000004,106,-20.105828285217285,0.001,1.8744913339614868,2280,,
22,2399,668,3.55,31.4929327,106,-21.1267671585083,0.001,2.2441171407699585,2295,,
22,2414,672,3.55,31.4942601,106,-19.96079444885254,0.001,2.513533800840378,2311,,
22,2427,676,3.55,31.491097959999998,106,-19.684045791625977,0.001,2.1261586348215737,2324,,
23,2442,680,3.56,31.571833929999997,106,-19.18954086303711,0.001,2.5687098503112793,2338,,
23,2456,684,3.55,31.48978558,105,-20.368043899536133,0.001,2.2500030994415283,2353,,
23,2471,688,3.57,31.65665044,105,-19.07254409790039,0.001,2.5493408838907876,2367,,
23,2485,692,3.55,31.493721769999997,105,-19.874550819396973,0.001,2.5297011137008667,2381,,
23,2499,696,3.55,31.493240590000006,104,-19.510169982910156,0.001,2.255258480707804,2396,,
24,2513,700,3.55,31.49399671,104,-20.43549919128418,0.001,2.755161851644516,2409,,
24,2527,704,3.56,31.57692077,104,-20.230384826660156,0.001,1.7552274862925212,2423,,
24,2542,708,3.58,31.7471667,104,-19.00120735168457,0.001,2.2245705922444663,2438,,
24,2555,712,3.58,31.74580159,103,-18.459980010986328,0.001,2.2567864259084067,2452,,
24,2568,716,3.57,31.662685520000004,103,-19.677035331726074,0.001,2.2310546934604645,2465,,
24,2584,720,3.59,31.82790962,103,-20.63898754119873,0.001,1.6278331279754639,2480,,
25,2596,724,3.56,31.57440184,103,-21.22498321533203,0.001,2.008517344792684,2493,,
25,2609,728,3.54,31.404115500000003,103,-20.52571964263916,0.001,2.106409708658854,2506,,
25,2623,732,3.53,31.320081580000007,103,-19.663283348083496,0.001,1.8511090874671936,2520,,
25,2637,736,3.53,31.320279300000006,103,-20.210189819335938,0.001,2.310737133026123,2534,,
25,2651,740,3.53,31.317764280000006,103,-17.930404663085938,0.001,2.1639939149220786,2547,,
25,2664,744,3.51,31.152370059999996,103,-19.961755752563477,0.001,2.2236388524373374,2560,,
26,2678,748,3.51,31.153077860000003,102,-19.401158332824707,0.001,2.1662293672561646,2575,,
26,2692,752,3.51,31.151048700000004,103,-20.017576217651367,0.001,2.1932003498077393,2588,,
26,2707,756,3.51,31.14838245,103,-19.77252197265625,0.001,2.084058324495951,2603,,
26,2721,760,3.5,31.064455599999995,103,-19.468936920166016,0.001,2.2849812110265098,2617,,
26,2735,764,3.51,31.15089751,103,-20.330514907836914,0.001,2.3821775118509927,2632,,
26,2749,768,3.5,31.06427201,102,-20.256518363952637,0.001,3.0420488119125366,2646,,
26,2763,772,3.49,30.98023984,103,-21.280519485473633,0.001,2.493590831756592,2659,,
26,2779,776,3.52,31.232349909999996,102,-18.873135566711426,0.001,2.2382401823997498,2675,,
27,2794,780,3.52,31.232944120000003,102,-19.392364501953125,0.001,1.6447566151618958,2691,,
27,2809,784,3.53,31.31629212,102,-20.2880916595459,0.001,1.952918291091919,2705,,
27,2822,788,3.51,31.150223899999993,102,-20.238954544067383,0.001,2.8043779532114663,2718,,
27,2835,792,3.5,31.063699610000004,102,-20.81505012512207,0.001,1.8931138515472412,2732,,
27,2850,796,3.51,31.149545599999996,102,-19.320755004882812,0.001,2.8089040517807007,2746,,
27,2862,800,3.49,30.98252386,102,-20.529306411743164,0.001,2.5748287041982016,2759,,
27,2876,804,3.49,30.983212749999993,102,-20.615044593811035,0.001,2.3854312002658844,2773,,
28,2889,808,3.47,30.81285361,102,-20.86933994293213,0.001,2.779441475868225,2786,,
28,2904,812,3.49,30.979178530000002,103,-19.644573211669922,0.001,2.686678409576416,2800,,
28,2918,816,3.5,31.065299719999995,103,-20.41814136505127,0.001,2.513504207134247,2815,,
28,2933,820,3.49,30.984546960000003,103,-19.6889591217041,0.001,2.6437246799468994,2830,,
28,2946,824,3.5,31.070227380000002,103,-19.8264217376709,0.001,2.4835005601247153,2843,,
28,2958,828,3.49,30.98650103,103,-19.50144386291504,0.001,2.682616631189982,2855,,
28,2970,832,3.47,30.81661966,103,-20.620920181274414,0.001,2.4633732636769614,2867,,
28,2983,836,3.46,30.73188829,103,-20.420324325561523,0.001,2.4767109553019204,2880,,
29,2995,840,3.44,30.567915830000008,103,-19.766873359680176,0.001,2.5440728267033896,2892,,
,3000,,,,,-21.031909942626953,0.001,2.0469542741775513,2899,3.5,31.0447057723999
29,3009,844,3.45,30.65059025,103,-20.389323234558105,0.001,2.2308499813079834,2906,,
29,3023,848,3.45,30.65113056,103,-20.953350067138672,0.001,2.1268940369288125,2919,,
29,3035,852,3.43,30.48359017,103,-21.374485969543457,0.001,1.9903260072072346,2932,,
29,3050,856,3.43,30.486220599999996,103,-19.685364723205566,0.001,2.092431624730428,2946,,
29,3063,860,3.42,30.401487690000007,103,-20.529014587402344,0.001,2.691531856854757,2959,,
29,3077,864,3.42,30.40110194,103,-20.89256191253662,0.001,1.7176520824432373,2974,,
29,3090,868,3.41,30.31961294,103,-19.288436889648438,0.001,2.540281613667806,2987,,
29,3103,872,3.4,30.23272036,103,-19.336545944213867,0.001,2.742880900700887,2999,,
30,3117,876,3.38,30.06561855,103,-19.539255142211914,0.001,2.012632369995117,3013,,
30,3130,880,3.36,29.89851278,103,-20.777402877807617,0.001,1.5306084156036377,3027,,
30,3143,884,3.34,29.732938240000003,104,-19.88702392578125,0.001,2.5268807411193848,3039,,
30,3157,888,3.35,29.81639822,103,-19.98469352722168,0.001,2.429945409297943,3054,,
30,3170,892,3.35,29.81749929,103,-20.275564193725586,0.001,1.8458540439605713,3067,,
30,3183,896,3.33,29.649636090000005,104,-19.02122688293457,0.001,2.1823278665542603,3079,,
30,3198,900,3.36,29.898862430000005,103,-20.108378410339355,0.001,1.5318643450737,3095,,
30,3211,904,3.35,29.814163899999997,103,-21.06314182281494,0.001,1.7995093663533528,3108,,
31,3226,908,3.37,29.98058496,103,-20.24534320831299,0.001,2.151238997777303,3122,,
31,3241,912,3.37,29.981981250000004,104,-19.35859203338623,0.001,2.946641981601715,3137,,
31,3256,916,3.38,30.064345130000003,104,-20.143319129943848,0.001,1.887493411699931,3152,,
31,3270,920,3.37,29.97839438,104,-21.050862312316895,0.001,1.8424964547157288,3166,,
31,3285,924,3.39,30.144677769999998,104,-20.67897319793701,0.001,2.426311194896698,3181,,
31,3298,928,3.4,30.23074595,104,-21.478994369506836,0.001,2.1471134026845298,3195,,
31,3313,932,3.43,30.48097733,104,-19.28712749481201,0.001,2.7375945448875427,3209,,
31,3326,936,3.43,30.481244090000004,104,-18.822978973388672,0.001,1.7687056461970012,3223,,
32,3342,940,3.47,30.8151198,104,-20.537650108337402,0.001,2.601533979177475,3238,,
32,3355,944,3.46,30.730984590000006,104,-19.29078769683838,0.001,3.0607187747955322,3252,,
32,3370,948,3.47,30.813653050000003,104,-21.069008827209473,0.001,2.218867778778076,3266,,
32,3385,952,3.5,31.064746369999998,104,-19.660783767700195,0.001,1.816661924123764,3282,,
32,3397,956,3.47,30.81004714,104,-19.97011947631836,0.001,3.6788015365600586,3294,,
32,3410,960,3.47,30.81185172999999,104,-19.408672332763672,0.001,2.8784987131754556,3307,,
32,3424,964,3.47,30.81116345,104,-19.563182830810547,0.001,2.203637719154358,3321,,
32,3439,968,3.49,30.97712367,104,-19.26200294494629,0.001,2.281378835439682,3335,,
33,3452,972,3.49,30.981404479999995,104,-22.606626510620117,0.001,2.5034049352010093,3349,,
33,3465,976,3.48,30.898568600000004,104,-18.803306579589844,0.001,1.5318312644958496,3361,,
33,3479,980,3.49,30.980097899999997,104,-18.98429298400879,0.001,2.0766623616218567,3375,,
33,3492,984,3.49,30.978891750000003,104,-20.054055213928223,0.001,2.4308966994285583,3389,,
33,3507,988,3.5,31.063177930000002,104,-21.72719955444336,0.001,2.9475504557291665,3403,,
33,3520,992,3.5,31.06231034,104,-20.39639377593994,0.001,2.1479495763778687,3417,,
33,3534,996,3.51,31.146379550000006,104,-20.46331787109375,0.001,1.7133594353993733,3430,,
33,3548,1000,3.5,31.063761609999997,104,-20.369250297546387,0.001,2.4984357953071594,3445,,
34,3561,1004,3.5,31.066477269999996,104,-20.70890235900879,0.001,2.105600913365682,3458,,
34,3576,1008,3.5,31.06531294,104,-20.18899631500244,0.001,2.0205880999565125,3473,,
34,3591,1012,3.5,31.06255161,104,-21.612539291381836,0.001,2.490541378657023,3487,,
34,3605,1016,3.49,30.9788912,104,-20.67937469482422,0.001,3.1729520161946616,3501,,
34,3620,1020,3.5,31.062025050000003,104,-19.72764492034912,0.001,2.5662949879964194,3516,,
34,3635,1024,3.5,31.061022730000005,104,-19.992502212524414,0.001,2.171986162662506,3531,,
34,3650,1028,3.52,31.225734259999996,104,-18.746400833129883,0.001,2.1853705644607544,3546,,
34,3664,1032,3.51,31.141982510000002,104,-20.222744941711426,0.001,2.123689651489258,3561,,
35,3678,1036,3.52,31.225978159999997,104,-20.635967254638672,0.001,2.5153610706329346,3575,,
35,3691,1040,3.49,30.97347841,104,-20.309751510620117,0.001,2.313639481862386,3587,,
35,3706,1044,3.51,31.14397075000001,104,-19.9471435546875,0.001,2.332095146179199,3602,,
35,3722,1048,3.52,31.226802790000008,104,-21.637845039367676,0.001,1.7899350225925446,3618,,
35,3736,1052,3.51,31.145068419999998,104,-19.73494052886963,0.001,1.4301080703735352,3632,,
35,3751,1056,3.54,31.39740012999999,104,-20.863441467285156,0.001,2.0326659083366394,3647,,
35,3764,1060,3.54,31.395182450000004,104,-20.867823600769043,0.001,1.7044007182121277,3661,,
35,3777,1064,3.53,31.309682479999992,104,-20.044703483581543,0.001,2.284046729405721,3674,,
36,3790,1068,3.51,31.143074359999996,104,-20.552814483642578,0.001,2.278149574995041,3687,,
36,3804,1072,3.52,31.22703297,105,-19.906794548034668,0.001,2.200257897377014,3701,,
36,3819,1076,3.54,31.39455438,105,-20.706555366516113,0.001,2.037759006023407,3715,,
36,3835,1080,3.56,31.56582038,105,-21.161616325378418,0.001,2.388950228691101,3731,,
36,3850,1084,3.58,31.733939139999997,105,-19.689857482910156,0.001,1.6211094458897908,3746,,
36,3864,1088,3.57,31.651734830000006,105,-20.721285820007324,0.001,2.455965608358383,3761,,
36,3879,1092,3.59,31.81998244,105,-20.181997299194336,0.001,2.0790207982063293,3775,,
36,3895,1096,3.61,31.9892746,105,-20.2640962600708,0.001,1.9939108788967133,3791,,
37,3908,1100,3.6,31.904624120000005,105,-20.673457145690918,0.001,2.2290855248769126,3804,,
37,3921,1104,3.6,31.901923410000006,105,-20.822330474853516,0.001,1.5103668868541718,3818,,
37,3935,1108,3.59,31.824308589999998,105,-20.91777992248535,0.001,2.100421190261841,3831,,
37,3948,1112,3.57,31.659707929999996,105,-20.4543514251709,0.001,2.686012347539266,3845,,
37,3963,1116,3.58,31.741985239999998,105,-19.481581687927246,0.001,1.7446174621582031,3859,,
37,3977,1120,3.57,31.65928554,105,-20.929372787475586,0.001,2.5050870180130005,3874,,
37,3992,1124,3.57,31.6608411,105,-19.949840545654297,0.001,2.201561391353607,3888,,
,4000,,,,,-20.963644981384277,0.001,3.071231206258138,3898,3.5,31.0447057723999
37,4006,1128,3.56,31.580518650000002,105,-20.265335083007812,0.001,2.4418115317821503,3902,,
38,4019,1132,3.55,31.498287630000004,105,-19.60807514190674,0.001,2.194790840148926,3916,,
38,4033,1136,3.55,31.498772170000006,105,-19.268014907836914,0.001,2.2813881039619446,3929,,
38,4046,1140,3.55,31.502428850000005,105,-20.113204956054688,0.001,1.4920319020748138,3943,,
38,4060,1144,3.54,31.418042730000003,105,-20.509986877441406,0.001,1.9663897156715393,3956,,
38,4073,1148,3.51,31.167981390000005,105,-20.439600944519043,0.001,2.030228555202484,3970,,
38,4087,1152,3.51,31.166622899999997,105,-19.885684967041016,0.001,1.9089959859848022,3984,,
38,4101,1156,3.5,31.08152889,105,-19.317333221435547,0.001,2.016330361366272,3997,,
38,4114,1160,3.5,31.08291244000001,105,-19.35057830810547,0.001,2.2958550453186035,4011,,
38,4128,1164,3.51,31.167340480000007,105,-19.539344787597656,0.001,3.194187959035238,4025,,
39,4142,1168,3.52,31.25317992,105,-19.84079074859619,0.001,2.7038391828536987,4038,,
39,4155,1172,3.51,31.1678883,105,-20.76390552520752,0.001,1.7703656256198883,4052,,
