time/total_timesteps,time/iterations,time/fps,rollout/ep_rew_mean,rollout/ep_len_mean,time/time_elapsed,train/learning_rate,train/approx_kl,train/n_updates,train/std,train/clip_range,train/entropy_loss,train/loss,train/clip_fraction,train/explained_variance,train/value_loss,train/policy_gradient_loss,eval/mean_ep_length,eval/mean_reward
70000,,,,,,0.0003,0.019730538,340,0.9647757411003113,0.2,-23.51900123953819,399.9236145019531,0.173291015625,0.5759065747261047,1153.1812740325927,-0.05629567475989461,56.0,299.4121868371964
71680,35,308,281.97503692,60.06,232,,,,,,,,,,,,,
73728,36,309,280.8600041,59.73,238,0.0003,0.016670916,350,0.964798629283905,0.2,-23.497217708826064,509.88433837890625,0.135302734375,0.5783977806568146,1084.734834098816,-0.04956240370520391,,
75000,,,,,,0.0003,0.016765237,360,0.9645491242408752,0.2,-23.495390868186952,491.8935241699219,0.142578125,0.5935289561748505,1051.2124279022216,-0.05163290211930871,59.65,316.2182187825441
75776,37,308,285.65770152,60.98,245,,,,,,,,,,,,,
77824,38,309,291.28837067999996,61.85,251,0.0003,0.021223262,370,0.9630053043365479,0.2,-23.48209034204483,391.53271484375,0.15849609375,0.5736463069915771,1111.9634168624877,-0.050817303420626556,,
79872,39,310,286.00134648,60.65,257,0.0003,0.023109576,380,0.9619393944740295,0.2,-23.461220341920853,446.4651184082031,0.19296875,0.6543088257312775,948.2820985794067,-0.05821758671081625,,
80000,,,,,,0.0003,0.018768193,390,0.9617343544960022,0.2,-23.448326808214187,337.16094970703125,0.160888671875,0.6411445736885071,887.8307531356811,-0.05161953088536393,67.75,362.89887340664865
81920,40,308,282.14682597,60.72,265,,,,,,,,,,,,,
83968,41,309,291.14955368000005,62.46,271,0.0003,0.016246986,400,0.9607831239700317,0.2,-23.435134786367417,322.70526123046875,0.126513671875,0.5862675309181213,1053.2341815948487,-0.04825501106388401,,
85000,,,,,,0.0003,0.01992235,410,0.9596916437149048,0.2,-23.41678164601326,482.1973571777344,0.1533203125,0.6384489834308624,1044.9009344100953,-0.052106948275468315,53.25,274.0344605073333
86016,42,309,303.66072498,64.5,278,,,,,,,,,,,,,
88064,43,310,308.53133786000006,64.98,283,0.0003,0.020646576,420,0.9595044255256653,0.2,-23.40482884645462,381.300048828125,0.173486328125,0.6852142214775085,931.9802276611329,-0.05313658140075859,,
90000,,,,,,0.0003,0.019964118,430,0.9583704471588135,0.2,-23.392165744304656,264.06134033203125,0.18564453125,0.7111822962760925,798.6753391265869,-0.05571690358337946,59.75,314.15462616980074
90112,44,309,301.48014605,63.4,291,,,,,,,,,,,,,
92160,45,309,301.31889587999996,63.26,297,0.0003,0.017418656,440,0.9587413668632507,0.2,-23.38474311828613,376.0827941894531,0.14072265625,0.7176267206668854,789.182638835907,-0.0498333077179268,,
94208,46,310,301.33283947999996,63.27,303,0.0003,0.01858687,450,0.9577518701553345,0.2,-23.381697648763655,383.1175537109375,0.149169921875,0.7096168100833893,802.9688227653503,-0.04913356402539648,,
95000,,,,,,0.0003,0.01488479,460,0.9575448632240295,0.2,-23.367806512117387,248.2028350830078,0.1166015625,0.7264556884765625,732.7804165840149,-0.045178005055640826,54.75,287.7305477168411
96256,47,309,312.81783762,65.44,311,,,,,,,,,,,,,
98304,48,310,317.94149290999997,67.24,316,0.0003,0.016251346,470,0.9572417140007019,0.2,-23.36417862176895,382.4212341308594,0.125048828125,0.6214033365249634,1017.0177017211914,-0.044939123900257984,,
100000,,,,,,0.0003,0.01875082,480,0.9572150111198425,0.2,-23.359170693159104,304.84368896484375,0.14853515625,0.7190617322921753,769.1029580116272,-0.04943240810825955,54.4,285.38675433397293
100352,49,309,313.42469752,66.34,323,,,,,,,,,,,,,
102400,50,310,305.22065024000005,64.46,330,0.0003,0.018344559,490,0.9564904570579529,0.2,-23.356963402032854,270.83935546875,0.154052734375,0.7604484558105469,666.8818155288697,-0.05099659565312322,,
104448,51,310,309.49360762,65.38,336,0.0003,0.017372731,500,0.9560618996620178,0.2,-23.34341521859169,286.0570983886719,0.143408203125,0.7604093104600906,724.6759872436523,-0.04729555913654622,,
105000,,,,,,0.0003,0.019118987,510,0.9553347229957581,0.2,-23.333580052852632,295.51611328125,0.158154296875,0.7477975487709045,667.8164858818054,-0.049542491271859036,56.95,298.19748137742283
106496,52,309,315.7676215,66.58,344,,,,,,,,,,,,,
108544,53,309,318.77697587999995,67.39,350,0.0003,0.021159828,520,0.955734372138977,0.2,-23.32946154475212,269.0015563964844,0.157275390625,0.7835400849580765,576.529055404663,-0.050559132744092496,,
110000,,,,,,0.0003,0.015566825,530,0.9537750482559204,0.2,-23.311650282144548,225.74159240722656,0.13330078125,0.7693028897047043,608.6909776687622,-0.04690276781911962,72.15,379.40077366232873
110592,54,309,312.65405883000005,65.62,357,,,,,,,,,,,,,
112640,55,309,303.6652836,63.64,363,0.0003,0.016639804,540,0.952170193195343,0.2,-23.28313978910446,225.70980834960938,0.138330078125,0.7585433721542358,619.0913792610169,-0.045978068807744424,,
114688,56,310,303.3538711,63.3,369,0.0003,0.018151198,550,0.9513535499572754,0.2,-23.260309624671937,316.93206787109375,0.15361328125,0.7526030838489532,656.6454129219055,-0.04886782141693402,,
115000,,,,,,0.0003,0.019634314,560,0.9506219029426575,0.2,-23.246779429912568,204.45997619628906,0.161083984375,0.8348903656005859,449.7763304233551,-0.04978501890727784,63.45,333.70610494017603
116736,57,308,301.85560907,62.95,377,,,,,,,,,,,,,
118784,58,309,310.22997719,64.86,384,0.0003,0.016435072,570,0.9491181969642639,0.2,-23.225268590450288,243.55532836914062,0.132080078125,0.8108257353305817,529.7487736701966,-0.046325508525478655,,
120000,,,,,,0.0003,0.013829378,580,0.9484831690788269,0.2,-23.207172536849974,234.4400634765625,0.102587890625,0.7688669562339783,659.5518951416016,-0.03989165694947587,63.7,336.02852960675955
120832,59,308,311.17781602,65.09,391,,,,,,,,,,,,,
122880,60,309,310.14264278999997,65.24,397,0.0003,0.014429943,590,0.9482832551002502,0.2,-23.200192284584045,233.28858947753906,0.112939453125,0.7744470536708832,705.6402630805969,-0.04046466496074572,,
124928,61,309,306.71793267000004,64.09,403,0.0003,0.015739419,600,0.9478076696395874,0.2,-23.195234954357147,181.89122009277344,0.120654296875,0.807367593050003,547.7445823669434,-0.042560975470405535,,
125000,,,,,,0.0003,0.017629027,610,0.9463953375816345,0.2,-23.174722647666933,219.297607421875,0.1328125,0.8143154233694077,561.6834010124206,-0.04718185603560414,67.75,360.6734424069524
126976,62,307,312.15220786000003,65.09,412,,,,,,,,,,,,,
129024,63,308,311.63806628000003,64.55,418,0.0003,0.016339645,620,0.946527361869812,0.2,-23.164277654886245,168.1264190673828,0.136572265625,0.8354130685329437,437.7193096160889,-0.04401409896381665,,
130000,,,,,,0.0003,0.016654443,630,0.9464442133903503,0.2,-23.164730936288834,144.2281494140625,0.142431640625,0.8144024312496185,501.30893621444704,-0.04814739759895019,69.3,351.22732119765135
131072,64,307,313.00776847000003,65.28,426,,,,,,,,,,,,,
133120,65,308,310.49246471,65.5,431,0.0003,0.015903674,640,0.9453609585762024,0.2,-23.154708051681517,162.767822265625,0.131201171875,0.813220202922821,485.63117237091063,-0.04476806677994318,,
135000,,,,,,0.0003,0.016175233,650,0.944690465927124,0.2,-23.138017892837524,127.13204193115234,0.1197265625,0.8187661468982697,446.84643135070803,-0.04450920134258922,61.55,320.5492082167417
135168,66,307,311.31306032000003,66.31,439,,,,,,,,,,,,,
137216,67,307,324.54911010999996,69.18,446,0.0003,0.016149389,660,0.9429983496665955,0.2,-23.11739636063576,139.62884521484375,0.130224609375,0.8310613930225372,449.2827081680298,-0.046709709812421354,,
139264,68,307,328.13389433000003,68.96,452,0.0003,0.015265603,670,0.9421171545982361,0.2,-23.095326322317124,295.814697265625,0.118115234375,0.8210767805576324,545.987199306488,-0.04172691054118331,,
140000,,,,,,0.0003,0.019392906,680,0.9421916604042053,0.2,-23.086504304409026,131.7396240234375,0.1587890625,0.8611843287944794,375.38144569396974,-0.048213191019021905,61.15,308.44926401562986
141312,69,307,322.83394538,67.74,459,,,,,,,,,,,,,
143360,70,308,318.36248609,66.72,464,0.0003,0.017419891,690,0.9410963654518127,0.2,-23.079487657547,159.74105834960938,0.131201171875,0.8025518953800201,535.5970874309539,-0.04317531893029809,,
145000,,,,,,0.0003,0.015997771,700,0.9405561089515686,0.2,-23.060524773597717,199.88650512695312,0.116455078125,0.817980632185936,523.3728548526764,-0.04023484731151257,59.45,302.73295557461677
145408,71,307,324.04324256,67.58,472,,,,,,,,,,,,,
147456,72,308,322.51427420000005,67.19,478,0.0003,0.01624769,710,0.9412599205970764,0.2,-23.062933266162872,105.94900512695312,0.131298828125,0.8394122123718262,396.6270396709442,-0.04402460980345495,,
149504,73,308,315.96236689,65.27,483,0.0003,0.013676238,720,0.9401766061782837,0.2,-23.06009084582329,214.5635528564453,0.104541015625,0.7882192432880402,615.0280285835266,-0.037532643490703774,,
150000,,,,,,0.0003,0.015278694,730,0.9390950798988342,0.2,-23.039930659532548,206.33726501464844,0.112939453125,0.8070397824048996,543.0091400623321,-0.04110993560752831,69.2,356.6159537121654
151552,74,307,315.33512124000003,64.95,492,,,,,,,,,,,,,
153600,75,308,324.24497099,66.95,497,0.0003,0.016382828,740,0.9383363723754883,0.2,-23.022292745113372,107.39834594726562,0.12919921875,0.8621517568826675,372.3770893096924,-0.044466551259392875,,
155000,,,,,,0.0003,0.015991617,750,0.9372871518135071,0.2,-23.006939458847047,146.55406188964844,0.121240234375,0.8476758301258087,408.22115125656126,-0.043234649481019,73.3,381.6733475710265
155648,76,308,337.25229939,69.46,504,,,,,,,,,,,,,
157696,77,309,342.4850448899999,70.68,509,0.0003,0.018497137,760,0.9364556670188904,0.2,-22.98892984390259,247.22726440429688,0.15478515625,0.8371800929307938,461.02241916656493,-0.04812755386228673,,
159744,78,309,342.61202538,70.87,516,0.0003,0.019207574,770,0.9361463785171509,0.2,-22.978078949451447,75.2133560180664,0.14609375,0.8656114488840103,348.37197413444517,-0.04405249105475377,,
160000,,,,,,0.0003,0.014530279,780,0.9364852905273438,0.2,-22.97751230597496,253.00015258789062,0.1146484375,0.8447267115116119,474.88711457252504,-0.040799533441895616,78.5,399.1418667349964
161792,79,308,339.75842366999996,71.05,524,,,,,,,,,,,,,
163840,80,308,337.74810917,69.98,530,0.0003,0.016530246,790,0.9348042011260986,0.2,-22.967060059309006,92.75762176513672,0.13583984375,0.8526366502046585,368.9421133995056,-0.04423920599219855,,
165000,,,,,,0.0003,0.017636761,800,0.9325757622718811,0.2,-22.925455552339553,221.45706176757812,0.14833984375,0.8506832718849182,414.1580446243286,-0.045643550239037725,66.95,340.00996472314
165888,81,308,342.54601897,71.43,538,,,,,,,,,,,,,
167936,82,308,340.54156900999993,70.99,543,0.0003,0.0153584555,810,0.9309300780296326,0.2,-22.892285799980165,142.29727172851562,0.117919921875,0.8153849542140961,485.50641069412234,-0.04053016522375401,,
169984,83,308,329.88761301,69.12,550,0.0003,0.018046621,820,0.9305537939071655,0.2,-22.87289955019951,182.47271728515625,0.1376953125,0.8767118826508522,349.5223173141479,-0.043830520706251264,,
170000,,,,,,0.0003,0.015060028,830,0.9312074184417725,0.2,-22.877169412374496,189.48101806640625,0.127587890625,0.8685024827718735,412.6008141517639,-0.04050029733916745,61.1,307.9619627341628
172032,84,308,324.57763053,67.7,558,,,,,,,,,,,,,
174080,85,308,331.17846295999993,68.32,564,0.0003,0.018243918,840,0.9301524758338928,0.2,-22.875066936016083,134.77774047851562,0.141796875,0.8748219758272171,361.17613463401796,-0.047277306468458846,,
175000,,,,,,0.0003,0.017464317,850,0.9291670322418213,0.2,-22.855389165878297,118.7593002319336,0.134130859375,0.8639385402202606,349.7299729824066,-0.04485204254451673,64.05,328.6420338359661
176128,86,308,337.22988224999995,69.4,571,,,,,,,,,,,,,
178176,87,308,344.9615221999999,71.09,576,0.0003,0.01466599,860,0.9288440346717834,0.2,-22.84190073609352,124.29736328125,0.118310546875,0.8592858612537384,375.89332342147827,-0.042052986897761005,,
180000,,,,,,0.0003,0.017474186,870,0.9287967085838318,0.2,-22.83794727921486,168.4740447998047,0.132373046875,0.8521804958581924,421.61877021789553,-0.043542829237412664,70.65,363.66363398954275
180224,88,308,346.03722472999993,71.52,584,,,,,,,,,,,,,
182272,89,308,346.44124601000004,71.65,590,0.0003,0.017072087,880,0.9282741546630859,0.2,-22.83280834555626,154.3861541748047,0.137158203125,0.8609444051980972,413.99368200302126,-0.04600994555512443,,
184320,90,308,340.30568580000005,71.02,597,0.0003,0.01594134,890,0.9273492097854614,0.2,-22.820270091295242,185.17990112304688,0.129150390625,0.8611340522766113,427.8695991039276,-0.04015534700010903,,
185000,,,,,,0.0003,0.012680702,900,0.9275432229042053,0.2,-22.81192201972008,184.78408813476562,0.098681640625,0.8474670946598053,484.63467984199525,-0.038533211781759745,71.6,369.10754700601103
186368,91,308,348.03800579,72.63,605,,,,,,,,,,,,,
188416,92,308,354.58659742,73.67,611,0.0003,0.015106571,910,0.9283336400985718,0.2,-22.821463346481323,175.11940002441406,0.120361328125,0.8769893497228622,388.7463814258575,-0.04196451288007665,,
190000,,,,,,0.0003,0.01527257,920,0.9288462400436401,0.2,-22.83359545469284,141.5444793701172,0.1091796875,0.8525682091712952,498.38168997764586,-0.03834499302320182,75.85,400.64491679295895
190464,93,308,348.38012395999993,72.75,618,,,,,,,,,,,,,
192512,94,308,352.55767694,73.45,624,0.0003,0.013670038,930,0.9288464188575745,0.2,-22.83788792490959,191.0270538330078,0.10283203125,0.8470498770475388,507.7699239253998,-0.03856795178435277,,
194560,95,308,342.43102821,71.12,630,0.0003,0.016781928,940,0.9285792112350464,0.2,-22.834374064207076,140.4963836669922,0.125390625,0.8229165226221085,456.1588965415955,-0.0407239405089058,,
195000,,,,,,0.0003,0.017139852,950,0.9284696578979492,0.2,-22.831284636259078,106.08883666992188,0.148486328125,0.8975363597273827,291.6813457965851,-0.04657799769192934,82.6,433.47845596205445
196608,96,307,339.93797743000005,70.12,639,,,,,,,,,,,,,
198656,97,307,345.88249383000004,70.83,645,0.0003,0.01641005,960,0.9294929504394531,0.2,-22.83720107078552,155.88658142089844,0.13251953125,0.8926006406545639,331.8914115905762,-0.0417539458227111,,
200000,,,,,,0.0003,0.017427163,970,0.9290151596069336,0.2,-22.843657976388933,141.8346405029297,0.14169921875,0.859238013625145,441.2112105369568,-0.043992238270584495,80.25,419.6724732160568
200704,98,307,343.47202375000006,70.68,653,,,,,,,,,,,,,
202752,99,307,349.78585529000003,72.21,658,0.0003,0.018464014,980,0.9283282160758972,0.2,-22.829968297481535,124.42467498779297,0.15751953125,0.87364561855793,382.6094310283661,-0.047122635686537254,,
204800,100,307,353.8818894099999,73.81,664,0.0003,0.01592312,990,0.9286597967147827,0.2,-22.826205199956895,131.6614227294922,0.1298828125,0.8511406481266022,440.5569915294647,-0.042141814989736306,,
205000,,,,,,0.0003,0.016722007,1000,0.928422749042511,0.2,-22.82698364853859,118.14453125,0.135400390625,0.8802552297711372,355.9010455608368,-0.04536674410046544,70.8,371.74145552404224
206848,101,307,352.75716572,73.66,673,,,,,,,,,,,,,
208896,102,307,351.48827850000004,73.47,679,0.0003,0.016065704,1010,0.927862286567688,0.2,-22.817990601062775,191.7321319580078,0.12587890625,0.8821723610162735,398.7014615535736,-0.04450379952322692,,
210000,,,,,,0.0003,0.017347522,1020,0.9279544949531555,0.2,-22.81452590227127,96.18029022216797,0.13837890625,0.9002045094966888,314.81175236701966,-0.0427834192494629,81.3,424.3475327312946
210944,103,306,331.80409463,69.49,688,,,,,,,,,,,,,
212992,104,307,330.6098749200001,69.23,693,0.0003,0.015907422,1030,0.9290075302124023,0.2,-22.82351523041725,125.58150482177734,0.122265625,0.8682012557983398,391.3427493095398,-0.043526157445739955,,
215000,,,,,,0.0003,0.020072019,1040,0.9283204078674316,0.2,-22.82669081687927,107.28594970703125,0.161865234375,0.9030429273843765,292.5189018249512,-0.04823354798427317,82.9,437.42455687029286
215040,105,306,336.46001493999995,70.42,701,,,,,,,,,,,,,
217088,106,306,340.72224549,71.17,707,0.0003,0.018280804,1050,0.9285227656364441,0.2,-22.82193081974983,105.79434967041016,0.149462890625,0.8667800277471542,328.46377687454225,-0.046254020952619615,,
219136,107,306,358.7476694,74.55,714,0.0003,0.017171338,1060,0.9288404583930969,0.2,-22.827840328216553,190.5785369873047,0.13701171875,0.8700729161500931,392.6883029937744,-0.04401099149545189,,
220000,,,,,,0.0003,0.018184904,1070,0.928431510925293,0.2,-22.825726759433746,162.18443298339844,0.1421875,0.887946791946888,336.63541769981384,-0.04284710752835963,79.05,414.88080805912614
221184,108,306,356.1498980499999,73.67,722,,,,,,,,,,,,,
223232,109,306,349.60111489,72.33,728,0.0003,0.017553892,1080,0.9285035729408264,0.2,-22.823879289627076,103.48553466796875,0.1494140625,0.8791738525032997,381.7093306064606,-0.044975534296827394,,
225000,,,,,,0.0003,0.01881577,1090,0.9277052283287048,0.2,-22.816112411022186,117.60384368896484,0.137109375,0.8591463267803192,395.0251502037048,-0.040952416298387105,70.95,373.3188837081194
225280,110,306,346.13534007999993,71.61,735,,,,,,,,,,,,,
227328,111,306,350.8220382400001,72.23,742,0.0003,0.015368907,1100,0.9268821477890015,0.2,-22.8032883644104,91.60013580322266,0.117236328125,0.8825715556740761,339.7945809364319,-0.03945357557968236,,
229376,112,306,354.07215465999997,73.29,748,0.0003,0.017266478,1110,0.9261258244514465,0.2,-22.787142139673232,178.30584716796875,0.1474609375,0.8963133320212364,330.82012634277345,-0.04601827483274974,,
230000,,,,,,0.0003,0.017021835,1120,0.9255859851837158,0.2,-22.772735607624053,117.84835052490234,0.140771484375,0.887546181678772,360.21423454284667,-0.0456060378375696,79.7,414.34505505226554
231424,113,305,362.92783454000005,75.09,757,,,,,,,,,,,,,
233472,114,305,360.9196277500001,74.74,763,0.0003,0.01815105,1130,0.9252594709396362,0.2,-22.76625324487686,156.7781982421875,0.145263671875,0.8773983269929886,386.4636649608612,-0.04454576412390452,,
235000,,,,,,0.0003,0.017787553,1140,0.9250755310058594,0.2,-22.76236710548401,105.33462524414062,0.136865234375,0.9013711884617805,296.0412214040756,-0.04269834827864542,69.4,361.1990464359522
235520,115,305,354.47571016999996,72.89,770,,,,,,,,,,,,,
237568,116,306,349.85636721000003,72.03,776,0.0003,0.016638882,1150,0.9244436621665955,0.2,-22.756282532215117,107.13578796386719,0.139111328125,0.8915097266435623,364.1667724609375,-0.046036859499872664,,
239616,117,306,344.54828157000003,71.53,782,0.0003,0.01688527,1160,0.924570620059967,0.2,-22.74857513308525,140.48583984375,0.1216796875,0.8609848171472549,400.3005887508392,-0.039556167600676415,,
240000,,,,,,0.0003,0.01730584,1170,0.9254627823829651,0.2,-22.759556448459627,166.23486328125,0.141552734375,0.8819997161626816,382.1130805015564,-0.04436900560394861,84.75,435.3024212643504
241664,118,305,353.45332777999994,73.69,791,,,,,,,,,,,,,
243712,119,305,348.41786054,73.21,797,0.0003,0.014942224,1180,0.9250484108924866,0.2,-22.763126927614213,187.22958374023438,0.108740234375,0.8582073152065277,483.0988122463226,-0.03978045924159233,,
245000,,,,,,0.0003,0.017249472,1190,0.9253641963005066,0.2,-22.763383919000624,123.9540786743164,0.13984375,0.8675432354211807,401.4069647312164,-0.04426436943758745,78.6,403.5335801556706
245760,120,305,341.97650839,71.76,805,,,,,,,,,,,,,
247808,121,305,339.44405,70.66,810,0.0003,0.014243914,1200,0.9257134199142456,0.2,-22.767646533250808,153.4263458251953,0.11494140625,0.8620658665895462,442.30751395225525,-0.03901107328129001,,
249856,122,306,341.29972288000005,70.65,816,0.0003,0.02149382,1210,0.925478994846344,0.2,-22.76938802599907,100.28209686279297,0.16591796875,0.8795978277921677,309.28271915912626,-0.04504414391994942,,
250000,,,,,,0.0003,0.019047245,1220,0.9246430993080139,0.2,-22.756862407922746,170.8618927001953,0.1458984375,0.9065476208925247,322.7872046470642,-0.043417263933224606,95.45,477.7877545822412
251904,123,305,349.9584695699999,71.62,825,,,,,,,,,,,,,
