time/total_timesteps,time/time_elapsed,train/value_loss,rollout/ep_rew_mean,rollout/ep_len_mean,time/fps,train/learning_rate,train/policy_loss,train/explained_variance,time/iterations,train/n_updates,train/entropy_loss,train/std,eval/mean_ep_length,eval/mean_reward
587500,2761,6.7730584144592285,30.055298009999998,29.64,212,0.0007,39.725833892822266,0.3955546021461487,117500,117499,-14.30881404876709,0.8226838111877441,,
588000,2763,1.3704754114151,30.308640209999993,30.03,212,0.0007,-14.26439380645752,0.9113323763012886,117600,117599,-14.358774185180664,0.8256553411483765,,
588500,2765,7.4693427085876465,28.72386023,28.92,212,0.0007,26.689838409423828,-3.7611474990844727,117700,117699,-14.357078552246094,0.825224757194519,,
589000,2767,14.388046264648438,29.508198209999996,29.19,212,0.0007,-47.1286735534668,-3.094867706298828,117800,117799,-14.400784492492676,0.8284441232681274,,
589500,2770,0.6042200922966003,30.390959029999998,29.75,212,0.0007,1.662601351737976,0.7848869413137436,117900,117899,-14.406134605407715,0.828183114528656,,
590000,,2.806168794631958,,,,0.0007,-3.537146806716919,-0.8439499139785767,,117999,-14.412259101867676,0.828753650188446,36.4,37.376127446908505
590000,2773,,31.322505869999997,30.42,212,,,,118000,,,,,
590500,2776,2.89524245262146,31.893486970000005,30.67,212,0.0007,-11.949684143066406,0.04154634475708008,118100,118099,-14.435992240905762,0.8307628631591797,,
591000,2778,2.645141363143921,31.593220920000004,30.25,212,0.0007,8.864876747131348,-0.340234637260437,118200,118199,-14.412652969360352,0.8288599848747253,,
591500,2780,2.458103656768799,31.97340808,30.76,212,0.0007,7.262524604797363,-0.01542806625366211,118300,118299,-14.402900695800781,0.8271686434745789,,
592000,2783,4.618163108825684,31.745990899999995,30.34,212,0.0007,-13.498537063598633,-2.395996332168579,118400,118399,-14.408804893493652,0.8279788494110107,,
592500,2785,3.923041582107544,31.558704980000005,30.05,212,0.0007,-13.512057304382324,-0.44334447383880615,118500,118499,-14.405319213867188,0.827244758605957,,
593000,2787,8.429778099060059,30.658411050000005,29.22,212,0.0007,-29.415237426757812,-1.000824213027954,118600,118599,-14.373608589172363,0.8249701857566833,,
593500,2789,0.43598881363868713,29.87653694,29.17,212,0.0007,2.184006452560425,0.5899718701839447,118700,118699,-14.368478775024414,0.8248574733734131,,
594000,2792,23.957151412963867,30.02426524,29.14,212,0.0007,78.81353759765625,-1.8903064727783203,118800,118799,-14.378471374511719,0.8255124092102051,,
594500,2794,0.3158375918865204,31.18303779,29.64,212,0.0007,8.150430679321289,0.9710860643535852,118900,118899,-14.393940925598145,0.8265318870544434,,
595000,,41.31319808959961,,,,0.0007,-75.3433609008789,0.8371917456388474,,118999,-14.401512145996094,0.8272088766098022,33.15,36.73899982732837
595000,2798,,31.30059922,29.49,212,,,,119000,,,,,
595500,2800,11.611154556274414,31.1220429,29.25,212,0.0007,-47.4981575012207,0.6301750838756561,119100,119099,-14.372387886047363,0.8254927396774292,,
596000,2802,1.0826084613800049,31.733802239999996,29.72,212,0.0007,4.9378485679626465,0.5971233248710632,119200,119199,-14.369463920593262,0.8260130882263184,,
596500,2805,26.433380126953125,33.03555387,30.12,212,0.0007,60.156124114990234,0.24847042560577393,119300,119299,-14.348340034484863,0.8244211673736572,,
597000,2807,6.352790355682373,33.788199049999996,30.39,212,0.0007,-26.53177833557129,-0.5468922853469849,119400,119399,-14.309906005859375,0.8220863342285156,,
597500,2810,6.7005934715271,33.701816130000005,30.59,212,0.0007,-33.94710159301758,-0.738250732421875,119500,119499,-14.280062675476074,0.8199605941772461,,
598000,2812,1.5969070196151733,32.985401919999994,30.22,212,0.0007,12.371538162231445,0.6412167251110077,119600,119599,-14.250994682312012,0.8178815841674805,,
598500,2814,58.013519287109375,32.61776038,29.86,212,0.0007,-59.6529655456543,0.8297553658485413,119700,119699,-14.236315727233887,0.8170029520988464,,
599000,2816,12.740347862243652,31.925693019999997,29.18,212,0.0007,-51.968868255615234,0.7598321735858917,119800,119799,-14.2864408493042,0.8205382227897644,,
599500,2819,2.3477706909179688,31.030331059999995,28.71,212,0.0007,-12.129416465759277,0.34636008739471436,119900,119899,-14.227426528930664,0.816716194152832,,
600000,,2.4700677394866943,,,,0.0007,24.60578727722168,0.9083783850073814,,119999,-14.176042556762695,0.8130993247032166,34.75,37.33432739871205
600000,2822,,31.060137609999998,28.88,212,,,,120000,,,,,
600500,2824,1.9223381280899048,31.515014970000006,29.26,212,0.0007,18.758283615112305,0.17919796705245972,120100,120099,-14.161755561828613,0.8125821948051453,,
601000,2826,243.97720336914062,31.69960364000001,29.41,212,0.0007,194.1873016357422,-20.049463272094727,120200,120199,-14.13681697845459,0.8099979758262634,,
601500,2828,1.2055938243865967,32.501722120000004,30.32,212,0.0007,-0.7264179587364197,0.4307789206504822,120300,120299,-14.131782531738281,0.8108152747154236,,
602000,2830,112.9067611694336,32.59500873,30.35,212,0.0007,-136.37962341308594,0.4752057194709778,120400,120399,-14.138160705566406,0.8106154203414917,,
602500,2833,31.448083877563477,31.589613290000006,29.47,212,0.0007,-50.87025833129883,0.7429991364479065,120500,120499,-14.095138549804688,0.8086980581283569,,
603000,2835,99.05391693115234,31.229709529999994,29.38,212,0.0007,-79.31403350830078,0.7887216508388519,120600,120599,-14.076632499694824,0.8078101873397827,,
603500,2837,12.865211486816406,31.341609929999994,29.89,212,0.0007,50.77251052856445,0.13691705465316772,120700,120699,-14.064764976501465,0.8070416450500488,,
604000,2840,1.2136150598526,30.928618279999995,29.8,212,0.0007,-3.1454014778137207,0.21506571769714355,120800,120799,-14.0391206741333,0.8040013313293457,,
604500,2842,8.613036155700684,30.166504460000006,29.24,212,0.0007,37.88712692260742,0.8270319849252701,120900,120899,-14.085641860961914,0.8066965937614441,,
605000,,2.4928860664367676,,,,0.0007,13.522488594055176,0.11023050546646118,,120999,-14.064404487609863,0.805023193359375,34.8,38.16410901993513
605000,2846,,29.99543118,29.57,212,,,,121000,,,,,
605500,2848,7.215612888336182,29.784693030000007,29.45,212,0.0007,32.90347671508789,0.6981376111507416,121100,121099,-14.071921348571777,0.8057429194450378,,
606000,2851,18.167837142944336,29.69308631,28.73,212,0.0007,-1.9278831481933594,0.9433512687683105,121200,121199,-14.089423179626465,0.8068973422050476,,
606500,2853,5.233394622802734,29.269961640000005,28.28,212,0.0007,28.63787841796875,0.8443764448165894,121300,121299,-14.075207710266113,0.8059790134429932,,
607000,2856,22.506994247436523,30.012755729999995,28.36,212,0.0007,-59.4666748046875,0.6455771625041962,121400,121399,-14.083361625671387,0.8069095611572266,,
607500,2858,16.6726131439209,29.511253160000003,27.72,212,0.0007,-2.5536255836486816,0.9220280572772026,121500,121499,-14.040206909179688,0.8037508726119995,,
608000,2860,3.6364238262176514,29.71550436,27.82,212,0.0007,-23.654666900634766,0.41600072383880615,121600,121599,-14.037912368774414,0.8031001091003418,,
608500,2863,9.176844596862793,30.28575404,28.62,212,0.0007,-39.043617248535156,-0.3310738801956177,121700,121699,-14.037564277648926,0.8038005828857422,,
609000,2865,3.814185857772827,30.839499819999997,29.08,212,0.0007,20.3774471282959,0.14475399255752563,121800,121799,-14.040303230285645,0.8039282560348511,,
609500,2868,1.886286735534668,30.576125469999994,28.81,212,0.0007,15.462796211242676,0.7842263281345367,121900,121899,-14.079928398132324,0.8062602877616882,,
610000,,2.2887003421783447,,,,0.0007,-14.222345352172852,0.2807263731956482,,121999,-14.105888366699219,0.8078519701957703,33.25,36.080812295665964
610000,2871,,30.36744921,28.5,212,,,,122000,,,,,
610500,2873,0.8782097101211548,31.3728602,29.43,212,0.0007,-3.083235502243042,0.5185010433197021,122100,122099,-14.071810722351074,0.8060942888259888,,
611000,2875,5.452845096588135,30.341480690000004,28.57,212,0.0007,17.68781852722168,-1.1848957538604736,122200,122199,-14.13419246673584,0.8093342781066895,,
611500,2877,49.703121185302734,31.18749973,29.08,212,0.0007,-37.619903564453125,0.730784684419632,122300,122299,-14.14587688446045,0.8103527426719666,,
612000,2879,2.1558737754821777,31.222239249999998,29.16,212,0.0007,-16.606796264648438,0.597270667552948,122400,122399,-14.15197467803955,0.8110212087631226,,
612500,2881,9.262747764587402,31.015016730000003,29.24,212,0.0007,26.829038619995117,-1.487950325012207,122500,122499,-14.181055068969727,0.8131648898124695,,
613000,2883,2.7789037227630615,32.50615839,30.22,212,0.0007,19.764217376708984,0.20413738489151,122600,122599,-14.167947769165039,0.8127819895744324,,
613500,2885,2.0959577560424805,33.19171745999999,30.57,212,0.0007,12.34542179107666,-0.9386582374572754,122700,122699,-14.223090171813965,0.8159446716308594,,
614000,2888,177.5320281982422,33.2595246,30.24,212,0.0007,168.53697204589844,-10.254050254821777,122800,122799,-14.229936599731445,0.8163532614707947,,
614500,2890,0.17919853329658508,32.59378019,29.42,212,0.0007,-3.491672992706299,0.8888503760099411,122900,122899,-14.25464916229248,0.8172749280929565,,
615000,,2.9966111183166504,,,,0.0007,21.27532196044922,0.5936577022075653,,122999,-14.249930381774902,0.8172529935836792,33.6,37.17803891566582
615000,2893,,31.76144382,28.41,212,,,,123000,,,,,
615500,2896,2.386348009109497,32.091070540000004,28.53,212,0.0007,22.06674575805664,0.9747948180884123,123100,123099,-14.255955696105957,0.8176175355911255,,
616000,2898,1.7256813049316406,31.66612296,28.28,212,0.0007,-13.403141975402832,0.4159722924232483,123200,123199,-14.260124206542969,0.8179575800895691,,
616500,2900,1.6283009052276611,31.743561999999997,28.41,212,0.0007,7.280999183654785,0.05225205421447754,123300,123299,-14.279425621032715,0.8186277747154236,,
617000,2902,0.4638485908508301,32.469862199999994,29.14,212,0.0007,-7.677262306213379,0.8130737394094467,123400,123399,-14.295056343078613,0.8191157579421997,,
617500,2905,17.468366622924805,32.828527740000006,29.43,212,0.0007,-53.525428771972656,-0.6724909543991089,123500,123499,-14.287741661071777,0.8191287517547607,,
618000,2907,0.31513911485671997,33.68776091,29.95,212,0.0007,-6.8276262283325195,0.9803008027374744,123600,123599,-14.287793159484863,0.8191081881523132,,
618500,2910,2.2159459590911865,33.0662114,29.47,212,0.0007,18.966611862182617,0.494337260723114,123700,123699,-14.297991752624512,0.8195859789848328,,
619000,2912,7.331402778625488,32.610269429999995,29.4,212,0.0007,25.91090965270996,-1.3011715412139893,123800,123799,-14.282856941223145,0.8183374404907227,,
619500,2914,1.833142876625061,32.59076622,29.35,212,0.0007,18.329456329345703,0.927513100206852,123900,123899,-14.237719535827637,0.8156663179397583,,
620000,,5.892890930175781,,,,0.0007,-32.82088851928711,0.26966965198516846,,123999,-14.248710632324219,0.8160905241966248,32.0,36.04260757816955
620000,2918,,32.26436384,29.34,212,,,,124000,,,,,
620500,2920,3.7427337169647217,33.010358800000006,29.88,212,0.0007,24.934999465942383,0.18411648273468018,124100,124099,-14.220677375793457,0.8149943351745605,,
621000,2922,6.679661750793457,32.449168570000005,29.89,212,0.0007,28.176776885986328,-0.12306022644042969,124200,124199,-14.208304405212402,0.8149248361587524,,
621500,2924,36.60627365112305,32.76684521,30.12,212,0.0007,86.06961059570312,-0.7771478891372681,124300,124299,-14.246920585632324,0.8175525665283203,,
622000,2925,6.839166164398193,32.87473567999999,30.38,212,0.0007,-33.282283782958984,0.26226943731307983,124400,124399,-14.196537971496582,0.8143429756164551,,
622500,2927,9.419374465942383,32.4179358,30.2,212,0.0007,-39.66755294799805,0.28027814626693726,124500,124499,-14.16712474822998,0.8124595880508423,,
623000,2929,9.200955390930176,32.88629598,30.26,212,0.0007,-23.225915908813477,-3.9869189262390137,124600,124599,-14.14810848236084,0.8109294772148132,,
623500,2931,1.9118099212646484,31.263097839999997,29.18,212,0.0007,2.2976157665252686,0.07279741764068604,124700,124699,-14.19322395324707,0.8137967586517334,,
624000,2934,3.1717300415039062,30.641046779999996,28.62,212,0.0007,-4.6839141845703125,-2.8090546131134033,124800,124799,-14.225262641906738,0.8154465556144714,,
624500,2936,29.5979061126709,29.97504982,28.07,212,0.0007,-38.11525344848633,-20.1572208404541,124900,124899,-14.210705757141113,0.8145141005516052,,
625000,,0.6902552843093872,,,,0.0007,-12.618359565734863,0.9983166585443541,,124999,-14.183633804321289,0.8120612502098083,28.3,33.34040227085352
625000,2940,,29.90403324,27.51,212,,,,125000,,,,,
625500,2942,16.404163360595703,30.013471420000002,27.37,212,0.0007,-18.095733642578125,0.9315802603960037,125100,125099,-14.158804893493652,0.8112899661064148,,
626000,2945,16.412067413330078,29.44427154,26.86,212,0.0007,-50.022945404052734,0.9879976278170943,125200,125199,-14.15954875946045,0.8121137022972107,,
626500,2947,5.435272693634033,30.90565823,28.14,212,0.0007,14.045816421508789,0.9577823802828789,125300,125299,-14.166022300720215,0.8124644160270691,,
627000,2950,0.6174827814102173,31.450699210000003,28.42,212,0.0007,3.1625752449035645,0.4382933974266052,125400,125399,-14.116067886352539,0.8092204928398132,,
627500,2952,4.822897434234619,31.46825082,28.26,212,0.0007,-30.709131240844727,0.8416225612163544,125500,125499,-14.11699104309082,0.8098711371421814,,
628000,2955,1.2216064929962158,31.740020149999996,28.65,212,0.0007,-8.803497314453125,0.5580272376537323,125600,125599,-14.063651084899902,0.8063701391220093,,
628500,2957,4.353925704956055,30.294059579999995,27.32,212,0.0007,-9.853752136230469,-0.4554051160812378,125700,125699,-14.055071830749512,0.805614173412323,,
629000,2959,10.576635360717773,30.05950221,27.13,212,0.0007,38.096683502197266,-0.22255289554595947,125800,125799,-14.095924377441406,0.8084506988525391,,
629500,2962,2.5541560649871826,30.95409108,27.39,212,0.0007,-21.50977897644043,0.4230231046676636,125900,125899,-14.120593070983887,0.8105584979057312,,
630000,,0.8921536803245544,,,,0.0007,3.1431472301483154,0.605997622013092,,125999,-14.106589317321777,0.810640811920166,30.6,35.20538079133257
630000,2965,,30.3587949,27.53,212,,,,126000,,,,,
630500,2968,6.939881801605225,30.359025400000004,27.73,212,0.0007,35.024879455566406,0.5777003169059753,126100,126099,-14.155020713806152,0.8137849569320679,,
631000,2970,1.5195404291152954,31.015332310000005,28.4,212,0.0007,14.509076118469238,0.6911211609840393,126200,126199,-14.141838073730469,0.8129400014877319,,
631500,2972,10.41706371307373,31.576634879999997,28.97,212,0.0007,-43.50339889526367,0.25065428018569946,126300,126299,-14.150863647460938,0.812780499458313,,
632000,2974,1.3919786214828491,31.82887891,29.68,212,0.0007,-3.3767738342285156,0.10330832004547119,126400,126399,-14.177098274230957,0.8138453960418701,,
632500,2976,8.562176704406738,31.6816279,29.86,212,0.0007,-5.220274925231934,-1.0432803630828857,126500,126499,-14.187163352966309,0.8145098686218262,,
633000,2978,6.357900142669678,32.84390388,30.39,212,0.0007,31.43531608581543,0.18631720542907715,126600,126599,-14.209439277648926,0.8168239593505859,,
633500,2980,1.4562273025512695,33.84583739999999,30.7,212,0.0007,1.953599214553833,0.14918887615203857,126700,126699,-14.205370903015137,0.8167016506195068,,
634000,2982,4.865786552429199,34.3227579,30.8,212,0.0007,-28.1040096282959,-0.11019647121429443,126800,126799,-14.226465225219727,0.8181848526000977,,
634500,2984,8.555136680603027,34.350600990000004,31.23,212,0.0007,43.28883743286133,0.43451571464538574,126900,126899,-14.235635757446289,0.8190230131149292,,
635000,,4.916741847991943,,,,0.0007,-23.328752517700195,0.18688946962356567,,126999,-14.241968154907227,0.8200728297233582,34.1,35.4849699637969
635000,2987,,34.98440394,31.6,212,,,,127000,,,,,
635500,2990,27.527658462524414,34.72515149,31.45,212,0.0007,-75.00127410888672,-0.6789357662200928,127100,127099,-14.231576919555664,0.8196884393692017,,
636000,2992,1.024225115776062,33.6456477,30.89,212,0.0007,-8.07981014251709,0.4533507227897644,127200,127199,-14.254076957702637,0.8215462565422058,,
636500,2994,6.270553112030029,32.574125099999996,30.43,212,0.0007,-36.455806732177734,0.736758679151535,127300,127299,-14.258685111999512,0.8220703601837158,,
637000,2996,11.681438446044922,32.495635760000006,30.7,212,0.0007,43.63771438598633,-0.5228133201599121,127400,127399,-14.280115127563477,0.8242959380149841,,
637500,2998,0.9388965964317322,32.48082794,30.55,212,0.0007,10.047978401184082,0.7733364552259445,127500,127499,-14.292391777038574,0.8242475390434265,,
638000,3001,4.674510955810547,32.316819030000005,30.47,212,0.0007,-28.884601593017578,0.7594638913869858,127600,127599,-14.318549156188965,0.8261191248893738,,
638500,3003,2.224809408187866,31.856635459999996,30.07,212,0.0007,19.4199161529541,0.9052877500653267,127700,127699,-14.294766426086426,0.8242449760437012,,
639000,3005,2.4471776485443115,32.550873300000006,30.62,212,0.0007,2.2516872882843018,-0.4202371835708618,127800,127799,-14.2849702835083,0.824194610118866,,
639500,3007,0.9180967211723328,32.80982915999999,30.75,212,0.0007,-3.520512342453003,-0.08775150775909424,127900,127899,-14.256316184997559,0.8225520849227905,,
640000,,1.5357576608657837,,,,0.0007,-6.165867805480957,0.11230123043060303,,127999,-14.248862266540527,0.8223651647567749,34.05,36.61022746646777
640000,3011,,32.61864745,30.99,212,,,,128000,,,,,
640500,3013,2.7942395210266113,32.54616783,31.05,212,0.0007,-14.200775146484375,0.3131788969039917,128100,128099,-14.2380952835083,0.8214275240898132,,
641000,3015,39.13069534301758,31.422135409999996,30.38,212,0.0007,-59.48414993286133,0.9406041353940964,128200,128199,-14.241477012634277,0.8216643333435059,,
641500,3017,4.639136791229248,31.18048325,30.14,212,0.0007,-30.792699813842773,0.8239176422357559,128300,128299,-14.27147102355957,0.8230778574943542,,
642000,3019,2.0365960597991943,31.164611569999998,30.25,212,0.0007,-18.076034545898438,0.6534731984138489,128400,128399,-14.269479751586914,0.823623538017273,,
642500,3022,34.22170639038086,30.21255006,29.69,212,0.0007,-39.94566345214844,0.8190003484487534,128500,128499,-14.252059936523438,0.8223929405212402,,
643000,3024,3.6706795692443848,29.924425770000003,29.29,212,0.0007,-3.965273380279541,-0.9369403123855591,128600,128599,-14.243853569030762,0.8219355344772339,,
643500,3026,2.063640832901001,29.179787190000003,28.31,212,0.0007,-3.794267416000366,-0.18284475803375244,128700,128699,-14.222922325134277,0.8204053640365601,,
644000,3028,0.26231083273887634,30.44077643,29.04,212,0.0007,0.6279830932617188,0.6794048845767975,128800,128799,-14.229486465454102,0.8208211660385132,,
644500,3030,12.978301048278809,30.4064667,28.82,212,0.0007,-36.484580993652344,-1.733062505722046,128900,128899,-14.198038101196289,0.8186951875686646,,
645000,,31.647565841674805,,,,0.0007,-67.07197570800781,-4.526829242706299,,128999,-14.156198501586914,0.8159717917442322,29.75,31.489359475206584
645000,3034,,30.456413299999998,28.34,212,,,,129000,,,,,
645500,3036,13.009407043457031,31.133830129999996,28.9,212,0.0007,49.10274124145508,0.42891573905944824,129100,129099,-14.155234336853027,0.815138041973114,,
646000,3038,33.27174758911133,30.843692370000003,28.59,212,0.0007,-45.7816276550293,0.7701355814933777,129200,129199,-14.118941307067871,0.8134843111038208,,
646500,3040,6.686354160308838,30.588568919999997,28.73,212,0.0007,-36.60242462158203,0.850141778588295,129300,129299,-14.135785102844238,0.8146104216575623,,
647000,3042,9.559277534484863,31.368688929999998,28.86,212,0.0007,38.96442794799805,0.3779982924461365,129400,129399,-14.133639335632324,0.8139237761497498,,
647500,3045,11.130074501037598,31.05624255,28.67,212,0.0007,46.77662658691406,0.8375479131937027,129500,129499,-14.10681438446045,0.8120635747909546,,
648000,3047,1.54106867313385,31.83520411,29.46,212,0.0007,11.473265647888184,0.47157078981399536,129600,129599,-14.065014839172363,0.808529257774353,,
648500,3049,1.5973681211471558,31.856120850000003,29.41,212,0.0007,-7.5373711585998535,0.029987871646881104,129700,129699,-14.088553428649902,0.8099400401115417,,
649000,3052,0.4501040577888489,31.95631438,29.88,212,0.0007,1.802838921546936,0.34575605392456055,129800,129799,-14.048792839050293,0.8080961108207703,,
649500,3054,4.217288970947266,31.75503933,30.34,212,0.0007,-27.9757137298584,0.6075661480426788,129900,129899,-14.022107124328613,0.806905210018158,,
650000,,0.8699498176574707,,,,0.0007,11.352681159973145,0.8456854969263077,,129999,-14.019584655761719,0.8069838285446167,33.1,35.293345469073394
650000,3058,,31.681771280000003,30.82,212,,,,130000,,,,,
650500,3060,145.4851837158203,32.233567449999995,31.33,212,0.0007,-93.2280502319336,0.1969590187072754,130100,130099,-14.010266304016113,0.8065036535263062,,
651000,3063,1.2857946157455444,31.842799080000006,31.3,212,0.0007,-11.112128257751465,0.6179287433624268,130200,130199,-14.00567626953125,0.8061665296554565,,
651500,3065,0.27686864137649536,31.861352040000007,31.35,212,0.0007,-2.9876480102539062,0.8637723028659821,130300,130299,-13.970257759094238,0.8036699295043945,,
652000,3067,2.262751817703247,31.88608932,31.32,212,0.0007,22.521696090698242,0.9590431861579418,130400,130399,-13.936144828796387,0.8013684153556824,,
652500,3070,18.191659927368164,32.20098303,31.67,212,0.0007,-49.93109893798828,-1.4422848224639893,130500,130499,-13.95386028289795,0.80267733335495,,
653000,3072,27.242435455322266,32.47713231,31.55,212,0.0007,56.58972930908203,-2.0829317569732666,130600,130599,-13.97710132598877,0.803592324256897,,
653500,3074,0.7965006232261658,31.687448180000004,31.24,212,0.0007,10.273427963256836,0.6928574442863464,130700,130699,-13.957989692687988,0.8024916648864746,,
654000,3076,6.756457805633545,33.01430367999999,32.18,212,0.0007,20.334070205688477,-0.43628787994384766,130800,130799,-13.929412841796875,0.8003777265548706,,
654500,3078,7.1048760414123535,32.909512709999994,31.95,212,0.0007,-28.656757354736328,-0.8453073501586914,130900,130899,-13.932303428649902,0.8005468845367432,,
655000,,0.5631208419799805,,,,0.0007,-5.08087158203125,0.6046784222126007,,130999,-13.9330472946167,0.8013968467712402,33.4,34.05711787743494
655000,3082,,32.65514209,31.43,212,,,,131000,,,,,
655500,3084,36.5860595703125,32.50546003,31.45,212,0.0007,77.00689697265625,-0.0029811859130859375,131100,131099,-13.932562828063965,0.8016700744628906,,
656000,3086,7.430549621582031,32.606508670000004,31.87,212,0.0007,39.610408782958984,0.7567780166864395,131200,131199,-13.961259841918945,0.8033234477043152,,
656500,3088,15.50108814239502,32.235446950000004,31.58,212,0.0007,49.382179260253906,0.44219160079956055,131300,131299,-13.998990058898926,0.8048648834228516,,
657000,3090,388.0980529785156,31.16676808,30.97,212,0.0007,-255.31382751464844,0.5597022473812103,131400,131399,-14.0275239944458,0.8074244260787964,,
657500,3092,11.900763511657715,31.623198560000006,31.2,212,0.0007,-50.76945877075195,0.5163987874984741,131500,131499,-14.035244941711426,0.8074988126754761,,
658000,3095,0.9528394937515259,31.115513519999993,31.1,212,0.0007,-3.701181173324585,0.13071203231811523,131600,131599,-14.021247863769531,0.8072618842124939,,
658500,3097,2.2137069702148438,30.797136470000005,30.68,212,0.0007,-14.786595344543457,0.324165940284729,131700,131699,-13.995388984680176,0.8059717416763306,,
659000,3099,1.3620556592941284,30.95602103,30.44,212,0.0007,15.366923332214355,0.8755794540047646,131800,131799,-14.0001802444458,0.8063652515411377,,
659500,3101,0.8931785821914673,31.98041152999999,31.49,212,0.0007,-9.849133491516113,0.7060204744338989,131900,131899,-13.994638442993164,0.8057754039764404,,
660000,,26.29380226135254,,,,0.0007,52.13581466674805,-6.0725579261779785,,131999,-14.00639533996582,0.8072525262832642,38.5,40.90254406370222
660000,3105,,32.60206310000001,31.77,212,,,,132000,,,,,
660500,3107,12.47817325592041,32.86779235,32.41,212,0.0007,52.29697799682617,0.11325621604919434,132100,132099,-14.031420707702637,0.8087350726127625,,
661000,3109,7.469905376434326,32.6355073,32.53,212,0.0007,-37.43416213989258,0.040125250816345215,132200,132199,-14.056429862976074,0.8103861808776855,,
661500,3112,10.915969848632812,31.99076644,32.14,212,0.0007,-32.873748779296875,-2.9539616107940674,132300,132299,-14.055142402648926,0.8106422424316406,,
662000,3114,3.5691049098968506,31.523892999999997,32.19,212,0.0007,24.462247848510742,0.8680022209882736,132400,132399,-14.046890258789062,0.8099212050437927,,
662500,3116,11.386125564575195,31.38451352,32.0,212,0.0007,-42.610591888427734,0.08995378017425537,132500,132499,-14.037100791931152,0.8091950416564941,,
663000,3119,2.5097031593322754,30.28528853,31.31,212,0.0007,11.830570220947266,-0.11407899856567383,132600,132599,-14.056390762329102,0.8103486895561218,,
663500,3121,14.718301773071289,29.9120105,30.68,212,0.0007,-43.01280212402344,0.11914104223251343,132700,132699,-14.070131301879883,0.8119958639144897,,
664000,3124,1.0865347385406494,30.710582810000002,30.99,212,0.0007,-2.2610862255096436,-0.6058998107910156,132800,132799,-14.056653022766113,0.8113718032836914,,
664500,3126,0.7760979533195496,31.739015300000002,31.58,212,0.0007,-7.147933483123779,0.7553603649139404,132900,132899,-14.06768798828125,0.8126627802848816,,
665000,,2.147843599319458,,,,0.0007,-16.192527770996094,0.2049883008003235,,132999,-14.06163501739502,0.8118594884872437,38.85,41.713412852818145
665000,3130,,32.26867967,31.67,212,,,,133000,,,,,
665500,3132,1.0853546857833862,32.22934796,31.76,212,0.0007,-6.174996852874756,0.5833952128887177,133100,133099,-14.020642280578613,0.8088690638542175,,
666000,3135,6.952046871185303,31.81770468,30.91,212,0.0007,-33.130279541015625,0.37516021728515625,133200,133199,-14.015298843383789,0.8087637424468994,,
666500,3137,2.709260940551758,32.47774357,31.57,212,0.0007,1.0719070434570312,-2.0045299530029297,133300,133299,-13.981905937194824,0.8072423934936523,,
667000,3139,3.2840099334716797,32.18833583,31.51,212,0.0007,9.27237606048584,0.9830473810434341,133400,133399,-13.983073234558105,0.8076679110527039,,
667500,3141,6.634677886962891,31.338209919999994,31.25,212,0.0007,21.680212020874023,-1.9644138813018799,133500,133499,-13.995981216430664,0.8086506724357605,,
668000,3144,0.9535619020462036,30.58145616,30.28,212,0.0007,7.97640323638916,0.6962486803531647,133600,133599,-14.027087211608887,0.810008704662323,,
668500,3146,131.0271759033203,31.535543200000003,30.6,212,0.0007,-44.35454177856445,0.2095167636871338,133700,133699,-13.990811347961426,0.8076939582824707,,
669000,3149,0.9474925398826599,31.990828060000002,30.98,212,0.0007,-0.9544941186904907,0.3499496579170227,133800,133799,-14.011609077453613,0.8096346259117126,,
669500,3151,1.1904417276382446,31.01875583000001,30.67,212,0.0007,1.0284937620162964,-0.5049498081207275,133900,133899,-14.0079984664917,0.8095031976699829,,
670000,,0.34254246950149536,,,,0.0007,-1.8171968460083008,0.7538902759552002,,133999,-13.997034072875977,0.8093335032463074,33.0,36.953216060996056
670000,3155,,31.258111829999994,30.34,212,,,,134000,,,,,
670500,3157,2.319794178009033,32.19455207,30.65,212,0.0007,9.521001815795898,-1.2198529243469238,134100,134099,-13.992499351501465,0.8095865249633789,,
671000,3160,8.960410118103027,33.40316792,31.42,212,0.0007,-4.657034397125244,-5.150019645690918,134200,134199,-13.994928359985352,0.8106860518455505,,
671500,3162,46.75752639770508,32.227621410000005,30.63,212,0.0007,-64.68936157226562,0.8903360441327095,134300,134299,-13.966200828552246,0.8080861568450928,,
672000,3165,4.665347576141357,32.20560837,30.48,212,0.0007,26.552793502807617,0.6318126022815704,134400,134399,-13.959118843078613,0.8069745302200317,,
672500,3167,90.61575317382812,32.30850831,30.24,212,0.0007,-121.27229309082031,0.825628325343132,134500,134499,-13.943684577941895,0.8063573837280273,,
673000,3170,1.6612972021102905,32.018919499999996,29.85,212,0.0007,2.708507537841797,0.2852943539619446,134600,134599,-13.964678764343262,0.8076605796813965,,
673500,3172,88.04255676269531,31.771252009999998,29.91,212,0.0007,121.76883697509766,-14.705486297607422,134700,134699,-13.976465225219727,0.8087910413742065,,
674000,3174,1.4804017543792725,31.207238039999996,29.57,212,0.0007,14.97045612335205,0.6127394735813141,134800,134799,-13.9653902053833,0.8076272010803223,,
674500,3176,17.906028747558594,30.191269759999997,29.05,212,0.0007,25.094818115234375,-3.1808691024780273,134900,134899,-13.998936653137207,0.8093830347061157,,
675000,,0.6419064402580261,,,,0.0007,-0.044130899012088776,0.9952777298167348,,134999,-14.0033597946167,0.8095785975456238,34.7,37.75186590203084
