rollout/ep_rew_mean,time/episodes,time/total_timesteps,time/fps,time/time_elapsed,rollout/ep_len_mean,train/actor_loss,train/n_updates,train/critic_loss,train/learning_rate,eval/mean_reward,eval/mean_ep_length
472.37,140,48244,104,459,472.96,,,,,,
,,49000,,,,-59.87780208587647,48148,7.80357273542881,0.001,1000.0,1000.0
,,50000,,,,-60.4263717956543,49148,6.719618114352226,0.001,1000.0,1000.0
,,51000,,,,-60.378585121154785,50148,7.962354179620743,0.001,1000.0,1000.0
,,52000,,,,-60.92464183044434,51148,7.1718815007209775,0.001,1000.0,1000.0
508.42,144,52244,103,504,508.97,,,,,,
,,53000,,,,-61.635625579833984,52148,7.100327491879463,0.001,1000.0,1000.0
,,54000,,,,-62.18411959075928,53148,8.267883306741714,0.001,1000.0,1000.0
,,55000,,,,-62.662403465271,54148,8.729498384833336,0.001,1000.0,1000.0
,,56000,,,,-63.06854591369629,55148,8.310465671777726,0.001,1000.0,1000.0
545.78,148,56244,102,548,546.29,,,,,,
,,57000,,,,-63.082656875610354,56148,9.499438929438591,0.001,1000.0,1000.0
,,58000,,,,-63.87316194152832,57148,8.900151871085168,0.001,1000.0,1000.0
,,59000,,,,-63.815572425842284,58148,8.721837757110595,0.001,1000.0,1000.0
,,60000,,,,-63.78408782958984,59148,9.038578900575638,0.001,1000.0,1000.0
582.15,152,60244,101,591,582.62,,,,,,
,,61000,,,,-63.983913597106934,60148,9.809719586014747,0.001,1000.0,1000.0
,,62000,,,,-64.303657371521,61148,9.649479491710663,0.001,1000.0,1000.0
,,63000,,,,-64.69524875640869,62148,7.636996411204338,0.001,1000.0,1000.0
,,64000,,,,-65.18590240478515,63148,6.355212126255036,0.001,1000.0,1000.0
618.44,156,64244,101,631,618.87,,,,,,
,,65000,,,,-65.78429703521728,64148,4.597792535185814,0.001,1000.0,1000.0
,,66000,,,,-66.11308962249755,65148,6.479967461049557,0.001,1000.0,1000.0
,,67000,,,,-66.3216103515625,66148,8.58629760336876,0.001,1000.0,1000.0
,,68000,,,,-66.54869575500489,67148,9.17565641605854,0.001,1000.0,1000.0
654.98,160,68244,101,672,655.37,,,,,,
,,69000,,,,-67.06377830505372,68148,7.855802860379219,0.001,1000.0,1000.0
,,70000,,,,-67.34887185668946,69148,7.964455284416675,0.001,1000.0,1000.0
,,71000,,,,-67.25909087371826,70148,7.684432783126831,0.001,1000.0,1000.0
,,72000,,,,-67.84342429351807,71148,5.976866463065147,0.001,1000.0,1000.0
690.25,164,72244,101,714,690.6,,,,,,
,,73000,,,,-68.49597914123535,72148,5.780000245094299,0.001,1000.0,1000.0
,,74000,,,,-68.96979721069336,73148,8.28122735029459,0.001,1000.0,1000.0
,,75000,,,,-69.12068324279785,74148,8.960766854882241,0.001,1000.0,1000.0
,,76000,,,,-69.42325408935547,75148,9.281065451979638,0.001,1000.0,1000.0
722.67,168,76244,100,760,722.98,,,,,,
,,77000,,,,-69.61411897277831,76148,6.911989034593105,0.001,1000.0,1000.0
,,78000,,,,-69.50842543029785,77148,6.1574672369360925,0.001,1000.0,1000.0
,,79000,,,,-69.83166854858399,78148,7.960527503848076,0.001,1000.0,1000.0
,,80000,,,,-69.97078361511231,79148,8.226470699906349,0.001,1000.0,1000.0
755.36,172,80244,99,807,755.63,,,,,,
,,81000,,,,-70.46325326538086,80148,7.4604016449451445,0.001,1000.0,1000.0
,,82000,,,,-71.5050119934082,81148,7.117547086954117,0.001,1000.0,1000.0
,,83000,,,,-71.56545874023438,82148,8.737074160933494,0.001,1000.0,1000.0
,,84000,,,,-72.05389599609374,83148,10.439169907093047,0.001,1000.0,1000.0
782.0,176,84244,98,854,782.24,,,,,,
,,85000,,,,-73.0703875427246,84148,7.060481051266193,0.001,1000.0,1000.0
,,86000,,,,-73.94743856811523,85148,7.73350793415308,0.001,1000.0,1000.0
,,87000,,,,-73.99644146728515,86148,10.133399168729783,0.001,1000.0,1000.0
,,88000,,,,-74.19516029357911,87148,9.973892367959023,0.001,1000.0,1000.0
818.48,180,88244,98,900,818.68,,,,,,
,,89000,,,,-74.64580754089356,88148,11.309693508625031,0.001,1000.0,1000.0
,,90000,,,,-74.95254891967774,89148,9.13633380150795,0.001,1000.0,1000.0
,,91000,,,,-75.60629148864746,90148,8.647907108783722,0.001,1000.0,1000.0
,,92000,,,,-75.4173516845703,91148,9.347352649211883,0.001,1000.0,1000.0
855.13,184,92244,97,945,855.29,,,,,,
,,93000,,,,-75.503697265625,92148,10.279115528047084,0.001,1000.0,1000.0
,,94000,,,,-75.27681318664551,93148,12.642605396807193,0.001,1000.0,1000.0
,,95000,,,,-75.30887655639648,94148,11.579337704896927,0.001,1000.0,1000.0
,,96000,,,,-75.85209721374511,95148,8.684907720565796,0.001,1000.0,1000.0
890.07,188,96244,97,989,890.19,,,,,,
,,97000,,,,-76.03995967102051,96148,10.368154069900513,0.001,1000.0,1000.0
,,98000,,,,-76.25784005737304,97148,8.068594604551793,0.001,1000.0,1000.0
,,99000,,,,-76.88454034423827,98148,8.559772375404835,0.001,1000.0,1000.0
,,100000,,,,-77.08112031555176,99148,9.375053523659705,0.001,1000.0,1000.0
918.36,192,100244,97,1031,918.45,,,,,,
,,101000,,,,-77.58522972106934,100148,10.517595512032509,0.001,1000.0,1000.0
,,102000,,,,-78.18387753295899,101148,10.185521992325782,0.001,1000.0,1000.0
,,103000,,,,-79.09579821777344,102148,10.77353783750534,0.001,1000.0,1000.0
,,104000,,,,-79.32873999023437,103148,10.29049342572689,0.001,1000.0,1000.0
954.73,196,104244,96,1075,954.78,,,,,,
,,105000,,,,-79.40630288696289,104148,9.566842016100884,0.001,1000.0,1000.0
,,106000,,,,-79.28298641967774,105148,8.144441751658917,0.001,1000.0,1000.0
,,107000,,,,-79.6101827545166,106148,9.422174874901772,0.001,1000.0,1000.0
,,108000,,,,-79.41870283508301,107148,9.073881271898747,0.001,1000.0,1000.0
983.32,200,108244,96,1120,983.34,,,,,,
,,109000,,,,-79.776962890625,108148,9.397379453241825,0.001,1000.0,1000.0
,,110000,,,,-79.63690591430664,109148,9.797187029004096,0.001,1000.0,1000.0
,,111000,,,,-79.80772038269043,110148,7.161118494272232,0.001,1000.0,1000.0
,,112000,,,,-79.6962883758545,111148,6.80640912860632,0.001,1000.0,1000.0
983.32,204,112244,96,1166,983.34,,,,,,
,,113000,,,,-79.54839390563964,112148,7.709446266412735,0.001,1000.0,1000.0
,,114000,,,,-79.6744164276123,113148,7.231722601950168,0.001,1000.0,1000.0
,,115000,,,,-79.83971310424805,114148,8.530984056949615,0.001,1000.0,1000.0
,,116000,,,,-79.9989302368164,115148,7.686439774572849,0.001,1000.0,1000.0
983.32,208,116244,95,1214,983.34,,,,,,
,,117000,,,,-79.46432690429687,116148,9.74599674975872,0.001,1000.0,1000.0
,,118000,,,,-79.9450969543457,117148,10.661133882641792,0.001,1000.0,1000.0
,,119000,,,,-80.28580247497558,118148,7.8510640847682955,0.001,1000.0,1000.0
,,120000,,,,-80.09740554809571,119148,5.8174426506757735,0.001,1000.0,1000.0
983.32,212,120244,95,1259,983.34,,,,,,
,,121000,,,,-80.05392138671876,120148,7.232556766748428,0.001,1000.0,1000.0
,,122000,,,,-80.13657037353515,121148,6.426434875607491,0.001,1000.0,1000.0
,,123000,,,,-79.88754521179199,122148,7.388970198750496,0.001,1000.0,1000.0
,,124000,,,,-79.16349690246582,123148,8.817609326124192,0.001,1000.0,1000.0
991.81,216,124244,95,1306,991.82,,,,,,
,,125000,,,,-78.51344044494628,124148,9.778123718500137,0.001,1000.0,1000.0
,,126000,,,,-78.3156358947754,125148,8.14434345138073,0.001,1000.0,1000.0
,,127000,,,,-78.24276782226562,126148,9.457006118535995,0.001,1000.0,1000.0
,,128000,,,,-78.34500428771973,127148,9.084469589471817,0.001,1000.0,1000.0
991.81,220,128244,94,1351,991.82,,,,,,
,,129000,,,,-77.87231391906738,128148,10.105963131904602,0.001,1000.0,1000.0
,,130000,,,,-77.99916217041016,129148,8.953172550439835,0.001,1000.0,1000.0
,,131000,,,,-77.79901843261719,130148,10.668939445614814,0.001,1000.0,1000.0
,,132000,,,,-77.86713046264649,131148,11.269411483287811,0.001,1000.0,1000.0
1000.0,224,132244,94,1396,1000.0,,,,,,
,,133000,,,,-77.34024301147461,132148,13.432478960990906,0.001,1000.0,1000.0
,,134000,,,,-76.4899773864746,133148,15.862796911239624,0.001,1000.0,1000.0
,,135000,,,,-77.10433447265625,134148,11.15076461148262,0.001,1000.0,1000.0
,,136000,,,,-77.25276364135742,135148,8.874456109642983,0.001,1000.0,1000.0
1000.0,228,136244,94,1440,1000.0,,,,,,
,,137000,,,,-76.70412709045411,136148,10.870358617424966,0.001,1000.0,1000.0
,,138000,,,,-76.82528684997558,137148,9.19131088078022,0.001,1000.0,1000.0
,,139000,,,,-76.81429508972168,138148,8.171155670166016,0.001,1000.0,1000.0
,,140000,,,,-77.15764726257325,139148,6.669256248354912,0.001,1000.0,1000.0
1000.0,232,140244,94,1487,1000.0,,,,,,
,,141000,,,,-77.58955227661133,140148,5.570670088291168,0.001,1000.0,1000.0
,,142000,,,,-77.65812788391113,141148,6.637900045275688,0.001,1000.0,1000.0
,,143000,,,,-77.47717170715332,142148,10.380343321204185,0.001,1000.0,1000.0
,,144000,,,,-77.17799186706543,143148,9.936250021457672,0.001,1000.0,1000.0
1000.0,236,144244,93,1538,1000.0,,,,,,
,,145000,,,,-77.26290480041504,144148,7.1748746075630185,0.001,1000.0,1000.0
,,146000,,,,-76.86822027587891,145148,9.316779143691063,0.001,1000.0,1000.0
,,147000,,,,-76.60980894470215,146148,10.299221049666405,0.001,1000.0,1000.0
,,148000,,,,-76.7675084991455,147148,8.595676812171936,0.001,1000.0,1000.0
1000.0,240,148244,93,1583,1000.0,,,,,,
,,149000,,,,-77.18310812377929,148148,7.330002281725407,0.001,1000.0,1000.0
,,150000,,,,-77.51941496276855,149148,8.354502617120742,0.001,1000.0,1000.0
,,151000,,,,-77.72485339355468,150148,7.680853777468204,0.001,1000.0,1000.0
,,152000,,,,-78.07701704406739,151148,6.9988713696599,0.001,1000.0,1000.0
1000.0,244,152244,93,1630,1000.0,,,,,,
,,153000,,,,-78.28205473327637,152148,6.754928008794785,0.001,1000.0,1000.0
,,154000,,,,-78.29099325561523,153148,6.66281068122387,0.001,1000.0,1000.0
,,155000,,,,-77.88971109008789,154148,8.143732465267181,0.001,1000.0,1000.0
,,156000,,,,-77.78027085876465,155148,7.872753779828549,0.001,1000.0,1000.0
1000.0,248,156244,93,1675,1000.0,,,,,,
,,157000,,,,-77.75892813110352,156148,8.147114357173443,0.001,1000.0,1000.0
,,158000,,,,-78.05772924804687,157148,6.789252493560314,0.001,1000.0,1000.0
,,159000,,,,-78.59720524597168,158148,6.479239485263824,0.001,1000.0,1000.0
,,160000,,,,-79.16456510925293,159148,7.12998875516653,0.001,1000.0,1000.0
1000.0,252,160244,92,1725,1000.0,,,,,,
,,161000,,,,-79.4868182067871,160148,8.081143432617187,0.001,1000.0,1000.0
,,162000,,,,-79.35307675170898,161148,11.881898917913437,0.001,1000.0,1000.0
,,163000,,,,-79.02252810668945,162148,10.384033164143561,0.001,1000.0,1000.0
,,164000,,,,-78.58809298706055,163148,10.213072345852853,0.001,1000.0,1000.0
1000.0,256,164244,92,1773,1000.0,,,,,,
,,165000,,,,-78.35987065124512,164148,9.459997223854065,0.001,1000.0,1000.0
,,166000,,,,-78.5190872039795,165148,6.961048218846321,0.001,1000.0,1000.0
,,167000,,,,-78.10834870910645,166148,7.402644362688065,0.001,1000.0,1000.0
,,168000,,,,-77.62947128295899,167148,8.178883971691132,0.001,1000.0,1000.0
1000.0,260,168244,92,1821,1000.0,,,,,,
,,169000,,,,-77.30376190185547,168148,7.691386442661285,0.001,1000.0,1000.0
,,170000,,,,-77.2257684020996,169148,7.838400093197823,0.001,1000.0,1000.0
,,171000,,,,-77.19114688110352,170148,9.064779472351074,0.001,1000.0,1000.0
,,172000,,,,-76.80786990356445,171148,8.95120959019661,0.001,1000.0,1000.0
1000.0,264,172244,92,1869,1000.0,,,,,,
,,173000,,,,-76.72103517150879,172148,6.2872244391441345,0.001,1000.0,1000.0
,,174000,,,,-76.33928471374512,173148,7.90182901096344,0.001,1000.0,1000.0
,,175000,,,,-75.75745252990723,174148,10.333262814998626,0.001,1000.0,1000.0
,,176000,,,,-75.62789411926269,175148,10.069654378533363,0.001,1000.0,1000.0
1000.0,268,176244,91,1918,1000.0,,,,,,
,,177000,,,,-75.52129783630372,176148,7.940609470963478,0.001,1000.0,1000.0
,,178000,,,,-75.42140348815919,177148,6.456032402396202,0.001,1000.0,1000.0
,,179000,,,,-75.23230747985839,178148,6.566790842175484,0.001,1000.0,1000.0
,,180000,,,,-75.18385360717774,179148,5.796319989681244,0.001,1000.0,1000.0
1000.0,272,180244,91,1966,1000.0,,,,,,
,,181000,,,,-74.5468106994629,180148,7.933748508930206,0.001,1000.0,1000.0
,,182000,,,,-74.59448669433594,181148,3.4481097844839095,0.001,1000.0,1000.0
,,183000,,,,-75.02133639526367,182148,3.8364615587592126,0.001,1000.0,1000.0
,,184000,,,,-75.06402328491211,183148,3.514307862699032,0.001,1000.0,1000.0
1000.0,276,184244,91,2017,1000.0,,,,,,
,,185000,,,,-75.3981166381836,184148,2.472454533070326,0.001,1000.0,1000.0
,,186000,,,,-75.59212634277344,185148,2.427115183740854,0.001,1000.0,1000.0
,,187000,,,,-75.87492250061035,186148,2.0138279279470446,0.001,1000.0,1000.0
,,188000,,,,-76.27765057373047,187148,1.620101184129715,0.001,1000.0,1000.0
1000.0,280,188244,91,2062,1000.0,,,,,,
,,189000,,,,-76.58368400573731,188148,2.249959677413106,0.001,1000.0,1000.0
,,190000,,,,-76.81364300537109,189148,1.7762658076882363,0.001,1000.0,1000.0
,,191000,,,,-77.23910629272461,190148,1.7003777859658002,0.001,1000.0,1000.0
,,192000,,,,-77.42065428161621,191148,1.806473089069128,0.001,1000.0,1000.0
1000.0,284,192244,91,2107,1000.0,,,,,,
,,193000,,,,-77.41645799255372,192148,3.5156288560926914,0.001,1000.0,1000.0
,,194000,,,,-77.32678926086426,193148,3.166272828102112,0.001,1000.0,1000.0
,,195000,,,,-77.3668713684082,194148,2.6001804749071598,0.001,1000.0,1000.0
,,196000,,,,-77.10580665588378,195148,3.291869796395302,0.001,1000.0,1000.0
1000.0,288,196244,91,2153,1000.0,,,,,,
,,197000,,,,-77.15603396606446,196148,2.964909904628992,0.001,1000.0,1000.0
,,198000,,,,-77.00727542114258,197148,4.4084082908332345,0.001,1000.0,1000.0
,,199000,,,,-77.18368809509278,198148,5.284782718718052,0.001,1000.0,1000.0
,,200000,,,,-77.45369309997558,199148,5.963567939162254,0.001,1000.0,1000.0
1000.0,292,200244,91,2198,1000.0,,,,,,
,,201000,,,,-77.46845642089843,200148,5.583881808519363,0.001,1000.0,1000.0
,,202000,,,,-77.94596313476562,201148,3.3029002532958986,0.001,1000.0,1000.0
,,203000,,,,-78.39528529357911,202148,3.031859259903431,0.001,1000.0,1000.0
,,204000,,,,-78.70918656921387,203148,4.01705892932415,0.001,1000.0,1000.0
1000.0,296,204244,91,2243,1000.0,,,,,,
,,205000,,,,-78.6779500579834,204148,4.657269954979419,0.001,1000.0,1000.0
,,206000,,,,-78.86370112609863,205148,4.256148514509201,0.001,1000.0,1000.0
,,207000,,,,-79.32570539855956,206148,4.043564836144447,0.001,1000.0,1000.0
,,208000,,,,-79.87477239990234,207148,4.399723290860653,0.001,1000.0,1000.0
1000.0,300,208244,90,2291,1000.0,,,,,,
,,209000,,,,-80.22933421325683,208148,4.885788343667984,0.001,1000.0,1000.0
,,210000,,,,-80.46199362182617,209148,6.290030559420585,0.001,1000.0,1000.0
,,211000,,,,-80.58306011962891,210148,3.9923380994796753,0.001,1000.0,1000.0
,,212000,,,,-80.86850184631348,211148,3.9707274484038355,0.001,1000.0,1000.0
1000.0,304,212244,90,2340,1000.0,,,,,,
,,213000,,,,-80.97167752075195,212148,3.4967504890561103,0.001,1000.0,1000.0
,,214000,,,,-81.28663375854492,213148,2.1890753900557756,0.001,1000.0,1000.0
,,215000,,,,-81.40890171813965,214148,2.433984439268708,0.001,1000.0,1000.0
,,216000,,,,-81.64142010498047,215148,2.0404167682379484,0.001,1000.0,1000.0
1000.0,308,216244,90,2388,1000.0,,,,,,
,,217000,,,,-81.65242744445801,216148,1.8619666273295878,0.001,1000.0,1000.0
,,218000,,,,-81.7890703277588,217148,1.5702485899478198,0.001,1000.0,1000.0
,,219000,,,,-81.72860215759277,218148,1.790432083979249,0.001,1000.0,1000.0
,,220000,,,,-81.79885777282715,219148,1.4096987892538309,0.001,1000.0,1000.0
1000.0,312,220244,90,2438,1000.0,,,,,,
,,221000,,,,-81.81687727355957,220148,2.2205907324030996,0.001,1000.0,1000.0
,,222000,,,,-81.79134008789063,221148,3.3531622315496206,0.001,1000.0,1000.0
,,223000,,,,-81.91161436462403,222148,3.1426914359480143,0.001,1000.0,1000.0
,,224000,,,,-81.98684338378906,223148,2.956949809908867,0.001,1000.0,1000.0
1000.0,316,224244,90,2486,1000.0,,,,,,
,,225000,,,,-81.777310256958,224148,2.691936289817095,0.001,1000.0,1000.0
,,226000,,,,-81.81521600341797,225148,3.249051463931799,0.001,1000.0,1000.0
,,227000,,,,-81.75801319885254,226148,4.358822178184986,0.001,1000.0,1000.0
,,228000,,,,-81.93003515625,227148,4.196296285182237,0.001,1000.0,1000.0
1000.0,320,228244,90,2534,1000.0,,,,,,
,,229000,,,,-81.97605490112305,228148,2.9351098092645405,0.001,1000.0,1000.0
,,230000,,,,-82.13794532775879,229148,3.1512097562551498,0.001,1000.0,1000.0
,,231000,,,,-82.25890072631836,230148,3.5168443624675274,0.001,1000.0,1000.0
,,232000,,,,-82.2473631439209,231148,2.8175362284928562,0.001,1000.0,1000.0
1000.0,324,232244,89,2584,1000.0,,,,,,
,,233000,,,,-82.35467185974122,232148,2.3155037349313496,0.001,1000.0,1000.0
,,234000,,,,-82.60697770690918,233148,2.5249770607799293,0.001,1000.0,1000.0
,,235000,,,,-82.67192126464843,234148,3.299360908061266,0.001,1000.0,1000.0
,,236000,,,,-82.81806419372559,235148,4.868683672964573,0.001,1000.0,1000.0
1000.0,328,236244,89,2631,1000.0,,,,,,
,,237000,,,,-82.9455480041504,236148,3.5776864432394504,0.001,1000.0,1000.0
,,238000,,,,-82.87395657348632,237148,3.862831704676151,0.001,1000.0,1000.0
,,239000,,,,-83.01971562194824,238148,2.8262603651732205,0.001,1000.0,1000.0
,,240000,,,,-83.37994046020508,239148,2.7517757098674775,0.001,1000.0,1000.0
1000.0,332,240244,89,2676,1000.0,,,,,,
,,241000,,,,-83.74788064575195,240148,2.4571459792107344,0.001,1000.0,1000.0
,,242000,,,,-83.84983303833008,241148,3.0285665698349478,0.001,1000.0,1000.0
,,243000,,,,-84.10427145385742,242148,1.8551587691605091,0.001,1000.0,1000.0
,,244000,,,,-84.13275512695313,243148,2.8671738077253104,0.001,1000.0,1000.0
1000.0,336,244244,89,2722,1000.0,,,,,,
,,245000,,,,-84.18398756408692,244148,3.967229170367122,0.001,1000.0,1000.0
,,246000,,,,-84.00177088928223,245148,6.405310860171914,0.001,1000.0,1000.0
,,247000,,,,-83.76632437133789,246148,12.294820450484753,0.001,1000.0,1000.0
,,248000,,,,-83.84671907043457,247148,13.647320928752423,0.001,1000.0,1000.0
1000.0,340,248244,89,2768,1000.0,,,,,,
,,249000,,,,-83.6978790435791,248148,18.718508891820907,0.001,1000.0,1000.0
,,250000,,,,-83.48320133972167,249148,24.819985088944435,0.001,1000.0,1000.0
,,251000,,,,-83.0787529144287,250148,28.596572962522508,0.001,1000.0,1000.0
,,252000,,,,-83.1046457824707,251148,15.29629965031147,0.001,1000.0,1000.0
1000.0,344,252244,89,2815,1000.0,,,,,,
,,253000,,,,-81.95779930114746,252148,21.64804475402832,0.001,1000.0,1000.0
,,254000,,,,-81.23439909362793,253148,19.021826389551162,0.001,1000.0,1000.0
,,255000,,,,-82.08190354919434,254148,8.75003378045559,0.001,1000.0,1000.0
,,256000,,,,-83.12968710327148,255148,2.985393931776285,0.001,1000.0,1000.0
1000.0,348,256244,89,2861,1000.0,,,,,,
,,257000,,,,-83.92899835205078,256148,1.1550757550746202,0.001,1000.0,1000.0
,,258000,,,,-84.11004063415527,257148,1.210703570485115,0.001,1000.0,1000.0
,,259000,,,,-84.17828927612305,258148,1.5782034317702054,0.001,1000.0,1000.0
,,260000,,,,-84.27977290344238,259148,1.5309479898065328,0.001,1000.0,1000.0
1000.0,352,260244,89,2907,1000.0,,,,,,
,,261000,,,,-84.58869441223145,260148,1.1450962687581778,0.001,1000.0,1000.0
,,262000,,,,-84.62002015686035,261148,1.3796455591768026,0.001,1000.0,1000.0
,,263000,,,,-84.7265453338623,262148,1.3844685254842042,0.001,1000.0,1000.0
,,264000,,,,-84.85426564025879,263148,1.0260878318324684,0.001,1000.0,1000.0
