train/n_updates,time/total_timesteps,time/episodes,train/learning_rate,time/fps,time/time_elapsed,train/critic_loss,rollout/ep_len_mean,rollout/ep_rew_mean,train/actor_loss,eval/mean_ep_length,eval/mean_reward
84947,85000,,0.001,,,0.11057509533315897,,,22.169119441986084,1000.0,959.3494154632092
85947,86947,100,0.001,118,733,0.1058286471888423,869.47,-248.12935573,22.047231163024904,,
89947,90000,,0.001,,,0.08985049258172512,,,21.445103965759277,1000.0,965.3528791606426
,90947,104,,118,768,,869.47,-171.30684792,,,
93947,94947,108,0.001,119,793,0.09223770734295249,875.4,-94.44719711000002,20.861672203063964,,
94947,95000,,0.001,,,0.08725440688244998,,,20.725785942077636,1000.0,964.1573128461838
97947,98947,112,0.001,118,833,0.08301280495524406,894.88,-66.89244037000002,20.299451049804688,,
99947,100000,,0.001,,,0.08697727428562939,,,20.018096630096437,1000.0,961.7116150736808
101947,102947,116,0.001,117,872,0.08186132461950182,933.1,-61.09493182,19.74561738204956,,
104947,105000,,0.001,,,0.08159412746876478,,,19.34573175048828,1000.0,961.0883364140988
105947,106947,120,0.001,117,912,0.06823364941589534,949.98,-42.59533114999999,19.217333793640137,,
109947,110000,,0.001,,,0.06388517403975129,,,18.725406425476073,1000.0,964.4269652962685
,110947,124,,116,952,,968.65,-30.66752446999999,,,
113947,114947,128,0.001,117,978,0.06353586970455945,982.16,-15.50089306,18.259847759246828,,
114947,115000,,0.001,,,0.06638351479358971,,,18.14914247894287,1000.0,971.2749028682708
117947,118947,132,0.001,117,1016,0.0601998406406492,982.16,-1.1696954800000023,17.81160388183594,,
119947,120000,,0.001,,,0.05697555648721755,,,17.598436862945558,1000.0,972.3848551213741
121947,122947,136,0.001,116,1055,0.056389703353866935,982.16,9.19841055,17.40939199447632,,
124947,125000,,0.001,,,0.0583168112616986,,,17.09392211151123,1000.0,979.1858074069023
125947,126947,140,0.001,116,1089,0.05371275497600436,982.16,16.917197740000002,17.010837299346925,,
129947,130000,,0.001,,,0.052082203073427084,,,16.653850616455077,1000.0,982.9291434764862
,130947,144,,116,1120,,982.16,29.678613059999993,,,
133947,134947,148,0.001,118,1141,0.049953592197969555,989.26,34.6152809,16.264718170166017,,
134947,135000,,0.001,,,0.04676342349871993,,,16.18540451812744,1000.0,978.2420929849147
137947,138947,152,0.001,118,1171,0.048013499915599826,993.06,40.897255550000004,15.916428518295287,,
139947,140000,,0.001,,,0.046906834080815314,,,15.765256763458252,1000.0,973.3940153956413
141947,142947,156,0.001,118,1202,0.04317991121858358,993.06,45.34309931,15.621128017425537,,
144947,145000,,0.001,,,0.04691806753911078,,,15.394675455093385,1000.0,976.0379907727241
145947,146947,160,0.001,119,1233,0.04767166726663709,993.06,48.83319316,15.332116277694702,,
149947,150000,,0.001,,,0.04342929064296186,,,15.065023984909057,1000.0,975.9465419948101
,150947,164,,119,1266,,993.06,51.58442400999999,,,
153947,154947,168,0.001,120,1288,0.044238462472334504,1000.0,54.146744770000005,14.821591773986816,,
154947,155000,,0.001,,,0.03888569668494165,,,14.769366594314576,1000.0,978.3153026223183
157947,158947,172,0.001,120,1319,0.040039066586643454,1000.0,60.13990775,14.551046031951904,,
159947,160000,,0.001,,,0.04101436010189354,,,14.444499326705932,1000.0,978.758490896225
161947,162947,176,0.001,120,1350,0.03930098483525216,1000.0,62.953249,14.334325229644776,,
164947,165000,,0.001,,,0.038476826088503,,,14.154549430847167,1000.0,979.9541409254074
165947,166947,180,0.001,120,1382,0.03869079931452871,1000.0,65.49147682,14.109000312805176,,
169947,170000,,0.001,,,0.0385173266287893,,,13.914383815765381,1000.0,978.7846866190433
,170947,184,,120,1414,,1000.0,68.478732,,,
173947,174947,188,0.001,121,1436,0.040068240558728575,1000.0,70.56046018,13.722971448898315,,
174947,175000,,0.001,,,0.036135630963370205,,,13.66641623878479,1000.0,985.999618768692
177947,178947,192,0.001,121,1467,0.03671479294449091,1000.0,71.97009495000002,13.554503736495972,,
179947,180000,,0.001,,,0.03743374276347458,,,13.478149351119995,1000.0,980.61074462533
181947,182947,196,0.001,122,1499,0.03753283929824829,1000.0,72.9470851,13.410369741439819,,
184947,185000,,0.001,,,0.036607947636395695,,,13.30818014907837,1000.0,975.6988468945026
185947,186947,200,0.001,122,1530,0.036966878928244115,1000.0,74.05803863,13.256117918014526,,
189947,190000,,0.001,,,0.035966378070414064,,,13.11117025566101,1000.0,980.6604372978211
,190947,204,,122,1559,,1000.0,74.91540365,,,
193947,194947,208,0.001,123,1579,0.03842424120008946,1000.0,75.72062861,12.99186778640747,,
194947,195000,,0.001,,,0.03912362126819789,,,12.960835851669312,1000.0,978.0088616728783
197947,198947,212,0.001,123,1611,0.03699152396991849,1000.0,76.23436427,12.881045269012452,,
199947,200000,,0.001,,,0.03604927624017,,,12.823570579528809,1000.0,971.3690108001232
201947,202947,216,0.001,123,1642,0.040217112965881825,1000.0,77.07821722,12.791888954162598,,
204947,205000,,0.001,,,0.03518002222850919,,,12.7090361328125,1000.0,976.0073956787586
205947,206947,220,0.001,123,1674,0.033991046918556096,1000.0,77.56049563,12.69811605834961,,
209947,210000,,0.001,,,0.035223198598250745,,,12.563029163360596,1000.0,985.0025978326797
,210947,224,,123,1707,,1000.0,78.25993571000001,,,
213947,214947,228,0.001,124,1729,0.03467574577778578,1000.0,78.31473269,12.470509279251099,,
214947,215000,,0.001,,,0.033600102692842485,,,12.447317157745362,1000.0,982.1183839797974
217947,218947,232,0.001,124,1762,0.03187773871421814,1000.0,78.76125484,12.361104389190674,,
219947,220000,,0.001,,,0.03120973225776106,,,12.308237842559814,1000.0,983.4541647553444
221947,222947,236,0.001,124,1793,0.033269936878234145,1000.0,79.27555278000001,12.250183216094971,,
224947,225000,,0.001,,,0.03199898375757038,,,12.185119539260864,1000.0,983.4102331757546
225947,226947,240,0.001,124,1825,0.03251488377898931,1000.0,79.3295859,12.175395456314087,,
229947,230000,,0.001,,,0.03332024542614818,,,12.090075063705445,1000.0,983.0052158534527
,230947,244,,124,1857,,1000.0,79.19207503,,,
233947,234947,248,0.001,124,1879,0.0328331582415849,1000.0,79.21815611,12.003566543579101,,
234947,235000,,0.001,,,0.03276668941229582,,,11.993704248428346,1000.0,980.991738241911
237947,238947,252,0.001,124,1912,0.03245359674934298,1000.0,79.19008407999999,11.956572944641113,,
239947,240000,,0.001,,,0.03354213411919773,,,11.925785499572754,1000.0,982.4388170897961
241947,242947,256,0.001,124,1944,0.03261517394892871,1000.0,78.80979065,11.894513006210326,,
244947,245000,,0.001,,,0.033937195586040615,,,11.8814915599823,1000.0,976.2392609119415
245947,246947,260,0.001,124,1976,0.033458373691886666,1000.0,78.62603052,11.864873441696167,,
249947,250000,,0.001,,,0.03489221521094441,,,11.829890417099,1000.0,967.5024363994598
,250947,264,,124,2007,,1000.0,78.34519267,,,
253947,254947,268,0.001,125,2029,0.032231475034728646,1000.0,78.27998094,11.80672397994995,,
254947,255000,,0.001,,,0.03200052001234144,,,11.794809289932251,1000.0,981.8336121022701
257947,258947,272,0.001,125,2059,0.033621935876086355,1000.0,78.27915852,11.784281820297242,,
259947,260000,,0.001,,,0.03258001839183271,,,11.773335330963135,1000.0,982.3060582220554
261947,262947,276,0.001,125,2090,0.0329741679225117,1000.0,78.10279994,11.773182426452637,,
264947,265000,,0.001,,,0.033007936822250485,,,11.755407962799072,1000.0,970.718982487917
265947,266947,280,0.001,125,2122,0.03133805062249303,1000.0,78.64165263,11.746082201004029,,
269947,270000,,0.001,,,0.030470863783732056,,,11.711244508743286,1000.0,978.9034603774547
,270947,284,,125,2153,,1000.0,78.54720773999999,,,
273947,274947,288,0.001,126,2174,0.032153678184375166,1000.0,78.48969774999999,11.674504461288452,,
274947,275000,,0.001,,,0.03251297056302428,,,11.65919190788269,1000.0,969.7043505847454
277947,278947,292,0.001,126,2205,0.032206337345764044,1000.0,78.26548636000001,11.618924701690673,,
279947,280000,,0.001,,,0.03153030275832862,,,11.606394390106201,1000.0,980.1625296771526
281947,282947,296,0.001,126,2236,0.029601149655878543,1000.0,78.36611108999998,11.57184111404419,,
284947,285000,,0.001,,,0.030661529164761305,,,11.547332458496093,1000.0,976.2467023730278
285947,286947,300,0.001,126,2267,0.03093157429434359,1000.0,78.24768459,11.540827407836915,,
289947,290000,,0.001,,,0.029886436589062215,,,11.482827291488647,1000.0,973.1331342339515
,290947,304,,126,2298,,1000.0,78.08688389999999,,,
293947,294947,308,0.001,127,2319,0.032465166680514815,1000.0,78.18591029999999,11.441323894500732,,
294947,295000,,0.001,,,0.032317047422751786,,,11.430830171585082,1000.0,983.2914502561092
297947,298947,312,0.001,127,2350,0.03237749975640327,1000.0,78.4194113,11.400286893844605,,
299947,300000,,0.001,,,0.033265770522877575,,,11.394007402420044,1000.0,980.7966889321804
301947,302947,316,0.001,127,2380,0.03208103796094656,1000.0,78.12067259999999,11.379291576385498,,
304947,305000,,0.001,,,0.031744942402467134,,,11.35095756149292,1000.0,982.2583187878132
305947,306947,320,0.001,127,2411,0.03219783346354961,1000.0,78.16043792,11.3564703540802,,
309947,310000,,0.001,,,0.03169363894034177,,,11.36021302986145,1000.0,974.7996333837509
,310947,324,,127,2442,,1000.0,78.02725836,,,
313947,314947,328,0.001,127,2463,0.03218729317560792,1000.0,77.61581220000001,11.350637746810913,,
314947,315000,,0.001,,,0.03282921070419252,,,11.358509162902832,1000.0,974.8629671931267
317947,318947,332,0.001,127,2493,0.033221349565312266,1000.0,77.50632905000002,11.356406242370605,,
319947,320000,,0.001,,,0.03249881333112717,,,11.33929695892334,1000.0,980.7541093468666
321947,322947,336,0.001,127,2524,0.031152527797967195,1000.0,77.55403052000001,11.32729990196228,,
324947,325000,,0.001,,,0.029559232868254185,,,11.313040256500244,1000.0,982.1349186003208
325947,326947,340,0.001,128,2553,0.029687677195295692,1000.0,76.96616662000001,11.303179937362671,,
329947,330000,,0.001,,,0.030555695766583086,,,11.263530185699462,1000.0,978.6154668927193
,330947,344,,128,2583,,1000.0,76.87545503999999,,,
333947,334947,348,0.001,128,2605,0.029286422284319998,1000.0,77.03159873,11.230627614974976,,
334947,335000,,0.001,,,0.029388028893619775,,,11.221519338607788,1000.0,970.8118319272995
337947,338947,352,0.001,128,2635,0.029220419621095062,1000.0,77.03979977,11.181604057312011,,
339947,340000,,0.001,,,0.029179812546819447,,,11.151238807678222,1000.0,981.7902326107026
341947,342947,356,0.001,128,2666,0.029182605186477303,1000.0,77.56361612,11.133596767425537,,
344947,345000,,0.001,,,0.029622087879106404,,,11.111718170166016,1000.0,979.3902586519719
345947,346947,360,0.001,128,2696,0.030353712666779758,1000.0,77.66967753,11.100397499084472,,
349947,350000,,0.001,,,0.030005233800038694,,,11.076747861862183,1000.0,975.5317099571228
,350947,364,,128,2726,,1000.0,77.80015338,,,
353947,354947,368,0.001,129,2747,0.028680998689495026,1000.0,77.62204119,11.05175879096985,,
354947,355000,,0.001,,,0.029432961013168096,,,11.044493190765381,1000.0,976.0996185302735
357947,358947,372,0.001,129,2777,0.03059725018031895,1000.0,77.6859494,11.034180854797363,,
359947,360000,,0.001,,,0.03221309920027852,,,11.044778787612914,1000.0,984.8550487518311
361947,362947,376,0.001,129,2807,0.03380055876821279,1000.0,77.79484670999999,11.056481155395508,,
364947,365000,,0.001,,,0.03052585942298174,,,11.059606868743897,1000.0,979.9651415526866
365947,366947,380,0.001,129,2837,0.03052539111673832,1000.0,77.61568767,11.05309158706665,,
369947,370000,,0.001,,,0.030823114747181534,,,11.041614730834961,1000.0,982.0012104034424
,370947,384,,129,2868,,1000.0,77.61524364,,,
373947,374947,388,0.001,129,2889,0.02986389570031315,1000.0,77.73690869,10.989939613342285,,
374947,375000,,0.001,,,0.030807620905339717,,,10.973357906341553,1000.0,977.8660200834274
377947,378947,392,0.001,129,2918,0.030591001673601566,1000.0,78.0404277,10.936543157577514,,
379947,380000,,0.001,,,0.02976031883992255,,,10.9065906829834,1000.0,984.8780992388726
381947,382947,396,0.001,129,2948,0.029702374786138533,1000.0,78.02352412,10.883574857711793,,
384947,385000,,0.001,,,0.028806324457749725,,,10.850126262664794,1000.0,977.6820585668087
385947,386947,400,0.001,129,2978,0.028416975550353527,1000.0,78.43000633,10.834126642227172,,
389947,390000,,0.001,,,0.028522446282207965,,,10.796774906158447,1000.0,981.9736652672291
,390947,404,,129,3009,,1000.0,78.66607958,,,
393947,394947,408,0.001,130,3030,0.028655371104367076,1000.0,78.68881762999999,10.756294637680053,,
394947,395000,,0.001,,,0.029636146761476995,,,10.752881118774415,1000.0,985.566871780157
397947,398947,412,0.001,130,3061,0.027720182034187017,1000.0,78.6810028,10.73872229385376,,
399947,400000,,0.001,,,0.0296435491675511,,,10.73413309288025,1000.0,985.302437543869
401947,402947,416,0.001,130,3092,0.02880502050742507,1000.0,78.87670567,10.70719736289978,,
404947,405000,,0.001,,,0.029388273626565934,,,10.698042602539063,1000.0,978.4259609758853
405947,406947,420,0.001,130,3122,0.029518028526566924,1000.0,78.93790938000001,10.702011018753051,,
409947,410000,,0.001,,,0.03143872060347348,,,10.690917583465577,1000.0,973.9546587765217
,410947,424,,130,3151,,1000.0,78.79530132,,,
413947,414947,428,0.001,130,3171,0.030194099383428694,1000.0,79.28107658,10.700041414260864,,
414947,415000,,0.001,,,0.032085770282894374,,,10.697878061294556,1000.0,984.038609200716
417947,418947,432,0.001,130,3201,0.03012103073298931,1000.0,79.34985087,10.712169681549073,,
419947,420000,,0.001,,,0.029268736775033177,,,10.7158834400177,1000.0,978.3401796758175
421947,422947,436,0.001,130,3229,0.029151742009446025,1000.0,79.11172653999999,10.705482013702392,,
424947,425000,,0.001,,,0.029460306754335763,,,10.696002586364745,1000.0,977.7870670378209
425947,426947,440,0.001,131,3257,0.028547851329669357,1000.0,79.59517806,10.712054180145264,,
429947,430000,,0.001,,,0.027972488082014024,,,10.694059492111206,1000.0,984.787036204338
,430947,444,,131,3285,,1000.0,79.80339659999999,,,
433947,434947,448,0.001,131,3304,0.027684162908233702,1000.0,79.74899851999999,10.672000860214233,,
434947,435000,,0.001,,,0.027549023340456186,,,10.668267179489137,1000.0,982.9575835108757
437947,438947,452,0.001,131,3333,0.027782451812177898,1000.0,79.89987475,10.647416746139527,,
439947,440000,,0.001,,,0.028687646364793182,,,10.65031015586853,1000.0,980.3291242480278
441947,442947,456,0.001,131,3360,0.02890565574541688,1000.0,79.87153126,10.627588655471802,,
444947,445000,,0.001,,,0.028261905662715435,,,10.629678882598878,1000.0,983.3266536533832
445947,446947,460,0.001,131,3389,0.028101329939439892,1000.0,80.13822391,10.625179622650146,,
449947,450000,,0.001,,,0.02974422698840499,,,10.633088975906372,1000.0,980.240935331583
,450947,464,,131,3418,,1000.0,80.37717246,,,
453947,454947,468,0.001,132,3438,0.028181774633005263,1000.0,80.79136806000001,10.638626369476318,,
454947,455000,,0.001,,,0.02862481087911874,,,10.633142333984376,1000.0,983.8205926120281
457947,458947,472,0.001,132,3465,0.029874221462756395,1000.0,80.83139528000001,10.60265313911438,,
459947,460000,,0.001,,,0.030238599833101034,,,10.618561204910279,1000.0,983.383419674635
461947,462947,476,0.001,132,3493,0.029898314163088798,1000.0,80.84736085,10.610687942504883,,
464947,465000,,0.001,,,0.030080420853570104,,,10.593341436386108,1000.0,975.9212060272694
465947,466947,480,0.001,132,3522,0.028259054239839314,1000.0,81.06022231,10.587009145736694,,
469947,470000,,0.001,,,0.02776700070127845,,,10.578319786071777,1000.0,981.3317993998528
,470947,484,,132,3550,,1000.0,81.11421307999998,,,
473947,474947,488,0.001,133,3569,0.0287045320821926,1000.0,81.16284531000001,10.572354852676392,,
474947,475000,,0.001,,,0.028939146464690566,,,10.579638151168822,1000.0,981.2846632838249
477947,478947,492,0.001,133,3597,0.03013786229491234,1000.0,81.09696986,10.563619832992554,,
479947,480000,,0.001,,,0.0303223011251539,,,10.56444602394104,1000.0,985.3161650836468
481947,482947,496,0.001,133,3625,0.029916025914251805,1000.0,81.26284271,10.556584665298463,,
484947,485000,,0.001,,,0.03184626547433436,,,10.567367641448975,1000.0,961.3783289730549
485947,486947,500,0.001,133,3653,0.03102917120233178,1000.0,80.77258864,10.560231256484986,,
489947,490000,,0.001,,,0.030684509890154005,,,10.574731624603272,1000.0,982.1163871407509
,490947,504,,133,3681,,1000.0,80.56910035000001,,,
493947,494947,508,0.001,133,3701,0.02846816645003855,1000.0,80.56353783,10.531526622772217,,
494947,495000,,0.001,,,0.02967916463315487,,,10.511051036834717,1000.0,976.8829991400241
497947,498947,512,0.001,133,3728,0.030164912736974657,1000.0,80.52324071000001,10.479910821914673,,
499947,500000,,0.001,,,0.028632488643750547,,,10.449909776687623,1000.0,985.2010758638382
501947,502947,516,0.001,133,3756,0.029265027477405964,1000.0,80.62718573000001,10.435112176895142,,
504947,505000,,0.001,,,0.027249904040247203,,,10.404605962753296,1000.0,985.7448443889618
505947,506947,520,0.001,133,3784,0.02871264517866075,1000.0,80.88052480000002,10.388606079101562,,
509947,510000,,0.001,,,0.02759832884464413,,,10.346575654983521,1000.0,981.6733855247497
,510947,524,,134,3812,,1000.0,81.17629539,,,
513947,514947,528,0.001,134,3832,0.027858568978495896,1000.0,81.27227678,10.320409828186035,,
514947,515000,,0.001,,,0.026053565880283715,,,10.316209487915039,1000.0,982.6908355116844
517947,518947,532,0.001,134,3860,0.027250004707835614,1000.0,81.33542652,10.309861965179444,,
519947,520000,,0.001,,,0.02796067273337394,,,10.315119985580445,1000.0,983.238539892435
521947,522947,536,0.001,134,3887,0.02885054683685303,1000.0,81.68920618,10.325970258712768,,
524947,525000,,0.001,,,0.029713172547519207,,,10.351122257232666,1000.0,980.6589977800846
525947,526947,540,0.001,134,3916,0.029518418692052364,1000.0,81.73076285,10.355341974258423,,
529947,530000,,0.001,,,0.030301178017631172,,,10.360149055480957,1000.0,982.7592811763286
,530947,544,,134,3944,,1000.0,81.75845575,,,
533947,534947,548,0.001,134,3964,0.02996953530982137,1000.0,81.87011096,10.374303646087647,,
534947,535000,,0.001,,,0.029413208758458494,,,10.38586873817444,1000.0,981.5614075958729
537947,538947,552,0.001,134,3992,0.028060296526178717,1000.0,81.74246823000001,10.394828847885131,,
539947,540000,,0.001,,,0.02925798800587654,,,10.41411720085144,1000.0,987.2433784306049
541947,542947,556,0.001,135,4020,0.029825725661590696,1000.0,81.74133714,10.432888259887696,,
544947,545000,,0.001,,,0.02973300417792052,,,10.455941682815551,1000.0,984.3319269180298
545947,546947,560,0.001,135,4048,0.028801881118677555,1000.0,81.87389831,10.46294854927063,,
549947,550000,,0.001,,,0.030169429989531635,,,10.458487260818481,1000.0,983.3315957844258
,550947,564,,135,4076,,1000.0,81.92952435,,,
553947,554947,568,0.001,135,4095,0.03024775298591703,1000.0,81.80804986000001,10.45352165222168,,
554947,555000,,0.001,,,0.030466418375261126,,,10.454784435272217,1000.0,983.1481472492218
557947,558947,572,0.001,135,4123,0.03067503621801734,1000.0,81.94591718000001,10.479190395355225,,
559947,560000,,0.001,,,0.029468023516237736,,,10.476352367401123,1000.0,984.7566303491592
561947,562947,576,0.001,135,4150,0.029534314809367062,1000.0,82.12987865999999,10.468014526367188,,
564947,565000,,0.001,,,0.029241542655974628,,,10.44167812538147,1000.0,985.0646393358708
565947,566947,580,0.001,135,4178,0.0279834626019001,1000.0,82.37171253000001,10.431874107360839,,
569947,570000,,0.001,,,0.027499861643649638,,,10.410746128082275,1000.0,980.0527816414833
,570947,584,,135,4205,,1000.0,82.40965495,,,
573947,574947,588,0.001,136,4224,0.029544900175184012,1000.0,82.31987006000001,10.395680320739746,,
574947,575000,,0.001,,,0.029394387889653446,,,10.399057428359985,1000.0,988.2811317741871
577947,578947,592,0.001,136,4252,0.030452890144661068,1000.0,82.29581011000002,10.414290620803833,,
579947,580000,,0.001,,,0.02779924110881984,,,10.417290716171264,1000.0,979.32350076437
581947,582947,596,0.001,136,4280,0.028058266937732695,1000.0,82.30523298999998,10.42307431602478,,
584947,585000,,0.001,,,0.03055218258406967,,,10.444001121520996,1000.0,984.2432634651661
585947,586947,600,0.001,136,4308,0.028851687919348477,1000.0,82.74936848000002,10.451912334442138,,
589947,590000,,0.001,,,0.03061859043315053,,,10.472409908294678,1000.0,975.2626665711402
,590947,604,,136,4335,,1000.0,82.92013014,,,
593947,594947,608,0.001,136,4354,0.03032438560947776,1000.0,82.80529347,10.497353231430054,,
594947,595000,,0.001,,,0.03335216183960438,,,10.50213798904419,1000.0,975.6245538592339
597947,598947,612,0.001,136,4383,0.03745512042380869,1000.0,82.66957193999998,10.541658908843994,,
599947,600000,,0.001,,,0.04329541160911322,,,10.552970088958741,1000.0,953.4253076016903
601947,602947,616,0.001,136,4410,0.06230184333026409,1000.0,64.29143424,10.550335105895996,,
604947,605000,,0.001,,,0.07360281996242703,,,10.567913619995117,1000.0,970.2174981176853
605947,606947,620,0.001,136,4437,0.07394339237175881,1000.0,63.625484480000004,10.55819143486023,,
609947,610000,,0.001,,,0.20358973713964224,,,10.542746305465698,1000.0,389.2682419538498
,610947,624,,136,4465,,1000.0,61.601959920000006,,,
613947,614947,628,0.001,137,4485,0.31042195195704697,1000.0,58.34795988999999,10.748766040802002,,
614947,615000,,0.001,,,0.3288612293601036,,,11.197592460632324,1000.0,901.6043911874294
617947,618947,632,0.001,137,4512,0.19389240299910307,1000.0,52.941588679999995,12.582501543045044,,
619947,620000,,0.001,,,0.14168994608521462,,,13.332899446487426,1000.0,868.9097739279271
621947,622947,636,0.001,137,4540,0.10434775068610906,1000.0,49.414322940000005,13.786516633987427,,
624947,625000,,0.001,,,0.07195844658464193,,,14.163568550109863,1000.0,819.1594373583794
625947,626947,640,0.001,137,4569,0.06702001189813017,1000.0,45.75978420999999,14.263179916381835,,
629947,630000,,0.001,,,0.05976888773590326,,,14.727584911346435,1000.0,910.5018555104732
,630947,644,,137,4596,,1000.0,42.66120964000001,,,
633947,634947,648,0.001,137,4615,0.058344627670943734,1000.0,39.88250258,15.134279069900513,,
634947,635000,,0.001,,,0.04715788916684687,,,15.107216939926147,1000.0,936.026264744997
637947,638947,652,0.001,137,4643,0.0425902344789356,1000.0,37.53460663,14.90035881614685,,
639947,640000,,0.001,,,0.04234817077592015,,,14.791692920684815,1000.0,931.8217597603798
641947,642947,656,0.001,137,4671,0.04525689718872309,1000.0,35.19385458,14.709506042480468,,
644947,645000,,0.001,,,0.03928398773446679,,,14.55110828781128,1000.0,981.6662067830563
645947,646947,660,0.001,137,4699,0.040154121885076166,1000.0,34.45969395,14.503697101593017,,
649947,650000,,0.001,,,0.041058294290676714,,,14.367651664733886,1000.0,963.314603704214
,650947,664,,137,4726,,1000.0,33.45262299,,,
653947,654947,668,0.001,137,4746,0.04257260229997337,1000.0,32.72913053000001,14.331413682937622,,
654947,655000,,0.001,,,0.044987556893378494,,,14.338351516723632,1000.0,948.8503176987172
657947,658947,672,0.001,137,4774,0.052234457492828366,1000.0,31.304231370000004,14.40346242904663,,
659947,660000,,0.001,,,0.05838222634419799,,,14.495021602630615,1000.0,957.3685298025608
661947,662947,676,0.001,138,4802,0.061888665625825526,1000.0,30.01458257,14.531496042251588,,
664947,665000,,0.001,,,0.06497963203117252,,,14.570502000808716,1000.0,872.339110070467
665947,666947,680,0.001,138,4829,0.0636814183704555,1000.0,27.37890416,14.602028593063354,,
669947,670000,,0.001,,,0.06783152357116341,,,14.770499433517456,1000.0,932.4657537996769
,670947,684,,138,4856,,1000.0,24.4867508,,,
673947,674947,688,0.001,138,4876,0.07117803360149265,1000.0,21.67390723,15.190093717575074,,
674947,675000,,0.001,,,0.06920656299218536,,,15.272250272750854,1000.0,913.7697078406811
677947,678947,692,0.001,138,4903,0.07409229059517383,1000.0,18.871283240000004,15.456528156280518,,
679947,680000,,0.001,,,0.09018820111081004,,,15.600497259140015,1000.0,935.71153870821
