time/episodes,time/fps,train/actor_loss,rollout/ep_len_mean,train/critic_loss,time/total_timesteps,train/learning_rate,rollout/ep_rew_mean,time/time_elapsed,train/n_updates,eval/mean_ep_length,eval/mean_reward
,,-133.4124668121338,,8.660898503780365,465000,0.001,,,464253,919.5,1406.5128663627431
512,65,-133.86050981140136,941.0,8.79237449002266,468296,0.001,1827.3301831200004,7162,467253,,
,,-134.32561880493165,,7.968097642183304,470000,0.001,,,469253,821.4,1534.0611011763772
516,65,-134.80722608947755,938.36,8.830730708599091,472032,0.001,1823.6394011499997,7220,470989,,
,,-135.40015264892577,,6.603075314998627,475000,0.001,,,473989,904.2,1707.6243989204522
520,65,-135.06690698242187,938.36,7.702767016172409,476032,0.001,1827.5918375600002,7283,474989,,
524,65,-136.03102336120605,943.28,7.542255429267883,479855,0.001,1841.7427277200002,7337,478812,,
,,-136.1120411682129,,7.401177187204361,480000,0.001,,,479812,910.5,2084.8844240676726
528,65,-136.5303292388916,944.13,7.218078468084335,483855,0.001,1849.41567622,7399,482812,,
,,-136.63054443359374,,6.471219816684723,485000,0.001,,,484812,888.0,1992.2623375545256
532,65,-137.2043334197998,944.13,6.949945946931839,487855,0.001,1896.6275924100003,7462,486812,,
,,-137.70435032653808,,8.537655564546585,490000,0.001,,,489156,1000.0,2311.374789136718
536,65,-137.645145904541,937.57,7.614575847625733,491199,0.001,1880.6209389699995,7515,490156,,
,,-138.22573175048828,,6.835258048295975,495000,0.001,,,494156,1000.0,2171.563648184808
540,65,,937.57,,495199,,1917.4815122900002,7577,,,
544,65,-138.68298779296876,937.57,7.70547420835495,499199,0.001,1944.92649344,7634,498156,,
,,-139.4313201904297,,7.984908143679301,500000,0.001,,,499192,964.1,1606.970832247939
548,65,-138.43579956054688,934.88,7.347226527452469,502235,0.001,1947.4841878099999,7683,501192,,
,,-138.4934817199707,,7.946052202224731,505000,0.001,,,504192,938.0,2015.035177328385
552,65,-138.73987130737305,939.6,9.405624349117279,506235,0.001,1991.0031818999998,7745,505192,,
556,65,-138.64151630066988,931.88,9.434446598354139,509463,0.001,1975.8293531599995,7790,508420,,
,,-139.44478390502928,,8.233765830755233,510000,0.001,,,509420,941.6,2084.789041451365
560,65,-139.63136126708986,939.51,8.207998779058457,513463,0.001,1995.8659404600005,7856,512420,,
,,-139.99334291076661,,7.695171866416931,515000,0.001,,,514420,795.9,1483.9096488183363
564,65,-139.96173419189452,939.51,7.8495798692703245,517463,0.001,2002.76488625,7917,516420,,
,,-140.95278258504746,,7.599943247516598,520000,0.001,,,519211,930.7,2011.6804288662388
568,65,-140.87348471069336,947.14,8.932258085012435,521254,0.001,2029.4107339,7979,520211,,
,,-141.15299462890624,,8.91213711810112,525000,0.001,,,524211,1000.0,2329.9651487228575
572,65,,951.65,,525254,,2050.8262597699995,8040,,,
576,65,-142.4242926012293,942.81,7.99521184223679,528370,0.001,2038.6264770800003,8096,528142,,
,,-142.94648858642577,,9.041613431453705,530000,0.001,,,529904,1000.0,2295.4183210701217
580,65,,930.96,,530947,,2019.6873916499999,8130,,,
584,65,-143.59341384887696,938.56,8.707871524333953,534947,0.001,2050.4755319700002,8187,533904,,
,,-144.29758306884764,,8.461461742401124,535000,0.001,,,534904,910.5,2078.2023731768013
588,65,-145.11983206176757,938.56,11.188514969587326,538947,0.001,2065.57346472,8251,537904,,
,,-145.29783880615236,,8.787105397224426,540000,0.001,,,539904,911.9,1987.9862780797062
592,65,-145.22142401123048,938.56,9.942393839359283,542947,0.001,2054.77303439,8313,541904,,
,,-145.91736114501953,,8.344707331180572,545000,0.001,,,544904,907.9,1995.5777572725085
596,65,-145.7684776611328,938.56,9.091550302267075,546947,0.001,2061.1852201,8376,545904,,
,,-146.6004899597168,,8.55816076850891,550000,0.001,,,549904,1000.0,1559.361388904415
600,65,,938.56,,550947,,2050.4180508000004,8439,,,
604,65,-146.19971200561523,932.59,8.456026018619538,554323,0.001,2013.2431222,8487,553280,,
,,-146.1749112548828,,9.99089131784439,555000,0.001,,,554280,909.1,1996.9703266604804
608,65,-146.2992045288086,940.27,10.126524412631989,558323,0.001,2037.6286579299997,8549,557280,,
,,-146.33735333066997,,8.541860644497088,560000,0.001,,,559347,1000.0,2413.488989772508
612,65,-146.3702771911621,930.94,12.65939622759819,561390,0.001,2031.8259788399996,8600,560347,,
,,-146.7204711303711,,10.39623003745079,565000,0.001,,,564347,1000.0,2340.1498963527383
616,65,,933.58,,565390,,2046.5934088200001,8663,,,
620,65,-146.89572528076172,933.58,9.599194343805314,569390,0.001,2052.1896081299997,8719,568347,,
,,-146.67788763427734,,10.59654575252533,570000,0.001,,,569347,1000.0,2295.735359232966
624,65,-146.4373077697754,935.35,9.789835397720337,573390,0.001,2059.49411862,8782,572347,,
,,-146.06486224365236,,11.037788039207458,575000,0.001,,,574347,1000.0,2273.584611659177
628,65,-146.5690368347168,935.35,10.734959085464478,577390,0.001,2062.1673685700002,8846,576347,,
,,-147.22661434936524,,9.326720085620881,580000,0.001,,,579347,863.9,2059.860678674944
632,65,-147.30660764043202,930.0,9.544606165907373,580855,0.001,2059.05268258,8904,580014,,
636,65,-147.74160748291015,936.56,9.80892240190506,584855,0.001,2082.86105724,8958,583812,,
,,-147.85037689208986,,10.09598121023178,585000,0.001,,,584812,987.9,2302.454251030102
640,65,-148.38806201171874,936.56,10.009928930521012,588855,0.001,2091.1667668799996,9022,587812,,
,,-148.81272161865235,,10.571632767915725,590000,0.001,,,589812,907.3,2011.4549467359902
644,65,-149.23349801635743,936.56,9.593792554616929,592855,0.001,2093.76558961,9087,591812,,
,,-148.97236758422852,,11.133654307603836,595000,0.001,,,594812,971.6,2222.8061989684356
648,65,-149.53943872070312,946.2,11.273845058917999,596855,0.001,2095.77788524,9151,595812,,
,,-149.84538131713867,,9.281431380271911,600000,0.001,,,599812,1000.0,2356.910703692213
652,65,,946.2,,600855,,2100.2526569599995,9213,,,
656,65,-149.89125061035156,943.96,9.005474758148193,603859,0.001,2065.9815270199997,9259,603062,,
,,-149.78389141845702,,9.453221326828002,605000,0.001,,,604816,959.3,2377.910349362856
660,65,-150.39096627807618,943.96,9.353408218622208,607859,0.001,2074.78634915,9320,606816,,
,,-150.8542430419922,,9.488813420772553,610000,0.001,,,609816,889.5,2111.8968648685377
664,65,-151.1451993408203,934.64,9.783976428747177,610927,0.001,2056.64256,9380,610816,,
668,65,-151.73336865234376,936.73,10.158013857603073,614927,0.001,2065.8330799800005,9424,613884,,
,,-151.79660067749023,,9.944518509149551,615000,0.001,,,614884,1000.0,1739.5125147183658
672,65,-151.9636025390625,936.73,9.407919056892394,618927,0.001,2064.3171702699997,9486,617884,,
,,-152.78222024536132,,8.57892303800583,620000,0.001,,,619884,1000.0,2454.6844420528446
676,65,-152.9976728515625,945.57,8.852934809207916,622927,0.001,2088.61374024,9549,621884,,
,,-153.63045028686523,,9.074689913511277,625000,0.001,,,624884,1000.0,2434.9205951269773
680,65,-153.46786770629882,950.21,9.405655549526214,625968,0.001,2102.28213709,9611,625884,,
684,65,-153.86571444702147,941.46,10.4052910926342,629093,0.001,2079.4073194000002,9654,628925,,
,,-153.2561333065941,,9.40085216331482,630000,0.001,,,629050,906.2,2082.9438101424867
688,65,-154.00116192626953,937.95,9.53005000257492,632742,0.001,2070.9829758299998,9705,632050,,
,,-154.59909088134765,,9.616501689910889,635000,0.001,,,634699,1000.0,2469.665286869183
692,65,-154.66694830322265,937.95,10.279233003616334,636742,0.001,2093.5161793,9764,635699,,
,,-155.4721830444336,,10.024364280939102,640000,0.001,,,639699,886.4,2125.012622930878
696,65,,937.95,,640742,,2094.52599236,9827,,,
700,65,-155.37081076049805,937.95,9.387786066055298,644742,0.001,2095.67813718,9881,643699,,
,,-156.099358001709,,9.158354449272156,645000,0.001,,,644699,1000.0,2244.790870077349
