time/fps,time/episodes,time/time_elapsed,rollout/ep_rew_mean,time/total_timesteps,rollout/ep_len_mean,train/critic_loss,train/ent_coef_loss,train/learning_rate,train/n_updates,train/actor_loss,train/ent_coef,eval/mean_reward,eval/mean_ep_length
63,200,19,-4.8279882800000005,1210,6.27,3.961740255355835,-6.438813209533691,0.0003,1109,-16.89652442932129,0.718986451625824,,
63,204,19,-4.76242565,1227,6.17,5.4353532791137695,-6.45698356628418,0.0003,1126,-17.569820404052734,0.7153629064559937,,
63,208,19,-4.7636891,1248,6.13,4.410072326660156,-6.641092777252197,0.0003,1147,-17.937881469726562,0.7109219431877136,,
63,212,20,-4.71075569,1270,6.02,3.4984419345855713,-6.719335556030273,0.0003,1169,-17.111713409423828,0.7062851786613464,,
63,216,20,-4.74239658,1292,5.99,6.0682878494262695,-6.853939056396484,0.0003,1191,-16.072307586669922,0.7016884684562683,,
63,220,20,-4.73971543,1321,6.02,3.1168174743652344,-7.057664394378662,0.0003,1220,-16.7174015045166,0.6956807374954224,,
63,224,21,-4.7066411299999995,1340,6.02,4.636192798614502,-7.096456050872803,0.0003,1239,-16.48581314086914,0.6917649507522583,,
63,228,21,-4.712411909999999,1362,6.03,4.87817907333374,-7.2310991287231445,0.0003,1261,-16.17971420288086,0.6872533559799194,,
63,232,21,-4.7570106899999995,1388,6.09,5.41204833984375,-7.375694751739502,0.0003,1287,-17.403369903564453,0.6819708943367004,,
63,236,22,-4.757501400000001,1410,6.08,6.60908317565918,-7.517790794372559,0.0003,1309,-16.690494537353516,0.6775349974632263,,
63,240,22,-4.7918689699999995,1447,6.25,7.425379753112793,-7.685201644897461,0.0003,1346,-16.32866859436035,0.6701331734657288,,
63,244,22,-4.73240826,1464,6.19,7.2196946144104,-7.807482719421387,0.0003,1363,-16.57809829711914,0.6667704582214355,,
63,248,23,-4.73137563,1490,6.24,5.460814476013184,-7.962863445281982,0.0003,1389,-17.126745223999023,0.6616727709770203,,
64,252,23,-4.549604099999999,1507,6.02,4.8537187576293945,-8.000813484191895,0.0003,1406,-15.652201652526855,0.6583573222160339,,
64,256,23,-4.516320889999999,1533,5.99,5.648406982421875,-8.193625450134277,0.0003,1432,-16.094255447387695,0.6533240079879761,,
64,260,24,-4.41026254,1557,5.94,5.784574031829834,-8.296853065490723,0.0003,1456,-15.522527694702148,0.6487056016921997,,
64,264,24,-4.4098261899999995,1583,5.95,6.985090255737305,-8.427641868591309,0.0003,1482,-15.609762191772461,0.6437259912490845,,
64,268,25,-4.360823889999999,1605,5.94,8.231319427490234,-8.631163597106934,0.0003,1504,-16.907535552978516,0.639546811580658,,
64,272,25,-4.386248429999999,1636,6.0,6.829981803894043,-8.756729125976562,0.0003,1535,-16.506019592285156,0.6337054967880249,,
64,276,25,-4.4031729099999986,1662,5.99,6.511219024658203,-8.95356559753418,0.0003,1561,-15.184492111206055,0.6288348436355591,,
64,280,26,-4.3434329300000005,1683,5.92,6.143494606018066,-8.99134635925293,0.0003,1582,-15.803112030029297,0.6249243021011353,,
64,284,26,-4.307882660000001,1704,5.91,7.774181365966797,-9.05272102355957,0.0003,1603,-15.29647159576416,0.6210523247718811,,
64,288,26,-4.257855210000001,1722,5.88,6.404628753662109,-9.190730094909668,0.0003,1621,-14.585992813110352,0.617756724357605,,
64,292,27,-4.28469386,1747,5.9,6.7667036056518555,-9.318220138549805,0.0003,1646,-14.761027336120605,0.613203227519989,,
64,296,27,-4.33594141,1775,5.89,5.3772711753845215,-9.455400466918945,0.0003,1674,-14.301935195922852,0.6081379055976868,,
64,300,27,-4.27295101,1796,5.86,5.3407135009765625,-9.602529525756836,0.0003,1695,-14.638839721679688,0.6043679118156433,,
64,304,28,-4.3575971099999995,1823,5.96,8.859655380249023,-9.930399894714355,0.0003,1722,-14.721412658691406,0.5995323657989502,,
64,308,28,-4.2972005300000005,1842,5.94,6.482696056365967,-9.920238494873047,0.0003,1741,-13.928934097290039,0.5961512327194214,,
64,312,29,-4.3484837999999995,1867,5.97,6.658681869506836,-10.033963203430176,0.0003,1766,-13.60633659362793,0.591735303401947,,
64,316,29,-4.34162975,1886,5.94,7.404994964599609,-10.140178680419922,0.0003,1785,-13.828678131103516,0.5884068608283997,,
64,320,29,-4.31117081,1910,5.89,6.100017547607422,-10.448325157165527,0.0003,1809,-13.490880966186523,0.5842191576957703,,
64,324,30,-4.35114115,1928,5.88,6.976844787597656,-10.44367790222168,0.0003,1827,-13.760835647583008,0.581084668636322,,
64,328,30,-4.3752271899999995,1961,5.99,6.844167232513428,-10.727985382080078,0.0003,1860,-13.754533767700195,0.5753965973854065,,
64,332,30,-4.3119649099999995,1984,5.96,7.264568328857422,-10.741288185119629,0.0003,1883,-13.564706802368164,0.5714840888977051,,
64,336,31,-4.31191708,2013,6.03,7.615518569946289,-10.927684783935547,0.0003,1912,-12.967117309570312,0.5665742754936218,,
64,340,31,-4.252480660000001,2036,5.89,6.177368640899658,-10.865520477294922,0.0003,1935,-12.80716323852539,0.5627159476280212,,
63,344,32,-4.3427359800000005,2061,5.97,7.219205379486084,-11.129684448242188,0.0003,1960,-13.50141716003418,0.5585587024688721,,
63,348,32,-4.34885871,2092,6.02,6.694573402404785,-11.350349426269531,0.0003,1991,-13.381402969360352,0.5534457564353943,,
63,352,33,-4.41953279,2120,6.13,5.867987155914307,-11.467084884643555,0.0003,2019,-12.172775268554688,0.5488569140434265,,
63,356,33,-4.4274801,2146,6.13,6.898197650909424,-11.628814697265625,0.0003,2045,-13.359911918640137,0.5446296334266663,,
63,360,33,-4.42586059,2166,6.09,7.273200035095215,-11.726778030395508,0.0003,2065,-12.539444923400879,0.5414090156555176,,
63,364,34,-4.445261220000001,2189,6.06,8.759532928466797,-11.879319190979004,0.0003,2088,-13.464330673217773,0.5377429723739624,,
63,368,34,-4.40986295,2214,6.09,4.06179666519165,-11.98988151550293,0.0003,2113,-12.17663288116455,0.5337751507759094,,
63,372,35,-4.339183279999999,2237,6.01,8.082393646240234,-11.968696594238281,0.0003,2136,-12.638620376586914,0.5301445722579956,,
63,376,35,-4.263555129999999,2261,5.99,6.7994890213012695,-12.146601676940918,0.0003,2160,-11.844514846801758,0.5264066457748413,,
63,380,35,-4.32645417,2286,6.03,6.3752288818359375,-12.144289016723633,0.0003,2185,-11.209793090820312,0.5225511789321899,,
63,384,36,-4.3377360099999995,2314,6.1,4.525592803955078,-12.232244491577148,0.0003,2213,-11.527542114257812,0.5182843804359436,,
63,388,36,-4.390785420000001,2335,6.13,6.26094913482666,-12.351188659667969,0.0003,2234,-11.784344673156738,0.5151464939117432,,
63,392,37,-4.33726532,2357,6.1,6.320732116699219,-12.355243682861328,0.0003,2256,-11.206965446472168,0.5119025707244873,,
63,396,37,-4.30495519,2384,6.09,5.637866973876953,-12.405540466308594,0.0003,2283,-10.47851848602295,0.5079619288444519,,
63,400,37,-4.370259160000001,2413,6.17,4.868955135345459,-12.564949035644531,0.0003,2312,-11.1820068359375,0.5037522912025452,,
63,404,38,-4.323284599999999,2437,6.14,4.0426788330078125,-12.740493774414062,0.0003,2336,-11.458635330200195,0.5002781748771667,,
63,408,38,-4.3479866,2460,6.18,4.10938024520874,-12.971332550048828,0.0003,2359,-11.039379119873047,0.4969536364078522,,
63,412,38,-4.30146477,2484,6.17,6.184250354766846,-13.29643726348877,0.0003,2383,-10.685678482055664,0.49349451065063477,,
63,416,39,-4.359618010000001,2506,6.2,5.298809051513672,-13.275053024291992,0.0003,2405,-9.640915870666504,0.49034154415130615,,
63,420,39,-4.471363940000001,2538,6.28,4.099668502807617,-13.561721801757812,0.0003,2437,-10.825119018554688,0.4857707917690277,,
63,424,40,-4.56082217,2560,6.32,4.643836498260498,-13.606893539428711,0.0003,2459,-10.692733764648438,0.4826328158378601,,
63,428,40,-4.59146904,2590,6.29,2.73667573928833,-14.037354469299316,0.0003,2489,-9.581682205200195,0.4784030616283417,,
63,432,41,-4.64401791,2623,6.39,4.537814140319824,-14.02646255493164,0.0003,2522,-9.248376846313477,0.4737679958343506,,
63,436,41,-4.584441050000001,2644,6.31,4.211167335510254,-13.93044662475586,0.0003,2543,-10.5259428024292,0.4708515703678131,,
63,440,41,-4.626264839999999,2668,6.32,5.030965805053711,-14.015586853027344,0.0003,2567,-10.549901962280273,0.46756041049957275,,
63,444,42,-4.543444329999999,2686,6.25,3.041727066040039,-13.956297874450684,0.0003,2585,-9.53375244140625,0.4651221036911011,,
63,448,42,-4.4790758,2703,6.11,3.5332460403442383,-13.647591590881348,0.0003,2602,-10.059616088867188,0.4628891050815582,,
63,452,42,-4.408407019999999,2720,6.0,4.384949684143066,-13.73713493347168,0.0003,2619,-10.213780403137207,0.4606764018535614,,
63,456,43,-4.33856037,2738,5.92,5.436614513397217,-13.892522811889648,0.0003,2637,-8.904539108276367,0.45833539962768555,,
63,460,43,-4.42013598,2775,6.09,3.2405343055725098,-14.376314163208008,0.0003,2674,-9.179027557373047,0.45349761843681335,,
63,464,43,-4.46077384,2798,6.09,4.619264602661133,-14.715404510498047,0.0003,2697,-9.594633102416992,0.4504680633544922,,
63,468,44,-4.53417979,2837,6.23,4.117516040802002,-14.844085693359375,0.0003,2736,-9.223166465759277,0.44536125659942627,,
63,472,45,-4.54356922,2865,6.28,3.1580810546875,-14.925254821777344,0.0003,2764,-8.9952974319458,0.4417138993740082,,
63,476,45,-4.6043224700000005,2892,6.31,2.8453009128570557,-15.067548751831055,0.0003,2791,-8.95523738861084,0.4382482171058655,,
63,480,45,-4.5467941199999995,2914,6.28,3.8971829414367676,-15.056669235229492,0.0003,2813,-8.93165397644043,0.4354487359523773,,
63,484,46,-4.53529325,2939,6.25,3.5180039405822754,-15.340669631958008,0.0003,2838,-8.748523712158203,0.43230023980140686,,
63,488,46,-4.56849174,2966,6.31,3.0853466987609863,-15.425980567932129,0.0003,2865,-8.490869522094727,0.4289281666278839,,
63,492,47,-4.521961050000001,2994,6.37,3.3660049438476562,-15.799315452575684,0.0003,2893,-8.669044494628906,0.42545267939567566,,
63,496,47,-4.485412790000001,3018,6.34,1.7632927894592285,-15.950748443603516,0.0003,2917,-7.65321683883667,0.42248010635375977,,
63,500,47,-4.44837289,3040,6.27,3.29032564163208,-16.087711334228516,0.0003,2939,-8.416269302368164,0.41977107524871826,,
63,504,48,-4.432291,3067,6.3,2.637474298477173,-16.323471069335938,0.0003,2966,-7.873597145080566,0.4164597988128662,,
63,508,48,-4.47840815,3089,6.29,3.2872512340545654,-16.123727798461914,0.0003,2988,-8.464606285095215,0.41378268599510193,,
63,512,49,-4.366804719999999,3114,6.3,1.9390242099761963,-16.274578094482422,0.0003,3013,-7.904717445373535,0.410754919052124,,
63,516,49,-4.250113669999999,3141,6.35,3.0941357612609863,-16.710712432861328,0.0003,3040,-7.7353925704956055,0.4074987769126892,,
63,520,49,-4.0370032600000005,3162,6.24,2.320427417755127,-16.610553741455078,0.0003,3061,-8.001148223876953,0.4049634337425232,,
63,524,50,-3.8634220800000008,3180,6.2,2.2887344360351562,-16.69607162475586,0.0003,3079,-8.075309753417969,0.4027997851371765,,
63,528,50,-3.7346719100000003,3202,6.12,2.2367348670959473,-17.048372268676758,0.0003,3101,-8.036174774169922,0.4001701772212982,,
63,532,50,-3.64125811,3232,6.09,2.035271167755127,-17.195480346679688,0.0003,3131,-7.365159034729004,0.3966071903705597,,
63,536,51,-3.6604729600000003,3261,6.17,2.364351749420166,-17.211009979248047,0.0003,3160,-8.168320655822754,0.3932044208049774,,
63,540,51,-3.625116979999999,3285,6.17,1.7798899412155151,-17.72199058532715,0.0003,3184,-7.738217353820801,0.3903975486755371,,
63,544,52,-3.6787399200000004,3308,6.22,1.9708763360977173,-17.67670249938965,0.0003,3207,-8.113297462463379,0.3877282738685608,,
63,548,52,-3.73419192,3335,6.32,1.7612395286560059,-17.28626251220703,0.0003,3234,-7.604107856750488,0.38465118408203125,,
63,552,52,-3.84815258,3364,6.44,1.4980984926223755,-17.159099578857422,0.0003,3263,-7.057312965393066,0.3814700245857239,,
63,556,53,-3.8147450700000003,3383,6.45,1.5456745624542236,-17.05242156982422,0.0003,3282,-7.4452972412109375,0.37940841913223267,,
63,560,53,-3.79336809,3411,6.36,1.6166961193084717,-17.77602767944336,0.0003,3310,-7.071758270263672,0.376381516456604,,
63,564,54,-3.74090941,3445,6.47,1.7464579343795776,-17.691408157348633,0.0003,3344,-7.023375511169434,0.37274038791656494,,
63,568,54,-3.7177026299999993,3463,6.26,1.9282324314117432,-17.97455406188965,0.0003,3362,-6.239716053009033,0.3708215355873108,,
63,572,54,-3.72043191,3490,6.25,1.4734313488006592,-17.92513656616211,0.0003,3389,-6.665929317474365,0.36793994903564453,,
63,576,55,-3.66375907,3517,6.25,1.7127058506011963,-17.615982055664062,0.0003,3416,-7.070407390594482,0.3650822937488556,,
63,580,55,-3.7210821299999997,3551,6.37,1.3299413919448853,-18.183624267578125,0.0003,3450,-6.790855407714844,0.3615019619464874,,
63,584,56,-3.69827657,3580,6.41,1.3318357467651367,-18.698261260986328,0.0003,3479,-6.608339786529541,0.3584666848182678,,
63,588,56,-3.6793731499999995,3614,6.48,3.3103110790252686,-18.71728515625,0.0003,3513,-6.210402011871338,0.3549257814884186,,
63,592,57,-3.735936889999999,3646,6.52,1.4580563306808472,-19.150001525878906,0.0003,3545,-6.126547336578369,0.35161054134368896,,
63,596,57,-3.7720465399999994,3673,6.55,1.6509233713150024,-19.18093490600586,0.0003,3572,-6.087673187255859,0.3488228917121887,,
63,600,58,-3.700932519999999,3697,6.57,1.2126398086547852,-19.281578063964844,0.0003,3596,-6.514761924743652,0.34636640548706055,,
63,604,58,-3.72933264,3725,6.58,1.3559072017669678,-19.48169708251953,0.0003,3624,-6.029810905456543,0.34350934624671936,,
63,608,59,-3.70268414,3756,6.67,1.3313047885894775,-19.61068344116211,0.0003,3655,-5.707042694091797,0.34038007259368896,,
63,612,59,-3.7344292999999995,3780,6.66,1.586676836013794,-19.890151977539062,0.0003,3679,-6.850268363952637,0.3379606008529663,,
63,616,59,-3.7629268000000002,3800,6.59,1.2856669425964355,-20.175949096679688,0.0003,3699,-6.308529376983643,0.3359397351741791,,
63,620,60,-3.81384852,3822,6.6,1.081683874130249,-20.40032196044922,0.0003,3721,-5.563413619995117,0.3337251842021942,,
63,624,60,-3.87600908,3843,6.63,1.2467713356018066,-20.485584259033203,0.0003,3742,-5.709897041320801,0.331618994474411,,
63,628,60,-3.91254907,3866,6.64,1.0870494842529297,-20.845312118530273,0.0003,3765,-6.464406967163086,0.3293224275112152,,
63,632,61,-3.96882821,3893,6.61,1.1480610370635986,-20.95590591430664,0.0003,3792,-5.653765678405762,0.3266462981700897,,
63,636,61,-3.894350749999999,3917,6.56,0.8831614255905151,-20.83761215209961,0.0003,3816,-6.035839557647705,0.32428357005119324,,
63,640,62,-3.9118925600000005,3942,6.57,0.8567787408828735,-20.962188720703125,0.0003,3841,-5.578060150146484,0.32184886932373047,,
63,644,62,-3.9137051399999994,3978,6.7,1.3068066835403442,-21.23752212524414,0.0003,3877,-6.097257614135742,0.3183720111846924,,
63,648,63,-3.8283363,3997,6.62,1.0404757261276245,-21.350723266601562,0.0003,3896,-5.429163932800293,0.31655511260032654,,
63,652,63,-3.7404956300000003,4024,6.6,1.0640591382980347,-21.532730102539062,0.0003,3923,-5.6964111328125,0.31399300694465637,,
63,656,64,-3.76540298,4050,6.67,1.0703976154327393,-21.842487335205078,0.0003,3949,-4.933548927307129,0.31154391169548035,,
63,660,64,-3.7095771,4080,6.69,1.2940289974212646,-21.74676513671875,0.0003,3979,-5.146302223205566,0.30875328183174133,,
63,664,64,-3.6456486,4105,6.6,1.1160038709640503,-21.77935218811035,0.0003,4004,-5.037217617034912,0.306454062461853,,
63,668,65,-3.6395973500000003,4128,6.65,1.1117249727249146,-22.26229476928711,0.0003,4027,-5.200747489929199,0.30435413122177124,,
63,672,65,-3.6387216599999994,4154,6.64,1.014629602432251,-22.16011619567871,0.0003,4053,-5.152176856994629,0.3019948899745941,,
63,676,66,-3.62787906,4173,6.56,1.2216529846191406,-22.220796585083008,0.0003,4072,-5.192688941955566,0.30027681589126587,,
63,680,66,-3.5181130600000006,4198,6.47,0.9905372858047485,-21.871761322021484,0.0003,4097,-5.165423393249512,0.2980443239212036,,
62,684,67,-3.5211949500000004,4222,6.42,1.0654335021972656,-21.93536376953125,0.0003,4121,-4.726174354553223,0.2959199845790863,,
62,688,67,-3.4783838300000003,4249,6.35,1.0563573837280273,-22.261985778808594,0.0003,4148,-4.871898174285889,0.2935521900653839,,
62,692,67,-3.4317241600000004,4274,6.28,1.0288416147232056,-22.523679733276367,0.0003,4173,-4.953137397766113,0.2913770079612732,,
62,696,68,-3.3842698900000006,4312,6.39,1.0090818405151367,-22.827831268310547,0.0003,4211,-4.93981409072876,0.2881146967411041,,
62,700,69,-3.3936879099999997,4341,6.44,0.8945180177688599,-22.747163772583008,0.0003,4240,-5.12840461730957,0.285647451877594,,
62,704,69,-3.3600694200000003,4361,6.36,0.807152509689331,-23.232303619384766,0.0003,4260,-4.832538604736328,0.28395769000053406,,
62,708,69,-3.2782286899999997,4381,6.25,1.0027843713760376,-22.976741790771484,0.0003,4280,-4.627001762390137,0.2822788655757904,,
62,712,70,-3.2025696100000003,4404,6.24,0.7686333060264587,-23.219417572021484,0.0003,4303,-5.113151550292969,0.28036633133888245,,
62,716,70,-3.1102142199999996,4430,6.3,0.8350604772567749,-22.964248657226562,0.0003,4329,-4.936650276184082,0.2782124876976013,,
62,720,71,-3.0435931700000003,4450,6.28,1.228237509727478,-23.863943099975586,0.0003,4349,-4.621667385101318,0.27656853199005127,,
62,724,71,-2.9044618300000002,4478,6.35,0.6544634103775024,-23.75455093383789,0.0003,4377,-4.433324813842773,0.27428388595581055,,
62,728,72,-2.8214576800000004,4509,6.43,1.1041845083236694,-23.819995880126953,0.0003,4408,-4.147560119628906,0.2717756927013397,,
62,732,72,-2.7403701000000003,4538,6.45,0.9987119436264038,-23.798309326171875,0.0003,4437,-4.523233413696289,0.2694395184516907,,
62,736,73,-2.7354580900000003,4570,6.53,0.7650265693664551,-23.95391273498535,0.0003,4469,-4.352972984313965,0.26688793301582336,,
62,740,73,-2.6970540099999996,4595,6.53,0.7895158529281616,-24.09016227722168,0.0003,4494,-4.528172016143799,0.26491376757621765,,
62,744,74,-2.5805363800000003,4614,6.36,1.159278392791748,-24.34980010986328,0.0003,4513,-4.280825614929199,0.2634199261665344,,
62,748,74,-2.57882439,4641,6.44,1.5544726848602295,-24.279390335083008,0.0003,4540,-4.313292503356934,0.2613169252872467,,
62,752,75,-2.57383384,4679,6.55,0.6355735063552856,-24.911834716796875,0.0003,4578,-4.019670486450195,0.258391410112381,,
62,756,75,-2.53693581,4697,6.47,0.8196812868118286,-24.591487884521484,0.0003,4596,-3.8896167278289795,0.2570149600505829,,
62,760,76,-2.4393127500000005,4720,6.4,0.8118265867233276,-24.946453094482422,0.0003,4619,-4.020388603210449,0.25527268648147583,,
62,764,76,-2.4252225199999997,4749,6.44,0.6436797380447388,-25.01192855834961,0.0003,4648,-4.421233177185059,0.25309398770332336,,
61,768,77,-2.31987952,4776,6.48,0.9509290456771851,-25.0875244140625,0.0003,4675,-3.463101387023926,0.25107866525650024,,
61,772,77,-2.2113595299999997,4796,6.42,0.9488065838813782,-25.06059455871582,0.0003,4695,-3.542363166809082,0.2495964765548706,,
61,776,77,-2.22877499,4825,6.52,0.7331411838531494,-25.528175354003906,0.0003,4724,-3.770406723022461,0.24746868014335632,,
61,780,78,-2.2718029599999996,4844,6.46,0.689687967300415,-25.349943161010742,0.0003,4743,-3.7719383239746094,0.24608592689037323,,
61,784,78,-2.26531548,4869,6.47,0.7672576308250427,-25.447189331054688,0.0003,4768,-3.6671042442321777,0.2442811280488968,,
61,788,79,-2.24280212,4898,6.49,0.7244393825531006,-25.89826774597168,0.0003,4797,-3.3459949493408203,0.2422068566083908,,
61,792,79,-2.14651053,4934,6.6,0.5520033836364746,-25.48764991760254,0.0003,4833,-3.6442346572875977,0.23964375257492065,,
61,796,80,-2.0160517500000004,4963,6.51,0.6837767362594604,-25.735271453857422,0.0003,4862,-3.659215211868286,0.23761266469955444,,
61,800,80,-1.9831251900000004,4984,6.43,0.6240240335464478,-25.733234405517578,0.0003,4883,-3.776258707046509,0.23614990711212158,,
,,,,5000,,0.6053743362426758,-26.11836051940918,0.0003,4899,-3.4264445304870605,0.23504002392292023,2.50239724299754,19.6
60,804,82,-1.9355952500000004,5006,6.45,0.657442569732666,-26.067188262939453,0.0003,4905,-3.4786176681518555,0.23462487757205963,,
60,808,83,-1.94270412,5034,6.53,0.625861644744873,-26.079044342041016,0.0003,4933,-3.319448471069336,0.23270119726657867,,
60,812,83,-1.9405868599999996,5053,6.49,0.5721052885055542,-26.064453125,0.0003,4952,-3.4148354530334473,0.23140721023082733,,
60,816,83,-1.98222796,5072,6.42,0.7115277051925659,-26.529640197753906,0.0003,4971,-3.7209506034851074,0.2301173210144043,,
60,820,84,-2.01011589,5108,6.58,0.7866253852844238,-26.506370544433594,0.0003,5007,-3.1288809776306152,0.22769604623317719,,
60,824,84,-2.0825364699999995,5125,6.47,0.8634170293807983,-26.221965789794922,0.0003,5024,-3.361886978149414,0.22656212747097015,,
